Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  HIP_d1_m7-VR-004.txt
Log File Name:                   HIP_d1_m7-VR-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2763291023
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   HIP_d1_m7-VR-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1000000	431.835304	1	-0.910059259128	0.942337034065	0.017174780780	-0.015114450238	0.000133460805	0.970764974782	N\A	0.035322233770	0.032944475914	0.004381135205	48	32	
1050000	429.637357	1	-0.834897086844	0.898666243639	0.068482503838	-0.014816724689	0.000122252175	0.959818087454	N\A	0.036939635079	0.032680775702	0.004250116822	49	29	
1100000	439.690343	1	-0.887310643242	0.939524274729	0.008583954297	-0.010107303941	0.000096807008	0.957545385352	N\A	0.037905757036	0.033294026679	0.004260231945	42	30	
1150000	436.808612	1	-0.884643734686	0.923722822849	0.034524201083	-0.017507626293	0.000123071668	0.959679980087	N\A	0.033409551070	0.031202639569	0.004280454478	49	30	
1200000	426.796270	1	-0.889690392533	0.922253384168	0.054864045186	-0.016179592503	0.000089849708	0.959022004626	N\A	0.034800681778	0.031187612263	0.004024404518	49	28	
1250000	419.869860	1	-0.707167743170	0.824666210639	0.095532809861	-0.012575242077	0.000152696197	0.957439764720	N\A	0.038601738185	0.034084523933	0.004491862784	51	37	
1300000	437.743399	1	-0.980778584655	0.964299643705	0.059420572401	-0.028682514183	0.000100678575	0.959124887140	N\A	0.035482741337	0.032004610225	0.004791582739	47	32	
1350000	413.719159	1	-0.976643665155	0.994146542808	-0.020800007518	-0.010718917727	0.000105750589	0.953349521610	N\A	0.039933974538	0.035116814714	0.004436942285	49	23	
1400000	431.554701	1	-0.947151606323	0.976166029539	0.028607960869	-0.020980484447	0.000104558950	0.962928675488	N\A	0.035743499762	0.030027637078	0.004041435003	51	34	
1450000	433.004291	1	-0.817913042945	0.880063334919	0.102358662298	-0.023741079274	0.000100845352	0.951651183873	N\A	0.036126433910	0.034904410289	0.005225687145	52	21	
1500000	447.765384	1	-0.929545529155	0.951282736795	0.016373910782	-0.013919556214	0.000119578709	0.955835260558	N\A	0.039836485372	0.036459474731	0.004776820494	39	27	
1550000	435.660249	1	-0.905015103264	0.952192855202	-0.014605390819	-0.006285465363	0.000110568500	0.956572789390	N\A	0.035758167795	0.032844298153	0.004320926689	67	24	
1600000	428.674114	1	-0.717866295596	0.861423359474	0.033685345651	-0.005428549004	0.000105977003	0.957622193852	N\A	0.036224103096	0.032815583772	0.004223469754	62	25	
1650000	427.136605	1	-0.750118017049	0.842846431012	0.112791489735	-0.019220988173	0.000073238599	0.958057010287	N\A	0.038751501504	0.034220272121	0.004393599172	43	31	
1700000	436.787556	1	-0.958975289012	0.948640168850	0.057139259005	-0.022674623747	0.000119445852	0.954863075194	N\A	0.038963202022	0.034400226892	0.004357776214	41	24	
1750000	425.563162	1	-0.789401814041	0.879131862351	0.066134062776	-0.015371735098	0.000120632169	0.954597407630	N\A	0.024417335870	0.027037112269	0.004623901438	51	32	
1800000	438.374258	1	-0.858095587562	0.911960142787	0.066019966079	-0.018916178624	0.000074263914	0.962708577891	N\A	0.035953389853	0.032151295316	0.004468596214	42	26	
1850000	421.696139	1	-0.980495271342	0.956402758108	0.038938255539	-0.017882572948	0.000087862535	0.958506263015	N\A	0.034629565860	0.032359168445	0.004551068206	37	37	
1900000	437.487671	1	-0.844978123895	0.904504452762	0.035544995712	-0.010010385993	0.000222651621	0.967800605813	N\A	0.026434219729	0.029687303949	0.004719141527	39	27	
1950000	432.280362	1	-0.969655075926	0.965414867367	0.017171889117	-0.014649194140	0.000116939822	0.953187713251	N\A	0.037375325688	0.034757901960	0.005009914569	48	24	
2000000	435.707645	1	-0.901944946442	0.909183345081	0.085136681543	-0.022515595637	0.000107311001	0.959528102811	N\A	0.036366471511	0.032171277144	0.004245897865	46	30	
2050000	444.873250	1	-0.790742024329	0.869582664382	0.108685597920	-0.022391932306	0.000108206854	0.958629338790	N\A	0.038081607747	0.034018062764	0.004013621085	47	20	
2100000	455.032554	1	-0.895738572318	0.912158773531	0.071158631498	-0.017749746890	0.000114062650	0.967356741814	N\A	0.033651663964	0.029351969464	0.003992002242	48	28	
2150000	438.907743	1	-0.685058189960	0.835773524348	0.079672225090	-0.009834122721	0.000120781097	0.958476095963	N\A	0.040620839557	0.035351626208	0.004328028476	44	21	
2200000	420.600865	1	-0.975958256338	0.942037432159	0.064267116781	-0.021159296928	0.000146986030	0.951395024191	N\A	0.039176576164	0.034878808401	0.004715962572	51	21	
2250000	430.427513	1	-0.850753701510	0.905619826891	0.039998881306	-0.012469048400	0.000102393582	0.956334894970	N\A	0.038378226025	0.032807809211	0.004507214465	49	26	
2300000	428.339635	1	-0.858655190226	0.915644347122	0.024686098998	-0.008411319556	0.000106743755	0.961952630063	N\A	0.037757675086	0.032515423719	0.004209770082	48	32	
2350000	428.939512	1	-0.830005737172	0.904744792347	0.047789043932	-0.015519674643	0.000047073294	0.951166900763	N\A	0.036600570415	0.034696558041	0.004698739009	44	31	
2400000	423.390053	1	-0.718291622485	0.840523757160	0.070572176974	-0.011314695307	0.000186421772	0.944692344850	N\A	0.038658096044	0.035630178460	0.004530380260	49	37	
2450000	433.539510	1	-0.930618648836	0.926413936205	0.031561529585	-0.012317649230	0.000110636059	0.953286017490	N\A	0.033078624551	0.030526984131	0.004446361494	54	38	
2500000	420.088923	1	-0.866136925799	0.897964033787	0.074229238902	-0.016329380463	0.000107199676	0.955997946230	N\A	0.039021392794	0.035828888095	0.004441504167	51	25	
2550000	424.458705	1	-0.885879843453	0.932855037804	0.012507771977	-0.010839757500	0.000171950487	0.951328788129	N\A	0.037441450238	0.034044009105	0.004828911773	30	28	
2600000	432.567804	1	-0.745437046195	0.867019711705	0.058980932638	-0.010105774525	0.000124146787	0.953833376849	N\A	0.037438713337	0.033919443708	0.004841914346	39	24	
2650000	426.718321	1	-0.890485144274	0.929896151142	0.038889777263	-0.012583238296	0.000136434320	0.951961511120	N\A	0.036785046402	0.033750323685	0.004896312736	38	21	
2700000	426.513255	1	-0.855169476775	0.923798827092	0.009264397242	-0.009507156644	0.000136959489	0.956870636227	N\A	0.035285717374	0.031568734166	0.004178575628	52	27	
2750000	442.360769	1	-0.837239318630	0.898299734396	0.066656029963	-0.021463080566	0.000091169952	0.964603027290	N\A	0.033394053835	0.031078085705	0.004613538979	35	28	
2800000	434.809385	1	-0.902972765474	0.947883829868	0.008646778383	-0.009083328983	0.000077479653	0.967897258729	N\A	0.032288266087	0.027378912776	0.004213295635	55	25	
2850000	426.064868	1	-0.777821707745	0.868581014340	0.072536398130	-0.015067173644	0.000111711468	0.956333296883	N\A	0.039061397492	0.033750206768	0.004363317402	51	33	
2900000	431.625046	1	-0.742815467775	0.867064604195	0.043570830006	-0.008743581729	0.000187653030	0.955041494897	N\A	0.038179397144	0.034632940253	0.004753769700	52	30	
2950000	446.711894	1	-0.697169553218	0.831006257344	0.094909215311	-0.015108437454	0.000089346417	0.958389500404	N\A	0.038350070386	0.032574675490	0.004278892325	40	31	
3000000	426.011033	1	-0.801905296549	0.895257913590	0.022901116627	-0.007600689220	0.000148102798	0.947409522655	N\A	0.041321227811	0.036515788172	0.004936665579	48	31	
3050000	425.757079	1	-0.933566563708	0.933092311841	0.055128850939	-0.014506800919	0.000049363552	0.951802218468	N\A	0.039040796470	0.036181396645	0.004990340625	56	26	
3100000	420.014206	1	-0.830918559185	0.903924212949	0.036105213552	-0.014619386660	0.000103459854	0.941709006859	N\A	0.040529988633	0.036952581504	0.004874190177	55	25	
3150000	433.879179	1	-0.809092738897	0.877292235866	0.070052512356	-0.014661208089	0.000104909206	0.964130666140	N\A	0.033095363501	0.030820796248	0.004141484818	48	33	
3200000	427.782451	1	-0.806888456663	0.891746093880	0.032499218538	-0.006928208236	0.000139143391	0.945178368816	N\A	0.045210371227	0.039373355129	0.004729892497	40	34	
3250000	429.272427	1	-0.816350887654	0.902919666663	0.044398877985	-0.015901045621	0.000145500915	0.958125077125	N\A	0.036985210178	0.033894775987	0.004718294443	48	34	
3300000	418.879351	1	-0.995559764250	0.983258704230	-0.034938180729	-0.005787410126	0.000237828211	0.940781245194	N\A	0.045504362946	0.040372422116	0.005178090281	35	29	
3350000	426.132756	1	-0.820412246143	0.909686414735	0.021576099497	-0.012033387455	0.000114754095	0.959247388003	N\A	0.034559708537	0.032121099717	0.004310847015	48	29	
3400000	442.751134	1	-0.701510113497	0.812086628340	0.126867089668	-0.017053067426	0.000134373654	0.959931923448	N\A	0.036244248383	0.031893609555	0.004086520037	61	22	
3450000	426.388625	1	-0.903239721864	0.934295247842	0.044555076943	-0.016512304952	0.000196957533	0.957556235262	N\A	0.037210526082	0.033275751668	0.005134140259	40	25	
3500000	441.607800	1	-0.913091881587	0.952495780333	0.000526077619	-0.010384893146	0.000135173495	0.951106091716	N\A	0.038407616180	0.033749437371	0.004229932983	53	36	
3550000	436.094640	1	-0.927863545454	0.943779421590	0.035159826966	-0.014815736820	0.000094420690	0.954495595863	N\A	0.039046622867	0.034704326485	0.004257527883	42	29	
3600000	440.078809	1	-0.670148757873	0.831691010321	0.079863094794	-0.011906647240	0.000070097993	0.955475238332	N\A	0.034924693696	0.032457917985	0.004353277973	41	34	
3650000	450.116765	1	-0.749517890352	0.852601612306	0.096427378827	-0.019795461143	0.000081840562	0.966121368812	N\A	0.035469725311	0.030264860594	0.004225304696	61	25	
3700000	414.751205	1	-0.856825446940	0.915008213684	0.037749731795	-0.012648186195	0.000124447308	0.941643752789	N\A	0.041108930964	0.037554961657	0.005017928603	41	24	
3750000	438.712976	1	-0.827057815213	0.904654785929	0.015414962447	-0.008376826325	0.000123094665	0.961369770948	N\A	0.034336008015	0.029251966679	0.004501073873	42	30	
3800000	435.153838	1	-0.940990727758	0.945961725874	0.041154785640	-0.018055909008	0.000129580539	0.961702657435	N\A	0.036847579494	0.032783936973	0.004232672547	50	21	
3850000	426.417746	1	-0.953087096761	0.972564909331	-0.001240461509	-0.014037111905	0.000124029412	0.951293865016	N\A	0.040120241027	0.037079600068	0.004943648438	56	23	
3900000	446.803743	1	-0.881545600447	0.939505793529	0.048382060106	-0.021078413483	0.000126986951	0.970706335318	N\A	0.028810899167	0.028912924609	0.003990175565	47	30	
3950000	436.102701	1	-0.815010013399	0.878728698441	0.084231409713	-0.018635385028	0.000126413237	0.953470791637	N\A	0.037321783007	0.033556374221	0.004406658366	47	34	
4000000	434.322317	1	-0.769368848067	0.877214417542	0.066635773057	-0.017777372521	0.000135302192	0.952763142020	N\A	0.035833194450	0.032860274982	0.004826049928	61	21	
4050000	436.506118	1	-0.903162821693	0.909190825107	0.061648655611	-0.019734899591	0.000145299503	0.958085148047	N\A	0.035213103852	0.032843306143	0.004271044325	46	30	
4100000	429.451654	1	-0.922304914439	0.937130050917	0.022627325716	-0.014124816327	0.000131296173	0.948805341837	N\A	0.042264084241	0.036380529595	0.004837806020	61	25	
4150000	418.925584	1	-1.095012728601	1.035664092110	-0.075286095364	-0.005184669315	0.000143738450	0.953260959331	N\A	0.037329204625	0.033565529013	0.004422092194	46	24	
4200000	440.270106	1	-0.921459777140	0.939434409269	0.010636431156	-0.009119545658	0.000123466973	0.957171175475	N\A	0.036393499853	0.032673715730	0.004243414000	42	31	
4250000	433.291559	1	-0.893474942944	0.918823188567	0.062677599851	-0.016883342693	0.000147535957	0.950029350625	N\A	0.037820503076	0.033427011343	0.004594489247	54	23	
4300000	433.789242	1	-0.911032595698	0.939124393680	0.017900076542	-0.010282533451	0.000091084343	0.960964608025	N\A	0.038259696596	0.033563983724	0.004479010317	40	30	
4350000	439.514861	1	-0.870473505927	0.912690459394	0.042155238380	-0.013170213220	0.000151131569	0.966007784929	N\A	0.011882403193	0.022491546586	0.004392238200	60	26	
4400000	437.125905	1	-0.863202673950	0.914574331586	0.035201377373	-0.012616688756	0.000103215906	0.952880443009	N\A	0.036854390534	0.033617694284	0.004698810278	45	28	
4450000	425.811279	1	-0.923193137303	0.951904181958	0.033866199537	-0.019790410590	0.000150326157	0.972010218147	N\A	0.037624704657	0.026874436651	0.004189396663	44	30	
4500000	438.506142	1	-0.821821740024	0.937483327294	-0.005130477858	-0.011173819840	0.000011337705	0.953302978337	N\A	0.038690388957	0.034918545921	0.004473724904	46	29	
4550000	428.060017	1	-0.807378990819	0.917380777314	0.019426318854	-0.009773439142	0.000005037274	0.964891684981	N\A	0.033018885270	0.032991520630	0.004198356523	44	27	
4600000	432.811352	1	-0.860163147150	0.886674031460	0.127944562834	-0.027177468422	0.000015745098	0.958127945406	N\A	0.036280664860	0.032351610578	0.004398566688	51	24	
4650000	431.114042	1	-0.766842787594	0.872958369596	0.074792117805	-0.014294004497	0.000010579927	0.963300314835	N\A	0.032600024731	0.031009544937	0.004172820718	46	39	
