Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m5-glob-003.txt
Log File Name:                   MED_d1_m5-glob-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1642762749
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m5-glob-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
2000000	604.017012	1	-0.738646942865	1.020478859967	-0.020234026729	0.000097078421	0.999991184876	N\A	0.001283786548	0.001274003525	35	9	1.834484353173	Global Trend	
2050000	607.363798	1	-0.781795727012	1.016120850292	-0.017050422666	0.000083413495	0.999827585255	N\A	0.001600221121	0.001294792798	43	10	-0.213390083672	Global Trend	
2100000	590.026138	1	-0.745674075791	1.021952240125	-0.021532779552	0.000074175777	0.999956807512	N\A	0.001378727905	0.001342771223	39	9	0.405318294922	Global Trend	
2150000	597.216105	1	-0.808001611381	1.019009457333	-0.018439777227	0.000112249499	0.999545994861	N\A	0.001964800187	0.001307182361	44	6	-0.160768352065	Global Trend	
2200000	588.118717	1	-0.813261146102	1.047936758373	-0.022859761695	0.000095139428	0.978109067601	N\A	0.022112880055	0.003401539103	40	6	0.008751234365	Global Trend	
2250000	600.933419	1	-0.694078230551	0.972933902629	-0.011377298795	0.000109484342	0.983743791837	N\A	0.021635182873	0.003658415702	33	6	-0.012296726420	Global Trend	
2300000	577.811249	1	-0.819598283860	1.019299734100	-0.021552882438	0.000105109682	0.983025141702	N\A	0.012836056760	0.002345960467	28	2	0.019001505695	Global Trend	
2350000	589.920733	1	-0.862434994397	1.007155245634	-0.014007577730	0.000168950833	0.994349735057	N\A	0.005548917451	0.001547031354	38	8	0.076875709329	Global Trend	
2400000	612.405412	1	-0.613565318861	0.958381587819	-0.012000833953	0.000076813326	0.982645513855	N\A	0.021983434311	0.003755216171	40	6	-0.007585329126	Global Trend	
2450000	592.496130	1	-0.747256950664	1.019179535899	-0.019569372126	0.000091555432	0.999987237267	N\A	0.001359609575	0.001321889528	50	4	-0.797412051682	Global Trend	
2500000	596.497389	1	-0.743495862028	1.030021128048	-0.020575403186	0.000078248866	0.993549120460	N\A	0.005718845712	0.001548909142	31	9	0.038807638710	Global Trend	
2550000	600.778018	1	-0.580074550177	1.013635544177	-0.018316562564	0.000101390068	0.999254948917	N\A	0.002046609614	0.000931857776	41	8	-0.139363021175	Global Trend	
2600000	600.041885	1	-0.737529181615	1.013060850352	-0.018231191348	0.000086262615	0.999044955211	N\A	0.002528241512	0.001388257668	37	5	-0.126489882919	Global Trend	
2650000	582.677542	1	-0.709923904727	0.989779192394	-0.016800595877	0.000209745184	0.979732180496	N\A	0.026409026658	0.004508144164	44	5	-0.016671782645	Global Trend	
2700000	604.273475	1	-0.536247897816	0.882944758779	0.000691234382	0.000098341625	0.983174621869	N\A	0.029671929989	0.004958309044	33	8	-0.004774449436	Global Trend	
2750000	590.207416	1	-0.795567831005	1.022101829439	-0.021556407576	0.000099312859	0.999608287456	N\A	0.001811223596	0.001370565050	41	4	0.116296178718	Global Trend	
2800000	587.521513	1	-0.741715267831	1.023206430792	-0.020542917523	0.000115065719	0.999608419416	N\A	0.001821227851	0.001371684925	43	5	0.181098640444	Global Trend	
2850000	604.572210	1	-0.728667435162	0.994726999863	-0.018902353196	0.000091401331	0.981789730295	N\A	0.024212307101	0.003837560783	32	9	0.004312296928	Global Trend	
2900000	606.253075	1	-0.805081586132	1.029444200140	-0.019482984680	0.000129771130	0.987736101732	N\A	0.012638155362	0.002323665071	42	9	0.017863521208	Global Trend	
2950000	597.730014	1	-0.761680474602	1.008604207774	-0.016660691414	0.000111319718	0.990876644150	N\A	0.009721455856	0.002047090123	36	7	-0.031763980867	Global Trend	
3000000	599.100619	1	-0.750328877168	1.020007916519	-0.018733590295	0.000104750242	0.999929488867	N\A	0.001232150623	0.001157839099	45	6	0.383733936826	Global Trend	
3050000	583.457292	1	-0.942943693412	1.022884994284	-0.023326006540	0.000104269779	0.999856264643	N\A	0.001513258991	0.001367741166	35	8	0.315010874187	Global Trend	
3100000	604.266867	1	-0.759233700983	1.032097702056	-0.019585801450	0.000113899522	0.989000124413	N\A	0.009123129978	0.001811818161	30	8	0.033735543274	Global Trend	
3150000	610.076820	1	-0.572975949624	0.931522253006	-0.004460223149	0.000088018004	0.984373500113	N\A	0.023828256146	0.004108601419	32	8	-0.008454504019	Global Trend	
3200000	581.701632	1	-0.791334281426	1.012247415764	-0.016545605664	0.000112644487	0.987595036066	N\A	0.011467275287	0.002305718093	49	5	-0.017292608408	Global Trend	
3250000	589.188099	1	-0.738061633999	1.003009796681	-0.016984770562	0.000081604796	0.988541018667	N\A	0.010734053800	0.002292814652	40	9	-0.015981920883	Global Trend	
3300000	604.387212	1	-0.648506131674	0.999804160173	-0.015573049094	0.000101236067	0.993899006368	N\A	0.006732457160	0.001723914786	28	9	-0.044734242764	Global Trend	
3350000	600.051722	1	-0.786481592440	1.018097935228	-0.017814969187	0.000103650516	0.999915946470	N\A	0.001303792732	0.001200877964	32	7	0.420286567577	Global Trend	
3400000	598.090285	1	-0.714198857730	0.970547652733	-0.012143357427	0.000076172356	0.981154935957	N\A	0.031242038451	0.005058874504	41	4	-0.001619125158	Global Trend	
3450000	594.594969	1	-0.678364538682	0.985567644103	-0.014025397480	0.000117255331	0.985405361226	N\A	0.017443463832	0.003103442547	38	5	-0.014500245066	Global Trend	
3500000	588.126521	1	-0.780701513464	1.020957233391	-0.020979800519	0.000061358562	0.999973932777	N\A	0.001425596445	0.001374661335	34	3	-0.417120490029	Global Trend	
3550000	585.042688	1	-0.717963918070	1.017495519941	-0.022115399255	0.000115840521	0.997013727830	N\A	0.004385244753	0.001561781186	42	5	-0.077976201657	Global Trend	
3600000	591.157388	1	-0.798080421352	1.020122319417	-0.019453772052	0.000109355357	0.996669491736	N\A	0.004046669319	0.001405280390	50	6	0.045129697656	Global Trend	
3650000	602.932837	1	-0.690042398412	0.954875841417	-0.006575450820	0.000073849185	0.985186265368	N\A	0.021885943409	0.003668878588	38	5	-0.006209180000	Global Trend	
3700000	602.549213	1	-0.739972714051	1.021578443693	-0.019120484449	0.000077386443	0.999706349096	N\A	0.001565060762	0.001186722980	44	7	0.195016476994	Global Trend	
3750000	605.896291	1	-0.605799852872	1.006646146636	-0.018813991526	0.000159283682	0.996754286514	N\A	0.004435203178	0.001419498846	42	6	-0.088643949350	Global Trend	
3800000	586.549844	1	-0.745944931192	0.980491621745	-0.011306075703	0.000107532522	0.981227747963	N\A	0.026564137059	0.004282535793	46	6	-0.004769174927	Global Trend	
3850000	586.860266	1	-0.809266884867	1.023104976879	-0.019083137665	0.000037635664	0.990049090540	N\A	0.008075335066	0.001784913249	38	7	0.012622127524	Global Trend	
3900000	608.377165	1	-0.528056352819	0.878603116210	0.002797110154	0.000086763962	0.984163703645	N\A	0.023584187609	0.003875485580	41	7	-0.005431000358	Global Trend	
3950000	574.034257	1	-0.721320562610	1.020046135959	-0.019218249528	0.000115086035	0.999903840922	N\A	0.001447334575	0.001320247275	35	3	0.467539366407	Global Trend	
4000000	588.301002	1	-0.576502797767	0.932873504365	-0.006399502663	0.000142630648	0.978595260762	N\A	0.029498081301	0.005016851097	36	6	-0.009631007608	Global Trend	
4050000	585.035071	1	-0.773503566692	1.017437257710	-0.018403497508	0.000108058864	0.999632968385	N\A	0.001659564608	0.001072239711	42	4	-0.167844549903	Global Trend	
4100000	614.850637	1	-0.541521472073	0.903776775177	-0.002189317897	0.000106246760	0.983770294609	N\A	0.028157552944	0.004592718359	41	7	-0.004146153346	Global Trend	
4150000	592.047493	1	-0.844846322855	1.034824400454	-0.022812696480	0.000130299454	0.985499211949	N\A	0.013128494377	0.002517223890	38	5	-0.023706320030	Global Trend	
4200000	589.836625	1	-0.716809871968	1.020733329900	-0.021433481582	0.000080067778	0.999971998233	N\A	0.001301747046	0.001249224048	35	7	-0.587418758600	Global Trend	
4250000	600.674645	1	-0.786228236699	1.009926532887	-0.017583004490	0.000043018971	0.983698776793	N\A	0.028988354918	0.004750968578	42	6	0.000871397149	Global Trend	
4300000	598.275568	1	-0.750257376558	1.024430022424	-0.020376565902	0.000052270588	0.999676822866	N\A	0.001673055467	0.001308739218	46	6	0.112911473045	Global Trend	
4350000	596.085850	1	-0.795650519444	1.024259929849	-0.020562607146	0.000044201937	0.986967583583	N\A	0.013462142194	0.002563356881	30	7	-0.006087471521	Global Trend	
4400000	602.123612	1	-0.746548411629	0.998072611496	-0.013183449790	0.000078267539	0.996579074778	N\A	0.004824934592	0.001605796301	35	5	-0.044461957194	Global Trend	
4450000	579.432638	1	-0.720444932463	1.015812966366	-0.021420852885	0.000167907325	0.999136431080	N\A	0.002471319356	0.001472618266	40	4	-0.199582374023	Global Trend	
4500000	594.343847	1	-0.805868547476	1.043793624903	-0.023972100242	0.000036580603	0.992174445725	N\A	0.006683805591	0.001593095613	41	4	0.011967383203	Global Trend	
4550000	596.372188	1	-0.793579982491	1.019375865215	-0.019330830610	0.000055705215	0.999925248426	N\A	0.001527085417	0.001366354434	38	7	-0.235064172491	Global Trend	
4600000	592.849786	1	-0.785769782985	1.015546972495	-0.021269974360	0.000033306935	0.990932594077	N\A	0.008343230138	0.001650422565	53	4	0.007985783481	Global Trend	
4650000	599.358053	1	-0.747971565137	1.019319887530	-0.018389499247	0.000068071480	0.999960412004	N\A	0.001386962226	0.001358801296	48	5	0.436881219942	Global Trend	
4700000	596.200817	1	-0.726177200832	1.020360536411	-0.020137144521	0.000101007577	0.999877048149	N\A	0.001471344733	0.001294122773	39	6	0.378211812365	Global Trend	
4750000	587.594006	1	-0.825343138867	1.019252366552	-0.017699672505	0.000089152896	0.998782582088	N\A	0.002675353633	0.001358054783	41	5	-0.105820201105	Global Trend	
4800000	582.888068	1	-0.615082605854	0.972060329461	-0.012072774139	0.000331878290	0.985489635426	N\A	0.015101574559	0.002919510108	36	3	-0.038111502366	Global Trend	
4850000	582.373262	1	-0.814637062396	1.018735863786	-0.019020872916	0.000346677507	0.999747797138	N\A	0.001611361328	0.001310027907	51	4	0.743722451096	Global Trend	
4900000	598.917145	1	-0.750088801472	1.013143156121	-0.017977642930	0.000160796850	0.994199785203	N\A	0.007113272499	0.001733534372	45	8	-0.053516920802	Global Trend	
4950000	588.044696	1	-0.822171868348	1.017669693724	-0.018260567343	0.000143912352	0.999623083383	N\A	0.001730297939	0.001363002792	46	6	0.303943781334	Global Trend	
5000000	592.237657	1	-0.763286814133	1.017334974655	-0.017913272852	0.000075293102	0.999949341946	N\A	0.001517577037	0.001397059701	39	6	-0.361998916162	Global Trend	
5050000	618.983029	1	-0.633740803191	0.960271961114	-0.007664319027	0.000065373432	0.990441444683	N\A	0.012239495872	0.002286728031	40	9	-0.014498863867	Global Trend	
5100000	592.932588	1	-0.762013291282	1.020990479281	-0.021808314822	0.000097034255	0.999176732969	N\A	0.002368867474	0.001340811646	32	6	-0.125162077423	Global Trend	
5150000	596.218668	1	-0.808002361778	1.051784794529	-0.026474019625	0.000110617004	0.983288771910	N\A	0.019768089248	0.003258471514	48	6	0.008642329978	Global Trend	
5200000	605.721416	1	-0.728833967112	1.019410586475	-0.019627726297	0.000097776880	0.999996393877	N\A	0.001332263130	0.001312664980	40	7	-1.883593541163	Global Trend	
5250000	595.592057	1	-0.701722907608	0.949897110426	-0.006956191958	0.000108812024	0.981754609971	N\A	0.032680702140	0.005300350030	43	7	-0.000506490581	Global Trend	
5300000	587.316979	1	-0.802264167317	1.017302678987	-0.017293944099	0.000111864323	0.999507799482	N\A	0.001999828559	0.001318882148	40	6	-0.142169349828	Global Trend	
5350000	609.773548	1	-0.700168347275	1.021167318247	-0.020268896673	0.000087745203	0.999981529952	N\A	0.001353168445	0.001362835404	39	6	0.891303670464	Global Trend	
5400000	583.388827	1	-0.763882847647	1.017395645496	-0.018766890355	0.000109504067	0.998964056512	N\A	0.002740682522	0.001438439533	38	5	-0.125025234765	Global Trend	
5450000	601.531805	1	-0.789670329274	1.015184586841	-0.015482689231	0.000102299192	0.999963525655	N\A	0.001182075655	0.001083433463	46	6	-0.545036081491	Global Trend	
5500000	612.920454	1	-0.795622433196	1.024376470241	-0.020005245364	0.000101496888	0.984921329688	N\A	0.027254063929	0.004396982281	42	5	-0.004298086432	Global Trend	
5550000	590.852986	1	-0.826047680967	1.019392607776	-0.018752298364	0.000087212151	0.999099957559	N\A	0.002411448846	0.001219795827	48	4	-0.100846136690	Global Trend	
5600000	593.944106	1	-0.694588209968	1.032405044382	-0.022037647176	0.000082401068	0.998378397086	N\A	0.002855768722	0.001426088499	27	7	0.081510969594	Global Trend	
5650000	602.064974	1	-0.652084695316	0.992603822578	-0.018752444310	0.000086616077	0.989477165213	N\A	0.010577263228	0.002201653574	38	7	-0.021638019462	Global Trend	
5700000	608.377752	1	-0.749639327287	1.015546600423	-0.018154240378	0.000059124900	0.999546094121	N\A	0.001816246663	0.001211344927	47	11	-0.126180858025	Global Trend	
5750000	595.528985	1	-0.667273031623	0.970097035176	-0.012054865380	0.000096962413	0.982181547384	N\A	0.024320713037	0.003868320532	47	6	-0.005173611496	Global Trend	
5800000	607.480483	1	-0.805341714408	1.017843412053	-0.017924223066	0.000103596924	0.999972069513	N\A	0.001353992769	0.001316806384	36	10	0.882959851729	Global Trend	
5850000	606.553775	1	-0.757625660871	1.004363070724	-0.018395491360	0.000099669751	0.979550974269	N\A	0.028751342760	0.004380387676	42	10	0.000878554177	Global Trend	
5900000	606.646285	1	-0.698234376038	1.017385977499	-0.018908507515	0.000074654363	0.999929948557	N\A	0.001353912185	0.001186854203	31	8	-0.401450401743	Global Trend	
5950000	597.372049	1	-0.688557134100	0.975391255883	-0.014782103007	0.000088695864	0.981307834417	N\A	0.022811424670	0.003794863032	50	7	0.005927047960	Global Trend	
6000000	591.007467	1	-0.645149372160	0.978879928493	-0.011934049798	0.000297409091	0.986382494531	N\A	0.012791991298	0.002386709921	39	4	-0.053100295791	Global Trend	
6050000	589.171692	1	-0.781612654441	1.006116375162	-0.018931893224	0.000189100746	0.981177592116	N\A	0.017763713401	0.002801445167	44	5	0.018003460352	Global Trend	
6100000	594.756353	1	-0.709780203054	1.014269865774	-0.017969122086	0.000109766342	0.999398274572	N\A	0.002239842551	0.001338309580	47	4	-0.163626116426	Global Trend	
6150000	591.295226	1	-0.681329896510	0.982531949118	-0.015326625022	0.000033608478	0.985498932810	N\A	0.016518446041	0.002857747533	39	6	-0.004030752614	Global Trend	
6200000	602.836689	1	-0.760551721336	1.021372619702	-0.020780501049	0.000022385924	0.999973956867	N\A	0.001339676228	0.001325288767	31	7	0.177737400859	Global Trend	
6250000	612.560234	1	-0.689149621641	0.955873825226	-0.010180166032	0.000020603078	0.984330425900	N\A	0.026921840407	0.004592653940	37	8	-0.000786733865	Global Trend	
6300000	583.995523	1	-0.721544012451	1.018421380742	-0.016332125373	0.000139870778	0.999802067643	N\A	0.001440694078	0.001154654368	47	7	0.301345944908	Global Trend	
6350000	585.014124	1	-0.815250972148	1.019583472024	-0.019810000746	0.000119284325	0.999978803542	N\A	0.001308663213	0.001304290993	31	7	1.041225081933	Global Trend	
6400000	612.050277	1	-0.757426045842	1.016967542654	-0.017618431684	0.000059203969	0.999982130248	N\A	0.001245503192	0.001199949286	38	5	-0.489786223607	Global Trend	
6450000	592.973305	1	-0.681670666884	1.001750397021	-0.015497520862	0.000101620101	0.994905670872	N\A	0.005696854984	0.001617833727	33	4	-0.046275506245	Global Trend	
6500000	601.150799	1	-0.609351800192	0.987612162140	-0.014292333977	0.000140571767	0.989362162116	N\A	0.010818601066	0.002246121700	28	6	-0.038256394411	Global Trend	
6550000	585.120445	1	-0.807981854070	1.019790510930	-0.019485515719	0.000077087055	0.999881984338	N\A	0.001551127159	0.001434849595	41	5	0.247735068208	Global Trend	
6600000	617.985792	1	-0.555359623946	0.935047494361	-0.006309391839	0.000067604492	0.988498326569	N\A	0.014210678677	0.002288277541	38	9	-0.011214139189	Global Trend	
6650000	584.023545	1	-0.808886677857	1.009188790872	-0.017804925545	0.000060801337	0.979560453921	N\A	0.017406736030	0.003020407688	41	7	0.006880546358	Global Trend	
6700000	605.795618	1	-0.704868550911	1.023209332959	-0.021945484591	0.000067654761	0.999904370250	N\A	0.001388753505	0.001270421246	36	11	0.304657525127	Global Trend	
6750000	614.628025	1	-0.807765535990	1.018536815544	-0.018366799810	0.000026667926	0.999150863672	N\A	0.002138158981	0.001115571530	47	8	0.031351114401	Global Trend	
6800000	601.659519	1	-0.704635096827	0.990112075269	-0.015727614620	0.000099967032	0.982896385064	N\A	0.019527247056	0.003414675490	32	6	-0.012989550336	Global Trend	
6850000	593.141773	1	-0.719210476719	1.023330275998	-0.021313029717	0.000103054549	0.999845722687	N\A	0.001413460647	0.001269275588	41	3	0.297815245743	Global Trend	
6900000	591.733940	1	-0.782131207227	1.015353343236	-0.019429765245	0.000080818633	0.996417201783	N\A	0.004904917553	0.001595175479	36	3	-0.040479557776	Global Trend	
6950000	591.206713	1	-0.786529613876	1.016814396650	-0.017452979118	0.000117850348	0.999642434761	N\A	0.001798093191	0.001322297194	43	4	-0.224827009475	Global Trend	
7000000	597.998082	1	-0.701757107992	1.016450197885	-0.018995884553	0.000081661337	0.999643033173	N\A	0.001755130944	0.001199665952	33	7	-0.191545873590	Global Trend	
7050000	613.103076	1	-0.542667314829	0.888796542548	0.004019598067	0.000123142054	0.991381397009	N\A	0.020320403755	0.002683072621	44	7	-0.004702366596	Global Trend	
7100000	609.395592	1	-0.741137470335	1.019016897016	-0.016369491008	0.000132284164	0.999651189669	N\A	0.001648819780	0.001264324672	35	7	0.263251871412	Global Trend	
7150000	602.889355	1	-0.762851742999	1.026478107631	-0.020443411143	0.000096122278	0.991393384249	N\A	0.007859422608	0.001654682969	35	6	0.033123721550	Global Trend	
7200000	610.211182	1	-0.537358773087	0.946598549536	-0.009579999320	0.000088002778	0.986582725452	N\A	0.014680930255	0.002604018553	42	7	-0.015814052087	Global Trend	
7250000	586.078616	1	-0.604634085143	1.006196141918	-0.017558953130	0.000111881742	0.997175674075	N\A	0.003778589215	0.001358020933	36	10	-0.078389885568	Global Trend	
7300000	610.544229	1	-0.659079976340	1.013573053490	-0.019703717267	0.000103245461	0.998902288673	N\A	0.002651884635	0.001360663522	32	5	-0.142239849831	Global Trend	
7350000	595.458946	1	-0.632258661323	0.969933477774	-0.009168063133	0.000215200957	0.986554406237	N\A	0.011332297165	0.002180389266	33	6	-0.043422984419	Global Trend	
7400000	602.842480	1	-0.476292969080	1.018496280550	-0.018751270995	0.000019059626	0.999998908530	N\A	0.001250394314	0.001243916076	45	7	-0.742393803101	Global Trend	
7450000	588.291797	1	-0.487977838983	0.882860142666	-0.000282558672	0.000097772910	0.979575567835	N\A	0.030783607442	0.005050621936	36	7	-0.004856282501	Global Trend	
7500000	582.011788	1	-0.759290364157	1.018574968881	-0.017901741271	0.000099964160	0.999949668493	N\A	0.001508895706	0.001490872157	45	5	0.553229633640	Global Trend	
7550000	598.600211	1	-0.823383227894	1.067026081572	-0.025704149070	0.000090251226	0.984238707013	N\A	0.014238998320	0.002452609354	34	4	0.014151555275	Global Trend	
7600000	609.556716	1	-0.736244731151	1.015151386758	-0.017907420815	0.000091916603	0.998672752951	N\A	0.002875618677	0.001231390366	40	8	-0.094693233756	Global Trend	
7650000	598.428884	1	-0.699634185156	0.942399768686	-0.007993331255	0.000076540979	0.986295527699	N\A	0.032026034506	0.005115481144	50	6	-0.001816150208	Global Trend	
7700000	599.162846	1	-0.726983676685	1.029030611050	-0.019633149107	0.000071291522	0.999212223291	N\A	0.002074017127	0.001189128415	47	4	0.087247360521	Global Trend	
7750000	611.935289	1	-0.696064859389	1.011899569429	-0.016463890091	0.000093104162	0.999647439439	N\A	0.001825556128	0.001255887445	37	8	-0.223666394689	Global Trend	
7800000	621.368472	1	-0.782257019787	1.012427280955	-0.016336342107	0.000034759299	0.999444563606	N\A	0.002074995747	0.001322632819	35	10	-0.068732635776	Global Trend	
7850000	588.876567	1	-0.800361467124	1.009567905221	-0.018237153360	0.000101394396	0.980948683549	N\A	0.026566127275	0.004317564583	48	3	0.004266854403	Global Trend	
7900000	585.390968	1	-0.763638146100	1.015775422649	-0.016764984519	0.000111120060	0.998925502398	N\A	0.002544743425	0.001322328224	43	6	-0.108842335557	Global Trend	
7950000	609.620105	1	-0.841055302628	1.023489457527	-0.019173602576	0.000089332079	0.997868398691	N\A	0.003815827173	0.001498232554	34	10	-0.066958492574	Global Trend	
8000000	622.049807	1	-0.720490500810	1.013825722034	-0.016810361746	0.000043861413	0.999853376647	N\A	0.001487599284	0.001248670456	36	6	-0.138412978783	Global Trend	
8050000	595.283222	1	-0.774389054870	1.015895684878	-0.015932162009	0.000017352785	0.999999911569	N\A	0.001333873313	0.001331685034	47	4	-1.888839417794	Global Trend	
8100000	598.176073	1	-0.817863805012	1.016219435286	-0.017155464758	0.000197642591	0.995911035504	N\A	0.004937282091	0.001374588711	45	6	0.083424579322	Global Trend	
8150000	589.277094	1	-0.814173628766	1.020369473105	-0.019839320988	0.000127367661	0.995140776600	N\A	0.004960517640	0.001503929133	52	7	0.049823605999	Global Trend	
8200000	596.889608	1	-0.810653496469	1.025947178674	-0.020204831256	0.000119214240	0.986000566551	N\A	0.029811555587	0.004734160680	30	8	0.002799034375	Global Trend	
8250000	610.287097	1	-0.738688430850	1.021168990131	-0.021393624410	0.000097140779	0.999990608407	N\A	0.001149405131	0.001121529931	40	10	-1.178385872843	Global Trend	
