Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m9-VR-005.txt
Log File Name:                   SEP_d1_m9-VR-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            4086153546
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m9-VR-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1700000	534.005373	1	-1.698746742190	0.992429822788	-0.024317803179	0.053016652455	-0.003062398094	0.000077943361	0.968150702597	N\A	0.090820297784	0.011622959680	0.041569589756	0.006953244325	50	23	
1750000	544.151832	1	-1.940099807225	1.159003672157	-0.041187375399	-0.006628815537	0.001563916175	0.000057684024	0.974513568172	N\A	0.083391994566	0.011276208505	0.037858335852	0.006659382795	50	32	
1800000	553.995617	1	-1.949855633828	1.171304274864	-0.050631612948	-0.005737969136	0.010113283433	0.000057922873	0.976784794076	N\A	0.081049343779	0.011584221061	0.035920206673	0.006867602551	45	25	
1850000	542.708579	1	-1.710202538826	0.984064735955	-0.014974012847	0.054465402284	-0.007987333086	0.000060665654	0.980550415233	N\A	0.064080215229	0.009034616007	0.029256618478	0.005238753890	44	24	
1900000	531.715202	1	-1.954540390058	1.139422713617	-0.032132768400	-0.028691444370	0.004140609316	0.000068852759	0.977823173035	N\A	0.083122721100	0.012157358348	0.035530266399	0.006641371154	38	31	
1950000	545.057865	1	-1.874243228064	1.116958359912	-0.041600219111	0.029894025755	0.001457739346	0.000035973203	0.978532253315	N\A	0.076260208243	0.011278991645	0.032717722058	0.006250515578	48	24	
2000000	550.570262	1	-1.883089878513	1.104494617683	-0.037583694943	0.023826862503	0.002207715475	0.000080937400	0.980425444063	N\A	0.083734569362	0.011712524739	0.034494078228	0.006487757803	51	27	
2050000	538.660249	1	-1.863113328974	1.112356573164	-0.036725330801	0.012198982305	0.001184844570	0.000083211732	0.971380092167	N\A	0.073574731858	0.010735006107	0.033439045704	0.006336307232	55	21	
2100000	545.154101	1	-1.765682301134	1.011959551293	-0.021812698466	0.040455695668	-0.002970119436	0.000083644277	0.977574820511	N\A	0.085697216632	0.012427519113	0.036234749309	0.006875872453	50	33	
2150000	533.556506	1	-2.214603283913	1.353801304567	-0.065431307515	-0.071649172671	0.011731847938	0.000067344045	0.975855895336	N\A	0.095519533632	0.013596131954	0.038909751228	0.007230844440	39	22	
2200000	555.785411	1	-1.966594968584	1.201310425429	-0.049612134999	-0.035379445507	0.011678784743	0.000068111966	0.977056463435	N\A	0.068378001554	0.010418175076	0.030408439712	0.005812808874	38	28	
2250000	525.667273	1	-1.770349317337	0.998805533337	-0.012318462815	0.061073112209	-0.015834040180	0.000050575569	0.976727549210	N\A	0.076317522618	0.010884118165	0.034202084415	0.006360703383	43	29	
2300000	530.421849	1	-1.687947524015	0.981656614887	-0.016056369021	0.012783925111	-0.000179842151	0.000091642407	0.974245331376	N\A	0.073296939197	0.009201973151	0.035799219554	0.005997020409	53	30	
2350000	556.110204	1	-1.867759435171	1.114720968452	-0.044543213551	0.030364396014	0.006406985787	0.000030236350	0.978578335803	N\A	0.075288094895	0.011174740851	0.032261848517	0.005852341832	42	15	
2400000	536.987982	1	-1.834978863562	1.105696822067	-0.039556341562	0.028300496901	-0.001141583530	0.000070149219	0.969351397531	N\A	0.094319520883	0.013027046522	0.041300402658	0.007112167210	47	20	
2450000	544.635715	1	-1.943846446001	1.179108940361	-0.052959892703	-0.014927622909	0.012671323061	0.000071756665	0.973872041843	N\A	0.087755138038	0.012614369741	0.035892330873	0.006686008117	39	27	
2500000	533.539510	1	-1.774427389308	1.012559713406	-0.021728043291	0.070112422187	-0.010609413072	0.000070638938	0.973488212294	N\A	0.077649705417	0.010991905047	0.034238048701	0.006137427959	49	17	
2550000	519.762556	1	-1.760697535170	0.999061462394	-0.019229621932	0.083181147767	-0.016037482595	0.000072678582	0.971000824491	N\A	0.085700704973	0.012872350085	0.036394690507	0.006998668487	45	22	
2600000	539.393810	1	-1.964460640555	1.229125135835	-0.069345368251	-0.026298307087	0.024767228826	0.000068443918	0.976649179963	N\A	0.079389834690	0.011952967841	0.034716031256	0.007150750862	55	16	
2650000	541.706320	1	-1.711710635334	1.011571676041	-0.026791248928	0.049917951476	-0.002418482841	0.000063255329	0.974572494286	N\A	0.083295299607	0.012240220641	0.035906732572	0.006949921821	50	28	
2700000	523.990384	1	-1.610850457694	0.890316145709	-0.003563376948	0.113397411086	-0.019530205504	0.000067147655	0.972564869200	N\A	0.070906347786	0.010010613594	0.033935239701	0.006128664510	56	24	
2750000	537.789881	1	-2.174699410763	1.331240316303	-0.064514726681	-0.075855809160	0.015371444103	0.000067491476	0.973475003322	N\A	0.078068315126	0.011464668454	0.034214419238	0.006411212899	45	20	
2800000	541.031317	1	-1.787643888783	1.103651794753	-0.049823519717	0.019880785289	0.011770642420	0.000049053245	0.974287175994	N\A	0.085306616494	0.012281555337	0.036871256967	0.006916538441	44	25	
2850000	545.883019	1	-2.113405528689	1.326820746198	-0.072131383069	-0.061397443254	0.019862916844	0.000075338024	0.974987958999	N\A	0.079771738297	0.011768733227	0.034261850798	0.006724398771	41	23	
2900000	542.076960	1	-1.962176298252	1.148261941440	-0.044942302897	0.035012215058	0.001102169726	0.000073960352	0.974603671153	N\A	0.082477639492	0.011993994028	0.035287396469	0.006507735730	43	35	
2950000	534.984339	1	-2.018377796469	1.196644935074	-0.045795840031	-0.026622077068	0.006958172384	0.000083202398	0.974155302140	N\A	0.082981689621	0.012985209392	0.031406914775	0.006669939860	35	25	
3000000	534.791252	1	-1.885921981074	1.146622545037	-0.043767461783	-0.026121361223	0.009530580748	0.000072293011	0.971812002029	N\A	0.100443323681	0.014661515608	0.041606157495	0.007950834368	30	25	
3050000	540.892529	1	-1.880733447028	1.102771220791	-0.036467312015	0.020336536528	0.002101697477	0.000074904169	0.974077456955	N\A	0.076358348134	0.010186047054	0.035951717848	0.006318252814	50	26	
3100000	534.121475	1	-2.062400754905	1.241250674591	-0.054102864585	-0.021037488165	0.006071344642	0.000059254174	0.974325038826	N\A	0.074216531532	0.010437091664	0.034741901130	0.006280114788	47	21	
3150000	527.391828	1	-1.866003011905	1.063328569034	-0.021512128881	0.023548406295	-0.008343369616	0.000069029935	0.973426168547	N\A	0.094996622185	0.014843782791	0.037787978186	0.007751870522	44	34	
3200000	540.055081	1	-1.808786886062	1.065609555540	-0.042209443443	0.069396899745	0.001796670808	0.000107113089	0.977600462701	N\A	0.074603461917	0.011425058478	0.033851962713	0.006848840095	50	25	
3250000	548.583224	1	-2.027113731845	1.237611660102	-0.062527861604	-0.029326924251	0.016956059189	0.000088768259	0.976223674807	N\A	0.081589947011	0.012434926039	0.034331439914	0.007009984043	45	27	
3300000	550.079585	1	-1.848023782422	1.097998499326	-0.041744983961	0.042608235117	0.001427615225	0.000056145867	0.977271914269	N\A	0.079806603163	0.012259895975	0.033431630932	0.006841528038	51	23	
3350000	545.052817	1	-1.939179893504	1.156245237202	-0.049229493988	0.027301610099	0.005129355241	0.000062900392	0.978596185190	N\A	0.078478220108	0.011737426398	0.035050911656	0.006794038624	41	26	
3400000	545.956242	1	-1.815774386702	1.048702655127	-0.020634771854	0.012862961346	-0.003060957783	0.000068161867	0.972927066555	N\A	0.078540171028	0.010939656491	0.038114084229	0.006839239194	52	15	
3450000	545.745207	1	-1.784915049901	1.072673877503	-0.040274153864	0.068223348003	-0.004202207945	0.000074256568	0.972867614534	N\A	0.080223362645	0.011365850544	0.036040723656	0.006594846324	48	23	
3500000	548.103935	1	-1.735635979804	0.993013333004	-0.015026074342	0.045572270302	-0.004293513426	0.000075293137	0.974768023935	N\A	0.071476706927	0.008958647965	0.035192733344	0.005732049635	52	16	
3550000	530.026850	1	-1.880698975760	1.088671113016	-0.027823144408	0.019125448863	-0.005873980376	0.000060411708	0.974679304104	N\A	0.073651062590	0.010187926603	0.034658271413	0.006247335149	45	20	
3600000	545.714400	1	-1.916282917210	1.089541428610	-0.024856654394	0.022533365567	-0.007023851417	0.000059542753	0.980808678858	N\A	0.073349740334	0.010196354809	0.033590420528	0.006092726464	47	18	
3650000	543.121488	1	-1.684311647401	0.976133199569	-0.018785604706	0.058403915290	-0.003392108337	0.000065394742	0.978276376574	N\A	0.062831123658	0.007997915644	0.031172993089	0.005240733147	44	28	
3700000	562.857188	1	-2.039389068174	1.244261744857	-0.048783163968	-0.070990939337	0.013172413641	0.000054063342	0.976859605184	N\A	0.080284612185	0.011602821987	0.033987374675	0.006550148614	46	23	
3750000	537.824530	1	-1.953797727914	1.163640437399	-0.044635042818	-0.011698834327	0.006866676045	0.000066222420	0.977040263301	N\A	0.081909144080	0.011682349207	0.035677965503	0.006630504742	49	20	
3800000	544.073799	1	-1.900443937837	1.103731452119	-0.029410686387	0.028024599151	-0.005812564251	0.000066963757	0.973728075503	N\A	0.084409405824	0.012233702944	0.038186185176	0.007087693297	49	17	
3850000	548.709243	1	-2.160893552439	1.327253469258	-0.073204594821	-0.049655405745	0.019705266123	0.000065741862	0.974348166763	N\A	0.079118683005	0.011228762911	0.035913665897	0.006643456066	32	16	
3900000	543.265895	1	-1.615951693602	0.920537912418	-0.010863151501	0.073559070572	-0.007046856004	0.000061661835	0.974840916449	N\A	0.072122354843	0.009973357364	0.033629866817	0.006107742220	49	24	
3950000	538.722214	1	-1.698523343141	0.975104371613	-0.013496597853	0.002264716867	0.004742942238	0.000069402295	0.977530596685	N\A	0.069084057992	0.010224763116	0.031984974456	0.006138173399	42	26	
4000000	552.819295	1	-2.169253832957	1.375888867751	-0.081217295517	-0.070686054019	0.025883698148	0.000063179449	0.973281936411	N\A	0.083013664570	0.012777372722	0.036243447251	0.007300040209	37	28	
4050000	548.044220	1	-1.643026920949	0.920402670654	-0.000899684898	0.040215095683	-0.009990814244	0.000060931045	0.977863920330	N\A	0.072552173283	0.009934382415	0.033634200964	0.005994436633	45	27	
4100000	531.043705	1	-1.983491044695	1.185652987620	-0.044346986128	-0.019239773861	0.003453382366	0.000085757384	0.971477525658	N\A	0.078113811247	0.010303871789	0.037358575849	0.006329343505	48	24	
4150000	550.073383	1	-1.987447011825	1.196720980881	-0.052926073941	-0.002251560898	0.008969962575	0.000060109750	0.973987860023	N\A	0.086656647832	0.012673461317	0.036958238136	0.007058248279	41	26	
4200000	529.095468	1	-2.009647519702	1.236208053361	-0.065677622012	-0.027332671254	0.019239543326	0.000093443325	0.982957458599	N\A	0.044851696608	0.008550275565	0.022023877903	0.005257969627	42	24	
4250000	543.338518	1	-1.974812228986	1.185970780182	-0.044703036540	-0.041835605502	0.008930592910	0.000072893268	0.973182036947	N\A	0.078503814679	0.010953796744	0.034018127540	0.006224464655	45	32	
4300000	558.437301	1	-1.908349099285	1.095282052487	-0.037992672734	0.070914756154	-0.005940780739	0.000072889077	0.974921975644	N\A	0.077240582830	0.011584843989	0.033224745274	0.006648700873	40	25	
4350000	540.997015	1	-1.801304272430	1.038437899030	-0.022108154153	0.013393282781	-0.001673533875	0.000066118178	0.975931183104	N\A	0.068140943948	0.008330473196	0.034270830907	0.005522499735	47	18	
4400000	548.702352	1	-1.767442855875	1.026786915496	-0.022254447997	0.031800282288	-0.003122053652	0.000051672667	0.976566081024	N\A	0.078051757639	0.011036957067	0.034707417217	0.006345786456	44	27	
4450000	535.990440	1	-1.905618304615	1.152915849646	-0.047891524784	-0.007060352746	0.011307344830	0.000054830109	0.975012716634	N\A	0.087803930362	0.013462574279	0.036133561616	0.007316488293	39	27	
4500000	549.627344	1	-1.699023158440	0.993812927119	-0.022866655549	0.041326247827	0.000129835790	0.000059003346	0.976612752845	N\A	0.063276297428	0.009849129025	0.029573831825	0.005957776846	54	27	
4550000	531.704311	1	-1.775836274695	1.029343836459	-0.029105742953	0.041640269444	0.001054223776	0.000059036717	0.976138773616	N\A	0.079045287578	0.010919520646	0.035807881524	0.006528660043	49	31	
4600000	561.587910	1	-1.795921732818	1.040913093105	-0.024319285599	0.037111577462	-0.003546559356	0.000055812501	0.978916938177	N\A	0.063249305028	0.007806366755	0.032347036526	0.005109444017	56	25	
4650000	548.037906	1	-2.008029304344	1.224391709265	-0.046060543155	-0.061949566704	0.009920601685	0.000060234257	0.977246853699	N\A	0.078801188000	0.010751160007	0.036327685977	0.006540578323	44	41	
4700000	539.495249	1	-1.717665880208	0.951626483658	-0.002648572545	0.064683111851	-0.017650553415	0.000091088226	0.976711612083	N\A	0.066068434461	0.008850904741	0.032600548631	0.005886692384	50	29	
4750000	537.547404	1	-1.775487555012	1.040615673686	-0.030790586220	0.017889901128	0.004257779137	0.000070577485	0.975789158266	N\A	0.073575336067	0.009752914414	0.034752367936	0.006086672464	50	22	
4800000	530.379169	1	-1.587858173172	0.886419805676	-0.009303186274	0.125472060295	-0.017535024058	0.000073240631	0.973257116571	N\A	0.089734047112	0.011552539123	0.041224634958	0.007076226576	37	26	
4850000	530.150826	1	-1.745648363992	0.986446161404	-0.022901241651	0.095065014654	-0.012547356409	0.000110794470	0.980529948849	N\A	0.051335156037	0.007406834509	0.027904441875	0.005167547267	40	23	
4900000	538.780836	1	-1.747922455633	1.025465915444	-0.027753359195	0.044276171387	-0.000776365973	0.000068015943	0.975568541027	N\A	0.074844712014	0.010588886854	0.033157536824	0.005993853629	45	26	
4950000	552.141503	1	-1.665712962093	0.952674146419	-0.017428891500	0.089677098330	-0.011699510589	0.000078998102	0.978912576562	N\A	0.074405163987	0.009808668845	0.034711007625	0.006061985433	44	25	
5000000	551.629373	1	-2.044469611615	1.247206581232	-0.059446864941	-0.034696094961	0.015401339165	0.000077350469	0.975428602752	N\A	0.079561416887	0.012292648640	0.034819142390	0.007174172763	40	26	
5050000	553.005152	1	-1.880047819875	1.118472869655	-0.036300022452	-0.003831383397	0.006587018208	0.000073424971	0.977757037616	N\A	0.077849209087	0.010630349861	0.035697774258	0.006427321411	51	31	
5100000	537.309889	1	-2.094126069512	1.239787609136	-0.051784302132	-0.033917843926	0.008445848867	0.000087657029	0.974708564162	N\A	0.081105098540	0.012108602990	0.035358559017	0.007059331739	50	31	
5150000	542.180665	1	-1.969659925103	1.180237635412	-0.039602281535	-0.062923347432	0.011858517746	0.000059663882	0.973409762084	N\A	0.079185097623	0.011038632613	0.036986946585	0.006649242013	53	24	
5200000	545.327207	1	-2.099911798351	1.302266937825	-0.072668177336	-0.024420003890	0.015444990254	0.000052100093	0.976439069861	N\A	0.082990511372	0.012702243297	0.033497217559	0.006607549517	52	20	
5250000	546.328429	1	-1.992313450486	1.207760422863	-0.054905320217	-0.006138241486	0.011940315080	0.000068881728	0.978800246157	N\A	0.076032020219	0.010905759403	0.032220768083	0.005000916479	39	23	
5300000	537.785954	1	-1.995936392180	1.191565952316	-0.046924574202	0.012393352129	0.000742508836	0.000083554987	0.971632051675	N\A	0.081058937076	0.011810832314	0.036400751515	0.006939552366	34	27	
5350000	533.529777	1	-1.817562837365	1.065110092848	-0.027177447598	0.030214665725	-0.005631941497	0.000072832344	0.973814043782	N\A	0.080818896668	0.011749510799	0.036346599254	0.006736515035	48	21	
5400000	534.278797	1	-1.720424928110	1.006425845362	-0.015133482908	0.009101722950	-0.005593816233	0.000065443888	0.973823722273	N\A	0.075653718527	0.010610201052	0.035335995958	0.006337439853	45	29	
5450000	551.517404	1	-1.836543406762	1.060479787181	-0.029453519890	0.070579824359	-0.011658252103	0.000050386742	0.974245402259	N\A	0.078873139183	0.012042722367	0.034019482135	0.006770993569	40	19	
5500000	538.055006	1	-1.989878736940	1.204895654008	-0.059106369105	0.004340497864	0.011833199043	0.000074754743	0.979461130119	N\A	0.084121074974	0.012584992046	0.035539223131	0.007123326336	47	22	
5550000	527.755519	1	-2.037444061021	1.255949989892	-0.063169373077	-0.022920589626	0.013881941851	0.000047487678	0.976370549587	N\A	0.076594143511	0.011641682198	0.033201743102	0.006570861368	51	20	
5600000	538.451570	1	-1.907554654196	1.153950941555	-0.054550865638	0.036261293239	0.009629624921	0.000081361116	0.972268977405	N\A	0.087537297033	0.013162703322	0.037682247646	0.007417797998	44	23	
5650000	524.389787	1	-1.989594046282	1.177333163133	-0.037636582507	-0.036989495991	0.003849459359	0.000062697818	0.972359378055	N\A	0.080295374957	0.011552092775	0.036141190321	0.006702785633	51	23	
5700000	546.834154	1	-1.920846821710	1.106384382133	-0.024142436423	-0.003313904087	-0.003865775451	0.000071109069	0.977523252259	N\A	0.079951981661	0.012020847920	0.033373070202	0.006345985485	43	42	
5750000	543.879526	1	-1.690502609348	0.947786094090	-0.013009095119	0.082586867714	-0.010889871060	0.000087164326	0.975981235476	N\A	0.071896253425	0.009068182011	0.034990174379	0.005919678885	49	27	
5800000	545.146960	1	-1.878751837814	1.100263998674	-0.027597423230	-0.001177902915	-0.000858277169	0.000067462022	0.980443171901	N\A	0.080634333189	0.012225999523	0.033551787988	0.006764508023	49	24	
5850000	535.774697	1	-2.175981384327	1.369829161058	-0.078223029841	-0.068832789550	0.020606101362	0.000085820187	0.975177732178	N\A	0.085737538992	0.012428114178	0.036865266806	0.006875869006	51	28	
5900000	554.130217	1	-1.994168820657	1.202959658627	-0.054039142481	0.018188676414	0.004612367213	0.000088509426	0.975179478829	N\A	0.077029966297	0.011520457774	0.032960417235	0.006410700654	46	25	
5950000	552.342486	1	-1.730313342407	1.029680453610	-0.023727986808	0.019608346757	-0.000314402425	0.000072806900	0.976037078777	N\A	0.077155070603	0.010764789737	0.034550562840	0.006249496707	42	22	
6000000	548.457611	1	-1.929318503935	1.171348447444	-0.052751476369	0.000519739846	0.009909282643	0.000074994006	0.974183069104	N\A	0.085236321313	0.012101771916	0.038858465135	0.007171436854	47	27	
6050000	556.172452	1	-1.862494287039	1.052388670216	-0.022359518471	0.045528055110	-0.007578349707	0.000084250966	0.994313571396	N\A	0.081044778482	0.010102334755	0.039306304317	0.005584266613	42	29	
6100000	532.957563	1	-1.961582194937	1.147389633080	-0.040706119086	0.016147111981	-0.002131865473	0.000075785919	0.971847062905	N\A	0.078149989855	0.010861213253	0.036067373531	0.006470702680	37	27	
6150000	544.555433	1	-1.998543153857	1.190529358925	-0.046889672040	-0.025334102749	0.009623566705	0.000086703472	0.976025004103	N\A	0.076838654597	0.011151880597	0.033713996333	0.006334967845	44	22	
6200000	541.188397	1	-1.876067359038	1.139507691611	-0.046954218843	0.017349966882	0.003741846610	0.000055181884	0.978159046147	N\A	0.064738828414	0.010242112660	0.029894122640	0.006180738228	53	22	
6250000	547.369006	1	-1.916865270905	1.092488094259	-0.016558672562	-0.011766765186	-0.006172095383	0.000084858269	0.976829034638	N\A	0.075850788761	0.009744339684	0.036298305191	0.006101112279	42	22	
6300000	538.900855	1	-2.020228118785	1.251020767093	-0.063735032714	-0.025298559690	0.015961829565	0.000071711185	0.977026897557	N\A	0.081231797588	0.012012429248	0.035068291064	0.006932351288	48	27	
6350000	555.260755	1	-1.862954136519	1.105453649345	-0.035454421886	0.006464170112	0.002649880575	0.000045728610	0.975448462501	N\A	0.082080222105	0.012250135120	0.034173244864	0.006558514497	54	26	
6400000	542.656009	1	-1.790790890137	1.063831750082	-0.027341721715	0.003777095685	0.001614876160	0.000065878944	0.977923020759	N\A	0.067173153381	0.008508581244	0.033584560558	0.005432810137	55	23	
6450000	554.764639	1	-1.714619490713	0.985510693070	-0.015716172705	0.060945092040	-0.010551853487	0.000075673638	0.979345776862	N\A	0.051387591980	0.007128981362	0.027219661710	0.004997970108	48	28	
6500000	550.069933	1	-1.990150076843	1.198638346594	-0.048797879301	-0.023058170575	0.009636689087	0.000062887529	0.975170659935	N\A	0.077030643056	0.010730712364	0.035014955446	0.006293902992	43	17	
6550000	554.298225	1	-1.927872648466	1.126652604370	-0.025295053883	-0.034449317755	0.000307788098	0.000087311540	0.974153878162	N\A	0.068514199417	0.009036994672	0.033403124857	0.005753199585	52	18	
6600000	544.394312	1	-1.986834921648	1.216576084477	-0.051192442646	-0.038561094441	0.010021718492	0.000068826696	0.972830682293	N\A	0.074618646056	0.011322915320	0.033720248272	0.006446043859	50	22	
6650000	541.903327	1	-2.177023198791	1.356366509098	-0.087940982725	-0.021529307178	0.023120725518	0.000070502450	0.973565863186	N\A	0.082227380021	0.011627884633	0.035923436319	0.006535711484	45	13	
6700000	538.654722	1	-1.874553380765	1.099199507035	-0.035756088361	0.030203781539	-0.002164835025	0.000084990827	0.977356375473	N\A	0.066855808590	0.010275500970	0.030502177702	0.006309354505	52	27	
6750000	530.380349	1	-1.866167217183	1.098696957784	-0.028244648196	-0.010212734309	-0.001022570827	0.000081825701	0.984870717362	N\A	0.049610535602	0.008909051735	0.024900058132	0.005471370021	50	27	
6800000	535.250206	1	-1.779544169988	1.000133996166	-0.024211067939	0.080902231575	-0.008511793644	0.000059961594	0.976794212551	N\A	0.076458210777	0.011050614116	0.032977437649	0.006058700166	41	21	
6850000	545.827285	1	-1.827612799223	1.134355835426	-0.046776330420	-0.012111617216	0.010418042240	0.000073784718	0.972786218376	N\A	0.083518655810	0.012250323681	0.036077794959	0.006951947748	44	23	
6900000	538.714958	1	-1.964547017740	1.189252975776	-0.050983748246	0.024001354748	-0.000304555200	0.000047548959	0.979386530125	N\A	0.083713928668	0.012616440119	0.034469415217	0.006845351695	52	28	
6950000	525.947478	1	-1.783672505129	1.031256123796	-0.019291213443	0.044142474933	-0.010460119012	0.000048693741	0.977830362143	N\A	0.074591147829	0.010795459638	0.032324445525	0.006146290746	48	31	
7000000	535.823924	1	-1.854786602441	1.110687479357	-0.039341978463	-0.010382847851	0.007032151397	0.000068499183	0.975613528492	N\A	0.084347248519	0.012580908975	0.035444740230	0.006770901217	41	18	
7050000	551.950937	1	-2.000523924436	1.237222294728	-0.061352206149	-0.019123431419	0.014282404619	0.000068407362	0.974724127189	N\A	0.080868405583	0.011895393258	0.035104137415	0.006814956569	47	21	
7100000	543.523706	1	-1.792571418442	1.033397600353	-0.020488647612	0.024537161862	-0.005465988394	0.000080521431	0.986107057468	N\A	0.050304346597	0.009421353656	0.027221698375	0.005966706725	46	27	
