Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m9-fab-001.txt
Log File Name:                   NEO_d1_m9-fab-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3024352133
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m9-fab-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
1600000	669.346441	1	-1.410364309759	1.332840183252	-0.024429250857	-0.078154201650	0.005856184918	0.000002618714	0.994884212528	N\A	0.049374501486	0.004809581709	0.025828100713	0.003291833357	47	7	
1650000	674.897815	1	-1.244019084035	1.246610819766	-0.015422661574	-0.061608964121	0.004767660033	0.000022625797	0.994718037100	N\A	0.044969370491	0.004363246138	0.022513649429	0.002862534960	47	7	
1700000	668.837950	1	-1.469044424724	1.404390257655	-0.028851337722	-0.125704734007	0.010279893047	0.000030496979	0.992721420163	N\A	0.054306584163	0.005316456243	0.028460519188	0.003628375660	46	6	
1750000	650.208717	1	-1.435706702019	1.389069011241	-0.032186046817	-0.103556787728	0.011795853568	0.000073072637	0.991983790471	N\A	0.054213647523	0.005826244701	0.027368485153	0.003839921288	34	5	
1800000	676.045797	1	-1.383118376259	1.359803898634	-0.025966608870	-0.120566549952	0.011940519156	0.000093974875	0.993678681656	N\A	0.052139629726	0.005632931518	0.026576519530	0.003901471908	33	7	
1850000	651.939709	1	-1.362782525987	1.310136926215	-0.021314623832	-0.080313352459	0.005493173560	0.000169031002	0.994126780989	N\A	0.051056226351	0.005105395154	0.026961479872	0.003564831325	38	6	
1900000	653.972809	1	-1.444482821398	1.398212628927	-0.027537754916	-0.152772591731	0.013360875258	0.000064699897	0.994544294689	N\A	0.049312315912	0.004663553697	0.025716896864	0.003148826832	37	7	
1950000	666.930918	1	-1.363523210914	1.324256815712	-0.023365780280	-0.080237154950	0.005722664214	0.000078109239	0.992536331388	N\A	0.051799171470	0.005254215990	0.027764533744	0.003690508911	32	10	
2000000	653.156291	1	-1.221339482667	1.284079123749	-0.020538599468	-0.098140937540	0.009760843864	0.000075652220	0.994337467143	N\A	0.049950659125	0.004813723956	0.025800667216	0.003220054388	40	5	
2050000	676.791922	1	-1.696360069936	1.515074646106	-0.042473914735	-0.169329849759	0.019339849779	0.000064674344	0.993802735873	N\A	0.052475775840	0.005251905036	0.026900682938	0.003545162584	35	8	
2100000	660.498833	1	-1.563602070855	1.437712035605	-0.034734275104	-0.150814153202	0.018403553770	0.000021856239	0.991724432497	N\A	0.058186745934	0.006233192839	0.029800238236	0.004140014791	37	7	
2150000	661.342785	1	-1.494430264812	1.450882493389	-0.033597243459	-0.179575447175	0.017740719478	0.000038949785	0.993866472949	N\A	0.059777279161	0.006310499797	0.029472166463	0.004100033052	46	6	
2200000	650.916761	1	-1.266021925457	1.290748428910	-0.018773044663	-0.074138773176	0.003763185413	0.000022187233	0.994298499703	N\A	0.051553994711	0.004988691806	0.026845451027	0.003384837851	38	5	
2250000	661.530103	1	-1.221212988644	1.292347965356	-0.019887324959	-0.090493236038	0.008165763054	0.000078353877	0.993039651897	N\A	0.051228439492	0.005203292710	0.026407053950	0.003555482394	37	5	
2300000	655.016535	1	-1.500946682168	1.444115658957	-0.030005425068	-0.148930988504	0.011978025242	0.000051854450	0.990845586425	N\A	0.062913916360	0.007596123650	0.028968953996	0.004556842813	46	7	
2350000	669.389916	1	-1.358065838811	1.399210264037	-0.029137344260	-0.138326401424	0.013337206861	0.000052884140	0.992556788702	N\A	0.058978555775	0.006808098952	0.028722975272	0.004282009500	46	8	
2400000	671.239588	1	-1.279282822876	1.322001096265	-0.022518252706	-0.088981162074	0.007533526310	0.000052104956	0.994354654144	N\A	0.053601341456	0.005187568787	0.027899087648	0.003526268319	30	6	
2450000	662.213536	1	-1.285170415190	1.334257237928	-0.024422254358	-0.106458902842	0.011108985060	0.000050850356	0.993093233806	N\A	0.049824808573	0.005335718224	0.025033466728	0.003640502969	35	7	
2500000	673.717183	1	-1.627245070334	1.480251875328	-0.037963269123	-0.164594723924	0.017003562053	0.000052527364	0.992615381596	N\A	0.054965264452	0.005685136782	0.027641185264	0.003664227873	35	7	
2550000	662.851438	1	-1.475225271818	1.370908285005	-0.025914050906	-0.117912305563	0.011833703271	0.000042837166	0.991604388083	N\A	0.049372438236	0.005579778068	0.025688553923	0.003763018505	41	9	
2600000	673.832678	1	-1.547838949326	1.418311156844	-0.029170170897	-0.149061327125	0.015769116245	0.000029737559	0.992419440930	N\A	0.059057713678	0.006621340375	0.028890364329	0.004304874177	55	7	
2650000	653.864516	1	-1.600454454241	1.463165849861	-0.032210574525	-0.194845371645	0.020076161972	0.000022199594	0.992500152333	N\A	0.056916623135	0.006027839283	0.028731926529	0.003873708309	34	7	
2700000	673.827123	1	-1.981921801043	1.724885654417	-0.062435927450	-0.266722700235	0.029443601553	0.000031349851	0.992354775632	N\A	0.056019281876	0.006529906798	0.027109026472	0.004154354024	31	8	
2750000	673.493053	1	-1.879551222669	1.662620329347	-0.058534341450	-0.235883974100	0.028532454265	0.000014993799	0.993296413784	N\A	0.053064014575	0.005884020413	0.026865955377	0.003919231335	47	7	
2800000	664.131531	1	-1.712612683431	1.505161841971	-0.039392955408	-0.156979954858	0.014323239737	0.000081963826	0.992238472026	N\A	0.057661570203	0.006437802180	0.027408915429	0.004101000672	46	6	
2850000	661.397295	1	-1.606967386084	1.472730926372	-0.037172649197	-0.161813221265	0.015784646641	0.000098788300	0.993321396068	N\A	0.054086964345	0.005547774271	0.027331449115	0.003731193884	40	6	
2900000	653.575643	1	-1.403492189579	1.364128444573	-0.030269269639	-0.100763664651	0.011738558516	0.000072414187	0.994687759709	N\A	0.065374822491	0.007112348797	0.030731478314	0.004316697663	41	5	
2950000	669.007389	1	-1.451089845497	1.403100661163	-0.029600090099	-0.138852307248	0.012644986135	0.000043570716	0.995287694106	N\A	0.046311847980	0.004684199334	0.023319901025	0.003231812940	42	7	
3000000	673.240670	1	-1.417682729926	1.373682829455	-0.028287843011	-0.113876965937	0.010567354730	0.000049925927	0.995094620678	N\A	0.049397879160	0.004783853894	0.025768472021	0.003263830164	44	6	
3050000	670.749843	1	-1.639217966474	1.548973467103	-0.049238833436	-0.195820216973	0.025060529715	0.000029435558	0.992596356073	N\A	0.065301083653	0.007924216831	0.029287323931	0.004552828369	57	7	
3100000	675.098091	1	-1.540033426258	1.469198465112	-0.036077543691	-0.165446964403	0.016753876017	0.000033957143	0.995446636987	N\A	0.052840410289	0.005623669599	0.026347343964	0.003670457379	49	7	
3150000	644.919161	1	-1.742259074056	1.569985250001	-0.045856119463	-0.208160611979	0.021869825203	0.000014350225	0.993756422036	N\A	0.052053759265	0.005196691849	0.027154522641	0.003569509352	42	6	
3200000	656.347785	1	-1.510786146281	1.438306232913	-0.036972352980	-0.135491414130	0.016277823966	0.000034216703	0.991952868115	N\A	0.061175115759	0.006654905705	0.029903442711	0.004170910887	47	6	
3250000	669.737749	1	-1.540126655320	1.441241054523	-0.032488107784	-0.138698874648	0.012582661955	0.000021085938	0.993695066775	N\A	0.053897560919	0.005286926329	0.027950163711	0.003606652433	39	5	
3300000	650.248809	1	-1.520073678518	1.465330057365	-0.034462988295	-0.171763097167	0.015872918004	0.000013460164	0.991675735725	N\A	0.059455295761	0.005991651423	0.030542876534	0.004026866057	38	6	
3350000	653.383572	1	-1.577465365903	1.488127044924	-0.034427296774	-0.169698844554	0.015992634823	0.000014291508	0.992014235334	N\A	0.056790239038	0.005789708805	0.029824304979	0.003965037574	38	6	
3400000	643.651425	1	-1.244161020001	1.279722379339	-0.017589124953	-0.064692030678	0.004850066513	0.000063242358	0.993673830298	N\A	0.058905280666	0.005683104144	0.030277823278	0.003781565969	35	4	
3450000	652.734076	1	-1.490672850963	1.452901224776	-0.037585463195	-0.155506879315	0.018573580219	0.000042939443	0.992339641303	N\A	0.061172582442	0.006745146314	0.029925319233	0.004311193274	34	4	
3500000	671.319181	1	-1.358735040450	1.393345783620	-0.029802441074	-0.131811750937	0.011524878619	0.000059554178	0.993684369389	N\A	0.054620669590	0.005551867601	0.027347133010	0.003610459329	34	9	
3550000	667.816540	1	-1.463448904376	1.432991585118	-0.031481473840	-0.147527183015	0.014273592684	0.000052919258	0.993446006963	N\A	0.050715110030	0.005040907469	0.026573319558	0.003481917527	33	7	
3600000	647.417629	1	-1.390727230926	1.380442026499	-0.028139684636	-0.118997793931	0.011218476707	0.000071245253	0.993012087734	N\A	0.055709440262	0.005451075832	0.029153259717	0.003710384132	36	7	
3650000	647.850688	1	-1.422849532141	1.411109109843	-0.033029545599	-0.121698263318	0.012720423362	0.000092036124	0.995660353330	N\A	0.045584982432	0.005178585784	0.018063025344	0.002864500661	53	5	
3700000	668.716754	1	-1.630235107949	1.536927878261	-0.050053533498	-0.164630748166	0.022149418544	0.000027112355	0.992885457247	N\A	0.070247050741	0.008918860443	0.031397749613	0.005044945439	36	7	
3750000	659.081987	1	-1.561156190424	1.460061135779	-0.034650668075	-0.142126880622	0.014302518091	0.000003231448	0.993154839497	N\A	0.055883960324	0.005491600544	0.029615009447	0.003787561251	47	6	
3800000	658.342410	1	-1.690032981171	1.590141833448	-0.047980576469	-0.213911832962	0.023081908652	0.000006001100	0.993196167088	N\A	0.050492899958	0.005148296458	0.025936953132	0.003496324232	45	6	
3850000	645.035369	1	-1.338626953406	1.376307296539	-0.027157576009	-0.127670528172	0.012006607067	0.000007074918	0.992615720402	N\A	0.058842288842	0.006237876718	0.030202403532	0.004184019065	39	4	
3900000	666.536449	1	-1.528162235022	1.435525347191	-0.033092862085	-0.124664508827	0.010393896310	0.000019099715	0.995033340422	N\A	0.052414731606	0.005153948386	0.027916215991	0.003570045245	36	8	
3950000	673.367521	1	-1.662278760739	1.538120312865	-0.044452343678	-0.188338121216	0.021275721020	0.000027399700	0.993137333668	N\A	0.054311477416	0.005458788974	0.028284962990	0.003695219455	44	8	
4000000	673.550503	1	-1.495025322624	1.427075088363	-0.032376410635	-0.124806301509	0.011528605528	0.000034795532	0.994782184142	N\A	0.052413711657	0.005185322312	0.027084466919	0.003510351892	43	5	
4050000	667.358974	1	-1.620812170283	1.533757920014	-0.046776359213	-0.171787477257	0.019279105398	0.000041710037	0.992220318833	N\A	0.061891461147	0.007209061231	0.029421069660	0.004539601374	41	5	
4100000	660.347450	1	-1.416264569356	1.396436768062	-0.027523595021	-0.128291229446	0.010780097650	0.000068459842	0.993596294109	N\A	0.055734941345	0.005855388966	0.027632204069	0.003855663042	44	6	
4150000	658.689298	1	-1.713522452565	1.579880264998	-0.047550248709	-0.190709695568	0.019216772892	0.000071726630	0.993412678935	N\A	0.055108014548	0.005523963002	0.027636811788	0.003632938951	52	6	
4200000	658.078494	1	-1.567367522518	1.502580991271	-0.040679702593	-0.177444127871	0.019651884316	0.000060605101	0.994265270201	N\A	0.051923091192	0.005010179724	0.027433424395	0.003469623897	41	4	
4250000	658.469980	1	-1.411957665709	1.379510830343	-0.025722822116	-0.128769550283	0.010282541693	0.000097847799	0.994881290661	N\A	0.049137092102	0.004814439345	0.025325873218	0.003256274603	31	6	
4300000	675.110917	1	-1.643065918983	1.520572879205	-0.043921614763	-0.168711275685	0.018282690179	0.000037729987	0.992861860820	N\A	0.058001170503	0.006573714898	0.027542510210	0.004205195833	46	7	
4350000	656.599222	1	-1.571319945879	1.468199206098	-0.036187296825	-0.151559030527	0.015516540237	0.000111414342	0.993266576075	N\A	0.050420718279	0.005125851854	0.024913224341	0.003356552219	44	6	
4400000	652.970520	1	-1.371796118374	1.351530459097	-0.028093148432	-0.087957214661	0.010215635331	0.000122467925	0.992284451144	N\A	0.053106769484	0.005608846626	0.026610740008	0.003601255975	43	5	
4450000	666.947731	1	-1.403074393960	1.383557297995	-0.028929185588	-0.112246138137	0.011895711662	0.000032796066	0.993422260364	N\A	0.050210029183	0.005212289748	0.023350313593	0.003207463482	40	6	
4500000	678.951827	1	-1.486686434591	1.422298910814	-0.031469107376	-0.125154494552	0.011137449835	0.000019239354	0.994247758766	N\A	0.045268279312	0.004763279077	0.020214040666	0.002887460854	41	8	
4550000	667.311148	1	-1.587125602778	1.498487193445	-0.039092321044	-0.166546905113	0.016459698451	0.000012764692	0.993848427621	N\A	0.052539704041	0.005419662940	0.026460621651	0.003560401276	48	4	
4600000	656.303111	1	-1.430892107525	1.386385442220	-0.029357392753	-0.112593706763	0.011137986719	0.000011996411	0.992645572778	N\A	0.065990780979	0.007572699023	0.030631646534	0.004522331470	52	5	
4650000	663.512552	1	-1.685125412948	1.529308897495	-0.038636192555	-0.193100854032	0.017422785432	0.000026634936	0.992399603174	N\A	0.055214911517	0.005581492496	0.028890729490	0.003773536685	41	5	
4700000	668.747879	1	-1.648814094349	1.514481054430	-0.038207892740	-0.190093232943	0.017928491680	0.000023718117	0.993880210046	N\A	0.055453855734	0.005748565285	0.028125703807	0.003876855912	44	7	
4750000	657.419886	1	-1.569483374712	1.442505148188	-0.033347011144	-0.130097768443	0.013026968419	0.000039254297	0.992486074676	N\A	0.053900312648	0.005497362671	0.027441429653	0.003654910919	40	5	
4800000	657.346709	1	-1.563677186566	1.410197504602	-0.031928213673	-0.101223819251	0.009167740993	0.000032612789	0.993944234225	N\A	0.049817506603	0.005191236075	0.025847588889	0.003530128499	43	7	
4850000	664.154306	1	-1.432733381589	1.390462851293	-0.029939083524	-0.112294258833	0.009675735695	0.000042263658	0.992484357257	N\A	0.051034059352	0.005232725842	0.026540936019	0.003548190717	36	8	
4900000	663.055983	1	-1.450220487623	1.387218685041	-0.025885547607	-0.135071539433	0.011602037775	0.000050260732	0.991964131379	N\A	0.058307414487	0.006667940976	0.028677732149	0.004222567047	29	6	
4950000	683.632474	1	-1.370403557206	1.346963822860	-0.024523553000	-0.112245558218	0.009527221888	0.000045201028	0.993975013681	N\A	0.050503612665	0.005086964305	0.025561887165	0.003394078991	34	6	
5000000	671.010187	1	-1.446752388831	1.365610321074	-0.022417832505	-0.113025849503	0.007952048934	0.000121300052	0.993077467258	N\A	0.053030626871	0.005494673293	0.026615156638	0.003515798476	39	7	
5050000	652.373320	1	-1.637812180542	1.519167627636	-0.041962761809	-0.167292274519	0.017413985118	0.000058895923	0.993674009310	N\A	0.050176949745	0.005052598822	0.026029865404	0.003492626124	48	5	
5100000	665.849176	1	-1.505655526448	1.441158899774	-0.033286072628	-0.169996875094	0.018343509879	0.000049518824	0.992538229456	N\A	0.054346957896	0.005401587054	0.028278952027	0.003625482481	37	7	
5150000	675.690863	1	-1.446895350638	1.395439121331	-0.029107072748	-0.139550725844	0.012899159933	0.000060861138	0.993853773302	N\A	0.049607879954	0.004735544531	0.026194422133	0.003265848216	39	6	
5200000	662.243305	1	-1.553318873904	1.443583276648	-0.034051990894	-0.146360745454	0.013909893262	0.000071210288	0.993375564022	N\A	0.051872479876	0.005459907713	0.026651974349	0.003711077726	40	7	
5250000	673.892783	1	-1.480266946125	1.388982657267	-0.029452445387	-0.114327514265	0.011134179817	0.000022451714	0.993268968796	N\A	0.053745108287	0.005509547301	0.027812094754	0.003710491912	35	10	
5300000	654.228513	1	-1.397508838367	1.350990166301	-0.020886913762	-0.124839015119	0.009854577294	0.000099998174	0.992228437800	N\A	0.065926447415	0.007907059257	0.031099795536	0.004881920816	38	6	
5350000	662.516970	1	-1.440862619810	1.379917284013	-0.028464125588	-0.101432990227	0.009718482304	0.000032889041	0.993522534084	N\A	0.056511574346	0.006079698044	0.027895080111	0.003917737553	44	5	
5400000	664.162264	1	-1.664633069950	1.522088467977	-0.041734703038	-0.168240137872	0.017657555103	0.000027513007	0.993053635813	N\A	0.055387476749	0.005663802841	0.028293294715	0.003840370670	37	6	
5450000	657.510519	1	-1.534760172491	1.501227584471	-0.040147909421	-0.188074244293	0.021121682683	0.000014290504	0.992909677649	N\A	0.052714481612	0.005507093306	0.026360997982	0.003664889187	38	4	
5500000	650.914644	1	-1.551788536781	1.519557743713	-0.040994582127	-0.215303550611	0.022992545373	0.000013245175	0.992904460100	N\A	0.056952673292	0.005793244934	0.028863703820	0.003800649333	29	4	
5550000	669.722446	1	-1.692895539051	1.555772258243	-0.054172130439	-0.149229690456	0.022137294100	0.000020228541	0.992009401826	N\A	0.059568268708	0.007218746420	0.028143801186	0.004541106376	37	6	
5600000	665.639354	1	-1.562391076810	1.508665258520	-0.042316780505	-0.161123042000	0.018305481204	0.000034563485	0.994229518036	N\A	0.051855772171	0.005219094302	0.027473872352	0.003653314239	51	7	
5650000	663.453663	1	-1.332706301357	1.389809282786	-0.031044929694	-0.117537781804	0.013111182427	0.000035267778	0.995036616525	N\A	0.052430036133	0.005168135273	0.027024752542	0.003458047308	49	6	
5700000	654.722658	1	-1.437505067268	1.378317233546	-0.027670626177	-0.092084496899	0.007454698036	0.000045624596	0.993617350248	N\A	0.054919020488	0.005377226352	0.028535069811	0.003682662299	44	6	
5750000	657.479346	1	-1.577860690947	1.525509115136	-0.040227271433	-0.194966875138	0.019177477616	0.000057332630	0.992424203386	N\A	0.055257633372	0.005584141679	0.028578743483	0.003788029873	33	6	
5800000	659.031313	1	-1.345076867819	1.369426464344	-0.027805692156	-0.123218215602	0.012682215597	0.000055837808	0.993967655233	N\A	0.048853025519	0.004898410048	0.025734522666	0.003390747700	41	7	
5850000	676.871309	1	-1.749040817188	1.584152331394	-0.045113125395	-0.214746890460	0.021463915569	0.000022638986	0.993340134049	N\A	0.051320441560	0.005306718069	0.026843183227	0.003671331206	38	9	
5900000	660.404544	1	-1.394009260260	1.402289674980	-0.031517873099	-0.128575061276	0.013351562046	0.000037859614	0.994924164995	N\A	0.055474016891	0.006488780234	0.025944573439	0.004054196637	50	4	
5950000	665.876175	1	-1.337389097401	1.355761140432	-0.024486596708	-0.102963466198	0.008370057217	0.000047845409	0.994515424548	N\A	0.051972396166	0.005040208075	0.026919582109	0.003420548619	55	5	
6000000	667.054404	1	-1.474920172829	1.427001796464	-0.032298827196	-0.136076272902	0.013598092494	0.000017042052	0.991989390831	N\A	0.055415660696	0.005784034037	0.028333233528	0.003828382603	37	5	
6050000	666.909788	1	-1.623845059868	1.547468924216	-0.043129958872	-0.202679684387	0.020558275749	0.000034895788	0.993967767408	N\A	0.052753359998	0.005300226521	0.027197779969	0.003628788345	41	7	
6100000	664.055610	1	-1.560000861864	1.461706484072	-0.033621933625	-0.150817148519	0.013433919130	0.000060103437	0.992709024497	N\A	0.055602793407	0.005693360917	0.027960521327	0.003796216863	42	5	
6150000	661.902373	1	-1.332430326984	1.314481161416	-0.021916791755	-0.094570764725	0.008104672015	0.000052467402	0.992934143765	N\A	0.054313751579	0.005478941540	0.028146750468	0.003737266715	39	6	
6200000	665.996725	1	-1.554555363204	1.434364238156	-0.036647401315	-0.118396610679	0.012565373730	0.000070471411	0.995079333414	N\A	0.056592580826	0.006098789747	0.027803616302	0.003980287189	45	6	
6250000	664.602484	1	-1.311276382556	1.320365407025	-0.022096106649	-0.095994247937	0.007810913645	0.000044753121	0.994175045894	N\A	0.051503364463	0.005046991822	0.026935100115	0.003433951248	46	6	
6300000	663.302982	1	-1.429559296358	1.402604174956	-0.030913564837	-0.120489311718	0.011558421234	0.000078723263	0.992143156480	N\A	0.052817196420	0.005630206497	0.024253721964	0.003367389253	37	7	
6350000	659.673678	1	-1.321595383317	1.286019978977	-0.017349136980	-0.070931812233	0.003089538804	0.000028947515	0.992336567728	N\A	0.054874088536	0.005436784690	0.028625888599	0.003656932437	38	5	
6400000	660.699133	1	-1.446832372617	1.388512608435	-0.029527170306	-0.128900429784	0.013301578440	0.000308389708	0.992711995132	N\A	0.058254026531	0.006298260235	0.028595037604	0.003990035245	40	7	
6450000	661.043248	1	-1.430814950096	1.365046951863	-0.025389750343	-0.118497608317	0.009444110026	0.000078234773	0.993835878527	N\A	0.050194999368	0.005146238515	0.025454792789	0.003412388801	35	6	
6500000	668.575376	1	-1.526204293855	1.454222941930	-0.035009648687	-0.167329176137	0.018579569489	0.000043902827	0.992606959066	N\A	0.050967790314	0.005517167233	0.025307974387	0.003715550982	42	7	
6550000	661.297295	1	-1.450640711220	1.401512112887	-0.029468969345	-0.134555847154	0.012794216816	0.000039925106	0.993345026596	N\A	0.053800917139	0.005505577347	0.028288612438	0.003837383831	36	6	
6600000	668.270378	1	-1.573386825517	1.492654483916	-0.037880552960	-0.163715522214	0.016207726240	0.000122113943	0.992444741940	N\A	0.054787068801	0.005606165369	0.027667538631	0.003702098999	41	5	
6650000	663.758927	1	-1.534918533239	1.414228457673	-0.031529469211	-0.118430180673	0.011109117581	0.000061003294	0.992858559557	N\A	0.051119226661	0.005352951783	0.025580072554	0.003511409086	36	6	
6700000	652.278611	1	-1.435486236049	1.371398438055	-0.028249949229	-0.111599964395	0.011399485509	0.000062307299	0.993537451470	N\A	0.050760274434	0.005002747290	0.027012198937	0.003474821407	38	6	
6750000	659.493685	1	-1.481515417558	1.399640634115	-0.029934001202	-0.116029629323	0.008666744313	0.000024584150	0.993593881451	N\A	0.054802452907	0.005650443337	0.027427907907	0.003653159381	46	6	
6800000	670.428778	1	-1.366919465837	1.315370634911	-0.019702765060	-0.095529207490	0.007754623652	0.000028595110	0.993729670222	N\A	0.052223809502	0.005193856905	0.027046317400	0.003509783085	35	7	
6850000	679.943391	1	-1.442515354659	1.381402202440	-0.030576908517	-0.112726701047	0.012728364730	0.000036605541	0.993549648139	N\A	0.053344034705	0.005618055968	0.026379578728	0.003604382039	41	6	
6900000	656.669839	1	-1.630760793600	1.542713518660	-0.043322590933	-0.190693757164	0.019532652312	0.000007741676	0.993640137122	N\A	0.060143918484	0.006794149107	0.028388777081	0.004178709821	47	4	
6950000	674.862340	1	-1.585242781088	1.530864184528	-0.044189690068	-0.191853947186	0.022279519135	0.000019806745	0.993679452859	N\A	0.062705034105	0.007023061490	0.030923372934	0.004577414953	45	6	
7000000	662.548165	1	-1.550649148794	1.500712475432	-0.039418779605	-0.163318024551	0.017847499225	0.000008656977	0.994172948650	N\A	0.052669798687	0.005268010724	0.027558771717	0.003623937918	45	7	
7050000	648.583321	1	-1.537888167720	1.512792456343	-0.039257530180	-0.200656797579	0.021467351032	0.000011601160	0.992244146697	N\A	0.056517024010	0.006252183431	0.028148254011	0.004194079932	40	4	
