Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m5-glob-001.txt
Log File Name:                   SEP_d1_m5-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3950163373
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m5-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.248843
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.69 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1550000	546.523447	1	-1.700451827878	1.021088439961	-0.019465296860	0.000072220788	0.998865438213	N\A	0.002533480444	0.001429577922	33	2	0.083046387426	Global Trend	
1600000	557.948593	1	-1.778803405217	1.056155823697	-0.020112907958	0.000060462971	0.979025429189	N\A	0.022545565169	0.003661031267	33	3	0.005446067386	Global Trend	
1650000	553.211183	1	-1.766868119373	1.017592119258	-0.018119771932	0.000082706741	0.999644877333	N\A	0.001736432587	0.001305658519	32	4	0.153930474557	Global Trend	
1700000	558.176652	1	-1.875851772898	1.101387331962	-0.028301350206	0.000090978442	0.977274236226	N\A	0.031219808983	0.004784599060	33	2	0.001643376670	Global Trend	
1750000	561.137947	1	-1.694778605359	1.014830956002	-0.015541380574	0.000061937591	0.999892337728	N\A	0.001574919542	0.001397355541	28	2	-0.281374737178	Global Trend	
1800000	573.935559	1	-1.860192870679	1.139126465168	-0.033770820282	0.000058912950	0.997344761118	N\A	0.023492164570	0.003897394433	36	3	0.004487388942	Global Trend	
1850000	548.564072	1	-1.676549021469	1.057438661919	-0.024186139244	0.000095532895	0.983745307761	N\A	0.012003651476	0.002358853646	33	1	0.022785039164	Global Trend	
1900000	564.674308	1	-1.710156836904	1.064938431413	-0.024845240005	0.000074675231	0.980417389911	N\A	0.017786343377	0.002878356678	34	2	0.013295421935	Global Trend	
1950000	552.876275	1	-1.759189893338	1.046916717822	-0.020682495985	0.000035870418	0.975994731850	N\A	0.030417247711	0.004506030573	41	2	0.000521925201	Global Trend	
2000000	557.570954	1	-1.878246621564	1.135989717639	-0.036076679812	0.000053908334	0.977338789447	N\A	0.034694561519	0.005430511906	35	3	0.001242670132	Global Trend	
2050000	538.520634	1	-1.665222092271	1.017596227623	-0.016618066887	0.000047256171	0.999969352209	N\A	0.001496022481	0.001481081922	32	0	0.388927856213	Global Trend	
2100000	565.749587	1	-1.810695612904	1.076368465614	-0.025695020093	0.000066502870	0.976940305321	N\A	0.030622256209	0.004701482299	34	4	0.003439289850	Global Trend	
2150000	559.160328	1	-1.686308291392	1.017964552737	-0.016607906213	0.000080877106	0.973848529502	N\A	0.032710824490	0.004903433670	32	4	0.000903136014	Global Trend	
2200000	560.299794	1	-1.774186044755	1.053685748362	-0.022105741933	0.000045243614	0.982032619886	N\A	0.018348087256	0.002978729069	35	3	0.004437200348	Global Trend	
2250000	545.968599	1	-1.794384033375	1.088802720687	-0.027680450719	0.000065570736	0.977021681963	N\A	0.029788666808	0.004693993725	38	2	0.002936073983	Global Trend	
2300000	556.804316	1	-1.664421223502	1.017720171016	-0.015745794533	0.000071174939	0.999879494651	N\A	0.001468081119	0.001312404062	38	2	0.233287151825	Global Trend	
2350000	555.415780	1	-1.738539470963	1.014851327050	-0.016671461298	0.000077286918	0.997020450637	N\A	0.003879967051	0.001441495610	39	2	0.044842093087	Global Trend	
2400000	556.577513	1	-1.721411857971	1.051120507873	-0.022380849873	0.000073545235	0.983962472622	N\A	0.011745546283	0.002243646152	38	4	0.016653387139	Global Trend	
2450000	565.067330	1	-1.716454429019	1.067761160612	-0.024395325206	0.000059984742	0.984915088086	N\A	0.012624652316	0.002269554047	37	3	0.011535057767	Global Trend	
2500000	566.915754	1	-1.918431979036	1.168849566614	-0.042131820677	0.000073826864	0.976470861999	N\A	0.032531280289	0.004979026424	27	5	0.001714515931	Global Trend	
2550000	550.491627	1	-1.871453182659	1.140273787449	-0.040178599374	0.000059925364	0.975134262568	N\A	0.033486974037	0.005012950396	33	3	0.000600385895	Global Trend	
2600000	559.065134	1	-1.651292745217	1.003291415874	-0.014098017323	0.000081419495	0.993009839614	N\A	0.006303327640	0.001716924261	35	1	-0.034283259714	Global Trend	
2650000	569.533542	1	-1.983668364587	1.229677121402	-0.049599388305	0.000047306443	0.977911001654	N\A	0.030908581233	0.004915553402	47	3	0.002238644851	Global Trend	
2700000	549.978499	1	-1.776448155243	1.033944940890	-0.016899251627	0.000059445105	0.976598451898	N\A	0.020791944842	0.003434821290	23	1	0.005527626377	Global Trend	
2750000	544.616331	1	-1.790562900630	1.050892043332	-0.022414602537	0.000091498601	0.974693631446	N\A	0.027798771331	0.004164628628	39	2	0.004406796157	Global Trend	
2800000	565.496675	1	-1.684175728461	1.018169181441	-0.016790032540	0.000095660167	0.999712781049	N\A	0.001733652083	0.001385519482	30	2	0.255160929223	Global Trend	
2850000	566.377354	1	-1.703745936508	1.028686917791	-0.017366908521	0.000053685245	0.993026357090	N\A	0.006199971220	0.001534359661	40	4	0.023722915991	Global Trend	
2900000	569.846450	1	-1.645992437732	1.046026903169	-0.023557454106	0.000070916525	0.990797043381	N\A	0.007835334320	0.001781319439	25	2	0.027804003798	Global Trend	
2950000	559.393498	1	-1.838721736964	1.121794900402	-0.031794202602	0.000063383631	0.977270286801	N\A	0.024702247957	0.003863337296	30	2	0.004711772969	Global Trend	
3000000	548.524309	1	-1.714328584170	1.014843214243	-0.015880513541	0.000069606453	0.999910300860	N\A	0.001526884058	0.001389190240	25	1	-0.259653146119	Global Trend	
3050000	554.444695	1	-1.698544327342	1.014467732277	-0.015914728441	0.000058212202	0.999762003152	N\A	0.001685596932	0.001346215259	39	2	-0.106727872151	Global Trend	
3100000	564.005763	1	-1.761522106198	1.056219026693	-0.022520037427	0.000074587780	0.978862516771	N\A	0.022046466376	0.003383524634	40	2	0.004788227794	Global Trend	
3150000	558.989312	1	-1.721507815125	1.092860685643	-0.029512703916	0.000065622057	0.987453536434	N\A	0.014172732424	0.002554318828	41	2	0.011113458298	Global Trend	
3200000	571.237553	1	-1.887978000817	1.188046415782	-0.043341170999	0.000053241128	0.981313623058	N\A	0.024224904788	0.003831081195	40	1	0.004105080228	Global Trend	
3250000	559.703449	1	-1.749676462523	1.066090744940	-0.023274496612	0.000058895210	0.985846767640	N\A	0.013153580761	0.002342758183	36	2	0.010323498766	Global Trend	
3300000	568.398184	1	-1.695591634548	1.051423322030	-0.020382178076	0.000092751097	0.987916552103	N\A	0.010942044977	0.001997637384	39	3	0.023254990613	Global Trend	
3350000	562.052235	1	-1.742074006597	1.039490753874	-0.019417204245	0.000069197839	0.982861181313	N\A	0.013160878868	0.002421196045	24	5	0.010831673104	Global Trend	
3400000	571.782837	1	-1.797791895060	1.069163270629	-0.026878552031	0.000104581784	0.981378537874	N\A	0.032071019378	0.004855949004	44	2	-0.001586180411	Global Trend	
3450000	567.149632	1	-1.777632108055	1.079738708220	-0.025794947993	0.000066503560	0.979568696433	N\A	0.020007848568	0.003146447899	38	3	0.008018983356	Global Trend	
3500000	556.962663	1	-1.663431911756	1.038887149085	-0.021517507271	0.000072413313	0.989584715630	N\A	0.008130603044	0.001758564163	35	3	0.027636719830	Global Trend	
3550000	550.489883	1	-1.746314197397	1.018516890316	-0.018137796433	0.000074909358	0.999978786062	N\A	0.001371987581	0.001336417545	39	3	-0.458447204975	Global Trend	
3600000	548.215148	1	-1.735279369672	1.060615747843	-0.024767850648	0.000081632214	0.980323566217	N\A	0.019759230314	0.003064509273	40	4	0.007365020808	Global Trend	
3650000	549.773429	1	-1.756822427346	1.016913326794	-0.016735163393	0.000068997094	0.999969735187	N\A	0.001471261712	0.001425419531	27	2	-0.460456837569	Global Trend	
3700000	553.827625	1	-1.614407834121	1.021169775155	-0.017437885473	0.000071656689	0.999682729638	N\A	0.001846508067	0.001557277335	35	0	0.212677691190	Global Trend	
3750000	566.633154	1	-1.791523147661	1.086121206965	-0.029582217908	0.000088237991	0.982418335280	N\A	0.021413969072	0.003513864871	33	2	0.006597628308	Global Trend	
3800000	558.814591	1	-1.741366144028	1.071630468541	-0.025466313415	0.000290444318	0.986413151812	N\A	0.011749257647	0.002118153166	33	3	0.058996650801	Global Trend	
3850000	558.846965	1	-1.646341943547	1.007766107713	-0.015355479292	0.000410139969	0.998233851566	N\A	0.003151303990	0.001454660136	44	1	-0.373521550080	Global Trend	
3900000	572.388258	1	-1.667423127955	1.015861323079	-0.016308519688	0.000087256427	0.999988678868	N\A	0.001336565966	0.001311164649	34	4	-1.178717783367	Global Trend	
3950000	561.056999	1	-1.890227919996	1.131106053162	-0.032747846637	0.000069557574	0.978701065192	N\A	0.030413442582	0.004885217906	44	1	0.002957644143	Global Trend	
4000000	561.216317	1	-1.761144794803	1.080306813704	-0.026048826044	0.000070172966	0.986993537309	N\A	0.022877396484	0.003476443133	33	3	0.008521462371	Global Trend	
4050000	569.182708	1	-1.755863832909	1.081470763403	-0.027843472490	0.000075904114	0.978496448563	N\A	0.022326190851	0.003604507327	36	2	0.008309571695	Global Trend	
4100000	557.408524	1	-1.806642898389	1.070604376751	-0.023643715264	0.000066898431	0.975858285041	N\A	0.028653161078	0.004277168860	22	3	0.002853364155	Global Trend	
4150000	571.191008	1	-1.674288788775	0.995497142118	-0.013046098929	0.000075360559	0.978874200954	N\A	0.021681771737	0.003412150674	30	6	-0.009050328005	Global Trend	
4200000	536.739333	1	-1.719516515402	1.022603609398	-0.020297756951	0.000089290235	0.987211930636	N\A	0.009100461330	0.001961372535	39	3	0.019785025132	Global Trend	
4250000	558.584394	1	-1.722525847366	1.019305016335	-0.016736471187	0.000071125954	0.986943336041	N\A	0.010926280599	0.002230363997	37	5	-0.015800430923	Global Trend	
4300000	566.380633	1	-1.747192832867	1.024079329035	-0.019065197046	0.000060018827	0.995139886210	N\A	0.005120972289	0.001551750274	39	4	-0.029892482552	Global Trend	
4350000	572.927962	1	-1.797445852565	1.088129791701	-0.028569833032	0.000075567666	0.979660367151	N\A	0.026087093225	0.003994235197	35	5	0.003182447109	Global Trend	
4400000	565.692684	1	-1.725559226098	1.032513981452	-0.020692975867	0.000060490185	0.981854434857	N\A	0.030802796420	0.004505389627	33	6	0.000342176152	Global Trend	
4450000	552.718595	1	-1.741101189782	1.040425046214	-0.021474720481	0.000059814538	0.977205619551	N\A	0.022898385292	0.003719671220	45	3	0.005482275781	Global Trend	
4500000	561.648034	1	-1.734917625584	1.017873728062	-0.018544139420	0.000084718551	0.999483787563	N\A	0.001933012792	0.001286179506	40	3	-0.170534055730	Global Trend	
4550000	556.207674	1	-1.776978226650	1.037223656522	-0.017948654112	0.000066856575	0.978190167611	N\A	0.025557397569	0.003884276411	38	2	-0.002967193162	Global Trend	
4600000	541.696991	1	-1.740160614337	1.021358585295	-0.018490430029	0.000083181166	0.976585443962	N\A	0.023893519149	0.003677582451	35	2	-0.005158424421	Global Trend	
4650000	564.672294	1	-1.878589678520	1.123390306763	-0.032962260474	0.000053012461	0.982180826821	N\A	0.029093909095	0.004795360659	40	4	0.000428875266	Global Trend	
4700000	556.421352	1	-1.781418374312	1.014887366847	-0.015809869687	0.000066108996	0.998513445394	N\A	0.002860266714	0.001457164279	52	3	0.058396274151	Global Trend	
4750000	569.799173	1	-1.677435556161	1.015034834773	-0.015851624158	0.000026569070	0.999977539282	N\A	0.001480109453	0.001436704701	30	4	-0.290349249264	Global Trend	
4800000	547.334040	1	-1.722271580051	1.022667183730	-0.019361898646	0.000079097677	0.979074527728	N\A	0.017181609047	0.002760987532	27	2	0.006694154230	Global Trend	
4850000	551.906455	1	-1.645100578986	1.006100597345	-0.013523777115	0.000094883556	0.997306428314	N\A	0.003877876472	0.001550713820	30	1	-0.094724335649	Global Trend	
4900000	558.435631	1	-1.682159442489	1.021436771775	-0.017279154245	0.000073600732	0.998913645633	N\A	0.002572883898	0.001412933587	34	2	0.087753371845	Global Trend	
4950000	561.878781	1	-1.728896267262	1.017067734353	-0.016719822770	0.000078926304	0.989516518445	N\A	0.008818311761	0.001805892332	31	4	-0.017241961352	Global Trend	
5000000	553.343238	1	-1.716146447398	1.017949569315	-0.017470516374	0.000050488095	0.999592163221	N\A	0.001839665217	0.001371799924	31	2	0.101195098710	Global Trend	
5050000	558.958122	1	-1.885135723491	1.107879140551	-0.031741192595	0.000067972595	0.973162891510	N\A	0.030845668618	0.004605292139	32	2	-0.002793501752	Global Trend	
5100000	566.666893	1	-1.795604956798	1.049858561683	-0.023332262652	0.000188341016	0.978224695003	N\A	0.030385049591	0.004480814163	33	4	-0.007778259689	Global Trend	
5150000	552.725469	1	-1.648543989416	1.011206690659	-0.017427976345	0.000139896442	0.996441165642	N\A	0.004317625856	0.001497833744	45	1	-0.098542507644	Global Trend	
5200000	559.627193	1	-1.749744500084	1.014015079088	-0.013306486122	0.000071085921	0.997944877622	N\A	0.003416788034	0.001499789832	37	2	-0.055409190734	Global Trend	
5250000	564.656743	1	-1.694146861974	1.019918609312	-0.017110024327	0.000056161262	0.999574234135	N\A	0.001837161116	0.001337548775	35	2	0.108001621880	Global Trend	
5300000	554.702998	1	-1.589012736047	0.977330372214	-0.012115581496	0.000094391977	0.974911148031	N\A	0.023394252340	0.003615527726	34	3	-0.009220684124	Global Trend	
5350000	558.944942	1	-1.678182218225	1.016807650620	-0.017256893084	0.000082940790	0.999986657681	N\A	0.001321698020	0.001304784970	31	3	-1.018694845707	Global Trend	
5400000	559.541464	1	-1.735306745656	1.104523656898	-0.029579536099	0.000088402645	0.979659220420	N\A	0.020055009319	0.003210794015	53	3	0.010155281652	Global Trend	
5450000	555.187983	1	-1.866720447158	1.074476290094	-0.024510641332	0.000076434955	0.979155183667	N\A	0.030368129834	0.004541660325	40	3	-0.001598004064	Global Trend	
5500000	560.772438	1	-1.746771463138	1.025513216877	-0.016824302753	0.000060431915	0.978508139083	N\A	0.029367155605	0.004325589397	43	2	0.000597472910	Global Trend	
5550000	576.976210	1	-1.747712066223	1.054332254221	-0.022231462907	0.000063437880	0.985158840690	N\A	0.014671999133	0.002291639551	33	3	0.009578062166	Global Trend	
5600000	560.899565	1	-1.813952960512	1.040063197107	-0.017615224572	0.000085092177	0.984247488412	N\A	0.023126650207	0.003686611357	35	3	-0.008072664542	Global Trend	
5650000	554.380618	1	-1.755828752636	1.031152863593	-0.018718184612	0.000091709471	0.976914508299	N\A	0.025657108091	0.004179357838	24	3	-0.006183757506	Global Trend	
5700000	563.112506	1	-1.648727117243	1.017476812672	-0.017133137832	0.000053941437	0.999996530178	N\A	0.001291240418	0.001293153706	34	3	1.251458139478	Global Trend	
5750000	569.099543	1	-1.636886059800	1.019449573290	-0.017744492581	0.000062432919	0.999903171350	N\A	0.001378354902	0.001223618122	34	7	0.206415437105	Global Trend	
5800000	561.146834	1	-1.707822148369	1.016603318505	-0.016316482044	0.000063596599	0.999982337681	N\A	0.001321864028	0.001299220939	27	2	0.652651155448	Global Trend	
5850000	538.041317	1	-1.709689265818	1.022382568253	-0.017640006475	0.000081800133	0.985226650744	N\A	0.011180271705	0.002088758630	31	1	0.019782956190	Global Trend	
5900000	559.513311	1	-1.870194350516	1.121021524245	-0.033316569752	0.000065631768	0.976750153960	N\A	0.034423063795	0.005201124957	37	1	0.000821166686	Global Trend	
5950000	540.190464	1	-1.887432156865	1.117910981358	-0.033230024088	0.000051930583	0.974655927467	N\A	0.038851112915	0.006087868781	27	2	-0.000252832003	Global Trend	
6000000	557.982783	1	-1.797084246557	1.070369293314	-0.024570831651	0.000072525737	0.977921140433	N\A	0.026068462406	0.003919975601	38	4	0.004283838587	Global Trend	
6050000	566.706183	1	-1.720523286081	1.017478178308	-0.015959163696	0.000075364825	0.997807790099	N\A	0.003522059814	0.001383731115	31	4	-0.072120908704	Global Trend	
6100000	549.098796	1	-1.965166117614	1.075600807579	-0.027441856336	0.000062314906	0.977493204127	N\A	0.023557306321	0.003694772311	26	6	-0.004908214718	Global Trend	
6150000	563.273874	1	-1.668448292294	1.021383703039	-0.018952575514	0.000051964557	0.999763360513	N\A	0.001651017783	0.001396180300	35	1	0.140477574958	Global Trend	
6200000	567.161251	1	-1.698377567764	1.016448972804	-0.015762449055	0.000069815987	0.999732055437	N\A	0.001767876617	0.001450322415	46	3	0.132739261235	Global Trend	
6250000	563.747122	1	-1.631942301817	1.032103509134	-0.019715710452	0.000063468341	0.996880945108	N\A	0.003927529294	0.001419966853	32	4	0.052362737960	Global Trend	
6300000	544.805398	1	-1.753836782663	1.043653562301	-0.022476424746	0.000066100280	0.977022600579	N\A	0.022199170682	0.003561297850	41	1	0.005243229141	Global Trend	
6350000	560.918381	1	-1.698035888897	1.018203341663	-0.017974626098	0.000079713301	0.999904407956	N\A	0.001559617581	0.001420012503	47	3	0.307288867708	Global Trend	
6400000	546.916135	1	-1.684445654480	1.015123090477	-0.015389407357	0.000073534347	0.999992339971	N\A	0.001410366294	0.001398945806	36	2	-0.741272449865	Global Trend	
6450000	562.901994	1	-1.707523791347	1.062413298540	-0.022513402616	0.000062846312	0.984474708915	N\A	0.011267524572	0.002042587721	36	5	0.015636795839	Global Trend	
6500000	550.361641	1	-1.663099255067	1.009171240931	-0.018830655734	0.000063590689	0.979436091475	N\A	0.020052903177	0.003190787604	30	2	-0.006907878726	Global Trend	
6550000	561.988196	1	-1.649310324220	1.017729066669	-0.016686658991	0.000075345140	0.999959918161	N\A	0.001374050073	0.001320217855	33	3	0.520516228242	Global Trend	
6600000	546.064665	1	-1.781088523451	1.047047276994	-0.019916466099	0.000075332566	0.978239312808	N\A	0.021059558627	0.003452332136	36	1	0.008404673866	Global Trend	
6650000	547.504152	1	-1.675166255594	1.008341103058	-0.015768333555	0.000074611727	0.989437532335	N\A	0.008217109634	0.001608701776	32	2	-0.027267848850	Global Trend	
6700000	555.771813	1	-1.681670826651	1.015820942622	-0.014790544133	0.000082100548	0.999870781487	N\A	0.001589892941	0.001435368307	32	3	0.314866529080	Global Trend	
6750000	555.605590	1	-1.787315012079	1.081052950743	-0.024674667544	0.000033556205	0.983712227640	N\A	0.017320153893	0.002815428444	38	2	0.004407807896	Global Trend	
6800000	567.938993	1	-1.964018461729	1.118092791323	-0.030795647411	0.000045050779	0.979881446882	N\A	0.032318815677	0.004833366624	36	2	-0.001383301403	Global Trend	
6850000	555.673617	1	-1.767424522696	1.099685339427	-0.031308345699	0.000060483746	0.979519388626	N\A	0.020045188454	0.003300271127	36	2	0.008320704024	Global Trend	
6900000	552.448073	1	-1.795557978570	1.031302663268	-0.018980366979	0.000103905158	0.978482345061	N\A	0.018924411146	0.003087867727	28	4	-0.013124616095	Global Trend	
6950000	564.623186	1	-1.841964677130	1.104881423843	-0.029718916561	0.000068211955	0.974850020409	N\A	0.035770375269	0.005527846832	25	3	0.002521271468	Global Trend	
7000000	549.546940	1	-1.689703084989	1.040108401166	-0.021779781523	0.000050588385	0.992556688757	N\A	0.006438517823	0.001627838964	38	2	0.019005311212	Global Trend	
7050000	560.798484	1	-1.832691009767	1.095721629397	-0.031518254923	0.000076111187	0.979533217915	N\A	0.030438444682	0.004900119599	32	3	0.001006728444	Global Trend	
7100000	552.270069	1	-1.723718443094	1.021250801188	-0.021714792652	0.000058822753	0.999978679423	N\A	0.001409019318	0.001375938052	40	2	0.424836515025	Global Trend	
7150000	563.721195	1	-1.702445739079	1.019944250726	-0.019438600892	0.000057941789	0.999967716307	N\A	0.001383730340	0.001352953304	32	2	0.350147093362	Global Trend	
7200000	566.075531	1	-1.716925304021	1.018014880227	-0.018198009906	0.000057810089	0.999981001997	N\A	0.001162964136	0.001138769164	42	4	0.647397336555	Global Trend	
7250000	549.263747	1	-1.764570222104	1.035222331702	-0.018155328917	0.000079225417	0.984470895258	N\A	0.014053628966	0.002540211766	45	1	0.012230778721	Global Trend	
7300000	556.897506	1	-1.623918306652	1.024494476535	-0.018757828719	0.000059043606	0.999443647467	N\A	0.002035956612	0.001411740801	37	1	0.126923818037	Global Trend	
7350000	560.345397	1	-1.742849158530	1.021240656883	-0.019588597558	0.000069008758	0.999382904350	N\A	0.002073031167	0.001344817880	30	2	-0.077662114648	Global Trend	
7400000	560.860432	1	-1.668787916908	1.008327574705	-0.016146971264	0.000068017786	0.990563063704	N\A	0.008957590723	0.001949213908	30	3	-0.024586611301	Global Trend	
7450000	556.510769	1	-1.898147557943	1.089686494791	-0.027380096558	0.000061891955	0.976842650043	N\A	0.030514831614	0.004815402077	35	2	-0.002966624145	Global Trend	
7500000	570.619114	1	-1.830656099561	1.070904933815	-0.022731474786	0.000057581299	0.978586318144	N\A	0.031720858177	0.004779616257	40	2	0.000331482479	Global Trend	
7550000	570.272856	1	-1.695451984660	1.019326954352	-0.018630559260	0.000076986178	0.999666203759	N\A	0.001692544910	0.001270933036	27	3	0.150113126212	Global Trend	
7600000	563.217621	1	-1.743008438510	1.039086249537	-0.018834227743	0.000074148513	0.985955924312	N\A	0.012300620499	0.002170393920	34	3	0.013011346569	Global Trend	
7650000	563.207448	1	-1.962990826329	1.163881461073	-0.039229125571	0.000064625451	0.977863000356	N\A	0.030111537161	0.004506103996	41	3	0.000604422755	Global Trend	
7700000	562.799723	1	-1.734603113423	1.030319459183	-0.019740539373	0.000081454098	0.975889064344	N\A	0.024101327719	0.003759924799	35	2	0.007900209865	Global Trend	
7750000	555.785583	1	-1.731468976863	1.035268051897	-0.018553204360	0.000069739285	0.982854475509	N\A	0.013086470015	0.002459573256	46	2	0.011088359989	Global Trend	
7800000	551.325995	1	-1.634212626295	1.008668806777	-0.017125817461	0.000064075785	0.995613803347	N\A	0.004614696946	0.001504613580	32	2	-0.043187554543	Global Trend	
7850000	562.752718	1	-1.805112594423	1.103010773659	-0.031289343020	0.000047865342	0.978556635982	N\A	0.022922869503	0.003672525609	40	3	0.004206577079	Global Trend	
7900000	545.326129	1	-1.731338471847	1.006815696310	-0.015050451630	0.000059695291	0.985978985469	N\A	0.011895516896	0.002226652524	44	0	-0.008969925156	Global Trend	
7950000	547.587721	1	-1.624581911882	1.022580125279	-0.020514052567	0.000075289930	0.999544834786	N\A	0.001953796570	0.001502231466	23	1	0.220013524684	Global Trend	
8000000	560.266286	1	-1.702824158885	1.044535372148	-0.023309025037	0.000074402985	0.983578913522	N\A	0.013434969744	0.002308830507	36	1	0.013244544266	Global Trend	
8050000	550.173224	1	-1.661516573756	1.040899591445	-0.019891320013	0.000057505316	0.995533833685	N\A	0.004642156514	0.001481808762	47	2	0.029777433220	Global Trend	
8100000	569.009304	1	-1.668685055909	1.015491760679	-0.017092615061	0.000077722553	0.999554134790	N\A	0.001984872186	0.001368054998	31	4	-0.177051593383	Global Trend	
8150000	558.390737	1	-1.889613228154	1.175894723183	-0.042453898495	0.000067623380	0.974542400380	N\A	0.034150868199	0.005267018085	40	3	0.001922349243	Global Trend	
8200000	572.423052	1	-1.640439175770	1.012223460081	-0.014681759282	0.000080525321	0.999775387185	N\A	0.001639508548	0.001348075747	33	5	-0.247860814913	Global Trend	
8250000	557.504167	1	-1.666585520278	0.985648927152	-0.013415676296	0.000056661223	0.977748840493	N\A	0.025653174831	0.003770428894	29	3	0.003377746286	Global Trend	
8300000	554.821837	1	-1.831602760618	1.024242966394	-0.015374441013	0.000083449710	0.994345184823	N\A	0.005844206858	0.001539862110	33	4	-0.037196282698	Global Trend	
