Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m9-VR-001.txt
Log File Name:                   SEP_d1_m9-VR-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1996800289
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m9-VR-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1500000	553.041187	1	-1.797180896274	1.059012941197	-0.029782362853	0.035982114548	-0.001001667811	0.000067865673	0.976616765957	N\A	0.074824598050	0.010527024435	0.033979166136	0.006221784534	48	25	
1550000	553.992043	1	-1.812833869644	1.076409856009	-0.026242393612	-0.000639167349	0.001167515177	0.000060595473	0.979258131525	N\A	0.063828494316	0.008102077514	0.031578572593	0.005183265371	44	34	
1600000	524.003837	1	-1.791950817504	1.048413150723	-0.029258501308	0.047709740211	-0.005046833104	0.000072792366	0.974149439348	N\A	0.073815734335	0.010508955626	0.033283979739	0.005871966986	54	36	
1650000	535.709142	1	-1.746205903387	1.018034902241	-0.027379491494	0.069258933403	-0.007748087361	0.000063096992	0.974894286014	N\A	0.088931712500	0.013947922228	0.035081174906	0.007098605618	44	15	
1700000	541.382054	1	-1.700526497710	0.963408020107	-0.022295647425	0.073432806041	-0.003698517156	0.000056348333	0.973203719052	N\A	0.095039504605	0.012661042514	0.042419537857	0.007442226199	50	22	
1750000	549.977549	1	-1.814351735791	1.059135653595	-0.026461020217	0.019722991359	-0.001594313851	0.000061541051	0.980330670416	N\A	0.076916760354	0.011418163590	0.032819162673	0.006503604126	46	24	
1800000	536.880561	1	-1.866297457917	1.131558585428	-0.038698296284	-0.001871349873	0.004357121967	0.000057042570	0.974844363799	N\A	0.075289964992	0.010927637731	0.033708714256	0.006451588833	47	20	
1850000	546.350685	1	-2.098436616423	1.285010627980	-0.067158387096	-0.045088808146	0.016562717613	0.000060753288	0.974231452512	N\A	0.082859561910	0.012313743369	0.035587303792	0.007044947073	50	22	
1900000	537.930641	1	-1.782824130358	1.061928451569	-0.027934566676	0.010184360977	-0.000277846158	0.000096236003	0.976566724191	N\A	0.080061864673	0.011152303221	0.035729477847	0.006345221976	51	31	
1950000	549.317979	1	-1.807373664224	1.037789206124	-0.021798426431	0.049846583711	-0.010590984713	0.000038075328	0.974678003364	N\A	0.075084233610	0.009667677017	0.034658976842	0.005517853813	37	29	
2000000	541.081972	1	-1.845820119935	1.088171917497	-0.041760471405	0.045659122616	0.003504366311	0.000071304439	0.978051323068	N\A	0.064166013695	0.010070248136	0.030491554672	0.006135771085	41	24	
2050000	543.807431	1	-1.700719755519	0.931122399503	-0.009450749013	0.090697082342	-0.015770311808	0.000067549536	0.973801802338	N\A	0.091607121931	0.013787623860	0.038229481579	0.007640740312	44	20	
2100000	543.601768	1	-1.875987507204	1.108474526422	-0.037203166304	0.002751008511	0.003567013290	0.000106351185	0.981872900490	N\A	0.048991192445	0.008139198206	0.026559972828	0.005354825721	43	26	
2150000	551.965606	1	-1.909942745294	1.100298244934	-0.040584471837	0.043119209707	-0.000137627626	0.000068163051	0.978781246278	N\A	0.086281660375	0.013000035495	0.035341950897	0.006896496276	38	28	
2200000	553.891774	1	-1.821404372300	1.071037705502	-0.027193642542	0.006731388507	0.000262689634	0.000061316238	0.973496427712	N\A	0.075270454301	0.010732290996	0.034205066011	0.006306376173	41	22	
2250000	544.554700	1	-1.904902960463	1.119782357802	-0.035882989190	0.021707105357	-0.000651182709	0.000076961521	0.973093426271	N\A	0.079290302750	0.011348705376	0.036581753016	0.006714660760	45	28	
2300000	534.309167	1	-1.869495632348	1.063236814421	-0.022080856408	0.000537705340	-0.003220522498	0.000093751353	0.973316065245	N\A	0.074475606892	0.009225566846	0.036234403089	0.005681423001	48	25	
2350000	545.156250	1	-1.853613608354	1.095010624044	-0.034646707493	0.021588451502	0.001789660410	0.000057950776	0.977306356471	N\A	0.077013281967	0.011280794694	0.033939781189	0.006288581232	51	28	
2400000	527.804645	1	-1.806499411991	1.044474516681	-0.025525269464	0.020647646190	-0.000619411778	0.000060431123	0.973873223684	N\A	0.081257835424	0.011455104546	0.036085211187	0.006577818084	46	28	
2450000	549.760120	1	-1.704706651479	0.957155094201	-0.019723097509	0.091506975125	-0.010820101472	0.000085114417	0.975250993746	N\A	0.071532645743	0.010215708457	0.032556153937	0.005944741969	59	22	
2500000	540.656329	1	-1.980739903447	1.205232394095	-0.062141142255	0.033174601285	0.010805078560	0.000067871789	0.975135634312	N\A	0.088681422143	0.012915010077	0.036543270240	0.006860644405	44	23	
2550000	543.858173	1	-1.532174899751	0.875381822549	-0.008023911129	0.092736226146	-0.011656427186	0.000062683973	0.976865278673	N\A	0.075599385425	0.010527485555	0.032831091039	0.005819660659	43	28	
2600000	526.541278	1	-1.572596970904	0.857977997388	-0.014639271130	0.157167478078	-0.014362339128	0.000105370433	0.973216594196	N\A	0.093845255233	0.013834617749	0.038854090172	0.007385052849	49	34	
2650000	538.544868	1	-1.991921072101	1.224987181317	-0.056450427005	-0.055141770407	0.018491332907	0.000120007583	0.980592338710	N\A	0.056048690973	0.009200324267	0.027566088236	0.005776285305	45	32	
2700000	542.368143	1	-2.024051837381	1.259002020375	-0.070639056596	-0.021572680144	0.020833729816	0.000067516505	0.972074561162	N\A	0.084963213441	0.012736411401	0.035930585130	0.007066043617	43	32	
2750000	541.739334	1	-1.842770238735	1.084110812955	-0.039102707869	0.042800180904	0.003145304816	0.000062067832	0.974603200951	N\A	0.091949243297	0.013937760517	0.036921978492	0.007422509683	43	24	
2800000	551.744843	1	-1.729962356691	1.009355722979	-0.024879560990	0.059321294419	-0.005209725793	0.000059540047	0.975052486007	N\A	0.077082021488	0.011107044877	0.034100902555	0.006363468645	40	29	
2850000	553.585529	1	-1.809239688515	1.034328584204	-0.029590559735	0.056846868095	-0.002802457481	0.000062171316	0.975768613269	N\A	0.072626834366	0.010807019868	0.030455877778	0.006067463418	44	19	
2900000	546.226138	1	-1.756177596075	0.954848719839	-0.005348143452	0.035081011484	-0.011816892005	0.000079758689	0.974206543154	N\A	0.070865500066	0.008804546187	0.035341071077	0.005686035808	53	20	
2950000	539.931988	1	-1.556098588724	0.872002632053	-0.003327841348	0.117398080467	-0.019927162358	0.000049599356	0.973672524717	N\A	0.085823293023	0.011502550380	0.038605377723	0.006899598179	41	23	
3000000	534.674313	1	-1.922492793644	1.165780716848	-0.048040494729	-0.025181646887	0.011624614141	0.000059469605	0.977303036313	N\A	0.063079062235	0.010221596501	0.028635884400	0.005846048496	54	26	
3050000	541.966109	1	-2.192468077582	1.363994550909	-0.081915136074	-0.036624652350	0.018092219475	0.000071028670	0.975656390549	N\A	0.076897474218	0.010796583285	0.035091281268	0.006499066309	47	23	
3100000	531.889858	1	-1.959536543171	1.209207525751	-0.072959583590	0.037755609657	0.018693617762	0.000082050983	0.971645113887	N\A	0.088383318020	0.012653176419	0.039195353605	0.007296640165	36	24	
3150000	539.484312	1	-2.219545443923	1.368096754942	-0.080220936610	-0.039349131918	0.016818555313	0.000068652041	0.975747344158	N\A	0.083536647608	0.012498796483	0.036199405591	0.007239820664	62	21	
3200000	541.134667	1	-2.180348177812	1.359232215849	-0.076670801478	-0.064193994124	0.021159949476	0.000033451800	0.975780691098	N\A	0.085214488087	0.012318010110	0.037333127370	0.007221591163	48	29	
3250000	554.371804	1	-1.845904230531	1.099395768405	-0.037406489603	0.011755208649	0.003167839033	0.000015010524	0.978254922477	N\A	0.074191195161	0.010664166088	0.032757777552	0.005929768027	39	33	
3300000	539.017061	1	-1.699853852627	1.040383204378	-0.028400769596	0.007549856517	0.002619111524	0.000009530758	0.974907905252	N\A	0.055228848705	0.009212048235	0.023684983800	0.005249898680	57	27	
3350000	540.849995	1	-1.934015217366	1.154834215783	-0.044177904745	-0.007968684371	0.008988439641	0.000014203381	0.980790115095	N\A	0.058095083315	0.008793072240	0.029079125628	0.005611684255	48	32	
3400000	536.812773	1	-1.638403480526	0.951895891504	-0.013656992395	0.049380384481	-0.006151564956	0.000011502564	0.971692676889	N\A	0.076646895271	0.010901615772	0.035797291730	0.006609327666	47	24	
3450000	554.207812	1	-1.786234090932	1.025130996263	-0.019848054000	0.036538687101	-0.007485979479	0.000013280404	0.979816666823	N\A	0.065994705339	0.010390531309	0.029975906405	0.006078874712	46	32	
3500000	550.032854	1	-1.909135984332	1.169722467644	-0.059974149613	0.026916144679	0.013071184643	0.000017704061	0.975105681379	N\A	0.083323008456	0.012187213312	0.036030553730	0.006918782707	43	25	
3550000	536.793709	1	-1.938389229521	1.123264012455	-0.037233939695	0.028122231839	-0.001490304962	0.000021465297	0.975783815111	N\A	0.078721759239	0.011354338044	0.034932187172	0.006585154483	46	24	
3600000	528.493339	1	-2.113880704437	1.349356974874	-0.074089179317	-0.130380781044	0.034925230983	0.000014456431	0.972648373205	N\A	0.085699569157	0.013309362573	0.035756542902	0.007350396141	48	25	
3650000	545.037727	1	-1.742775066957	0.996190724427	-0.018452092703	0.055402218403	-0.008282564727	0.000053192996	0.977768401580	N\A	0.069087915268	0.009756042823	0.031930121174	0.005810961469	39	19	
3700000	537.164121	1	-1.856696667405	1.105795201505	-0.026140971649	-0.028827926638	0.001911579583	0.000090555081	0.969831005163	N\A	0.072931263054	0.008844139915	0.036623712677	0.005633626725	45	21	
3750000	537.057249	1	-1.923501442728	1.118274570223	-0.036620656152	0.022980249733	0.000682042414	0.000079163527	0.978678251543	N\A	0.082075087316	0.011456797346	0.036213560504	0.006532587210	47	21	
3800000	532.070989	1	-1.873564066056	1.110430584385	-0.033681033574	-0.011106049577	0.004554503725	0.000052567677	0.976189849141	N\A	0.069912094690	0.009645216034	0.033155955281	0.005980774319	58	24	
3850000	543.621330	1	-1.763186790531	1.026466978232	-0.017180937723	0.024741650438	-0.009787469835	0.000054959857	0.974842464935	N\A	0.081226094168	0.011206835624	0.037474485790	0.006597578730	40	29	
3900000	537.402489	1	-1.761952731190	1.025174802906	-0.026042467593	0.067403640501	-0.007214496886	0.000073506309	0.970995997787	N\A	0.075783984081	0.010116766623	0.036678626086	0.006387523605	49	19	
3950000	536.638701	1	-1.810441877962	1.099430221056	-0.046032469725	0.025175497529	0.006296270199	0.000076988476	0.975323582141	N\A	0.075568051490	0.012144355828	0.031302449283	0.006585406488	51	28	
4000000	545.193150	1	-1.779044677315	1.012232094869	-0.021001250443	0.036757467370	-0.000918387743	0.000078812588	0.973821139704	N\A	0.082796426054	0.012260072674	0.034945997564	0.006660081179	38	30	
4050000	524.489486	1	-1.833765253760	1.046060441601	-0.017161695106	0.013826287148	-0.005259527611	0.000074528180	0.965609991409	N\A	0.090293493866	0.012920171247	0.041410591273	0.007587798622	54	20	
4100000	540.458577	1	-1.956389685028	1.143640862533	-0.047591716741	0.039854037296	0.004203622416	0.000073894298	0.971016972792	N\A	0.083300325059	0.011818547964	0.037960778759	0.006958905543	41	18	
4150000	541.667461	1	-1.824742702747	1.066846999389	-0.039274411405	0.065030106529	0.000129156904	0.000085531798	0.977475232091	N\A	0.081981343085	0.011314513862	0.036520443690	0.006564283634	40	26	
4200000	538.951866	1	-1.816786934344	1.067473450287	-0.041202794052	0.063277315526	0.000913267415	0.000057345424	0.976679842806	N\A	0.079765603401	0.011336943130	0.034269478328	0.006287317951	51	29	
4250000	546.419981	1	-1.895889954559	1.146485780924	-0.036510319656	-0.035091039318	0.005445274916	0.000076310815	0.974067651696	N\A	0.078605372837	0.010875321039	0.036146956146	0.006435723579	48	26	
4300000	542.759818	1	-2.165826555123	1.343498602010	-0.070684780049	-0.070666838517	0.017680268170	0.000061838942	0.973292461083	N\A	0.087418436194	0.013138603130	0.037455202945	0.007303677132	38	19	
4350000	546.769437	1	-1.941139936805	1.197513337235	-0.060047927101	-0.023510157268	0.019064533244	0.000073275267	0.976937142230	N\A	0.084867580373	0.012289433319	0.037059549228	0.006712342765	47	25	
4400000	525.193394	1	-1.814054756943	1.050953938721	-0.022559519847	-0.010721747050	0.004026917775	0.000215041775	0.972538816551	N\A	0.091930948090	0.012760657546	0.040085894284	0.007019976470	45	22	
4450000	531.674588	1	-1.853011323454	1.112511488111	-0.037197511742	0.002142740531	0.000493410713	0.000065870385	0.972179569356	N\A	0.080708554866	0.011349056742	0.038321376324	0.007054828457	46	22	
4500000	532.199881	1	-1.698138716608	0.938027625323	-0.011355981728	0.121682108584	-0.020267082090	0.000094191965	0.974629179489	N\A	0.063263150032	0.008412971541	0.031183645766	0.005430651004	51	17	
4550000	534.338082	1	-1.858363648386	1.135868484976	-0.043783620987	-0.005171299587	0.009285550502	0.000086388911	0.971584520948	N\A	0.083467983422	0.012061492309	0.036897663955	0.006990170945	48	22	
4600000	535.510893	1	-1.872634701757	1.107890664611	-0.035801470173	0.004472276932	0.002581207361	0.000075539968	0.972196146259	N\A	0.079585441869	0.011087096089	0.036811516058	0.006523429381	43	22	
4650000	536.347212	1	-2.062348314869	1.272798718396	-0.063447473308	-0.063342504723	0.021420629516	0.000059325456	0.974375992778	N\A	0.078040222154	0.011015303767	0.035703787691	0.006493934651	49	19	
4700000	546.505218	1	-1.969547635536	1.184394088760	-0.054482769946	0.015942666226	0.009097499800	0.000050045085	0.976086383560	N\A	0.084332047954	0.012912905948	0.034349260594	0.007036887550	48	22	
4750000	529.561671	1	-1.878919826924	1.028818102814	-0.014748029013	0.087422013986	-0.022742882925	0.000071722352	0.983461455361	N\A	0.075030780989	0.010197384854	0.034035470062	0.005851268509	54	26	
4800000	539.639965	1	-1.852653477719	1.108205653001	-0.038727705415	0.008923977114	0.004730371197	0.000093566598	0.973803774760	N\A	0.078516063423	0.010416797902	0.035525992348	0.006036803251	43	32	
4850000	536.376516	1	-1.827539319095	1.089401459406	-0.035122381846	0.045223912305	-0.006428256115	0.000056953461	0.979537056863	N\A	0.056964421530	0.009395863114	0.027081263204	0.005612797949	47	28	
4900000	538.554519	1	-1.935203135482	1.149192715489	-0.047962808571	0.023560872985	0.004405367002	0.000053558654	0.974448030179	N\A	0.091113472508	0.013308084007	0.035742668442	0.006728569909	45	35	
4950000	537.719184	1	-1.788977928679	1.061360721748	-0.024770135807	-0.004146821599	0.001720687188	0.000100905228	0.973674271182	N\A	0.075803136259	0.010381587216	0.034567650169	0.005978234325	42	20	
5000000	543.393054	1	-1.925351996633	1.148575701652	-0.044532777966	0.000376128548	0.005283865773	0.000070024234	0.974013717155	N\A	0.083801564888	0.012781256101	0.035855376583	0.007184964599	37	27	
5050000	551.809609	1	-2.037962791227	1.249597385774	-0.055910389221	-0.062917363025	0.016178130635	0.000071346351	0.975789995345	N\A	0.076460790280	0.011360816849	0.033622100998	0.006519738960	52	24	
5100000	545.306227	1	-1.774727436797	1.067920278750	-0.042332399915	0.054729613699	0.004751984244	0.000083785230	0.972529612871	N\A	0.089328326714	0.012894869850	0.035683168531	0.006917194332	53	22	
5150000	541.936971	1	-1.849497589149	1.114141867929	-0.043570201337	0.040660546717	0.001849883820	0.000088918454	0.981487686461	N\A	0.060265588016	0.009507928176	0.029022702393	0.005804567365	50	28	
5200000	552.756257	1	-2.021376992470	1.224836619466	-0.043611397852	-0.042428677537	0.003673132898	0.000068759408	0.974930275204	N\A	0.068340867025	0.008615706972	0.033952483844	0.005534841536	46	24	
5250000	545.856627	1	-1.904791775439	1.154787393480	-0.048800673279	-0.026604128695	0.013778175395	0.000079917370	0.975347546161	N\A	0.084743515693	0.012210915556	0.037360423532	0.007077230957	52	34	
5300000	545.328595	1	-1.902793724023	1.156217805321	-0.040811518046	-0.031547620453	0.005937815905	0.000069340660	0.973681656533	N\A	0.084830815377	0.013016210481	0.035655577663	0.007104226227	41	26	
5350000	548.876656	1	-1.920007514799	1.112610455548	-0.041234320765	0.050462893359	0.000587247693	0.000064828064	0.974320896514	N\A	0.091978514994	0.012901565511	0.039781289745	0.007168169067	48	22	
5400000	547.452531	1	-1.803027222009	1.061398832311	-0.028203353858	0.027893498556	-0.001342377383	0.000067469992	0.979566071681	N\A	0.066886318221	0.008917623752	0.031647032350	0.005672538229	42	23	
5450000	538.203904	1	-2.104190880189	1.299530449061	-0.069344203415	-0.034954013837	0.014504514465	0.000049491699	0.973501231101	N\A	0.085182072796	0.012534404804	0.036982224070	0.007113406726	52	21	
5500000	543.647023	1	-1.799519884391	1.047285758299	-0.023593289698	0.034951602258	-0.004824274882	0.000052595515	0.978091986557	N\A	0.068334030842	0.008788052914	0.033048409894	0.005507969754	57	24	
5550000	530.090245	1	-1.750086694763	0.949004783161	-0.010623435574	0.062345970033	-0.009283212582	0.000077963695	0.972537428848	N\A	0.069509354524	0.008579212530	0.034867395714	0.005562502439	39	19	
5600000	528.934763	1	-1.755531804521	1.033908400090	-0.025788656136	0.021025098098	-0.000166627632	0.000065112068	0.970171344987	N\A	0.074206081730	0.009660799282	0.036376903314	0.006147967984	40	23	
5650000	538.788704	1	-1.958617361279	1.199856531931	-0.053042796340	-0.026946865222	0.013114411684	0.000054612191	0.975556316341	N\A	0.079791923229	0.011741133102	0.034652032717	0.006612981797	49	31	
5700000	541.927521	1	-1.703688108118	1.026050653680	-0.034001823663	0.029404880913	0.005948392679	0.000074829442	0.973891703767	N\A	0.090023585205	0.012156988480	0.038908944375	0.006817743837	50	26	
5750000	536.643678	1	-1.834042640991	1.070143707184	-0.034397989491	0.047906027716	-0.001390596575	0.000055826938	0.976917973989	N\A	0.077950655457	0.011245716283	0.034248028689	0.006580074489	44	34	
5800000	528.084499	1	-1.952005907878	1.184947689358	-0.042175585097	-0.062440197974	0.012940071181	0.000042410673	0.974247304434	N\A	0.070871573781	0.009642329433	0.034287975428	0.005877252906	33	16	
5850000	540.848868	1	-1.727816422788	1.053434943763	-0.048195057689	0.061054624037	0.008877458176	0.000078156339	0.971461935904	N\A	0.084369024615	0.012097854597	0.037656353982	0.006996102212	55	25	
5900000	535.513874	1	-1.830408079910	1.073667215672	-0.028066698972	0.043616507378	-0.011023366222	0.000090702902	0.972167017341	N\A	0.083744364051	0.012075957602	0.037320233095	0.007016207417	35	28	
5950000	543.253783	1	-1.952241380762	1.176291957896	-0.042829212126	-0.020114471217	0.005700893293	0.000084368861	0.975967025408	N\A	0.082330485178	0.011874085620	0.034053356610	0.006373224298	56	30	
6000000	537.741123	1	-1.911922741299	1.153070861606	-0.046186069040	0.004523302285	0.007568485444	0.000069268774	0.979185638203	N\A	0.070304647505	0.012073178392	0.028038802586	0.006669311879	43	26	
6050000	550.258207	1	-2.139388808221	1.332173499840	-0.066745916120	-0.076558529924	0.016917772638	0.000053345996	0.976640920095	N\A	0.078680914508	0.011646881063	0.034629818147	0.006603519388	43	24	
6100000	555.471643	1	-1.539159808093	0.855798469021	0.006757299922	0.108138765357	-0.025603715943	0.000042321735	0.977906597005	N\A	0.067376812753	0.009055907103	0.033180968520	0.005829075915	48	27	
6150000	556.650342	1	-1.983024579887	1.164116518874	-0.029471559861	-0.040640615964	0.000146374257	0.000059684162	0.977064176263	N\A	0.067470904292	0.008718203174	0.033490301909	0.005681633142	49	22	
6200000	548.963821	1	-1.691332312081	0.972747452953	-0.023461855116	0.092059115710	-0.008421266811	0.000063281846	0.976412998485	N\A	0.077919554513	0.011132988753	0.033921244683	0.006104500497	42	26	
6250000	538.978936	1	-1.607767344746	0.905197152061	-0.009180196262	0.098013029381	-0.013751265356	0.000059507562	0.975366320783	N\A	0.076999441000	0.011178413577	0.033865587637	0.006423433268	52	24	
6300000	545.101057	1	-1.977784455067	1.175875580602	-0.049262411477	-0.019900871040	0.012495255070	0.000072917710	0.973234034370	N\A	0.081526655702	0.011705046512	0.035936104264	0.006760094125	41	34	
6350000	528.513529	1	-1.956436569968	1.206481459319	-0.054032866201	-0.042610650224	0.014769052255	0.000083935549	0.968804870015	N\A	0.091581881070	0.013653036135	0.039118379020	0.007611292018	44	22	
6400000	543.510695	1	-1.932542561513	1.165832441735	-0.043643602312	-0.039088048359	0.011712839071	0.000059105583	0.973808880021	N\A	0.083537687832	0.011948948083	0.035774421256	0.006786349128	46	25	
6450000	539.584313	1	-1.713141928263	0.978447996831	-0.010030458054	0.061090217757	-0.015370312724	0.000073637489	0.972915969252	N\A	0.068635672474	0.008309565620	0.034446679702	0.005288095974	46	25	
6500000	540.306064	1	-1.859652551813	1.093509126520	-0.038536081160	0.026273693099	0.003780103805	0.000070284863	0.972448026201	N\A	0.087997318000	0.012910084637	0.038216763440	0.007294480808	43	23	
6550000	534.795226	1	-2.117613454586	1.299142398751	-0.072537782122	-0.023565938125	0.016568378491	0.000080824023	0.970057990374	N\A	0.088258196712	0.012821636241	0.037893219724	0.006912448155	41	24	
6600000	537.383830	1	-1.806775634464	1.053683504655	-0.032201585233	0.029650001076	0.004274110487	0.000110403344	0.975030843334	N\A	0.081290003219	0.012819477648	0.033499123495	0.006946173707	53	17	
6650000	535.949672	1	-1.912356155045	1.155858602502	-0.055065076161	0.033530199430	0.007715951796	0.000059040959	0.974432932460	N\A	0.085444008869	0.012924732047	0.035658757974	0.007060280694	50	16	
6700000	538.323176	1	-1.814712641706	1.045452555425	-0.020684634086	0.028196548883	-0.008032143678	0.000062272700	0.980029270398	N\A	0.075440526698	0.010865794642	0.032899594265	0.005980334868	58	25	
6750000	542.978830	1	-1.792624834087	1.074001342426	-0.037394529432	0.022426867886	0.004626007112	0.000069557809	0.972610853600	N\A	0.091036396511	0.014079783304	0.036853197201	0.007717704137	41	25	
6800000	538.648222	1	-1.792952499632	1.091060455331	-0.041750993544	0.023639298280	0.006049812981	0.000055484522	0.980397188898	N\A	0.066028513466	0.008248199860	0.032005465372	0.005492582433	51	24	
6850000	529.336201	1	-1.859020468218	1.084554651681	-0.032721747017	0.024208217887	-0.002649520272	0.000055551394	0.975487989542	N\A	0.079494305696	0.012002455878	0.034096929034	0.006576537712	44	26	
6900000	545.490016	1	-1.826650357120	1.051885330839	-0.027042612353	0.033608848430	-0.002614667835	0.000055155614	0.976223308500	N\A	0.075925654772	0.011017999375	0.034639821645	0.006517830799	36	25	
6950000	546.187613	1	-2.004607512551	1.262113457281	-0.071072348761	-0.030408314962	0.019319528394	0.000072340495	0.974397353813	N\A	0.081640071400	0.011828891535	0.035006587646	0.006533489854	46	21	
7000000	535.603539	1	-1.835190491958	1.054973211797	-0.028013049985	0.040008726024	-0.003385082922	0.000077563922	0.975160970928	N\A	0.074686472721	0.011161884610	0.033226642062	0.006680821148	47	25	
7050000	536.253292	1	-1.782445263402	1.085625469932	-0.038706957186	0.009414283437	0.007361876250	0.000056828894	0.974301124860	N\A	0.081437611131	0.011737999804	0.036765166067	0.006727339614	45	13	
7100000	547.685881	1	-1.681101286301	0.943784774008	-0.007645592314	0.072632211786	-0.014614341369	0.000075213359	0.977233852003	N\A	0.074402625958	0.010173552806	0.034479176632	0.005971448354	53	30	
