Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m8-fab-003.txt
Log File Name:                   NEO_d1_m8-fab-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3428184343
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m8-fab-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1000000	655.734013	1	-1.183642536906	1.202185940928	-0.009977073180	-0.031065597718	0.000038578630	0.992793797645	N\A	0.022855565930	0.002892206085	0.004738771078	42	3	
1050000	650.566402	1	-1.310330020012	1.266270758572	-0.016711753212	-0.041772946739	0.000071744457	0.993343158683	N\A	0.025473356043	0.002337475917	0.008935425075	36	3	
1100000	661.697421	1	-1.231797047753	1.206355792469	-0.011063496948	-0.024443266588	0.000048738399	0.993345266449	N\A	0.023659968225	0.002284881649	0.008787866952	44	3	
1150000	659.868223	1	-1.208906894825	1.204465726904	-0.010489455272	-0.029521786139	0.000106964164	0.993532130175	N\A	0.023709514475	0.002128103811	0.008028617960	42	5	
1200000	665.415866	1	-1.249944044753	1.234091767094	-0.012946848130	-0.038163875766	0.000067645512	0.994188482162	N\A	0.025857737523	0.002429878839	0.009116312207	45	4	
1250000	666.255246	1	-1.278019326402	1.246524050701	-0.014851987280	-0.031149627667	0.000055665311	0.993716815489	N\A	0.026142136900	0.002500617532	0.009172249735	36	4	
1300000	659.809841	1	-1.335993549239	1.288086156949	-0.018108979646	-0.053627591874	0.000096704214	0.994047545699	N\A	0.025698495267	0.002390732097	0.008942421337	33	4	
1350000	670.315493	1	-1.324628062950	1.233500937555	-0.013594529135	-0.028797181407	0.000053234556	0.994588466046	N\A	0.023863108473	0.002254859414	0.007990620912	41	5	
1400000	660.737823	1	-1.328109823112	1.232670989488	-0.012572474351	-0.035882598382	0.000031725145	0.992514565540	N\A	0.028885387427	0.002714539668	0.010936347316	47	4	
1450000	657.819673	1	-1.237866732984	1.190866379993	-0.008421347011	-0.030628894915	0.000039546469	0.994804662086	N\A	0.021915535785	0.002020328875	0.007540453741	47	4	
1500000	655.096826	1	-1.364211560885	1.269071340534	-0.016894467984	-0.052062495736	0.000032113814	0.992563674659	N\A	0.028601150939	0.002684565411	0.010473382849	39	3	
1550000	660.992624	1	-1.303785546869	1.227847021999	-0.011206703560	-0.037895604346	0.000055251456	0.993163115375	N\A	0.025567979884	0.002541614158	0.010391971172	50	3	
1600000	644.472379	1	-1.413881134881	1.300416193113	-0.017691131100	-0.053197385265	0.000083031942	0.994801535419	N\A	0.023708017043	0.002166760270	0.006923859647	39	3	
1650000	658.334803	1	-1.257337216490	1.230305988443	-0.011403350361	-0.045872806829	0.000070661705	0.992471816108	N\A	0.027553344745	0.002613965136	0.010694917793	43	4	
1700000	662.865472	1	-1.266795006652	1.243656054731	-0.012600875225	-0.047178903162	0.000028823563	0.993881123081	N\A	0.025403290059	0.002305870942	0.008781160825	34	2	
1750000	652.870739	1	-1.243283300414	1.246650596917	-0.013843126051	-0.039697309072	0.000053004505	0.994484679345	N\A	0.024765119117	0.002253287123	0.007950150445	40	3	
1800000	658.497662	1	-1.136128864564	1.160866077610	-0.006637000254	-0.022414155086	0.000028955705	0.994671253456	N\A	0.021784396342	0.001965382527	0.009208526250	45	4	
1850000	661.776270	1	-1.350100352432	1.275705323577	-0.016875662800	-0.041515633061	0.000054183412	0.994238121539	N\A	0.025129906707	0.002282804274	0.008880816360	43	5	
1900000	661.385551	1	-1.207670190373	1.233132282415	-0.010643986678	-0.053731950355	0.000067862426	0.993592013707	N\A	0.027117725527	0.002557533507	0.009692727233	41	3	
1950000	649.848501	1	-1.312612557359	1.253181750857	-0.014637366713	-0.051039726784	0.000021812990	0.993040268777	N\A	0.028886358478	0.003053493400	0.010316317599	42	4	
2000000	658.076582	1	-1.055849959723	1.155617829004	-0.007118876963	-0.021890589669	0.000067372172	0.993038697037	N\A	0.026006661821	0.002491613106	0.009161486883	45	4	
2050000	671.188347	1	-1.349208773690	1.269054884232	-0.015786515289	-0.047221923181	0.000066676849	0.993304457622	N\A	0.026850168123	0.002526791225	0.009693356196	51	4	
2100000	660.875840	1	-1.151227578473	1.187707621132	-0.010207414616	-0.029907224863	0.000052141505	0.994828493763	N\A	0.025061429300	0.002281482774	0.008446222969	30	3	
2150000	646.235432	1	-1.062514521096	1.140016106053	-0.005946190160	-0.013782533361	0.000070854643	0.993001687717	N\A	0.027906112334	0.002653177307	0.009989137494	36	2	
2200000	653.395207	1	-1.197414837060	1.235447366447	-0.013630929977	-0.041158471265	0.000064024941	0.993125598304	N\A	0.028779855280	0.002723510460	0.010284919555	33	1	
2250000	654.330022	1	-1.202843066928	1.238833030839	-0.010838400418	-0.050878050420	0.000084083799	0.993298449818	N\A	0.027215467840	0.002930153108	0.009742145570	51	2	
2300000	665.198394	1	-1.162240864874	1.244528539921	-0.015106087545	-0.036694562750	0.000064687289	0.994070907714	N\A	0.022868678658	0.002629572772	0.006978421667	39	6	
2350000	654.908561	1	-1.193895837237	1.238573388010	-0.014654012053	-0.028933076649	0.000048101716	0.993730392540	N\A	0.023084625626	0.002085375425	0.008389793533	47	3	
2400000	646.797123	1	-1.040659307820	1.176177756158	-0.009348888525	-0.025722835497	0.000070044005	0.992586729427	N\A	0.028287137844	0.002859248658	0.010616419417	39	4	
2450000	662.141200	1	-1.192960486667	1.261305692005	-0.016561852168	-0.040492526107	0.000059121925	0.994369508588	N\A	0.024955686362	0.002330900558	0.008270375471	48	4	
2500000	656.978339	1	-1.300812954467	1.312348654532	-0.019565423297	-0.050764111157	0.000039130760	0.993996316749	N\A	0.025521977855	0.002357820507	0.008452684484	45	4	
2550000	659.498950	1	-1.142080458651	1.218184807268	-0.010442038738	-0.041715777922	0.000143818675	0.995131487543	N\A	0.023413296936	0.002069031386	0.008444281723	42	2	
2600000	650.067609	1	-1.056835149442	1.184562713002	-0.008660904590	-0.033358022149	0.000084194156	0.994053203976	N\A	0.025534381331	0.002376958784	0.009017614969	45	1	
2650000	668.424125	1	-1.220202503327	1.215892716486	-0.011892259651	-0.036078598190	0.000084558874	0.995429361256	N\A	0.023117016770	0.002084738992	0.008316081028	41	4	
2700000	675.632779	1	-1.160440137428	1.177176151801	-0.008332822324	-0.025300636922	0.000090623321	0.994306629283	N\A	0.025095251321	0.002276624040	0.008355971660	44	5	
2750000	659.234521	1	-1.229067340597	1.214565978854	-0.009454837078	-0.043297382358	0.000079725756	0.992765100816	N\A	0.025993053692	0.002600745962	0.009762478587	36	4	
2800000	666.344867	1	-1.273844914285	1.237384397665	-0.015147445005	-0.033987812198	0.000108799656	0.994442856727	N\A	0.024675021827	0.002270024656	0.008246245685	39	5	
2850000	660.618239	1	-1.408136609062	1.276102629134	-0.015400123513	-0.051302996194	0.000028850443	0.992122143721	N\A	0.027083371233	0.002671818880	0.009978237373	27	6	
2900000	664.597044	1	-1.249729872832	1.221578663154	-0.012730418167	-0.030146868003	0.000089902166	0.993911932223	N\A	0.025198104575	0.002503202397	0.009741164383	34	3	
2950000	668.735890	1	-1.328206493048	1.274873901171	-0.015361339448	-0.050858104274	0.000077409692	0.993639243199	N\A	0.024971337750	0.002319205368	0.009431562981	34	3	
3000000	663.595353	1	-1.259348035903	1.234458314491	-0.012233805637	-0.042353737706	0.000043228673	0.994276353652	N\A	0.026763739537	0.002687768153	0.009524301052	33	5	
3050000	664.382882	1	-1.275720373141	1.223936480004	-0.013029438113	-0.037070346769	0.000059133020	0.993100778783	N\A	0.023871195296	0.002488484078	0.009662749372	42	7	
3100000	640.793211	1	-1.373204915565	1.275632206518	-0.011211836228	-0.068636370447	0.000149353896	0.992006290218	N\A	0.031210208840	0.002990713626	0.012015532412	31	5	
3150000	665.493835	1	-1.240847411153	1.198355090245	-0.008789515085	-0.034156126591	0.000043966952	0.994282662803	N\A	0.025272291291	0.002518085394	0.009569210009	44	5	
3200000	647.964899	1	-1.226435870764	1.225787630697	-0.009155766589	-0.054363996955	0.000062888823	0.992093695160	N\A	0.026816654123	0.002689765598	0.010282284648	41	4	
3250000	660.041742	1	-1.246313002973	1.231894785063	-0.012879125409	-0.033443602136	0.000064679886	0.992601390673	N\A	0.027191163705	0.002792929355	0.010505909752	45	3	
3300000	644.593059	1	-1.023054947749	1.123591392440	-0.004819004464	0.006098917508	0.000050279190	0.991794591511	N\A	0.028362538200	0.002936569686	0.010090611891	35	2	
3350000	652.786163	1	-1.169160158688	1.201610987820	-0.009348912355	-0.039387981612	0.000037716970	0.992662517477	N\A	0.026879481567	0.002548063885	0.009902254417	36	2	
3400000	672.385391	1	-1.265272826796	1.227297263281	-0.013399519437	-0.033916175221	0.000052718817	0.992686396393	N\A	0.025465023548	0.002569251311	0.010092369608	45	4	
3450000	649.891978	1	-1.230645143924	1.209057534666	-0.011002335987	-0.034597250755	0.000011347787	0.993809904587	N\A	0.023975490721	0.002266614603	0.009833484183	33	5	
3500000	664.128611	1	-1.325640365514	1.265450539093	-0.016857239422	-0.037792379164	0.000008008410	0.993662428489	N\A	0.026262601216	0.002440700299	0.009018918247	32	4	
3550000	646.789368	1	-1.311881059797	1.272453123747	-0.013539887807	-0.067767683824	0.000022646688	0.992184387017	N\A	0.030796750681	0.002997099642	0.011539798119	36	2	
3600000	661.533555	1	-1.240694176465	1.232764418806	-0.012757479422	-0.033591000399	0.000015696740	0.993615464638	N\A	0.023572053949	0.002564603538	0.007994682411	46	2	
3650000	660.503713	1	-1.188149533034	1.223095146684	-0.012554696921	-0.033348469036	0.000011171001	0.992776048619	N\A	0.026580991673	0.002482242618	0.010134592775	37	6	
3700000	665.592428	1	-1.143111781567	1.193283030857	-0.009572541420	-0.022236646395	0.000013575093	0.992618368549	N\A	0.027894603431	0.002649211666	0.010384118791	40	3	
3750000	652.154825	1	-1.171127784359	1.251615300473	-0.014637575134	-0.032167295804	0.000014823595	0.993119665263	N\A	0.025668599679	0.002681897520	0.008929156970	41	2	
3800000	657.799667	1	-1.197760293976	1.239092085717	-0.013004692118	-0.034907445076	0.000014073354	0.993411702707	N\A	0.027784492105	0.002593712427	0.009829203802	43	3	
3850000	655.208827	1	-1.292730524211	1.264467188261	-0.016503741183	-0.038954503787	0.000028034429	0.992079576021	N\A	0.028906540681	0.002731915060	0.010621728581	44	3	
3900000	654.973811	1	-1.235338762173	1.235106209029	-0.013284992850	-0.034869754722	0.000054567184	0.994598416536	N\A	0.024603759713	0.002232018433	0.008262912363	39	2	
3950000	658.601308	1	-1.135844426788	1.186879086468	-0.008393720159	-0.027450217773	0.000052168749	0.993338361509	N\A	0.024741843517	0.002290920591	0.008327671279	49	5	
4000000	654.625763	1	-1.271760946416	1.304042860424	-0.018275117389	-0.061861677749	0.000016189100	0.994155346596	N\A	0.026497959160	0.002388292925	0.009793718277	42	3	
4050000	660.389150	1	-1.179722837461	1.260589666215	-0.014058499769	-0.046966850168	0.000011195460	0.993181791563	N\A	0.027022776293	0.002555027941	0.009916673324	42	3	
4100000	661.698912	1	-1.159874331531	1.243964156401	-0.013399748199	-0.035937649842	0.000014757684	0.992312769273	N\A	0.028982664596	0.003116563581	0.010867854017	44	4	
4150000	658.520431	1	-1.076107393725	1.213561684298	-0.011980497836	-0.026817538920	0.000021850789	0.994290745380	N\A	0.024209148199	0.002507613381	0.007943806879	41	5	
