Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m9-fab-002.txt
Log File Name:                   MOB_d1_m9-fab-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2289620655
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m9-fab-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.114840
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
1800000	304.251585	1	-1.975367688612	1.717066012788	-0.151622636580	-0.100119138991	0.054724169167	0.000578553448	0.994453751230	N\A	0.112662590564	0.019818736669	0.024760191138	0.008970221475	50	19	
1850000	300.899928	1	-1.985362549659	1.780022557837	-0.173501028380	-0.038828320942	0.051256674652	0.000817358606	0.926796094902	N\A	0.133768522803	0.022958447975	0.053309408064	0.013200516705	41	19	
1900000	307.084772	1	-1.755689531072	1.199906216467	-0.062734038409	0.192005925483	-0.019413586846	0.000283338038	0.932133991974	N\A	0.118301735798	0.017716551969	0.044314753322	0.009515860907	41	19	
1950000	300.235481	1	-1.226565755553	1.163571100983	-0.067693917562	0.110650325450	0.010089146233	0.000227348391	0.918244620847	N\A	0.149785296008	0.024757291341	0.064395117259	0.014061701837	40	20	
2000000	314.343376	1	-1.903291389052	1.683758537980	-0.143932091563	-0.034800911606	0.036297795916	0.000030166289	0.932076261587	N\A	0.150533234299	0.023711721672	0.061472837579	0.013108830617	48	16	
2050000	297.861683	1	-1.503091853316	1.417760444587	-0.118472571436	0.108318671096	0.019881962698	0.000205296975	0.934640740356	N\A	0.133629264013	0.022088169149	0.050037243883	0.011669173726	36	18	
2100000	272.464979	1	-1.958845364605	1.659333714488	-0.136745699402	-0.020828437076	0.038141812597	0.000414959002	0.936950818033	N\A	0.139771027190	0.024528211100	0.053188073308	0.012372262170	45	16	
2150000	293.475446	1	-1.562002597842	1.370774393845	-0.107040799756	0.150287632106	0.010219664210	0.000236883387	0.934558830971	N\A	0.138206281271	0.023179711498	0.044295339637	0.012831451657	34	23	
2200000	300.501028	1	-1.768017962380	1.580972733417	-0.145549983095	0.094846478534	0.025303690778	0.000295083317	0.910211075768	N\A	0.150806781204	0.024602304214	0.057952889090	0.013460241560	42	17	
2250000	284.442895	1	-1.798678871495	1.614051951377	-0.143218112786	0.039470284781	0.032165886448	0.000285481829	0.909595158541	N\A	0.150847584120	0.023827291752	0.068430785635	0.014300990619	44	16	
2300000	287.422297	1	-1.796869740450	1.541124438076	-0.126399575314	0.081359135342	0.015641703712	0.000304316599	0.923288898218	N\A	0.135008413487	0.022662355143	0.054646559964	0.012339970706	43	17	
2350000	290.592595	1	-1.963003128552	1.755200663061	-0.186368008149	0.067079823748	0.047497580072	0.000341785851	0.965712716440	N\A	0.103349006255	0.020144731078	0.033250896215	0.010552964963	44	16	
2400000	288.621061	1	-2.492784324410	2.166609483070	-0.243382090659	-0.131873549940	0.084303983310	0.000321189547	0.909565739393	N\A	0.184717834878	0.030131738565	0.072446268272	0.016564740698	44	19	
2450000	300.257137	1	-2.042283747160	1.737175067264	-0.156397518432	0.010253796618	0.029146572837	0.000277151669	0.921432559347	N\A	0.098254418444	0.013382370210	0.049184131287	0.009174995777	36	20	
2500000	310.092385	1	-2.245505402009	1.988145350740	-0.197802798783	-0.141415341326	0.074361723401	0.000212512212	0.931010808939	N\A	0.139051064859	0.023494828777	0.057514958584	0.013522777067	33	21	
2550000	327.088241	1	-1.814461512319	1.545125021928	-0.102429567359	-0.064393045125	0.023411247733	0.000300223180	0.936084956108	N\A	0.127689567082	0.021036639121	0.054453591038	0.012312981622	39	21	
2600000	312.953781	1	-1.659746368828	1.409108004662	-0.092388469029	0.089536286642	0.000098852220	0.000241357181	0.931032607149	N\A	0.134411132353	0.022064037781	0.045804089806	0.012020634994	41	24	
2650000	317.747753	1	-2.095044477545	1.736275975498	-0.150758563750	-0.006551974782	0.032645262258	0.000226452362	0.953304126619	N\A	0.104630647971	0.020451022956	0.048713176949	0.012574121972	47	21	
2700000	296.084178	1	-1.732939561034	1.594896000765	-0.132972294424	0.016354026482	0.026433117284	0.000127881881	0.909107206951	N\A	0.148595498649	0.023362461869	0.066098953143	0.013737777316	43	16	
2750000	283.370161	1	-2.200289383341	1.973918794953	-0.201326728684	-0.136610957263	0.068212850655	0.000088405891	0.909579162532	N\A	0.169470029695	0.027341380706	0.068046927730	0.015498839220	45	13	
2800000	310.562943	1	-2.111655247035	1.869171703783	-0.209321979288	0.026911274545	0.057400638242	0.000269239989	0.923024156851	N\A	0.140628639417	0.021677925039	0.061564529032	0.012643715154	44	17	
2850000	304.560205	1	-2.075923300941	1.802300991933	-0.161031508873	-0.107003857467	0.053203362114	0.000341492176	0.950235866107	N\A	0.110044261930	0.022032849539	0.040144274736	0.012468563600	40	17	
2900000	294.388181	1	-1.711790974258	1.512044321954	-0.130027827996	0.108138543513	0.010447988117	0.000299122987	0.928659834193	N\A	0.132801911359	0.024053855780	0.047145194572	0.012786310804	35	17	
2950000	323.894402	1	-2.041630014477	1.873395756968	-0.179057432697	-0.084128815232	0.050462856993	0.000313485767	0.989295228090	N\A	0.068063683343	0.015339636622	0.031132735143	0.009733847582	47	20	
3000000	302.021100	1	-2.040664314758	1.832356558027	-0.175563065005	-0.121796751970	0.066642961591	0.000331960302	0.923322869854	N\A	0.135914621679	0.023267040690	0.056235779517	0.013546425727	34	16	
3050000	296.691250	1	-1.826572706730	1.515078032400	-0.113927487630	0.084514463750	0.006168489255	0.000361323619	0.914958069463	N\A	0.159045262022	0.026925374345	0.057088116780	0.013296910917	30	15	
3100000	277.385367	1	-1.905027874343	1.612501134542	-0.137268380572	0.080558843156	0.010843717356	0.000146730723	0.909210587989	N\A	0.172968077832	0.029100506250	0.067317176580	0.015207756130	40	17	
3150000	304.311750	1	-2.173062678784	1.723661348372	-0.171586227893	0.055792821360	0.036486744404	0.000279028045	0.940616382077	N\A	0.128432339628	0.022166911391	0.045192378060	0.011519539277	49	18	
3200000	293.813672	1	-1.601836327128	1.513298981735	-0.140046152276	0.074079723467	0.034473903053	0.000269413829	0.911756956302	N\A	0.179779842396	0.029811933778	0.070579871383	0.015934298214	33	20	
3250000	319.488657	1	-1.887076679843	1.757492223188	-0.163226777921	-0.096106920905	0.061416838093	0.000077548481	0.944323737050	N\A	0.128350555857	0.022799590622	0.048417119018	0.012209711975	51	19	
3300000	308.538522	1	-1.963023042719	1.793459163031	-0.159880245572	-0.085809439512	0.049268745472	0.000321469618	0.919791232475	N\A	0.153961329647	0.026222318529	0.060308282668	0.014481308633	32	21	
3350000	311.776020	1	-1.426277209428	1.259455018233	-0.061451656882	0.056244011674	0.002304306065	0.000407414533	0.925075685962	N\A	0.115695489201	0.016804862708	0.055272096473	0.011012445964	42	22	
3400000	303.794192	1	-2.161595563174	1.926460902857	-0.174534227226	-0.193340951170	0.070389565299	0.000252741626	0.930822290675	N\A	0.133136237821	0.023809918985	0.051980430185	0.013112202478	37	23	
3450000	295.572109	1	-2.024910780763	1.687798659761	-0.132405544186	-0.015137679312	0.024842376664	0.000215404015	0.931254757326	N\A	0.160839653421	0.026029217975	0.064241349308	0.013886876818	42	20	
3500000	327.776408	1	-1.947514113280	1.683581671099	-0.135309342259	-0.095240906159	0.048793764496	0.000290024200	0.941284730469	N\A	0.122552927547	0.022754823925	0.045846987097	0.012406226305	35	21	
3550000	320.809326	1	-1.897501684847	1.680117268786	-0.153672058285	-0.006026894062	0.040495409314	0.000247234292	0.931629549509	N\A	0.131735173521	0.020589568801	0.056955270074	0.011925450651	36	22	
3600000	308.780200	1	-2.040975069857	1.664281740695	-0.139480757857	0.056844745620	0.010050758616	0.000264991633	0.935712459729	N\A	0.113916353320	0.019969656230	0.048527498852	0.011652278968	39	17	
3650000	297.135346	1	-2.589338114497	2.287623110989	-0.250872457238	-0.215585821243	0.089955842851	0.000313415848	0.934212867773	N\A	0.110952338086	0.018980346978	0.048535171792	0.011883278084	38	18	
3700000	311.201545	1	-2.025202530490	1.818004601442	-0.173738236060	-0.062287989592	0.051190445224	0.000202812301	0.920923459947	N\A	0.156764863865	0.023605351527	0.064380692457	0.013107180314	54	20	
3750000	331.071817	1	-1.936791500221	1.741013820745	-0.164937088339	-0.061906914347	0.057170547412	0.000212008514	0.940451701109	N\A	0.122261921980	0.020614140946	0.051804498596	0.012183243385	42	27	
3800000	312.115534	1	-1.795558074943	1.664761583598	-0.160098533275	0.020596259057	0.041554493659	0.000176004135	0.930977474172	N\A	0.126430852407	0.019943121007	0.057416475220	0.011959239804	42	22	
3850000	322.497992	1	-1.900082169535	1.655266020231	-0.139951181674	-0.025167302848	0.034850766848	0.000445230218	0.938408790198	N\A	0.124991524288	0.021497822056	0.048858844548	0.011982257626	49	22	
3900000	305.476456	1	-1.969484450483	1.752763595551	-0.149627092173	-0.079112632348	0.044772777067	0.000879779227	0.933837995503	N\A	0.132710519362	0.024820215695	0.053432891552	0.014309600613	46	21	
3950000	313.332199	1	-2.323599423657	1.900794303141	-0.197011610218	-0.011705903732	0.051945110487	0.000337987381	0.927399161656	N\A	0.152831036985	0.024847922654	0.054991468545	0.012726995649	41	19	
4000000	316.072107	1	-2.021790627958	1.530946030850	-0.139110915177	0.113173554014	0.022407321215	0.000277399549	0.913585812212	N\A	0.156721465947	0.025075060642	0.062586947855	0.013744380040	30	23	
4050000	303.528683	1	-2.350005634230	1.667264187283	-0.144399815382	0.017187947247	0.028886409380	0.000311974596	0.927853785547	N\A	0.132479446798	0.023051044584	0.050504641698	0.013089129573	44	17	
4100000	297.322035	1	-2.181690869464	1.800954024891	-0.164791224970	-0.026042249470	0.037046359934	0.000305900447	0.903196200994	N\A	0.161644509793	0.024471262785	0.071538994878	0.014525009535	36	18	
4150000	299.496361	1	-2.144701241618	1.940480918414	-0.191065400055	-0.156692582512	0.069590595338	0.000201221980	0.921598537479	N\A	0.159949803990	0.025953052353	0.064937264787	0.014230243495	34	19	
4200000	325.068728	1	-2.057424590761	1.823645068931	-0.185020192706	0.019793578872	0.043492105456	0.000275454460	0.931172721600	N\A	0.141268674930	0.023624667339	0.056739508268	0.012970209936	33	20	
4250000	281.725448	1	-2.062897154029	1.771975093338	-0.165600087521	0.003037401464	0.032894783597	0.000310812343	0.911285320165	N\A	0.144133133601	0.024640015966	0.059242171923	0.014069942658	32	26	
4300000	319.811914	1	-1.765166960345	1.536189172241	-0.108885204769	-0.015450211284	0.025277530331	0.000075706356	0.922358271327	N\A	0.126635305115	0.016946128725	0.059177222395	0.010535260804	40	26	
4350000	319.907871	1	-1.699543112808	1.420891818579	-0.115456920571	0.177654577606	0.007126844512	0.000270921259	0.936506775695	N\A	0.151656200258	0.025553952816	0.051616801608	0.013094070741	35	25	
4400000	312.350083	1	-2.018523264952	1.816542882080	-0.201785196383	0.031150211664	0.057339875317	0.000318200559	0.936112065294	N\A	0.132304554584	0.023216595964	0.044530849284	0.012391882703	35	23	
4450000	300.868740	1	-2.158720435907	1.841194731481	-0.195707121243	0.057395665399	0.044178904782	0.000301052107	0.912348991356	N\A	0.137201717259	0.022641850105	0.054804083722	0.012914977731	39	20	
4500000	299.853842	1	-1.934859195827	1.668101835131	-0.154902208867	-0.004395995748	0.046467803772	0.000319861685	0.921896648163	N\A	0.129922567346	0.023145293465	0.058695929416	0.013962561118	39	20	
4550000	284.871554	1	-1.754177232276	1.502145574825	-0.131346839732	0.055128983121	0.032397842147	0.000204646793	0.906879188916	N\A	0.155261707748	0.024412615016	0.067715986375	0.014280984676	51	22	
4600000	312.210591	1	-1.240092647080	1.160432348401	-0.069474756437	0.119582875830	0.008730464270	0.000309640685	0.933206388900	N\A	0.131196891593	0.021278847890	0.056446346600	0.012059159228	48	26	
4650000	312.307216	1	-2.179013523307	1.708860889284	-0.154927106894	0.034006256990	0.025852684122	0.000282316467	0.931464712292	N\A	0.136213626182	0.023756296210	0.053763732072	0.013115297075	40	29	
4700000	326.324407	1	-1.621908997417	1.490514199171	-0.105804273198	0.007598569273	0.019468071347	0.000271538122	0.940921550298	N\A	0.160286606237	0.023169394518	0.061543500584	0.012232052825	40	21	
4750000	325.415681	1	-1.824478241065	1.773889848351	-0.170965191956	-0.009643714588	0.042473510025	0.000247308250	0.940018283090	N\A	0.117226630166	0.020309223255	0.043943744524	0.011084698138	46	24	
4800000	320.648600	1	-1.904402498006	1.900247738507	-0.213526390743	-0.105247007801	0.085247871476	0.000163810705	0.945995709068	N\A	0.144031015571	0.023290840036	0.060946015238	0.012780595150	40	22	
4850000	326.577410	1	-1.925830529691	1.773403445119	-0.146399728467	-0.085648691637	0.041950658281	0.000231721844	0.931181571322	N\A	0.139214716147	0.023949995642	0.055005890834	0.013277179232	47	21	
4900000	318.620341	1	-1.991569533025	1.751730495133	-0.140801238763	-0.105551724213	0.037897685355	0.000273656037	0.935789959418	N\A	0.141004224357	0.022301568533	0.062241836898	0.012776441036	49	22	
4950000	318.090016	1	-1.668647818099	1.478889963593	-0.116777190941	0.074916374013	0.022160587070	0.000305360470	0.940819110194	N\A	0.108465465402	0.019400942388	0.045190687326	0.011159032138	54	22	
5000000	320.410773	1	-1.743533458082	1.583621553400	-0.128445024268	0.003790441938	0.028003319678	0.000261205489	0.945685123859	N\A	0.149128411767	0.024400603538	0.055415362181	0.012290156322	43	21	
5050000	344.999795	1	-1.420555902509	1.173861064951	-0.055650049683	0.124056322620	-0.000676240531	0.000261534415	0.937725635392	N\A	0.117578778215	0.019199182209	0.044750698680	0.010919959471	45	24	
5100000	312.368986	1	-1.738038824115	1.553474427601	-0.137744150649	0.056070722798	0.026300982187	0.000271985164	0.937955292804	N\A	0.123170574751	0.020914784566	0.052337152680	0.011544274331	47	20	
5150000	316.745503	1	-1.652543610251	1.573358288320	-0.162356769924	0.128866413022	0.041548086425	0.000298613384	0.918480662746	N\A	0.152407184982	0.024866316629	0.060507414566	0.014353168589	41	27	
5200000	316.208661	1	-1.777723026451	1.489782791198	-0.133898917432	0.142750728892	0.015148057555	0.000248885240	0.914354338357	N\A	0.170365860657	0.024607893200	0.072977139617	0.013790109806	37	22	
5250000	309.304712	1	-1.946855005432	1.729197323876	-0.136434829499	-0.118439502962	0.046726032169	0.000421789343	0.935138421093	N\A	0.163836825122	0.025635223376	0.067311106932	0.014109279102	39	23	
5300000	312.407470	1	-1.768690580320	1.542854458015	-0.110827843027	-0.000943034730	0.026499639452	0.000160952725	0.943238537415	N\A	0.132305328210	0.020821612123	0.056611422887	0.011498947530	45	19	
5350000	330.813818	1	-1.518052396035	1.300324675456	-0.083276223552	0.148543143393	0.001864436396	0.000260074444	0.937343562737	N\A	0.137319066974	0.021784478165	0.055640370689	0.012056218450	34	28	
5400000	311.571751	1	-1.407310480698	1.269951348002	-0.096438535103	0.150974455194	0.020590114572	0.000354784175	0.948274019221	N\A	0.084057292317	0.008819714923	0.042696522678	0.007615518478	42	20	
5450000	314.542912	1	-1.281841952068	1.251557060779	-0.083067527511	0.129401996621	0.007116108521	0.000210094993	0.928013520683	N\A	0.142334376592	0.023664186990	0.058085329545	0.013430613394	27	22	
5500000	304.730576	1	-2.150804088412	1.735506011721	-0.144199837527	-0.019072518624	0.036119292966	0.000243960569	0.919996593076	N\A	0.156533127086	0.026516519075	0.056744541700	0.013873765289	40	24	
5550000	322.403485	1	-2.055706531329	1.704509796945	-0.157229001301	0.057633393823	0.023866639911	0.000349305248	0.929106530327	N\A	0.136243145461	0.023612538192	0.052351650635	0.013150244398	42	28	
5600000	316.892096	1	-2.148121488122	1.881796537581	-0.182018627772	-0.104257159934	0.062372524167	0.000392082015	0.962793015221	N\A	0.134949535867	0.024507945937	0.045900745001	0.013253210949	41	19	
5650000	293.101865	1	-2.428627450475	2.024958922192	-0.200529469325	-0.124145549106	0.054959704837	0.000511454834	0.922273910217	N\A	0.141524798646	0.025184393137	0.051779334593	0.013451989342	46	17	
5700000	307.825097	1	-1.878764519894	1.730038597904	-0.176440811243	0.010998956470	0.046308449841	0.000436737155	0.946463051774	N\A	0.156530278903	0.026002935619	0.061510841368	0.013858918831	37	19	
5750000	303.061213	1	-1.936273603251	1.820662748869	-0.159968184801	-0.132021839463	0.053982569109	0.000140540033	0.946140934309	N\A	0.116930542766	0.020361058025	0.046300380055	0.011033079214	44	17	
5800000	305.465542	1	-2.131815201337	1.826432510453	-0.196850903782	0.087285109985	0.036237232786	0.000232358305	0.924954856665	N\A	0.139519528614	0.024167631981	0.056726530305	0.013787818227	35	22	
5850000	306.892820	1	-2.566712157171	2.092736603573	-0.214171484617	-0.149063892846	0.077964267366	0.000276347639	0.925024402695	N\A	0.163091917833	0.025950783250	0.064194255214	0.013817893678	43	20	
5900000	322.616516	1	-1.963366965968	1.730653382179	-0.151766741115	0.001943147677	0.032306355813	0.000211815507	0.934685433737	N\A	0.144876528046	0.021250612295	0.064524657293	0.012344185301	35	23	
5950000	304.697620	1	-1.662956195553	1.485738185143	-0.115980690323	0.050015215498	0.025998379540	0.000170179321	0.925961629516	N\A	0.148244006575	0.026286065816	0.059677073129	0.014750693886	43	18	
6000000	318.657351	1	-1.665378717456	1.477691800687	-0.114897096616	0.062284573004	0.015747701125	0.000186265356	0.919598543541	N\A	0.137058949771	0.021027903171	0.061176768262	0.012542784222	43	22	
6050000	292.371898	1	-1.972580288408	1.732270090359	-0.140378625054	-0.077044868020	0.036437372977	0.000224750811	0.915920552480	N\A	0.151217539660	0.021901572304	0.065237988854	0.012607729115	44	22	
6100000	305.057143	1	-2.216077681886	1.929808670568	-0.180842558497	-0.172199837607	0.071954247711	0.000284571533	0.963395347943	N\A	0.093486066148	0.019777320055	0.036504761502	0.011917097188	44	23	
6150000	276.258361	1	-2.219845521910	1.954713807181	-0.193537317259	-0.126784475988	0.071356691476	0.000222203141	0.936796822309	N\A	0.120155760694	0.023229003009	0.051690783416	0.013622660496	37	21	
6200000	282.599570	1	-1.800969432105	1.563654692201	-0.100277045487	-0.097525772968	0.036921790823	0.000400295465	0.927286391628	N\A	0.118093206393	0.019758925992	0.049348668195	0.011684919479	43	20	
6250000	291.906807	1	-1.141325711459	1.105858015600	-0.056288403235	0.112523431561	0.008293848115	0.000404149496	0.917298434039	N\A	0.155554196099	0.023832762704	0.067582049732	0.013618453453	40	17	
6300000	323.244286	1	-2.151919733106	1.824448807640	-0.161314971258	-0.008097698785	0.024717822815	0.000312594482	0.919834602406	N\A	0.144040123462	0.021945447755	0.062398992193	0.012638281967	37	22	
6350000	317.039284	1	-2.266425323353	1.982964891649	-0.195975552085	-0.116682251139	0.061163732702	0.000281766918	0.924228630133	N\A	0.130050974035	0.019378775970	0.058403486488	0.011529052467	32	20	
6400000	325.421538	1	-1.995393849739	1.717403376441	-0.146512738637	-0.020189333795	0.034205970344	0.000226431373	0.927955609948	N\A	0.165356927102	0.026109871028	0.065309827461	0.014140013070	47	25	
6450000	314.569281	1	-1.889995845074	1.777585222181	-0.176092127385	-0.054435663840	0.055507746899	0.000228501919	0.923155981076	N\A	0.115076964737	0.015402816171	0.057409701967	0.010339791975	45	22	
6500000	324.875702	1	-1.945257419330	1.693918721320	-0.162554586707	0.054511190343	0.039471843230	0.000209085263	0.929715271098	N\A	0.138218523929	0.022539170469	0.056324867858	0.012486181813	40	26	
6550000	313.591690	1	-1.976091344393	1.657018438880	-0.135193991888	0.009833298619	0.021697845033	0.000178120632	0.928534162648	N\A	0.147637944992	0.025289563301	0.059119236160	0.014079653260	30	25	
6600000	296.308118	1	-1.284209073097	1.159142721035	-0.065167974365	0.166787403303	0.000875858538	0.000276066152	0.907465334392	N\A	0.170286928765	0.025653674442	0.075059362000	0.014921255925	32	20	
6650000	293.990145	1	-1.292907099889	1.245903105698	-0.098605553689	0.129285362380	0.020339217819	0.000256931914	0.912542995500	N\A	0.153715082490	0.023264666154	0.067772177072	0.013966143582	35	16	
6700000	284.998929	1	-2.104043978297	1.819155065986	-0.174956589598	-0.025947191532	0.039925490416	0.000358825974	0.945011764972	N\A	0.163750346819	0.025512551333	0.061269292423	0.013307183252	37	17	
6750000	278.035837	1	-1.852338994878	1.647374782568	-0.160284360199	0.029359821854	0.044815747409	0.000491399062	0.906588477073	N\A	0.150347849730	0.025311137824	0.057534537511	0.014025023508	36	15	
6800000	294.806135	1	-2.354130227836	2.040329265200	-0.207105030378	-0.155938612800	0.069402306066	0.000287216688	0.930142765811	N\A	0.136975481342	0.021997528551	0.057701731132	0.012156638304	42	19	
6850000	305.755543	1	-1.820383841610	1.638882604646	-0.154965195153	0.066064464232	0.034643515299	0.000283435454	0.939252035277	N\A	0.148510372849	0.022534781007	0.052667605976	0.011290768482	35	16	
6900000	282.933916	1	-1.283838701879	1.084251709638	-0.064282266969	0.291265276384	-0.019694209550	0.000291875257	0.905467816171	N\A	0.166035902565	0.023618305373	0.073532234527	0.013605775003	30	15	
6950000	312.934394	1	-2.007752282282	1.783348874472	-0.194119750301	0.100047540937	0.043313063251	0.000292573757	0.918023545158	N\A	0.192259542886	0.027996769409	0.080228197545	0.015196734323	36	25	
7000000	297.241144	1	-1.071573859534	1.125046117806	-0.086554832095	0.184899008216	0.013586457817	0.000261790735	0.923858632955	N\A	0.160337242838	0.027957684780	0.050861650056	0.013969772825	40	17	
7050000	320.444927	1	-1.873125811197	1.611609245363	-0.134305350399	0.037724202800	0.023118670392	0.000141571798	0.937794684669	N\A	0.143718672385	0.023382831910	0.055936892759	0.012600064766	38	20	
7100000	292.649011	1	-1.880358344124	1.738442009312	-0.172062520504	-0.021291022560	0.052061093396	0.000275267804	0.915941631780	N\A	0.167399860027	0.027246810987	0.067671305182	0.015049602848	34	19	
