Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m9-VR-002.txt
Log File Name:                   CEREB_d1_m9-VR-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            570868080
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m9-VR-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
13900000	568.194581	1	-1.027785505469	1.090873155139	-0.012850135615	-0.001548331318	0.005628781876	0.000074827809	0.983060491897	N\A	0.076710986412	0.010474227053	0.036006900411	0.006614133512	42	14	
13950000	566.190114	1	-1.266328397969	1.266659669583	-0.034972511207	-0.072968060607	0.015777478154	0.000081204872	0.980520294503	N\A	0.072891927329	0.009704605973	0.034247012084	0.005970939257	44	28	
14000000	563.083272	1	-1.125933167456	1.187921819531	-0.023684273191	-0.085424569205	0.019652803354	0.000087055166	0.981868375995	N\A	0.070876131496	0.008693884544	0.034508286932	0.005580563970	53	16	
14050000	570.237468	1	-1.197700302144	1.263996090291	-0.040597988811	-0.088051365060	0.024174383304	0.000068380319	0.984055676971	N\A	0.069699998435	0.008357976316	0.034973529108	0.005643329046	45	21	
14100000	555.812461	1	-1.153978290481	1.187492158652	-0.029053441532	-0.048861118917	0.018587808512	0.000074056271	0.982138715913	N\A	0.069360884059	0.008404157734	0.034948326043	0.005711585801	51	25	
14150000	572.447489	1	-1.207375234242	1.247974435236	-0.035265748481	-0.081841783733	0.021850252594	0.000078056830	0.982744220346	N\A	0.070321019781	0.008813236049	0.035130467995	0.005807952849	50	27	
14200000	565.400889	1	-1.144944006665	1.200960282765	-0.028527167244	-0.049972858462	0.013156048678	0.000088513680	0.980197095325	N\A	0.072182825472	0.008932105533	0.035825532605	0.005869167052	49	11	
14250000	564.957740	1	-1.024694781322	1.107523996879	-0.016715948889	-0.015376039896	0.006905694677	0.000074211078	0.983805324912	N\A	0.074525102937	0.008904797457	0.035778833273	0.005726609816	44	20	
14300000	568.711488	1	-1.302502365640	1.317172292699	-0.040458495531	-0.103895702357	0.017626346052	0.000095916106	0.992593867634	N\A	0.069306701866	0.008523461197	0.031083929647	0.004812465776	40	26	
14350000	562.116280	1	-1.163044744100	1.201557717499	-0.025704833843	-0.045184191143	0.009976875070	0.000100815869	0.984825957736	N\A	0.065275294062	0.007955474366	0.032874628561	0.005200280851	45	19	
14400000	566.829605	1	-1.162780258985	1.216349164533	-0.031001635368	-0.050473064439	0.013890568299	0.000092696651	0.982333341111	N\A	0.076343665140	0.009986697100	0.036556530792	0.006364935683	37	13	
14450000	560.129556	1	-0.992321818338	1.080810860445	-0.016015511187	0.008262835471	0.009428421379	0.000090235686	0.980542655576	N\A	0.079715949524	0.010461502700	0.037632004594	0.006519896958	51	23	
14500000	559.837257	1	-0.867050660635	1.000604748780	-0.010980072333	0.051874066228	0.002968421883	0.000085623722	0.983937297776	N\A	0.069677070345	0.008542394970	0.034391585659	0.005668311980	43	22	
14550000	563.451702	1	-1.028238340975	1.108547395090	-0.014449082776	-0.010177412143	0.004568666864	0.000080222602	0.985638063151	N\A	0.082430834178	0.010986720620	0.036345679278	0.006394592689	36	24	
14600000	554.602401	1	-1.188829731040	1.202086984593	-0.029109367522	-0.031454158916	0.012920952992	0.000074982137	0.981984091152	N\A	0.067510805855	0.008145413251	0.033547668355	0.004818298866	57	24	
14650000	563.680705	1	-1.145441884266	1.208507504237	-0.032782443364	-0.053442008713	0.018500096010	0.000072150413	0.983321760653	N\A	0.077181108786	0.010435987065	0.035985971991	0.006484795182	52	35	
14700000	562.496276	1	-1.241648184820	1.223825863708	-0.028624511346	-0.063537933962	0.016972231089	0.000079102122	0.981510334674	N\A	0.072076311949	0.008948349899	0.035800435951	0.006022729228	41	25	
14750000	568.925718	1	-1.254338248189	1.261489774261	-0.035593143622	-0.054786121787	0.014228077556	0.000083613500	0.986081174007	N\A	0.074914181685	0.009673929976	0.035189481415	0.005931173507	57	34	
14800000	567.871641	1	-1.158643438667	1.221296902661	-0.031988049675	-0.055957323802	0.013862282389	0.000086531790	0.983700985104	N\A	0.076657379206	0.009503559781	0.035954448086	0.005934908204	59	26	
14850000	551.798616	1	-1.277397164884	1.301405074981	-0.053162943945	-0.037697521392	0.022091519535	0.000088015378	0.983698455874	N\A	0.070394516761	0.010198450295	0.033241506284	0.006217356865	45	15	
14900000	554.540752	1	-0.998968596928	1.087839682529	-0.015193464952	0.008731254626	0.002866004442	0.000084567382	0.984405515493	N\A	0.073244235470	0.008905572476	0.035560027528	0.005771932463	52	27	
14950000	557.853912	1	-1.331698397902	1.324522019425	-0.039208640275	-0.098816881375	0.015555220160	0.000103872625	0.981227347832	N\A	0.070591933513	0.008626524596	0.035746120618	0.005798288913	42	21	
15000000	560.421479	1	-1.295104794881	1.331349648458	-0.050011440697	-0.101539021785	0.026681875434	0.000082131574	0.980026633223	N\A	0.073184989488	0.010335819718	0.034577397650	0.006394091531	34	28	
15050000	563.447305	1	-1.001650228177	1.102389465783	-0.018387919902	-0.014432372453	0.010060383926	0.000079069598	0.981036661412	N\A	0.064419418444	0.008104408771	0.031203809853	0.005115341513	53	22	
15100000	558.471510	1	-1.314582770685	1.313591089070	-0.037887530660	-0.130357239577	0.025532394684	0.000042458801	0.983895642178	N\A	0.065647613891	0.008112032142	0.032996812519	0.005290981129	58	31	
15150000	561.037752	1	-1.111388954069	1.162863027795	-0.022744283131	-0.036200522959	0.011185377458	0.000078063806	0.986637971154	N\A	0.069935041237	0.008520983555	0.034227064257	0.005570076504	47	29	
15200000	572.916150	1	-1.190687804798	1.201695779552	-0.026651873153	-0.057446098049	0.015452775086	0.000082580909	0.982510245345	N\A	0.070566462066	0.008615313524	0.034648438157	0.005588074113	38	20	
15250000	568.823113	1	-1.160911468167	1.182258808732	-0.021329695421	-0.038889087690	0.008140850955	0.000097265287	0.984397395606	N\A	0.073227721905	0.009097854255	0.035289594320	0.005761791775	34	23	
15300000	589.299925	1	-1.197638026557	1.247407483491	-0.034682371460	-0.079502632527	0.019688878127	0.000085268869	0.987186830838	N\A	0.054710725148	0.007284539268	0.028387136397	0.005092288154	45	18	
15350000	560.459052	1	-1.237817069694	1.265149485609	-0.035509696904	-0.091390105357	0.020960776897	0.000083983227	0.982086766480	N\A	0.075872921014	0.010218965445	0.034989959565	0.006149799292	48	24	
15400000	553.951979	1	-1.148243576186	1.196150957071	-0.031934748188	-0.041868078765	0.016276667211	0.000077399765	0.983728748051	N\A	0.066432701181	0.008283652421	0.035370089503	0.005730007872	39	28	
15450000	547.690551	1	-1.171965107340	1.200301905508	-0.025759461485	-0.044646711434	0.008317011939	0.000071744904	0.981153937352	N\A	0.084965464346	0.011849328001	0.038525391116	0.007180014349	36	30	
15500000	560.973284	1	-1.249542555185	1.254035891156	-0.036052692444	-0.050374656222	0.014826628405	0.000086694579	0.986708465548	N\A	0.071747116526	0.008777108032	0.034305399369	0.005613196619	36	23	
15550000	564.727415	1	-1.320278368723	1.314997932879	-0.040641589362	-0.081528691149	0.015472998930	0.000095148024	0.983914110036	N\A	0.069072830733	0.008620499116	0.033402271338	0.005524139151	40	23	
15600000	562.946626	1	-1.404657298800	1.384072397350	-0.050721598859	-0.126798491570	0.025819193121	0.000086177255	0.982069421060	N\A	0.075151133821	0.010326931909	0.034764660766	0.006420295181	45	32	
15650000	581.089649	1	-1.143647578239	1.187675499912	-0.025366634857	-0.049228359317	0.012701225654	0.000080869715	0.986625570239	N\A	0.037564164310	0.006641367772	0.015290668247	0.004313523475	47	21	
15700000	553.384696	1	-1.238902904989	1.242221105896	-0.033986378173	-0.049217465506	0.014255191719	0.000080582601	0.986958341722	N\A	0.066056215889	0.008356238874	0.033228731139	0.005667172101	54	14	
15750000	573.523189	1	-1.306447855706	1.298050734114	-0.040325660007	-0.076809977231	0.018009489980	0.000075028427	0.984210275519	N\A	0.071560757515	0.008705444241	0.034664389961	0.005438136831	49	22	
15800000	574.976547	1	-1.048193269231	1.123488293978	-0.022683087418	-0.002042906352	0.009510802446	0.000075680815	0.980419998079	N\A	0.078104370220	0.009151265442	0.039376118313	0.006040687231	46	19	
15850000	571.966085	1	-1.186080552498	1.231033037772	-0.030432351640	-0.069207690574	0.015443967884	0.000070687550	0.984331891455	N\A	0.067843423436	0.008419818948	0.033779893753	0.005735084177	47	27	
15900000	549.446505	1	-1.289416735760	1.295843573263	-0.037604177209	-0.109415729544	0.023530530301	0.000077569698	0.980557490933	N\A	0.073588331520	0.008772020917	0.037583536081	0.005906338153	41	22	
15950000	559.459117	1	-1.044832641125	1.098150662425	-0.015106799467	0.009210671775	0.004664595399	0.000070849450	0.984416997089	N\A	0.069813199271	0.008430286066	0.034621118855	0.005517894856	50	23	
16000000	568.044598	1	-1.206743158460	1.238667966194	-0.036690187778	-0.056467094873	0.017045141660	0.000064539532	0.981140742472	N\A	0.076418690239	0.009191523597	0.038174540933	0.005994698662	45	32	
16050000	577.726335	1	-1.134811462520	1.167317658732	-0.019725732834	-0.044222244421	0.008821496087	0.000093814691	0.988243973562	N\A	0.062613954678	0.008369190637	0.029567696459	0.005390953069	41	26	
16100000	556.955683	1	-0.991508363364	1.070288282614	-0.013797670675	0.004970273080	0.006621646846	0.000091121314	0.985463274354	N\A	0.075004885531	0.009166500987	0.035503403329	0.005659683496	43	28	
16150000	557.898407	1	-1.058925480591	1.124424878409	-0.020656502162	-0.012263393270	0.010458745843	0.000087074735	0.979999483767	N\A	0.074533593844	0.009647920942	0.034958212504	0.006015913746	45	19	
16200000	579.805529	1	-0.939716121010	1.030771780394	-0.011190714462	0.041873660667	0.003592564401	0.000070829797	0.986167838076	N\A	0.059974685870	0.007666961388	0.031137693235	0.005226872681	56	27	
16250000	560.471845	1	-1.199850977492	1.220789637764	-0.024772049959	-0.086329420854	0.014282082775	0.000082175204	0.980822758255	N\A	0.069291162596	0.008586939528	0.034352752541	0.005619544953	51	27	
16300000	567.147651	1	-1.336385389033	1.315102683166	-0.040134698469	-0.103321931164	0.020720360910	0.000080104266	0.982845084653	N\A	0.075955655171	0.009849986988	0.036624282551	0.006432074220	35	26	
16350000	566.843320	1	-1.116190460529	1.149183329048	-0.021428705886	-0.029885312814	0.011783001081	0.000075927223	0.984517918708	N\A	0.070647009200	0.008487124729	0.034761816024	0.005515813424	41	27	
16400000	560.880899	1	-1.389166555145	1.334317553676	-0.038927914278	-0.104945397125	0.017268030082	0.000079966524	0.980794235391	N\A	0.070413151926	0.008645641583	0.035135236883	0.005635079697	47	22	
16450000	567.010447	1	-1.236280912950	1.252400612499	-0.034869413878	-0.051735377074	0.014599164191	0.000075368781	0.985286024422	N\A	0.073293896245	0.009443719385	0.033844164148	0.005896613069	52	25	
16500000	566.391138	1	-1.165944954171	1.191291573196	-0.023633389593	-0.065462491185	0.014480429507	0.000073064848	0.985924071812	N\A	0.074779166556	0.008973579979	0.034989646045	0.005622952413	57	22	
16550000	559.307697	1	-1.207433226141	1.221878907074	-0.030540174865	-0.032994120056	0.008692138156	0.000077678858	0.986192064365	N\A	0.079546779603	0.010723649990	0.034900495904	0.006362564105	36	31	
16600000	563.800618	1	-1.124250905358	1.164765095719	-0.021192791311	-0.026560237736	0.007207332365	0.000088032857	0.987023906632	N\A	0.070366353830	0.008790684264	0.033729360663	0.005839216037	45	22	
16650000	565.610969	1	-1.227992629179	1.278709910478	-0.038731547171	-0.095194972749	0.020882219290	0.000069285733	0.986829965867	N\A	0.083767110422	0.010582021341	0.036855367628	0.006167966416	36	28	
16700000	562.387523	1	-1.335587468295	1.324247771650	-0.045001774210	-0.091711697543	0.021299773507	0.000036904941	0.986056815916	N\A	0.078543324054	0.011151843942	0.034419395055	0.006519261039	51	27	
16750000	575.252867	1	-1.362022505401	1.335847354096	-0.047341732604	-0.098938630093	0.023980678717	0.000011722871	0.982821857918	N\A	0.076174073415	0.009499000187	0.036259281760	0.006134130088	46	25	
16800000	556.164999	1	-1.255403378057	1.238225938658	-0.029382398697	-0.066224630795	0.013591389164	0.000016882666	0.989256055345	N\A	0.075460918398	0.010063769258	0.034620291573	0.006092341524	41	26	
16850000	558.658950	1	-1.069640920602	1.133199955839	-0.018554460586	-0.039916191127	0.014563786930	0.000082661448	0.983731192226	N\A	0.071331685070	0.008745449476	0.034997141162	0.005755788192	45	18	
16900000	568.411816	1	-1.259174658192	1.268563961637	-0.035639229350	-0.074495803498	0.016739025705	0.000082337278	0.985310130404	N\A	0.069726296685	0.008583225581	0.032755149040	0.005355239596	36	23	
16950000	565.800486	1	-1.205747341542	1.215716138798	-0.025498183731	-0.061083850164	0.009760142425	0.000086606314	0.984542612705	N\A	0.070005753528	0.008697976913	0.034201043238	0.005738876159	45	22	
17000000	560.612423	1	-1.203859231690	1.222075618976	-0.028032557592	-0.076387996407	0.018908948280	0.000085989656	0.981853230750	N\A	0.072888080576	0.008956898545	0.036098103408	0.005811409411	44	19	
17050000	556.357090	1	-1.167596766279	1.211971056469	-0.026818400071	-0.080598596077	0.017916960757	0.000080679710	0.980971938432	N\A	0.074874574078	0.009038582740	0.038122367037	0.006037700233	40	17	
17100000	580.858018	1	-1.327311873582	1.311856809641	-0.039363748926	-0.112683264947	0.023553647680	0.000074911801	0.981948858514	N\A	0.071479076942	0.008609971678	0.035887097694	0.005768682275	46	23	
17150000	555.216021	1	-1.258699969700	1.274053531644	-0.035357498761	-0.088840669700	0.017709760180	0.000065491329	0.980185020130	N\A	0.072731983200	0.009927167382	0.033914966033	0.006116463081	45	24	
17200000	559.444698	1	-1.267358179429	1.274706327611	-0.033391509943	-0.100192162935	0.019640932917	0.000082739375	0.983541346605	N\A	0.067423390055	0.008823762698	0.033306196867	0.005798507092	44	18	
17250000	568.079115	1	-1.181869282621	1.233600933265	-0.038381388296	-0.051803215161	0.017592741209	0.000071939247	0.983949748703	N\A	0.060056759648	0.007665375604	0.030677378763	0.005235820770	54	27	
17300000	579.763262	1	-1.157643426164	1.198879239517	-0.031408348556	-0.037521540406	0.013428892008	0.000069819784	0.985854039264	N\A	0.075725152152	0.010142162787	0.034028978489	0.006092347272	51	29	
17350000	552.479519	1	-0.942666524741	1.049960011117	-0.011007151710	0.011422018109	0.006734541321	0.000058830547	0.983988023105	N\A	0.073839954260	0.009390162995	0.033443157635	0.005803055584	56	30	
17400000	562.958032	1	-1.180567314680	1.218998283301	-0.027984646396	-0.066342281289	0.013503250819	0.000086693257	0.983555969529	N\A	0.072692918732	0.009496641308	0.034062203856	0.005933906873	40	28	
17450000	559.129099	1	-1.168766362233	1.187591897415	-0.025444849655	-0.020895743310	0.008433832751	0.000073467994	0.983240892714	N\A	0.067079732804	0.008255053063	0.034371786304	0.005594857510	46	23	
17500000	557.211426	1	-1.066477894612	1.174145791570	-0.029795533311	-0.064950753321	0.019990911642	0.000099504411	0.977904079996	N\A	0.077974172936	0.009580776433	0.037273406025	0.005923068709	43	26	
17550000	556.029212	1	-1.112433215672	1.154803502390	-0.022880111474	-0.014083072470	0.007650799042	0.000068480122	0.982194810218	N\A	0.077474287845	0.010937535772	0.035523789709	0.006618872335	55	16	
17600000	559.765693	1	-0.899091068704	1.000461805934	-0.009263139775	0.075129816654	-0.002334104268	0.000088497710	0.981476989742	N\A	0.068246797351	0.008534209075	0.035729525336	0.005902971764	37	16	
17650000	564.549787	1	-1.081262901584	1.143161527234	-0.019413689367	-0.039156254323	0.010178705544	0.000083507624	0.983877519623	N\A	0.068939042555	0.009548351048	0.032747150332	0.005956277442	35	20	
17700000	559.366968	1	-1.218029707469	1.259052066894	-0.036982735598	-0.087832139417	0.022873734463	0.000074637058	0.982259754795	N\A	0.070634594612	0.008833935129	0.034582211694	0.005760894655	43	23	
17750000	558.194475	1	-1.235042645982	1.227879534095	-0.034371777293	-0.017281637885	0.011189166941	0.000085088357	0.981757613027	N\A	0.083363196165	0.011091810258	0.037802276946	0.006608366702	42	25	
17800000	574.798811	1	-1.152471059285	1.213234252675	-0.031275287075	-0.065980555363	0.018824383557	0.000075305523	0.981909620930	N\A	0.068688067440	0.008381725990	0.034123597357	0.005507447605	48	23	
17850000	562.335095	1	-1.129734732254	1.155419328587	-0.023671637741	-0.001074440864	0.005907728889	0.000099207509	0.985745713590	N\A	0.067436263922	0.008453581499	0.032499591206	0.005433416083	45	25	
17900000	560.554659	1	-1.162053816481	1.191817615308	-0.026212635585	-0.041318818608	0.012549814789	0.000081521442	0.990741449254	N\A	0.064521166406	0.008165065338	0.031608901385	0.005214294889	36	21	
17950000	554.024417	1	-1.217529881714	1.226055821070	-0.032508007909	-0.049841248376	0.016094160375	0.000103560928	0.980573182134	N\A	0.076615372445	0.009483687430	0.036216333679	0.006055577726	41	21	
18000000	568.151256	1	-1.155956361776	1.199035972919	-0.034152206862	-0.026970729304	0.017579421447	0.000080369046	0.986414303215	N\A	0.071675719123	0.009130984320	0.034103669889	0.005796042127	39	25	
18050000	561.698156	1	-1.199105617125	1.238949006894	-0.034470687389	-0.066850473474	0.019358701509	0.000091503294	0.983280235086	N\A	0.068057508680	0.008994082866	0.032961758082	0.005847618527	49	19	
18100000	564.243795	1	-1.175017673049	1.222130564038	-0.026924731206	-0.085353963244	0.017690598265	0.000092491807	0.983471991716	N\A	0.068397683400	0.008676032025	0.032331670865	0.005681054903	50	26	
18150000	572.108629	1	-0.999175382183	1.099098777268	-0.019145980261	-0.014975488273	0.010293119452	0.000069744255	0.982019628803	N\A	0.073723869549	0.008933169125	0.036205857642	0.005701426818	47	29	
18200000	557.797595	1	-1.331043830794	1.353458219274	-0.051258918766	-0.117836012963	0.028556398023	0.000080131953	0.982588591386	N\A	0.065459750180	0.008744065242	0.027042409680	0.005100917055	39	20	
18250000	564.968785	1	-1.067451755555	1.146689917464	-0.019638140263	-0.058426116560	0.015595707015	0.000077126316	0.981716041516	N\A	0.069711936564	0.008540803407	0.034737020723	0.005741742707	43	20	
18300000	561.718545	1	-1.027666223113	1.127183654846	-0.023213557710	-0.023576247353	0.011712340479	0.000096887215	0.980662279552	N\A	0.078508188992	0.009787803794	0.037860680973	0.006371660961	48	26	
18350000	562.260480	1	-1.200023938214	1.221130264653	-0.033103909393	-0.033011768390	0.011067872616	0.000074916195	0.982705016522	N\A	0.070715432614	0.009078719414	0.034770335722	0.005908082265	44	16	
18400000	560.956940	1	-0.996473288713	1.050333128997	-0.011683209623	0.066537383894	-0.006203144317	0.000066719741	0.987176054562	N\A	0.072267455726	0.009852742402	0.033120909717	0.006184456142	54	26	
18450000	566.240431	1	-1.339070508128	1.313641340290	-0.042403328185	-0.070647278717	0.018156575283	0.000081697176	0.983171531401	N\A	0.069920257158	0.008877863438	0.033788786711	0.005615254175	44	21	
18500000	565.119615	1	-1.131979809688	1.173624480144	-0.027061479004	-0.018365906784	0.009988289057	0.000073626451	0.979151637166	N\A	0.081393876762	0.011741657923	0.036411871145	0.006923529120	37	26	
18550000	562.787833	1	-1.244740897802	1.250263330491	-0.036998723288	-0.037161709268	0.012617196381	0.000089929026	0.989051266804	N\A	0.074434089985	0.009815263382	0.033430262023	0.005962431415	35	25	
18600000	549.270959	1	-1.208157355341	1.230074188218	-0.029709507825	-0.065104736381	0.014726982217	0.000072901651	0.980770536928	N\A	0.073204212965	0.008743334521	0.037698006471	0.005964403061	36	19	
18650000	555.736969	1	-1.245675116680	1.262672748464	-0.032777825444	-0.091506629523	0.017952678174	0.000088834892	0.978556718095	N\A	0.071112092963	0.008882506855	0.035980392514	0.006036427690	51	19	
18700000	576.540015	1	-0.991439575947	1.082687904708	-0.019617747349	0.033150607310	0.004917316378	0.000077436484	0.984002676099	N\A	0.074020606125	0.009287544494	0.035673674516	0.006151455593	48	30	
18750000	558.848748	1	-1.121060756364	1.186046445087	-0.027892802317	-0.070270874380	0.019831000634	0.000081283735	0.981159206050	N\A	0.072067316130	0.008732676101	0.036834483534	0.005912969945	45	12	
18800000	550.849230	1	-1.367498114390	1.345602463376	-0.050151319506	-0.078622776830	0.021521601197	0.000078394066	0.983595920300	N\A	0.082394884559	0.011344798843	0.037696264679	0.007116730349	55	25	
18850000	558.118856	1	-0.832970359542	0.942655109953	-0.002232811624	0.094093102387	-0.004436708156	0.000075777618	0.980636313008	N\A	0.090257368686	0.012624651147	0.039063197964	0.007225288124	42	23	
18900000	559.739161	1	-1.321113545386	1.328540398212	-0.047451558985	-0.091738718098	0.023229107733	0.000079619895	0.982561650175	N\A	0.075138991646	0.010324173977	0.035161745846	0.006326150093	35	21	
18950000	563.049951	1	-0.984655229051	1.096716789553	-0.015670712753	-0.031693217759	0.011105157746	0.000078365848	0.981533443570	N\A	0.068900855951	0.008510059456	0.034801065669	0.005707209520	41	34	
19000000	568.195581	1	-1.107769740497	1.172829705391	-0.024029230929	-0.051053317039	0.014618850244	0.000142692331	0.990492627467	N\A	0.089274644930	0.013148467980	0.039911930996	0.008005753880	47	23	
19050000	568.525066	1	-1.293660970672	1.307018377592	-0.036187352538	-0.138201363774	0.025894838034	0.000089685395	0.982712101914	N\A	0.080377570046	0.011000805334	0.036627254848	0.006822328659	53	32	
19100000	575.822796	1	-1.225576019668	1.235609473178	-0.026664466440	-0.080347815729	0.015420343257	0.000067963520	0.985730942583	N\A	0.062167795532	0.008253746763	0.031366925999	0.005502004960	52	30	
19150000	565.354266	1	-1.510147576033	1.444580080869	-0.060304257580	-0.122424935232	0.025851121354	0.000089621931	0.984373648825	N\A	0.080544766839	0.011190775098	0.035734537157	0.006783584488	43	19	
19200000	556.759999	1	-1.048092243709	1.113399362124	-0.016610153201	0.010007869388	0.001994113287	0.000093625862	0.979639388721	N\A	0.072239300908	0.009014094246	0.036006982300	0.005877536417	43	21	
19250000	557.933777	1	-1.065006423893	1.143136946028	-0.023403154021	-0.001325151937	0.003503092568	0.000074994187	0.982476338119	N\A	0.059148415588	0.007803294918	0.031545064244	0.005541702483	43	27	
19300000	563.052198	1	-1.161316400456	1.198460554255	-0.032359473381	-0.021337983960	0.013015580105	0.000083215015	0.987058880698	N\A	0.075693492556	0.009075765122	0.036271511357	0.005828933593	40	14	
19350000	567.046363	1	-1.299075332797	1.308162452323	-0.035956766931	-0.139966022480	0.024899632639	0.000057934157	0.982707875665	N\A	0.067431288040	0.008702971544	0.032811740652	0.005633394700	54	26	
19400000	563.773544	1	-0.728258111538	0.917192593052	0.004625885656	0.066111211158	-0.005409233516	0.000075341608	0.982899764224	N\A	0.076417815364	0.009351475500	0.037349125716	0.006166856570	39	27	
19450000	552.476269	1	-1.250017118669	1.264254600883	-0.038317207852	-0.075736101471	0.022769113306	0.000079553255	0.984194031529	N\A	0.067280366876	0.008766365789	0.033571897174	0.005824207200	53	17	
19500000	574.793459	1	-1.311513452693	1.291594311229	-0.043688792258	-0.050665664038	0.017976366057	0.000079132339	0.984860585999	N\A	0.070233287958	0.009409468593	0.033959168978	0.006015215695	50	25	
19550000	561.476920	1	-1.074285217823	1.118716395033	-0.017597637009	0.002458518665	0.006296624338	0.000084332856	0.986118738862	N\A	0.072087578654	0.008756639720	0.035059170527	0.005707392227	42	24	
19600000	555.701283	1	-1.124070011818	1.138421081619	-0.014831734759	-0.005649563698	-0.001319246748	0.000080262797	0.989465249721	N\A	0.073506840245	0.009522397476	0.034047133886	0.005992604618	56	28	
19650000	575.512938	1	-1.196517278158	1.219595566135	-0.032402244989	-0.044355529330	0.015822370345	0.000094692671	0.985493326315	N\A	0.075466474491	0.009431225772	0.035716861866	0.005943120599	51	22	
19700000	567.110599	1	-1.055205350518	1.141011996972	-0.018647147511	-0.050468946796	0.011363398412	0.000080272438	0.984750692693	N\A	0.070486490664	0.008443707104	0.035079416791	0.005714617437	43	24	
19750000	556.414004	1	-1.091732764781	1.151956460967	-0.023740828775	-0.010972787985	0.006920249191	0.000085145783	0.982931414260	N\A	0.088152736139	0.012100835133	0.038863492672	0.007351808306	34	21	
19800000	576.759986	1	-1.172897097122	1.199529946746	-0.032475026223	-0.033889976308	0.016140869616	0.000094246493	0.982692203703	N\A	0.072507696860	0.008984633210	0.034504919671	0.005711064223	42	17	
19850000	571.632183	1	-1.227325860414	1.253115211750	-0.034050530078	-0.073973644336	0.017807246554	0.000081127198	0.982591911033	N\A	0.079031160353	0.010128649647	0.037905504515	0.006476623076	43	24	
19900000	570.657667	1	-1.183682622283	1.229926579318	-0.030623367976	-0.074813453730	0.017002922193	0.000080520500	0.985391663456	N\A	0.067072429889	0.008275149419	0.032755101207	0.005328500960	47	21	
19950000	566.617719	1	-0.938841750177	1.060434579989	-0.018252090070	0.014315166045	0.010773061517	0.000087383598	0.984435364476	N\A	0.073148793975	0.008973189671	0.035513101700	0.005772723928	36	22	
20000000	564.595756	1	-1.004249903195	1.127333900739	-0.029737719880	-0.001435629116	0.014614625076	0.000115583040	0.983853048377	N\A	0.078187314584	0.009700837671	0.036605532050	0.006022729238	30	23	
20050000	572.634126	1	-1.287082934305	1.279607905819	-0.038233461751	-0.065429177880	0.016089662582	0.000075056417	0.981682857749	N\A	0.068442229491	0.008668568700	0.033664470968	0.005678997660	43	19	
20100000	562.148041	1	-1.102845360123	1.166739074411	-0.028477268002	-0.018716444392	0.012426557788	0.000061556736	0.987254891000	N\A	0.072367549720	0.009557873354	0.033327864039	0.005899946847	46	33	
20150000	565.566582	1	-1.172043600859	1.195054209850	-0.026627931908	-0.043419091791	0.013470810063	0.000081906370	0.982287939283	N\A	0.073657908231	0.008854035849	0.037026284957	0.005869467748	51	21	
20200000	563.148722	1	-1.012803278277	1.126403659662	-0.025975099715	-0.011835619354	0.014796035201	0.000082649137	0.982679028016	N\A	0.069713613940	0.008581269935	0.034022873716	0.005520580611	36	17	
20250000	564.501271	1	-1.085991016967	1.150383554215	-0.030180568878	-0.003204150748	0.014162249432	0.000094456015	0.983309852641	N\A	0.079477825144	0.010789539033	0.037292691551	0.006861328796	43	21	
20300000	570.114986	1	-1.150487149322	1.189278337575	-0.029467086437	-0.032059889049	0.013407150100	0.000092457534	0.984011031729	N\A	0.081571427523	0.011207913384	0.037048030067	0.007038928477	51	28	
20350000	552.751610	1	-1.158692610343	1.221359049128	-0.025971792223	-0.101789131959	0.019586406221	0.000071022441	0.982325694029	N\A	0.070181158495	0.008752858423	0.035122913605	0.005685060242	48	26	
20400000	570.569221	1	-1.358554881300	1.332915967132	-0.050142002100	-0.069677049833	0.021701524139	0.000033381756	0.993271755884	N\A	0.084360250259	0.011021086260	0.037973862267	0.006462463759	50	30	
