Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m9-VR-006.txt
Log File Name:                   MOB_d1_m9-VR-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            4018526764
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m9-VR-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
2350000	228.779318	1	-2.135220265646	1.682976526576	-0.156244125408	0.097878718968	0.018374994702	0.000596172733	0.874754161022	N\A	0.216063879389	0.035126563510	0.079660221901	0.017009113579	48	29	
2400000	230.416271	1	-1.977712392982	1.518610085091	-0.109603451497	0.067424330091	0.004823109352	0.000602117264	0.884671833884	N\A	0.210910482968	0.034970716291	0.073885140780	0.017855695317	36	25	
2450000	255.900791	1	-2.246645758983	1.820086407880	-0.189669047273	0.084202298725	0.033553593879	0.000307955267	0.905673894653	N\A	0.188962756286	0.030272099442	0.072642041199	0.015826506930	44	33	
2500000	262.794770	1	-2.439961551506	2.111952794120	-0.227362411651	-0.131199464107	0.073526388929	0.000475970228	0.921894813670	N\A	0.142266761539	0.024695853573	0.054227890154	0.013364274254	56	29	
2550000	263.382442	1	-1.884947882693	1.565995369863	-0.139735581604	0.112679008358	0.018007644078	0.000283729616	0.896598963232	N\A	0.193158341077	0.032202850593	0.072926880230	0.016130439847	49	24	
2600000	212.685743	1	-2.335207286749	1.897798162477	-0.197992404212	0.047793222958	0.035290464743	0.000525109292	0.923763539320	N\A	0.128255976664	0.024004715654	0.056144675481	0.013999233933	43	26	
2650000	223.702119	1	-2.166966059423	1.622380076434	-0.149499170446	0.167657428331	0.010560744778	0.000907028401	0.900593156267	N\A	0.187025580392	0.031252596582	0.057397956793	0.014706470050	40	30	
2700000	241.879105	1	-1.999576199452	1.608945814281	-0.129817571308	-0.036715653212	0.028839785495	0.000606616784	0.940148173490	N\A	0.145672912389	0.026827364435	0.044535846003	0.013512632239	43	32	
2750000	231.236932	1	-1.972721466214	1.684520748118	-0.155764826398	-0.052998578689	0.049618414367	0.000358494317	0.913795277494	N\A	0.175282265645	0.030205212034	0.059283783856	0.014972115816	53	41	
2800000	242.332694	1	-2.248866042058	1.813145377940	-0.191588147231	0.070698733391	0.040496304291	0.000434950370	0.900833116319	N\A	0.175460900356	0.030589391262	0.055710193046	0.014930127563	48	29	
2850000	241.958582	1	-2.251625080191	1.882092362736	-0.205672131705	0.040098259466	0.047863879210	0.000905600758	0.901395919040	N\A	0.151145880262	0.024116819520	0.064131361744	0.013383299767	43	31	
2900000	235.232509	1	-2.060905226299	1.676803086098	-0.160542958644	0.061932023649	0.036762442804	0.000340907487	0.890880022682	N\A	0.181724746109	0.028943873615	0.068204738669	0.015211015692	58	26	
2950000	245.875240	1	-1.819719990373	1.386068152761	-0.106256243197	0.156215091731	0.000206569482	0.000808737523	0.914473077494	N\A	0.172730801027	0.028431392578	0.054762946723	0.013503728306	42	25	
3000000	234.870263	1	-1.797471690446	1.473595118065	-0.126912638059	0.172741732856	0.000709125862	0.000823272483	0.894612024848	N\A	0.228489894233	0.036300250378	0.083705823650	0.018002365723	44	34	
3050000	206.431475	1	-1.855711145587	1.344831481759	-0.063253019928	0.120671925461	-0.031611620178	0.000697301197	0.861883624571	N\A	0.225330742313	0.035985874639	0.087847682384	0.018326595655	52	32	
3100000	246.417751	1	-1.645788905749	1.392573399097	-0.107020358467	0.041024672154	0.022919922993	0.000617689061	0.903487020796	N\A	0.155453019897	0.026825779608	0.060397077239	0.014396816597	51	30	
3150000	236.756259	1	-1.910139994130	1.486629955029	-0.114753496603	0.111887047662	-0.000103320834	0.000545899091	0.891701044224	N\A	0.183116521195	0.031721069192	0.061945215939	0.016342935337	43	24	
3200000	241.362835	1	-1.912030274280	1.603969325039	-0.155100068315	0.074913070637	0.031773302112	0.000477664238	0.881590716860	N\A	0.216142140648	0.036340895335	0.080069555466	0.018300062740	56	35	
3250000	236.161794	1	-2.495202550196	2.032433030711	-0.208638302736	-0.046510598512	0.053825818133	0.000300452171	0.928920577468	N\A	0.160631305202	0.028177934795	0.044210530335	0.014006979282	43	27	
3300000	243.387885	1	-2.141436574999	1.553003219115	-0.123191495020	0.152169616823	-0.013185728537	0.000474778617	0.906807664449	N\A	0.182596917151	0.030465030174	0.062731934759	0.015950604263	45	30	
3350000	259.257438	1	-2.321449887309	1.968062964205	-0.196726898693	-0.069047881092	0.055756806998	0.000339967620	0.906601887645	N\A	0.218308397553	0.034427121476	0.081613192717	0.017300826578	66	25	
3400000	237.676181	1	-2.050136267911	1.574541419085	-0.118671177792	0.098304355055	-0.002332486831	0.000478319238	0.917838885327	N\A	0.187669654031	0.032905019986	0.051172718262	0.014963775505	44	33	
3450000	219.742292	1	-2.595127588042	1.957476063581	-0.195880882021	0.038319758231	0.032921877662	0.000405239837	0.866540843106	N\A	0.231589567882	0.038148216559	0.083335762026	0.018179490484	46	25	
3500000	241.007983	1	-2.019652928084	1.555603322330	-0.129649724488	0.109354233899	0.013710414367	0.000430923290	0.935801580681	N\A	0.164730491158	0.028164083266	0.046056083463	0.013156641727	55	30	
3550000	240.785669	1	-1.529039740108	1.215663106500	-0.077770324991	0.191761096223	-0.008480713314	0.000480387221	0.907341794682	N\A	0.183714460695	0.032047894200	0.057204033990	0.015566940617	39	28	
3600000	234.002776	1	-1.916705866165	1.526069345332	-0.148196498607	0.172164793214	0.018528304021	0.000484068803	0.882092880659	N\A	0.188384235723	0.028437479034	0.072904067999	0.014232185111	51	29	
3650000	217.883404	1	-2.042330100953	1.453983799665	-0.071005321785	-0.029844962451	-0.003266498183	0.000442879955	0.894708826967	N\A	0.173327440522	0.031117518938	0.064861450765	0.015751557668	43	28	
3700000	247.114667	1	-2.459803926264	1.976949461800	-0.197847736095	-0.003067491350	0.036794059836	0.000509053960	0.907968242218	N\A	0.169678006715	0.029111471991	0.052327061867	0.014164037719	53	25	
3750000	246.039991	1	-2.211958487446	1.642863594743	-0.128024774808	0.017359736105	0.014030674722	0.000499502239	0.911536767854	N\A	0.154627308299	0.026443284159	0.057709854688	0.013684681053	41	29	
3800000	255.467055	1	-2.179674917622	1.817824867120	-0.174258568150	-0.102171710517	0.061828184352	0.000723514847	0.919698881841	N\A	0.163528715190	0.028180035845	0.060548157533	0.015226382849	45	26	
3850000	231.336566	1	-2.076091334038	1.605149048277	-0.127278785837	0.039818501505	0.013908267859	0.000604952080	0.895839954478	N\A	0.199937373708	0.032192197590	0.078763416983	0.017141092454	46	26	
3900000	213.764039	1	-1.786400001615	1.403537175700	-0.124408471631	0.250953623688	-0.004812297679	0.000601719862	0.887477696725	N\A	0.194512451585	0.029578112215	0.084453554754	0.016200648470	40	29	
3950000	237.948906	1	-2.072057436187	1.721924837594	-0.151043575300	0.015642201409	0.027404419112	0.000223496635	0.927185801529	N\A	0.200355278604	0.031491475510	0.066468399312	0.014436494875	51	39	
4000000	224.351162	1	-2.162874746303	1.676851707226	-0.146503321026	-0.062132372480	0.054557608960	0.000873117611	0.870197235710	N\A	0.223076383130	0.034258780543	0.091829587529	0.018892948394	50	29	
4050000	228.387410	1	-1.737958460994	1.457004878554	-0.115564954137	0.004344465670	0.032964295560	0.000294859358	0.920358753491	N\A	0.166644048849	0.028963310574	0.055005823713	0.014042286412	44	36	
4100000	240.207837	1	-2.337421032501	1.919463738466	-0.197575899265	0.014441789030	0.040464620808	0.000357672422	0.911715639311	N\A	0.170676875235	0.029560905247	0.063966452272	0.015485268804	52	28	
4150000	236.847176	1	-2.141591192369	1.693992280689	-0.159671896187	0.086740217273	0.020380338702	0.000397822173	0.891702770781	N\A	0.200435632859	0.032258748761	0.073815417745	0.016843022713	45	30	
4200000	238.689870	1	-1.667022401775	1.430704173049	-0.118315997938	0.050428528651	0.025051817136	0.000517665650	0.897545393444	N\A	0.177915625011	0.029185046045	0.073851242503	0.016201055762	56	29	
4250000	219.459149	1	-2.256448951099	1.850495621677	-0.183974537465	-0.051524665876	0.055824062880	0.000377140712	0.886943573944	N\A	0.188260527777	0.029267707815	0.078431229050	0.016059456788	48	31	
4300000	237.445082	1	-2.431837318558	1.858798773315	-0.172751080477	0.007527945042	0.030394593754	0.000328512392	0.881552355216	N\A	0.199299992421	0.031256049515	0.083301807194	0.017456942775	51	34	
4350000	233.060898	1	-1.757556947801	1.375033724184	-0.112274735630	0.170764857642	0.003071136056	0.000352892047	0.897975813276	N\A	0.198493543155	0.033504178998	0.078545708997	0.018198496481	57	33	
4400000	234.075493	1	-2.099377492210	1.654889396720	-0.135399811999	-0.022347029571	0.029305818232	0.000625879171	0.891883258239	N\A	0.206577717162	0.033257522539	0.082824518589	0.017719044672	47	34	
4450000	228.811290	1	-2.212171705366	1.740388132001	-0.175128338094	0.115700449871	0.021910668828	0.000498863054	0.872724954221	N\A	0.200542797619	0.033231934454	0.069832490862	0.016463569016	46	31	
4500000	245.237238	1	-1.830332072608	1.491045312539	-0.125793818785	0.088832258726	0.016586001220	0.000513363879	0.891736876272	N\A	0.191289722022	0.030373548569	0.077695405188	0.016834068564	51	33	
4550000	256.451919	1	-2.123365346539	1.764951293991	-0.162057591988	-0.046571043473	0.046586361756	0.000363137953	0.936814516772	N\A	0.194673146995	0.030820174758	0.069780409467	0.015175294301	41	39	
4600000	233.781327	1	-1.722339779730	1.442523839440	-0.106505283383	0.045312247150	0.022161256928	0.001893182490	0.894137269200	N\A	0.193938223025	0.030997737409	0.078601496459	0.016663342639	48	31	
4650000	231.922726	1	-2.046236385247	1.550029775776	-0.127749173951	0.112495117008	0.007239938013	0.000310496449	0.882633540394	N\A	0.227530056748	0.035096721221	0.087618633630	0.018372826744	44	28	
4700000	233.377588	1	-2.033150591238	1.601583552931	-0.140880131269	0.113046306877	0.009963753164	0.000853273030	0.871025897152	N\A	0.233264819146	0.036130123676	0.093521474573	0.019042046104	36	26	
4750000	246.786742	1	-1.945950165847	1.581340923739	-0.153646150607	0.101246546168	0.032878618678	0.000425302557	0.898569660421	N\A	0.185445401788	0.031198523516	0.057720134391	0.015127750080	41	26	
4800000	236.090012	1	-1.933298806976	1.481518623564	-0.097020463086	0.021987846863	0.011720246387	0.000415841603	0.886999608550	N\A	0.207779789394	0.032674823466	0.084469989794	0.017652071873	50	21	
4850000	241.859193	1	-1.962701111323	1.611741952538	-0.141881780561	0.087703697679	0.020133452477	0.000335064991	0.892697708721	N\A	0.196073525423	0.030753401244	0.081625147327	0.017030873899	52	29	
4900000	217.142383	1	-1.742970467815	1.362686503154	-0.117311017823	0.248012666345	-0.008624238083	0.000467285098	0.887770515268	N\A	0.205634335647	0.032549406089	0.076268369210	0.016443747703	42	25	
4950000	231.316280	1	-1.930233127699	1.449957838136	-0.087989781494	-0.010261934955	0.010051500469	0.000435904580	0.889413606262	N\A	0.195347313685	0.031511067718	0.076890981761	0.016919939081	47	25	
5000000	234.016060	1	-2.202487142510	1.559402227470	-0.109797608339	0.109084832598	-0.007613416847	0.000388067741	0.899851749857	N\A	0.182988308701	0.030733879703	0.067449290256	0.015776206593	45	37	
5050000	216.666653	1	-2.056039406164	1.623414402172	-0.129974106976	-0.017460068337	0.026972188160	0.000599803108	0.889262189806	N\A	0.172344900293	0.027500892300	0.072562587800	0.015418602954	51	26	
5100000	230.133995	1	-1.891605749613	1.506577329059	-0.125100796483	0.093185977282	0.016927696021	0.000506272739	0.905420286077	N\A	0.186963765943	0.032589521669	0.070227663084	0.016983269783	38	25	
5150000	263.007874	1	-1.723745592874	1.399275604127	-0.092057133395	0.034657101720	0.013726674455	0.000485957350	0.922058752134	N\A	0.147226913621	0.025912169278	0.056818536921	0.013691323751	45	36	
5200000	216.923293	1	-2.304873260679	1.921539841132	-0.200921379304	-0.053353057687	0.059523788176	0.000292829828	0.893438515607	N\A	0.180509637250	0.030473233853	0.068068191529	0.016250807478	46	27	
5250000	222.263733	1	-1.647788817115	1.307148760913	-0.086600711891	0.123894856979	0.002330039423	0.000720975584	0.912328657207	N\A	0.172395396832	0.030509577627	0.066671766986	0.015480801976	49	25	
5300000	218.911280	1	-2.047519334063	1.592877513500	-0.140697567096	0.118000680967	0.010250435532	0.000547203502	0.881031812255	N\A	0.211958609353	0.034796492015	0.083878531937	0.017890134920	48	25	
5350000	223.637462	1	-2.150839606984	1.766776408207	-0.160806019252	-0.015686510954	0.034340907158	0.000569572764	0.902659688790	N\A	0.160657295459	0.030119672884	0.058699739337	0.016043402727	42	31	
5400000	238.786349	1	-2.446954740158	1.939152716040	-0.207026292951	0.007532855680	0.052373121779	0.000383400215	0.915856473723	N\A	0.163966893133	0.028068185766	0.068794877854	0.015826160049	53	31	
5450000	237.476216	1	-1.708169298964	1.207943832136	-0.073141677856	0.227167490323	-0.013082460241	0.000422082861	0.916758191417	N\A	0.191132173370	0.028673520429	0.078786991303	0.015311437393	35	29	
5500000	239.693326	1	-2.119102198336	1.817167731875	-0.186655687975	-0.063129477686	0.063392744943	0.000475852992	0.888217309127	N\A	0.158754766662	0.027111363374	0.067950536438	0.016085903926	44	37	
5550000	213.580032	1	-1.903981789879	1.518626231413	-0.149147039973	0.185164337128	0.017672139588	0.000538017976	0.866386692518	N\A	0.222723511842	0.037450660555	0.079760998015	0.018018998307	46	29	
5600000	235.058287	1	-2.166810061021	1.752318355585	-0.163427359435	0.022542783503	0.029224610568	0.000553982642	0.870186389693	N\A	0.205875863751	0.032569274854	0.085171988330	0.017604122455	39	22	
5650000	238.216717	1	-1.795577812234	1.385618385521	-0.101523825179	0.146792646875	0.003604182914	0.000479745831	0.945676799414	N\A	0.155633208737	0.027138431457	0.039273414336	0.012208270391	44	32	
5700000	227.950678	1	-1.575646802830	1.297084656982	-0.108286630258	0.225517007529	0.004983446843	0.000349043592	0.878480861393	N\A	0.212466575368	0.032947439944	0.086249032096	0.017674203476	50	24	
5750000	232.416724	1	-2.007660726873	1.532745539211	-0.103410693516	-0.043766886783	0.023781883599	0.000399391384	0.896466832954	N\A	0.184828358144	0.028802613765	0.068003434030	0.014465721567	57	28	
5800000	250.427032	1	-2.401680508275	1.936823306507	-0.183060118523	-0.107637629885	0.053463350284	0.000730253450	0.913350212516	N\A	0.145452727478	0.025291381805	0.057389214200	0.013275085811	44	30	
5850000	234.376050	1	-2.155783081357	1.717578613455	-0.165710653934	0.057723271845	0.031911212793	0.000516093123	0.923773544104	N\A	0.190068081045	0.029264707983	0.074283442883	0.014964066139	43	29	
5900000	231.731695	1	-2.385267823964	1.904089919619	-0.190011910665	-0.016156248986	0.044651565976	0.000485567604	0.923412426011	N\A	0.159564204751	0.027821124665	0.061195369716	0.015098256130	40	33	
5950000	237.787669	1	-1.851360300340	1.504745294125	-0.136982631724	0.081510303135	0.034238100055	0.000660822825	0.909558197321	N\A	0.198297236984	0.030090295138	0.082274876872	0.015988829421	39	31	
6000000	243.530560	1	-1.684934510420	1.415159036051	-0.100212724450	0.005720108610	0.021318282621	0.000736119982	0.902089126311	N\A	0.198083325527	0.033173522355	0.064046098161	0.015969003853	46	32	
6050000	237.966886	1	-2.019552908810	1.647400212805	-0.143906627958	0.057237864930	0.016530265843	0.000393680470	0.896712390996	N\A	0.169206047565	0.029654493285	0.065144917892	0.015869471786	44	24	
6100000	228.230555	1	-2.143159787851	1.637478853298	-0.130619470538	0.046287991825	0.010501198332	0.000595613913	0.872701510516	N\A	0.207262351997	0.031242092806	0.085807995764	0.017078883321	52	32	
6150000	230.570674	1	-2.578427280777	2.028346485204	-0.215279210457	0.002403246602	0.047392471528	0.000372061828	0.897600947622	N\A	0.179497662737	0.027109831231	0.072262455912	0.015331650117	39	35	
6200000	217.397675	1	-1.768050453442	1.454825327912	-0.099209803670	0.031483027493	0.000851378698	0.000670556483	0.893444010630	N\A	0.179062453828	0.031086694761	0.070580162779	0.016561706386	48	30	
6250000	238.904901	1	-2.327494845534	1.908506274866	-0.192354694912	-0.109912509368	0.072413635548	0.000487081986	0.926639134418	N\A	0.129304169244	0.023740049728	0.055629185399	0.013676531108	47	33	
6300000	253.528671	1	-1.858830248793	1.554490392671	-0.137603824299	0.054655206782	0.032312486706	0.000404007740	0.901217486915	N\A	0.180038439369	0.029954790141	0.071341694610	0.016387467936	40	31	
6350000	247.933341	1	-1.735194610993	1.442820052440	-0.117534583745	0.110862990139	0.014186587446	0.000361675731	0.944757323760	N\A	0.202416847109	0.031208597825	0.081336269410	0.016647502055	45	28	
6400000	232.239007	1	-2.329825153438	1.865473554267	-0.185649569244	0.065993823827	0.035192583970	0.000930378744	0.890411532738	N\A	0.227863288983	0.036203619453	0.089396693306	0.018643584675	51	26	
6450000	246.769425	1	-2.429430499093	2.005618869637	-0.209317779839	0.012304465358	0.042829704626	0.000195059536	0.934136945566	N\A	0.166948586024	0.027453675126	0.048580042724	0.012546112294	51	36	
6500000	230.132271	1	-1.950556654706	1.676116591752	-0.175495947279	0.072152796853	0.043500998346	0.000252456150	0.936372206874	N\A	0.194163567142	0.030207766476	0.079037465752	0.016124699633	50	24	
6550000	228.975548	1	-2.164488142458	1.613331177251	-0.142698750348	0.063399738790	0.021490083682	0.001087010035	0.896806653638	N\A	0.182729859110	0.031356779573	0.065647443465	0.016007842809	57	25	
6600000	241.867061	1	-2.014636301746	1.696991042869	-0.157402179457	-0.069841911387	0.057440053579	0.000895493256	0.924425914284	N\A	0.162878050846	0.027724080834	0.060415023740	0.014556752899	44	31	
6650000	232.882357	1	-2.173387947900	1.840321285384	-0.180192563337	-0.017554428705	0.046081565684	0.000612362336	0.904047973030	N\A	0.152234484225	0.025170169445	0.063252821018	0.013880855718	32	32	
6700000	237.802395	1	-1.729906402942	1.503229705400	-0.148301947468	0.097032053585	0.031723964094	0.000364682089	0.874504475295	N\A	0.187470632549	0.028011398923	0.080146789053	0.015532874423	60	34	
6750000	241.747849	1	-2.377459732173	1.847204113154	-0.190630889797	-0.015273681540	0.051352699108	0.000453136759	0.902875176740	N\A	0.192300151028	0.030254303338	0.074942703528	0.016032688844	54	26	
6800000	230.350328	1	-1.911335812082	1.520731355327	-0.146930638679	0.095112131236	0.034182436794	0.000413503986	0.881506258089	N\A	0.191317755593	0.029791150596	0.081137302349	0.017410711006	54	30	
6850000	231.408567	1	-2.113755508767	1.573922905613	-0.131627559765	0.236586587251	-0.014238582088	0.000401775265	0.884050165383	N\A	0.209527035151	0.032494456059	0.084094900966	0.017309768215	47	39	
6900000	243.420472	1	-2.138419829096	1.770307881334	-0.177227154418	-0.051348993907	0.060282027920	0.000763229767	0.929041181304	N\A	0.161966646518	0.027379262302	0.066189542273	0.014518302205	49	35	
6950000	236.624404	1	-1.843569550884	1.426279083240	-0.121603741143	0.178226007214	0.006578394566	0.000450006154	0.890604489421	N\A	0.192037859790	0.029679165712	0.085417302635	0.017757646960	58	27	
7000000	228.718793	1	-2.161910265604	1.613140409397	-0.137951091023	0.107944737903	0.017589994635	0.000561995268	0.901332970670	N\A	0.223215642528	0.036434591784	0.077453554000	0.017285682835	41	38	
7050000	237.381650	1	-2.154033645166	1.726201164572	-0.148383265785	-0.024943380458	0.025467927803	0.000505676960	0.892012187475	N\A	0.211415159081	0.032934899044	0.083925191540	0.017268325736	48	29	
7100000	237.030135	1	-2.117709216105	1.655814981027	-0.141175705725	0.017348731339	0.023544566322	0.001036480668	0.884785977518	N\A	0.206520982601	0.032551448046	0.082227132455	0.017167317178	51	32	
