Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  HIP_d1_m8-glob-001.txt
Log File Name:                   HIP_d1_m8-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2900687583
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   HIP_d1_m8-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.233350
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.70 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	452.567339	1	-1.010238286508	0.999941680055	-0.019389359734	0.018144651268	0.000097894534	0.999306409410	N\A	0.020394000463	0.002246257486	0.021607315353	52	7	0.094045004221	Global Trend	
1550000	472.985524	1	-1.072823570350	1.112553334914	-0.033606404079	-0.012891062279	0.000190445800	0.963621655592	N\A	0.044254020154	0.005569810601	0.023036457294	39	5	0.005406330389	Global Trend	
1600000	473.602973	1	-1.202248311124	1.146219871022	-0.038010693699	-0.008118380284	0.000067178300	0.963591517681	N\A	0.049842325602	0.006173606983	0.021609870671	40	6	-0.001249600073	Global Trend	
1650000	471.355819	1	-0.892088050071	0.998211188666	-0.025164635114	0.022669335314	0.000113177644	0.971013817834	N\A	0.057512856443	0.007168996886	0.019508178664	43	6	-0.000163495015	Global Trend	
1700000	467.409587	1	-0.902754938247	1.024576392285	-0.018211908089	-0.007432510965	0.000160501941	0.999957873381	N\A	0.017789332848	0.001884400536	0.018803700459	40	7	-0.685124605612	Global Trend	
1750000	473.368642	1	-0.921243822880	0.996786047525	-0.024909753750	0.033368361501	0.000128642371	0.976305912828	N\A	0.026771747527	0.003360910711	0.023451292329	46	7	-0.014281854245	Global Trend	
1800000	469.250295	1	-1.017347472087	1.072627584938	-0.016940376016	-0.054641701551	0.000114415756	0.999703302223	N\A	0.022177073841	0.002653407381	0.023806753702	34	6	0.194018650260	Global Trend	
1850000	458.006424	1	-0.975853921537	1.038710065134	-0.019000332182	-0.017435962021	0.000112492661	0.998740069856	N\A	0.022128580030	0.002685451457	0.023710983521	37	7	0.091396462996	Global Trend	
1900000	469.261178	1	-1.096698578662	1.101000701683	-0.035724507968	0.003763830730	0.000101360398	0.964665184427	N\A	0.046433737502	0.007387354933	0.022700492849	36	5	-0.002032467968	Global Trend	
1950000	456.280355	1	-0.962533382655	1.032020307791	-0.029034487397	0.025859473852	0.000122487941	0.951850569410	N\A	0.058107637993	0.007580489162	0.025397225759	36	5	-0.001788963126	Global Trend	
2000000	449.176011	1	-1.180496593108	1.151561743776	-0.044550750847	-0.001476499366	0.000237924918	0.952061867455	N\A	0.060353923681	0.008283043939	0.027536173939	32	2	-0.003754132332	Global Trend	
2050000	437.574341	1	-0.948039061735	1.065472066532	-0.025150701677	-0.023259682848	0.000151211555	0.983695040692	N\A	0.026501343902	0.003238848703	0.026293432821	39	2	0.023244779420	Global Trend	
2100000	453.262893	1	-0.970982448972	0.990084816052	-0.021562629912	0.034475367553	0.000120803520	0.995613451038	N\A	0.023270533980	0.002875504249	0.025083997410	44	4	-0.051430934950	Global Trend	
2150000	445.436005	1	-1.300900028897	1.214972920394	-0.044283004528	-0.033224991699	0.000138271843	0.957466569862	N\A	0.053794864564	0.007878846493	0.025772539771	38	4	-0.001832804261	Global Trend	
2200000	470.103065	1	-0.966687202300	0.997597883674	-0.023174548090	0.027246762821	0.000188498897	0.998853290581	N\A	0.021665169589	0.002493315386	0.023408304487	47	10	-0.161625618952	Global Trend	
2250000	474.902587	1	-0.963851209827	1.042852633464	-0.021117111711	-0.018567807533	0.000220820154	0.998813512401	N\A	0.022580663898	0.002608825804	0.024070852774	42	9	0.162658935384	Global Trend	
2300000	465.084734	1	-0.940913559475	1.040219696020	-0.029871277609	0.015991287235	0.000079898106	0.970057117760	N\A	0.030322685745	0.003686028312	0.025720172491	37	5	0.007483646585	Global Trend	
2350000	462.112427	1	-0.906115738012	1.019766916965	-0.016670614569	-0.019957258504	0.000145952119	0.976503994846	N\A	0.026780317920	0.003626369419	0.024470888452	25	6	-0.023387074705	Global Trend	
2400000	463.488061	1	-1.027298775884	1.036237025971	-0.017132278635	-0.018586880963	0.000112029295	0.999788188710	N\A	0.021622746201	0.002668651867	0.023474883406	33	9	-0.184171582123	Global Trend	
2450000	484.349600	1	-1.054759389049	1.072065424964	-0.031075580129	0.003977155502	0.000053885859	0.987334187797	N\A	0.022375307585	0.004459041380	0.019586503644	37	8	-0.005158776152	Global Trend	
2500000	485.814706	1	-1.152084126850	1.152593921858	-0.042039865647	-0.014931068394	0.000072958151	0.965991286074	N\A	0.044754377482	0.006545857400	0.021668205054	40	8	-0.001380195400	Global Trend	
2550000	488.123183	1	-0.848496330839	0.998069161085	-0.021711215848	0.023405350092	0.000075853331	0.999995258388	N\A	0.020290883181	0.002048135757	0.021610554691	46	11	-0.968399124254	Global Trend	
2600000	469.852254	1	-1.043935738697	1.030703797000	-0.015048628103	-0.016291706558	0.000064226174	0.975256449654	N\A	0.027848556314	0.003593095743	0.023079754451	35	7	-0.004582751858	Global Trend	
2650000	465.822129	1	-0.935771239163	1.021857016803	-0.022714242343	0.000851086030	0.000025484692	0.999998979858	N\A	0.021067852656	0.002440380020	0.022702747053	34	5	-0.689321389612	Global Trend	
2700000	453.355473	1	-1.045342303832	1.089733800418	-0.017936579591	-0.059875416579	0.000158098021	0.973173494531	N\A	0.028789994542	0.003543788317	0.024485959947	44	5	0.012041624296	Global Trend	
2750000	466.750065	1	-1.007675502491	1.055130183124	-0.018571174461	-0.036038818209	0.000067889428	0.999758697333	N\A	0.021825325274	0.002466120353	0.023331401219	47	6	0.094727478003	Global Trend	
2800000	466.482085	1	-1.000603936348	1.055080796223	-0.020403933217	-0.029900762865	0.000189773911	0.980464115476	N\A	0.023987198876	0.002777414498	0.021218093228	35	4	0.031516591726	Global Trend	
2850000	460.956889	1	-0.900122616200	0.972556506868	-0.026246565995	0.052764846399	0.000124204044	0.999737406235	N\A	0.021488626027	0.002331203152	0.022980253489	49	7	0.207120103683	Global Trend	
2900000	470.850008	1	-1.030210645085	1.050189022021	-0.026645103621	-0.002254385218	0.000099938564	0.970459329982	N\A	0.031559844939	0.004396262968	0.022518542931	33	5	-0.007202197833	Global Trend	
2950000	469.505193	1	-1.264852357469	1.135847429474	-0.030664193249	-0.023905495970	0.000129315470	0.963722092593	N\A	0.036674965086	0.004837699206	0.023882460914	38	7	-0.007125591818	Global Trend	
3000000	461.118861	1	-0.961379171463	1.033432472838	-0.022484737012	0.001468468225	0.000129273182	0.977044263433	N\A	0.025008996455	0.003012023301	0.021259066712	48	4	0.015783305063	Global Trend	
3050000	467.281367	1	-0.949069466688	1.051023557175	-0.019972672163	-0.029491055763	0.000190027177	0.999462890607	N\A	0.023351757740	0.002569748028	0.024912734545	34	5	0.275942432055	Global Trend	
3100000	470.571438	1	-1.208280230195	1.161793674186	-0.031513733461	-0.047434486132	0.000101758550	0.956996643111	N\A	0.055015029603	0.007429722364	0.024026035355	40	8	-0.000412909199	Global Trend	
3150000	457.346792	1	-1.002800849467	1.030284180521	-0.024547655639	0.003208772678	0.000137427291	0.982707331051	N\A	0.024045771148	0.003103164314	0.023341754524	45	6	-0.019139221105	Global Trend	
3200000	463.612651	1	-1.255964200260	1.117456812576	-0.016350300342	-0.096879230714	0.000196520044	0.999302717760	N\A	0.021000146775	0.002490052671	0.022533732643	40	7	-0.207858895965	Global Trend	
3250000	475.797257	1	-0.847055520861	0.964856388043	-0.021107650682	0.036773375893	0.000080390817	0.967139651348	N\A	0.031904106039	0.004368405635	0.024075501168	28	9	-0.006337922767	Global Trend	
3300000	481.447345	1	-1.026249581182	1.069900661971	-0.025161473157	-0.025808127309	0.000092363155	0.964060604998	N\A	0.046757202598	0.006786394942	0.021721126203	36	8	-0.003015153559	Global Trend	
3350000	461.841977	1	-1.082734350564	1.058969119651	-0.021218866989	-0.037097841305	0.000132550765	0.999974160631	N\A	0.017259553417	0.001978304300	0.018020906639	36	5	-0.737032843385	Global Trend	
3400000	454.474387	1	-1.067426436619	1.116565900793	-0.035875952927	-0.005203520954	0.000103008541	0.956508214477	N\A	0.045225770341	0.006101103868	0.025137077845	35	4	0.002944787128	Global Trend	
3450000	464.823905	1	-1.048695780926	1.113375221697	-0.034178136491	-0.006589946511	0.000136515309	0.963601716601	N\A	0.041104702579	0.005476144454	0.021900751377	42	3	0.004536238500	Global Trend	
3500000	475.753999	1	-1.057529671279	1.131803001776	-0.034518894761	-0.025580478584	0.000171372195	0.966252983110	N\A	0.035593378858	0.004602216181	0.024187814995	38	7	0.007079150858	Global Trend	
3550000	453.780503	1	-1.029751562721	1.040098478772	-0.027999412527	0.013512583301	0.000110349714	0.992032439321	N\A	0.019685853989	0.003463145744	0.020151448594	42	3	-0.009799770517	Global Trend	
3600000	473.257726	1	-1.026030648797	1.103889942109	-0.031175928353	-0.024163795911	0.000140950440	0.962169534137	N\A	0.055517126294	0.006725463922	0.023627313224	43	5	0.001322733597	Global Trend	
3650000	473.770527	1	-0.979369526697	1.036022286022	-0.022836727434	-0.010581677453	0.000114126666	0.998558722069	N\A	0.020190905762	0.002475952526	0.021830290278	36	7	-0.084084097694	Global Trend	
3700000	462.272445	1	-0.945570433161	1.026520852219	-0.019243562325	-0.006761888095	0.000136203569	0.999918088833	N\A	0.020067955946	0.002250326987	0.021376007989	42	5	0.407620705663	Global Trend	
3750000	459.051153	1	-1.042489541588	1.076085238686	-0.025792588980	-0.019340386252	0.000091872926	0.963200009453	N\A	0.042715175714	0.004650475708	0.022787476329	41	6	0.002524957519	Global Trend	
3800000	444.961208	1	-1.054316745984	1.082023813130	-0.024327576725	-0.035827745079	0.000188542311	0.952223407296	N\A	0.059693372540	0.006852610286	0.023365661512	43	5	0.000503431981	Global Trend	
3850000	439.844255	1	-0.982678499414	0.989132548175	-0.022057551371	0.035293427906	0.000113322131	0.999051181282	N\A	0.024765967031	0.002898080099	0.026649931287	44	5	-0.070407210408	Global Trend	
3900000	456.143392	1	-0.819919125727	0.985518670796	-0.026283631589	0.040984585108	0.000094392751	0.999997801219	N\A	0.022431922170	0.002621021960	0.024073489562	38	5	1.493005943186	Global Trend	
3950000	454.602865	1	-1.208150446917	1.173135324076	-0.044594335060	-0.002499420792	0.000106943768	0.957585213413	N\A	0.056132440402	0.007291733893	0.023715125229	34	10	-0.000820597134	Global Trend	
4000000	474.158391	1	-0.991005602440	1.032527338535	-0.018594189710	-0.015382762942	0.000108593986	0.998007495474	N\A	0.022232513162	0.002522302348	0.023730200178	34	9	-0.062605728550	Global Trend	
4050000	475.187577	1	-0.825496163513	0.931328792328	-0.012419276536	0.031284887690	0.000139585454	0.966922266267	N\A	0.055564797452	0.006413534098	0.022587285538	41	9	-0.000888216535	Global Trend	
4100000	459.485790	1	-1.089250158346	1.097899600549	-0.013976722206	-0.083803335003	0.000165548939	0.999980725507	N\A	0.023054687582	0.002749588005	0.024809621259	38	5	1.183249887740	Global Trend	
4150000	480.770910	1	-0.973825791047	1.018581624013	-0.019299452483	0.002295175020	0.000145096326	0.995820890409	N\A	0.022590881513	0.002343760696	0.023580613444	34	7	0.075363111834	Global Trend	
4200000	467.238656	1	-0.880347477596	0.990610756185	-0.024440179784	0.032752825420	0.000093144285	0.999938781406	N\A	0.021189929524	0.002447087348	0.022736785308	41	7	0.316506606070	Global Trend	
4250000	465.507736	1	-1.070394547751	1.094320535330	-0.019120865720	-0.075152602229	0.000147464091	0.994985313714	N\A	0.024648993604	0.002709913700	0.025675814004	29	8	0.057698384744	Global Trend	
4300000	453.939282	1	-1.168908263392	1.171789829047	-0.050627119384	0.014746749633	0.000081488534	0.953526345630	N\A	0.061124117777	0.008250551960	0.025028248768	39	8	-0.000154180210	Global Trend	
4350000	468.200314	1	-0.911266351354	0.996323543532	-0.023458099157	0.027022305935	0.000113498870	0.997860877905	N\A	0.021759037985	0.002278885105	0.022658650137	43	5	0.065189748935	Global Trend	
4400000	466.734715	1	-0.912669024375	1.021827464261	-0.025488250166	0.002920339746	0.000087996986	0.999631736730	N\A	0.022632855613	0.002627826083	0.024315287187	43	9	-0.127463533644	Global Trend	
4450000	476.100926	1	-1.106416744742	1.099558645899	-0.031842846521	0.002291383458	0.000160302413	0.963623475914	N\A	0.046878493248	0.005883424937	0.022974892548	44	8	0.002504553376	Global Trend	
4500000	480.166422	1	-1.054843827117	1.057436519370	-0.015523708740	-0.041353929006	0.000117805265	0.999915085430	N\A	0.018341708798	0.002179385145	0.019576960313	42	13	-0.265728184542	Global Trend	
4550000	472.854947	1	-0.948571525031	1.056677918064	-0.019817268455	-0.042526559050	0.000101063523	0.998228580398	N\A	0.018205916166	0.002055631823	0.019113661724	39	7	-0.066655013369	Global Trend	
4600000	459.015812	1	-1.109415655797	1.115001114653	-0.032157457944	-0.004542250568	0.000124171288	0.961422501127	N\A	0.044135963454	0.005848056529	0.024817771530	42	4	0.004307577191	Global Trend	
4650000	469.571772	1	-1.085229275516	1.054842219158	-0.018733324170	-0.038063743848	0.000116173861	0.998340440401	N\A	0.020992011197	0.002452449793	0.022209215786	44	7	0.071455843731	Global Trend	
4700000	448.870529	1	-0.973935203227	1.019600053639	-0.022491926459	0.002941258357	0.000103318236	0.999998757557	N\A	0.021386244951	0.002791894114	0.023348363346	49	5	-1.930677305934	Global Trend	
4750000	466.215264	1	-1.175577606205	1.133991351371	-0.032403088271	-0.021540834424	0.000118617958	0.955782512743	N\A	0.059630521562	0.007923551411	0.025954967848	35	5	-0.001382925659	Global Trend	
4800000	466.237898	1	-1.029866834278	1.104026233293	-0.031801250459	-0.015626364642	0.000231438738	0.967269428513	N\A	0.038999334175	0.005079320048	0.020673507974	49	6	0.007751483979	Global Trend	
4850000	470.393537	1	-1.297568438391	1.203670298708	-0.028833577919	-0.083871368509	0.000164593733	0.963559044197	N\A	0.050446899855	0.006596500258	0.024946674798	41	8	0.001815051446	Global Trend	
4900000	470.086940	1	-1.022090287110	1.086785286793	-0.019606562312	-0.046006553491	0.000108907956	0.987288982302	N\A	0.023120575408	0.002688520699	0.022519842550	42	5	0.022787064418	Global Trend	
4950000	457.326674	1	-1.193590933293	1.161226532210	-0.028424642320	-0.071767455664	0.000092483524	0.956160070580	N\A	0.059280466926	0.008662777300	0.023985275009	38	8	-0.000953325058	Global Trend	
5000000	476.794984	1	-1.082843313035	1.132880934577	-0.032399236842	-0.027157780277	0.000094893636	0.969384816917	N\A	0.039500976280	0.005094753436	0.020588785497	43	6	0.003598090938	Global Trend	
5050000	483.178214	1	-0.976074971894	1.054376243821	-0.020203634639	-0.034206053653	0.000120377912	0.999952858634	N\A	0.022753242283	0.002688576183	0.024683989121	45	10	-0.525591773491	Global Trend	
5100000	462.206204	1	-1.093568570068	1.088031609327	-0.015647464822	-0.066947722628	0.000083205110	0.956079995650	N\A	0.053939180020	0.007055554214	0.026732070407	44	8	0.001771682219	Global Trend	
5150000	445.130101	1	-0.884990655827	0.953109251316	-0.015340042834	0.014194701408	0.000107782936	0.959581688556	N\A	0.037658519470	0.004555277244	0.026641666507	38	6	0.006309156973	Global Trend	
5200000	469.194665	1	-1.023978563611	1.051802228411	-0.011742801682	-0.062648748380	0.000119353028	0.962910909726	N\A	0.052434998582	0.007280552375	0.021567449109	49	6	-0.001431438885	Global Trend	
5250000	452.961215	1	-1.362378036065	1.226110223768	-0.034318553755	-0.086330397765	0.000094402791	0.958370252682	N\A	0.046489495437	0.006349736747	0.025451190835	41	8	-0.002882406621	Global Trend	
5300000	471.964047	1	-0.982057796353	1.046678085096	-0.020075398505	-0.026874263741	0.000061680962	0.999957041924	N\A	0.019361517759	0.002509732944	0.021023617256	47	6	-0.252819664142	Global Trend	
5350000	465.609038	1	-1.008191237374	1.096147653351	-0.012868077887	-0.096356309953	0.000119381322	0.979484997468	N\A	0.024976067011	0.003669544195	0.022942303763	42	9	-0.016290131397	Global Trend	
5400000	456.889518	1	-0.964294704291	0.996373548720	-0.024184930867	0.029508319840	0.000077232148	0.984828680055	N\A	0.023513123295	0.002956962815	0.022733686838	36	9	-0.011164419961	Global Trend	
5450000	464.863983	1	-0.948850949256	1.058170228727	-0.024613235963	-0.038872992472	0.000114925247	0.967866561283	N\A	0.031039971805	0.003843929764	0.023330408729	28	11	0.010664330283	Global Trend	
5500000	457.561634	1	-0.996283239864	1.060228392842	-0.021001074388	-0.043585310606	0.000122612965	0.964406304240	N\A	0.033453474386	0.004176295657	0.025174512104	35	5	0.008658628248	Global Trend	
5550000	455.782412	1	-0.990809883044	1.014995630214	-0.020811536863	0.006899044225	0.000141519686	0.998778887821	N\A	0.023166792004	0.002526632578	0.024469561821	34	9	-0.103062414336	Global Trend	
5600000	462.559843	1	-0.943240207405	1.010281908190	-0.019636524442	0.008266184771	0.000082681989	0.999557269862	N\A	0.022519612831	0.002537587690	0.024263893520	32	7	-0.113978962091	Global Trend	
5650000	441.654452	1	-0.994349184130	1.086114225114	-0.021304230949	-0.061006941117	0.000200031380	0.999149596044	N\A	0.027446286131	0.003022971305	0.029344043211	49	5	0.187539137504	Global Trend	
5700000	477.272966	1	-1.138244931115	1.081547364780	-0.030552349512	0.012232862015	0.000114732310	0.964415226958	N\A	0.049163547206	0.006515088895	0.021557763128	45	7	-0.002145990356	Global Trend	
5750000	452.709862	1	-1.126046317598	1.110493379594	-0.014851700164	-0.095786477714	0.000141512825	0.972220661453	N\A	0.029737053730	0.003976930779	0.025911667195	35	6	-0.010098265302	Global Trend	
5800000	464.603168	1	-1.038188160539	1.044072615685	-0.020238602647	-0.018535398323	0.000083843761	0.995036797063	N\A	0.021669185101	0.002691568574	0.023032826732	44	6	-0.028815359034	Global Trend	
5850000	459.964719	1	-1.014081680478	1.023536420894	-0.023045225337	0.001059386279	0.000125567857	0.999680586478	N\A	0.021599644585	0.002287477804	0.022781142017	37	6	-0.216497237017	Global Trend	
5900000	471.109378	1	-1.266992319116	1.134819214558	-0.021943459051	-0.080853776174	0.000169082709	0.980273946610	N\A	0.023469744516	0.002109908928	0.016940925425	22	11	-0.032057962494	Global Trend	
5950000	486.917873	1	-1.129199221885	1.168293999924	-0.029993706155	-0.063412374897	0.000157394162	0.960618014311	N\A	0.046659834597	0.005953685513	0.022747467666	39	12	0.003878350092	Global Trend	
6000000	468.121505	1	-0.887145747870	1.004947955359	-0.024952854799	0.020560295518	0.000071169124	0.999669202984	N\A	0.023160670795	0.002584481970	0.024928397903	31	5	0.093183178898	Global Trend	
6050000	463.399269	1	-1.234270347791	1.200464175963	-0.041530997532	-0.034548586409	0.000070135956	0.962619244740	N\A	0.053065530415	0.007091416554	0.022401004538	41	6	0.000286732325	Global Trend	
6100000	460.064504	1	-1.162795175054	1.173219274509	-0.029965294229	-0.072121730048	0.000129113130	0.957694127895	N\A	0.047108291143	0.006424772566	0.025641572702	39	3	0.003217968259	Global Trend	
6150000	469.367174	1	-1.095549160769	1.094533241939	-0.034908827867	0.014528007986	0.000138582826	0.963696706484	N\A	0.055760566062	0.006822907595	0.023148269155	43	5	-0.000434375393	Global Trend	
6200000	470.944811	1	-0.966049945645	1.025709298336	-0.021973600043	-0.004858884441	0.000103019292	0.961595495160	N\A	0.043300046008	0.005658642033	0.023787065118	39	5	-0.003891490904	Global Trend	
6250000	477.470577	1	-0.973395013327	1.061733355459	-0.020389281976	-0.041162154882	0.000116807254	0.999979826023	N\A	0.019454505907	0.002649512289	0.021473366141	46	9	0.572564440258	Global Trend	
6300000	440.857206	1	-0.936731510763	1.021828997279	-0.022312557169	0.000259291294	0.000114266808	0.999989564027	N\A	0.023364950220	0.002700127119	0.025065095086	38	5	1.084980252688	Global Trend	
6350000	470.751359	1	-1.042098610452	1.074355930763	-0.033502420597	0.006174577663	0.000156121799	0.959789049992	N\A	0.055346813992	0.007101255741	0.025664562081	40	6	-0.002736638485	Global Trend	
6400000	477.321152	1	-0.870031306893	1.002889701328	-0.020742221357	0.014743931920	0.000108296579	0.998169086717	N\A	0.018411198014	0.001923428449	0.019191044318	36	12	-0.071436628072	Global Trend	
6450000	473.903177	1	-0.832236450564	0.983207272348	-0.026966219137	0.043505859654	0.000112796706	0.999976107166	N\A	0.021772868486	0.002477259104	0.023385213252	40	7	-0.688365711483	Global Trend	
6500000	449.855702	1	-1.225728920221	1.176766253838	-0.041174797627	-0.024570993419	0.000135829310	0.955910844173	N\A	0.058230499074	0.007603768279	0.024869095274	45	4	-0.000392614512	Global Trend	
6550000	458.821956	1	-0.850978422079	1.011965125051	-0.027193718521	0.015888809125	0.000106878056	0.999956642940	N\A	0.025101363762	0.002831202837	0.027031102771	37	4	0.433331738141	Global Trend	
6600000	465.821041	1	-1.223331134931	1.177640421476	-0.040664138056	-0.022869681130	0.000077202004	0.960286911438	N\A	0.055352469141	0.007569748223	0.024073080501	30	7	-0.001031397037	Global Trend	
6650000	492.032777	1	-0.972732024241	1.037285800849	-0.021848604896	-0.012204249035	0.000100269714	0.988961554620	N\A	0.018179006100	0.002587457966	0.017066818860	42	12	-0.018468768633	Global Trend	
6700000	483.904946	1	-0.986195529142	1.020698193661	-0.023606076319	0.003347957244	0.000066936585	0.999984926810	N\A	0.020468221661	0.002285328197	0.021853756471	44	8	-0.429396916709	Global Trend	
6750000	480.373289	1	-1.073207172982	1.107384001038	-0.032873954814	-0.015845365636	0.000044973657	0.963311906054	N\A	0.048015873953	0.006428306817	0.021745123939	41	6	0.000840837216	Global Trend	
6800000	466.415313	1	-1.023908603093	1.071827399492	-0.031809214824	0.008946935703	0.000082991939	0.965462774503	N\A	0.041032633744	0.006692794757	0.024078892569	40	5	-0.001433527773	Global Trend	
6850000	475.074681	1	-1.135803385311	1.130277369891	-0.023407169164	-0.062489512373	0.000127378482	0.960189256709	N\A	0.042535098829	0.005017781234	0.024003354839	38	11	0.005611349784	Global Trend	
6900000	469.904264	1	-0.965469946849	1.026742163174	-0.021333984708	-0.005670339764	0.000141068881	0.999457955538	N\A	0.019933746320	0.002244692204	0.021185457260	36	7	-0.199640424919	Global Trend	
6950000	481.057005	1	-1.177155930747	1.146457092699	-0.040658274959	-0.010562764115	0.000091160580	0.966706047738	N\A	0.048387728659	0.006857223032	0.023022633580	47	7	-0.001733791141	Global Trend	
7000000	474.018309	1	-0.991892851151	1.051066089178	-0.027916472721	0.010578954354	0.000127834813	0.961903139165	N\A	0.055802557079	0.008129089932	0.024055756428	42	4	-0.000963970985	Global Trend	
7050000	465.101819	1	-0.968824303415	1.056753013654	-0.027027084776	0.011458068557	0.000178983221	0.971492177512	N\A	0.029043667794	0.003371845273	0.023956546631	37	6	0.016776911465	Global Trend	
7100000	446.342313	1	-1.057114178683	1.022274588234	-0.025917165383	0.027612441659	0.000195174126	0.977509004318	N\A	0.027464995189	0.003541817552	0.025852832930	35	4	-0.019757624601	Global Trend	
7150000	468.724157	1	-0.933180702417	0.996857246174	-0.019213751312	0.008385276568	0.000124210296	0.969735158156	N\A	0.037475199439	0.006244420679	0.021279480845	40	6	0.002020336997	Global Trend	
