Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m8-fab-001.txt
Log File Name:                   CEREB_d1_m8-fab-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3793370443
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m8-fab-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.111269
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
3550000	589.315145	1	-0.917166098286	1.020195412078	-0.006002685502	0.035985058535	0.000058389188	0.985485778897	N\A	0.038312270476	0.004650189521	0.016625174993	44	2	
3600000	571.095609	1	-0.884817049136	1.002632339192	-0.005664208127	0.043799577881	0.000071132669	0.986879998594	N\A	0.040627796935	0.004334839813	0.015673338310	30	1	
3650000	569.417068	1	-0.889190802598	1.002299157328	-0.003746568808	0.039955729028	0.000065227591	0.985478165373	N\A	0.041782373492	0.004744596903	0.016476100915	38	1	
3700000	571.272481	1	-1.124909044830	1.116555722110	-0.013488109461	0.013486404097	0.000007716632	0.982046484633	N\A	0.043256528111	0.005574812501	0.017972428233	36	1	
3750000	576.560226	1	-1.003041813094	1.077719646159	-0.012156048639	0.018448468189	0.000084560331	0.983214384857	N\A	0.039857760723	0.004536049741	0.016086256813	33	4	
3800000	565.554281	1	-1.132146160733	1.151299624827	-0.021174398159	0.012690367324	0.000093009126	0.983932597663	N\A	0.038268781086	0.004462540270	0.016885003496	34	0	
3850000	581.135647	1	-1.067173233032	1.105641159295	-0.014541564767	0.014185428577	0.000087677143	0.988222307665	N\A	0.036527523496	0.004013701748	0.014331151126	26	2	
3900000	574.301110	1	-1.106534706568	1.133047478504	-0.018370226496	0.012825505581	0.000094094985	0.984578259303	N\A	0.037840351683	0.004398140717	0.016028894311	33	0	
3950000	585.732857	1	-1.059974033185	1.111085862353	-0.015393217605	0.011170075035	0.000076250601	0.985199376441	N\A	0.037334914467	0.004346297407	0.015621823108	45	1	
4000000	574.427185	1	-0.885519765323	0.997861737837	-0.007337218326	0.058003868450	0.000057363843	0.986516632370	N\A	0.043220614388	0.004756547707	0.015268549595	40	2	
4050000	570.393850	1	-0.934120569778	1.029208824200	-0.005711194965	0.022752437102	0.000087227762	0.984563435652	N\A	0.038132078886	0.004689206317	0.017445436008	42	1	
4100000	574.634429	1	-1.023334137699	1.078160912951	-0.013552788493	0.032808130449	0.000067000869	0.983880723843	N\A	0.041521550211	0.004965684015	0.017208834019	39	1	
4150000	579.643517	1	-0.909959634483	1.004357608593	-0.008706648218	0.058887357246	0.000061616391	0.986301228031	N\A	0.041527091719	0.005171368378	0.016991918941	37	3	
4200000	568.196125	1	-1.139627016022	1.118027154628	-0.013093613012	0.006099721426	0.000066067990	0.982384613528	N\A	0.039771912052	0.004918894604	0.017205076606	38	3	
4250000	566.744806	1	-0.967964753341	1.056881132820	-0.011031968871	0.024858572466	0.000091017398	0.984489065736	N\A	0.042935790853	0.005275601836	0.017405186674	31	0	
4300000	571.892470	1	-0.770451140851	0.936531662087	-0.004228836743	0.074330242819	0.000029490714	0.984173324553	N\A	0.042909675578	0.004336318591	0.018376604288	35	0	
4350000	576.378806	1	-0.981706096136	1.073924560807	-0.011622065409	0.010695154598	0.000016403503	0.988554012524	N\A	0.036326712042	0.004428563296	0.015306468144	45	0	
4400000	575.493226	1	-0.936896612473	1.001969241273	-0.002960368067	0.039327806552	0.000053513760	0.985764400042	N\A	0.041620820569	0.004851593274	0.015459701287	37	3	
4450000	580.450737	1	-0.995660275920	1.048610403097	-0.014745180081	0.060655388155	0.000071174048	0.989081585896	N\A	0.027018385614	0.003782805257	0.013731753506	37	1	
4500000	571.710402	1	-1.050998488616	1.104003916454	-0.016787292386	0.024298631970	0.000098186249	0.985723016516	N\A	0.040031362172	0.004585056710	0.016052753777	33	0	
4550000	571.569290	1	-0.947817080925	1.042514389644	-0.010326428026	0.034668575272	0.000093159250	0.985339484747	N\A	0.039745710888	0.004681249429	0.016487556203	34	0	
4600000	561.854253	1	-1.099213091451	1.136804513614	-0.016778059889	-0.006522716808	0.000088431883	0.982235267805	N\A	0.044208856293	0.004811365577	0.018174587074	28	1	
4650000	559.586382	1	-0.834638257096	0.958650659146	-0.004439099831	0.064241263281	0.000016726975	0.985135249951	N\A	0.039772210413	0.004694698958	0.017881668669	45	0	
4700000	579.615076	1	-0.958006398077	1.047334830965	-0.011951833570	0.042977987084	0.000055824431	0.984494529183	N\A	0.040323669438	0.004740441188	0.016817304625	39	2	
4750000	582.271266	1	-1.013855122431	1.065473351279	-0.011728619045	0.033110028740	0.000080950898	0.985628784660	N\A	0.039940268506	0.004544816233	0.016738309312	38	1	
4800000	572.746882	1	-0.917226411466	1.016499486438	-0.006182007519	0.041175808045	0.000053223275	0.985462480523	N\A	0.039454623064	0.004529945463	0.016374124716	40	0	
4850000	579.135906	1	-1.048794392488	1.103719995609	-0.014605402083	0.012119587745	0.000087133336	0.984566743400	N\A	0.039178602847	0.004480224574	0.016639811358	33	1	
4900000	562.808670	1	-0.996759307273	1.054103694863	-0.000881040979	-0.007410332981	0.000091316351	0.981159419761	N\A	0.043195278320	0.004906479223	0.017748504854	32	0	
4950000	562.577549	1	-1.027370631115	1.086146113448	-0.018553525354	0.047711291717	0.000080852026	0.983417276287	N\A	0.034804129946	0.004460404591	0.016299492790	35	0	
5000000	581.031193	1	-0.884725427460	0.991236009702	-0.001329958220	0.035200415979	0.000085626875	0.987542963100	N\A	0.041448954223	0.004581926063	0.015823314595	37	0	
5050000	557.232527	1	-1.010638211797	1.076260298663	-0.020360399106	0.064691221110	0.000096741186	0.986864809277	N\A	0.033640604970	0.004371481995	0.016397551300	34	1	
5100000	560.097007	1	-1.073283676013	1.111501577652	-0.015419595056	0.017283233950	0.000090460770	0.984096384323	N\A	0.037258868164	0.004771665328	0.013434625904	39	0	
5150000	566.053334	1	-0.946822507232	1.038982720281	-0.009364650231	0.035389804742	0.000088124140	0.984450349252	N\A	0.041749283082	0.004539626336	0.016534982249	31	0	
5200000	561.043242	1	-0.822525001408	0.969937163723	-0.002410678957	0.047159516180	0.000114742537	0.985398254651	N\A	0.043189002928	0.004935886261	0.016220637270	35	0	
5250000	573.413409	1	-1.174210181023	1.153019527095	-0.013184259176	-0.015048667959	0.000066238323	0.985559189168	N\A	0.038190128842	0.004641961681	0.015816597686	42	0	
5300000	572.254517	1	-1.011354387572	1.064150276716	-0.004756548224	0.000326879533	0.000071145388	0.983577007434	N\A	0.039772933764	0.004344464524	0.015458009109	29	2	
5350000	575.530699	1	-1.037548950571	1.083162145798	-0.013458387234	0.031378625900	0.000073342823	0.987397141044	N\A	0.037988879680	0.004330007961	0.015698180870	42	1	
5400000	579.791648	1	-1.017502574556	1.085754003844	-0.016528491881	0.033747769080	0.000032004496	0.987540031705	N\A	0.039874717284	0.004805895044	0.016297130558	49	0	
5450000	574.988745	1	-0.933009060238	1.028640018083	-0.005053535008	0.022399404892	0.000100513345	0.987874896276	N\A	0.038774284324	0.004228361707	0.015076660193	35	2	
5500000	570.871315	1	-1.003845225823	1.072265719061	-0.009576014822	0.010346930274	0.000077243855	0.983897714724	N\A	0.041238281119	0.005006957699	0.016536968427	38	0	
5550000	571.949817	1	-0.948411400688	1.023001482833	-0.004560151644	0.034392185221	0.000084749505	0.985724599909	N\A	0.032997103327	0.004486320194	0.015802188162	30	1	
5600000	568.406981	1	-0.927094262427	1.011123195399	-0.000301367972	0.011533934706	0.000018624433	0.980269925118	N\A	0.043461568314	0.004742497174	0.017213476315	45	0	
5650000	566.464545	1	-1.015060166580	1.079189192780	-0.011522397783	0.016743017664	0.000072474234	0.983313613789	N\A	0.038680356418	0.005047122104	0.017386406955	37	1	
5700000	566.363290	1	-1.140854176018	1.159990705990	-0.020809308021	0.002551469860	0.000092861698	0.982007591555	N\A	0.044550175225	0.004882217966	0.017576952450	31	0	
5750000	577.178711	1	-0.979726771674	1.063619411982	-0.008477490646	0.012855404933	0.000091212091	0.985696048426	N\A	0.037880906967	0.004257964219	0.015624097289	30	1	
5800000	577.995990	1	-0.981621602676	1.049654175229	-0.009291959692	0.034095189798	0.000069236121	0.983456097847	N\A	0.039301177176	0.004425750485	0.016537721897	48	3	
5850000	572.315200	1	-0.934822580944	1.014403432431	-0.004653759804	0.030266098515	0.000179308645	0.983274471616	N\A	0.042044500939	0.004804372231	0.016528190681	32	2	
5900000	571.297443	1	-0.922429219584	1.029948202307	-0.006370930044	0.021262037676	0.000083233298	0.981216915395	N\A	0.043447447046	0.005193451749	0.018255469409	45	0	
5950000	575.494498	1	-1.054193396814	1.093391467887	-0.011908162921	0.016567890142	0.000064782802	0.984918963978	N\A	0.038650232380	0.004639840663	0.015215668227	37	1	
6000000	572.299087	1	-1.008881120141	1.082666618308	-0.014998797517	0.026060694363	0.000070968936	0.985432433734	N\A	0.040199813426	0.005146456340	0.017301668023	40	0	
6050000	574.537284	1	-1.028169600903	1.070133703974	-0.015993548237	0.045703095730	0.000117866622	0.985022712587	N\A	0.042496149109	0.004692214543	0.017071208769	34	1	
6100000	570.317569	1	-0.999911901318	1.060158247218	-0.010796648486	0.034336218530	0.000071334663	0.986525152132	N\A	0.038393766554	0.004243535123	0.015845931058	26	0	
6150000	563.918306	1	-1.096516482358	1.136071395934	-0.014185629503	-0.014311867678	0.000098441370	0.983287933937	N\A	0.042581348131	0.005531479440	0.019051372673	34	1	
6200000	567.979016	1	-0.874951287125	0.996919458739	-0.008525520833	0.059709597752	0.000083538056	0.983695892198	N\A	0.041268640790	0.004613882415	0.016732291787	35	0	
6250000	566.079311	1	-1.045064671529	1.091426672890	-0.010840574433	0.007704892776	0.000078526701	0.987910605801	N\A	0.036205537665	0.004063739517	0.014867283922	50	1	
6300000	576.649769	1	-0.799280350497	0.940167376112	0.002568134677	0.051933944066	0.000015235488	0.988541466856	N\A	0.041381498329	0.004921973123	0.016449500411	46	2	
6350000	567.564702	1	-0.881768109372	0.996012787364	-0.005630149681	0.041692775467	0.000030290562	0.983892202015	N\A	0.043148885560	0.005056845047	0.018471015056	37	0	
6400000	578.966846	1	-0.917368846756	1.005271069114	-0.001457163718	0.025705496372	0.000023984591	0.988033791354	N\A	0.028008752579	0.004017839354	0.014046623197	45	1	
6450000	567.641847	1	-0.993350560380	1.064009136729	-0.002235022009	-0.019037065514	0.000072296845	0.985614137470	N\A	0.038580288470	0.004674145534	0.016504359440	31	0	
6500000	557.254062	1	-0.959922359214	1.048887519951	-0.004863790475	0.005604705392	0.000071099154	0.987902906254	N\A	0.040192343204	0.004574199381	0.014714028063	31	0	
6550000	575.777556	1	-1.101318611356	1.140447857054	-0.017380085155	-0.003463346648	0.000083016619	0.986701395284	N\A	0.036411269083	0.004339421871	0.015711784614	34	0	
6600000	563.212065	1	-1.052908895287	1.088491774034	-0.011832982386	0.024464725132	0.000090786498	0.985517891777	N\A	0.040770510898	0.004453431992	0.016353495544	30	1	
6650000	575.602884	1	-0.955708145645	1.031702516426	-0.005381536623	0.028032037636	0.000078459206	0.987152567965	N\A	0.029589620963	0.003949702799	0.013993002657	42	2	
6700000	562.823441	1	-1.061949309316	1.105108137321	-0.011502095494	0.001612034122	0.000138003508	0.980417058688	N\A	0.041892346298	0.004616173296	0.017729736982	33	1	
6750000	580.920446	1	-0.865172050178	0.976259285493	-0.000714463376	0.038211893882	0.000060175473	0.986838168327	N\A	0.043997052165	0.004394824936	0.016659083541	46	1	
6800000	564.850685	1	-1.074695473297	1.084513434021	-0.015821662681	0.035470791963	0.000077746309	0.985560708750	N\A	0.044456729739	0.004718564660	0.015730427369	36	1	
6850000	562.037075	1	-0.978647664512	1.052438577280	-0.008947613172	0.017992607143	0.000087424235	0.982938213464	N\A	0.039781362270	0.004581139883	0.016782086811	33	3	
6900000	563.456999	1	-0.933788178905	1.039256639434	-0.010745501379	0.039233077380	0.000076896302	0.981284503915	N\A	0.040264622593	0.004698812717	0.017730098073	37	0	
6950000	564.133791	1	-1.102864624009	1.123488625790	-0.019827417137	0.030793557393	0.000081514404	0.983676058981	N\A	0.041348796381	0.004659435844	0.016473683209	34	0	
7000000	566.416318	1	-1.016707210961	1.074013701026	-0.008939272477	0.010859258601	0.000084137505	0.983416060973	N\A	0.038932887395	0.004497601272	0.016683536955	44	1	
7050000	561.410222	1	-0.967207970291	1.078640337154	-0.009291505454	-0.004715367483	0.000107578973	0.978860924791	N\A	0.043204593465	0.005196128398	0.018065756705	28	1	
7100000	584.428730	1	-0.891837822354	1.001472657657	-0.005390929150	0.046283104533	0.000075976546	0.988626189297	N\A	0.038678817512	0.004132686384	0.014546091525	34	1	
7150000	572.398672	1	-0.830721207343	0.973652064838	-0.003932574517	0.051519145521	0.000057711307	0.981899077433	N\A	0.044652315515	0.005207833045	0.018868194721	38	0	
7200000	566.594934	1	-0.992436564349	1.086441225286	-0.017562137965	0.027088257830	0.000078101437	0.997940584019	N\A	0.023780526469	0.004187267345	0.015566274782	29	0	
7250000	573.092113	1	-0.980955445007	1.070844248724	-0.005379385861	-0.014603732241	0.000081684426	0.982281143247	N\A	0.042930628096	0.005402828253	0.018734394812	35	2	
7300000	564.044316	1	-1.177632764240	1.150041451664	-0.020172701846	0.021047401696	0.000116688730	0.983326873618	N\A	0.042261605362	0.005046252348	0.017861930290	35	2	
7350000	579.221601	1	-1.095838142346	1.100853948075	-0.016380194451	0.024967128577	0.000013391846	0.984232544439	N\A	0.040152164567	0.004833172936	0.016527144062	37	2	
7400000	582.957603	1	-1.052991050794	1.060965071663	-0.009768635777	0.031267108460	0.000010166945	0.990009708740	N\A	0.022211790493	0.004212156189	0.013848371823	31	3	
7450000	575.377246	1	-1.122250419326	1.130936073964	-0.016686666897	0.004490787279	0.000013404764	0.984879137094	N\A	0.039383717446	0.004941064652	0.017295230166	37	2	
7500000	576.105442	1	-1.027889487779	1.061312962969	-0.009228107401	0.027372736606	0.000084588174	0.982359283543	N\A	0.038182225909	0.004293706571	0.016720174335	38	3	
7550000	573.401116	1	-1.093203301251	1.091647121659	-0.013740526650	0.035415510416	0.000075081099	0.983941329382	N\A	0.040376691102	0.004468072394	0.016519829937	26	2	
7600000	572.842719	1	-1.038614339337	1.078965380973	-0.018772777877	0.048920517478	0.000032859419	0.989160445302	N\A	0.032010476265	0.004163541331	0.015707788437	36	2	
7650000	586.373216	1	-0.984632086344	1.051292130642	-0.012928340003	0.043771672472	0.000064690677	0.986258293651	N\A	0.037956499194	0.004818957439	0.016547922861	42	2	
7700000	578.586182	1	-1.068021781496	1.092899111670	-0.016094599694	0.034481983722	0.000070726526	0.985777832658	N\A	0.037707511125	0.004236055737	0.015326821657	44	2	
7750000	578.963226	1	-1.002334665808	1.058281584992	-0.012477393607	0.037900294011	0.000076324191	0.984381203424	N\A	0.042646884427	0.004787883738	0.017092316213	28	2	
7800000	575.044692	1	-0.841012876540	0.960601385048	-0.001073816028	0.052421593153	0.000053517513	0.985766117018	N\A	0.042792305194	0.004775245244	0.016374051513	39	3	
7850000	584.499083	1	-0.991612796198	1.046637800550	-0.002630466754	-0.002048023174	0.000062172295	0.983652534603	N\A	0.040623143182	0.004796526304	0.016606778176	35	2	
7900000	562.984234	1	-1.110183370865	1.130377251822	-0.013380942910	-0.009709161700	0.000093437588	0.980022700392	N\A	0.043178489224	0.005325977834	0.017923915503	35	1	
7950000	571.827305	1	-0.921245509982	1.015303307711	-0.004509942083	0.029112708165	0.000060301344	0.984441458480	N\A	0.041978511187	0.005132177002	0.017689072671	35	1	
8000000	571.809031	1	-0.920954032307	1.024776950837	-0.002002277913	0.005220039357	0.000063067144	0.984512559889	N\A	0.042077452658	0.004953185171	0.017320691062	34	2	
8050000	576.219906	1	-0.956888271129	1.035057139958	-0.013833421142	0.058955846751	0.000158778708	0.986674625848	N\A	0.044246529906	0.004997785470	0.016728980132	46	2	
8100000	569.172348	1	-0.817909748883	0.970803332094	-0.002172039702	0.037135054765	0.000022707350	0.982011882839	N\A	0.044124364025	0.004915513800	0.017941604963	41	1	
8150000	581.011064	1	-0.990660705613	1.052647325680	-0.010749917840	0.032379437946	0.000032611957	0.982284637924	N\A	0.040169287990	0.004645696819	0.016871399384	30	0	
8200000	586.871682	1	-0.982321203933	1.042084746015	-0.008826312457	0.033635547988	0.000058434479	0.987902561651	N\A	0.039786683363	0.004729443102	0.016612509797	37	3	
