Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  HIP_d1_m8-VR-002.txt
Log File Name:                   HIP_d1_m8-VR-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1588427635
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   HIP_d1_m8-VR-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1500000	443.895561	1	-1.249719449375	1.205346666261	-0.043704722569	-0.029701759595	0.000083170546	0.957865685445	N\A	0.055150474263	0.007544547348	0.023882012325	43	26	
1550000	448.081339	1	-1.199265423022	1.163414063194	-0.036375712139	-0.025622172021	0.000103477776	0.958131463575	N\A	0.058111259304	0.008568162004	0.022951067839	42	28	
1600000	442.144542	1	-1.080784042624	1.110348077396	-0.030387666368	-0.029564487769	0.000128589355	0.956440938915	N\A	0.054117357431	0.007331473945	0.025477169909	51	34	
1650000	435.920463	1	-1.233607579110	1.201467184733	-0.042723669530	-0.033693416955	0.000122627571	0.952842680298	N\A	0.057549745923	0.008209821307	0.024359391974	31	28	
1700000	443.887634	1	-0.934643624945	1.023948542031	-0.018810070637	-0.019418671584	0.000020540856	0.954753628774	N\A	0.063029928921	0.008203210927	0.025767257671	38	33	
1750000	435.599568	1	-1.013738680405	1.058248110142	-0.036034768712	0.035509630984	0.000086331091	0.953567954416	N\A	0.061109328888	0.008051325578	0.026632502453	56	24	
1800000	437.783520	1	-1.342583150477	1.253436157841	-0.053967757879	-0.011375066342	0.000112262754	0.953094992099	N\A	0.061831461117	0.008595155577	0.024699056107	45	19	
1850000	434.648620	1	-0.881967361089	0.977602250543	-0.013272328364	-0.005973808014	0.000086071320	0.950788631042	N\A	0.056771462161	0.008304489619	0.024539797314	57	28	
1900000	438.580668	1	-1.154293051319	1.133702873308	-0.032751303464	-0.020442908585	0.000122829137	0.950720545453	N\A	0.062899392005	0.007935531029	0.026778373256	44	33	
1950000	437.953817	1	-1.261110899458	1.224621528627	-0.043767189502	-0.048245862355	0.000101663698	0.950195102819	N\A	0.057966416960	0.007654247005	0.024768497869	39	30	
2000000	439.368685	1	-1.153794639150	1.150077645054	-0.043215315046	0.001699130393	0.000135095537	0.950314664863	N\A	0.059284412433	0.008145181118	0.025520596443	48	28	
2050000	431.188837	1	-1.192234884818	1.139315628113	-0.030569938627	-0.018545975793	0.000138826985	0.945959461187	N\A	0.063965493449	0.009017601585	0.028376931136	49	20	
2100000	427.558737	1	-1.299396483349	1.212572289686	-0.048246151119	-0.011686972248	0.000150872057	0.958135663965	N\A	0.057993928713	0.007854799281	0.023818834374	43	26	
2150000	433.439749	1	-0.903566638255	1.001940909769	-0.021946497194	0.019062771047	0.000082706717	0.950466062743	N\A	0.058686613319	0.007869479771	0.025445542431	53	28	
2200000	430.179462	1	-1.214476687553	1.181447629030	-0.042052549298	-0.023003311212	0.000122639283	0.955195803871	N\A	0.056557021935	0.007676773384	0.023486151682	52	32	
2250000	444.907497	1	-1.063579941331	1.072301728177	-0.022061362816	-0.022161040551	0.000117187137	0.951652527033	N\A	0.059901158103	0.007918648659	0.024967494243	44	29	
2300000	436.889842	1	-1.271245360804	1.202660043020	-0.047736750706	-0.001817553804	0.000109140067	0.957479278287	N\A	0.064730902901	0.008129030307	0.026583895678	48	27	
2350000	427.147989	1	-1.475966062555	1.337423669813	-0.053713524577	-0.083225213076	0.000229860146	0.947743851136	N\A	0.066942856959	0.008585534486	0.027406648160	45	30	
2400000	437.432214	1	-1.318038725165	1.237090819776	-0.050409739165	-0.017263517956	0.000154337122	0.956615108596	N\A	0.055715938711	0.008438548177	0.028470061482	41	21	
2450000	425.452749	1	-1.267628688202	1.203496391591	-0.036044703671	-0.052740130045	0.000139279548	0.957171626263	N\A	0.056974391867	0.007546646271	0.021208894707	47	26	
2500000	411.029058	1	-1.202429636909	1.166801875489	-0.032908689256	-0.053465763003	0.000116456326	0.952475679581	N\A	0.063225969825	0.008925337488	0.026516189064	48	31	
2550000	452.093319	1	-1.195906214643	1.163362244699	-0.030735351994	-0.052423547739	0.000091228124	0.962135704402	N\A	0.053954063619	0.007365525375	0.024535701733	48	26	
2600000	426.271308	1	-1.210611153656	1.185849004851	-0.048368521834	0.007362544044	0.000125979473	0.943609225645	N\A	0.060579081652	0.008648508935	0.026363306649	51	22	
2650000	438.844661	1	-1.203878213722	1.185134366825	-0.042545970873	-0.035002163344	0.000107102853	0.960355813702	N\A	0.056661751424	0.007095756162	0.022078040308	44	27	
2700000	437.127412	1	-1.078456839157	1.105774898792	-0.037171554473	0.005718092612	0.000126390095	0.949093436525	N\A	0.060892661233	0.008422287233	0.025700716077	41	30	
2750000	444.093728	1	-1.248736865810	1.180070795649	-0.032316288211	-0.050311600288	0.000111053343	0.955945562215	N\A	0.055590854203	0.008040821921	0.024377514780	53	21	
2800000	440.457978	1	-1.162714072254	1.162265748750	-0.034008638264	-0.047010665739	0.000087490270	0.958900573991	N\A	0.060019367702	0.007847921976	0.023638809195	54	19	
2850000	446.022697	1	-1.111429939298	1.161441556565	-0.042084976375	-0.012180960973	0.000163940131	0.958072813939	N\A	0.061598224832	0.008034419747	0.021958996787	42	25	
2900000	446.803953	1	-1.198815951769	1.163733621319	-0.030557721005	-0.059430036663	0.000111208302	0.959022331276	N\A	0.054176741792	0.007355723313	0.023833265644	50	37	
2950000	447.798085	1	-1.318395625162	1.213886042011	-0.044334496476	-0.020241403407	0.000098429921	0.956512612729	N\A	0.056202978452	0.007611959618	0.024010034107	43	21	
3000000	452.490065	1	-1.027497217493	1.103696503211	-0.040195163656	0.011153706255	0.000070578268	0.957683170611	N\A	0.055402537268	0.006987329281	0.022977667230	44	25	
3050000	443.174486	1	-1.039518317450	1.078172277531	-0.034601611202	0.027691171121	0.000132115462	0.951777563502	N\A	0.056405998850	0.007804378617	0.024953300692	46	33	
3100000	431.738154	1	-1.385045738307	1.285583085032	-0.054383349982	-0.031666950683	0.000277668062	0.951330999562	N\A	0.058435424040	0.007864680347	0.025567521686	46	26	
3150000	442.313865	1	-1.210079887097	1.238707571911	-0.054611641761	-0.030265005830	0.000132590547	0.957493365922	N\A	0.053520657300	0.007560033460	0.022668047686	43	30	
3200000	426.074094	1	-1.293743341202	1.263336313151	-0.051501349266	-0.047983998724	0.000194393483	0.949064351129	N\A	0.065416201786	0.008750571982	0.026569637493	43	30	
3250000	446.179766	1	-1.098657521734	1.145527841529	-0.040588998380	-0.004643004419	0.000278039557	0.950703308184	N\A	0.059456657164	0.007274499171	0.025303620589	43	30	
3300000	437.445960	1	-1.168689125915	1.178342401099	-0.046583074685	-0.003513237680	0.000157580783	0.950838774594	N\A	0.062213340399	0.008837460128	0.024649064523	53	31	
3350000	437.178238	1	-1.239112878454	1.218794244426	-0.041585365653	-0.052545894476	0.000164237327	0.957133782894	N\A	0.061208986387	0.007620692224	0.024677234717	45	29	
3400000	439.438878	1	-1.185615232545	1.210639480968	-0.046462497961	-0.040955797707	0.000223076714	0.963580671192	N\A	0.052105016013	0.007350092371	0.022606786697	45	39	
3450000	437.210953	1	-1.081593242580	1.102168323836	-0.024295289335	-0.042028751891	0.000131913481	0.951441343335	N\A	0.061628992721	0.008369021005	0.026124617743	36	27	
3500000	431.613846	1	-1.265941358010	1.241451477007	-0.042331637354	-0.068252404063	0.000113154045	0.957282520116	N\A	0.060808222435	0.008420932931	0.024482659435	47	27	
3550000	449.102245	1	-1.186593627086	1.170196723031	-0.040313668780	-0.012165044897	0.000087613602	0.964106623458	N\A	0.052011093218	0.007820915581	0.021540408984	43	33	
3600000	446.999448	1	-1.181229581697	1.200681848202	-0.039098339365	-0.059031333389	0.000070208295	0.961273813532	N\A	0.057264907248	0.007693194824	0.021763871418	33	29	
3650000	437.104856	1	-1.068125200019	1.115947617144	-0.035429058799	-0.009203354653	0.000114676284	0.960163368440	N\A	0.055099121789	0.007762860632	0.022936550402	52	35	
3700000	439.081533	1	-1.104379922230	1.133925084265	-0.031890456665	-0.040500108269	0.000126733755	0.949893472266	N\A	0.057316547221	0.008009796611	0.025511224976	41	34	
3750000	434.694998	1	-1.034302301739	1.073057804398	-0.030554920726	0.004408534511	0.000090145521	0.957491482877	N\A	0.051691596182	0.007159777360	0.022073177669	47	31	
3800000	426.749619	1	-1.171937502153	1.181955625468	-0.046625662012	-0.004947116846	0.000078126687	0.956933778004	N\A	0.062636088342	0.008287970393	0.025396822311	51	31	
3850000	434.666804	1	-1.058075786431	1.103861154395	-0.040680833364	0.027830632268	0.000179172266	0.962398603150	N\A	0.055744278545	0.006812723057	0.024622218738	48	38	
3900000	449.929072	1	-0.977966840005	1.087988288706	-0.031461893128	-0.026001826088	0.000122298259	0.958756052218	N\A	0.054963265357	0.008176595713	0.023626919163	50	31	
3950000	443.533148	1	-1.425208881021	1.333696195958	-0.063482431138	-0.032677343912	0.000096221890	0.957568848740	N\A	0.061523814975	0.007973036291	0.025108687516	52	32	
4000000	434.764408	1	-0.947760847534	1.063688630677	-0.029270900320	-0.018211256265	0.000116216965	0.948561281692	N\A	0.064688407123	0.008493966564	0.025717544837	41	24	
4050000	434.280736	1	-1.061853371796	1.109716935390	-0.039806062557	0.010525908088	0.000179297593	0.957199438861	N\A	0.061292419113	0.008456317067	0.025135449091	42	32	
4100000	435.974110	1	-1.103789122858	1.108486774335	-0.026892792903	-0.040292296133	0.000117760538	0.952681474553	N\A	0.066486156360	0.008727098324	0.025673609618	44	25	
4150000	439.054418	1	-1.064419730718	1.151435559209	-0.056388838885	0.038634167438	0.000207519096	0.951209135753	N\A	0.057438471772	0.008212416196	0.026331327648	43	26	
4200000	444.099783	1	-1.152003174913	1.162403008529	-0.038233372185	-0.029100090429	0.000137617181	0.958787286451	N\A	0.061204510851	0.007928011042	0.025161131931	47	35	
4250000	439.030975	1	-1.123864338419	1.150531569723	-0.039297201811	-0.022687521841	0.000149864910	0.954548042865	N\A	0.058888990067	0.008260118746	0.026282856553	54	34	
4300000	416.847224	1	-1.181277220103	1.161774911734	-0.036110940246	-0.040054329120	0.000196043860	0.946280806387	N\A	0.069454936387	0.009008654073	0.029242070277	55	26	
4350000	432.238643	1	-1.038450134963	1.093697574838	-0.033821998221	0.007598091905	0.000235837388	0.964738702686	N\A	0.053584000788	0.007147774291	0.023068406785	42	37	
4400000	443.787706	1	-1.099347994521	1.119190661934	-0.036362034945	0.001216240626	0.000048660478	0.964072144530	N\A	0.051327341103	0.007737583176	0.022464151433	47	28	
4450000	449.042747	1	-1.057751272015	1.116504623602	-0.039599027049	0.005123527132	0.000124745790	0.958964700347	N\A	0.055223718085	0.008083820861	0.023593043065	47	33	
4500000	432.182394	1	-1.285116181902	1.241377947110	-0.048325061559	-0.038444041235	0.000104893600	0.948692547185	N\A	0.060253404345	0.008323055519	0.026220915714	45	34	
4550000	431.081856	1	-1.032097262786	1.089918066539	-0.035706135277	0.001819443989	0.000235398933	0.949660953030	N\A	0.059824770411	0.007384989696	0.024673095021	40	28	
4600000	439.604601	1	-1.094574198349	1.108192416714	-0.035208016539	0.003402872011	0.000233784143	0.953941693706	N\A	0.059174156543	0.007250694336	0.026398719152	53	24	
4650000	438.163039	1	-1.124336530850	1.143332664255	-0.039612206257	-0.004865247264	0.000300696979	0.950602879378	N\A	0.058356741118	0.007635073194	0.024626950398	61	30	
4700000	441.275432	1	-0.942396535112	1.005328564805	-0.024639017204	0.035121658682	0.000148800179	0.959439617230	N\A	0.049784076903	0.007654644714	0.023076312113	49	28	
4750000	451.512405	1	-1.075619619840	1.109849572057	-0.032835654227	-0.027235811359	0.000131072499	0.957172929526	N\A	0.057962514784	0.008465440240	0.024677250572	47	33	
4800000	435.004401	1	-1.188407576581	1.185386811446	-0.042697496387	-0.044893895261	0.000165136375	0.955970495292	N\A	0.064757412525	0.008771775705	0.024274124831	40	23	
4850000	448.160989	1	-1.188357458261	1.183297846503	-0.044804012757	-0.017324417283	0.000140135061	0.958684183134	N\A	0.057534422385	0.007121730016	0.022412751840	26	30	
4900000	445.619140	1	-1.137006627151	1.134425387772	-0.031114279296	-0.032045596941	0.000209371752	0.961853634061	N\A	0.054004231829	0.007428852296	0.024453445415	52	29	
4950000	429.351065	1	-1.342803874459	1.210723871576	-0.037215917654	-0.056560135780	0.000143503704	0.948127426825	N\A	0.063136295042	0.008717446610	0.025368324138	40	26	
5000000	438.217696	1	-1.203096038814	1.155959772868	-0.040265898596	-0.004425094474	0.000228603408	0.948508505911	N\A	0.065068801329	0.009053025290	0.027755658969	38	28	
5050000	449.060901	1	-1.112871475222	1.148517574191	-0.034712895781	-0.041212623389	0.000070477502	0.960072160371	N\A	0.054898211242	0.007326162805	0.023676309294	57	29	
5100000	441.404032	1	-1.114324139140	1.156537888745	-0.046263250825	-0.000620175244	0.000130985172	0.956218594435	N\A	0.064697970379	0.008745305348	0.024312626822	51	23	
5150000	447.188298	1	-1.099741548593	1.121021031775	-0.034159661601	-0.004827162138	0.000162309259	0.954626767152	N\A	0.055832685065	0.007706377375	0.023747547679	47	29	
5200000	432.209762	1	-1.063604649850	1.100950230073	-0.030711688143	-0.012753080772	0.000087066395	0.955095215539	N\A	0.058983244211	0.008345303816	0.024689353988	41	25	
5250000	442.231925	1	-1.262668500773	1.213379130269	-0.047636188040	-0.017391514316	0.000078567534	0.953602720073	N\A	0.055527467901	0.007386506094	0.025635393150	36	30	
5300000	448.164028	1	-1.061358227445	1.081102640412	-0.025871093808	-0.014962520127	0.000100069463	0.962341447763	N\A	0.056010532119	0.007443416256	0.023097678891	39	31	
5350000	435.957696	1	-1.128035528068	1.110643556623	-0.024357613229	-0.046425552252	0.000178339108	0.954897372353	N\A	0.061157801837	0.007851479884	0.026977811108	45	29	
5400000	438.304221	1	-1.292389204837	1.226343876384	-0.053967836072	0.008580680132	0.000144608707	0.949849253822	N\A	0.063960083353	0.008628255765	0.026820015205	47	26	
5450000	438.494043	1	-1.377317136970	1.321868106444	-0.054073028422	-0.076942598475	0.000092582098	0.955160360482	N\A	0.059284324809	0.008590170879	0.025016920329	56	27	
5500000	444.733401	1	-1.147516842011	1.135130709362	-0.033843752872	-0.024690337966	0.000127412756	0.953684310242	N\A	0.060081246401	0.008277843452	0.025926224764	42	27	
5550000	431.196155	1	-1.209668255940	1.151804735271	-0.028465493208	-0.048755681959	0.000220986768	0.949019541974	N\A	0.061446513354	0.008252280950	0.026297262066	41	19	
5600000	442.403842	1	-1.271746940943	1.193748945710	-0.037961781579	-0.034655634898	0.000085353565	0.956658583552	N\A	0.058336748056	0.007893353903	0.024228974575	47	24	
5650000	450.269290	1	-1.290477469047	1.235116647090	-0.054650886070	0.000572245282	0.000135765396	0.963012732636	N\A	0.056523975908	0.007531335349	0.024531212476	45	29	
5700000	434.160108	1	-1.226600959310	1.207995014497	-0.040371587709	-0.044571294786	0.000019184454	0.948550185097	N\A	0.068186765923	0.008832371551	0.026584325213	48	28	
5750000	441.492717	1	-1.229593236028	1.204448799394	-0.053945859628	0.028283503736	0.000033575085	0.946464731620	N\A	0.064944777292	0.009117877449	0.027663994085	45	33	
5800000	435.683040	1	-1.002409692440	1.070416842238	-0.033542068740	0.013783701801	0.000019330165	0.956263795989	N\A	0.059706971033	0.008415962890	0.026173599818	52	21	
5850000	436.024389	1	-1.171989356552	1.177150292227	-0.041492522911	-0.013920601871	0.000014357657	0.958524481188	N\A	0.056043510831	0.007312343644	0.024109299865	62	33	
5900000	441.277080	1	-1.268334886398	1.220334382252	-0.042937423945	-0.034064059548	0.000012583851	0.958986809148	N\A	0.060049074165	0.007287544747	0.024263273767	47	31	
5950000	445.029475	1	-1.083609119835	1.115401435297	-0.026370866554	-0.044746183707	0.000029474030	0.956853395461	N\A	0.058209241064	0.007923806250	0.024419044808	40	32	
6000000	431.208652	1	-1.154939120103	1.133054043519	-0.042775349048	0.025815794459	0.000153170526	0.956007831532	N\A	0.061151648163	0.007671739394	0.026603716272	45	30	
6050000	424.520872	1	-1.206132370685	1.159653575547	-0.040297123377	-0.003637033067	0.000172367727	0.954799051814	N\A	0.066903800176	0.007598162262	0.026168109628	44	34	
6100000	415.504234	1	-1.129123856855	1.168018267663	-0.046637901760	-0.020964039812	0.000124321776	0.957178564671	N\A	0.056646178094	0.007415083018	0.025623990135	42	32	
6150000	429.694076	1	-1.138706156900	1.096721776310	-0.024561502289	-0.022218770728	0.000116110327	0.952348652119	N\A	0.060864688688	0.008265047094	0.025393969756	52	22	
6200000	451.365713	1	-1.101246074882	1.116118405749	-0.033468671516	-0.016742128792	0.000116367937	0.953688666251	N\A	0.059252005048	0.007362701563	0.026185275214	49	23	
6250000	449.058842	1	-1.020182281607	1.076453677869	-0.030145352440	-0.007418328786	0.000142784654	0.959769837529	N\A	0.056035295822	0.007563078785	0.022385154726	36	37	
6300000	431.625479	1	-1.116263104596	1.098820149675	-0.026325694253	-0.022920122764	0.000115063265	0.955435253636	N\A	0.059504655838	0.007693682668	0.026096140628	42	26	
6350000	435.818739	1	-1.143688673476	1.138723975819	-0.037277491238	-0.009021492343	0.000085984342	0.966912673980	N\A	0.056526298559	0.007921421981	0.025229264574	51	37	
6400000	425.085151	1	-1.155013574572	1.145118210370	-0.037587065768	-0.025951842702	0.000133353038	0.950810048218	N\A	0.069355226213	0.009229508233	0.028071173715	47	29	
6450000	444.832925	1	-1.137296909456	1.103403988038	-0.040290677342	0.030191693836	0.000077456183	0.953617882585	N\A	0.061313426949	0.007935343873	0.026061070900	46	22	
6500000	426.442881	1	-1.000233571891	1.044706436148	-0.031803578814	0.031513782413	0.000125623124	0.951120069167	N\A	0.064557258013	0.008301744683	0.025061545750	48	29	
6550000	426.811468	1	-1.096695963590	1.120126024601	-0.041496202328	0.016055476164	0.000088742240	0.950030028141	N\A	0.063138217302	0.009181105622	0.027401562203	37	32	
6600000	421.097434	1	-1.163832313014	1.134668041875	-0.028895332991	-0.044486273282	0.000122460220	0.981238895421	N\A	0.061359024353	0.007869523652	0.022507818725	41	23	
6650000	445.541612	1	-1.265835030524	1.203469034161	-0.036292974331	-0.059315867493	0.000119732229	0.961453612392	N\A	0.056133088958	0.006781078550	0.023981825207	49	27	
6700000	427.987860	1	-1.271597519760	1.224602868122	-0.040248534432	-0.062202803184	0.000109588782	0.955216976402	N\A	0.058862412065	0.008034042314	0.025057915273	51	32	
6750000	437.360836	1	-1.254981293850	1.214085719296	-0.047149040960	-0.019375575188	0.000096610857	0.956813348275	N\A	0.061441100079	0.008868748274	0.025430280952	41	24	
6800000	454.184862	1	-1.303198930903	1.232502905783	-0.046910019217	-0.026764360940	0.000114916399	0.955000005347	N\A	0.062223859632	0.008147753487	0.025179706525	53	24	
6850000	427.045694	1	-1.180047211836	1.154404537127	-0.032549742623	-0.042734909913	0.000160120360	0.951380793021	N\A	0.060972256653	0.008730334222	0.014160291944	50	24	
6900000	428.216468	1	-1.205200142045	1.173374600953	-0.033837269707	-0.059950854373	0.000164442064	0.947394576383	N\A	0.059684054817	0.008374751661	0.017866202478	50	26	
6950000	440.056644	1	-1.145581217678	1.174012887463	-0.047746116026	-0.007260929257	0.000196041142	0.944750741719	N\A	0.064808960142	0.008579910655	0.029456347807	39	20	
7000000	427.279698	1	-1.097061586114	1.121860387967	-0.035658766660	-0.011356994064	0.000123762168	0.958052071237	N\A	0.060042340639	0.007635525622	0.023732034539	50	29	
7050000	441.520398	1	-1.062002312058	1.090852738145	-0.030579417318	0.001357697888	0.000204502666	0.960287417544	N\A	0.049474559366	0.008168540423	0.020410035370	50	24	
7100000	455.321529	1	-0.959813425065	1.038032192373	-0.028715185587	0.013149274212	0.000097807110	0.951621182561	N\A	0.060583916410	0.007809881882	0.025215051244	48	27	
7150000	457.019387	1	-1.025318276114	1.054107729643	-0.029408199222	0.008409595989	0.000120554172	0.953624112671	N\A	0.057228932065	0.007800342869	0.025185941769	47	23	
7200000	451.816219	1	-1.013945148323	1.070062664079	-0.026047125625	-0.018977411681	0.000143681531	0.954828207141	N\A	0.065241519559	0.008838074250	0.025068482133	52	23	
7250000	446.110532	1	-1.011357274389	1.086641649094	-0.024478644351	-0.038616758983	0.000041480348	0.962879233275	N\A	0.053506537746	0.006574194979	0.022401193798	55	34	
7300000	435.709065	1	-1.341664376807	1.262672966821	-0.046188014765	-0.065682914031	0.000150459532	0.947323618573	N\A	0.061458306560	0.008237868113	0.026337124908	53	19	
7350000	436.879626	1	-1.202150038745	1.186971240254	-0.042702017647	-0.024526771143	0.000095574549	0.961024803632	N\A	0.058790055854	0.007147420410	0.023492515397	47	36	
7400000	425.101540	1	-1.116930258312	1.150295054148	-0.030329571475	-0.068449400224	0.000145481260	0.958187343836	N\A	0.054858083899	0.007385589504	0.021018469267	52	31	
7450000	423.718547	1	-1.319810727703	1.233526045223	-0.041698318125	-0.052277100087	0.000115016380	0.962353651455	N\A	0.059839048087	0.008495495297	0.022932257048	43	19	
7500000	443.425646	1	-1.107421000664	1.101395756907	-0.027377150265	-0.036005225042	0.000165830835	0.954285323471	N\A	0.058224788316	0.008039778912	0.023007304810	52	30	
7550000	431.631717	1	-1.272849846913	1.193365266072	-0.038171921164	-0.028859401672	0.000111014103	0.951752786636	N\A	0.062440479418	0.009260440433	0.026928572752	52	22	
7600000	452.890829	1	-1.305869743286	1.235640067699	-0.053165241233	0.000327050887	0.000105970239	0.958268857773	N\A	0.057858508115	0.007641614985	0.024585818296	47	25	
7650000	442.558607	1	-1.082114501713	1.079767919059	-0.024646536349	-0.016438868938	0.000080732987	0.958467865172	N\A	0.052772475651	0.007167093360	0.022256039009	40	32	
7700000	426.754669	1	-1.192007898862	1.172453645552	-0.051125331540	0.028531950244	0.000082867510	0.958105272237	N\A	0.057726003808	0.008308279647	0.024118523575	51	29	
7750000	447.166338	1	-1.197882468354	1.165817283040	-0.041721726819	-0.011147725887	0.000117443804	0.955695617651	N\A	0.056835766299	0.007333959295	0.024604773861	40	26	
7800000	435.320265	1	-1.212731730816	1.172892744968	-0.040758024965	-0.023367764727	0.000196192427	0.955537210287	N\A	0.059502795945	0.007593905694	0.023737432096	49	42	
7850000	433.564820	1	-1.166048021212	1.163298691436	-0.033988677927	-0.056024847425	0.000107562019	0.955029381892	N\A	0.061294384840	0.008642007175	0.023570922157	42	29	
7900000	439.949722	1	-1.210609680571	1.175934021636	-0.042309795960	-0.011288158737	0.000104516801	0.956741243711	N\A	0.056529927213	0.007915915332	0.022480565219	60	23	
7950000	423.791301	1	-0.933920535061	1.014287378653	-0.023621066444	0.016418818038	0.000091135686	0.946910289980	N\A	0.061465403409	0.007789896549	0.027855247261	76	23	
8000000	430.050461	1	-1.263993524315	1.208514802947	-0.047786755181	-0.014386385227	0.000114219802	0.954839434094	N\A	0.065737321556	0.008768047290	0.026110393375	53	32	
8050000	437.619002	1	-1.145072024623	1.114770201991	-0.024559180185	-0.048976607593	0.000138144769	0.964647651428	N\A	0.055611806456	0.007871651775	0.022484132654	44	27	
8100000	431.083940	1	-1.445653639349	1.323506118444	-0.047027465868	-0.096830467940	0.000146638932	0.949037420974	N\A	0.061359462893	0.008263909253	0.026645514966	34	30	
8150000	423.852395	1	-1.016204130336	1.076761727825	-0.033277636225	-0.002462333749	0.000122342153	0.951246947372	N\A	0.060398168548	0.007639465746	0.024025532488	54	20	
