Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m5-glob-005.txt
Log File Name:                   PAL_d1_m5-glob-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1946419876
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m5-glob-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.207006
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.72 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
2400000	455.935386	1	-1.120853652418	1.217075299707	-0.045980278351	0.000232196260	0.953321068849	N\A	0.036258884214	0.004824587864	35	22	0.002435156741	Global Trend	
2450000	447.759406	1	-1.381755320268	1.216214768520	-0.046098396839	0.000242990541	0.955773542728	N\A	0.037339689345	0.005669574868	36	17	0.004762921874	Global Trend	
2500000	465.315989	1	-1.453578326270	1.238349237360	-0.053734387104	0.000185691886	0.956170175911	N\A	0.042396866005	0.006626162218	45	20	0.003508431707	Global Trend	
2550000	433.720733	1	-1.430653481268	1.224762572162	-0.043855621088	0.000230462888	0.950147060414	N\A	0.045327785786	0.007132737609	40	11	0.003806799073	Global Trend	
2600000	448.321992	1	-1.469348399394	1.249305421544	-0.047142057343	0.000206063295	0.961222589302	N\A	0.040882093379	0.006522506616	29	17	0.003560314614	Global Trend	
2650000	467.485601	1	-1.440795820048	1.219689403053	-0.047171148140	0.000225197378	0.971565388174	N\A	0.033883835677	0.005472051796	39	15	0.004702411668	Global Trend	
2700000	472.216030	1	-1.445077202305	1.201663257424	-0.045796208501	0.000255697429	0.963444406553	N\A	0.042930870453	0.006746827055	42	16	0.002220099062	Global Trend	
2750000	454.505897	1	-1.559822905200	1.245070467356	-0.050961646872	0.000280391387	0.955799438477	N\A	0.052560247016	0.008469693251	29	18	-0.001390701377	Global Trend	
2800000	463.474130	1	-1.434383336469	1.183033696854	-0.038575291545	0.000293173083	0.954983171641	N\A	0.044291754128	0.006858443823	44	17	0.003661442624	Global Trend	
2850000	474.022849	1	-1.306365856784	1.196318642078	-0.041801565137	0.000171428356	0.958274747928	N\A	0.041493284236	0.006260495582	35	18	-0.002115046710	Global Trend	
2900000	461.450169	1	-1.227199488583	1.251168471643	-0.051225768515	0.000157344791	0.961217111015	N\A	0.048642937514	0.007621585632	41	13	0.000189882489	Global Trend	
2950000	444.770861	1	-1.245403173931	1.244203053892	-0.051070068095	0.000230621932	0.954486824543	N\A	0.050435033362	0.007689223554	41	13	-0.000195209154	Global Trend	
3000000	457.960469	1	-1.079897870495	1.272021925077	-0.053960476673	0.000149681180	0.960192360784	N\A	0.034309813963	0.005252826232	45	15	0.002460277756	Global Trend	
3050000	454.654832	1	-1.182482597694	1.232579101157	-0.044572770016	0.000175100943	0.952479036624	N\A	0.045744272521	0.006915017269	27	11	0.002439858972	Global Trend	
3100000	458.487073	1	-1.053761244688	1.194829542844	-0.042117829866	0.000099887632	0.953587379011	N\A	0.045579299010	0.006762407791	31	15	0.001401896385	Global Trend	
3150000	458.385043	1	-0.946516220662	1.145028421495	-0.035793482286	0.000194500206	0.958762438997	N\A	0.034026020408	0.005154581833	32	16	0.007687496768	Global Trend	
3200000	454.641526	1	-1.048624773786	1.191979339385	-0.037496948147	0.000322136645	0.960381865461	N\A	0.040421413561	0.006649068504	32	15	0.007215644778	Global Trend	
3250000	443.514095	1	-1.038651556947	1.141714757764	-0.037321518996	0.000144256063	0.952654247763	N\A	0.042650689861	0.006543505249	38	11	0.003256951484	Global Trend	
3300000	449.533489	1	-1.210087113012	1.256164055329	-0.052397828575	0.000207155887	0.958387195495	N\A	0.043633719471	0.007106203607	45	11	0.000486042694	Global Trend	
3350000	443.133080	1	-1.112319714536	1.222856080758	-0.049558769029	0.000138872463	0.957109430044	N\A	0.038089433583	0.005572278106	36	13	0.002275503984	Global Trend	
3400000	469.506359	1	-1.214982641648	1.273415007320	-0.056965477181	0.000227723547	0.958991641140	N\A	0.042777187556	0.006727931389	40	16	0.002382349875	Global Trend	
3450000	444.862866	1	-0.981929213964	1.160834515344	-0.035255992537	0.000058080410	0.954556819226	N\A	0.043416396146	0.006924494010	34	14	0.001209635230	Global Trend	
3500000	465.306792	1	-1.150489255071	1.263585530237	-0.055400058540	0.000199955098	0.968058488427	N\A	0.034430812088	0.005482559704	42	15	0.003137746489	Global Trend	
3550000	455.302040	1	-0.970772529161	1.142306593162	-0.034119303520	0.000286585196	0.960468073515	N\A	0.031520216790	0.004822314276	28	16	0.011303677298	Global Trend	
3600000	462.333369	1	-1.215348607740	1.293174552729	-0.056621542989	0.000117398499	0.961597100621	N\A	0.039456615101	0.005990768679	35	12	0.002340342906	Global Trend	
3650000	449.583393	1	-1.033468212007	1.162390772102	-0.036647139233	0.000211339340	0.957325945875	N\A	0.038299293895	0.006182221881	46	12	0.004791540277	Global Trend	
3700000	464.892997	1	-1.288879047134	1.291162731185	-0.052393285655	0.000128947106	0.963420618265	N\A	0.042718270681	0.006577746718	33	15	0.000221813305	Global Trend	
3750000	459.947873	1	-1.020235610546	1.161389932216	-0.032929503592	0.000284774577	0.960500936368	N\A	0.027154964849	0.004406904710	37	13	0.013188292398	Global Trend	
3800000	461.621884	1	-1.129160766214	1.228966547506	-0.046998600920	0.000108061197	0.959492331715	N\A	0.046700315098	0.007223270667	39	17	0.000722038962	Global Trend	
3850000	476.461060	1	-1.109376944767	1.183155175178	-0.037673984672	0.000186985712	0.969115707802	N\A	0.032795644275	0.005081761001	46	17	0.003814026060	Global Trend	
3900000	475.978920	1	-1.060966887999	1.152844231918	-0.033926831873	0.000233571384	0.971385119394	N\A	0.039746195089	0.006705632982	40	16	0.003476289495	Global Trend	
3950000	469.416676	1	-1.230286793091	1.169046046504	-0.035873492839	0.000311147554	0.959513054935	N\A	0.049265230460	0.008134143324	34	15	-0.000501368974	Global Trend	
4000000	474.671052	1	-1.150235997115	1.239425844283	-0.050685659760	0.000080675682	0.963657826261	N\A	0.032959303356	0.005065471210	44	18	0.002351679445	Global Trend	
4050000	464.470172	1	-1.129994277118	1.269370766497	-0.059034539123	0.000274187695	0.962001255023	N\A	0.037369841930	0.006083642273	30	17	0.003782419190	Global Trend	
4100000	471.650420	1	-0.982116617918	1.248217872353	-0.050023235034	0.000262992915	0.964753022388	N\A	0.033071016032	0.005342751856	34	15	0.012033156118	Global Trend	
4150000	463.655325	1	-0.959852285311	1.351946088679	-0.065680128783	0.000309562591	0.960832011958	N\A	0.033355157221	0.005427564302	35	17	0.014144016694	Global Trend	
4200000	461.308687	1	-1.030840940713	1.205855682084	-0.044460362972	0.000219950127	0.964478302827	N\A	0.028229425458	0.004693545934	41	13	0.008095556147	Global Trend	
4250000	453.752778	1	-1.021366358552	1.198668578129	-0.043725253489	0.000199925732	0.959517184556	N\A	0.039438404063	0.006146855861	32	17	0.004753420720	Global Trend	
4300000	468.448230	1	-1.164161026486	1.221538546573	-0.048039923285	0.000131155039	0.961309646429	N\A	0.036356827999	0.005464294323	39	17	0.002693866392	Global Trend	
4350000	476.334091	1	-1.106412705689	1.161371651408	-0.038005543374	0.000198874374	0.960670234998	N\A	0.040652732530	0.006237008654	33	15	-0.001646473721	Global Trend	
4400000	464.382049	1	-1.363590966030	1.328279219374	-0.066745381896	0.000212130391	0.967954097214	N\A	0.036466698100	0.005965822670	44	15	0.000178519758	Global Trend	
4450000	456.047456	1	-0.848221520523	1.166007550228	-0.040374486465	0.000154011324	0.962640688018	N\A	0.033374986417	0.005068998475	37	18	0.004208025106	Global Trend	
4500000	445.860596	1	-1.188397376892	1.247182391792	-0.052163722668	0.000145927082	0.953848423112	N\A	0.041407557193	0.005949571134	47	15	0.001115125454	Global Trend	
4550000	455.233612	1	-1.108906146822	1.220154908593	-0.046601472631	0.000077837155	0.961998553321	N\A	0.036032866574	0.005967952118	37	13	0.002338723979	Global Trend	
4600000	457.738577	1	-1.278946558805	1.313686476243	-0.063686070910	0.000206232913	0.957639088075	N\A	0.040519614995	0.006287246153	48	14	0.001989877690	Global Trend	
4650000	446.507343	1	-1.097668871567	1.178551367435	-0.038631168018	0.000223227218	0.949754020625	N\A	0.040483830488	0.006346260201	32	12	0.007445517566	Global Trend	
4700000	459.221876	1	-1.017535966521	1.079312508992	-0.021307569627	0.000210537749	0.961899232295	N\A	0.032755962507	0.005143805038	38	15	0.007195749066	Global Trend	
4750000	474.579772	1	-0.673635141908	1.127366219354	-0.031675741136	0.000101255287	0.964199547081	N\A	0.032319058682	0.004872067214	38	20	0.002307391740	Global Trend	
4800000	452.771726	1	-0.875254504763	1.141897601899	-0.035450099825	0.000210515575	0.959446303885	N\A	0.028124594728	0.004662403856	37	16	0.010214841444	Global Trend	
4850000	472.689501	1	-1.307034045435	1.281524257231	-0.055845086709	0.000194548812	0.958348949915	N\A	0.041415561327	0.006246889527	38	14	0.003119293831	Global Trend	
4900000	453.078689	1	-1.210961965269	1.204402407097	-0.044490743318	0.000177330143	0.958536841834	N\A	0.043376462738	0.007065419135	43	12	0.001149929143	Global Trend	
4950000	459.485959	1	-0.884926769654	1.100390404166	-0.028704065675	0.000275493245	0.961905587810	N\A	0.027078896260	0.004497702723	29	16	0.017100700522	Global Trend	
5000000	487.794332	1	-1.186288776211	1.286491234590	-0.057363752660	0.000241002885	0.966941363108	N\A	0.035369065510	0.005529312729	37	19	0.004589431014	Global Trend	
5050000	477.555610	1	-0.937587758935	1.147682262492	-0.033842568076	0.000205679141	0.959867870612	N\A	0.034103231024	0.005551364442	38	18	0.006266827206	Global Trend	
5100000	447.544939	1	-1.444461867567	1.327195127709	-0.062032441578	0.000210928623	0.957197083901	N\A	0.046467844167	0.007015022589	39	15	0.000053792527	Global Trend	
5150000	458.463668	1	-0.975750158538	1.229504664307	-0.046526232936	0.000267573744	0.959442472432	N\A	0.043327202531	0.006815664385	42	19	0.003322452626	Global Trend	
5200000	469.466610	1	-1.068362376916	1.166713685600	-0.036124723970	0.000163306646	0.962000459955	N\A	0.043800869002	0.006577627165	39	13	0.001179346772	Global Trend	
5250000	476.320717	1	-1.148088557989	1.268744226510	-0.054469868505	0.000213546153	0.987208964057	N\A	0.031734093378	0.005467328301	49	13	0.004236852941	Global Trend	
5300000	470.240336	1	-1.178627610425	1.265593903513	-0.051648366425	0.000101648510	0.958740712841	N\A	0.042857452090	0.006745265322	35	18	0.001514567418	Global Trend	
5350000	455.410744	1	-1.229776623023	1.273693962952	-0.052473948643	0.000138297633	0.958908614470	N\A	0.048622264590	0.007719035159	40	16	0.001035701425	Global Trend	
5400000	466.501424	1	-1.023200971033	1.187985647990	-0.041559771636	0.000128179420	0.959904446267	N\A	0.037167550446	0.005658505757	42	15	0.003814332674	Global Trend	
5450000	461.412603	1	-1.062983562434	1.145394105625	-0.032718363578	0.000176855972	0.959471550258	N\A	0.037106890363	0.005696978767	38	16	0.003780102313	Global Trend	
5500000	471.473337	1	-0.996958330381	1.048842818453	-0.021027633531	0.000220544327	0.964611442244	N\A	0.030911623057	0.004969620109	52	20	0.007232235613	Global Trend	
5550000	454.854850	1	-1.057365116999	1.216658326153	-0.043876532032	0.000217654316	0.961306523169	N\A	0.043960050658	0.006981366200	46	15	0.001877848629	Global Trend	
5600000	453.630184	1	-1.116564339655	1.247669966457	-0.051430694917	0.000185043462	0.958670489039	N\A	0.035421134026	0.005126629539	34	15	0.004359713381	Global Trend	
5650000	454.231643	1	-1.220293894364	1.252407611432	-0.052712989103	0.000162414328	0.952545368646	N\A	0.043507700755	0.006595497042	28	16	0.003281270642	Global Trend	
5700000	458.100754	1	-0.859662888328	1.177035821342	-0.035712827706	0.000109561165	0.964698337474	N\A	0.025003743751	0.004078692182	45	14	0.006141109560	Global Trend	
5750000	472.682989	1	-1.006772296758	1.244584885187	-0.048618920664	0.000188668826	0.960791730877	N\A	0.032647301409	0.005250632485	27	13	0.009351704839	Global Trend	
5800000	469.885276	1	-1.191105555123	1.172734154591	-0.038552940849	0.000205607808	0.957335140785	N\A	0.042380455689	0.006346669437	34	18	0.002776802386	Global Trend	
5850000	458.278945	1	-1.267278167071	1.206089563559	-0.043772608568	0.000305145327	0.959596089290	N\A	0.046533652800	0.007575101851	39	15	0.000708802943	Global Trend	
5900000	459.424739	1	-1.045238336268	1.149817616583	-0.036228051210	0.000201554403	0.961506153559	N\A	0.036154553748	0.005626843151	49	16	0.004185375660	Global Trend	
5950000	442.731657	1	-1.269933877397	1.226646440418	-0.047250742366	0.000127614641	0.954870102907	N\A	0.049557752223	0.007546945434	47	11	0.000110525480	Global Trend	
6000000	448.056411	1	-1.316218537879	1.344186606724	-0.064842012716	0.000219239350	0.950839980583	N\A	0.046519097886	0.007325182603	36	15	0.002614750048	Global Trend	
6050000	465.677667	1	-1.131617691643	1.190353888073	-0.041827911282	0.000159121291	0.963435395796	N\A	0.038382841921	0.005867518686	42	15	0.003161641801	Global Trend	
6100000	474.599882	1	-1.111543932077	1.240190983294	-0.048578362161	0.000168709269	0.963132851386	N\A	0.039282546519	0.006100296106	37	16	0.002962480417	Global Trend	
6150000	466.399894	1	-1.115614599667	1.168236935823	-0.039209530838	0.000169778157	0.965624209385	N\A	0.031922742948	0.004871200054	43	16	0.005233216049	Global Trend	
6200000	457.788861	1	-1.004163252993	1.130376198926	-0.029764744188	0.000159759386	0.965887128452	N\A	0.021780307630	0.003726698272	35	12	0.010547175366	Global Trend	
6250000	483.465105	1	-1.058626141339	1.239694090933	-0.050100198089	0.000240037496	0.965340051216	N\A	0.033051871915	0.005184603526	40	14	0.006420597697	Global Trend	
6300000	476.518070	1	-1.219426512898	1.300338741005	-0.058437459739	0.000266751628	0.956039780550	N\A	0.044622051370	0.006971329557	37	15	0.002869080221	Global Trend	
6350000	469.760713	1	-1.102110433946	1.166926466817	-0.035136041419	0.000196014932	0.963408339469	N\A	0.043593403119	0.006969793410	39	16	0.000628442673	Global Trend	
6400000	446.565698	1	-1.442628649619	1.292719718157	-0.058177455030	0.000367899423	0.955384412529	N\A	0.045236063101	0.007085571237	28	15	-0.001826085344	Global Trend	
6450000	451.254837	1	-1.406832758728	1.329894958175	-0.061574959699	0.000256128382	0.955969476265	N\A	0.051947646383	0.008312928686	38	15	-0.001362034601	Global Trend	
6500000	468.330316	1	-1.532441629201	1.324466706275	-0.062956280838	0.000190174729	0.956797521908	N\A	0.047803724747	0.007328774415	37	18	0.000717838176	Global Trend	
6550000	448.111640	1	-1.215837642649	1.123534036603	-0.033730995476	0.000569619361	0.960023321375	N\A	0.038634815864	0.006183812269	34	15	-0.013772047619	Global Trend	
6600000	467.654718	1	-1.065539689890	1.156537103012	-0.033263530562	0.000183104291	0.959897711128	N\A	0.035877103842	0.005660547191	23	14	0.007247621266	Global Trend	
6650000	449.392557	1	-1.393038015904	1.188726788898	-0.039073841070	0.000324297684	0.951227993450	N\A	0.041295499450	0.006616515657	35	17	-0.008820745003	Global Trend	
6700000	460.562226	1	-1.108258906285	1.187648830858	-0.043629823286	0.000152372172	0.963052196971	N\A	0.043866666275	0.007079675913	38	15	0.000127167354	Global Trend	
6750000	456.580801	1	-1.131350024594	1.193179767922	-0.041101790796	0.000177023695	0.958493756612	N\A	0.037600757496	0.005739304397	29	14	0.005385671357	Global Trend	
6800000	447.813608	1	-1.302064060116	1.392893800434	-0.074557190727	0.000252276242	0.953490654076	N\A	0.044870389964	0.006847897822	38	14	0.003609447702	Global Trend	
6850000	449.401216	1	-1.624761869704	1.205110433029	-0.047983439281	0.000083252014	0.960091018206	N\A	0.037837682357	0.006108417398	49	13	-0.001380487217	Global Trend	
6900000	466.712418	1	-1.021655196040	1.203464599949	-0.043695411408	0.000083409838	0.961259358239	N\A	0.032514738325	0.005037256066	40	13	0.002522097305	Global Trend	
6950000	445.750959	1	-1.232704965124	1.133648362022	-0.033935795975	0.000203083322	0.964719448154	N\A	0.033141039774	0.005426889231	41	10	-0.004611033502	Global Trend	
7000000	451.972301	1	-1.301330081718	1.135644524800	-0.033981855985	0.000092957021	0.960470731432	N\A	0.026017767565	0.004288968815	33	17	0.005004416285	Global Trend	
7050000	477.695092	1	-1.685775673757	1.301500173732	-0.059029638548	0.000124643193	0.974803922919	N\A	0.032349186100	0.005298616171	41	17	0.002615717579	Global Trend	
7100000	459.315714	1	-1.467276142965	1.255570623589	-0.051924988035	0.000223753166	0.953641654136	N\A	0.040722390557	0.006184520224	33	17	0.003725054900	Global Trend	
7150000	471.823975	1	-1.568055805484	1.235696053522	-0.049150057928	0.000189447396	0.965886797812	N\A	0.038555706598	0.006093970893	38	17	-0.000444591531	Global Trend	
7200000	444.602373	1	-1.660527255725	1.160747746059	-0.035480495269	0.000112482358	0.958086896663	N\A	0.036493042284	0.005653986460	36	15	0.002995038016	Global Trend	
7250000	463.924171	1	-1.487806766971	1.154547852385	-0.039305948534	0.000081244683	0.981123643436	N\A	0.024693984839	0.004304604090	45	17	0.003998328485	Global Trend	
7300000	466.684106	1	-1.488049527671	1.220943819229	-0.044210126250	0.000243525135	0.962663905598	N\A	0.039633234402	0.006297841106	30	18	0.002477022568	Global Trend	
7350000	446.467960	1	-1.101155853579	1.132032265297	-0.033961400011	0.000159776491	0.951269904393	N\A	0.054519304916	0.008211295499	40	17	-0.000629866181	Global Trend	
7400000	448.765669	1	-1.726856614402	1.289346206368	-0.054807455485	0.000159305121	0.957259434638	N\A	0.044615907929	0.006926428970	45	17	0.000443882680	Global Trend	
7450000	461.799625	1	-1.615064369985	1.285265861494	-0.054610243349	0.000281648512	0.953707983464	N\A	0.046176581610	0.007120541824	30	18	0.001132960617	Global Trend	
7500000	456.531927	1	-1.270819335343	1.156857543696	-0.037657842258	0.000174088019	0.963321826748	N\A	0.032162484660	0.005098800325	39	15	0.005895763876	Global Trend	
7550000	446.852236	1	-1.172187169291	1.225849257664	-0.047581237712	0.000162825850	0.959545847351	N\A	0.036793810951	0.005561045511	34	11	0.003448446802	Global Trend	
7600000	449.109782	1	-1.118635357861	1.195499735027	-0.041725525789	0.000181853373	0.954877474802	N\A	0.040486166401	0.006284043633	31	12	0.004513226877	Global Trend	
7650000	435.948921	1	-1.228558653660	1.268611154822	-0.054598004985	0.000272873807	0.949016238336	N\A	0.052750736717	0.008258739705	39	17	0.001156479186	Global Trend	
7700000	462.563932	1	-1.087084143716	1.195483197664	-0.044127983570	0.000190376815	0.957762811422	N\A	0.041791893089	0.006454549777	33	14	0.003837682454	Global Trend	
7750000	439.587552	1	-1.409402796511	1.223207583426	-0.042662271152	0.000172660417	0.956819725978	N\A	0.043110571345	0.006838924754	28	14	-0.003778137537	Global Trend	
7800000	441.089133	1	-0.972564852654	1.229193730000	-0.050795096231	0.000156507964	0.954853704188	N\A	0.034847443686	0.005341819019	40	13	0.005738751862	Global Trend	
7850000	450.275024	1	-1.160477300387	1.154322524646	-0.034155784755	0.000162104196	0.954879891898	N\A	0.047035146887	0.007225520486	36	15	-0.003367311449	Global Trend	
7900000	462.173307	1	-1.177877231828	1.294842757213	-0.057970449960	0.000178722705	0.987260432991	N\A	0.033888941450	0.006164728203	40	15	0.001219606728	Global Trend	
7950000	474.925304	1	-1.195164619353	1.297496225799	-0.054059440746	0.000081306952	0.962254338288	N\A	0.038883124976	0.006255207164	37	16	0.002144742671	Global Trend	
8000000	461.569920	1	-1.060158234368	1.193638902479	-0.043240885035	0.000159807672	0.959869669926	N\A	0.042397888728	0.006502565042	31	15	0.001851795718	Global Trend	
8050000	466.682034	1	-1.164635925752	1.196490109276	-0.040104114065	0.000192048721	0.967583399440	N\A	0.033249373383	0.005022698902	48	15	0.001646993072	Global Trend	
8100000	462.926429	1	-1.124287282366	1.245206803525	-0.054363782012	0.000217728485	0.958079975321	N\A	0.040828046830	0.006378245894	31	17	0.002855068376	Global Trend	
8150000	468.300244	1	-1.217141993211	1.276305729094	-0.060039721634	0.000232690273	0.961119671142	N\A	0.035709040920	0.005435874418	43	18	0.001960836988	Global Trend	
8200000	469.085460	1	-1.192097615686	1.262192183151	-0.050678313716	0.000077137495	0.961929695820	N\A	0.042772836444	0.006952686554	46	15	0.000743430354	Global Trend	
8250000	467.934603	1	-1.183725067981	1.217980250843	-0.046659336106	0.000116672310	0.962286775597	N\A	0.044588113202	0.006633113801	36	15	-0.000153417164	Global Trend	
8300000	483.766075	1	-0.868667962572	1.074985043744	-0.023565533416	0.000162839164	0.973451785340	N\A	0.018452987033	0.003304045091	46	19	0.012532688171	Global Trend	
