Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m9-fab-003.txt
Log File Name:                   SCH_d1_m9-fab-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            909453165
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m9-fab-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
1800000	490.372171	1	-2.087988665820	1.512779595715	-0.087677026551	-0.102052871518	0.021071513644	0.000067223218	0.971243167491	N\A	0.100438035844	0.013133686491	0.046787961585	0.007655356667	32	6	
1850000	477.763039	1	-1.815785406977	1.236723662265	-0.040692673687	-0.002674191369	-0.001755241038	0.000086755959	0.968108191203	N\A	0.106100780409	0.015558994261	0.044576984652	0.008162284985	38	8	
1900000	476.244535	1	-1.622061373110	1.114790887275	-0.030497266275	0.055291110735	-0.007297994591	0.000094961627	0.973609926664	N\A	0.068720992420	0.011914090557	0.036105379895	0.007720605254	32	7	
1950000	468.157618	1	-1.724023818593	1.186115527174	-0.032196496001	-0.018518917206	-0.000068633400	0.000161689620	0.962295540898	N\A	0.116639382091	0.017534793527	0.046611900485	0.008751859675	33	6	
2000000	476.001996	1	-2.053500729984	1.467136189313	-0.082059138945	-0.077641299655	0.018869436854	0.000086448522	0.966158143484	N\A	0.116419069332	0.016875285945	0.049105889237	0.009203087583	38	8	
2050000	482.657037	1	-1.816498489557	1.304721605355	-0.060290046075	-0.027826285876	0.009731445837	0.000089373001	0.967270985638	N\A	0.111267730275	0.016620318552	0.045076591771	0.008333594264	39	8	
2100000	477.527023	1	-1.592414855591	1.084054403100	-0.011983754623	0.001115727495	-0.009444928140	0.000107128817	0.963001933191	N\A	0.106020833935	0.015438262876	0.045425670221	0.007984758778	32	6	
2150000	498.758145	1	-1.711841617833	1.217359988967	-0.036823040040	-0.062424631397	0.006917900504	0.000133183216	0.973196647680	N\A	0.102031625976	0.015189199731	0.043083540260	0.008292348474	45	9	
2200000	477.697206	1	-2.147398841170	1.529293395130	-0.077415384040	-0.158574783413	0.020362971652	0.000071907081	0.967219936392	N\A	0.124213340352	0.018235504523	0.047062449953	0.008226713041	37	9	
2250000	484.119203	1	-2.072140273794	1.431519937994	-0.060467411631	-0.093447360977	0.009142944747	0.000044959132	0.965813483571	N\A	0.102219011439	0.014932645747	0.044820233451	0.008089993874	41	2	
2300000	475.785936	1	-2.155646127931	1.502238552685	-0.070936919863	-0.116554160906	0.009694133323	0.000103745906	0.968147616786	N\A	0.113509323699	0.016171867656	0.047600621492	0.008633520093	39	1	
2350000	478.768971	1	-2.097271700701	1.473767814585	-0.068152827003	-0.121748873129	0.011725187547	0.000089857488	0.969335333547	N\A	0.110969131633	0.015471405463	0.047404950301	0.008302082659	36	2	
2400000	483.152507	1	-2.247122116480	1.565298940160	-0.070533480179	-0.188788341460	0.020898559770	0.000067069014	0.967600418349	N\A	0.120937319231	0.016886462056	0.050077181424	0.008774854227	34	4	
2450000	482.268673	1	-2.156880528141	1.599356613771	-0.098107904605	-0.176783642624	0.039067056459	0.000187772098	0.969665963482	N\A	0.105824251902	0.014544661299	0.046480325619	0.008081529518	33	4	
2500000	476.533105	1	-2.127724295027	1.476122803240	-0.063946603392	-0.126015106105	0.013357135915	0.000076257499	0.961209413344	N\A	0.113284459493	0.015755884634	0.048866474536	0.008030208931	38	6	
2550000	489.843369	1	-1.784054609032	1.272287094013	-0.057777381708	-0.000575349856	0.007462556046	0.000097141416	0.972821709609	N\A	0.103716478431	0.015178175886	0.040369729035	0.007369694874	40	6	
2600000	480.212653	1	-2.039945614536	1.447105362287	-0.067719472184	-0.109330285689	0.015832740972	0.000103146838	0.961256278437	N\A	0.108793251904	0.015915500702	0.047352842959	0.008291783252	37	5	
2650000	494.494941	1	-1.750661355342	1.222897946526	-0.043557338525	-0.028823991048	0.010867615509	0.000154509191	0.967208445656	N\A	0.095542113923	0.014197098586	0.039916980122	0.007221148097	32	6	
2700000	484.349262	1	-1.806739578320	1.254786128102	-0.041099674437	-0.059855277021	0.011098512605	0.000094672883	0.966944659303	N\A	0.116864418040	0.016821911566	0.047649980501	0.008019305734	30	3	
2750000	494.227752	1	-2.058009695626	1.475279654436	-0.073909736203	-0.149104677269	0.028005268469	0.000102148137	0.969107232298	N\A	0.106998213902	0.015003521990	0.045983972438	0.007761690451	30	5	
2800000	477.838452	1	-1.949137567000	1.393684396656	-0.060522632674	-0.110037743127	0.016890484930	0.000124169706	0.963263568366	N\A	0.110715078697	0.015477620573	0.047697833997	0.008050389876	37	4	
2850000	486.243770	1	-2.028292004425	1.400623710312	-0.055016720040	-0.128250327938	0.017050026628	0.000079759972	0.964616899022	N\A	0.124732596030	0.019141718265	0.047975138654	0.009465193529	37	3	
2900000	478.642346	1	-2.175175666601	1.585688033045	-0.094453486834	-0.186670452232	0.037074309898	0.000171024032	0.964891419735	N\A	0.115854481258	0.016069005264	0.048947825559	0.008564561731	51	4	
2950000	482.119217	1	-2.036557477997	1.410572021980	-0.064334644404	-0.063818623287	0.009717048706	0.000094805340	0.965773158272	N\A	0.109534887002	0.016259708611	0.043413142360	0.007845024752	31	6	
3000000	485.036795	1	-2.497786744946	1.786147374040	-0.123840289183	-0.198186879990	0.040141710263	0.000168142212	0.969625906548	N\A	0.121672432894	0.019615089285	0.044066879027	0.009464505270	37	6	
3050000	484.358011	1	-1.973840377972	1.379007762040	-0.065753387020	-0.050465069692	0.013788545589	0.000100725760	0.968348133159	N\A	0.111105188030	0.016493142205	0.045268209053	0.008875388657	31	7	
3100000	484.998015	1	-2.022412305531	1.477341203322	-0.079301930836	-0.119983747679	0.025314339899	0.000116589089	0.968331196981	N\A	0.109258012683	0.017008992898	0.044249645210	0.008592814155	48	6	
3150000	486.249374	1	-1.920231333887	1.356838102407	-0.065656685900	-0.034671776165	0.012934301279	0.000072226753	0.972414472133	N\A	0.114284963077	0.017765497375	0.044283486511	0.008571666915	45	7	
3200000	481.086276	1	-2.589588607312	1.857755048441	-0.132224046338	-0.234708007213	0.044807225967	0.000177078568	0.965976657691	N\A	0.109982240061	0.015859460041	0.046703477682	0.008404868771	33	6	
3250000	479.928775	1	-2.179080819991	1.512137952564	-0.066746095913	-0.159784332481	0.015305203464	0.000142700448	0.967781966463	N\A	0.109821084555	0.015860267907	0.045884991211	0.008048510328	35	7	
3300000	488.526082	1	-2.270062562579	1.596557383784	-0.083393336102	-0.174157612651	0.024061290268	0.000109977009	0.966185340693	N\A	0.105607021655	0.014303691711	0.046558076308	0.007550101550	37	7	
3350000	489.944224	1	-2.159710470346	1.500513253993	-0.066511390906	-0.147247665480	0.016990474719	0.000077760516	0.967172231628	N\A	0.108796984418	0.015453650390	0.046621665850	0.008350133457	43	9	
3400000	475.438739	1	-2.377902130477	1.645312755994	-0.087874725598	-0.163915024088	0.018043638979	0.000103254594	0.962898094938	N\A	0.117976829741	0.016561458396	0.049992635490	0.008392479740	31	2	
3450000	470.130942	1	-2.083282805483	1.463072080422	-0.069064845443	-0.106908119145	0.010980946430	0.000125385008	0.965676603233	N\A	0.105592079585	0.015288289351	0.044759826996	0.007823363041	34	1	
3500000	474.609348	1	-2.059346781444	1.453382433580	-0.076477837671	-0.073034562822	0.014179401901	0.000101926218	0.962600013605	N\A	0.131008809436	0.019982465089	0.049382894006	0.009228054528	27	0	
3550000	465.637495	1	-1.985144552150	1.420043107634	-0.065533904071	-0.128696350194	0.022325741204	0.000164339400	0.960949802499	N\A	0.108101311438	0.014914661246	0.047666491425	0.008114332952	35	2	
3600000	466.761824	1	-1.896292086802	1.378127513786	-0.079965535563	-0.054248348644	0.028555629164	0.000132903955	0.961622463036	N\A	0.107617305216	0.015352263273	0.046353258818	0.008073120749	35	1	
3650000	464.958824	1	-2.101775556337	1.474666551293	-0.070544848434	-0.109449645851	0.016811210658	0.000088127719	0.958489258418	N\A	0.111192783233	0.016059819258	0.047826404503	0.008324481651	39	3	
3700000	451.944252	1	-2.202199522356	1.546491786075	-0.075006308611	-0.173700461494	0.022193291372	0.000115866201	0.957361459974	N\A	0.120656641468	0.017039736281	0.051162650037	0.008988409176	35	3	
3750000	459.677662	1	-2.039581757260	1.424855646167	-0.067171050221	-0.082989293644	0.011607081114	0.000143910953	0.959561646495	N\A	0.113791489046	0.015512536676	0.049656407015	0.008029104699	44	0	
3800000	465.343735	1	-2.083898232254	1.439124473308	-0.062693759201	-0.101689928774	0.011504615074	0.000125271540	0.961605667692	N\A	0.111068799192	0.015752029827	0.047338654652	0.008142230644	36	2	
3850000	478.182792	1	-2.187569382221	1.590016268295	-0.101196281297	-0.126231020007	0.029989959624	0.000071772558	0.962855944687	N\A	0.113431085115	0.017480600808	0.047307489616	0.009124276574	36	6	
3900000	466.620624	1	-2.041296198561	1.410991573584	-0.055833416445	-0.080529024032	0.003324788106	0.000168561671	0.958572992641	N\A	0.105361777858	0.012799264724	0.049637508535	0.007522073317	25	3	
3950000	462.649460	1	-1.980959432249	1.392766819735	-0.059474652328	-0.111895822082	0.017786781920	0.000067911786	0.971366754341	N\A	0.133980733198	0.020105034252	0.047437021102	0.009173467904	35	4	
4000000	485.156186	1	-2.092905004731	1.483999393786	-0.074591300671	-0.111727709645	0.017743866136	0.000101878083	0.967158496952	N\A	0.110809053865	0.015671605264	0.046013998985	0.007754796836	44	5	
4050000	482.053076	1	-2.047319887727	1.417557008359	-0.064714492509	-0.071158807247	0.010317180204	0.000099700791	0.963260145769	N\A	0.095275766575	0.010968033164	0.047336910747	0.006955271436	38	3	
4100000	485.664436	1	-1.877981159473	1.345135342391	-0.064466815666	-0.047282242411	0.012909799942	0.000105078769	0.965874897434	N\A	0.110087769377	0.015848815244	0.045341417527	0.007936328029	21	3	
4150000	474.296186	1	-2.245996581126	1.598349791940	-0.081690808905	-0.206362781805	0.029723684299	0.000014608607	0.963997817233	N\A	0.136961042555	0.019917015681	0.051162685086	0.009447408897	38	2	
4200000	479.959387	1	-2.113909554308	1.476814678914	-0.084596516972	-0.062847854622	0.019544340147	0.000023688896	0.962426865680	N\A	0.125274323111	0.018972810649	0.048660412145	0.009449905152	36	1	
4250000	484.571435	1	-2.119552405784	1.492888676422	-0.080221197690	-0.103407818939	0.020669457455	0.000164384125	0.966866288016	N\A	0.109528729749	0.016278589304	0.044774700668	0.008754907618	39	2	
4300000	474.863009	1	-2.119773536589	1.474291343548	-0.072798027179	-0.107896197507	0.019536573226	0.000093571451	0.966345736912	N\A	0.122573069281	0.018201025785	0.048666648943	0.008679012387	32	2	
4350000	476.657736	1	-1.737095278509	1.233341218434	-0.045672593771	-0.007049677939	0.002285743398	0.000109575096	0.965856130581	N\A	0.125518078273	0.017785255838	0.051880828766	0.009276764431	42	4	
4400000	475.431992	1	-2.188951072912	1.560518188331	-0.088234877899	-0.136205743031	0.025577118796	0.000122446833	0.964118944491	N\A	0.106523111050	0.014462397840	0.047023570679	0.007721962415	33	1	
4450000	474.650017	1	-2.398594513195	1.724573160271	-0.127487403048	-0.142117030673	0.042911865439	0.000215105752	0.964525056922	N\A	0.103773171097	0.012316274690	0.048813999037	0.007309849501	40	2	
4500000	467.249696	1	-2.539412049033	1.818660386578	-0.130933296557	-0.197104089142	0.045040912258	0.000179706276	0.962138991220	N\A	0.105389645907	0.013372004290	0.049099066617	0.007741355331	41	3	
4550000	452.852145	1	-2.796178772895	1.937195540330	-0.124768509389	-0.273270296864	0.039394976792	0.000128998625	0.962714064502	N\A	0.129971906328	0.018169689811	0.053398936244	0.009139571078	42	3	
4600000	461.244479	1	-1.968138604451	1.357585649938	-0.054632825912	-0.063156245084	0.005923594911	0.000234296172	0.967805852260	N\A	0.114834932278	0.016588878398	0.048790385625	0.008975551233	34	0	
4650000	478.704062	1	-2.011045969452	1.417287736868	-0.071371279788	-0.079580412175	0.019214769458	0.000151630675	0.961460278829	N\A	0.105998763013	0.015012257052	0.045686968365	0.007811377402	34	1	
4700000	467.476057	1	-1.969700334642	1.369293801179	-0.065109029701	-0.026371946505	0.006455575745	0.000117371644	0.962384008187	N\A	0.105553003151	0.015026171143	0.046730126248	0.007835841069	29	2	
4750000	473.375039	1	-2.214652763304	1.570677988197	-0.085161760676	-0.164874704737	0.029995832405	0.000189171060	0.963404897857	N\A	0.119107516653	0.017731912407	0.047300861967	0.008746773391	31	5	
4800000	475.279628	1	-1.713448702892	1.195029661100	-0.033519586259	-0.021559019932	-0.000232634121	0.000072379874	0.965157918966	N\A	0.117725183728	0.017059495923	0.048403062722	0.008719454100	37	6	
4850000	459.200175	1	-1.873846738472	1.347653182675	-0.073795822378	-0.039000732175	0.022327496338	0.000225388631	0.962482372640	N\A	0.097852819798	0.015538020363	0.041997145437	0.008412617616	33	2	
4900000	472.422964	1	-2.140105803833	1.483251419929	-0.075967745959	-0.091966328133	0.015252987480	0.000101929804	0.964653337962	N\A	0.120125437866	0.016916911174	0.050437364980	0.008976765861	38	3	
4950000	464.583450	1	-2.052330777816	1.404640102465	-0.061322019807	-0.067964001467	0.009021183910	0.000148683783	0.963306071123	N\A	0.108923416558	0.015102643804	0.047158418283	0.007987884800	36	1	
5000000	489.677028	1	-2.089804414896	1.482170990747	-0.079642438045	-0.101835049537	0.020359918794	0.000160180329	0.965273253016	N\A	0.101809407224	0.014647166540	0.044309994087	0.007848709872	29	3	
5050000	483.556873	1	-1.983020977408	1.399668045688	-0.066738026010	-0.074623287898	0.013086504455	0.000154078286	0.964627809892	N\A	0.117189677167	0.017707728699	0.046231679853	0.008779853593	31	2	
5100000	483.616191	1	-2.230668841401	1.567960438197	-0.092971199793	-0.103297920473	0.023395662834	0.000140754593	0.964513528455	N\A	0.110887610696	0.016604620849	0.045452790801	0.008799706737	40	2	
5150000	469.645057	1	-1.992886830807	1.372579564530	-0.049196790012	-0.112588148255	0.009562810305	0.000095484890	0.962837469506	N\A	0.111828999188	0.014889537521	0.049101053216	0.007694993816	32	2	
5200000	470.288789	1	-1.935457980228	1.341434067402	-0.045824422777	-0.095886865051	0.006205009968	0.000165458457	0.964140421001	N\A	0.111599258376	0.015983052158	0.046271850305	0.008275047035	28	5	
5250000	477.940904	1	-2.024743074385	1.503624788412	-0.093759691666	-0.117107363034	0.031937581922	0.000112351785	0.965589533526	N\A	0.124585128692	0.018886316830	0.047500305671	0.008777288844	35	4	
5300000	465.440899	1	-1.821536204536	1.290124264218	-0.058098043703	-0.015963551097	0.008954321583	0.000106305349	0.965256973722	N\A	0.117461079554	0.016822336875	0.048402610346	0.008549161113	33	4	
5350000	482.776493	1	-2.035320598055	1.482927766695	-0.079470587248	-0.143558947008	0.027964724233	0.000090304581	0.964161625405	N\A	0.132188746268	0.020239884332	0.050521052814	0.009943593997	30	3	
5400000	473.940918	1	-1.976133453599	1.372911756059	-0.051691019945	-0.110527056714	0.013874975934	0.000073621255	0.966008958364	N\A	0.115895929850	0.016449558821	0.048549984791	0.008247120500	37	5	
5450000	475.498110	1	-2.024403281196	1.420661778197	-0.061922660467	-0.108554047830	0.013018557086	0.000124034853	0.965864755141	N\A	0.105222863116	0.015742599868	0.044044760503	0.008171051048	32	8	
5500000	475.973049	1	-2.068816996920	1.451504066830	-0.068759011611	-0.108980915394	0.014971246625	0.000149159539	0.964009440844	N\A	0.106417961243	0.015496917959	0.044634677381	0.007764661764	32	2	
5550000	468.896045	1	-1.763932529024	1.217481886220	-0.041661158871	0.010044674755	-0.002196357966	0.000161259227	0.962158296650	N\A	0.110895641882	0.015767248185	0.048267396680	0.008877081616	29	1	
5600000	475.506376	1	-1.791747275774	1.279391808474	-0.041839722376	-0.074960872522	0.004385093115	0.000134743825	0.962616515260	N\A	0.100131463789	0.014333007348	0.043937531687	0.007520669785	32	5	
5650000	471.258547	1	-2.291474276648	1.586873516716	-0.079483275526	-0.156182643481	0.016987185799	0.000114274347	0.963364357345	N\A	0.112301529365	0.015432783062	0.048864044026	0.008062102185	26	3	
5700000	487.179655	1	-2.237033215092	1.576296689238	-0.087264714163	-0.126393308254	0.021023176494	0.000168087191	0.963626265935	N\A	0.110735565651	0.015992768072	0.046426136626	0.008348027746	35	4	
5750000	463.411276	1	-1.920457117760	1.370285780250	-0.064816743272	-0.086030189985	0.020887852071	0.000146297003	0.965591635263	N\A	0.114016608867	0.016620725369	0.046143324895	0.007916910241	36	3	
5800000	491.005497	1	-2.301353235878	1.595679594821	-0.081957848896	-0.155083970224	0.019816727275	0.000098786349	0.970693531767	N\A	0.104342699039	0.014749636990	0.044656495509	0.007502788998	42	5	
5850000	492.951555	1	-2.007615162016	1.483530994350	-0.089459125581	-0.116418711390	0.030345447624	0.000105526114	0.966366805154	N\A	0.118138439316	0.017666986972	0.047501204313	0.009016179514	37	5	
5900000	468.812479	1	-1.937315851605	1.356413344867	-0.059238461344	-0.059167220647	0.011851621029	0.000094862250	0.964326309979	N\A	0.130286113476	0.019380787991	0.051898753520	0.010043628867	33	2	
5950000	481.444408	1	-1.960018504829	1.409115757226	-0.078399473489	-0.038233772106	0.012935448404	0.000066665920	0.969392409728	N\A	0.107298645992	0.017132586425	0.042590466171	0.008726977881	48	5	
6000000	475.865158	1	-1.872324442507	1.353334426149	-0.066210968241	-0.053099359620	0.015795065608	0.000071673738	0.963518521588	N\A	0.125571307119	0.019017657810	0.048967150287	0.009620121239	42	4	
6050000	481.659326	1	-2.084862850015	1.498916189426	-0.081564698473	-0.124145267650	0.022632105139	0.000059577762	0.969369061291	N\A	0.106309145653	0.015117375158	0.045757853641	0.008098281498	41	2	
6100000	488.401935	1	-1.933312152275	1.374388913981	-0.065629168442	-0.068762202033	0.016727259473	0.000107122599	0.968086004173	N\A	0.096275786827	0.013986722451	0.039209127782	0.007051987582	38	3	
6150000	479.212425	1	-2.325661542228	1.643577957269	-0.093506684680	-0.191928039501	0.031486302809	0.000031757920	0.968514464088	N\A	0.109981926984	0.016031269938	0.045235340749	0.008241510177	45	5	
6200000	474.420611	1	-1.954343178637	1.335183157623	-0.054041674612	-0.029738353369	0.004222900742	0.000089635389	0.965422485519	N\A	0.110455689947	0.015383586518	0.046350110270	0.007753664013	42	3	
6250000	480.691994	1	-2.250748439942	1.589524640234	-0.096532980370	-0.109794270424	0.022805266861	0.000121138367	0.964704645838	N\A	0.102718650302	0.015247150239	0.044603537886	0.008305443191	42	3	
6300000	488.514728	1	-2.161973244404	1.549033288052	-0.087182337226	-0.148300002104	0.028006603915	0.000082609892	0.967034112612	N\A	0.111538761349	0.016268293460	0.045919650370	0.008201293327	31	6	
6350000	487.022485	1	-1.932147367978	1.364251630717	-0.054334717099	-0.100848087082	0.013848242165	0.000125589905	0.966860010404	N\A	0.110667001079	0.015002908683	0.047334248182	0.007883521325	31	6	
6400000	481.047284	1	-2.000641626108	1.395145861072	-0.065689945161	-0.059538651724	0.013179304521	0.000095139380	0.968566915215	N\A	0.126990093328	0.018516097228	0.050283555763	0.009165212741	39	2	
6450000	491.621147	1	-1.816263968792	1.281945487054	-0.048617003310	-0.039114672496	0.004338561143	0.000105470732	0.968108165935	N\A	0.116913555952	0.016927365526	0.047442672518	0.008219986422	29	3	
6500000	481.722285	1	-2.088923646324	1.488102561342	-0.067382147894	-0.167811500865	0.020273911604	0.000113232063	0.967224555838	N\A	0.111325782811	0.015681583647	0.045740997029	0.007860745575	44	2	
6550000	489.717147	1	-1.979049884244	1.377946635332	-0.056865035967	-0.080062629280	0.011053726952	0.000086870395	0.970992591821	N\A	0.108322681771	0.015152500553	0.046958234194	0.008381631514	39	3	
6600000	480.548893	1	-1.811935723513	1.238881984041	-0.040214960245	0.001755039647	-0.004579212021	0.000084063153	0.962725868462	N\A	0.108470856706	0.015039565369	0.048798681847	0.008403428183	31	2	
6650000	481.065378	1	-1.830634836756	1.341811776407	-0.068223501634	-0.058392823528	0.018209757082	0.000115938017	0.961485978984	N\A	0.099573782007	0.013610676648	0.046157858234	0.007737686351	33	2	
6700000	473.338014	1	-2.049299790806	1.433539953804	-0.069151930814	-0.085707003545	0.018811958669	0.000068760308	0.969567193129	N\A	0.120055180536	0.018465540802	0.042253659170	0.008415282949	39	4	
6750000	469.565175	1	-2.127165034766	1.499633092250	-0.081304821933	-0.099750887042	0.021963661519	0.000081678192	0.964316090373	N\A	0.138576541473	0.020491100480	0.052078706493	0.009514158185	38	2	
6800000	472.593081	1	-1.863288214879	1.319078754927	-0.055114869636	-0.033671536866	0.006645977280	0.000056566704	0.963719113760	N\A	0.112408479950	0.014881051211	0.049372651006	0.007812771737	42	2	
6850000	486.627968	1	-2.057779609604	1.450536789697	-0.074852383937	-0.055674817382	0.012199905284	0.000015210303	0.966195969322	N\A	0.107868652508	0.016472553893	0.042679076782	0.008299292982	35	4	
6900000	472.801434	1	-2.084054239586	1.465683144621	-0.074544666829	-0.104452826309	0.018515186530	0.000074213959	0.969148715339	N\A	0.105692786802	0.014918308541	0.045380107118	0.007761452698	45	6	
6950000	470.544636	1	-2.178908290516	1.514454796825	-0.076067423504	-0.115665174587	0.016548239065	0.000102182247	0.964457599007	N\A	0.115279457079	0.016936449215	0.047604748070	0.008633914040	33	6	
7000000	488.650611	1	-2.068458051189	1.509519842535	-0.093286930153	-0.098939421767	0.027630794683	0.000162975230	0.965811148894	N\A	0.093367722133	0.013797758335	0.039703275542	0.007400568834	34	5	
7050000	471.153704	1	-2.082376757291	1.509871997472	-0.075084248221	-0.169526683422	0.024240176610	0.000117199445	0.959504367339	N\A	0.116791120776	0.016508711693	0.049053789208	0.008430282126	32	1	
