Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m9-glob-003.txt
Log File Name:                   SEP_d1_m9-glob-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2625913056
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m9-glob-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.248843
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.69 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	568.721464	1	-1.702053445106	0.989541597283	-0.014874486727	0.030667806448	-0.005538065858	0.000068204998	0.999969554082	N\A	0.022285666458	0.002859625207	0.024096490364	0.003979006924	46	4	-0.492789402628	Global Trend	
1550000	573.607075	1	-1.680076185345	0.978302305158	-0.016916156677	0.038146907709	-0.000604268289	0.000063655240	0.999175369487	N\A	0.024538754164	0.003826726198	0.020801213713	0.004331052073	36	6	-0.016059230584	Global Trend	
1600000	567.162210	1	-1.738944734043	0.962556405488	-0.010594220622	0.058458994219	-0.010874356215	0.000086707690	0.999957268043	N\A	0.022961804932	0.003020577629	0.024877629372	0.004110117769	26	4	0.752244820738	Global Trend	
1650000	571.653841	1	-1.706711907676	0.944537284704	-0.008958824782	0.068643342855	-0.011415722312	0.000077152699	0.994505805555	N\A	0.023223995793	0.003043184401	0.023786046571	0.004046691186	25	2	0.035338311737	Global Trend	
1700000	560.164343	1	-1.674204966428	0.946779746129	-0.016185187137	0.071666854907	-0.008070071891	0.000056899885	0.997239555512	N\A	0.025241167649	0.003110053672	0.026818407066	0.004324595374	29	3	0.046732493552	Global Trend	
1750000	555.487185	1	-1.690987933480	0.929689904193	-0.016126928674	0.093049588652	-0.006771149554	0.000081425375	0.999984096230	N\A	0.023909859156	0.003398490132	0.025991962246	0.004569190092	31	2	1.153209807716	Global Trend	
1800000	560.056973	1	-1.880446243394	1.145729224092	-0.038923072602	-0.018189578750	0.007734689160	0.000072669414	0.975645071029	N\A	0.064127126918	0.008068109159	0.033301340046	0.005570681087	37	3	0.002081257957	Global Trend	
1850000	568.824625	1	-1.637221856870	0.968579558416	-0.019370100479	0.052690307623	-0.001629459633	0.000060966698	0.999883083132	N\A	0.022240670102	0.003356252325	0.024324688565	0.004435523401	39	3	0.188830541741	Global Trend	
1900000	558.171355	1	-1.672025577207	0.999056441299	-0.018697200784	0.021172931963	-0.000769992412	0.000060654634	0.999952465019	N\A	0.021767747199	0.003244961677	0.023724783810	0.004205745868	32	2	0.396022760474	Global Trend	
1950000	549.565087	1	-1.650470372222	0.945323451850	-0.014006180556	0.079783202997	-0.009784563206	0.000063548156	0.999000237737	N\A	0.024094752748	0.003062348687	0.025696145087	0.004202128124	44	2	0.074727166792	Global Trend	
2000000	555.715897	1	-1.763187538607	1.043579180335	-0.024012775433	0.021516771184	-0.002587557676	0.000095982612	0.978097629502	N\A	0.055270766902	0.007316401714	0.030194623509	0.005250368431	33	3	0.003897212062	Global Trend	
2050000	571.110978	1	-1.633741511265	0.960354754280	-0.015590955302	0.062906253088	-0.007476233663	0.000060501891	0.999975653919	N\A	0.023718312252	0.003396333804	0.025747564828	0.004479966478	36	4	0.583668776139	Global Trend	
2100000	558.398761	1	-1.690651789920	1.004461348950	-0.016021418361	0.045602716151	-0.008848289937	0.000064913365	0.988322397106	N\A	0.026399939399	0.003929957316	0.023800813815	0.004392665890	44	2	0.014740163277	Global Trend	
2150000	561.251397	1	-1.649857690422	1.005088465304	-0.012336417866	0.004672120892	-0.003497783289	0.000067917410	0.997551623244	N\A	0.024379781061	0.003511093054	0.026414745896	0.004737569611	42	5	-0.051831451872	Global Trend	
2200000	547.287497	1	-1.675538210795	0.959017698260	-0.014598397453	0.064771838633	-0.010622120433	0.000078191562	0.995549950172	N\A	0.026201381791	0.003718631296	0.027837752868	0.004770791354	25	2	-0.046487748998	Global Trend	
2250000	564.656910	1	-1.771454772704	1.082063099572	-0.022652926943	-0.048161789485	0.007246245730	0.000077436395	0.983238718032	N\A	0.031436240483	0.004010378778	0.027823265156	0.004707536779	34	2	0.017135860996	Global Trend	
2300000	559.073465	1	-1.817528278606	1.054570727438	-0.030370856155	0.007827113855	0.006211563449	0.000066598610	0.979058804366	N\A	0.070624891715	0.010686792656	0.031278086089	0.006306744337	27	2	0.000754644179	Global Trend	
2350000	547.730341	1	-1.616171990653	0.966416484689	-0.018651866003	0.054889276891	-0.002397162167	0.000068371279	0.999966376861	N\A	0.025864073194	0.003350798765	0.027882169403	0.004726373793	35	3	0.528473210993	Global Trend	
2400000	565.520623	1	-1.859208729848	1.167913452953	-0.033474446707	-0.063529927062	0.008810509055	0.000080416816	0.979076079161	N\A	0.044423277347	0.005866023119	0.029197151322	0.004875470594	41	3	0.007521691630	Global Trend	
2450000	570.854197	1	-1.722447863664	0.984357479065	-0.006240035327	0.045913389005	-0.014177120529	0.000089970023	0.997726519241	N\A	0.032164267360	0.004292353499	0.021586201391	0.003817547239	41	3	0.009170044220	Global Trend	
2500000	555.504828	1	-1.569076587170	0.949580199303	-0.012333318449	0.069205296122	-0.006787770314	0.000113387469	0.999996997526	N\A	0.022983405560	0.003125452671	0.024937428793	0.004264771864	44	2	-2.907195083357	Global Trend	
2550000	555.755999	1	-2.016660902640	1.232342480775	-0.056329205169	-0.006424788137	0.008888373182	0.000063520963	0.976429568813	N\A	0.070392915418	0.010183344663	0.033524117394	0.006160179598	33	2	0.001149213965	Global Trend	
2600000	543.031597	1	-1.599626993003	0.893109654138	-0.005017784353	0.093273949675	-0.014684300005	0.000081375080	0.983048404687	N\A	0.030617704481	0.004251335740	0.028138064315	0.004867456282	35	4	-0.014925780886	Global Trend	
2650000	561.085044	1	-1.630707507213	0.946085020420	-0.014992778680	0.078537394710	-0.008838575792	0.000045337594	0.999840777490	N\A	0.023617952650	0.003497134981	0.025692356637	0.004537175496	41	2	0.133888957503	Global Trend	
2700000	565.697704	1	-1.755772895198	0.932750243256	-0.005149735377	0.093259825254	-0.020950011709	0.000069649628	0.999965989151	N\A	0.021251351334	0.003159137607	0.022977839427	0.003987794871	41	2	0.409647893511	Global Trend	
2750000	560.048897	1	-1.647896918530	0.958420524072	-0.010271194064	0.056507036857	-0.008874969022	0.000086119425	0.999024899826	N\A	0.023699902975	0.003341716440	0.025873305176	0.004641311023	32	3	-0.108712624480	Global Trend	
2800000	550.144216	1	-1.705407011684	0.987042393256	-0.015401226774	0.040784139533	-0.006836517913	0.000059463196	0.988590117712	N\A	0.026763838555	0.003984778756	0.026068940200	0.004644710955	44	2	-0.014447352151	Global Trend	
2850000	548.362245	1	-1.865413637330	1.089913961323	-0.028835910021	0.014886747009	-0.001916729359	0.000076436599	0.976830095548	N\A	0.072328803867	0.009969855731	0.034467418076	0.006272113546	29	4	0.000308485155	Global Trend	
2900000	559.972361	1	-1.637493571618	0.988888070305	-0.023340582382	0.044824865772	-0.000689113635	0.000063922870	0.994089994453	N\A	0.024715521015	0.003549687474	0.024988031928	0.004189219306	30	2	0.027159709487	Global Trend	
2950000	545.883668	1	-1.648839482711	0.953682834168	-0.013940340342	0.058853081284	-0.005137277168	0.000066338906	0.977508494695	N\A	0.041507410032	0.005161717732	0.027421072778	0.004531812650	36	3	-0.004899929764	Global Trend	
3000000	569.656193	1	-1.848840238370	1.068344836453	-0.027523967968	0.052623211166	-0.007914505129	0.000070239134	0.978273858702	N\A	0.088722630357	0.012681844283	0.037472228754	0.007058721005	34	3	0.000103550585	Global Trend	
3050000	564.939538	1	-1.762421012664	1.002420912477	-0.014649279719	0.012291002401	0.000426014534	0.000082441202	0.999917795246	N\A	0.023456209218	0.003134989714	0.025463400495	0.004461993399	25	4	-0.462760763172	Global Trend	
3100000	569.795027	1	-1.690076394800	0.993626476842	-0.018038943760	0.024380667177	-0.000246357707	0.000043744708	0.999957248408	N\A	0.022207425445	0.003123956281	0.024082592650	0.004217550229	44	4	0.238704329314	Global Trend	
3150000	556.872974	1	-1.707121930703	0.930172078489	-0.008351661329	0.075095237127	-0.011104554109	0.000099636146	0.982045768314	N\A	0.036011343041	0.004952187061	0.027628332687	0.004572264810	30	2	0.014950769592	Global Trend	
3200000	569.487554	1	-1.699240299049	0.997785015445	-0.011666701653	0.022501385390	-0.008705932038	0.000063856914	0.999996410598	N\A	0.021577024747	0.003154370460	0.023434296735	0.004082934049	36	4	-1.466139174127	Global Trend	
3250000	558.619747	1	-1.645864637657	0.958795390342	-0.013592429309	0.064472724104	-0.011732989812	0.000063084154	0.998841791172	N\A	0.023422580383	0.003572175292	0.025462934886	0.004588418704	41	1	-0.061396760790	Global Trend	
3300000	563.233791	1	-1.637038726888	0.971029310225	-0.013944473285	0.042337047349	-0.005099204919	0.000055681311	0.995423150842	N\A	0.023248211244	0.003484505547	0.024684909175	0.004527650683	25	4	-0.029672276951	Global Trend	
3350000	548.919930	1	-1.690743288910	0.990491772152	-0.015688069216	0.062212069447	-0.012197190455	0.000045253404	0.982946050788	N\A	0.035427772371	0.004965242085	0.026315606327	0.004424424490	33	1	0.004333558882	Global Trend	
3400000	552.023783	1	-1.768524149397	1.093342193493	-0.020425932658	-0.050194726062	0.001396551514	0.000078896596	0.980834749572	N\A	0.033289120575	0.004207657804	0.027733920479	0.004576029848	37	1	0.012338032881	Global Trend	
3450000	539.545542	1	-1.759535084322	1.003505110769	-0.015603986911	0.022523732400	-0.003855633325	0.000084660468	0.990391562791	N\A	0.028596483923	0.004230819085	0.029624299467	0.005060223777	26	2	-0.027369946890	Global Trend	
3500000	562.559784	1	-1.818042372439	1.078016971942	-0.030608949315	0.027422835656	-0.000016200644	0.000063799003	0.979090717226	N\A	0.068569680391	0.010108118009	0.031569322237	0.006115661558	35	4	0.001088524278	Global Trend	
3550000	551.502364	1	-1.676958174507	0.966430981122	-0.016168758869	0.061215579357	-0.011538413250	0.000085380264	0.999973780780	N\A	0.024239954147	0.003470821984	0.026410088835	0.004509050911	32	3	0.631193268635	Global Trend	
3600000	563.981530	1	-1.510419104563	0.955955868281	-0.015203091177	0.068524536382	-0.008471372050	0.000065944467	0.999991792911	N\A	0.022974768866	0.003353756522	0.025017785538	0.004408430679	42	3	0.934735399598	Global Trend	
3650000	560.339478	1	-1.790375755932	1.022472342180	-0.017159249815	-0.005961968224	0.001358129770	0.000067354205	0.999863430502	N\A	0.022334555311	0.003342848351	0.024394685036	0.004488212916	37	6	0.214678811504	Global Trend	
3700000	564.919648	1	-1.586965507558	0.986977141319	-0.024579816696	0.037076711533	0.002097852722	0.000072587506	0.999807286790	N\A	0.024048502929	0.003554251342	0.026057992326	0.004611674865	33	3	0.261724075419	Global Trend	
3750000	564.143731	1	-1.666751894856	0.942225842650	-0.013476963933	0.081287857093	-0.010576160066	0.000083491239	0.999848617546	N\A	0.021269869056	0.002989284661	0.022910377949	0.003891813252	37	3	0.263995032318	Global Trend	
3800000	559.909846	1	-1.829754058106	1.166548877017	-0.055722857750	0.004147758831	0.011785503512	0.000068573245	0.974870841562	N\A	0.078443823690	0.010930492016	0.036657637939	0.006497255754	32	2	0.002017521542	Global Trend	
3850000	568.420412	1	-1.585602671869	0.871492941531	-0.000216803288	0.114533006689	-0.017991806547	0.000068003144	0.980970299407	N\A	0.068771415201	0.010905093247	0.029628200234	0.006131885375	29	4	0.000113301594	Global Trend	
3900000	545.155221	1	-1.786823280260	1.077267817006	-0.022172149003	-0.033683944465	0.001954026226	0.000081168994	0.973119197027	N\A	0.049645702203	0.006545610331	0.031844821870	0.005064778222	35	2	0.005837340361	Global Trend	
3950000	557.058327	1	-1.701477485297	0.974165673364	-0.016894204800	0.046902070854	-0.003286209479	0.000063343630	0.999939547340	N\A	0.023517507609	0.003206728246	0.025820300350	0.004558058940	40	3	-0.245291751835	Global Trend	
4000000	550.972069	1	-1.706700125547	0.967270920631	-0.015089422084	0.120954701118	-0.022094457690	0.000061883088	0.979454919299	N\A	0.074600210850	0.011040576662	0.032044854492	0.005923630154	46	2	0.000805622849	Global Trend	
4050000	563.826433	1	-1.627291039642	1.003211761529	-0.022331135436	0.019797369906	0.000880526339	0.000064335747	0.999886749558	N\A	0.021486324732	0.003335500960	0.023266628333	0.004077099173	39	2	0.261025433350	Global Trend	
4100000	561.095938	1	-1.639003627449	0.959167630052	-0.016894650334	0.062581103444	-0.004477332636	0.000088015475	0.999984661631	N\A	0.024410031249	0.003298718026	0.026526234016	0.004532813401	45	1	0.833204944705	Global Trend	
4150000	557.446439	1	-1.600216645054	0.877019329069	-0.003623895896	0.112929100150	-0.018196857491	0.000067241352	0.976581392471	N\A	0.069673576111	0.009086991248	0.034170169281	0.005754574298	36	1	0.001586210411	Global Trend	
4200000	555.722548	1	-1.631376676728	0.983145280715	-0.022665317414	0.048964502187	-0.002809102766	0.000078564654	0.989490142864	N\A	0.025372031730	0.003429191302	0.022866818770	0.003660143657	40	2	0.018401494212	Global Trend	
4250000	568.093939	1	-1.714395886951	0.986534979595	-0.014750165511	0.034011742806	-0.005233423302	0.000075423007	0.999239445291	N\A	0.022597706217	0.003150733873	0.024611189142	0.004425132682	31	5	-0.112207552328	Global Trend	
4300000	571.629134	1	-1.614739308285	0.961047591848	-0.015573810445	0.059212541775	-0.006641997967	0.000089209386	0.998870699570	N\A	0.022651092636	0.003388715271	0.024531242767	0.004285745912	29	4	-0.124594076098	Global Trend	
4350000	562.612097	1	-1.691828313996	0.976266594015	-0.013893850703	0.087743245872	-0.017163361944	0.000048010470	0.983913598673	N\A	0.031636525189	0.004519906418	0.025389929217	0.004452028056	45	2	0.007416154916	Global Trend	
4400000	560.378346	1	-1.661205372850	0.966194768859	-0.013781094665	0.054976362204	-0.007424786027	0.000077232109	0.999999429417	N\A	0.022263184795	0.002920951860	0.024184613762	0.004083094900	41	2	-2.496694787120	Global Trend	
4450000	562.861891	1	-1.645901414710	0.983981687448	-0.019947966928	0.043214753678	-0.004078033633	0.000078282974	0.976549403745	N\A	0.042378921838	0.005585002333	0.028365336089	0.004745869519	35	2	0.008224948024	Global Trend	
4500000	553.494648	1	-1.703725885356	0.984412741174	-0.013479090275	0.029221206667	-0.006358159337	0.000085590166	0.983033670083	N\A	0.031015723272	0.004456709847	0.027386940627	0.004708414440	34	1	-0.021667320661	Global Trend	
4550000	567.750400	1	-1.588991355386	0.969982163369	-0.015886300213	0.055264219148	-0.008750486238	0.000060361419	0.999970510396	N\A	0.023987969813	0.003389738472	0.026145583474	0.004547362095	37	4	0.413774935024	Global Trend	
4600000	549.858958	1	-1.723539960810	0.995328409510	-0.019480504872	0.026177661011	-0.002108586483	0.000091003277	0.997210094591	N\A	0.026221620212	0.003782919857	0.028043060977	0.004745518212	33	3	-0.084447117276	Global Trend	
4650000	560.352291	1	-1.868316388162	1.123094638916	-0.035613302071	-0.004007218150	0.003826743515	0.000073130956	0.973661702829	N\A	0.076569450780	0.010511919082	0.035475968925	0.006360752420	33	3	0.000415052031	Global Trend	
4700000	562.378437	1	-1.719214687435	0.977782070384	-0.014502414726	0.052911060216	-0.007026459581	0.000066997356	0.989430152897	N\A	0.025711097568	0.003715285762	0.024950066340	0.004323404214	33	4	-0.016310394061	Global Trend	
4750000	574.032145	1	-1.779735530788	1.045834580892	-0.017774762028	-0.021754030155	0.000122628529	0.000083452653	0.993673995400	N\A	0.024540360567	0.003056233554	0.024873330541	0.003997472924	28	5	-0.047667405374	Global Trend	
4800000	561.427676	1	-1.640873352615	0.956144686282	-0.015056950944	0.067570194466	-0.008526292382	0.000083057782	0.999949941488	N\A	0.023767161982	0.003193038142	0.025721670721	0.004498479086	34	5	0.476208157817	Global Trend	
4850000	541.104827	1	-1.684020132590	1.025610279800	-0.021322563484	0.023820965184	-0.004718358872	0.000063319818	0.986513501660	N\A	0.028891369059	0.004061861896	0.027838616347	0.004553086124	32	0	0.014284662420	Global Trend	
4900000	548.304731	1	-1.705396726187	1.031650490814	-0.017753945468	0.036453515323	-0.007246884684	0.000100894702	0.985423446162	N\A	0.028801336352	0.004332982330	0.026197646820	0.004508109007	39	1	0.018020594963	Global Trend	
4950000	564.639953	1	-1.706213591174	0.984799649267	-0.011953609506	0.037926710880	-0.010037142445	0.000069578298	0.999120814127	N\A	0.022622120566	0.003054341250	0.024412650516	0.004220049650	38	4	-0.069713754594	Global Trend	
5000000	556.000369	1	-1.578934475428	0.983053722942	-0.030128622200	0.083925717155	-0.002948506796	0.000071300865	0.981939503733	N\A	0.032562151758	0.004671070789	0.026607094859	0.004582944794	38	1	0.010634430532	Global Trend	
5050000	556.183842	1	-1.670719083900	1.007887831998	-0.014121482876	0.008079874961	-0.003580993943	0.000054733796	0.999815419492	N\A	0.025079009106	0.003399020078	0.027264367310	0.004632068957	38	2	-0.146223678685	Global Trend	
5100000	551.666965	1	-1.704232448596	0.975374378610	-0.006987917125	0.043190684965	-0.013173974696	0.000090141788	0.999758438372	N\A	0.021083463633	0.003107052150	0.022687144368	0.004027026973	34	2	-0.208329434802	Global Trend	
5150000	553.117584	1	-1.664923705984	0.975481384707	-0.017051373829	0.045061161528	-0.003839302940	0.000089091264	0.999976339570	N\A	0.023115661274	0.003362030749	0.025280297188	0.004483449599	34	2	-0.632977258116	Global Trend	
5200000	565.469928	1	-1.643039785987	0.889455140634	-0.002125172079	0.108919198096	-0.020104887289	0.000094980959	0.991259815790	N\A	0.054536600517	0.007898653912	0.027931259232	0.005202938902	36	4	0.003830703563	Global Trend	
5250000	567.862223	1	-1.607671566396	0.975688829070	-0.016835510431	0.055933660805	-0.006908353728	0.000073298085	0.994525662345	N\A	0.023924837703	0.003613634642	0.024314008837	0.004507105699	35	5	0.031730873575	Global Trend	
5300000	553.206705	1	-1.803081828532	1.035754688592	-0.017039850212	0.005428157908	-0.005492291918	0.000068313944	0.985923092797	N\A	0.028023530493	0.003789797833	0.025560832779	0.004223594655	30	3	-0.013645809933	Global Trend	
5350000	558.478303	1	-1.932316144448	1.192775720135	-0.053024735660	0.026889223624	0.003586749139	0.000073943077	0.976176078499	N\A	0.062909275104	0.009264659711	0.030340635810	0.005909879676	35	3	0.002376285815	Global Trend	
5400000	556.260224	1	-1.659466783542	0.972479168631	-0.020312962335	0.051428097552	-0.002539881981	0.000071471414	0.999677399609	N\A	0.023617150500	0.003421987668	0.025569759441	0.004204587186	35	2	-0.143255773796	Global Trend	
5450000	552.600453	1	-1.722500259841	0.990678720255	-0.018283576684	0.027911376993	-0.000376014834	0.000060508710	0.999991617217	N\A	0.024800471697	0.003384562634	0.026939953737	0.004669321290	33	2	0.922395397685	Global Trend	
5500000	547.715643	1	-1.696449139519	0.969020934102	-0.010105871336	0.066992327127	-0.017832453714	0.000075492471	0.990715482475	N\A	0.028760505292	0.003930917971	0.028509053529	0.004622576908	32	1	0.028454112457	Global Trend	
5550000	544.312082	1	-1.649601241276	0.963537039083	-0.010878977415	0.059647158915	-0.012908754322	0.000068538446	0.999871083336	N\A	0.024400636697	0.003286718874	0.026417438729	0.004529138021	37	4	-0.219455623883	Global Trend	
5600000	569.189342	1	-1.628376498589	0.963011684442	-0.013217945092	0.059373955234	-0.009431840713	0.000053097467	0.999989242935	N\A	0.023179490729	0.003353912665	0.024928669927	0.003986655709	43	4	-0.714612016925	Global Trend	
5650000	561.584954	1	-1.634388634444	0.902408026981	-0.003656200734	0.075811698619	-0.014946873235	0.000063392285	0.975499987836	N\A	0.055504345694	0.007394335195	0.032283397535	0.005497366959	33	2	0.003589695744	Global Trend	
5700000	560.615936	1	-1.714049368895	0.998230631037	-0.014029889999	0.023421246717	-0.007686036270	0.000085727322	0.999976743661	N\A	0.023635308894	0.003351037310	0.025504080192	0.004264685111	39	3	0.719802487146	Global Trend	
5750000	573.133920	1	-2.065186762118	1.293749468562	-0.059863269378	-0.043196310323	0.011995941665	0.000066269376	0.974920854034	N\A	0.070926388062	0.009559682527	0.034455411254	0.005965335604	30	6	0.001355116472	Global Trend	
5800000	565.000246	1	-1.926303086313	1.162847600663	-0.050816485199	0.015602341978	0.007650004196	0.000059690703	0.974309472878	N\A	0.065655342802	0.007888387644	0.033528443196	0.005297909543	31	2	0.000917270649	Global Trend	
5850000	548.015786	1	-1.848859391897	1.119106313717	-0.038287529476	0.009145375031	0.002353417225	0.000060515111	0.979891758538	N\A	0.066894837731	0.008519053818	0.033546627687	0.005413797576	42	2	0.000696521213	Global Trend	
5900000	565.617022	1	-1.663615401420	1.004176932744	-0.015767469732	0.025397071475	-0.005141492634	0.000072992099	0.994670548513	N\A	0.023492513490	0.003179859277	0.024268050815	0.004154268801	40	2	0.034875903194	Global Trend	
5950000	552.213425	1	-1.735405612948	1.050132931302	-0.025545364765	0.008471329711	0.002410201364	0.000077788675	0.977887693372	N\A	0.046698593357	0.006755838278	0.029398514673	0.005491775178	33	1	0.005173159956	Global Trend	
6000000	560.962115	1	-1.734379627057	0.958945034069	-0.007280381447	0.063410475269	-0.016008543248	0.000063560977	0.998977269891	N\A	0.022275188437	0.002983055324	0.023824851162	0.003929642354	33	4	0.084138724023	Global Trend	
6050000	556.945147	1	-1.709617491800	1.062303400128	-0.026423320826	0.001661199652	0.002880883775	0.000063968582	0.985457512033	N\A	0.029090877005	0.004128524423	0.026694006151	0.004687706946	33	1	0.013156759168	Global Trend	
6100000	566.070683	1	-1.645238581441	0.966787287535	-0.011697839912	0.069351075403	-0.013839553648	0.000072143925	0.994955131958	N\A	0.023215373554	0.003122916885	0.023848673542	0.003981191337	38	3	0.030862234671	Global Trend	
6150000	574.780811	1	-1.644713830846	0.949899677878	-0.005260795848	0.071879651335	-0.016644414524	0.000079421383	0.999616269781	N\A	0.022118903445	0.002943717043	0.024031882305	0.004028563820	34	5	-0.152831522275	Global Trend	
6200000	560.556472	1	-1.763724600421	1.090206962104	-0.037047544438	0.024500728977	0.003073330576	0.000074379044	0.976648543858	N\A	0.049574460264	0.007675067102	0.026836195368	0.005089725822	35	3	0.005543184074	Global Trend	
6250000	562.251366	1	-1.630358585853	0.973509264261	-0.016993900457	0.061119677185	-0.007380847219	0.000083626768	0.986503661591	N\A	0.029715024876	0.004075301190	0.027628128724	0.004941900573	21	3	0.026533037490	Global Trend	
6300000	556.418584	1	-1.483906027085	0.866911549335	-0.012423939242	0.140542272774	-0.016287163938	0.000068546791	0.982452059994	N\A	0.032745833802	0.004714683508	0.027645342994	0.004527206185	36	2	-0.009714774297	Global Trend	
