Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  HIP_d1_m9-VR-005.txt
Log File Name:                   HIP_d1_m9-VR-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            667058077
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   HIP_d1_m9-VR-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
2900000	451.522413	1	-1.564148818431	1.480965234501	-0.085691755414	-0.150293228551	0.025723668808	0.000087599273	0.955987602024	N\A	0.111897005536	0.015863621152	0.046849972666	0.009184940544	42	35	
2950000	441.478012	1	-1.206101719867	1.205167022306	-0.035691178208	-0.103684615251	0.009802384496	0.000064214685	0.956975767026	N\A	0.096240250369	0.013619422552	0.043770777696	0.007979905130	43	28	
3000000	434.119552	1	-1.178753611645	1.187979105147	-0.044226381098	-0.060900795090	0.011709459678	0.000096724418	0.952263553773	N\A	0.103646947588	0.014951682131	0.047230708176	0.008837161502	50	39	
3050000	441.052146	1	-1.395178412098	1.351564178955	-0.060852924385	-0.145103562823	0.022144590911	0.000142616826	0.952890762371	N\A	0.115794275549	0.016321533847	0.049191099765	0.009127868557	51	33	
3100000	435.890365	1	-1.192747514000	1.190359638668	-0.042332207818	-0.079236934424	0.014742671430	0.000140792048	0.954180739612	N\A	0.111134982953	0.015206756998	0.046679432256	0.007715165136	48	24	
3150000	432.631611	1	-1.149489263634	1.166079093425	-0.034318728448	-0.080455374167	0.006782856590	0.000243500372	0.946723098554	N\A	0.104527886903	0.013823002615	0.049290585853	0.008522201236	48	33	
3200000	446.014213	1	-1.353086769713	1.333928018109	-0.073129211449	-0.080228122918	0.022709983155	0.000216517945	0.948866820752	N\A	0.103811348816	0.014100111952	0.046991180215	0.008349947426	42	23	
3250000	444.510327	1	-1.155548159373	1.209197421154	-0.054462387902	-0.032459056806	0.010677495627	0.000098676366	0.952414662356	N\A	0.126574066114	0.016879050067	0.052166692263	0.008965500085	57	30	
3300000	440.141387	1	-1.522539554596	1.434014716323	-0.071141866077	-0.144411496630	0.017775864069	0.000207063448	0.955633974780	N\A	0.108870981137	0.016026023109	0.047062833299	0.009149305055	45	35	
3350000	437.714708	1	-1.184840545897	1.210055517335	-0.059467766090	-0.012227662242	0.009365258740	0.000099651992	0.973710377591	N\A	0.068370309516	0.012715349531	0.035145390124	0.007749139614	45	31	
3400000	444.534933	1	-1.213423486611	1.221099329576	-0.059155869288	-0.031103394341	0.013186281534	0.000077888492	0.964185484676	N\A	0.107941637383	0.015176122965	0.046957845006	0.009207201781	37	32	
3450000	450.047634	1	-1.315428281746	1.313505138872	-0.068156974737	-0.094790272529	0.023378006261	0.000053716436	0.958155592377	N\A	0.101398098544	0.014878185346	0.046999258418	0.008936893994	47	31	
3500000	444.268410	1	-1.306479106863	1.279335097035	-0.045742196835	-0.103212949743	0.005013823757	0.000114320155	0.951979006520	N\A	0.119531430083	0.016718761058	0.051149090013	0.009260132570	50	30	
3550000	446.968550	1	-1.162749205635	1.189829748050	-0.056417007975	0.024484599449	0.002437689369	0.000126149090	0.956189916950	N\A	0.102374586693	0.014619410758	0.046061478294	0.008608912369	42	28	
3600000	448.903056	1	-1.085589191452	1.134107015164	-0.037399445979	-0.020891928720	0.002210512865	0.000084418099	0.961153213089	N\A	0.109597374337	0.016574375586	0.045078551287	0.008860980203	51	27	
3650000	423.061631	1	-1.330714491933	1.342199821296	-0.059175637870	-0.152374035751	0.021046245952	0.000274451336	0.950925054006	N\A	0.114592996815	0.016191190554	0.051266440523	0.009547019888	50	26	
3700000	433.712639	1	-1.447287259157	1.463001803501	-0.096242243050	-0.128927149322	0.034041577366	0.000135424506	0.950285819720	N\A	0.114387514573	0.017447499501	0.047692569786	0.009933026895	50	30	
3750000	460.810874	1	-1.306790213851	1.279691112735	-0.052754602174	-0.083832342207	0.010332841803	0.000068574251	0.962122535944	N\A	0.113858593054	0.016210082354	0.047584307384	0.009034396575	40	29	
3800000	441.605292	1	-1.459169465236	1.362778161239	-0.067466692066	-0.088113615049	0.014826575742	0.000128661189	0.954391357769	N\A	0.109112079286	0.015529767131	0.046709341393	0.008535886500	48	27	
3850000	431.284988	1	-1.441141490936	1.385910424583	-0.072098867984	-0.150358681791	0.029040838699	0.000144615967	0.944920801620	N\A	0.116900408678	0.015935746175	0.054608429747	0.009993268851	44	31	
3900000	438.564210	1	-1.281032792508	1.302710608879	-0.067690680906	-0.106902162228	0.025523235297	0.000092051475	0.950582569617	N\A	0.133008789950	0.019843540025	0.052784126650	0.009994055269	46	33	
3950000	434.159206	1	-1.369187817510	1.319135953423	-0.064006808327	-0.079520458383	0.014890827676	0.000103603521	0.952922215841	N\A	0.106288842580	0.014874621113	0.049130277660	0.009044696763	48	37	
4000000	440.865949	1	-1.251248496614	1.233458032486	-0.051936075876	-0.036589283218	0.004547040031	0.000044740680	0.956561565176	N\A	0.130436004172	0.018550560030	0.055414044075	0.010253811051	39	24	
4050000	442.720264	1	-1.116675934343	1.168775852155	-0.040222343778	-0.065201831585	0.007338847444	0.000022076560	0.951247818373	N\A	0.114846448562	0.017593393959	0.047688993208	0.009323689735	53	30	
4100000	448.775771	1	-1.048510543476	1.083044207414	-0.033825006805	0.050620302846	-0.009742575152	0.000010690176	0.960258046533	N\A	0.101778299689	0.015064675694	0.043174005341	0.008361563140	46	31	
4150000	444.757860	1	-1.153675790563	1.220881462512	-0.058780127368	-0.050163944234	0.016465659220	0.000033318277	0.956527836752	N\A	0.121863039466	0.018279927948	0.049153013958	0.009671158970	39	35	
4200000	443.493988	1	-1.234148875383	1.216784733230	-0.041007438721	-0.079925094083	0.010349724530	0.000025256269	0.952002536437	N\A	0.109013528562	0.015957997761	0.047512116682	0.009051835280	57	26	
4250000	442.177874	1	-1.526976021581	1.529025037065	-0.108682526332	-0.175069238856	0.049334971189	0.000008214902	0.948997635056	N\A	0.119131781007	0.018400717200	0.047276361478	0.009340976056	39	35	
4300000	446.002381	1	-1.107603913487	1.138576440322	-0.043060495961	0.007416762165	0.002814388833	0.000005087310	0.960672065205	N\A	0.097385401777	0.013875339758	0.044748343404	0.008285592072	39	32	
4350000	440.887691	1	-1.159469890405	1.239253655481	-0.065896036832	-0.033746207428	0.013276057291	0.000009069398	0.953940182871	N\A	0.113706400655	0.017692853993	0.049251343511	0.010286982473	44	28	
4400000	443.030394	1	-1.226028468945	1.232859486129	-0.059799771332	-0.022927287338	0.010354990002	0.000010136038	0.953979419612	N\A	0.104444119520	0.015600003846	0.045010679626	0.008856987749	53	30	
4450000	443.433560	1	-1.117497603905	1.168268551537	-0.050474249741	-0.007649313398	0.008046960312	0.000010644947	0.952884464876	N\A	0.102237685862	0.014248883102	0.046598739664	0.008674459606	39	26	
4500000	440.533480	1	-1.365528254196	1.303518478462	-0.060910588133	-0.046202703553	0.008198535182	0.000025250976	0.958308791722	N\A	0.100973467714	0.015581230266	0.043301428142	0.008751617439	43	39	
4550000	447.926513	1	-1.169394899993	1.148793534390	-0.031086213746	-0.024008322997	-0.004876247052	0.000020425808	0.948224367307	N\A	0.128849110679	0.018426854834	0.053733387400	0.010353428472	47	32	
4600000	431.284675	1	-1.547507265291	1.441501750556	-0.086447470439	-0.084607956515	0.023303265103	0.000133460922	0.953271814730	N\A	0.124850274086	0.017543914518	0.054048788874	0.009468958840	52	22	
4650000	442.404363	1	-1.492455069544	1.363181142716	-0.065003708085	-0.069830881557	0.008235635262	0.000117091215	0.955104545734	N\A	0.124823391411	0.018812307633	0.047759965671	0.009284330414	45	34	
4700000	427.647011	1	-1.152760134108	1.128102578856	-0.032371812088	-0.002163186420	-0.004434636026	0.000119792381	0.953065517528	N\A	0.105052861001	0.015524311629	0.045657636763	0.008420583753	38	28	
4750000	438.720828	1	-1.146257235282	1.144965594090	-0.038639340878	-0.004573273101	-0.002139827990	0.000053194932	0.955116825325	N\A	0.102070875857	0.014525575205	0.045084130949	0.008551856786	45	30	
4800000	438.699282	1	-0.991067390118	1.078609493688	-0.033474785224	-0.008340789459	0.007989329191	0.000010303230	0.948535187894	N\A	0.123317436741	0.016398666592	0.055038623992	0.009437472126	40	23	
4850000	424.581583	1	-1.686811602792	1.607818164928	-0.103473036021	-0.204955683833	0.035306551214	0.000027684654	0.941022104297	N\A	0.116815181098	0.016382236123	0.051966479672	0.009328745251	54	34	
4900000	443.748512	1	-0.869315673176	1.008840062430	-0.036290429195	0.062243742693	0.002087174381	0.000009710722	0.964158638254	N\A	0.096718099244	0.015060797694	0.039284946774	0.007921788417	43	35	
4950000	433.714811	1	-1.168689289709	1.194048493740	-0.049801476329	-0.016227566457	0.005388994865	0.000009046435	0.951087739743	N\A	0.108607139396	0.016078611036	0.046880010907	0.009048323978	57	29	
5000000	445.430243	1	-1.496074361399	1.438252804092	-0.082211769198	-0.117034238710	0.025825421395	0.000009128188	0.962488911959	N\A	0.103655792569	0.015140552785	0.045091776971	0.008818480849	45	26	
5050000	446.779879	1	-1.333066037928	1.318584224970	-0.062353060561	-0.086313844570	0.013030185004	0.000017961632	0.958778153611	N\A	0.107843278564	0.016281461328	0.045353772218	0.008778944743	54	32	
5100000	434.034861	1	-1.335967324926	1.312321864279	-0.056849104334	-0.132990028880	0.023252288539	0.000034267345	0.962634943812	N\A	0.115379240668	0.016051612167	0.050832028095	0.009550220654	43	27	
5150000	433.714146	1	-1.289202986725	1.267711884791	-0.052473499483	-0.100366476745	0.015675221537	0.000073323261	0.955689292373	N\A	0.120879275383	0.016873167263	0.051440336759	0.009175482761	40	35	
5200000	441.685634	1	-1.390853752719	1.321502690986	-0.057502986178	-0.118632206492	0.015699251120	0.000214044998	0.948334456017	N\A	0.104977123484	0.012167060450	0.051890777699	0.007941744047	49	31	
5250000	444.117397	1	-1.287687150636	1.248147560494	-0.046909235821	-0.093537982586	0.011833680650	0.000126204994	0.955936216149	N\A	0.108984065172	0.015203179197	0.046629865694	0.008098058179	45	24	
5300000	444.274667	1	-1.532549728426	1.391201060128	-0.066995340985	-0.094686804105	0.012406057080	0.000132958987	0.954477092902	N\A	0.123372562219	0.017264501264	0.051925906836	0.009095105120	41	21	
5350000	436.439395	1	-1.274188193256	1.221588754622	-0.041828705415	-0.054547985325	0.001164078672	0.000092444975	0.953737123532	N\A	0.109530757251	0.016217606666	0.045936119707	0.008884987258	47	25	
5400000	451.181056	1	-1.659247211959	1.571843381964	-0.105412399494	-0.185070243541	0.043240834744	0.000090128705	0.958146609121	N\A	0.099667771653	0.014624090059	0.038675057322	0.007535589010	62	27	
5450000	441.134684	1	-1.396475639470	1.362722223320	-0.079032394353	-0.098921594523	0.029983699220	0.000191866791	0.952087904841	N\A	0.118478480674	0.016845295182	0.051590592125	0.009949007225	41	24	
5500000	426.518693	1	-1.463172726115	1.400656414098	-0.071415384416	-0.128672507137	0.018422160733	0.000206674551	0.941796146641	N\A	0.120557502509	0.017050852884	0.052721709734	0.009737525148	44	15	
5550000	429.919194	1	-1.127100905680	1.096343781771	-0.017236613613	-0.052016999523	-0.003083052203	0.000138333210	0.955743009527	N\A	0.113581320886	0.017181755075	0.047943351100	0.009682077737	50	31	
5600000	440.399082	1	-1.226651381142	1.240338210597	-0.061216122200	-0.036406213476	0.012426563534	0.000098239725	0.968835304586	N\A	0.102136104650	0.014268009281	0.041191437828	0.007873167559	51	27	
5650000	413.484204	1	-1.555576459048	1.394218400717	-0.067571567342	-0.067987485848	0.006172576689	0.000168651912	0.956258109151	N\A	0.126363563530	0.018528912771	0.051168984990	0.009408540392	42	25	
5700000	434.726484	1	-1.192984521336	1.173462898621	-0.041678175309	-0.024513568129	0.004788932926	0.000129298942	0.944480836967	N\A	0.113917551097	0.016283816482	0.053135289224	0.009850237602	49	22	
5750000	442.361927	1	-1.191739199705	1.186381828312	-0.046461254253	0.002974261936	-0.003724253441	0.000033269629	0.956188809635	N\A	0.120005054478	0.018810292537	0.047077897885	0.009645262495	41	30	
5800000	434.164049	1	-1.398302238529	1.321431639782	-0.054263685831	-0.081650930337	0.004437493413	0.000042896454	0.952475504415	N\A	0.116332102088	0.015150648279	0.051707375750	0.008549883762	48	29	
5850000	444.078132	1	-1.105262036389	1.157886461255	-0.038144213917	-0.042240461324	0.003232706641	0.000027386230	0.980664457035	N\A	0.093222499291	0.013853114305	0.039993088248	0.008132398049	48	30	
5900000	441.496585	1	-1.178402237516	1.237065454907	-0.055425276970	-0.069912697747	0.014394536528	0.000044376641	0.958606041808	N\A	0.101156695658	0.014185187236	0.046126093262	0.008428545897	53	32	
5950000	446.011207	1	-1.281946870688	1.267669876241	-0.056796544508	-0.085832358448	0.015153935793	0.000009221507	0.950363993293	N\A	0.109840936146	0.014997377190	0.049917458173	0.008775855054	40	34	
6000000	441.979148	1	-1.332551684681	1.315975616506	-0.067298695335	-0.098461781207	0.023758437074	0.000010478542	0.951188857590	N\A	0.111497917165	0.016275576612	0.048458714169	0.009352149846	43	21	
6050000	424.415395	1	-1.330339605840	1.326886599539	-0.067071343995	-0.115315376828	0.024405552931	0.000011514092	0.952675792083	N\A	0.114666590739	0.017452376219	0.046829817701	0.009652637986	54	29	
6100000	440.350150	1	-1.467353127026	1.425007665900	-0.086158687258	-0.072771454382	0.018755094873	0.000008057985	0.952446635102	N\A	0.113182764167	0.017735456997	0.044776256328	0.009465979291	49	39	
6150000	433.847482	1	-1.381904044580	1.335190749865	-0.054708981798	-0.172102696222	0.021638152946	0.000014336883	0.955884170516	N\A	0.112424910385	0.016330719948	0.046218186388	0.009154272838	44	37	
6200000	440.723896	1	-1.037808610563	1.133376864074	-0.042974984200	-0.059012187298	0.016716267807	0.000006634990	0.953792694325	N\A	0.103255359534	0.015162522570	0.046426269636	0.008846654998	55	40	
6250000	446.404985	1	-1.489753552814	1.401127942608	-0.075971221373	-0.078194494435	0.013141339516	0.000011286380	0.957955608067	N\A	0.115748467568	0.016980305414	0.047569812051	0.009649699012	47	37	
6300000	425.212830	1	-1.617145433675	1.508646537306	-0.097624424939	-0.105548966813	0.026099867236	0.000029435015	0.954797998303	N\A	0.140587614981	0.020332644444	0.055385869310	0.010616550420	53	31	
6350000	453.058047	1	-1.624403617768	1.507428316886	-0.080593445225	-0.198453732536	0.027677204288	0.000109701112	0.957572952496	N\A	0.100061956432	0.014302701543	0.045683276629	0.008523799063	43	31	
6400000	447.385941	1	-1.468948140167	1.363810504936	-0.068760088307	-0.056385444740	0.010047674126	0.000105780144	0.963436587944	N\A	0.099729389329	0.014251430494	0.042650625302	0.007950766569	52	29	
6450000	455.716293	1	-1.385003967874	1.325005460368	-0.063320837778	-0.088642709330	0.018335710976	0.000120434374	0.961625883580	N\A	0.094743227448	0.013968714151	0.041379544336	0.007799619369	39	27	
6500000	424.466195	1	-1.032336089118	1.031757112023	-0.014429994329	-0.015244495052	-0.005532502083	0.000087350064	0.955961538381	N\A	0.108253329992	0.016437949098	0.046462306146	0.009331568342	46	33	
6550000	448.603414	1	-1.237088638429	1.194662713632	-0.042637226534	-0.035797958798	0.003863643578	0.000092281942	0.960002463448	N\A	0.120318166896	0.016232742223	0.052347814715	0.009232429634	45	27	
6600000	449.975506	1	-1.267349142418	1.275197783480	-0.066202852625	-0.076329219596	0.024310487953	0.000131468697	0.953034108137	N\A	0.103345090266	0.014950114652	0.045203167171	0.008785303503	48	23	
6650000	432.370358	1	-1.456578152603	1.390817710845	-0.069157283568	-0.139216604652	0.021690376026	0.000163617697	0.953696163013	N\A	0.106371361010	0.015865035609	0.045344330542	0.008711218563	56	28	
6700000	418.026308	1	-1.506299597610	1.434820791204	-0.077726895899	-0.144398486943	0.023208952870	0.000191595416	0.946245002030	N\A	0.103527033222	0.015392364353	0.045510221319	0.009191454196	50	20	
6750000	447.755158	1	-1.489943047087	1.471287332470	-0.089995406320	-0.167680025836	0.036194274933	0.000089440012	0.956059959684	N\A	0.095251644543	0.013754782887	0.042585390429	0.008009184971	43	23	
6800000	451.341149	1	-1.437993022632	1.363067645021	-0.061293595549	-0.128964087856	0.018980097680	0.000143168853	0.964136749842	N\A	0.099679681552	0.014600902228	0.041638520399	0.008248576035	42	26	
6850000	436.398803	1	-1.520496772706	1.393028115541	-0.072700099420	-0.091120427686	0.018805093460	0.000201384095	0.953210319992	N\A	0.108273423060	0.014922972677	0.050053821273	0.009172279174	43	30	
6900000	439.303767	1	-1.469797631442	1.404027606334	-0.065619308233	-0.155604040897	0.020744835723	0.000067344244	0.958950932854	N\A	0.103016677434	0.015995598499	0.043114163308	0.009099465446	55	24	
6950000	442.067930	1	-1.324212517705	1.263345536149	-0.050082243780	-0.058263427362	0.001295881311	0.000097009088	0.958971023666	N\A	0.103734036544	0.015288469226	0.043332501871	0.008286363994	51	27	
7000000	429.897453	1	-1.366174235623	1.337621273600	-0.072429859358	-0.088669570243	0.022963222802	0.000134603789	0.952732499163	N\A	0.122122974527	0.018842838684	0.048317756642	0.009754673395	46	20	
7050000	449.173416	1	-1.144299672477	1.160759534917	-0.050609184855	-0.000142696233	0.005715908295	0.000118201597	0.958697381503	N\A	0.106025889198	0.014916643025	0.047060554256	0.008749920841	48	18	
