Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m9-VR-006.txt
Log File Name:                   CEREB_d1_m9-VR-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            924893642
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m9-VR-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1550000	557.896067	1	-0.838583181804	0.980999105098	-0.009070678633	0.061521958284	0.004687202960	0.000088802185	0.980717918172	N\A	0.084801426905	0.011025236444	0.039906678163	0.006746259862	45	25	
1600000	558.609961	1	-1.033891361049	1.104044234361	-0.015966275694	-0.005855534622	0.006844425358	0.000075396815	0.979289276771	N\A	0.071863593830	0.008885245048	0.036310641043	0.006013175848	42	22	
1650000	565.069683	1	-1.272106358199	1.294305571855	-0.043540925914	-0.089148266800	0.025112728093	0.000076609436	0.985140170064	N\A	0.066708332497	0.008214254049	0.033351098572	0.005490422582	51	24	
1700000	557.756497	1	-1.257769052864	1.249973274851	-0.034094522582	-0.042634473549	0.011673092143	0.000083204196	0.985198459934	N\A	0.075457696854	0.010551152102	0.035133150551	0.006402697559	39	19	
1750000	575.777445	1	-1.132778297491	1.194664271954	-0.033118526278	-0.032033600899	0.016149912237	0.000080761653	0.983863325031	N\A	0.068369029792	0.008491944877	0.034245798906	0.005614486500	39	20	
1800000	568.588164	1	-1.121600665471	1.192533154724	-0.024648484020	-0.073293690255	0.016140570243	0.000051318007	0.986399335179	N\A	0.085905057279	0.011518821290	0.035265749464	0.006447467747	45	33	
1850000	566.513629	1	-1.163349188018	1.231145890848	-0.033550619804	-0.075993405342	0.019026907983	0.000093124356	0.983869066681	N\A	0.075846515480	0.009218742688	0.036422727232	0.005956530207	43	18	
1900000	569.424190	1	-1.340188249146	1.331066052750	-0.046312241561	-0.081500087928	0.019925513053	0.000083619235	0.990699697383	N\A	0.067891674615	0.008273760949	0.031945224234	0.005321537774	37	25	
1950000	564.765274	1	-1.258153175291	1.277413361792	-0.038533685927	-0.105164486398	0.026381875622	0.000077241207	0.987264397688	N\A	0.058839572582	0.007960722646	0.030746544631	0.005280229376	37	21	
2000000	574.632102	1	-1.212228468127	1.246413025402	-0.034736675405	-0.069010390322	0.017784875695	0.000085224093	0.982755558446	N\A	0.068373902911	0.008777718299	0.034323148058	0.005856646034	45	23	
2050000	568.958642	1	-0.926257067286	1.015711311101	-0.003023939257	0.010257210750	0.003765736548	0.000056293973	0.991360889788	N\A	0.041862645730	0.007415033569	0.023118040538	0.005417035842	44	25	
2100000	558.734539	1	-1.199214995239	1.239957688853	-0.036062252830	-0.068872134072	0.020592159143	0.000090422692	0.985725137142	N\A	0.069762433560	0.008788265977	0.033656628905	0.005669375877	43	32	
2150000	564.785732	1	-1.105084954786	1.184063303804	-0.027213564029	-0.065970171833	0.018160244807	0.000063171721	0.985342247092	N\A	0.069234813136	0.008244310337	0.034359944639	0.005466940503	41	26	
2200000	566.352720	1	-1.263218379341	1.320457053203	-0.044138599046	-0.100926968039	0.024173547783	0.000083471278	0.980514166929	N\A	0.069863251947	0.008676710805	0.035233158342	0.005771171222	50	25	
2250000	574.131765	1	-1.179585464911	1.217704887498	-0.032938954230	-0.055834182712	0.018136547548	0.000082212982	0.987292059561	N\A	0.070799126430	0.008884684126	0.033014938617	0.005633833253	51	23	
2300000	560.974023	1	-1.241515074963	1.261135831589	-0.035121577576	-0.073696613280	0.015672586231	0.000081029222	0.983548147886	N\A	0.060017739582	0.008096835740	0.030200205925	0.005578228766	45	22	
2350000	567.004805	1	-1.181361435754	1.220192177616	-0.032517590447	-0.064245928204	0.018842369754	0.000070703061	0.985875475518	N\A	0.066672471912	0.008182065769	0.033665995000	0.005526815734	45	14	
2400000	567.459985	1	-0.997426757499	1.085708314979	-0.019018257599	0.035536034978	0.002389901837	0.000073867586	0.983909016889	N\A	0.075946001551	0.008899620845	0.037498171233	0.005764203581	55	25	
2450000	567.415468	1	-0.904612175719	1.029928872139	-0.009515028563	0.017683675215	0.005178365393	0.000107924007	0.986669995180	N\A	0.076567087989	0.009554491264	0.033886148042	0.005803784391	45	25	
2500000	559.447200	1	-1.138953434800	1.164338089028	-0.022003761940	-0.029674894584	0.011234388671	0.000092436822	0.979856063223	N\A	0.075795359413	0.009380885257	0.036804025971	0.005976367114	36	19	
2550000	558.760684	1	-1.284980230497	1.264086704642	-0.029235219878	-0.053786178067	0.004269147029	0.000076425005	0.985532130216	N\A	0.074054380110	0.010474528287	0.033249200730	0.006263301877	38	23	
2600000	563.738243	1	-0.948729408032	1.041504947164	-0.008259391484	0.020041767369	0.002814311737	0.000090282544	0.987098067066	N\A	0.059458703578	0.007809406494	0.030937977006	0.005572149641	39	24	
2650000	564.124205	1	-1.176966060601	1.180241934436	-0.021318569916	-0.026444582775	0.004896932673	0.000085063741	0.986702669716	N\A	0.072465201572	0.010045301922	0.035002515772	0.006305121312	43	22	
2700000	566.346305	1	-1.237217744270	1.269840519277	-0.039782867115	-0.058453066347	0.016422999971	0.000079612710	0.985535812290	N\A	0.077309298960	0.010098863872	0.035341596031	0.006127397839	38	30	
2750000	562.109507	1	-1.287854861613	1.276589065838	-0.034701052610	-0.067474196472	0.013367795333	0.000080095947	0.985709055217	N\A	0.073483822043	0.008788938522	0.035597175468	0.005640461831	51	25	
2800000	574.478289	1	-1.042923926524	1.085720794915	-0.019869517238	0.041124253913	0.004881321294	0.000092265610	0.982746130056	N\A	0.078401649551	0.009638096683	0.038203235732	0.006225825871	47	24	
2850000	575.298378	1	-1.158019759290	1.188173485508	-0.029060895818	-0.016560136251	0.010720600244	0.000081140365	0.984312088620	N\A	0.071285961890	0.008698719519	0.034665328524	0.005641775844	36	22	
2900000	572.793905	1	-1.397778427272	1.356241798720	-0.042532531078	-0.110979421172	0.019035344152	0.000069873889	0.983814551496	N\A	0.072051480741	0.008746587738	0.035256969934	0.005747247485	58	23	
2950000	561.981229	1	-1.164571387546	1.222406008110	-0.036094263376	-0.043576536888	0.016563104024	0.000076776616	0.984316490140	N\A	0.084908225698	0.011193035030	0.037877501593	0.006539418258	48	31	
3000000	567.956888	1	-1.085486356181	1.182794346595	-0.027860046056	-0.072923551959	0.019855193455	0.000084482126	0.981236610145	N\A	0.071010930466	0.008747569410	0.035658772896	0.005802689660	36	21	
3050000	552.397256	1	-1.151282209697	1.169260430280	-0.020247510104	-0.034082328897	0.009146714747	0.000087230029	0.983698895930	N\A	0.076746773699	0.009572493907	0.035745409890	0.005940898533	37	26	
3100000	569.873309	1	-1.358720660565	1.333737704106	-0.041532991678	-0.122006590760	0.024192602909	0.000082360781	0.983817913165	N\A	0.061937886620	0.007876006222	0.031803426933	0.005353173075	46	20	
3150000	575.636369	1	-1.073730399251	1.160425338561	-0.021746361253	-0.054906872492	0.013768492394	0.000070066371	0.986596759424	N\A	0.070390458417	0.008379696890	0.033601312278	0.005391287661	34	23	
3200000	562.390074	1	-0.992187876775	1.111071210745	-0.018275965697	-0.034397049644	0.012146145681	0.000078067842	0.982524556990	N\A	0.075612669582	0.009096260192	0.036472511103	0.005813251225	47	25	
3250000	544.722492	1	-1.179932663172	1.212117760647	-0.029388982884	-0.049299756367	0.013814588277	0.000074086791	0.981232004560	N\A	0.074117763276	0.009651300240	0.035527186425	0.006123366739	45	23	
3300000	565.572180	1	-1.304765574770	1.321761880788	-0.044413574454	-0.081882655023	0.017688928852	0.000116454963	0.986375363926	N\A	0.067122798839	0.008706459900	0.032388844117	0.005597143003	45	27	
3350000	561.683960	1	-1.225403687147	1.235541711982	-0.031629471031	-0.043275500897	0.009724752811	0.000083795253	0.984400817665	N\A	0.084519292135	0.011719870266	0.037298820690	0.006824586249	47	23	
3400000	564.983711	1	-1.354289981549	1.334523627297	-0.043746461757	-0.121132359534	0.027779552259	0.000091984007	0.984226399240	N\A	0.069651647354	0.008587174640	0.033865738882	0.005293566906	41	22	
3450000	565.783489	1	-1.000920219582	1.091944686521	-0.010784505533	-0.011895896461	0.004805868158	0.000067684475	0.987024973374	N\A	0.076344393783	0.009134519983	0.036890061293	0.005817338746	63	29	
3500000	570.213452	1	-1.292583118366	1.286238356432	-0.039720033653	-0.058022549938	0.014514577735	0.000085271121	0.986183889471	N\A	0.068515540930	0.008746038003	0.032075447678	0.005465106399	44	24	
3550000	570.151654	1	-1.137629166057	1.169411694093	-0.025633634779	-0.009843534784	0.007989377333	0.000068812962	0.984441478986	N\A	0.069096579890	0.008938745659	0.032960891846	0.005710089649	45	17	
3600000	567.300059	1	-1.196584235163	1.237073354655	-0.036855191034	-0.059111908040	0.019246221051	0.000087169067	0.985325926766	N\A	0.069723034557	0.008678891644	0.032497352286	0.005286209860	47	22	
3650000	574.989449	1	-1.397474327104	1.387165516025	-0.056971478879	-0.119029306867	0.031002300691	0.000082927117	0.987140599914	N\A	0.070974174656	0.008943475403	0.034472148604	0.005792333103	36	25	
3700000	567.237959	1	-1.328228905813	1.306054457375	-0.041391172825	-0.075917912218	0.020532489071	0.000089235095	0.987244485666	N\A	0.070202377171	0.008628353075	0.034002847189	0.005665066274	49	19	
3750000	564.445218	1	-0.991737858848	1.118037600064	-0.022913160927	-0.024074813202	0.015101917076	0.000065143847	0.983641664960	N\A	0.081025182364	0.010753050586	0.037362262140	0.006630262197	44	29	
3800000	565.087000	1	-1.220134238521	1.235000761648	-0.030555470559	-0.073890713616	0.017975928402	0.000069441120	0.987298251650	N\A	0.065361079110	0.007918139610	0.032951111869	0.005238489719	48	25	
3850000	569.392805	1	-1.050503549238	1.121530633581	-0.018201318903	-0.029754675748	0.011908212395	0.000071876577	0.983197491545	N\A	0.066812145171	0.008700623953	0.033910739490	0.005749556663	52	19	
3900000	581.597919	1	-1.143274013514	1.216621019369	-0.031523196092	-0.078394078373	0.019056199444	0.000063588415	0.982665262453	N\A	0.072700482309	0.008593836439	0.036212210303	0.005655786604	45	21	
3950000	564.528494	1	-1.149757347589	1.204239829656	-0.030791227313	-0.050813671054	0.015940507509	0.000083061243	0.983854171965	N\A	0.069724234341	0.008618192142	0.034253828570	0.005607005653	45	31	
4000000	564.068556	1	-1.280813349707	1.274871686657	-0.038334615529	-0.070346680379	0.020075942836	0.000080952709	0.984617734781	N\A	0.062122932570	0.008043520324	0.030003142517	0.005323596150	38	14	
4050000	564.044224	1	-1.136941522757	1.189496522573	-0.030849523872	-0.020689951099	0.010365679787	0.000086020844	0.986071014856	N\A	0.065641815782	0.008336493963	0.033886586273	0.005663555054	45	20	
4100000	574.143003	1	-1.151108630204	1.194950536000	-0.027558526646	-0.029460734715	0.008459413462	0.000083091042	0.987575381580	N\A	0.068100478921	0.008385236874	0.032819860716	0.005264517670	41	19	
4150000	574.630518	1	-1.098711458669	1.170618814121	-0.022628454281	-0.060265635747	0.013888980759	0.000091743491	0.986497416875	N\A	0.070725996628	0.008740275190	0.033278186298	0.005527725352	45	21	
4200000	561.118724	1	-1.168407417586	1.200979929995	-0.025853480619	-0.055961046916	0.012921467947	0.000086866922	0.985322916700	N\A	0.066746984755	0.008391788722	0.033479867187	0.005681018006	46	23	
4250000	558.100611	1	-1.122761495524	1.186479399156	-0.033575079797	-0.018474104002	0.014632610559	0.000118525311	0.981510593895	N\A	0.071391972778	0.009162522094	0.034583503970	0.005775261958	41	23	
4300000	566.088471	1	-1.256079297949	1.271090092341	-0.034560302041	-0.095502077836	0.020249102010	0.000070400419	0.983336857107	N\A	0.068560131661	0.008258512645	0.033994130171	0.005434986227	33	22	
4350000	556.866935	1	-1.365072206643	1.385308280958	-0.054009828847	-0.146758660490	0.033197561657	0.000077948941	0.979559042330	N\A	0.077741179853	0.010358885699	0.035898273876	0.006231791342	37	21	
4400000	552.871881	1	-1.290393054102	1.314139553390	-0.039365494844	-0.125137209445	0.023379983225	0.000061650871	0.985316787116	N\A	0.075190107290	0.009263068986	0.034671224349	0.005674174378	49	28	
4450000	553.305237	1	-1.235024115344	1.226551042485	-0.028968734097	-0.023626205567	0.004294525412	0.000069740336	0.981882078312	N\A	0.080719950283	0.011736661036	0.034831203753	0.006626451256	50	24	
4500000	575.486716	1	-1.119835312321	1.165247226927	-0.027498965284	-0.005567973267	0.008448668332	0.000086997440	0.986418375352	N\A	0.067739224538	0.008498008450	0.032741568304	0.005489666564	37	21	
4550000	548.346908	1	-1.198991679395	1.243102316357	-0.041090963551	-0.033652250870	0.016830431220	0.000097558516	0.981245254017	N\A	0.074840894570	0.009533419889	0.036900227364	0.006523908558	32	20	
4600000	577.536053	1	-1.161384961788	1.206185584800	-0.029438662096	-0.049423417776	0.012788500942	0.000070194542	0.998678015073	N\A	0.074627264943	0.009199035363	0.035163683010	0.005789443082	39	19	
4650000	569.223983	1	-1.228281007310	1.236003145592	-0.033868112486	-0.039922160424	0.013116918128	0.000078751690	0.986286102771	N\A	0.074570912787	0.009702727532	0.034383632252	0.006124089252	42	29	
4700000	564.131163	1	-1.168154780567	1.201258721176	-0.034346163831	-0.005535908574	0.009515436829	0.000088386038	0.983721273981	N\A	0.068430004055	0.009300429486	0.033492254102	0.006107853166	35	34	
4750000	567.030263	1	-1.252076469651	1.266353300396	-0.037515690657	-0.074065839177	0.019859146828	0.000091196416	0.984765430680	N\A	0.072993269287	0.009858365420	0.034509368530	0.006189822731	43	16	
4800000	565.511547	1	-1.070097633491	1.140164336007	-0.021391701467	-0.030597679959	0.011670193662	0.000071808963	0.987176226775	N\A	0.066845661374	0.008171254758	0.033157407178	0.005507638053	41	21	
4850000	560.687952	1	-1.236106060307	1.249928463342	-0.035971056498	-0.046668210567	0.014387892047	0.000081036589	0.985147438740	N\A	0.073855088060	0.008881147740	0.035761393441	0.005737142187	52	19	
4900000	570.779599	1	-1.177238416941	1.228781865613	-0.031520794956	-0.071511628838	0.017275804820	0.000067873266	0.987060631550	N\A	0.061606823011	0.007564346955	0.031353454928	0.004978271825	43	25	
4950000	566.878832	1	-1.115069776368	1.167573133883	-0.026372366906	-0.021309885320	0.009448050001	0.000082540503	0.982654648898	N\A	0.077559589346	0.010179083252	0.035255102604	0.006050808303	37	22	
5000000	568.683670	1	-1.039195236318	1.113383414845	-0.022612751061	0.005439380007	0.009632665928	0.000081019126	0.984118275200	N\A	0.065209533662	0.008196228651	0.033421975124	0.005535992123	39	17	
5050000	576.606255	1	-0.980875012629	1.106028083120	-0.021166216779	-0.008033802755	0.009370915746	0.000089928046	0.982919411147	N\A	0.074113506639	0.009136324991	0.036448225604	0.005993053256	42	24	
5100000	574.660678	1	-1.115206840671	1.185576073213	-0.031736474243	-0.035410379265	0.016197020743	0.000088394459	0.984568046988	N\A	0.068123679063	0.008566716546	0.034501495606	0.005713880061	42	23	
5150000	569.627783	1	-1.195772798252	1.237933537068	-0.033554194720	-0.077044554174	0.020466823881	0.000084014038	0.982121478016	N\A	0.069489461606	0.008610763273	0.033563855397	0.005631958484	40	19	
5200000	555.136443	1	-1.317696985630	1.295868707451	-0.037087266344	-0.082816295953	0.015169512272	0.000025477489	0.980840607996	N\A	0.077284544584	0.010401855680	0.035830344613	0.006310533076	39	25	
5250000	560.479370	1	-1.353380750394	1.341179264266	-0.045501386512	-0.098556909530	0.021689724350	0.000091211861	0.982048371822	N\A	0.077404266069	0.010840572287	0.034779109668	0.006475973270	56	21	
5300000	571.558948	1	-1.047880358062	1.131082947248	-0.017014322093	-0.050455572480	0.012564159459	0.000110592235	0.986353381308	N\A	0.054798975590	0.007770621596	0.028110754782	0.005237887553	47	31	
5350000	558.477008	1	-1.089410924616	1.173723434086	-0.028298532089	-0.044259422556	0.015772770482	0.000065204046	0.982363153915	N\A	0.064401242420	0.007857515651	0.032717950278	0.005290844693	43	21	
5400000	574.404250	1	-1.154017366020	1.173850174824	-0.028204242850	-0.000051582337	0.009223205105	0.000068745422	0.987402253468	N\A	0.069874535671	0.009370243656	0.031979571808	0.005867503960	46	23	
5450000	558.494471	1	-1.081917659736	1.159778529498	-0.025424589276	-0.032609018894	0.012645663966	0.000082459705	0.983789359449	N\A	0.083620286583	0.011282623772	0.037616195479	0.006760640059	40	30	
5500000	563.471239	1	-1.298545379463	1.310158865285	-0.042606613595	-0.090879281043	0.020281225104	0.000075538645	0.982389309250	N\A	0.075520334279	0.009236756467	0.036442216224	0.005981134814	39	16	
5550000	562.429397	1	-1.320594103415	1.334016019685	-0.038882888417	-0.163661852433	0.029804851378	0.000087779537	0.982239727540	N\A	0.067899532755	0.008649171330	0.033894904790	0.005658407195	63	24	
5600000	562.521847	1	-1.095217676582	1.150958220529	-0.021714088410	-0.047515606172	0.015792373903	0.000080669252	0.983404669588	N\A	0.068455476373	0.008460441685	0.034367533173	0.005752925742	46	23	
5650000	568.178577	1	-1.129109306608	1.212262036310	-0.029582340657	-0.077737071748	0.018705501716	0.000065837854	0.982879878196	N\A	0.075363093391	0.008759685984	0.036378048631	0.005575596194	51	27	
5700000	566.773270	1	-1.376662915674	1.368471084638	-0.048697337844	-0.121657609496	0.025527104766	0.000079016641	0.982254148595	N\A	0.076687021778	0.010235707220	0.035829316583	0.006371914509	34	24	
5750000	566.581263	1	-0.930851822682	1.018741665864	-0.005965484716	0.044156427233	-0.001645293611	0.000084356513	0.987424618304	N\A	0.049518841781	0.006823092890	0.026916455892	0.004807687437	42	27	
5800000	560.859492	1	-1.135209839389	1.170206017878	-0.021690791116	-0.036479204733	0.008643258267	0.000089298632	0.984054035499	N\A	0.070712162443	0.008758443440	0.034517499011	0.005743228349	39	22	
5850000	569.889532	1	-1.009506657910	1.130661572005	-0.023756679028	-0.043206026254	0.017580581688	0.000077010078	0.984815015864	N\A	0.069237507287	0.008684093059	0.033067846887	0.005566562485	41	23	
5900000	565.998871	1	-0.977628714757	1.056154652833	-0.014312303860	0.023518735109	0.006773292294	0.000066681413	0.985233553403	N\A	0.075692498965	0.009523304739	0.036216441711	0.006201658176	35	28	
5950000	563.319133	1	-1.134833461222	1.195812128127	-0.029181081552	-0.038162582056	0.012768224642	0.000082520133	0.985182365956	N\A	0.062435810957	0.007981629347	0.031063828990	0.005231112235	47	19	
6000000	573.886956	1	-1.165087034442	1.211669441345	-0.035329705353	-0.043011145826	0.019643739993	0.000087228637	0.984829067434	N\A	0.054077651466	0.007645047931	0.028788492828	0.005261664508	31	17	
6050000	559.845182	1	-1.176545469869	1.202321984656	-0.023889530956	-0.066774260436	0.013422852439	0.000094563755	0.983125842065	N\A	0.073583990997	0.009326990455	0.034350907052	0.005928469211	46	24	
6100000	572.147764	1	-1.084149152816	1.153529472809	-0.027057312173	-0.013991518002	0.012252741351	0.000074501793	0.983812096759	N\A	0.074682606572	0.009576479822	0.034761963541	0.005942814745	50	27	
6150000	558.674582	1	-1.120588551026	1.176436585379	-0.029493808039	-0.033839471197	0.017391068981	0.000076700565	0.978690095394	N\A	0.073841564864	0.008959626507	0.037087048667	0.005903454804	43	22	
6200000	566.499796	1	-1.405868332950	1.389281335678	-0.049993334762	-0.144790638771	0.030059815156	0.000075079253	0.982836836508	N\A	0.070034797635	0.008869943592	0.034341170510	0.005695460765	42	18	
6250000	579.958057	1	-1.194823457782	1.203066048790	-0.031158928782	-0.032128511180	0.015111063756	0.000078502169	0.985282250808	N\A	0.066990482739	0.008281296926	0.032722405460	0.005433985806	50	27	
6300000	552.328844	1	-1.290380771143	1.292522338667	-0.038955893059	-0.089678587401	0.021710584690	0.000076007782	0.987361487736	N\A	0.065709784101	0.008194980414	0.032139030765	0.005384549917	40	29	
6350000	563.371292	1	-1.131094497002	1.165386230552	-0.025056645780	-0.017731722629	0.010366495659	0.000081228032	0.980323716578	N\A	0.070788403960	0.008632912861	0.035771081923	0.005729201437	38	18	
6400000	555.523917	1	-1.247435748421	1.266501666523	-0.044744722132	-0.032686807913	0.017288373536	0.000088232675	0.981853306729	N\A	0.068660862009	0.007995862662	0.034961941513	0.005304455674	43	22	
6450000	552.436894	1	-1.340002165822	1.350062487461	-0.043807240441	-0.154067091231	0.030309209424	0.000070963491	0.980257896509	N\A	0.075408181193	0.008860789777	0.038308346625	0.005923226912	45	28	
6500000	549.430513	1	-1.242582785624	1.232407278263	-0.026615122462	-0.072406269980	0.015151071099	0.000075640776	0.979350862522	N\A	0.074202651099	0.008437820804	0.038938715474	0.006134010569	43	21	
6550000	575.050660	1	-1.103562983679	1.185564634072	-0.025141104501	-0.072735233288	0.017483627466	0.000093952625	0.985480545515	N\A	0.072999019396	0.009017021532	0.036057364055	0.005945874815	39	24	
6600000	567.094763	1	-1.070909257685	1.148424756524	-0.023090782969	-0.028257672128	0.011383670104	0.000072250288	0.987486515769	N\A	0.059744285009	0.007367639635	0.030829796424	0.005061813291	42	23	
6650000	558.657361	1	-1.211775835390	1.260056230325	-0.035812484699	-0.101556507820	0.024297650314	0.000089254346	0.984900349997	N\A	0.076469020747	0.009189904151	0.036289357858	0.005813267431	45	23	
6700000	565.677662	1	-1.169305064849	1.190790927152	-0.023292169565	-0.046120738919	0.009526651581	0.000085849244	0.988682925526	N\A	0.068911212042	0.008847263840	0.033024756236	0.005826530215	45	26	
6750000	565.848589	1	-1.352067971755	1.347672623622	-0.040625068987	-0.133498520069	0.022097260621	0.000080424331	0.982594848066	N\A	0.071151647504	0.008778775079	0.035890638801	0.005962190167	53	21	
6800000	564.304010	1	-1.101608790997	1.148103775433	-0.021727611280	-0.020642874476	0.009635924578	0.000084269681	0.987669006287	N\A	0.061450341117	0.007808061929	0.031076676042	0.005338867972	57	19	
6850000	569.365830	1	-1.353667596806	1.337062614752	-0.048900280867	-0.081939443549	0.021224084244	0.000080572013	0.983706639166	N\A	0.074090338012	0.009579731374	0.034769605245	0.005757258879	51	23	
6900000	578.582492	1	-1.085205659422	1.131683642379	-0.020299910946	-0.013195795169	0.008371474498	0.000074363026	0.988537416470	N\A	0.067435423019	0.008404039763	0.033077966414	0.005605814218	46	26	
6950000	567.331453	1	-1.164314902646	1.210092342281	-0.033228753578	-0.033782315715	0.013236207495	0.000071935090	0.986893744952	N\A	0.063768635704	0.009165083245	0.030913800211	0.005927091887	38	20	
7000000	566.614568	1	-1.106296511731	1.169232139766	-0.020657858629	-0.054139161625	0.012066356700	0.000063955232	0.985164358463	N\A	0.066316640039	0.008197153512	0.033034033737	0.005631150341	39	24	
7050000	568.241892	1	-1.377107080420	1.373358135085	-0.054427657542	-0.119229390053	0.029362014668	0.000067952860	0.988587139792	N\A	0.072031596489	0.009335746569	0.034008766637	0.005970526826	43	21	
