Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m7-glob-006.txt
Log File Name:                   MOB_d1_m7-glob-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1652281949
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m7-glob-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.114840
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	329.495520	1	-0.634603131462	0.727697154186	0.311247530527	-0.038295331877	0.000212301661	0.999986330025	N\A	0.039188629947	0.043355449004	0.005189907820	53	28	0.863993607781	Global Trend	
1550000	310.039812	1	-0.834871979650	0.830259569879	0.187990471334	-0.019471641258	0.000302370193	0.998121974264	N\A	0.042189779069	0.046119294842	0.004893950024	45	23	0.102487690498	Global Trend	
1600000	324.061886	1	-0.807612489971	0.869500896430	0.173900320920	-0.019824453808	0.000189534209	0.980272620119	N\A	0.039870039269	0.042339709443	0.004947491738	48	26	0.022029164699	Global Trend	
1650000	284.494373	1	-1.089978917465	0.957800402898	0.047374887492	-0.007580766768	0.000432501380	0.984351865485	N\A	0.043792975214	0.047525801677	0.005545617194	48	22	0.039988655408	Global Trend	
1700000	312.620944	1	-0.645002580409	0.806038687563	0.221213216661	-0.030566302489	0.000264969937	0.999799563078	N\A	0.045011417045	0.049434901628	0.005283413221	34	21	-0.253285830944	Global Trend	
1750000	291.305819	1	-0.794154790493	0.830251308147	0.191824852933	-0.024444351175	0.000194901451	0.999589410803	N\A	0.043914856984	0.048111554065	0.005189308917	41	14	-0.116476017834	Global Trend	
1800000	299.788267	1	-0.636243606983	0.726255062379	0.296512243877	-0.033080985038	0.002069479179	0.995775168092	N\A	0.038185180599	0.042273432334	0.005288851491	40	16	-0.503937577964	Global Trend	
1850000	328.605783	1	-0.967592834837	0.806203483158	0.244293265900	-0.030938627825	0.000221956727	0.962036398084	N\A	0.045038393682	0.046413357122	0.005118243418	45	25	0.018582057484	Global Trend	
1900000	290.027790	1	-0.656253734865	0.759801493003	0.269089672556	-0.027301927241	0.000296556123	0.999717302894	N\A	0.044887413695	0.048999613166	0.005209626408	31	19	0.346876128141	Global Trend	
1950000	316.154978	1	-0.647074311965	0.699193916223	0.323133236886	-0.033501913562	0.000310789732	0.963792629977	N\A	0.046149585440	0.048500741516	0.005422040790	34	21	0.021303159003	Global Trend	
2000000	316.104328	1	-0.732657518102	0.792887785842	0.240152255232	-0.031402983954	0.000957283273	0.999630057722	N\A	0.032299803293	0.034548909871	0.003534363424	45	19	0.777278603964	Global Trend	
2050000	318.659668	1	-0.745192005155	0.752378216973	0.270011273941	-0.029877668723	0.000490672426	0.977107542871	N\A	0.042299742616	0.044385239639	0.004866092554	48	23	-0.047949044868	Global Trend	
2100000	299.861610	1	-0.670284015556	0.720883687070	0.312462462836	-0.034788826138	0.000264212935	0.999648552647	N\A	0.035974180131	0.039121534314	0.004113088316	35	16	-0.245933519085	Global Trend	
2150000	324.862970	1	-0.719762179803	0.801299867352	0.230733851944	-0.026798141990	0.000400373196	0.991840958577	N\A	0.037379062349	0.040699298606	0.005079256657	37	22	0.087302099182	Global Trend	
2200000	322.577751	1	-0.588304833602	0.702744469309	0.346632720428	-0.040669238942	0.000767315243	0.995024636326	N\A	0.037499333553	0.040970420005	0.004531518942	41	26	0.164614897675	Global Trend	
2250000	298.129680	1	-0.823273612018	0.834656577470	0.178179991971	-0.016330543323	0.001153287095	0.998955370943	N\A	0.030360800299	0.034120450139	0.004642002143	40	19	-0.372353648826	Global Trend	
2300000	296.220802	1	-0.617348000883	0.786968968325	0.249230311468	-0.034215092378	0.000377886526	0.999942547395	N\A	0.044582439028	0.049186764111	0.005780214391	39	15	0.676997607757	Global Trend	
2350000	286.187105	1	-0.635004499462	0.666382974852	0.372238616581	-0.039103893527	0.000257844656	0.999959386694	N\A	0.043836260890	0.048064620721	0.005395062462	39	20	-0.534979330451	Global Trend	
2400000	304.394947	1	-0.670149979442	0.832921949966	0.190274801053	-0.025026146215	0.000165182571	0.999932237233	N\A	0.038702065701	0.042963286226	0.005340257270	42	12	-0.277117626549	Global Trend	
2450000	277.330305	1	-0.770956703370	0.808257237852	0.221119593883	-0.029667875548	0.000306175148	0.999996022384	N\A	0.038046572237	0.042025848639	0.005265060942	33	19	-2.086835319671	Global Trend	
2500000	317.005546	1	-0.462000802336	0.748492206872	0.289533285856	-0.036386047915	0.000312129644	0.999905543609	N\A	0.035633438247	0.039556116659	0.004964150017	28	21	0.615111637271	Global Trend	
2550000	280.370363	1	-0.587741039328	0.682779729322	0.357610065703	-0.035188086045	0.000296323432	0.998342693265	N\A	0.045491765269	0.049906200547	0.005763524900	36	16	0.112971866586	Global Trend	
2600000	305.713121	1	-0.526100571907	0.636653788626	0.401381885323	-0.038798004372	0.000061589473	0.999987095166	N\A	0.050469105326	0.055319445043	0.005779022384	40	20	-0.325671637618	Global Trend	
2650000	298.837841	1	-0.494033118137	0.758524605533	0.257077859343	-0.026346715288	0.000293062583	0.998516063003	N\A	0.046912535309	0.051617181954	0.005654705251	32	17	-0.121599889461	Global Trend	
2700000	302.374336	1	-0.740892384067	0.806142302463	0.226394448751	-0.032927854855	0.000134864842	0.999996111944	N\A	0.045471398701	0.050134184586	0.005727181963	40	17	-0.889838845767	Global Trend	
2750000	317.355221	1	-0.612865106754	0.725685901276	0.306259241936	-0.034287579818	0.000218546128	0.999338178347	N\A	0.040572850724	0.044857627655	0.005181599579	41	24	-0.111813211967	Global Trend	
2800000	311.519933	1	-0.979437653881	0.938290799296	0.138825731627	-0.021694202665	0.000237529338	0.940962631648	N\A	0.047374261319	0.045652150098	0.005937622849	47	21	0.006086205096	Global Trend	
2850000	320.430124	1	-0.949114665890	0.896322694942	0.180745524642	-0.030753212984	0.000280124454	0.940322618462	N\A	0.041906073581	0.036754554998	0.005806810481	48	18	0.003162545947	Global Trend	
2900000	301.903538	1	-0.670780641197	0.758536556194	0.270679742834	-0.028796176359	0.000374660265	0.999882705367	N\A	0.046669206731	0.051122585002	0.005647192294	48	20	0.550514003835	Global Trend	
2950000	302.645647	1	-0.888913110247	0.745295136736	0.297344312819	-0.032366235622	0.000231553890	0.933993283793	N\A	0.050225425104	0.048754890672	0.005989489817	37	26	0.005401416553	Global Trend	
3000000	308.390661	1	-0.575247536616	0.728822870264	0.314428267662	-0.039978228720	0.000244318056	0.999068082366	N\A	0.029416290090	0.032932205040	0.004752962905	34	18	0.142436469032	Global Trend	
3050000	307.175912	1	-0.565361964793	0.780523939731	0.291188126841	-0.038861126089	0.001414856380	0.982330505948	N\A	0.047860705435	0.051561191756	0.006188352378	51	17	0.142714488977	Global Trend	
3100000	323.677427	1	-0.711803549780	0.744100355729	0.301802935650	-0.032848571763	0.000318724323	0.984863161682	N\A	0.044632734702	0.048183714832	0.005365766277	40	20	0.037503693702	Global Trend	
3150000	315.968852	1	-0.654532727587	0.851880806653	0.179772793714	-0.020030846369	0.000289075921	0.998358789947	N\A	0.046565165195	0.051033539702	0.005656935873	40	19	0.122413762957	Global Trend	
3200000	310.579499	1	-0.409801875557	0.728986116571	0.324164164980	-0.047381937682	0.000526862326	0.999212438506	N\A	0.039737572738	0.044173383365	0.005835804635	41	19	0.315810408842	Global Trend	
3250000	305.514280	1	-0.836076904664	0.876355658019	0.154359263398	-0.026728143671	0.000543147017	0.997865763131	N\A	0.045232818708	0.049593138673	0.005769365629	34	20	0.170711672597	Global Trend	
3300000	313.507628	1	-0.639772601343	0.832889286092	0.195310749744	-0.027861799486	0.000249406883	0.999996894863	N\A	0.039239316691	0.043362331840	0.005154195777	43	17	2.199768373327	Global Trend	
3350000	321.996677	1	-0.684413393737	0.827908243789	0.198716434285	-0.025167435739	0.000236488451	0.999973472721	N\A	0.039357732601	0.043254003239	0.004863952959	30	22	0.807498436307	Global Trend	
3400000	325.649830	1	-0.810686317654	0.781707868065	0.256065594436	-0.034789657103	0.000141767898	0.945726901380	N\A	0.040975061387	0.033989206572	0.004995892401	56	23	0.002713913709	Global Trend	
3450000	321.678132	1	-0.779729231373	0.832927915497	0.192862928109	-0.026598064658	0.000487855100	0.999882516460	N\A	0.040622544541	0.044688463192	0.005215240162	30	22	-0.782172335069	Global Trend	
3500000	274.808137	1	-0.641180107394	0.751687776926	0.285116730112	-0.034835458040	0.000237163418	0.999842358508	N\A	0.050980384498	0.055807369830	0.005861622477	37	15	0.222569756940	Global Trend	
3550000	285.961939	1	-0.546555677398	0.839830143653	0.248310167899	-0.038828406155	0.000281344276	0.981639593514	N\A	0.049121851505	0.052853840848	0.006027308700	41	14	0.029351884853	Global Trend	
3600000	287.787575	1	-0.798638942415	0.716236287386	0.325659770210	-0.044058250531	0.000402635779	0.999914568688	N\A	0.034964953763	0.039018130689	0.005359394125	35	15	-0.704005632534	Global Trend	
3650000	322.918356	1	-0.627271625385	0.815701090490	0.207332806149	-0.021321000338	0.000306106593	0.999949923133	N\A	0.043842167888	0.048423686471	0.005439562012	44	19	0.769419026186	Global Trend	
3700000	316.381925	1	-0.610206016842	0.871016037320	0.205345263527	-0.034639079916	0.000903870900	0.974714079224	N\A	0.040501419459	0.042748914345	0.005363198794	33	25	0.086863548447	Global Trend	
3750000	294.117789	1	-0.832482553658	0.803414379032	0.221151657033	-0.024812746263	0.001062522500	0.999982834307	N\A	0.044381943887	0.048477729056	0.005205716689	46	23	-3.239228359824	Global Trend	
3800000	314.735212	1	-0.890029260969	0.811710472141	0.263442283342	-0.039211388738	0.000267175875	0.925384097798	N\A	0.050486872173	0.048447852665	0.006524530862	37	25	0.004138799338	Global Trend	
3850000	317.065047	1	-0.413259971811	0.753816308147	0.260626798817	-0.032304522323	0.000331143671	0.996510108123	N\A	0.041251070754	0.045622609377	0.005680236586	39	19	-0.106091859446	Global Trend	
3900000	324.108894	1	-1.059806497720	0.955062491755	0.122448104301	-0.023665527305	0.000198096328	0.930005722388	N\A	0.043711230216	0.041885870104	0.006086195333	38	25	0.002469375930	Global Trend	
3950000	319.018099	1	-0.931968705918	0.855622624011	0.161385320988	-0.014421628458	0.000235134444	0.978278628512	N\A	0.043260332136	0.047962886478	0.005719843773	40	27	-0.016557137619	Global Trend	
4000000	323.534510	1	-0.814472534083	0.827045926457	0.187724157078	-0.013781649819	0.000088968875	0.999885653776	N\A	0.034218432668	0.037957246254	0.004757191075	52	26	0.132471360435	Global Trend	
4050000	324.766677	1	-0.895513592928	0.880430813227	0.136231310496	-0.016107636116	0.000056206018	0.999929494869	N\A	0.035943823089	0.039923487016	0.005180264380	52	21	0.086920050913	Global Trend	
4100000	340.503074	1	-0.666268113347	0.730882079768	0.297008562824	-0.031592144876	0.000225814093	0.974960442316	N\A	0.031791337058	0.033080408408	0.004907908183	43	27	-0.018333595845	Global Trend	
4150000	302.866739	1	-0.720246111449	0.801288840768	0.221412527801	-0.024510257306	0.000182837673	0.999685428051	N\A	0.042990230717	0.046986924275	0.004949151737	44	25	-0.129119134162	Global Trend	
4200000	312.644297	1	-0.531401871287	0.756921451516	0.275367767656	-0.032171165555	0.000260924146	0.999984736869	N\A	0.035801143221	0.039562123739	0.004963066856	34	28	1.061553197683	Global Trend	
4250000	294.041104	1	-0.876829030123	0.827099514697	0.208390354528	-0.025598627201	0.000446580182	0.969612227858	N\A	0.040841943330	0.042107928547	0.005013862682	34	20	0.035291594429	Global Trend	
4300000	294.924226	1	-0.710098950649	0.748301498745	0.253024105021	-0.019439787762	0.000383973226	0.977135841504	N\A	0.041047086341	0.044259939179	0.005395381740	39	19	-0.037583236998	Global Trend	
4350000	312.047494	1	-0.645796831698	0.747673973897	0.283145271102	-0.031851723142	0.000368625547	0.999921382853	N\A	0.029952903964	0.033184062800	0.004290021420	40	22	-0.754616557882	Global Trend	
4400000	292.231698	1	-0.640331746608	0.724484223509	0.311930468273	-0.029566080628	0.000338953169	0.997009209411	N\A	0.040645080214	0.044256983120	0.004474140055	36	21	0.084357734864	Global Trend	
4450000	327.269905	1	-0.543042918902	0.725487932186	0.234926792444	-0.015994078668	0.000235910885	0.949532860699	N\A	0.041474578889	0.039472499967	0.005595115935	38	22	-0.009597096981	Global Trend	
4500000	312.750128	1	-0.697909146421	0.730641367110	0.300421194245	-0.029737779787	0.000273330603	0.999677944957	N\A	0.040012119745	0.044081229365	0.005072425139	44	24	0.237042531987	Global Trend	
4550000	298.155104	1	-0.758260018040	0.743176911346	0.297632252520	-0.036383608468	0.000339785115	0.997074000843	N\A	0.040516100655	0.044434376575	0.005312833173	36	17	0.088007801672	Global Trend	
4600000	305.348581	1	-0.872232348886	0.804498022925	0.233083500143	-0.019889969636	0.000334307119	0.949834426647	N\A	0.038862623902	0.037788081800	0.005014794492	32	23	0.013681684395	Global Trend	
4650000	314.031122	1	-0.563400108560	0.706541887841	0.284863504515	-0.022933822779	0.000268699697	0.964736862249	N\A	0.042502455371	0.044441756178	0.005401247029	38	24	-0.020107935975	Global Trend	
4700000	315.089102	1	-0.857530758577	0.891545709672	0.174671948953	-0.027716817212	0.000241861333	0.966336934702	N\A	0.039919724489	0.040301567083	0.005666293161	39	20	0.015597470028	Global Trend	
4750000	294.696323	1	-0.751365360380	0.794257629073	0.237785646319	-0.028416671863	0.000901007314	0.992740593335	N\A	0.045150771465	0.049032532079	0.005773891526	36	23	0.170306285634	Global Trend	
4800000	308.480261	1	-0.805365432779	0.790170149075	0.300364108421	-0.036180906010	0.000226666960	0.967923984896	N\A	0.045007082274	0.047086090635	0.005803841350	39	22	0.012796855641	Global Trend	
4850000	313.685815	1	-0.787664147185	0.811105616142	0.326807634468	-0.062053102059	0.000239996435	0.953526805532	N\A	0.047989773382	0.049184438552	0.005951471014	33	21	0.009342313193	Global Trend	
4900000	316.637960	1	-0.576489342924	0.731658895902	0.305466055733	-0.039229434150	0.000185259462	0.999858540662	N\A	0.044525478092	0.049165926316	0.005778110934	45	20	-0.254611770905	Global Trend	
4950000	320.147515	1	-0.648441083569	0.719260086352	0.318073369918	-0.036886768366	0.000260134218	0.999936319800	N\A	0.026122052484	0.029500602100	0.004658510392	42	24	0.500888283619	Global Trend	
5000000	320.272710	1	-0.807601095833	0.709778506301	0.308581417674	-0.033311754281	0.000549276309	0.971182447581	N\A	0.045793835428	0.047617097749	0.005450906938	39	26	0.042739792138	Global Trend	
5050000	312.070449	1	-0.690195053797	0.746799635772	0.282683894534	-0.024644428173	0.000326693704	0.999404328939	N\A	0.034538089155	0.037908095333	0.004135507366	40	20	0.205033788480	Global Trend	
5100000	292.498786	1	-0.603558294555	0.753201676547	0.363786775853	-0.053977682156	0.000512713882	0.962361487615	N\A	0.049856790826	0.052226363685	0.005814418868	39	17	0.031178697074	Global Trend	
5150000	309.571254	1	-0.887501223611	0.844647004392	0.190809645050	-0.022504140342	0.000434743602	0.969262121315	N\A	0.031693554958	0.032454366578	0.004696074730	42	24	0.029444307039	Global Trend	
5200000	324.415970	1	-0.684847511215	0.729904299181	0.309438575304	-0.034139082371	0.000220970645	0.997403754809	N\A	0.031171744486	0.034446343075	0.004078449775	35	22	0.074786005009	Global Trend	
5250000	323.311713	1	-0.706637441699	0.718267590184	0.309928653774	-0.027233228980	0.000207870525	0.999725903102	N\A	0.024641643478	0.027223746534	0.003499124159	32	24	0.191116262977	Global Trend	
5300000	314.721890	1	-0.717328924148	0.772133076241	0.229370605286	-0.025091898957	0.000190444643	0.956068728153	N\A	0.043092926480	0.045348613374	0.005701705257	42	19	-0.009345732344	Global Trend	
5350000	324.222954	1	-0.834694364281	0.814623761529	0.208980615667	-0.023282789091	0.000230783530	0.999992869759	N\A	0.034962125692	0.037956217457	0.003858229687	47	21	1.353651916026	Global Trend	
5400000	342.600926	1	-0.771285506403	0.789956976519	0.242504771514	-0.025527228614	0.000286450893	0.984641882232	N\A	0.031701804838	0.034731099754	0.004392960902	40	22	0.028343889231	Global Trend	
5450000	313.361959	1	-0.594907353962	0.785808058375	0.225277531316	-0.020253494883	0.000232941663	0.999325677611	N\A	0.039393347923	0.043351058108	0.004691602810	41	18	-0.135378385057	Global Trend	
5500000	317.965952	1	-0.613708852855	0.754402340238	0.269231870041	-0.024908089823	0.000174461312	0.999985305678	N\A	0.041642944510	0.045830493519	0.005117984565	49	17	-0.677338074112	Global Trend	
5550000	291.598916	1	-0.815031912408	0.822852997961	0.254513371551	-0.042637861372	0.000273983259	0.922989748798	N\A	0.052793172934	0.049155749039	0.007288262699	41	15	0.004268539705	Global Trend	
5600000	291.446531	1	-0.765872924643	0.689060032932	0.360125990224	-0.037299090244	0.000396605980	0.992435909185	N\A	0.045206949160	0.049585489425	0.005988579670	42	18	0.053375698334	Global Trend	
5650000	298.098667	1	-0.787422930687	0.875001153373	0.168972368587	-0.020836648096	0.000505912479	0.977214319537	N\A	0.042445657265	0.044996145955	0.005422438401	41	21	0.060953928816	Global Trend	
5700000	305.164173	1	-0.808709345030	0.815764378821	0.215503006922	-0.013448887359	0.000197952913	0.993774041462	N\A	0.017425263096	0.019516813307	0.002189148989	50	22	0.027030092139	Global Trend	
5750000	311.266122	1	-0.753740033777	0.842893591418	0.216690700592	-0.031409630846	0.000185072028	0.986124877395	N\A	0.040404248861	0.043698338633	0.005617862902	52	19	0.021394669523	Global Trend	
5800000	309.189727	1	-0.724764194061	0.835430016409	0.193369985014	-0.026698613141	0.000069685940	0.999954379751	N\A	0.038490382846	0.042196716593	0.004627170407	38	19	0.156223945159	Global Trend	
5850000	291.409208	1	-0.779250276008	0.785129398809	0.236161710091	-0.030174973219	0.000365878939	0.961541793005	N\A	0.050037378240	0.052975823424	0.006377446056	53	21	-0.021428755878	Global Trend	
5900000	321.609836	1	-0.460794153639	0.713170958459	0.301378117997	-0.033062282124	0.000295244549	0.993777067751	N\A	0.044980623455	0.049183693709	0.005354360019	41	20	-0.065606649734	Global Trend	
5950000	293.506504	1	-0.609727296588	0.742501389117	0.291205258673	-0.036788845558	0.000218642664	0.999862428588	N\A	0.047014663732	0.051560452977	0.005638424912	33	15	-0.258377674749	Global Trend	
6000000	318.266429	1	-0.732117673191	0.851040375070	0.164041830131	-0.019286772895	0.000210329307	0.999056287216	N\A	0.039291694784	0.043417145206	0.005287655635	44	21	-0.103712846743	Global Trend	
6050000	299.746097	1	-0.583969362264	0.826539090963	0.203088168237	-0.028602684732	0.000247522252	0.999991435506	N\A	0.036960824639	0.041006016214	0.005339241396	42	16	1.293463062933	Global Trend	
6100000	313.293493	1	-0.722540109969	0.731732619492	0.309973665335	-0.035655695021	0.000245127910	0.996727613965	N\A	0.043537835451	0.047420327722	0.005264267211	40	27	0.070822951329	Global Trend	
6150000	277.806405	1	-0.539502751684	0.710181515614	0.318629454377	-0.029372925983	0.000258802300	0.999995755566	N\A	0.042725734085	0.046969097098	0.005066324404	40	12	-2.066832342890	Global Trend	
6200000	313.803753	1	-0.555860936466	0.681705155699	0.380232899405	-0.047985885721	0.000302648169	0.997319838583	N\A	0.043340121894	0.047619107279	0.005448925010	48	20	0.062972714351	Global Trend	
6250000	303.923344	1	-0.711977243171	0.779684693518	0.253243082071	-0.030573898497	0.000262060060	0.999925710676	N\A	0.033662467276	0.037594903868	0.005021931271	38	20	0.511734503294	Global Trend	
6300000	282.111567	1	-0.658735646737	0.694315107887	0.344963293874	-0.039384899721	0.000238972342	0.999994334654	N\A	0.048264186685	0.052976871973	0.005778421184	32	16	-1.277273248885	Global Trend	
6350000	258.671222	1	-0.520560175835	0.687349797048	0.358026062901	-0.046538942680	0.000289006136	0.999972485396	N\A	0.054096433488	0.059651858803	0.006595250002	35	22	-0.813584714662	Global Trend	
6400000	297.379673	1	-0.697056802182	0.727386699285	0.309352112495	-0.032648710862	0.000282077248	0.998285154193	N\A	0.047275682456	0.051825398842	0.005644665187	41	22	0.108208736308	Global Trend	
6450000	314.246270	1	-0.848604477109	0.874319101645	0.128446325916	-0.012896677756	0.000218992085	0.995662427879	N\A	0.043314179925	0.047473913792	0.005463492537	36	23	-0.047172418924	Global Trend	
6500000	308.816540	1	-0.669140800128	0.684065522824	0.350362940377	-0.037586990053	0.000229657571	0.975258434633	N\A	0.044906578040	0.047983193876	0.005327613619	35	21	0.018021053762	Global Trend	
6550000	292.997663	1	-0.581018375528	0.709286598320	0.320388385841	-0.034839144658	0.000353494709	0.999595088481	N\A	0.037423438781	0.041448680606	0.004698201138	38	15	-0.229315271365	Global Trend	
6600000	289.821629	1	-0.475911777641	0.684072727029	0.362992946715	-0.042688287389	0.000894832465	0.999152296031	N\A	0.038254162887	0.041935091359	0.004897141597	39	18	0.522622569473	Global Trend	
6650000	273.767644	1	-0.645113553698	0.752166730049	0.305254839421	-0.041266352269	0.000454436342	0.970094147176	N\A	0.044480050346	0.047021448978	0.005864532236	41	18	0.032496586159	Global Trend	
6700000	307.954891	1	-0.804396222342	0.816694672583	0.243730961987	-0.032236640864	0.000318793031	0.974909058453	N\A	0.031011126308	0.029510318795	0.004710120452	44	26	0.018163953461	Global Trend	
6750000	295.430999	1	-0.473481117536	0.685613878797	0.358374042321	-0.041079710159	0.000827269676	0.999420974041	N\A	0.045585402309	0.050186856914	0.005793503103	39	20	0.476985635014	Global Trend	
6800000	299.018747	1	-0.480572671012	0.749333227392	0.301397079168	-0.043739969749	0.000682655985	0.996867195218	N\A	0.041803381283	0.045955083851	0.005754229101	45	25	0.153208937590	Global Trend	
6850000	307.235079	1	-0.733172424006	0.811509235513	0.224690725867	-0.028889685606	0.000290299645	0.999180208482	N\A	0.042591163084	0.046930545234	0.005389848573	53	18	0.137427634420	Global Trend	
6900000	290.665888	1	-0.794780273230	0.842172146361	0.189473555559	-0.029905999228	0.000269525768	0.999720082488	N\A	0.042534464295	0.047244471600	0.006014480742	47	17	0.174760250084	Global Trend	
6950000	300.694395	1	-0.704821439729	0.782444004879	0.254048743830	-0.036990151164	0.000274144645	0.999983211538	N\A	0.033919251541	0.037822166455	0.004877463653	41	22	-0.897277761194	Global Trend	
7000000	318.972672	1	-0.935561181786	0.897846711411	0.140203111628	-0.023204588760	0.000241487218	0.986063837312	N\A	0.049906957122	0.053643846988	0.006348256405	47	24	0.028255888695	Global Trend	
7050000	316.509713	1	-0.521587091183	0.731900557158	0.285482824544	-0.037891032102	0.000225001535	0.994112264066	N\A	0.038168146245	0.042352624835	0.005398314778	46	19	-0.044127507442	Global Trend	
7100000	294.645942	1	-0.588492874273	0.685228287866	0.369317600367	-0.049153647395	0.000315578231	0.985554696230	N\A	0.048773793786	0.052587755369	0.005948217057	45	24	0.025164045956	Global Trend	
7150000	305.277228	1	-0.963067174826	0.831349814111	0.205935734685	-0.028664327779	0.000241450194	0.985450626745	N\A	0.041269907944	0.044237836662	0.005356709516	35	19	0.026104429296	Global Trend	
7200000	311.655963	1	-0.641988184231	0.778139338851	0.252184095167	-0.025126935208	0.000194607183	0.999371229237	N\A	0.045943582354	0.050407295627	0.005669767491	33	21	0.134100814573	Global Trend	
