Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  STR_d1_m9-fab-002.txt
Log File Name:                   STR_d1_m9-fab-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1741543480
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   STR_d1_m9-fab-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.147241
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.77 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
1500000	547.986235	1	-1.565790216077	1.141253568114	-0.004979006887	-0.080061872936	0.002317521489	0.000096615117	0.984534653098	N\A	0.078807710174	0.012495126628	0.024070251972	0.006106388167	32	5	
1550000	547.803596	1	-1.392988079266	1.029287309832	0.015762799235	-0.086681184719	-0.001464834419	0.000097188867	0.982196208337	N\A	0.100852352422	0.015108119153	0.040285816698	0.008058435399	43	4	
1600000	537.710687	1	-1.404680328772	1.016702639810	0.008809912682	-0.015718058831	-0.005311393607	0.000161602743	0.985591053582	N\A	0.097900041553	0.013330704010	0.042431984228	0.008128467286	35	4	
1650000	534.996504	1	-1.372360531806	1.007758373212	0.016899798113	-0.056187410665	-0.004924652841	0.000157240152	0.979748218162	N\A	0.092605502852	0.013818559969	0.038515060522	0.007427520653	36	5	
1700000	519.720343	1	-1.645505131314	1.220390999417	-0.011669818587	-0.143961097370	0.005717165469	0.000072977125	0.978912871884	N\A	0.096631803274	0.014182270137	0.040034062413	0.008227194670	44	3	
1750000	552.116272	1	-1.467138919809	1.067617056463	0.006430540048	-0.056509045343	-0.004945022227	0.000088077017	0.980164636160	N\A	0.073618022028	0.008844796007	0.035924806188	0.005478602756	38	7	
1800000	539.917234	1	-1.454680846912	1.052121451420	0.006611523090	-0.021517089098	-0.009233395412	0.000098997064	0.979378264370	N\A	0.080955760938	0.010260026294	0.038885497029	0.006604082638	39	4	
1850000	516.954197	1	-1.897558043965	1.429491687647	-0.044764898037	-0.215473485144	0.026581516271	0.000143207178	0.970350641649	N\A	0.095835706087	0.013962138845	0.040921391495	0.007349557579	36	5	
1900000	553.651983	1	-1.602635489718	1.232745139535	-0.018233229717	-0.148673908798	0.017482245444	0.000023332006	0.985418022100	N\A	0.098455619545	0.013428595565	0.042004467884	0.007969781350	40	4	
1950000	543.815021	1	-1.655913451833	1.221245233027	-0.020466531007	-0.110560244777	0.012724752668	0.000083119972	0.983815930963	N\A	0.083208613182	0.011573844972	0.036293827656	0.006771539887	41	6	
2000000	535.418625	1	-1.745440896273	1.305093613574	-0.031023246831	-0.146540953300	0.018491702237	0.000086396839	0.978825645366	N\A	0.086528394544	0.012648006940	0.037273046318	0.007105722891	33	5	
2050000	533.312733	1	-1.596973026201	1.186491093597	-0.015646811914	-0.128076727036	0.017495016557	0.000022216709	0.983404433269	N\A	0.086027326691	0.012528235439	0.038907406756	0.007785868056	42	4	
2100000	539.442619	1	-1.406717573043	1.072677963776	-0.003371625996	-0.070661578465	0.009481435977	0.000060530196	0.979145500517	N\A	0.098027394409	0.013770528154	0.041688780057	0.007634714240	39	6	
2150000	540.282105	1	-1.430789458454	1.085534576747	0.002422854175	-0.087711947796	0.003941895882	0.000079792203	0.982224846122	N\A	0.087995458392	0.013386653702	0.037463994284	0.007703765312	34	4	
2200000	548.542928	1	-1.366092811777	1.018384562885	0.010903433691	-0.036446806148	-0.008590977413	0.000014246859	0.985814457976	N\A	0.078426975006	0.012113714962	0.032497345952	0.007031034517	41	3	
2250000	540.335171	1	-1.298712765179	0.986222021844	0.009899130753	-0.018643062525	-0.005576368026	0.000039986384	0.979474194704	N\A	0.087635192773	0.012795367257	0.037790455617	0.006861287772	38	7	
2300000	560.126619	1	-1.503019456038	1.102119273403	-0.005343926505	-0.044885428978	0.001059501053	0.000121682071	0.986044996341	N\A	0.074579382574	0.009219062984	0.035600051920	0.005926605122	43	6	
2350000	542.949570	1	-1.737121992435	1.279907554779	-0.017529574458	-0.173614554129	0.015613624012	0.000092804221	0.979467026415	N\A	0.090197389135	0.013885120878	0.037798442192	0.008013711732	32	4	
2400000	554.724048	1	-1.656045325841	1.247314355124	-0.024850959639	-0.114534301684	0.012580071599	0.000060340781	0.982515228816	N\A	0.077679735497	0.010571382887	0.035795742635	0.006505298171	47	6	
2450000	550.036952	1	-1.682594650717	1.254940099381	-0.024614299342	-0.108183284376	0.007821381035	0.000133650006	0.979980358769	N\A	0.085916608353	0.012258486410	0.036933801577	0.006926992658	37	5	
2500000	537.335781	1	-1.640822576466	1.226574993237	-0.017816678738	-0.137741058266	0.016467917481	0.000137397434	0.982815078685	N\A	0.090590133136	0.012586346119	0.041274103226	0.007753579387	48	3	
2550000	551.312480	1	-1.665261440185	1.241962352131	-0.016708659397	-0.140627189014	0.012610530250	0.000107816489	0.981468116148	N\A	0.090774227441	0.013100111081	0.038480400671	0.007511591633	36	4	
2600000	540.809474	1	-1.876384370678	1.398730751383	-0.045804541749	-0.179724078552	0.027003821275	0.000108475954	0.975830319428	N\A	0.092280086733	0.013215024062	0.040491380960	0.007752574836	36	5	
2650000	552.085612	1	-1.778908951768	1.317939115317	-0.027620074316	-0.156963106658	0.015134215942	0.000157742288	0.983546101254	N\A	0.086079073747	0.012373924026	0.036197903294	0.006632828138	35	5	
2700000	538.183111	1	-1.447330755477	1.090135125644	0.003530233512	-0.108036196629	0.007020184220	0.000130066608	0.987376887695	N\A	0.078472953982	0.012629750513	0.031234864453	0.007228477288	47	5	
2750000	536.357293	1	-1.544594558717	1.146166553670	-0.005034263786	-0.105203648343	0.007777194434	0.000072772196	0.980468034391	N\A	0.090834156927	0.012738388720	0.040251751490	0.007682680576	41	4	
2800000	548.440113	1	-1.510613333278	1.092941116305	-0.000056561763	-0.074818269202	0.002933341736	0.000016053975	0.982794201382	N\A	0.080560369519	0.011506926364	0.035107147995	0.006273177161	46	5	
2850000	542.255969	1	-1.621141869609	1.231168803452	-0.020306913419	-0.159376350406	0.020789737949	0.000106338820	0.979340292423	N\A	0.088632721319	0.012567505058	0.036608740728	0.005832690576	41	5	
2900000	549.137159	1	-1.654690645946	1.250038139478	-0.025065825307	-0.145527521593	0.022504075723	0.000071344936	0.980756659385	N\A	0.085390905706	0.012460002300	0.038081368536	0.007507377107	41	6	
2950000	545.008451	1	-1.407216407453	1.041668653746	0.007264480949	-0.061306770854	0.001758987003	0.000169566469	0.980103265547	N\A	0.090305606967	0.013579624701	0.037364633036	0.007566785328	38	5	
3000000	548.359791	1	-1.348293784985	0.984723808666	0.020019016835	-0.047043116320	-0.006466616188	0.000123307286	0.980362913580	N\A	0.090204040145	0.014077998636	0.037364933313	0.007467834324	34	5	
3050000	549.987853	1	-1.602456207344	1.216865152437	-0.027764339171	-0.076219126335	0.010442158307	0.000176085858	0.980657231708	N\A	0.087159132242	0.011970955500	0.039957092662	0.007239913794	36	5	
3100000	542.498697	1	-1.807501288411	1.370889935587	-0.049176852252	-0.133266589559	0.020628875755	0.000101897301	0.981333784074	N\A	0.073997126268	0.009496756056	0.034629384809	0.005546864033	37	4	
3150000	536.298657	1	-1.678852154929	1.237099291362	-0.021370058708	-0.122784321439	0.014026216339	0.000069343084	0.980982069729	N\A	0.085563152078	0.011531439230	0.038511411291	0.006867437595	40	6	
3200000	548.611898	1	-1.714770636170	1.156901480452	-0.014127727231	-0.112156467382	0.018159881662	0.000020510635	0.985019424017	N\A	0.080433074045	0.011206606468	0.036274666282	0.006968131238	46	9	
3250000	550.368466	1	-1.664406473959	1.181391328758	-0.004659880014	-0.120298069268	0.004121181374	0.000033133046	0.984983339124	N\A	0.084130707246	0.012751405402	0.035700255695	0.007554976941	42	5	
3300000	537.360574	1	-1.710983783938	1.259680589768	-0.010062745360	-0.193192345782	0.014874870224	0.000146675548	0.978311739757	N\A	0.096587849776	0.013720594738	0.040442851630	0.007619298790	32	4	
3350000	541.233451	1	-1.539314376496	1.192189487200	-0.026151789549	-0.082482102851	0.014206467307	0.000169063096	0.980254752697	N\A	0.077314573796	0.010640032706	0.035757899067	0.006256907329	33	7	
3400000	541.497354	1	-1.294633614380	0.968131156559	0.021834398535	-0.049362866279	-0.006622597687	0.000078079930	0.982531276369	N\A	0.088873599962	0.012591496662	0.036773854637	0.006769867328	38	4	
3450000	538.783478	1	-1.519800529804	1.141389854166	-0.005944782544	-0.092500650097	0.003976943430	0.000108965353	0.977803869722	N\A	0.084641911333	0.011627017623	0.038461389289	0.006659092372	45	7	
3500000	546.104264	1	-1.381491464534	1.006736493709	0.017024017705	-0.044064989245	-0.009384767958	0.000211294475	0.978879835491	N\A	0.091195152904	0.012937342331	0.039555566581	0.007460637377	38	3	
3550000	539.962437	1	-1.865173725619	1.420103389669	-0.043764796006	-0.216121473643	0.026811738328	0.000193746232	0.983707220810	N\A	0.092928701143	0.013354366165	0.038490173757	0.007531242153	44	3	
3600000	540.122929	1	-1.627946219314	1.238134059787	-0.020902191289	-0.141763952650	0.016262423763	0.000073711582	0.979137817643	N\A	0.090475921499	0.013967819694	0.037725183992	0.007963387577	30	4	
3650000	522.372999	1	-1.564124078165	1.145362115972	-0.002065964353	-0.108941015189	0.007067176159	0.000074008085	0.978519737657	N\A	0.094430944429	0.013555230314	0.040043575747	0.007718606479	40	4	
3700000	546.246359	1	-1.654211208098	1.222540474044	-0.013376062283	-0.148464684695	0.016240923911	0.000075784775	0.981755196582	N\A	0.088812511438	0.013202414663	0.037573415908	0.007658730126	35	3	
3750000	535.292665	1	-1.321346072266	1.008844928950	0.006205687520	-0.025780453972	-0.002698902569	0.000342962280	0.978663833389	N\A	0.088563813649	0.012866643253	0.037205505037	0.006913713215	43	4	
3800000	545.796043	1	-1.745051165352	1.302305576879	-0.029810193261	-0.162010115564	0.019987547127	0.000084882933	0.981014091433	N\A	0.083664301010	0.011028544184	0.038343477282	0.006581037790	35	7	
3850000	540.658555	1	-1.793679000797	1.387106907860	-0.051400248334	-0.165683175862	0.026844274889	0.000243064329	0.980171278973	N\A	0.072307567388	0.010320053653	0.033098626914	0.006191845984	30	5	
3900000	536.655551	1	-1.675197830266	1.225807016234	-0.014399770841	-0.120630934593	0.008397041490	0.000096016759	0.981866723824	N\A	0.094263270396	0.013508585744	0.039835477969	0.007651933538	34	4	
3950000	545.382663	1	-1.634819448208	1.225383434694	-0.030359370992	-0.064308905506	0.011570006427	0.000133531446	0.981888466062	N\A	0.076024106397	0.010715315431	0.035220418663	0.006700294338	36	4	
4000000	525.684362	1	-1.813240879304	1.451910436148	-0.050518982035	-0.192196636512	0.025006837454	0.000016258037	0.980180435906	N\A	0.094174366884	0.013369855331	0.040452490575	0.007500113773	48	6	
4050000	547.787293	1	-1.357894894008	0.991950685622	0.015687477994	-0.031275945071	-0.006487994204	0.000102892073	0.984819215996	N\A	0.088049417317	0.012168994734	0.038914509060	0.007379812998	32	4	
4100000	547.262774	1	-1.497131504986	1.098470106043	0.009320184100	-0.107877371646	-0.000933341416	0.000080323315	0.984805780862	N\A	0.088254073182	0.013513126673	0.034496142022	0.007030571563	41	5	
4150000	551.403406	1	-1.742905921539	1.307799507085	-0.030871550930	-0.156217549371	0.018397823832	0.000141082714	0.985227707461	N\A	0.078846144334	0.010602526675	0.036060457432	0.006443057016	30	6	
4200000	549.613867	1	-1.580078256341	1.156672872929	-0.008640432548	-0.089975858195	0.005331997308	0.000079665818	0.979749795921	N\A	0.090782298460	0.013730817841	0.036969747164	0.007309846451	39	4	
4250000	524.433198	1	-1.747597719255	1.308052063554	-0.036457556940	-0.121631936210	0.015578165987	0.000095168093	0.975876885619	N\A	0.082175542765	0.009824504210	0.040886862479	0.006325747734	34	4	
4300000	554.697645	1	-1.433376046263	1.064722460730	0.004778752640	-0.070949135753	0.000807978459	0.000189723698	0.990050447211	N\A	0.073923129358	0.010757926513	0.031598253644	0.006385978736	27	5	
4350000	544.463599	1	-1.373857541450	1.012422087073	0.012213030136	-0.040387318064	-0.004962051372	0.000131424820	0.976143569412	N\A	0.090686166191	0.012177205778	0.040511126509	0.006930520865	38	5	
4400000	547.767228	1	-1.537361291557	1.128408419139	-0.001014057493	-0.102770311100	0.006724132175	0.000196704805	0.979970119283	N\A	0.081616996203	0.011079986383	0.038065277750	0.006798100802	29	4	
4450000	541.902764	1	-1.546736484730	1.161370192056	-0.006516031842	-0.106067047836	0.005444846304	0.000080834530	0.984154994323	N\A	0.081398616402	0.011821985729	0.035315699812	0.007015924677	39	4	
4500000	528.843145	1	-1.546245427323	1.172765912872	-0.010462685470	-0.102196863609	0.003916394794	0.000086959309	0.975793510525	N\A	0.090197498094	0.012994986261	0.039580803776	0.007921312190	35	3	
4550000	544.063797	1	-1.468981985411	1.090124517426	0.004669150568	-0.088796628170	0.001358288786	0.000101482669	0.981523832222	N\A	0.092831652879	0.013715289825	0.039413218341	0.008092190907	42	4	
4600000	537.765861	1	-1.703693008063	1.253181501373	-0.016656378332	-0.146734513512	0.010973396799	0.000196628285	0.982838269213	N\A	0.084656103541	0.012822545860	0.036193146838	0.007470295458	29	3	
4650000	552.442183	1	-1.424495308342	1.048142819058	0.006686181057	-0.046886997773	-0.004868967057	0.000173212192	0.982647190673	N\A	0.080441742610	0.011017779890	0.036838533658	0.006763659631	33	6	
4700000	547.981993	1	-1.299923309925	0.989786336516	0.013078369636	-0.050556049245	-0.001444419262	0.000031650303	0.981481355090	N\A	0.090238951209	0.013613535649	0.038118138926	0.008161416890	40	6	
4750000	543.648132	1	-1.490332297390	1.109443134419	0.005558577088	-0.088286416246	-0.004045481894	0.000008754556	0.981074165565	N\A	0.087344594271	0.012808256530	0.037306746726	0.007505910668	38	6	
4800000	542.324444	1	-1.702569538944	1.245728176950	-0.020620426733	-0.113991183741	0.008628311953	0.000008339786	0.979114626983	N\A	0.089508129987	0.012861596259	0.039928932626	0.007846491345	40	3	
4850000	552.310239	1	-1.389910605379	1.027124966263	0.007400290549	-0.045343612047	-0.000963766040	0.000087038327	0.982424209419	N\A	0.081527202756	0.010839068587	0.037753557724	0.006851759199	33	4	
4900000	542.903391	1	-1.515855510704	1.109821992989	-0.002392811915	-0.078678683667	0.004756410149	0.000099589006	0.977455375095	N\A	0.088269002053	0.013003010725	0.038335860474	0.007530579699	39	3	
4950000	544.772946	1	-1.794364221588	1.338617461908	-0.031356056462	-0.154404757866	0.014389067476	0.000134550338	0.977625890657	N\A	0.094448444177	0.013475605261	0.039281495314	0.007265955452	32	8	
5000000	537.969184	1	-1.849528834123	1.385749755670	-0.042904169417	-0.151984754159	0.017121117972	0.000218412002	0.983149875689	N\A	0.082108362519	0.011630769356	0.037221760506	0.006986720575	30	3	
5050000	538.474448	1	-1.429454308867	1.075755212318	0.001972695744	-0.069082577080	0.000700957362	0.000083079642	0.980145992176	N\A	0.081507411421	0.011554319862	0.036825894968	0.006828243580	39	4	
5100000	547.472106	1	-1.680818726682	1.236672652876	-0.021262499209	-0.095082891151	0.006470402917	0.000166396635	0.982416658415	N\A	0.096901986672	0.014038556663	0.040992262793	0.008257985249	39	4	
5150000	536.833305	1	-1.689362344181	1.240475144799	-0.023765429922	-0.108275232601	0.014025228065	0.000127181414	0.984161361062	N\A	0.078226927151	0.012088028984	0.033038396983	0.006646236296	35	4	
5200000	539.144280	1	-1.474699855647	1.096248370867	-0.001941379285	-0.073083807700	0.004311593830	0.000155310143	0.989001249788	N\A	0.089850757446	0.011800044684	0.039644447659	0.007149327580	37	3	
5250000	535.683550	1	-1.602052866619	1.166514272762	-0.004022180051	-0.101314853214	0.002238671754	0.000187737158	0.983481322423	N\A	0.084752553046	0.012579246279	0.035976611672	0.007390899875	36	3	
5300000	533.125465	1	-1.611316199790	1.185481293898	-0.004494680835	-0.122947560501	0.003084828905	0.000095911876	0.981323352472	N\A	0.098007518392	0.013580495624	0.040408308458	0.007367184755	38	4	
5350000	545.004215	1	-1.451763020487	1.015907518761	0.018464581805	-0.097446149030	0.002107721031	0.000025959202	0.985452068629	N\A	0.081798548915	0.012264809325	0.035626162722	0.007570729454	37	5	
5400000	550.036578	1	-1.743761938552	1.272674314475	-0.015648258156	-0.157467706792	0.007915189820	0.000152623060	0.979821681429	N\A	0.095884337104	0.014927735747	0.038084729075	0.007914202656	36	4	
5450000	539.948148	1	-1.798487822321	1.363546191863	-0.035077161443	-0.213499887155	0.028377578339	0.000087920165	0.977822061392	N\A	0.093454344610	0.014240159182	0.038478428346	0.007847271900	45	4	
5500000	547.969343	1	-1.621759288886	1.196385752198	-0.015963394545	-0.105160587211	0.011155731217	0.000170494524	0.981818622400	N\A	0.092978866359	0.013512336971	0.041425842226	0.007870018801	34	4	
5550000	535.161607	1	-1.760501180232	1.304581659736	-0.022192860687	-0.170372040077	0.013709363866	0.000086685643	0.976246112468	N\A	0.101095981959	0.013868829181	0.043780900582	0.007447209605	37	4	
5600000	537.630943	1	-1.567990626379	1.138555050040	-0.004017140653	-0.081834836065	0.003157363885	0.000120429006	0.988103159782	N\A	0.085675882576	0.011221308417	0.036897281072	0.006711152052	40	6	
5650000	558.832025	1	-1.344040308577	0.995721827748	0.011282608349	-0.023624577312	-0.007057069640	0.000130075915	0.987478986875	N\A	0.080183323099	0.011700086869	0.034318793010	0.006963428236	30	4	
5700000	557.424554	1	-1.624576934339	1.233016359882	-0.019246372419	-0.137750234861	0.012281654223	0.000140405477	0.979711281994	N\A	0.083484902698	0.012270246269	0.035369842705	0.006882202883	39	5	
5750000	541.782438	1	-1.581406680476	1.149919299534	-0.002813741554	-0.101304690847	0.005721931718	0.000075223801	0.987362701444	N\A	0.091654357538	0.012431110435	0.039424601594	0.007575030003	36	3	
5800000	537.985011	1	-1.545308375058	1.107997784698	0.009573332197	-0.077950783206	-0.009466730531	0.000170846747	0.983479270360	N\A	0.088034161065	0.013216652018	0.037399198522	0.007728271364	42	4	
5850000	544.232558	1	-1.819817417575	1.348978580428	-0.036254383546	-0.165452560280	0.020683972713	0.000158766093	0.979532875884	N\A	0.081842477460	0.010791717479	0.038847820521	0.006941349520	43	7	
5900000	545.277613	1	-1.767786538617	1.393654669761	-0.048584207424	-0.155362263978	0.023609807846	0.000032256076	0.981442113985	N\A	0.084487247657	0.011955582967	0.035994364530	0.005914035550	28	6	
5950000	544.483957	1	-1.602181333533	1.142553670031	0.002270314300	-0.107991002598	0.002634439494	0.000098485581	0.975564481489	N\A	0.093263199985	0.013522040656	0.040785636741	0.007576571031	39	7	
6000000	537.803287	1	-1.738072747398	1.259406529929	-0.021646477585	-0.107957884227	0.007309628304	0.000115075161	0.979122687339	N\A	0.094092860617	0.012334128920	0.041263794344	0.006946414421	40	5	
6050000	546.696394	1	-1.769718790854	1.357900822843	-0.048439307458	-0.144302455298	0.026302849498	0.000094691732	0.979321067394	N\A	0.084433529885	0.012023295496	0.037871891410	0.007133875461	36	5	
6100000	543.547501	1	-1.613154371709	1.222662934177	-0.019655271343	-0.130398542146	0.014830941812	0.000048646951	0.981785372894	N\A	0.091370576224	0.013513446510	0.038060221784	0.007390103092	41	6	
6150000	542.834806	1	-1.682287250123	1.264991102093	-0.025993278766	-0.138340481435	0.018649000392	0.000186660103	0.981877539897	N\A	0.089697842458	0.012264787009	0.040967083393	0.007708185731	34	4	
6200000	536.250133	1	-1.573892282559	1.150883761552	0.000538878738	-0.094632541606	-0.002642483584	0.000148981932	0.983188414359	N\A	0.075562100717	0.009790525686	0.034406099692	0.005611714709	46	5	
6250000	548.475584	1	-1.579629104580	1.183070234077	-0.009228057071	-0.125108732034	0.007973975842	0.000135628989	0.982818143752	N\A	0.086248465928	0.011866084945	0.037655500207	0.006809962757	34	4	
6300000	550.741502	1	-1.394021253794	1.049700771305	0.011367169336	-0.089097863901	-0.000966575853	0.000154879352	0.976571012360	N\A	0.091595421317	0.013561797698	0.038774462292	0.007554205819	39	6	
6350000	550.713719	1	-1.704188252381	1.263794279815	-0.017717604705	-0.157789522527	0.011954984525	0.000157428878	0.982545101916	N\A	0.084672190830	0.012534509906	0.034980284995	0.006702949124	35	5	
6400000	546.149678	1	-1.534324983294	1.151403167829	-0.014468808246	-0.091291085041	0.013920733846	0.000062219394	0.985526621793	N\A	0.077022249682	0.011770469566	0.033982372673	0.007205986973	49	6	
6450000	537.393808	1	-1.694545526683	1.254680611899	-0.025029900314	-0.096865477219	0.007997631470	0.000125483410	0.979064606125	N\A	0.096703210248	0.013258068424	0.042947121904	0.007980437504	37	3	
6500000	564.178038	1	-1.532752090356	1.128196730797	-0.004890595441	-0.076178010053	0.004387269920	0.000172829185	0.989504886889	N\A	0.072636256992	0.010070873143	0.032209488475	0.006053144892	45	7	
6550000	552.825499	1	-1.518918499844	1.137738540640	-0.013002002001	-0.060406900346	0.007622046556	0.000075941499	0.985388634503	N\A	0.075861341901	0.010758838119	0.034356029982	0.006616460257	40	4	
6600000	544.344723	1	-1.471514114986	1.054264903851	0.012632858052	-0.059724221427	-0.008216911929	0.000072274527	0.981028823954	N\A	0.089398993052	0.013073865435	0.038458748244	0.007658070841	37	3	
6650000	553.386190	1	-1.462354128540	1.077983225395	-0.001735767504	-0.034488092700	-0.004966438178	0.000084542836	0.982121014190	N\A	0.088009020167	0.013716293792	0.034675532129	0.007153328726	38	6	
6700000	546.059899	1	-1.575161293071	1.136780879362	0.001496201391	-0.087095285504	-0.001628719817	0.000201397216	0.980736662407	N\A	0.086579059727	0.012968418217	0.036409209518	0.007435214846	32	4	
6750000	553.243129	1	-1.520362983034	1.120925238334	0.003443434899	-0.102192317265	0.000096040634	0.000109718406	0.983275996780	N\A	0.083683963053	0.012218257265	0.034749672391	0.007004527099	45	4	
6800000	550.017218	1	-1.437394216493	1.008019545615	0.021945808207	-0.049053291689	-0.009921142936	0.000062875826	0.986288588633	N\A	0.069790361751	0.010270021090	0.027109038413	0.005901451956	36	6	
6850000	566.009308	1	-1.614202852002	1.214967111936	-0.018430236077	-0.129458745359	0.014241808986	0.000091342208	0.985209259826	N\A	0.073317300653	0.010578330358	0.032932327825	0.006507315648	28	8	
6900000	541.827976	1	-1.597050347250	1.164057136124	-0.009711598728	-0.067886927872	-0.000124987660	0.000141884796	0.986025055498	N\A	0.074841594714	0.010179378123	0.033866646786	0.006108778408	46	4	
6950000	531.914437	1	-2.068879124368	1.553202319153	-0.069986423648	-0.222137587572	0.037394746846	0.000090517098	0.979705354737	N\A	0.084278391905	0.011896169442	0.038848361579	0.007029689183	33	3	
7000000	545.062727	1	-1.820976571302	1.359631160271	-0.041583278688	-0.149058363420	0.020678824386	0.000095512463	0.977789868447	N\A	0.081627618934	0.010723077380	0.038767005684	0.006793774203	44	3	
7050000	548.631834	1	-1.497002544177	1.124845475474	0.002440020365	-0.128451569746	0.009681308996	0.000142082973	0.985874392749	N\A	0.082446074378	0.012081627111	0.036436729682	0.007560571216	63	5	
