Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m8-glob-004.txt
Log File Name:                   MOB_d1_m8-glob-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1073272140
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m8-glob-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.114840
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	301.376093	1	-1.856995919744	1.364223431218	-0.088623622935	0.107097085451	0.000697144457	0.914695536216	N\A	0.084232973130	0.010937108257	0.034718691071	36	21	0.001610047799	Global Trend	
1550000	273.401779	1	-1.552391387637	1.164961281958	-0.101984026750	0.286458822056	0.000587733985	0.884235648690	N\A	0.107014225501	0.015806560998	0.046210922698	40	17	0.000570296903	Global Trend	
1600000	292.150916	1	-1.008221063393	0.791824584759	-0.015350724341	0.202287823593	0.000569367446	0.988227553120	N\A	0.028847883220	0.004375529033	0.030569615101	41	15	-0.050476100888	Global Trend	
1650000	285.859771	1	-1.917296370166	1.359117336145	-0.095820964951	0.144890795209	0.000298074090	0.912689923325	N\A	0.093383075406	0.014053162998	0.040101899489	38	13	0.000101306291	Global Trend	
1700000	305.030229	1	-1.987812140057	1.411503670889	-0.084278619450	0.059115932625	0.000503420947	0.917604110273	N\A	0.074786245329	0.011059571829	0.033533207119	40	17	0.002288997028	Global Trend	
1750000	313.529604	1	-1.034390121037	1.141522559250	-0.081976389171	0.222911763817	0.000698024204	0.917773829200	N\A	0.075594083920	0.009556988095	0.034659111235	43	18	0.007333302452	Global Trend	
1800000	300.444365	1	-1.319095721098	1.344033029797	-0.100287101059	0.147083490195	0.000404284299	0.923330052396	N\A	0.072967818969	0.009783487054	0.031541422861	36	20	0.001708858868	Global Trend	
1850000	291.150785	1	-1.197530834176	1.221476096417	-0.092282392834	0.205433335018	0.000544878852	0.904251659320	N\A	0.081767629834	0.011308899632	0.037484648067	46	20	0.003494811629	Global Trend	
1900000	289.637956	1	-1.964554929968	1.306778632778	-0.090018257559	0.178480310850	0.000482650614	0.907197612317	N\A	0.092765239356	0.012857594972	0.037286014280	38	16	0.001173596531	Global Trend	
1950000	279.031520	1	-1.328777942763	1.113703816820	-0.055468411521	0.122300298370	0.000877919142	0.903421376846	N\A	0.089110673941	0.013350706709	0.021172870717	36	17	-0.000207197559	Global Trend	
2000000	301.765887	1	-1.513525667551	1.147304360099	-0.067210612579	0.172104329156	0.000935345114	0.935422389330	N\A	0.079860704895	0.011459374180	0.032641084918	39	18	0.001624114417	Global Trend	
2050000	307.708660	1	-1.506518117666	1.329026627617	-0.086075612159	0.107331310079	0.000361840602	0.914274629205	N\A	0.091483147573	0.012776288675	0.036446479449	37	17	0.000106067590	Global Trend	
2100000	327.436128	1	-1.270881561768	1.287179494670	-0.082064118744	0.133025982039	0.000202105191	0.945596953997	N\A	0.061504053329	0.009169038436	0.014564931965	54	19	0.001852407364	Global Trend	
2150000	327.452031	1	-1.481939029235	1.376371268713	-0.077217587420	0.055812038910	0.000342691938	0.929320803649	N\A	0.072483154303	0.010462956197	0.031171476320	33	29	0.001998194629	Global Trend	
2200000	296.068819	1	-1.283605424505	1.245576867573	-0.074848736224	0.105241567940	0.000402498942	0.911665134935	N\A	0.080899519209	0.011231719685	0.038660295943	32	16	0.002560694966	Global Trend	
2250000	315.859596	1	-1.096511828492	1.059568886446	-0.059226441937	0.208094106281	0.000255530029	0.918087813754	N\A	0.072532400604	0.009108539439	0.034446044567	39	24	0.002256327941	Global Trend	
2300000	322.329247	1	-1.235280905498	1.227129037564	-0.080375038455	0.172148579549	0.000359135724	0.962921102319	N\A	0.075959948494	0.010970627351	0.019853220200	44	24	0.001387099374	Global Trend	
2350000	304.809730	1	-0.991622790502	0.953927584776	-0.024937911899	0.128482730667	0.000257468803	0.925935577687	N\A	0.068491497041	0.010017164229	0.039816952482	33	20	0.002194356255	Global Trend	
2400000	308.364257	1	-1.215308310672	1.262964392827	-0.074871348015	0.106573110183	0.000310945020	0.933508857320	N\A	0.060947164491	0.008765878246	0.033365241392	46	19	0.004035677972	Global Trend	
2450000	288.508782	1	-1.422757265378	1.464624410886	-0.117082818148	0.147060000504	0.000376053277	0.905967651618	N\A	0.098250953160	0.014358618363	0.039986141497	37	18	-0.000437448686	Global Trend	
2500000	331.787556	1	-1.471743990543	1.358391515631	-0.090960305387	0.103470963726	0.000208835829	0.946225879215	N\A	0.063089648880	0.010693374092	0.024927074796	36	23	-0.000668518893	Global Trend	
2550000	354.089895	1	-1.609823165880	1.407067355156	-0.077178467964	0.056262860149	0.000221085914	0.959885112381	N\A	0.044210106528	0.006900353434	0.020861214620	36	30	0.001234503730	Global Trend	
2600000	307.525538	1	-1.331787436217	0.889885139886	-0.020861849965	0.134821911751	0.000872006997	0.920951838998	N\A	0.080576242903	0.011858851228	0.032253024854	32	23	-0.003552597021	Global Trend	
2650000	308.845528	1	-1.892562213379	1.512714722572	-0.088283220940	0.004650883518	0.000747937095	0.943101776796	N\A	0.059080659278	0.010978127981	0.028124685999	35	23	0.003064271073	Global Trend	
2700000	309.741501	1	-1.086838183325	1.027289501070	-0.042823383081	0.160589835004	0.000239483552	0.940900607956	N\A	0.064870777157	0.010235256269	0.026929785032	50	18	0.001650338668	Global Trend	
2750000	313.286152	1	-1.134386605692	1.257941101912	-0.064583754356	0.099347589226	0.000466284309	0.920745485877	N\A	0.068767777885	0.009708796112	0.033427417086	49	19	0.005510774462	Global Trend	
2800000	303.509633	1	-0.826798465410	0.918786760529	-0.024120473962	0.156003540396	0.000348115716	0.946003169236	N\A	0.038770881311	0.005249949176	0.026762112891	45	20	0.011227706796	Global Trend	
2850000	326.540099	1	-0.997345250847	1.127447068025	-0.048017690432	0.091807058338	0.000391865600	0.935852460188	N\A	0.050301124089	0.005547466175	0.027985286586	40	24	0.011253639519	Global Trend	
2900000	308.936389	1	-1.357134967308	1.344361997259	-0.081531959510	0.065062028584	0.000511196766	0.927879275107	N\A	0.068681440677	0.009368997973	0.037344122878	45	16	0.004823802477	Global Trend	
2950000	301.830403	1	-1.347021137676	1.249816035329	-0.099013934758	0.210109070364	0.000226602309	0.920504578179	N\A	0.090347875273	0.012844761353	0.033703602406	36	16	0.000259740326	Global Trend	
3000000	285.619140	1	-1.239238205431	1.123582575639	-0.069030054011	0.174243213158	0.000229781817	0.911402945180	N\A	0.083253379668	0.011708491189	0.041227374673	44	12	0.001473500334	Global Trend	
3050000	300.790335	1	-1.221232395446	1.162688664233	-0.069299580014	0.155555488748	0.000335527530	0.906337265327	N\A	0.091982375113	0.012146301065	0.037100907056	34	18	-0.000871896902	Global Trend	
3100000	311.724455	1	-1.365790420584	1.379456721962	-0.097546341701	0.161026961126	0.000248025840	0.923104626182	N\A	0.072345820261	0.011004300659	0.036490842768	38	16	0.002018279263	Global Trend	
3150000	307.557477	1	-1.786687290765	1.144470636460	-0.047094919296	0.120021759265	0.000220026893	0.939984856983	N\A	0.071158042109	0.010201020771	0.023825089924	50	21	0.001412402851	Global Trend	
3200000	298.388465	1	-1.705869374404	1.304600832926	-0.076790733427	0.074890872306	0.000261766413	0.924427380175	N\A	0.063471169679	0.009506860126	0.034889603682	47	21	0.002715660355	Global Trend	
3250000	317.327678	1	-2.224253072673	1.471260133968	-0.098241717764	0.082303189291	0.000824727352	0.921759725075	N\A	0.076234631106	0.009278297660	0.031431715368	39	24	-0.000434975114	Global Trend	
3300000	300.613193	1	-2.016400278999	1.428613334921	-0.096038192154	0.089354677037	0.000316436873	0.924462600645	N\A	0.069563589927	0.010403923000	0.031729933513	39	19	0.003081507238	Global Trend	
3350000	323.091424	1	-1.250161309673	1.193717957047	-0.071627766406	0.158318624995	0.000206927001	0.931715085447	N\A	0.064187358867	0.009304928125	0.031065231132	31	23	0.002695447013	Global Trend	
3400000	315.623356	1	-1.688622795449	1.237703452464	-0.062305287249	0.062543776415	0.000249601999	0.930401477124	N\A	0.076449538156	0.011020476230	0.031227418996	39	22	0.000525522208	Global Trend	
3450000	299.390452	1	-1.092841989203	0.837726918596	-0.028436546081	0.190944002947	0.000272052279	0.999398275410	N\A	0.034861818794	0.003898776161	0.037086836747	39	23	-0.205855063001	Global Trend	
3500000	308.045636	1	-1.229404253222	1.158283116666	-0.048167228957	0.077161282569	0.000327366805	0.913521559637	N\A	0.079331328343	0.009707842342	0.035594286001	43	23	0.002888298670	Global Trend	
3550000	316.499908	1	-2.523685116135	1.604871193774	-0.102202284808	0.013215672476	0.000316279765	0.941129467140	N\A	0.057291753855	0.009475051347	0.030025504077	35	22	0.001370741129	Global Trend	
3600000	322.765834	1	-1.985112534831	1.305690670856	-0.075680514804	0.084068564577	0.000272081276	0.935365490405	N\A	0.080896208646	0.010539188596	0.036010111379	40	27	0.000884448713	Global Trend	
3650000	310.824580	1	-1.556569584766	1.133533065156	-0.055341991183	0.129243913796	0.000276973134	0.924916264751	N\A	0.077316273165	0.010743787787	0.032296861625	45	24	0.000684327162	Global Trend	
3700000	314.873710	1	-1.865918199568	1.227318706103	-0.081556227654	0.181903826570	0.000296560687	0.924974640868	N\A	0.065965487539	0.009042879796	0.035580114382	38	16	0.003666175665	Global Trend	
3750000	302.349666	1	-1.801922894712	1.318077016081	-0.098269052683	0.178270473710	0.000431854514	0.933061139343	N\A	0.076560235546	0.008046306883	0.026329618107	44	20	-0.000495524463	Global Trend	
3800000	306.605040	1	-1.470734303264	1.358707816971	-0.106584707021	0.177984133489	0.000269161765	0.921041556309	N\A	0.081107316918	0.012421628469	0.034203889257	38	17	0.000557409564	Global Trend	
3850000	313.607372	1	-1.196367297811	1.211857180368	-0.096191462379	0.252943638039	0.000266909086	0.987202109713	N\A	0.045224670293	0.009148797856	0.017728352798	49	20	0.001203107548	Global Trend	
3900000	324.245260	1	-1.319944098112	1.298664985303	-0.064717726159	0.049441480071	0.000350385483	0.923292107484	N\A	0.066387032138	0.009247934277	0.031624995940	53	18	0.003854502896	Global Trend	
3950000	324.207944	1	-1.353978730490	1.246639004611	-0.088297092248	0.163169503672	0.000475278534	0.923459252566	N\A	0.083911003146	0.013067730654	0.033155430782	42	19	-0.000462698049	Global Trend	
4000000	322.578322	1	-1.705932118237	1.323466362243	-0.068994570172	0.059074340058	0.000306498057	0.935112329433	N\A	0.068364225293	0.010014657140	0.030030904884	39	19	0.001330790583	Global Trend	
4050000	327.251616	1	-1.064123672980	1.013708273791	-0.023295268228	0.077241609154	0.000221143658	0.937863655772	N\A	0.049090522637	0.005674914368	0.030851081587	34	21	0.004668378584	Global Trend	
4100000	320.625441	1	-1.599979948306	1.381852363194	-0.097702594088	0.157039121647	0.000290020028	0.927302517515	N\A	0.076395262860	0.011718160319	0.035160828487	43	24	-0.000289466344	Global Trend	
4150000	292.670155	1	-1.252822158487	1.118272455097	-0.050669407660	0.112477408046	0.000252535225	0.919548743763	N\A	0.088055163615	0.011321071815	0.037685904088	36	20	0.001235974020	Global Trend	
4200000	334.312804	1	-0.929079322315	1.022448505100	-0.047479739270	0.180109490226	0.000151009506	0.942482997045	N\A	0.048103571185	0.006112018531	0.034351274043	40	22	0.004255125727	Global Trend	
4250000	324.298755	1	-1.411301047948	1.321168900914	-0.082012592679	0.116857585016	0.000316348639	0.938753826565	N\A	0.063462893765	0.010172444355	0.030514978072	35	19	0.002135869330	Global Trend	
4300000	314.172804	1	-1.069808934058	1.061934986691	-0.045459201640	0.165773052313	0.000222762145	0.948403263435	N\A	0.052951275516	0.008361413711	0.026491450016	51	17	0.002655035461	Global Trend	
4350000	305.255216	1	-1.401823800694	1.335320902289	-0.090552358389	0.136585089460	0.000201098562	0.924492640985	N\A	0.079886007677	0.012112991111	0.035377914587	36	17	0.000957104728	Global Trend	
4400000	296.894599	1	-1.882697132979	1.207177213067	-0.057522841920	0.115635167283	0.000560832163	0.922328833141	N\A	0.070576634574	0.010241249766	0.038551162325	39	18	0.006162469982	Global Trend	
4450000	301.323096	1	-1.165471509796	1.199397861240	-0.055084921368	0.070299512264	0.000237531888	0.930298358761	N\A	0.062887839026	0.009187866485	0.034257795895	38	20	0.002888048012	Global Trend	
4500000	303.791776	1	-1.860831331106	1.354340441832	-0.093171929044	0.145337665619	0.000246752359	0.931156025566	N\A	0.084566970629	0.012954537665	0.033769170733	34	22	-0.000080198279	Global Trend	
4550000	318.290984	1	-1.917782720264	1.282997521550	-0.083533053681	0.132290577187	0.000306266113	0.927619041183	N\A	0.076625195662	0.010770135106	0.032226174589	42	20	0.002127682786	Global Trend	
4600000	301.590924	1	-2.046514605465	1.359880299536	-0.103401446675	0.154488853605	0.000531231373	0.907217247576	N\A	0.086604047131	0.012661447201	0.039970429606	49	22	0.001621457437	Global Trend	
4650000	279.109884	1	-1.336723788629	1.297556084721	-0.094422886167	0.151353399304	0.000272445495	0.917010156952	N\A	0.090447454185	0.013231207027	0.039938058390	41	20	0.000118142919	Global Trend	
4700000	293.922972	1	-1.338973872062	1.312276393594	-0.067767723750	0.038523570042	0.000247319741	0.931462869979	N\A	0.055922340359	0.007828337255	0.036547946107	40	18	0.003880866092	Global Trend	
4750000	307.739458	1	-1.179460137634	1.161992200741	-0.056410282905	0.101906063539	0.000246810470	0.934489804466	N\A	0.065749957754	0.009698416700	0.031785267243	42	23	0.002539729933	Global Trend	
4800000	290.954579	1	-1.983764710863	1.453103503500	-0.099395707137	0.108807345618	0.000552638815	0.921530292348	N\A	0.082348147666	0.012094122729	0.027158387337	34	19	0.001745552028	Global Trend	
4850000	299.087906	1	-1.416393078143	1.347855791819	-0.109504167265	0.194561702538	0.000299575722	0.927122552742	N\A	0.077432169195	0.011132790901	0.029984431001	46	15	0.001706533193	Global Trend	
4900000	318.515691	1	-1.149639366894	1.211005367356	-0.083004476190	0.163452130390	0.000285085529	0.929281792266	N\A	0.066188429707	0.009466928702	0.031681613964	43	20	0.004001873782	Global Trend	
4950000	324.900626	1	-0.672108346873	0.988984393390	-0.022079676126	0.053555630274	0.000306296271	0.993827541329	N\A	0.031879785253	0.003774023136	0.033348040675	41	26	0.076653528439	Global Trend	
5000000	326.326890	1	-1.263738279162	1.324637642295	-0.086407854006	0.118301842963	0.000235032922	0.934894920184	N\A	0.068720852720	0.009328009080	0.032704014025	36	18	0.003091202629	Global Trend	
5050000	320.309722	1	-1.048295043437	1.092618082919	-0.060265177037	0.169341357428	0.000190884014	0.919377054160	N\A	0.069566041688	0.009591216012	0.043324656445	43	20	0.002463813171	Global Trend	
5100000	319.067108	1	-1.045195089976	1.151643577141	-0.052556772932	0.095658900163	0.000151870748	0.928739048603	N\A	0.067948124930	0.009508837701	0.029966090100	43	23	0.001273231509	Global Trend	
5150000	329.865427	1	-1.546606240937	1.354168141641	-0.096995827568	0.146792989636	0.000376288353	0.929429281105	N\A	0.082349711231	0.011448191337	0.028337501374	46	22	0.001012311035	Global Trend	
5200000	310.126142	1	-1.560850856266	1.378069062794	-0.093366387778	0.092954158185	0.000230420113	0.918263862231	N\A	0.083050193434	0.012148218891	0.036257110355	34	21	0.001362200087	Global Trend	
5250000	318.641767	1	-1.517051795820	1.473185730521	-0.105762573390	0.120875372465	0.000311576735	0.924420369247	N\A	0.081199606418	0.011259797290	0.025132433091	40	20	0.002045443342	Global Trend	
5300000	308.465067	1	-1.770594691764	1.502234840930	-0.112776774296	0.110448160483	0.000305682044	0.920354146646	N\A	0.079478291128	0.012199735903	0.034874973457	48	18	0.001563596768	Global Trend	
5350000	322.270568	1	-1.595717355041	1.397547451154	-0.085085866195	0.064036525260	0.000205764493	0.917396120230	N\A	0.076010891133	0.009750632754	0.033241414542	30	24	0.000629364277	Global Trend	
5400000	314.011784	1	-1.645657331085	1.458951778932	-0.098652771502	0.069348575649	0.000228574341	0.918873349237	N\A	0.078028728441	0.011004543226	0.034365815977	41	20	0.001072040520	Global Trend	
5450000	325.205705	1	-0.967569549405	1.092802983543	-0.069838048656	0.220998215023	0.000261784405	0.929306031991	N\A	0.065100417190	0.009236356531	0.035592292594	39	19	0.003349290723	Global Trend	
5500000	303.450190	1	-1.313629634501	1.251762550333	-0.087995406417	0.199723534081	0.000306913444	0.915382142600	N\A	0.089533609856	0.012036701949	0.035956817319	36	18	0.001086088450	Global Trend	
5550000	321.674399	1	-1.366741649726	1.235618993458	-0.067128452356	0.113176137504	0.000212181707	0.929986699618	N\A	0.080310148054	0.011297690346	0.035307534825	46	25	0.000824898556	Global Trend	
5600000	284.411576	1	-1.869427076434	1.613525334754	-0.117472454948	0.054749806404	0.000260198880	0.920780441865	N\A	0.076478171892	0.012558188048	0.033901196410	44	14	0.000940483451	Global Trend	
5650000	277.778384	1	-1.370397942452	1.228617164265	-0.080035673896	0.152135493621	0.000294638711	0.939354682562	N\A	0.084024598890	0.011539507191	0.027232914392	37	17	-0.001267525264	Global Trend	
5700000	292.133669	1	-1.269672800769	1.127601422615	-0.061432945506	0.151602009518	0.000312676330	0.911525398060	N\A	0.086109848054	0.013040307316	0.036457102174	48	19	0.000623262361	Global Trend	
5750000	307.428223	1	-1.935878185402	1.359041032076	-0.075625773664	0.041424913006	0.000297977444	0.930288371072	N\A	0.076093704786	0.011755127586	0.035671285636	41	20	0.000331999486	Global Trend	
5800000	299.362453	1	-1.297789470592	1.347892878166	-0.091443777680	0.147784483513	0.000286625432	0.921240602318	N\A	0.078860375782	0.011424890770	0.033859880825	38	22	0.001873796550	Global Trend	
5850000	279.993538	1	-1.260269637098	1.300905589482	-0.093563604249	0.121867925296	0.000767661435	0.901211541355	N\A	0.082739378089	0.009726201732	0.039489215975	44	19	0.004620298886	Global Trend	
5900000	301.464552	1	-1.473479309404	1.370078873110	-0.090691130745	0.102798475434	0.000790543300	0.923082288963	N\A	0.079821032084	0.012270883237	0.031296726480	37	17	0.003395750854	Global Trend	
5950000	312.040625	1	-1.282891410211	1.220647041046	-0.054975729185	0.062148528484	0.000312116164	0.928489813171	N\A	0.069587858851	0.010413315096	0.032671375732	48	20	0.002278700386	Global Trend	
6000000	324.658760	1	-1.015617541637	1.189437259907	-0.071647732489	0.142318822097	0.000336579774	0.931325869686	N\A	0.055438272599	0.007554000417	0.027681734460	39	21	0.007081175724	Global Trend	
6050000	323.452553	1	-1.356268494986	1.266903636515	-0.074289857963	0.109740367378	0.000267203428	0.938957101910	N\A	0.066581173143	0.011094256527	0.031898899232	62	24	0.001348370254	Global Trend	
6100000	315.953646	1	-0.939853255125	1.017910960204	-0.048507752746	0.190414014644	0.000264863675	0.948794336341	N\A	0.042226982646	0.006615161419	0.030220339822	49	17	0.005287915355	Global Trend	
6150000	310.579317	1	-1.271167781214	1.210605845762	-0.083348755313	0.195422477656	0.000286961160	0.937274714347	N\A	0.060610185068	0.008645084797	0.029722615995	35	18	0.003445272501	Global Trend	
6200000	303.490729	1	-1.661118256333	1.461507296367	-0.101531718871	0.103165428725	0.000248185019	0.917393546790	N\A	0.078682710769	0.011377986225	0.038560065023	44	18	0.001803912685	Global Trend	
6250000	333.209799	1	-1.169062957164	1.146025523653	-0.048859133604	0.103429594537	0.000249541355	0.931145132571	N\A	0.075955263904	0.009957598315	0.029733955249	34	27	0.001897445809	Global Trend	
6300000	328.280419	1	-0.999808951487	1.134153804960	-0.083328990519	0.226588999132	0.000348629874	0.927471762736	N\A	0.066856004682	0.009756240590	0.029391612831	39	20	0.003588291005	Global Trend	
6350000	331.136620	1	-1.459973464958	1.354516569106	-0.094874726947	0.150682072880	0.000219999635	0.949674605694	N\A	0.068652197446	0.008306758172	0.022257070510	29	22	0.001940550279	Global Trend	
6400000	303.726177	1	-1.501153711742	1.361343972639	-0.081889179063	0.097928035297	0.000308619028	0.941539599768	N\A	0.061665238936	0.010148549304	0.032411220186	59	19	0.002033345083	Global Trend	
6450000	308.426827	1	-1.201536155727	1.125505226227	-0.053401655567	0.147870263012	0.000245838352	0.949010276311	N\A	0.061495758165	0.008948911938	0.023032877280	35	21	0.002870744606	Global Trend	
6500000	305.319913	1	-1.414994737696	1.316138962987	-0.076999611853	0.100327266799	0.000231376587	0.941229650319	N\A	0.076376316762	0.010634187380	0.036997628699	36	18	0.001854126323	Global Trend	
6550000	293.882411	1	-1.359669501188	1.303175457676	-0.097551179091	0.187106096224	0.000237346341	0.920446835793	N\A	0.083343186170	0.011720837153	0.039299348555	52	13	0.001289929724	Global Trend	
6600000	286.814238	1	-1.153968846715	1.167146129978	-0.078087115643	0.177098423789	0.000266434879	0.903926534209	N\A	0.085758246305	0.012131701944	0.040554351407	39	17	0.001663295790	Global Trend	
6650000	310.100284	1	-1.398019081013	1.274964655435	-0.071938945338	0.113028783804	0.000246584398	0.922452952278	N\A	0.079622524872	0.011573328502	0.037038642709	42	21	0.001159783527	Global Trend	
6700000	317.320223	1	-0.708512120403	0.935942981266	-0.024192938160	0.131903633505	0.000284162823	0.977053450708	N\A	0.030540685635	0.004423164819	0.029480499197	35	19	0.023930248682	Global Trend	
6750000	322.158294	1	-1.384895995683	1.361005484186	-0.096569085305	0.142931958452	0.000256067432	0.937662732206	N\A	0.060653041338	0.009235185490	0.029452430860	42	16	0.002791018607	Global Trend	
6800000	300.808495	1	-1.706225607355	1.489945931733	-0.117915435113	0.151179666815	0.000306718764	0.923296594276	N\A	0.084664040368	0.012488253514	0.032988849286	41	17	0.000686165590	Global Trend	
6850000	320.168717	1	-1.306328346867	1.139901475516	-0.058430773679	0.139577978093	0.000245052359	0.941194905021	N\A	0.071522951775	0.011128765068	0.032466689652	40	24	0.000658959965	Global Trend	
6900000	308.071431	1	-1.132017514731	1.124382385214	-0.077923132891	0.210418686941	0.000365745501	0.922135006088	N\A	0.080306569556	0.011993813351	0.035325083838	42	17	0.001656743828	Global Trend	
6950000	315.928059	1	-1.142602966276	1.021659923262	-0.044435943736	0.162178439880	0.000977586135	0.927582937849	N\A	0.077179393906	0.011132321931	0.031352665318	39	23	-0.001349891165	Global Trend	
7000000	314.626317	1	-1.001088990356	1.038180179925	-0.040914888198	0.128006395877	0.000843658564	0.930322487464	N\A	0.054595770443	0.008133100092	0.035296976654	39	24	0.012603746655	Global Trend	
7050000	298.449470	1	-1.714293846048	1.466505477804	-0.118977470000	0.184502192361	0.000239045270	0.918805039583	N\A	0.085784304082	0.012978199039	0.035970770267	39	20	0.000920647547	Global Trend	
7100000	292.514313	1	-1.699339620724	1.521579062355	-0.118650645487	0.128182951188	0.000223808330	0.918682691942	N\A	0.082519061481	0.011786923145	0.037185316140	41	14	0.000790995571	Global Trend	
7150000	331.106123	1	-1.419160724149	1.331433826476	-0.081317593860	0.073333794335	0.000178672608	0.936406668136	N\A	0.064536735723	0.009489698462	0.031141737847	43	19	0.001714600359	Global Trend	
7200000	300.876331	1	-1.314045780302	1.307142437367	-0.076315151905	0.097510554205	0.000319539354	0.922337909736	N\A	0.062326219423	0.008873578084	0.036624565658	42	14	0.004032375784	Global Trend	
