Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m2-glob-005.txt
Log File Name:                   SEP_d1_m2-glob-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3115298483
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m2-glob-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     11
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.248843
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
    Beta-5                       None
    Beta-6                       None
    Beta-7                       None
    Beta-8                       None
    Beta-9                       None
    Beta-10                      None
    Beta-11                      None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Beta-5 - normal 0.00 5.00 
        Beta-6 - normal 0.00 5.00 
        Beta-7 - normal 0.00 5.00 
        Beta-8 - normal 0.00 5.00 
        Beta-9 - normal 0.00 5.00 
        Beta-10 - normal 0.00 5.00 
        Beta-11 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.69 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      12
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Beta 5	Beta 6	Beta 7	Beta 8	Beta 9	Beta 10	Beta 11	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	s.e. Beta-5	s.e. Beta-6	s.e. Beta-7	s.e. Beta-8	s.e. Beta-9	s.e. Beta-10	s.e. Beta-11	No RJ Local Node	No RJ LS Betas	Global Trend	
1650000	398.751650	1	0.680093558957	0.496317361549	0.231884278731	-0.198021846746	0.488988543248	0.271601604159	-0.571682421601	0.109904766157	0.127272376053	0.015510954352	-0.001554390979	0.022834741281	0.000213081330	0.960029055199	N\A	0.045124295841	0.130015294743	0.115572786912	0.134772926838	0.127785538331	0.185466728236	0.050822378557	0.048165404627	0.050002124093	0.054392354280	0.045691165373	33	9	-0.000878283289	Global Trend	
1700000	403.233924	1	0.415796284864	0.540365953714	0.093286128161	-0.160458680001	0.514247687017	-0.044759825431	-0.092160271612	0.085110981162	0.040811889983	-0.006646909221	0.089073718282	-0.039190889404	0.000151615398	0.956483991745	N\A	0.035337328438	0.092881512198	0.074798430253	0.123805301213	0.097682022323	0.144124510815	0.041163017118	0.038827792666	0.043482054108	0.045114395285	0.039493553330	39	10	-0.010361345871	Global Trend	
1750000	425.810952	1	0.156650528617	0.553387400155	0.163078625982	-0.184582890943	0.406663234221	0.143536317253	-0.101364454941	0.087787846376	0.023610180805	-0.045607938347	-0.000325049808	-0.046959135676	0.000187171540	0.999844884625	N\A	0.040344790188	0.083887732352	0.076931616535	0.116066657047	0.098285065017	0.155791917758	0.043188838808	0.043230999985	0.046620679960	0.047572580227	0.043346889667	34	10	0.339378502989	Global Trend	
1800000	395.746310	1	0.317144799813	0.584169209902	-0.183673631647	-0.449745795142	-0.344014740897	-0.193580860114	0.202152232284	0.042699284437	-0.002530422694	0.002697445155	-0.077786187555	-0.076283288303	0.000253785383	0.925520786892	N\A	0.051399448917	0.140209424529	0.126182271061	0.177252113219	0.133512651970	0.207278237780	0.054436390457	0.053904691157	0.060972985249	0.057759026829	0.055167083478	30	8	-0.000242111360	Global Trend	
1850000	405.233234	1	0.267243247263	0.469923885937	0.031074098189	-0.275842419476	0.299988771485	-0.122463719671	0.123230420551	0.161906078812	0.142859178666	0.045450768578	0.091387588861	0.021120175423	0.000197185279	0.983075282256	N\A	0.040229824623	0.096596328334	0.080627285252	0.106600816671	0.102791199851	0.162535926899	0.043730871738	0.043379158537	0.044795243728	0.048633787255	0.044868136323	30	8	-0.031402928406	Global Trend	
1900000	412.397789	1	0.040333408554	0.587441249668	0.482052718661	0.028893860223	0.166294545883	0.355485097364	0.297013376979	0.005670790858	0.020409173525	-0.027690777484	-0.074650524217	-0.078730231685	0.000166198356	0.934200655823	N\A	0.043236397753	0.138835696751	0.124865619528	0.143299882104	0.133170954992	0.195528828379	0.046674161440	0.045985525056	0.048643960310	0.049733684046	0.047726847976	41	7	0.000280521867	Global Trend	
1950000	420.399338	1	-0.074719932663	0.550973981246	0.134503573922	-0.115300625187	0.276056125699	0.107561775585	0.487509674843	0.083799760464	0.057738845813	0.026343947230	0.036816021083	-0.059427661518	0.000150404564	0.931895184043	N\A	0.055893413945	0.151498685216	0.138330494968	0.149644600079	0.145992609366	0.192500051350	0.058953621442	0.058840180732	0.059705191654	0.062417528906	0.058239528431	30	9	-0.000246467860	Global Trend	
2000000	401.560792	1	0.179017554321	0.535817355913	0.042513031540	-0.296855321888	0.463402679249	-0.051624303752	0.121063562853	0.099239673534	0.099687059254	-0.004812489576	0.018110995980	-0.024521684708	0.000247557442	0.999066259711	N\A	0.059123479200	0.100385463379	0.088634924165	0.127507045217	0.119795478623	0.177572027212	0.061474106649	0.060978686929	0.063755691941	0.066811725592	0.060840498622	33	12	0.164132482236	Global Trend	
2050000	392.220936	1	-0.010200026387	0.641948840125	0.907336619804	0.588169628956	0.482841823148	0.200549259723	-0.599670954417	-0.031345880631	-0.003050968493	-0.129229559659	-0.051948668392	-0.129520226005	0.000236014445	0.931284265865	N\A	0.049936681119	0.173736837482	0.162127946301	0.176191041308	0.168033466115	0.231556767214	0.053038963741	0.052851073143	0.055311836761	0.056543600473	0.052530196777	37	7	-0.000261720792	Global Trend	
2100000	417.707217	1	-0.223405798496	0.521612233435	0.438935547352	0.153785010227	-0.009097802292	-0.110676924807	0.545514007772	0.112102492788	0.063910209331	0.015105892129	0.046094857424	-0.021357979707	0.000161517585	0.933148597750	N\A	0.050385585734	0.124988406267	0.110664768728	0.127469002493	0.122392833719	0.172228827673	0.053912847723	0.052834396756	0.053699296298	0.056225532836	0.053003268884	37	9	0.000710093518	Global Trend	
2150000	418.767346	1	0.057529347498	0.443031154566	0.240687953209	-0.078522692981	-0.163790053127	-0.397035871227	0.348786184254	0.197156382074	0.151959161706	0.089765347834	0.089851825034	0.068284202369	0.000267392395	0.978178983063	N\A	0.050735473805	0.092502003470	0.080790161663	0.120863171768	0.105939966154	0.181690941875	0.053890520051	0.052470122343	0.054847226760	0.057715662082	0.054752694965	41	12	0.021186352619	Global Trend	
2200000	399.999647	1	0.430338552153	0.469198786183	0.247629952680	0.035380327116	-0.009248428018	-0.056033078018	-0.151986360639	0.156456597859	0.140653621657	0.044428792159	0.046444970840	0.020744864799	0.000187523626	0.943805781543	N\A	0.039349229987	0.091478671495	0.079387554999	0.121292453134	0.116947972341	0.159663172180	0.042335217285	0.042321312890	0.048017725269	0.049931381143	0.041353349740	31	6	-0.004033133844	Global Trend	
2250000	398.069512	1	0.279663429405	0.431189013369	0.036029453992	-0.280948071545	0.105550622549	0.070901556316	0.006799630649	0.179929783180	0.166211781472	0.093718500448	0.119445422715	0.071705727144	0.000253807857	0.999619371129	N\A	0.046002557583	0.096820735524	0.087721864298	0.129151533800	0.112013513830	0.182903291495	0.049354908091	0.048300319580	0.053443383202	0.054225263880	0.050763676572	33	10	0.321867823350	Global Trend	
2300000	404.293147	1	0.017113095613	0.499131455697	-0.073732864698	-0.505646502109	0.358251158129	0.112368743872	0.398278261897	0.075232434624	0.128994372500	0.040021718420	-0.013032423532	-0.011508489631	0.000164278799	0.971584438279	N\A	0.049704169911	0.097275138120	0.081312275431	0.109494343480	0.101111753718	0.159409566005	0.053120584955	0.052288095898	0.053564464157	0.056493769138	0.055272468999	27	7	-0.025587434950	Global Trend	
2350000	415.386517	1	0.376939184495	0.578437226499	0.155570748761	-0.106907880706	0.280848846937	0.206627808820	0.027482977680	0.046402871757	0.023064473059	-0.053873356079	-0.061606473328	-0.102651919531	0.000197426021	0.998845076472	N\A	0.038708560867	0.102646405047	0.080098998755	0.106999546177	0.100895641872	0.162886296033	0.045454089562	0.040958477393	0.042616276708	0.047246210438	0.043517532078	31	7	-0.180381718717	Global Trend	
2400000	425.872346	1	0.029440759438	0.563447371321	0.081110799451	-0.277038640171	0.223631460491	-0.032779441683	0.423804393695	0.047618872094	0.051569007096	-0.008163852931	-0.007244212907	-0.065453499159	0.000212358914	0.999537291547	N\A	0.041319721461	0.091575608366	0.076029001200	0.097814811966	0.089632942920	0.160341362609	0.045278930524	0.044286852364	0.048338968249	0.045438302536	0.044730360376	38	8	0.245829767303	Global Trend	
2450000	403.830099	1	0.147577141852	0.671630067691	0.227752365499	0.046149356309	0.184053128962	0.239675216860	0.341110304797	-0.029276705950	-0.082294926555	-0.144495895258	-0.178739779533	-0.142494894931	0.000298347319	0.936637797989	N\A	0.049228264020	0.097884285861	0.083963855874	0.107278547340	0.104603992312	0.191826984141	0.052521187207	0.051978696348	0.052815917601	0.056625353132	0.053647390163	30	8	0.009092641663	Global Trend	
2500000	403.766220	1	0.221337493053	0.558956864003	0.037117345267	-0.172042767703	-0.062853679814	0.215290327866	0.442827832203	0.066197154300	0.082486691670	-0.070899538330	-0.004853432590	-0.092788776793	0.000278408058	0.999438105307	N\A	0.049542790487	0.101599951208	0.085428995244	0.118803838976	0.117180684685	0.191209263455	0.054617200897	0.051963774202	0.052807956035	0.058172147400	0.053608992439	38	11	-0.273296958653	Global Trend	
2550000	410.961984	1	0.184353445786	0.577827202091	0.032741734064	-0.170608137304	0.278685386755	0.317303182663	-0.154700011511	0.059403053040	0.024773872479	-0.053635304327	-0.068790006104	-0.069342207384	0.000175978271	0.936428747316	N\A	0.038580645650	0.112596286755	0.098821698398	0.122783053297	0.109713426244	0.186281899752	0.043176902210	0.041869715534	0.044289010019	0.044088938534	0.041890946969	35	10	-0.000652183618	Global Trend	
2600000	401.915433	1	0.380978966023	0.479772641087	0.001787215812	-0.308772795166	0.238977348940	0.093231838403	-0.139582407280	0.152662177175	0.112858655725	0.015373075332	0.005334450367	0.039013913719	0.000128740167	0.938125449758	N\A	0.051504479141	0.093260266453	0.080156287475	0.104502533632	0.097841417398	0.139091307893	0.054120129350	0.054235061313	0.054560661827	0.057158333100	0.054085581288	26	10	-0.001207069342	Global Trend	
2650000	397.067649	1	0.402741866804	0.544677055988	0.140824774093	-0.345448158666	0.187834764364	0.440647972995	-0.001099919618	0.064993470522	0.049263943036	-0.021068817815	-0.004302538569	-0.054621277274	0.000278457172	0.999283231690	N\A	0.047061791745	0.105155290715	0.095616806516	0.127976074770	0.122257723592	0.210660612410	0.049641005962	0.049978265801	0.051980918350	0.057694504204	0.049796091639	45	6	0.257163406788	Global Trend	
2700000	409.263103	1	0.105912627062	0.588329319227	0.022918262497	-0.404117047907	0.392465572451	0.342055712299	0.239374455232	0.007378511147	-0.049513196517	-0.069069322943	-0.063983409792	-0.008649492700	0.000042311544	0.999854172274	N\A	0.026330963393	0.103947628945	0.082205099470	0.116692129835	0.101551734094	0.186543959686	0.034855267051	0.030326160231	0.036673085526	0.039347565512	0.030852339343	34	10	-0.076428111033	Global Trend	
2750000	403.050868	1	0.111764951770	0.522695081507	0.069378217066	-0.259102018414	0.332836272538	-0.024236458164	0.188081305729	0.087713301422	0.059545907896	-0.026512832624	0.047699944273	0.000980183458	0.000181876077	0.960150151220	N\A	0.046387551331	0.097436865126	0.082445944185	0.127451671723	0.099192010233	0.156368803650	0.048250565246	0.049110828952	0.051923980562	0.052126721548	0.049008830764	44	8	0.009304987970	Global Trend	
2800000	423.187310	1	0.324313866822	0.520764519329	-0.043445072701	-0.355745365969	0.100306381615	-0.073151460582	0.537936013254	0.128011031669	0.105248512766	0.052449954842	0.047048235245	-0.029760728837	0.000210945627	0.972906477050	N\A	0.039168822936	0.075995190400	0.072903998775	0.114520744363	0.090003525586	0.161708962645	0.042596946961	0.042391185630	0.046006328214	0.046784897326	0.043059356804	47	9	-0.023728734541	Global Trend	
2850000	407.588541	1	0.231632933771	0.497780367700	0.040568135196	-0.275728676738	0.351654361673	0.070606843994	-0.057665476131	0.151331610611	0.121763025613	0.024425163709	0.052028808566	0.015560087329	0.000218063843	0.950791536363	N\A	0.041951678246	0.104224664542	0.084825251537	0.116925127226	0.103079210018	0.168678961006	0.046178015029	0.045076655397	0.047470133505	0.048989045847	0.045358695702	33	7	-0.016730817091	Global Trend	
2900000	400.993661	1	0.225826829598	0.554352013538	0.056869396521	-0.309416205346	0.087068111310	0.016029440145	0.077759288863	0.039063130662	0.081907823579	-0.026947352759	-0.021387122937	-0.039228195510	0.000379695378	0.926844147653	N\A	0.053460356206	0.175570338328	0.168100216259	0.193227473619	0.184754660218	0.249466843807	0.056911007832	0.055964398572	0.060052497299	0.062738121047	0.056585418114	41	5	-0.000399548932	Global Trend	
2950000	423.940121	1	0.211620702838	0.597925806861	0.184890127448	-0.156709826056	0.451435207975	0.114111049030	0.066667347138	0.018203238483	-0.011621314818	-0.088951503570	-0.016169674312	-0.097572299956	0.000280506025	0.955566462315	N\A	0.031259843819	0.083348387142	0.073341351318	0.126846180341	0.103015669367	0.180445035568	0.034044521401	0.033998860140	0.040594331584	0.038797361274	0.036645951622	35	9	0.011164575495	Global Trend	
3000000	403.936445	1	0.245484670404	0.449946988538	-0.029366267818	-0.329894895007	0.455894043120	0.047451291083	-0.164273957423	0.161264124108	0.139738922540	0.050901073791	0.027777097053	0.073604600523	0.000236877368	0.934358481021	N\A	0.044084676713	0.093268372634	0.081851962186	0.130684422106	0.114276810710	0.179493852414	0.047484427371	0.046503238437	0.050705844090	0.051896153482	0.047170164777	32	9	0.002164667295	Global Trend	
3050000	415.288374	1	-0.005139420174	0.674069517325	0.098292325701	-0.222029923792	0.229595414308	-0.021332282785	0.760379826084	-0.039199847953	-0.069438737999	-0.120870217036	-0.133161220289	-0.155074494677	0.000171272902	0.999808058092	N\A	0.054584426707	0.088547557083	0.080147687686	0.127584028957	0.119786418748	0.156571909462	0.057544122559	0.056715593159	0.057859637264	0.063831169910	0.056592933938	40	7	-0.341553829748	Global Trend	
3100000	412.000800	1	0.166057211753	0.516769786903	0.076197220919	-0.383281201143	-0.148024948944	0.061823083372	0.694336084637	0.084049282255	0.118430571747	0.037914828679	0.010897633149	0.004469155417	0.000475139729	0.940739913799	N\A	0.047287458160	0.098336408841	0.088001886798	0.136078530516	0.119116030251	0.200294074385	0.049559312167	0.049519154132	0.054443196278	0.056488155393	0.051101854100	35	9	0.012753671868	Global Trend	
3150000	409.743948	1	0.292055665995	0.472318704623	-0.219947386800	-0.539577913563	-0.036580914914	-0.141133708017	0.035349541399	0.188808961850	0.121311014943	0.075612701983	0.000864808351	0.051684861541	0.000217003052	0.943097679448	N\A	0.043230783277	0.163529820706	0.154205648955	0.165366619112	0.182242751012	0.226085865977	0.046264312172	0.045869324000	0.048177093675	0.055734800163	0.045902963943	36	7	0.000091797447	Global Trend	
3200000	428.162106	1	0.065870309139	0.568513478072	0.114335154549	-0.221289585409	0.254556812518	0.141700561592	0.150898000564	0.068223763222	0.047917033027	-0.045496523685	-0.057989427270	-0.025298030337	0.000179928191	0.987598755000	N\A	0.038499997635	0.083412899922	0.076511035821	0.111120212427	0.106077810210	0.152281601903	0.041800033275	0.041501914013	0.045009464391	0.049370781488	0.041388619466	38	11	0.034761684527	Global Trend	
3250000	397.985774	1	0.016400316410	0.491322777757	0.037708502600	-0.463968376232	0.231391186319	-0.135373712156	0.432054056986	0.080844686673	0.126256430242	0.066116380068	0.105121616472	0.026255600691	0.000141177112	0.998992863211	N\A	0.036784021614	0.086728750501	0.075276855526	0.136897776072	0.095531525260	0.143060795416	0.041518055316	0.040379966370	0.045827831466	0.046204808972	0.041081145832	36	9	0.112628130779	Global Trend	
3300000	403.198343	1	0.398276222275	0.418661851209	-0.067096411577	-0.370494962901	0.244309296862	-0.160421999985	0.247677837021	0.200570429406	0.211331438745	0.085864695114	0.138883370510	0.052219216496	0.000168045677	0.997873107902	N\A	0.047499173544	0.097642576197	0.079970733160	0.112719135068	0.097647098189	0.159293779116	0.051331625678	0.049685038685	0.052702440931	0.053271320042	0.052795841133	39	11	0.048985004496	Global Trend	
3350000	423.124119	1	-0.094609503677	0.476426000752	0.035730105286	-0.296288572185	-0.183510478760	-0.107751904151	0.567423792495	0.166403496898	0.129418302799	0.097650785141	0.109351935283	0.004794435067	0.000203300056	0.999784227538	N\A	0.033401717250	0.090814561173	0.077665043271	0.108147979475	0.101425473333	0.162572308212	0.038462836747	0.036305063899	0.038884236112	0.044022635016	0.038100475794	45	8	-0.333609548035	Global Trend	
3400000	424.008427	1	0.182596580992	0.478721949469	-0.027971051887	-0.311918144663	0.120169414910	-0.072459178932	0.324645986319	0.149385705513	0.138175998037	0.076206701196	0.114482807989	0.006236735992	0.000180515972	0.997741651850	N\A	0.038457649213	0.084489834580	0.075468065322	0.106868360301	0.097549455367	0.155389350718	0.041130965501	0.041353996888	0.043703813224	0.047399946602	0.043132620010	45	9	-0.078047707977	Global Trend	
3450000	423.276744	1	-0.223041433542	0.514091581292	0.022147038265	-0.305092079303	-0.030310403172	-0.157607478749	0.616517622800	0.092367227831	0.108680781483	0.065554157140	0.050193948109	0.023344025390	0.000158674052	0.999075975950	N\A	0.043694179812	0.097153432483	0.076766956567	0.112451139321	0.093567994582	0.145416613882	0.046901450031	0.046213964333	0.049736569486	0.049685903815	0.046036164796	39	11	-0.130615655621	Global Trend	
3500000	412.423669	1	-0.667343080553	0.447063295211	-0.120018501976	-0.451223872830	0.067491352356	-0.448168754104	0.920770170671	0.174366976914	0.130560060298	0.075977263433	0.111655926295	0.089992027056	0.000230253141	0.999900790904	N\A	0.044884766399	0.084366463266	0.075422592417	0.144768620235	0.093612132596	0.147566678539	0.047333961362	0.047547550463	0.056561051838	0.050614484054	0.048327425549	39	9	-0.561280502731	Global Trend	
3550000	400.448680	1	0.182820870515	0.548095348276	0.083145539332	-0.230707667429	0.312967631784	0.090849992191	0.084469311420	0.075355744533	0.048404648268	0.052566502945	-0.008816554024	-0.056614918162	0.000214251004	0.999971783531	N\A	0.040921136344	0.099718948558	0.083175167341	0.131641055571	0.108279473395	0.168546009758	0.044991000236	0.043924198678	0.049361864266	0.050442644005	0.044851481692	30	11	-0.867886877348	Global Trend	
3600000	399.914027	1	0.480333305130	0.488373870860	0.015893162643	-0.419895833814	0.056730689611	-0.033591074226	-0.088446047496	0.124649111109	0.128460791914	0.078818452990	0.039493672140	-0.002269540703	0.000244541120	0.926600147464	N\A	0.043432380841	0.108705581434	0.096020002567	0.129701326910	0.109892340401	0.180450710361	0.047468604617	0.046994055264	0.050510124454	0.050002530268	0.046538413424	33	9	-0.001566581935	Global Trend	
3650000	420.023155	1	0.123285151942	0.493613674737	0.019127915958	-0.276530420267	0.179440391034	0.116414146630	0.129959725705	0.156639551385	0.084973181612	0.048185828227	0.040428643103	0.020923749237	0.000182001340	0.967464942025	N\A	0.034904849081	0.084754453922	0.075605659394	0.110289349539	0.096773477375	0.156041093085	0.038122112219	0.038331237082	0.041781976753	0.043823084502	0.040208653846	42	7	-0.014717923810	Global Trend	
