Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m7-fab-002.txt
Log File Name:                   MES_d1_m7-fab-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            735950144
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m7-fab-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.297316
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.66 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1000000	584.379236	1	-0.544370033871	0.699784254238	0.190542375871	-0.020050560744	0.000117879307	0.979652070582	N\A	0.024978099037	0.023007484114	0.002764728519	38	5	
1050000	562.006497	1	-0.219288113739	0.655624573758	0.207143729947	-0.019111311324	0.000074516295	0.970269236459	N\A	0.025167501201	0.022765935080	0.002736664992	22	7	
1100000	554.532878	1	-0.439604473902	0.649334151629	0.246497683598	-0.025182222317	0.000090658151	0.987736737164	N\A	0.024248149170	0.017211267275	0.002571706449	32	3	
1150000	569.947900	1	-0.555580656691	0.717501790110	0.182238185674	-0.021151135724	0.000062044133	0.973733370777	N\A	0.026555693302	0.023152441526	0.003144105158	36	2	
1200000	559.915816	1	-0.582955831438	0.719271657259	0.213086145579	-0.028080604794	0.000087238246	0.972451820813	N\A	0.027482980128	0.024570608100	0.003498533034	39	3	
1250000	557.209465	1	-0.345554219705	0.611107277110	0.249647997826	-0.020539426139	0.000132623847	0.970853068449	N\A	0.028183910086	0.025377395107	0.003150727844	35	1	
1300000	560.607816	1	-0.604912286003	0.757001281661	0.152876126457	-0.018751770077	0.000063674354	0.971673414624	N\A	0.027645590703	0.025000889282	0.003342385928	47	2	
1350000	550.286388	1	-0.384445313696	0.667797313866	0.212609322715	-0.021557857151	0.000013507825	0.972639005875	N\A	0.028718253615	0.025256834519	0.003291840286	36	2	
1400000	573.751283	1	-0.482795597844	0.669536325873	0.219105801365	-0.021298192749	0.000059147826	0.974223017171	N\A	0.025724785573	0.023476163102	0.002899178679	50	3	
1450000	569.383152	1	-0.476324202364	0.685039206423	0.207799325746	-0.025975663733	0.000053002237	0.970737414932	N\A	0.023600315835	0.021768238673	0.002823819802	29	2	
