Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  STR_d1_m8-fab-003.txt
Log File Name:                   STR_d1_m8-fab-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2327565825
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   STR_d1_m8-fab-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.147241
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.77 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
3750000	542.268668	1	-1.463720160145	1.093589253186	0.004528672481	-0.095529775828	0.000027846932	0.984602443194	N\A	0.036233501392	0.005293691475	0.016618420227	41	2	
3800000	550.562052	1	-1.592334873684	1.163066940043	-0.004402056424	-0.093903831472	0.000095500955	0.980353669472	N\A	0.039685396484	0.004725946557	0.018179484075	30	4	
3850000	549.105227	1	-1.496854457521	1.096916184169	0.000343172269	-0.066351102416	0.000146437535	0.987685750221	N\A	0.037322991856	0.004403796277	0.015986810500	44	2	
3900000	546.830427	1	-1.503486782733	1.096912603583	0.006404331804	-0.090987212260	0.000163263729	0.985330140286	N\A	0.040016055868	0.004753876488	0.016808444252	35	2	
3950000	556.615295	1	-1.556514614130	1.156948118593	-0.001042253313	-0.110030893069	0.000244410348	0.983930915307	N\A	0.040333834358	0.004856241271	0.016486662429	43	4	
4000000	542.353146	1	-1.436172139523	1.062504010353	0.006143539680	-0.070115106005	0.000153892266	0.980097183697	N\A	0.042764980140	0.005728166071	0.019419791023	39	2	
4050000	532.270864	1	-1.445677016968	1.075513634326	-0.001424989338	-0.046175847006	0.000095849544	0.975013429033	N\A	0.045628807158	0.005591627984	0.021362091196	40	1	
4100000	537.632215	1	-1.520066388265	1.107546363362	-0.002178233658	-0.056977799844	0.000092015806	0.982943361980	N\A	0.043423485868	0.005476818347	0.018505449763	37	1	
4150000	532.646362	1	-1.493852174898	1.099709942457	0.000357790126	-0.079486628111	0.000077003660	0.984831918449	N\A	0.041803848820	0.005129012514	0.016931822746	35	3	
4200000	531.439298	1	-1.609968759603	1.175777967894	-0.007713952669	-0.083522350644	0.000113313803	0.978480294341	N\A	0.045906248869	0.006109334341	0.020534017173	37	2	
4250000	541.639760	1	-1.573989398001	1.111565799800	-0.000989948283	-0.068164657019	0.000031992134	0.979807739481	N\A	0.046511876991	0.005756323237	0.020320754783	35	1	
4300000	546.871969	1	-1.474390306536	1.091129213997	0.005796004541	-0.089361733348	0.000183901332	0.980910580196	N\A	0.042049553060	0.005541393640	0.018694976633	38	1	
4350000	550.072205	1	-1.369403891725	1.008040705325	0.020534617166	-0.093947311782	0.000133441293	0.982682466241	N\A	0.039672269474	0.005373349112	0.017720971195	39	3	
4400000	540.196706	1	-1.524118090258	1.103341163356	0.006443494574	-0.091212140728	0.000053494279	0.979075977929	N\A	0.047041682853	0.005508281068	0.020067560453	47	1	
4450000	549.970181	1	-1.552288270818	1.121002901629	0.000012096230	-0.073963406632	0.000228867550	0.981698878246	N\A	0.040419948972	0.005350170907	0.018161423545	39	3	
4500000	547.171589	1	-1.407238764200	1.082693211295	-0.000017757550	-0.066113997315	0.000108905709	0.982066803735	N\A	0.039483495638	0.004984156158	0.017359812867	38	1	
4550000	549.378873	1	-1.616035417978	1.148561995489	0.004160733518	-0.116083182420	0.000090876151	0.986482972802	N\A	0.035669144501	0.004863267874	0.015779014482	47	3	
4600000	549.671984	1	-1.544819729452	1.144899521752	-0.000314253305	-0.110425852923	0.000126072047	0.982147932274	N\A	0.040773150019	0.005844676839	0.018886308333	47	1	
4650000	548.391173	1	-1.428134355333	1.075579958798	0.005987372189	-0.068757318931	0.000170501459	0.987313694736	N\A	0.037209090950	0.004560598686	0.014292698732	37	2	
4700000	527.681414	1	-1.488863104193	1.092496816939	0.002140846469	-0.068587577981	0.000116089710	0.979949552257	N\A	0.045820790470	0.005721369368	0.019348495149	41	2	
4750000	533.398907	1	-1.491778738339	1.092737006478	0.009666973488	-0.105421372570	0.000116930153	0.976198012522	N\A	0.045726502171	0.006637319994	0.021822426489	43	2	
4800000	537.560049	1	-1.497618256090	1.114381986457	-0.005740154954	-0.053928531847	0.000187125025	0.986602451764	N\A	0.036316373212	0.004953146419	0.016727696351	34	1	
4850000	531.804621	1	-1.607477678354	1.156783262572	-0.003577701915	-0.084174003466	0.000098872779	0.984342425293	N\A	0.044465124741	0.005825281493	0.016861598761	40	1	
4900000	545.943669	1	-1.363206393764	1.027540101461	0.002545365481	-0.027455311986	0.000081430116	0.989709410205	N\A	0.030754581515	0.004388916868	0.014438663115	32	1	
4950000	544.069690	1	-1.395338747134	1.023752237862	0.014552891800	-0.078831373269	0.000063409633	0.981626472272	N\A	0.044784197682	0.006078048863	0.019866961007	40	2	
5000000	552.831384	1	-1.510649287285	1.107363201617	0.002058808333	-0.082075426424	0.000158948773	0.982355235098	N\A	0.039462530880	0.005253973388	0.018092362439	41	3	
5050000	557.940681	1	-1.444754843196	1.070578843741	0.003399474054	-0.061227690667	0.000151285838	0.988965118523	N\A	0.035825246789	0.004177750978	0.015056455085	40	4	
5100000	531.819329	1	-1.614069023992	1.185202951834	-0.007238541939	-0.098908562523	0.000165793076	0.977661098644	N\A	0.046236993688	0.006052616730	0.020218775058	35	0	
5150000	553.269881	1	-1.518383048018	1.107605045967	-0.004327266011	-0.057673953432	0.000068768855	0.983057528032	N\A	0.038598944722	0.005109166281	0.018053161162	38	2	
5200000	534.381584	1	-1.431880081083	1.073728219401	-0.007573523422	-0.018579134177	0.000176449030	0.982536334412	N\A	0.041068672308	0.005558970221	0.019245875492	35	1	
5250000	550.555100	1	-1.486714660592	1.099237359782	-0.001077261340	-0.063155095737	0.000162009722	0.984349722781	N\A	0.039873954855	0.004867269728	0.016856192231	38	3	
5300000	544.463946	1	-1.501559333619	1.109353885987	-0.003743191941	-0.052048256823	0.000093041252	0.984455906655	N\A	0.039345429432	0.005105941051	0.017544146448	31	1	
5350000	555.554724	1	-1.422241704428	1.044099554139	0.011122023736	-0.072887771474	0.000108608123	0.978944903961	N\A	0.044465551466	0.004981315385	0.018703535217	29	5	
5400000	542.530576	1	-1.372755723409	1.017608021690	0.015868322774	-0.082004847950	0.000158569831	0.981289943008	N\A	0.043053138496	0.004667792220	0.017237371203	47	4	
5450000	548.101594	1	-1.582714001892	1.149756056562	0.000980104774	-0.099369084497	0.000077418652	0.979066617674	N\A	0.046218740766	0.005919736978	0.020153383592	48	2	
5500000	542.723858	1	-1.676880993899	1.234997719238	-0.016296194364	-0.103146387133	0.000123350536	0.979476289074	N\A	0.040905792191	0.005689257597	0.018981110288	31	2	
5550000	553.827042	1	-1.444559775324	1.079262894077	0.007908046591	-0.096455354607	0.000047017212	0.982806838901	N\A	0.041037836987	0.006386008624	0.018738612206	42	1	
5600000	538.507036	1	-1.472653634235	1.070989857390	0.002409171056	-0.056872092092	0.000147044473	0.980123302932	N\A	0.039933494122	0.005394975475	0.018991452437	41	2	
5650000	533.875255	1	-1.411508638333	1.061225697908	0.008590148432	-0.090670018729	0.000262876216	0.982075216379	N\A	0.043541018071	0.005902322111	0.019507551905	48	0	
5700000	545.900358	1	-1.515863932276	1.113869067984	0.005477645600	-0.102773566274	0.000189046970	0.985227896886	N\A	0.041835328429	0.005029675759	0.017232670758	30	1	
5750000	533.743814	1	-1.608233778678	1.152494941562	0.000147593437	-0.101164768416	0.000098042302	0.972309226527	N\A	0.045793940933	0.006225361179	0.020458832583	33	1	
5800000	540.040266	1	-1.578633835556	1.155592601778	-0.002783855752	-0.092880496797	0.000120092476	0.987901287751	N\A	0.035110695836	0.004802478723	0.015636457655	36	1	
5850000	559.180344	1	-1.549398717219	1.123650359280	-0.001169646580	-0.076648550418	0.000115426089	0.988631200523	N\A	0.035495775116	0.004508198163	0.013430187323	42	2	
5900000	532.864161	1	-1.627058483120	1.180765893042	-0.007055894444	-0.091121186507	0.000158295477	0.980712555326	N\A	0.043428303504	0.005810446708	0.020264123086	42	2	
5950000	538.927335	1	-1.618101207151	1.185845283667	-0.008035326553	-0.095656327285	0.000173699662	0.978304212947	N\A	0.044536799445	0.005786531961	0.018241952880	36	1	
6000000	536.729212	1	-1.438666167594	1.055586500721	0.006747076321	-0.054392831842	0.000042065030	0.975648894763	N\A	0.046670291349	0.006094244632	0.020415794551	36	1	
6050000	530.575216	1	-1.536279172184	1.126533808689	-0.004419667167	-0.067672264179	0.000120945512	0.985087035842	N\A	0.035136342005	0.004373392744	0.016462438042	29	1	
6100000	538.989629	1	-1.488452332570	1.105071204323	0.001581761878	-0.091867468675	0.000127849525	0.981082541616	N\A	0.040238087554	0.005715087981	0.018332547764	39	1	
6150000	548.055435	1	-1.605758034866	1.171785081779	-0.008146431872	-0.083486401903	0.000147845515	0.984358506037	N\A	0.035101233742	0.004867286896	0.016909727149	33	1	
6200000	559.807621	1	-1.454812950267	1.074427403868	0.004403980864	-0.068686920559	0.000076168600	0.985948743525	N\A	0.035469070279	0.004699181027	0.016661063374	32	4	
6250000	545.938401	1	-1.475203104746	1.069775572334	0.011496586237	-0.088073466152	0.000102511368	0.983816057466	N\A	0.036043032195	0.005127785401	0.019225374414	43	1	
6300000	562.751626	1	-1.541568698882	1.118530234252	-0.000585500327	-0.084487445475	0.000204527305	0.983363936820	N\A	0.040229143037	0.004673103165	0.014253013970	41	5	
6350000	544.672413	1	-1.578961506871	1.177417562163	-0.007661793076	-0.098864974706	0.000087710268	0.987438676088	N\A	0.033639190220	0.005144457258	0.015932738320	31	3	
6400000	551.735460	1	-1.434245333265	1.055903705539	0.004513907790	-0.062895033157	0.000085643471	0.987659086578	N\A	0.034086433824	0.005219523433	0.016283359446	40	2	
6450000	524.388202	1	-1.529032149022	1.130180590804	-0.000395729694	-0.092230929879	0.000093401110	0.978919673198	N\A	0.043190795741	0.005703610374	0.020007878668	40	1	
6500000	553.101214	1	-1.434534088957	1.073871041161	0.001121349146	-0.065998873529	0.000201849183	0.982610971931	N\A	0.037814876040	0.005312235837	0.017475918546	49	2	
6550000	551.326008	1	-1.447743227646	1.057845373353	0.008780042551	-0.074306760836	0.000263079964	0.985557296086	N\A	0.037166410620	0.004447641415	0.015635613517	34	2	
6600000	555.927648	1	-1.399985473508	1.043288124843	0.003465893440	-0.038310740971	0.000183080243	0.987384675970	N\A	0.035296352769	0.004646779533	0.016203718103	39	1	
6650000	544.595552	1	-1.525930446168	1.109827672382	0.002918148991	-0.081900617355	0.000117767318	0.977733391938	N\A	0.045076314451	0.006213508289	0.020616963552	37	2	
6700000	528.853743	1	-1.552412341068	1.138094462215	-0.009732769090	-0.054167879613	0.000094310222	0.980768821834	N\A	0.042492549957	0.005715408685	0.018277337266	37	0	
6750000	549.359286	1	-1.562816016645	1.146244127498	0.004634767965	-0.128972174378	0.000252315178	0.982719415370	N\A	0.038507723420	0.004520869482	0.017610550566	36	2	
6800000	532.150938	1	-1.489574523820	1.087542858741	0.005983785988	-0.085968251198	0.000082021437	0.977963706467	N\A	0.042868046750	0.006000424787	0.019813428195	46	1	
6850000	545.903618	1	-1.547720204337	1.123168258034	-0.002023969019	-0.065646556139	0.000113416126	0.983332306328	N\A	0.039343380449	0.004619072807	0.016556644658	35	3	
6900000	547.895483	1	-1.394921775707	1.037215773319	0.009001235883	-0.065180158642	0.000085990443	0.984970007959	N\A	0.040755520201	0.005055441012	0.017777349394	32	1	
6950000	541.467352	1	-1.646707792170	1.200966953305	-0.007511623360	-0.110617170904	0.000217894540	0.986266373302	N\A	0.037837277241	0.005299534330	0.019517932149	30	1	
7000000	551.317906	1	-1.502688212638	1.071997421947	0.005447294317	-0.075003163785	0.000018918904	0.986652759779	N\A	0.035143353489	0.004500864012	0.015989888834	33	1	
7050000	550.124501	1	-1.552026646964	1.123103082527	-0.001476353376	-0.076098693571	0.000041827896	0.981912587979	N\A	0.046177378719	0.005705429486	0.020203751284	43	1	
7100000	539.514576	1	-1.428758707474	1.060320298859	0.008206359381	-0.071405117414	0.000130060578	0.979767976262	N\A	0.042215658314	0.005530760910	0.018604869625	47	2	
7150000	533.568940	1	-1.605129853190	1.173094897954	-0.004489339655	-0.102632993101	0.000175312135	0.974332128283	N\A	0.048844306252	0.007120532478	0.021844184960	31	0	
7200000	546.856778	1	-1.688990434860	1.216120586950	-0.016251040061	-0.069635665127	0.000151139879	0.980388993351	N\A	0.044381682905	0.005524305524	0.018824388293	34	2	
7250000	523.596641	1	-1.601387964650	1.169074663089	-0.009769983417	-0.073367308696	0.000103079428	0.979933666635	N\A	0.043466633453	0.006212273916	0.019006150895	55	1	
7300000	552.714422	1	-1.504027450316	1.112856210487	-0.000841043802	-0.075099386142	0.000104521493	0.981423623559	N\A	0.040650183709	0.005166218468	0.018154349341	34	3	
7350000	540.494516	1	-1.705506280474	1.240291822445	-0.012323944967	-0.119829785186	0.000101434776	0.974744156965	N\A	0.048536293770	0.006459599805	0.022222974216	45	2	
7400000	533.313286	1	-1.391438969064	1.030918661009	0.008201715426	-0.043902096515	0.000084923084	0.980130883629	N\A	0.039967970795	0.005731999244	0.014912804554	41	1	
7450000	540.882786	1	-1.596744764173	1.161546334222	0.000012223329	-0.110256646819	0.000120941055	0.978222726177	N\A	0.043576186256	0.006336812149	0.019470353350	37	1	
7500000	548.174444	1	-1.552926381348	1.139444624848	0.007448640616	-0.130313254045	0.000106636026	0.980381210167	N\A	0.040893022306	0.005639569331	0.018498065285	33	3	
7550000	542.019794	1	-1.538338286032	1.138051134873	-0.009209958820	-0.049776627927	0.000073525590	0.980028592215	N\A	0.044696990405	0.005673225540	0.019383511675	56	2	
7600000	539.700937	1	-1.485820108034	1.077793059986	0.004416392613	-0.061252738587	0.000163565466	0.983653403435	N\A	0.042218363636	0.005154945090	0.017446017702	36	2	
7650000	556.390153	1	-1.464260955858	1.089811690797	-0.000994746468	-0.057329872420	0.000121245014	0.986460717016	N\A	0.036573498552	0.004847084912	0.016456393471	39	4	
7700000	539.077208	1	-1.380355033032	1.047422523165	0.001712268841	-0.052091354445	0.000117142731	0.972538028289	N\A	0.046343409620	0.006130664763	0.021083241323	33	1	
7750000	537.746215	1	-1.480697433195	1.090691956424	-0.004479612276	-0.041036281800	0.000097150664	0.979945424932	N\A	0.040813073503	0.005864133577	0.019267401580	30	0	
7800000	535.431758	1	-1.482523141875	1.089160387824	0.004718021205	-0.081335208402	0.000173839021	0.983356638041	N\A	0.041996597487	0.006096460570	0.017946682587	30	2	
7850000	538.141936	1	-1.366636128540	1.008857937916	0.013712823877	-0.058957142544	0.000134717412	0.976429524956	N\A	0.046566741611	0.006271480620	0.020732280774	19	3	
7900000	540.932074	1	-1.631364230159	1.183213610747	-0.015490831230	-0.050022524748	0.000114483502	0.979272261677	N\A	0.042475165160	0.005738547314	0.017558464540	40	2	
7950000	542.207452	1	-1.596292570082	1.188411578857	-0.007410398109	-0.107402325902	0.000142762382	0.977005408833	N\A	0.044731890064	0.005262949434	0.018760986468	37	3	
8000000	550.708867	1	-1.475217994606	1.091311767396	-0.001443708430	-0.058822919740	0.000135668001	0.987577938760	N\A	0.033820769490	0.004320133339	0.015621800215	29	2	
8050000	543.914104	1	-1.454695509374	1.064650219074	0.006606613095	-0.063970210052	0.000160292337	0.981033225065	N\A	0.041934053258	0.006508972710	0.017024466301	33	1	
8100000	541.099593	1	-1.554891394590	1.135924188529	0.004787578032	-0.113674658793	0.000237345847	0.979902097731	N\A	0.043305659645	0.005964341881	0.019241819475	38	2	
8150000	535.495761	1	-1.370895132067	1.028826575025	0.007256985396	-0.052723553178	0.000185348839	0.984737267754	N\A	0.040008944710	0.005396211927	0.018154056874	32	0	
