Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m7-fab-004.txt
Log File Name:                   PAL_d1_m7-fab-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3835693367
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m7-fab-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.207006
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.72 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
2150000	431.481736	1	-1.385304705512	0.917789212502	0.102255924951	-0.025819429157	0.000093403111	0.950994613350	N\A	0.039779764285	0.035691228290	0.004078631369	43	10	
2200000	441.703735	1	-1.181918978851	0.913917492986	0.137492814159	-0.031668474113	0.000207257310	0.947441924191	N\A	0.037731229949	0.033275475839	0.004296776258	36	12	
2250000	450.402280	1	-0.721115617438	0.881571265893	0.096472615418	-0.015231253077	0.000220025446	0.965983297988	N\A	0.032114126641	0.031368738424	0.004485913161	35	12	
2300000	469.090607	1	-0.916812250285	0.976741636170	0.072701782724	-0.026474737433	0.000228201030	0.958451380297	N\A	0.036082606837	0.033693862433	0.004401534063	44	15	
2350000	458.521241	1	-1.136600607392	0.908055939166	0.081762221511	-0.020016490911	0.000200806786	0.952099651152	N\A	0.038542722427	0.034278119734	0.004272743613	38	12	
2400000	449.276125	1	-1.242195144717	0.989358241993	0.041746089285	-0.022892743447	0.000156937329	0.956444029698	N\A	0.037561623165	0.035356060671	0.004581289195	28	14	
2450000	463.656180	1	-1.045069669949	0.867113260635	0.122582538707	-0.022103480708	0.000275614659	0.956083873373	N\A	0.039481839786	0.034238311925	0.004440363581	39	13	
2500000	442.124926	1	-1.080052807498	0.869360961427	0.153987621756	-0.030466410856	0.000300254091	0.957474528762	N\A	0.035543943253	0.032205791194	0.004144749725	46	9	
2550000	456.225181	1	-0.917898666685	0.882654868907	0.135973720932	-0.024352740532	0.000272056413	0.952818129105	N\A	0.037409421599	0.033399876673	0.004403861848	45	12	
2600000	450.812896	1	-1.148711998075	1.037811598258	0.032760276472	-0.021538881691	0.000214873993	0.957412439685	N\A	0.036071674368	0.032013270416	0.004388685723	42	15	
2650000	449.495550	1	-0.789366884736	0.897018935457	0.086478368588	-0.014313885128	0.000227594917	0.953122410884	N\A	0.036635086204	0.031600878098	0.004463772258	23	15	
2700000	447.175903	1	-0.801165560383	0.872925885454	0.137023513740	-0.024682233307	0.000120289370	0.952422421480	N\A	0.039944176968	0.036007623018	0.004155099743	32	13	
2750000	443.313175	1	-0.777585164563	0.891821958338	0.136757794521	-0.031729974616	0.000209716396	0.957414345436	N\A	0.041827919580	0.034837880792	0.004044965955	37	9	
2800000	444.249121	1	-0.811170382423	0.972214515023	0.035796970605	-0.020662426069	0.000161122725	0.953250396988	N\A	0.035043855533	0.031664701952	0.004212486153	38	12	
2850000	442.087458	1	-0.660168199903	0.937835102538	0.083419487317	-0.024897229237	0.000202494441	0.948969970724	N\A	0.037634701011	0.033750487794	0.004207115358	37	11	
2900000	450.522558	1	-0.939795304518	0.979360652955	0.057461925018	-0.023342745939	0.000229024690	0.952868510656	N\A	0.036625725218	0.031793520407	0.004131753104	40	13	
2950000	432.147614	1	-0.994262645444	0.997995152682	0.043417887508	-0.017052954845	0.000147529111	0.950867107228	N\A	0.036117395859	0.032808970965	0.004478700652	29	12	
3000000	443.654093	1	-0.839192765717	0.942221084542	0.102549664245	-0.031091369291	0.000088317347	0.955941346443	N\A	0.038997934084	0.035333630814	0.004375083995	43	14	
3050000	445.374399	1	-0.771636478044	0.873785957162	0.102529486588	-0.020011695931	0.000219025270	0.961920173614	N\A	0.035953067552	0.031276472321	0.003663140188	35	12	
3100000	446.937802	1	-0.987495301029	0.955018222154	0.102971118494	-0.030895830098	0.000161474854	0.950942489888	N\A	0.038647929097	0.033019265261	0.004531036796	38	13	
3150000	471.930248	1	-0.762562613562	0.895446889087	0.104047153781	-0.022141441149	0.000085358662	0.956667219886	N\A	0.039810910709	0.035194667617	0.003993900075	46	14	
3200000	445.867170	1	-0.863917343468	0.947090307255	0.101502349022	-0.024495306260	0.000201424249	0.952007961645	N\A	0.039058299440	0.034124513120	0.004542723411	31	13	
3250000	445.494427	1	-0.968166807650	0.966413925344	0.068856256193	-0.025302241725	0.000062072243	0.959421357246	N\A	0.034691728974	0.032019628792	0.004443151200	40	9	
3300000	433.654041	1	-0.655913395727	0.861480828567	0.107785307205	-0.012854347573	0.000362696703	0.955768469245	N\A	0.037294117162	0.035000510775	0.004804405990	44	14	
3350000	451.832212	1	-0.802897638516	0.919232339317	0.040765988348	-0.014647843371	0.000227213635	0.955022833406	N\A	0.034683681415	0.032082249265	0.004486187775	35	13	
3400000	436.399795	1	-0.804970517545	0.925937962313	0.131205079333	-0.031104840904	0.000140876693	0.953744678577	N\A	0.039674974702	0.036920991103	0.004933733995	32	14	
3450000	462.183726	1	-0.847757008996	0.957516881693	0.074847019995	-0.023273087747	0.000100549945	0.955739663298	N\A	0.032801884105	0.029646486188	0.003814339966	40	16	
3500000	457.973425	1	-0.789076641668	0.883680178085	0.100573433722	-0.016062215497	0.000269293309	0.962469314755	N\A	0.037447023310	0.032588281611	0.004218116643	34	12	
3550000	451.985604	1	-0.857523198532	0.909351874302	0.106803346469	-0.024495440643	0.000069694080	0.957171798263	N\A	0.035830909086	0.031896027697	0.004092320702	30	14	
3600000	439.054389	1	-1.308508677249	0.952264373979	0.098092241373	-0.024343787623	0.000189571957	0.952920877909	N\A	0.037327742876	0.033555794632	0.003948005847	36	10	
3650000	434.960253	1	-0.868537872977	0.916275062261	0.102390176104	-0.026518415498	0.000247210478	0.946001464253	N\A	0.039208061291	0.034475858476	0.004336667971	38	9	
3700000	437.100575	1	-0.983049206209	0.992739095954	0.086552947491	-0.028316740320	0.000150681821	0.952778783216	N\A	0.040169048315	0.035729117085	0.004579572368	41	10	
3750000	443.162222	1	-0.883134128490	0.889489318085	0.128447451716	-0.022655999976	0.000206491754	0.952042921076	N\A	0.037729914582	0.034245617545	0.004617905770	42	14	
3800000	461.761324	1	-0.849115558856	0.972636017223	0.052734801379	-0.018997551097	0.000089361175	0.957647508181	N\A	0.033794371195	0.030811832380	0.003898735864	55	13	
3850000	446.249527	1	-0.612965834075	0.940836563072	0.061302316144	-0.015997937190	0.000161857070	0.952372623441	N\A	0.040570823823	0.035400520100	0.004705316946	41	13	
3900000	446.983732	1	-0.934923742070	0.998209561422	0.042540498199	-0.019656019974	0.000119729186	0.999846698161	N\A	0.002231437501	0.005837390311	0.003019246420	41	16	
3950000	447.516833	1	-0.897537265510	0.966618724912	0.067863749833	-0.022577781908	0.000219211437	0.955119497469	N\A	0.039902531734	0.035285437530	0.004207093993	32	9	
4000000	480.719606	1	-0.794931737826	0.925552177672	0.099904761436	-0.027083672662	0.000099412173	0.963806449425	N\A	0.031113548892	0.029536713241	0.004020079996	34	18	
4050000	469.016555	1	-0.613348690123	0.850550810091	0.114595647266	-0.016747468317	0.000100831395	0.960629741685	N\A	0.031857876814	0.029063969697	0.003878382457	47	15	
4100000	461.600597	1	-0.808411987052	0.975530149635	0.068084523055	-0.024375788219	0.000189632298	0.956175773242	N\A	0.038862437635	0.033032488510	0.004015364483	29	13	
4150000	456.342010	1	-0.709892027792	0.907883169029	0.063036023947	-0.014299476625	0.000244285463	0.961846420016	N\A	0.037326741337	0.033124402704	0.003840270147	44	16	
4200000	451.245897	1	-0.988067002893	1.036918231691	0.014571402524	-0.019445595082	0.000108737621	0.959527151840	N\A	0.032855033558	0.031625034232	0.004151707262	34	13	
4250000	453.647099	1	-0.749466624285	0.895756160412	0.105816229027	-0.020537660988	0.000121029157	0.959847720041	N\A	0.030126478053	0.028634265808	0.003801023787	50	14	
4300000	459.570964	1	-0.889926403580	0.973395126189	0.064865968849	-0.022502100554	0.000086806222	0.954946459625	N\A	0.037842502609	0.033148909364	0.004303593647	32	12	
4350000	464.684733	1	-0.777201318354	0.925121495864	0.076600000856	-0.021345590153	0.000083392975	0.958268538573	N\A	0.036562079545	0.032424580034	0.004301851214	44	13	
4400000	464.046682	1	-0.840737006607	0.981353170572	0.070287113634	-0.025699664398	0.000203225239	0.958402496314	N\A	0.036740873477	0.032335946338	0.004405418371	40	15	
4450000	447.511616	1	-1.078146302557	1.035937317576	0.001313213243	-0.016837314075	0.000316280620	0.956275978292	N\A	0.040061517242	0.035669926837	0.004324070222	37	14	
4500000	444.350094	1	-1.041822527771	0.990766508542	0.054968836946	-0.024368171544	0.000214652853	0.988553795667	N\A	0.017442805444	0.020462030166	0.003581710812	35	11	
4550000	459.687198	1	-1.018766108366	1.063579106967	-0.013042607618	-0.017482222109	0.000260180715	0.958776596028	N\A	0.033967039155	0.032709670971	0.004589668525	37	14	
4600000	458.803671	1	-0.927982147964	1.076065479088	-0.018379133948	-0.026194507047	0.000141234985	0.961781035028	N\A	0.032234967041	0.030118081534	0.004045286426	48	12	
4650000	443.182224	1	-0.891838757033	0.973612706219	0.048703191971	-0.021137007715	0.000148971803	0.955215309515	N\A	0.039534834408	0.035059582407	0.004431937006	29	14	
4700000	460.247486	1	-1.072731525203	1.083715370638	-0.017609081795	-0.020321432749	0.000255631930	0.963046210073	N\A	0.032186734947	0.024654281390	0.003811681205	39	14	
4750000	465.245084	1	-0.540413977778	0.935893346577	0.085773817938	-0.022556053882	0.000095436729	0.959247916988	N\A	0.032277709682	0.029500020470	0.004131431715	35	15	
4800000	465.863800	1	-0.721351445029	0.919249334486	0.097776097430	-0.021797212471	0.000067919251	0.959202936350	N\A	0.036143615420	0.031239726112	0.004195570258	45	16	
4850000	452.429981	1	-0.685975609993	0.886813988018	0.112180504473	-0.024724961623	0.000169280171	0.957423205252	N\A	0.036547729458	0.034179933864	0.004559065768	41	13	
4900000	449.446179	1	-0.875016823013	0.964499622257	0.044772820094	-0.015671549713	0.000080404720	0.954430210989	N\A	0.041365726526	0.035066340695	0.004571763439	48	10	
4950000	442.261833	1	-0.857251639404	0.958986231431	0.036947690899	-0.013139222330	0.000060351950	0.950117410926	N\A	0.038565491415	0.034568421969	0.004660947744	39	13	
5000000	439.945216	1	-0.848226826182	0.934683195510	0.093479719589	-0.023357001833	0.000194884773	0.955281188949	N\A	0.039624168849	0.036169745761	0.004421323665	40	10	
5050000	436.829521	1	-0.871018395705	0.955438964115	0.046150439774	-0.019321757408	0.000174887336	0.945426647719	N\A	0.040657406734	0.037253834281	0.004390571407	26	10	
5100000	444.071801	1	-0.971999057558	1.010195935215	0.002675646997	-0.013199597668	0.000196927525	0.952127064198	N\A	0.038169811117	0.034259865693	0.004568221693	36	10	
5150000	441.675000	1	-0.799464756212	0.912125470048	0.131266697242	-0.028756889019	0.000193295109	0.948614893372	N\A	0.041101073278	0.036421453525	0.004239949675	43	13	
5200000	430.621861	1	-0.895976083133	0.792626080980	0.201684896775	-0.027757000869	0.000183910711	0.944699368827	N\A	0.041104235745	0.036609847348	0.004412278666	37	10	
5250000	419.824136	1	-0.661263897411	0.832304187300	0.168655660808	-0.028209536868	0.000382041052	0.952462687383	N\A	0.040989530223	0.036511377050	0.004722329429	40	9	
5300000	427.875787	1	-1.048296368504	1.014514822313	0.070606969955	-0.034022731376	0.000184797805	0.951397637791	N\A	0.036958357019	0.030388668266	0.004228543951	44	8	
5350000	452.119886	1	-0.875854912658	0.950792054252	0.067184313276	-0.021370599866	0.000245686738	0.955493577467	N\A	0.038627032795	0.033420926268	0.004189309741	33	10	
5400000	437.049063	1	-0.751252127085	0.873729667671	0.138251517950	-0.022350086907	0.000191780346	0.949967550503	N\A	0.042481094712	0.038023631187	0.004641222494	34	9	
5450000	441.867121	1	-0.743804494097	0.855695660283	0.148062022810	-0.024075762893	0.000226911846	0.952285073675	N\A	0.038890480037	0.033904326650	0.004157517926	38	13	
5500000	445.457961	1	-0.685005775997	0.843405468811	0.149539027486	-0.023622666379	0.000236703804	0.948065004350	N\A	0.039788207289	0.036363339178	0.004461335850	38	13	
5550000	437.246193	1	-0.735963659094	0.898541049675	0.089817292039	-0.019432204809	0.000207751137	0.950561183718	N\A	0.038610302573	0.035322828979	0.004460970706	32	14	
5600000	436.810908	1	-0.969405144558	0.930055792843	0.048924289967	-0.018594790564	0.000273666316	0.944135879411	N\A	0.043066871032	0.038121645887	0.004623402654	40	8	
5650000	460.926339	1	-0.776754867867	0.882988920012	0.137005487925	-0.024142599189	0.000305909777	0.963005513627	N\A	0.035058866519	0.030771702223	0.003948273975	37	14	
5700000	457.571307	1	-0.929280188442	0.962602549384	0.079479977594	-0.023185701413	0.000077267120	0.958607992711	N\A	0.035851857873	0.032302126221	0.004181307843	42	16	
5750000	449.825451	1	-0.849707592792	0.932918218747	0.054644794629	-0.017654512088	0.000101634397	0.959281056573	N\A	0.032405471062	0.029445890150	0.004018839508	33	13	
5800000	451.116937	1	-0.728512115798	0.849366168417	0.151303501296	-0.022396604994	0.000072048505	0.952368994476	N\A	0.037760759680	0.033025501690	0.004310329955	39	10	
5850000	459.354718	1	-0.838583205487	0.920179896888	0.083898357975	-0.019811765845	0.000298621116	0.956408728428	N\A	0.040761208298	0.036602247125	0.004609024332	37	13	
5900000	468.951749	1	-0.758432676514	0.895179392549	0.114480011292	-0.022998828066	0.000078912272	0.964793031511	N\A	0.029106767894	0.027835883122	0.003622762080	41	12	
5950000	455.242528	1	-0.655974740884	0.847612154715	0.147969287492	-0.024321226490	0.000201029138	0.955089725900	N\A	0.036407628928	0.031735609454	0.004094269977	39	11	
6000000	452.573859	1	-0.741856241149	0.951594489852	0.067011826598	-0.022859573250	0.000133504290	0.960667565918	N\A	0.034752944144	0.028768481851	0.004004541760	45	12	
6050000	458.874630	1	-1.065202320179	0.989790154738	0.092745992309	-0.029743205520	0.000161043468	0.957405348058	N\A	0.036689466362	0.032733581045	0.004246172997	39	17	
6100000	469.396590	1	-0.918936872388	1.012149966035	0.017373441380	-0.018993700457	0.000271836152	0.961430011317	N\A	0.032864173353	0.030431619656	0.004233431009	38	16	
6150000	452.512049	1	-0.928910934584	0.988003717264	0.059652300997	-0.025254808743	0.000245271765	0.952238618380	N\A	0.037378495113	0.032005839284	0.004356194891	42	13	
6200000	467.818102	1	-1.000613359205	1.010933431777	0.028896753486	-0.020715351301	0.000165628197	0.987755605945	N\A	0.019955367358	0.024505337337	0.003657462511	40	18	
6250000	459.723451	1	-0.796804111769	0.938971562944	0.080713025582	-0.021291386475	0.000107648295	0.967653897574	N\A	0.027573548327	0.028161626868	0.003873342457	31	15	
6300000	455.492573	1	-1.016056237473	1.026937087139	-0.010907669887	-0.014896016347	0.000305193230	0.968063151124	N\A	0.028889338358	0.028549442383	0.003960305886	40	10	
6350000	448.107163	1	-0.820777685889	0.946929927452	0.072050480040	-0.017945238972	0.000239080127	0.949011347849	N\A	0.037981347567	0.033070460222	0.004364697211	36	11	
6400000	442.493510	1	-0.952577465668	0.962135928890	0.036924973415	-0.011924226389	0.000241120087	0.954849355794	N\A	0.034618198298	0.031797139024	0.004335497250	29	9	
6450000	435.938664	1	-0.921726600103	0.916878526429	0.103378084860	-0.022379440392	0.000164219504	0.950145342695	N\A	0.036966799224	0.033842871518	0.003990680211	35	8	
6500000	444.721496	1	-1.268357487346	0.905668215288	0.073450980253	-0.015170461909	0.000196289647	0.954826487926	N\A	0.037278602179	0.032979972072	0.004600236442	35	14	
6550000	431.797981	1	-1.068614774416	0.953301826890	0.008590194585	-0.011326298324	0.000208261068	0.951031519961	N\A	0.038176130722	0.036282927297	0.004548818063	34	13	
6600000	443.118749	1	-0.997647208750	0.921735504670	0.088305441484	-0.020899600589	0.000161548715	0.956736034274	N\A	0.033680495961	0.030972243359	0.004270871674	30	15	
6650000	453.914944	1	-1.331496267261	0.974259257777	0.090341559620	-0.028578064856	0.000214980588	0.968191871597	N\A	0.028029049098	0.030772029583	0.004352290581	37	14	
6700000	464.786588	1	-1.416495668578	0.949811761020	0.084329126046	-0.026966646943	0.000178237699	0.954640786103	N\A	0.037239992317	0.031891679770	0.004105220886	41	16	
6750000	444.508424	1	-1.401372725916	0.940846286907	0.070386947575	-0.018693641346	0.000266019482	0.950670700886	N\A	0.037996077401	0.033072304776	0.004159867477	40	11	
6800000	448.202965	1	-1.502273464656	0.957974909652	0.057256955031	-0.016729100663	0.000250413199	0.956364888921	N\A	0.037086212008	0.033819035991	0.004485717486	37	14	
6850000	470.259149	1	-1.403793833724	0.997564777793	0.018130596465	-0.016095853249	0.000089527009	0.966856658998	N\A	0.030865234855	0.026650275364	0.004099961682	40	13	
6900000	427.825145	1	-1.174272503583	0.965367627999	0.017497257099	-0.011675133604	0.000254767731	0.947647379582	N\A	0.039533859392	0.035973007670	0.004691661091	41	11	
6950000	443.566951	1	-1.247917856140	0.965540229769	0.050764570332	-0.017278153845	0.000232162487	0.952094558468	N\A	0.039768641729	0.033537223355	0.004221872748	36	11	
7000000	433.543660	1	-1.363015806873	1.029717771820	0.029965786995	-0.025066036263	0.000261941601	0.947888604557	N\A	0.041125463912	0.036364156391	0.004421133891	44	10	
7050000	469.651249	1	-0.849866523565	0.902400089160	0.078804598918	-0.016308734964	0.000073203762	0.961279968206	N\A	0.034515936483	0.030423529069	0.003892737337	33	15	
7100000	444.886227	1	-1.461802696106	0.985431597834	0.062791445537	-0.022193507028	0.000084873596	0.957866530004	N\A	0.036481980097	0.034548466088	0.004194856519	46	15	
7150000	455.976396	1	-1.037898286656	0.864775449431	0.123893712123	-0.017120662898	0.000223580367	0.953245263357	N\A	0.037702094642	0.033723644868	0.004513429622	40	14	
7200000	437.406383	1	-0.976245033730	0.847900130712	0.130184825507	-0.022636796600	0.000258062981	0.955360906518	N\A	0.038286336943	0.034998724095	0.004622700947	42	10	
7250000	464.951069	1	-0.737274428725	0.868956051093	0.151564883533	-0.028146932305	0.000217593060	0.956391579444	N\A	0.039921291714	0.034050258763	0.004252747542	39	16	
7300000	441.479138	1	-0.756478745981	0.930659746061	0.053914493859	-0.013402308293	0.000334163431	0.953509345861	N\A	0.040144422233	0.035541544998	0.004065930977	40	10	
7350000	442.368173	1	-0.881680487509	0.980200425715	0.034873127550	-0.017562621586	0.000259579501	0.950308623477	N\A	0.034181534362	0.031165526946	0.004309914476	37	11	
7400000	425.533190	1	-0.895537479945	0.968485346126	0.062264431041	-0.022280140763	0.000203128343	0.946190097933	N\A	0.041092433780	0.036591774645	0.004713991678	40	9	
7450000	447.272635	1	-0.839449081218	0.925588742332	0.118381784771	-0.024216010844	0.000275017581	0.955965329736	N\A	0.042423231441	0.036575463216	0.004241227312	42	9	
7500000	451.917431	1	-0.850859398018	0.916619362980	0.099402457756	-0.023514130875	0.000231050415	0.951315515152	N\A	0.037978472655	0.033403844976	0.004067734822	37	12	
7550000	462.668002	1	-0.818922015562	0.902673049055	0.074407113756	-0.017828882395	0.000366477809	0.956367305535	N\A	0.037338355316	0.031261959188	0.004199669194	37	13	
7600000	431.465695	1	-0.792862952278	0.909490934848	0.084900900911	-0.020257968655	0.000211984173	0.952981833418	N\A	0.041148713865	0.035248468955	0.004361056004	36	10	
7650000	447.591949	1	-0.822643120558	0.938897788227	0.099458420595	-0.025153248605	0.000247953703	0.955115472713	N\A	0.037248570061	0.033750818750	0.004232278043	43	12	
7700000	439.306883	1	-0.822730390857	0.887224637880	0.126075467467	-0.022977849635	0.000144320980	0.955997653451	N\A	0.034938278834	0.031366623869	0.004064735043	36	10	
7750000	455.512327	1	-0.839445941943	0.902971442805	0.124257919537	-0.028281550041	0.000148335668	0.950185559196	N\A	0.043322003591	0.037389367054	0.004330777418	36	10	
7800000	451.432203	1	-0.950688735667	0.957272232871	0.064789178286	-0.017659557277	0.000215338293	0.958063933190	N\A	0.034570090810	0.031730020666	0.004536506023	24	13	
7850000	450.450674	1	-0.909205671454	0.965803707756	0.045489470126	-0.021602841664	0.000212240329	0.950664758491	N\A	0.042319828051	0.037621427390	0.004360696507	45	12	
7900000	431.044112	1	-0.688529339747	0.916427935021	0.061724846016	-0.015418699770	0.000350200250	0.959888467153	N\A	0.037133773119	0.032590671199	0.004420106003	41	8	
7950000	442.703586	1	-0.756645409164	0.855205805539	0.113322223963	-0.018627202106	0.000168605310	0.950646213409	N\A	0.037895602471	0.033362825295	0.004268484151	42	12	
8000000	449.082242	1	-1.011614548779	0.960851519447	0.088943427638	-0.029077804193	0.000177827176	0.962382279084	N\A	0.031296979282	0.030336065105	0.004076033597	50	11	
8050000	453.931086	1	-0.843235004151	0.933231388537	0.061469213228	-0.016558184321	0.000079803653	0.955752465104	N\A	0.037518193909	0.034179325582	0.004250751204	41	10	
8100000	425.958699	1	-1.007602671752	0.795922873074	0.173102311643	-0.020644743020	0.000098548072	0.949509359165	N\A	0.037919674721	0.034282299309	0.004578489088	39	7	
8150000	429.856978	1	-0.961355280793	0.932494333597	0.064737689232	-0.016310998350	0.000048993732	0.951689285375	N\A	0.037216529495	0.032613820049	0.004335941501	33	11	
8200000	440.013149	1	-0.905800403670	0.920084077030	0.082660597934	-0.020950527777	0.000094106213	0.959180988108	N\A	0.023889595522	0.024876756300	0.003505722971	37	13	
