Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m3-bm-003.txt
Log File Name:                   MED_d1_m3-bm-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2857829876
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m3-bm-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	
1000000	386.671724	1	0.848589945694	0.725644395386	-0.029356764992	0.000264846974	0.918140472485	N\A	0.023975103055	0.004905415117	
1050000	387.136151	1	0.877145999020	0.721756226826	-0.032691059957	0.000264132812	0.918361207626	N\A	0.023942756667	0.004898796899	
1100000	386.735609	1	0.860716905548	0.714185931390	-0.027071186923	0.000264748623	0.918170871037	N\A	0.023970651062	0.004904504219	
1150000	387.399985	1	0.860045837646	0.727412956961	-0.031950625100	0.000263727964	0.918486338834	N\A	0.023924400596	0.004895041164	
1200000	384.599206	1	0.901207520724	0.716282430322	-0.034671118433	0.000268057558	0.917148137659	N\A	0.024119983328	0.004935058280	
1250000	387.387275	1	0.896533936691	0.698495311934	-0.027171839548	0.000263747452	0.918480315428	N\A	0.023925284520	0.004895222018	
1300000	386.737644	1	0.910428760796	0.694014153136	-0.027816981180	0.000264745490	0.918171839406	N\A	0.023970509227	0.004904475199	
1350000	386.392197	1	0.905428875197	0.702929425761	-0.030341125999	0.000265277742	0.918007329749	N\A	0.023994592625	0.004909402772	
1400000	387.296756	1	0.862708822300	0.729118680875	-0.033042207942	0.000263886292	0.918437402523	N\A	0.023931580964	0.004896510300	
1450000	387.296827	1	0.885814631720	0.699535078678	-0.025761787625	0.000263886183	0.918437436175	N\A	0.023931576027	0.004896509290	
1500000	386.741716	1	0.884081509341	0.719596072762	-0.033041984413	0.000264739222	0.918173776848	N\A	0.023970225451	0.004904417137	
1550000	387.104113	1	0.897428621742	0.690789032627	-0.024413700579	0.000264182015	0.918345999641	N\A	0.023944986637	0.004899253161	
1600000	383.826113	1	0.936161473565	0.685961292240	-0.029104639565	0.000269265116	0.916774902831	N\A	0.024174250678	0.004946161627	
1650000	386.646719	1	0.884967083419	0.719548312230	-0.033172870750	0.000264885481	0.918128570806	N\A	0.023976845880	0.004905771707	
1700000	387.068626	1	0.848257901743	0.732562026685	-0.031911854491	0.000264236526	0.918329151178	N\A	0.023947456910	0.004899758590	
1750000	385.426531	1	0.820826176871	0.762144602089	-0.038464468315	0.000266771290	0.917545700447	N\A	0.024062044143	0.004923203659	
1800000	386.890638	1	0.845767348051	0.740797916167	-0.034601533097	0.000264510105	0.918244592999	N\A	0.023959850742	0.004902294425	
1850000	387.019587	1	0.908939624797	0.688770470840	-0.025587452566	0.000264311874	0.918305862643	N\A	0.023950870989	0.004900457127	
1900000	386.931250	1	0.904188095327	0.699044830242	-0.028666319988	0.000264447656	0.918263894700	N\A	0.023957022225	0.004901715697	
1950000	386.012703	1	0.836930533926	0.753381834351	-0.037865142100	0.000265863688	0.917826224350	N\A	0.024021077635	0.004914821725	
2000000	387.157563	1	0.887274864043	0.696999347309	-0.025050269226	0.000264099932	0.918371370022	N\A	0.023941266424	0.004898491989	
2050000	386.090331	1	0.884398390848	0.691306684495	-0.022417995776	0.000265743723	0.917863303229	N\A	0.024015657565	0.004913712755	
2100000	385.803507	1	0.825376027849	0.745994073390	-0.033133843316	0.000266187242	0.917726219512	N\A	0.024035689921	0.004917811466	
2150000	384.229200	1	0.941093417840	0.677949084465	-0.026909914230	0.000268634825	0.916969714665	N\A	0.024145940773	0.004940369291	
2200000	386.040435	1	0.907965508878	0.676328581009	-0.020727704592	0.000265820825	0.917839472341	N\A	0.024019141227	0.004914425528	
2250000	387.172583	1	0.870384040075	0.709609940928	-0.026969634307	0.000264076870	0.918378498036	N\A	0.023940221095	0.004898278110	
2300000	387.581066	1	0.877647913066	0.710630370970	-0.028576223124	0.000263450457	0.918572111241	N\A	0.023911810108	0.004892465093	
2350000	385.714710	1	0.871934967525	0.698717862150	-0.023119427585	0.000266324700	0.917683733466	N\A	0.024041895116	0.004919081077	
2400000	387.421649	1	0.891371219656	0.698722010758	-0.026389272279	0.000263694748	0.918496605460	N\A	0.023922893912	0.004894732889	
2450000	385.286207	1	0.831129932999	0.760910972227	-0.039731474315	0.000266989021	0.917478403688	N\A	0.024071861504	0.004925212336	
2500000	386.761913	1	0.842745766854	0.743266844708	-0.035025291396	0.000264708138	0.918183384262	N\A	0.023968818209	0.004904129209	
2550000	386.506615	1	0.834548787054	0.745088368858	-0.034334436900	0.000265101333	0.918061854742	N\A	0.023986613116	0.004907770128	
