Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m7-fab-005.txt
Log File Name:                   SCH_d1_m7-fab-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2302321518
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m7-fab-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1500000	480.081793	1	-1.404049624725	0.908368018107	0.158322797735	-0.025968464626	0.000098874068	0.960331763205	N\A	0.039260863251	0.033753941272	0.004233729606	35	3	
1550000	467.529349	1	-1.490818806604	0.983076710743	0.051556913399	-0.014958020555	0.000112431198	0.962912955468	N\A	0.039031375172	0.034653979645	0.004033249488	33	1	
1600000	468.178099	1	-1.478492034552	0.998624171349	0.006774003596	-0.008825509055	0.000094617670	0.965032106129	N\A	0.038818648653	0.034826200143	0.003794564177	31	4	
1650000	489.159424	1	-1.460884939978	1.043872145846	-0.013948219628	-0.016428192837	0.000028419941	0.968607670609	N\A	0.032826059530	0.030464631124	0.003726716738	29	10	
1700000	464.774190	1	-1.484400401339	1.029805286691	-0.052701734044	0.002511754571	0.000124309782	0.964480013412	N\A	0.036559208625	0.034743894040	0.004306822741	40	3	
1750000	463.572969	1	-1.626997524147	1.089965083789	-0.019708427732	-0.014518996118	0.000024128086	0.961402722642	N\A	0.040023894279	0.035328038546	0.003921345540	39	6	
1800000	457.898293	1	-1.368295220622	0.927642758835	0.096406124773	-0.020462996337	0.000059725575	0.961103751378	N\A	0.043375918388	0.037801516353	0.004005698584	43	2	
1850000	459.087012	1	-1.612978946439	1.049816244129	0.027797179866	-0.018052720764	0.000028925655	0.960074807495	N\A	0.039847504144	0.035790906714	0.004362867906	39	2	
1900000	471.052111	1	-1.449538346753	0.978173686818	0.050583728454	-0.011153152287	0.000035439865	0.960387001830	N\A	0.038170453569	0.033891869665	0.004219199696	32	4	
1950000	461.251184	1	-1.292457171072	0.906590116401	0.070015126529	-0.010892533037	0.000083994960	0.959681729489	N\A	0.042894298508	0.036865572701	0.003793262597	35	3	
2000000	461.464158	1	-1.492433664326	1.000855019259	0.022509432438	-0.012631344193	0.000116302530	0.961049633122	N\A	0.038277455137	0.033808584550	0.003945568517	28	1	
2050000	481.406512	1	-1.422081320005	0.989934928765	0.032307509662	-0.014154761810	0.000102085629	0.963677809101	N\A	0.036816795579	0.033664282530	0.004089682110	29	5	
2100000	472.979274	1	-1.512081804752	0.991165763055	0.062425577511	-0.016422686762	0.000116734236	0.964849894312	N\A	0.037777198244	0.034667257818	0.003965599157	35	6	
2150000	494.337438	1	-1.530622120520	1.059143794678	-0.020870954480	-0.015144027502	0.000006652863	0.976817215084	N\A	0.027728435474	0.027301760884	0.003527455968	33	9	
2200000	476.160645	1	-1.529315146526	1.023517583534	0.007605565230	-0.011260583170	0.000022692493	0.966957250346	N\A	0.035442982169	0.032671338226	0.003888130085	30	6	
2250000	472.889754	1	-1.481002384984	0.997490350549	0.053786761114	-0.016306014150	0.000010956744	0.964862642299	N\A	0.039594080185	0.034370381877	0.003812583708	44	2	
2300000	472.404465	1	-1.466711519485	1.039962352279	-0.049220495382	-0.004176496044	0.000017861747	0.964463351655	N\A	0.040103905333	0.035233403686	0.004339401088	38	4	
2350000	480.786265	1	-1.557859104917	1.047734327599	-0.001192806230	-0.012505997552	0.000028537730	0.967346423657	N\A	0.033585872805	0.030412815892	0.003816903831	39	4	
2400000	469.125688	1	-1.471659530275	1.001114376650	0.011186591385	-0.009831687111	0.000123688574	0.966792535521	N\A	0.038243500906	0.033955529473	0.003897965970	44	2	
2450000	468.814071	1	-1.295576050331	0.892673528146	0.086474101487	-0.008202556861	0.000108582827	0.963893616916	N\A	0.038507406981	0.033401945600	0.004241243423	39	3	
2500000	464.447461	1	-1.484280543254	0.976967263529	0.078452773790	-0.020859797893	0.000195347871	0.960073175547	N\A	0.040835168412	0.035815204059	0.004171798972	34	2	
2550000	477.061283	1	-1.501026822192	1.025903734302	0.002197212788	-0.015894864827	0.000099654270	0.971745294837	N\A	0.033729027661	0.032136693393	0.004052958362	31	5	
2600000	486.964538	1	-1.525891024385	1.035531373543	0.013599983619	-0.016083361722	0.000101633031	0.968509065454	N\A	0.036339776295	0.032097487185	0.003668432436	37	6	
2650000	461.307148	1	-1.476959285235	1.003150461576	0.009778418583	-0.009742832039	0.000121265574	0.959811832697	N\A	0.037162973589	0.033098066408	0.004082312976	36	7	
2700000	469.526638	1	-1.423364405154	0.973246574903	0.027869163952	-0.010266875510	0.000110762135	0.964932270186	N\A	0.036610341477	0.033256104845	0.003856473264	35	6	
2750000	472.540392	1	-1.499956662881	0.993667438779	0.046346489533	-0.016163773788	0.000113726748	0.962668970823	N\A	0.037813697839	0.034333554823	0.003886646672	27	2	
2800000	466.122026	1	-1.302249029392	0.915550642598	0.061195107892	-0.010043017420	0.000123411075	0.961551389126	N\A	0.038354358642	0.035254401935	0.004134062204	41	2	
2850000	454.681339	1	-1.261885019364	0.862465276029	0.148304716387	-0.014430145574	0.000081994762	0.958568412754	N\A	0.041420862205	0.036898827491	0.004293890766	32	3	
2900000	474.730168	1	-1.532761779263	1.041621464101	0.014654678271	-0.015935812216	0.000151557621	0.960857447934	N\A	0.041278117310	0.036760350078	0.004279604931	33	7	
2950000	488.768586	1	-1.512406797097	1.043375126364	-0.012826814930	-0.010083540262	0.000100274226	0.970116937289	N\A	0.035565916579	0.029669361104	0.003467115234	30	10	
3000000	473.304948	1	-1.429012269433	0.946308381559	0.089072311499	-0.017200494999	0.000136984531	0.961877446419	N\A	0.035534846880	0.032445990981	0.004029632356	38	6	
3050000	480.855868	1	-1.467197527611	0.991435449141	0.006957841992	-0.006252382884	0.000061974747	0.971112935933	N\A	0.035005154558	0.032511523141	0.003847582668	37	8	
3100000	498.055562	1	-1.564849702933	1.074465562914	-0.037370671952	-0.005820770026	0.000011995629	0.968950815672	N\A	0.033660605597	0.032101007623	0.004279452732	37	8	
3150000	457.426022	1	-1.560893259989	1.039783175873	0.005316707216	-0.013984352348	0.000057515352	0.963775474238	N\A	0.039652111858	0.034545969477	0.003892167269	40	3	
3200000	470.375188	1	-1.614304222044	1.071090581582	-0.020261505895	-0.013070441070	0.000116313847	0.964720279340	N\A	0.035762496095	0.033559644474	0.003981974270	42	3	
3250000	461.162550	1	-1.367311307053	0.903666856679	0.157389560671	-0.029328583077	0.000105468737	0.963516528595	N\A	0.039472866224	0.035533697987	0.004352887170	35	3	
3300000	487.323123	1	-1.383023860016	0.950291038499	0.068062603585	-0.015753659001	0.000088804655	0.968183697378	N\A	0.035672182186	0.031814016761	0.003806694044	36	5	
3350000	475.947997	1	-1.422887494947	0.908641244543	0.157505860767	-0.027140844901	0.000130523381	0.964880533354	N\A	0.035694423861	0.032208147602	0.004240773670	35	3	
3400000	493.136634	1	-1.417961705573	0.973631514099	0.050187354525	-0.018582028738	0.000075342469	0.971479193575	N\A	0.036655580813	0.032314985702	0.003958750200	39	5	
3450000	475.605067	1	-1.383363774037	0.941893951200	0.079208601765	-0.017706446091	0.000085387106	0.965251398138	N\A	0.035515804812	0.032984402252	0.004242310844	32	6	
3500000	484.843431	1	-1.398850868113	0.953387247539	0.051008945142	-0.011917865649	0.000195219423	0.966756723929	N\A	0.038225082406	0.033614804815	0.004013281792	37	3	
3550000	475.421540	1	-1.239160720533	0.887921444041	0.092280625067	-0.015666224700	0.000033182586	0.965299358104	N\A	0.038057599863	0.034195888201	0.004391012084	41	5	
3600000	462.356415	1	-1.512971898027	1.042839187253	-0.047525741767	-0.004385806319	0.000078350548	0.962109676956	N\A	0.040637463228	0.036065282244	0.004282594475	30	1	
3650000	454.054417	1	-1.517472679173	0.994512908316	0.019467412135	-0.006867439711	0.000039503735	0.958283951563	N\A	0.040095403518	0.034893459557	0.004239897880	41	1	
3700000	482.176236	1	-1.472657594181	0.987886804493	0.025742556937	-0.009285779609	0.000044066537	0.964962353582	N\A	0.034324496187	0.030278526032	0.003726171588	33	4	
3750000	460.947696	1	-1.347976127793	0.910251164052	0.091074677955	-0.012614650838	0.000007506660	0.959450292585	N\A	0.039052855969	0.034277453463	0.004029094147	42	3	
3800000	465.593081	1	-1.553317819238	1.019274646126	0.052876034313	-0.022185706060	0.000127558944	0.963302677271	N\A	0.037625078501	0.034673965555	0.004289305795	24	4	
3850000	495.658307	1	-1.475387264510	0.975500483515	0.061311262243	-0.016955965115	0.000074805582	0.966652423329	N\A	0.034033704894	0.030120251573	0.003755781378	33	10	
3900000	480.231769	1	-1.384792856194	0.939613242968	0.075556762488	-0.015911437059	0.000116430771	0.963614057551	N\A	0.038207447251	0.034249429661	0.004360041200	39	3	
3950000	476.642913	1	-1.518903029848	1.007752255787	0.008859647118	-0.009062949704	0.000115299389	0.967929419642	N\A	0.036411287181	0.032152411433	0.003656484208	41	3	
4000000	482.945428	1	-1.411614192953	0.973181976976	0.043487514280	-0.015127871572	0.000095893568	0.962438529220	N\A	0.034759055275	0.030892737350	0.003914743700	37	6	
4050000	483.842224	1	-1.460966000105	0.983334972289	0.060124994653	-0.017919327165	0.000067897405	0.967449289292	N\A	0.037269188600	0.033725280734	0.003998649715	37	4	
4100000	469.649991	1	-1.463112895969	1.018097145892	0.002263820348	-0.013857445004	0.000098858152	0.964335936545	N\A	0.037805266921	0.033272543167	0.003815542774	43	3	
4150000	482.124913	1	-1.382111476790	0.934220234192	0.078849377441	-0.013874451252	0.000122451321	0.963464217099	N\A	0.038276422215	0.034010624392	0.004012038022	36	7	
4200000	475.936839	1	-1.491637395271	1.018227868022	-0.004654155910	-0.011280723510	0.000083275525	0.973238075927	N\A	0.037520257545	0.032493575746	0.003923133575	51	4	
4250000	488.941920	1	-1.329547435995	0.919127071974	0.071832278771	-0.012367988428	0.000090684939	0.965826418928	N\A	0.037055071694	0.033466679277	0.003942925488	31	8	
4300000	474.927552	1	-1.403379139957	0.967215756223	0.038385062295	-0.010813089284	0.000150615899	0.962549201926	N\A	0.037744650813	0.034436145091	0.004136116199	33	5	
4350000	480.773126	1	-1.487746395738	1.003912045565	0.036119262672	-0.015608410749	0.000102536591	0.963782199439	N\A	0.036305146146	0.032801607827	0.003953526098	38	6	
4400000	469.809305	1	-1.328760518273	0.922769550752	0.075531439899	-0.012259799260	0.000081522925	0.963750575987	N\A	0.037500809817	0.034956446598	0.004716241642	47	2	
4450000	472.764533	1	-1.464266745138	0.973644671499	0.051529156516	-0.012836042991	0.000106246149	0.963024931201	N\A	0.037752630605	0.033304388835	0.003800883945	37	3	
4500000	467.092781	1	-1.538380567228	1.028036041238	0.022962191111	-0.017183124910	0.000045906139	0.964960122272	N\A	0.037589195607	0.034675419567	0.004243462743	37	2	
4550000	475.929968	1	-1.477595460608	0.989904908421	0.050924825160	-0.017294980338	0.000074843359	0.961581358136	N\A	0.040905996070	0.035497961365	0.004521919076	36	4	
4600000	477.002220	1	-1.574560966161	1.040669559037	0.008346491351	-0.013342144370	0.000107596846	0.973966700788	N\A	0.032090561681	0.030256304790	0.003694747493	35	4	
4650000	462.499638	1	-1.527394009899	1.025474329614	0.007260178056	-0.007381670693	0.000023643187	0.973894781399	N\A	0.034235238229	0.031868073874	0.003717498550	42	3	
4700000	491.840114	1	-1.619503827434	1.113846192440	-0.075491973096	-0.008901363305	0.000016930377	0.977221614342	N\A	0.030402541461	0.028780114249	0.003329782742	43	9	
4750000	470.406819	1	-1.568512181059	1.049709663505	0.004170547782	-0.016436760919	0.000111940925	0.964400946362	N\A	0.038659901837	0.035357331227	0.003935400444	35	6	
4800000	475.206760	1	-1.439957820194	1.012737340132	-0.025388504780	-0.006540426104	0.000040274558	0.968493545388	N\A	0.037408484549	0.033635385374	0.003999026583	42	5	
4850000	479.082097	1	-1.318298949228	0.906310993717	0.108737284115	-0.023044591125	0.000095645058	0.962292322791	N\A	0.037564300482	0.034850154676	0.004217218936	37	2	
4900000	477.778981	1	-1.566205374161	1.055927462246	-0.007859462316	-0.015850872032	0.000106618386	0.978576690587	N\A	0.024715580064	0.025384811238	0.003523156617	45	8	
4950000	484.879569	1	-1.520923951540	0.997674451974	0.061736009244	-0.019758128084	0.000090920237	0.966398482228	N\A	0.033476937967	0.030880027344	0.003653874882	34	4	
5000000	475.335837	1	-1.403691085038	0.948459343795	0.099174853333	-0.023055273252	0.000087869453	0.964815541683	N\A	0.037580992900	0.033765699637	0.003983768213	33	4	
5050000	479.999525	1	-1.603752357076	1.056414306607	-0.014367939433	-0.011541522822	0.000122435520	0.968059316945	N\A	0.036034507351	0.033350762218	0.003818099501	31	3	
5100000	479.158588	1	-1.414702474207	0.923052526330	0.128840262179	-0.024183567867	0.000090594139	0.964610210160	N\A	0.037890500835	0.033340774081	0.004321095074	39	3	
5150000	454.461130	1	-1.630663904817	1.058729592105	0.020124832009	-0.019470271339	0.000111939285	0.957603808074	N\A	0.039363389761	0.035400896012	0.004274861613	34	2	
5200000	459.618571	1	-1.566684715215	1.009753372127	0.060864712569	-0.020744639274	0.000092382491	0.963101138358	N\A	0.038595908391	0.034781895932	0.004160263278	34	3	
5250000	461.445581	1	-1.394783357630	0.969420291434	0.019538733521	-0.008612187937	0.000111111755	0.966805762788	N\A	0.038297250413	0.033164182620	0.003910507125	44	1	
5300000	477.023960	1	-1.476356304242	0.995532798413	0.020486585106	-0.010040098618	0.000128259042	0.965611323439	N\A	0.037575286879	0.033490053235	0.003595582482	27	3	
5350000	481.232014	1	-1.408746092490	0.939110188431	0.076145369482	-0.012872310494	0.000084123345	0.961916121340	N\A	0.040200409644	0.035391457109	0.004279818152	40	5	
5400000	466.980879	1	-1.398303392137	0.913215980073	0.127290683065	-0.019307626383	0.000131643544	0.961983022275	N\A	0.037303254968	0.033484953231	0.004053073443	27	6	
5450000	479.086719	1	-1.380566408203	0.943752077605	0.058887633336	-0.014264978567	0.000092885455	0.968412119526	N\A	0.035903397516	0.032118118961	0.003598715261	41	5	
5500000	462.978514	1	-1.316088605609	0.918231971319	0.039031308874	-0.001830613530	0.000141096496	0.961018370862	N\A	0.039629397759	0.034430104993	0.004046070633	35	2	
5550000	464.993690	1	-1.223822754735	0.844004832609	0.147447704067	-0.017043123336	0.000114614057	0.962151288012	N\A	0.038706781862	0.033627633550	0.003829556976	34	1	
5600000	468.342596	1	-1.503144995422	0.993094872557	0.045289201238	-0.015588470614	0.000196389225	0.960911483007	N\A	0.039375692300	0.034903525014	0.004276757121	35	5	
5650000	457.706112	1	-1.778818958982	1.152532254419	-0.081856718485	-0.008574869757	0.000110705115	0.966603933861	N\A	0.035282858608	0.031863215258	0.003582873592	39	3	
5700000	470.279482	1	-1.458618920555	0.986855529228	0.066514572309	-0.021467940436	0.000061757749	0.975839598373	N\A	0.036270507921	0.027402058245	0.004126408722	38	2	
5750000	477.427736	1	-1.358592954873	0.932188004674	0.078631262370	-0.013688155523	0.000104554341	0.959835769196	N\A	0.039177894130	0.035585148074	0.003907654145	38	4	
5800000	471.069178	1	-1.434869852928	0.974701862324	0.068791441899	-0.019621900059	0.000086966626	0.963605266051	N\A	0.039131695239	0.034520387416	0.004315523878	38	4	
5850000	480.443683	1	-1.322582161291	0.904572432755	0.118002649038	-0.022464234974	0.000077886246	0.966579811535	N\A	0.034884966232	0.032442810805	0.003949451333	34	4	
5900000	472.476207	1	-1.544860503517	1.042125729549	0.038881105989	-0.025276919072	0.000103869677	0.963171968829	N\A	0.034691034018	0.031991110315	0.004293026080	41	6	
5950000	474.857163	1	-1.417677939078	0.982058539388	0.039367041212	-0.016422844592	0.000098354401	0.965007728124	N\A	0.036665748270	0.033968938604	0.004067675122	39	6	
6000000	480.870528	1	-1.470163862053	0.972039662137	0.037629725877	-0.010983870488	0.000110283867	0.964024681385	N\A	0.035919847534	0.031397371789	0.003606265245	44	4	
6050000	481.373377	1	-1.434161958615	0.958414443655	0.078179689347	-0.017396481763	0.000122102647	0.965133249974	N\A	0.035141720618	0.031288920675	0.003594985448	43	7	
6100000	462.210927	1	-1.427420814515	0.966346214358	0.066995381583	-0.021062153882	0.000117657783	0.957756010585	N\A	0.039734526843	0.035655467720	0.004144348258	31	1	
6150000	478.547683	1	-1.487807394814	0.990692135422	0.057682667541	-0.014883548343	0.000033936902	0.963998036838	N\A	0.036457565445	0.032331514585	0.004230519194	37	5	
6200000	483.255537	1	-1.427138092381	0.989802738378	0.012112930201	-0.011551412442	0.000007124770	0.970263768481	N\A	0.033056877633	0.029830384931	0.003637383288	46	5	
6250000	482.524594	1	-1.352940801279	0.939574050608	0.064378920295	-0.010197309530	0.000013477721	0.962530003886	N\A	0.037269565692	0.033571508670	0.004017536321	40	4	
6300000	472.753479	1	-1.526663049811	1.029125656913	0.011252997338	-0.016814873076	0.000018621931	0.965956203428	N\A	0.039260419261	0.034679051071	0.004065463596	32	3	
6350000	483.462454	1	-1.452937235427	1.005950348933	0.005196936535	-0.009405602081	0.000014169805	0.967414427685	N\A	0.036062603914	0.031854490018	0.003692422723	34	4	
6400000	481.643313	1	-1.423569503040	0.981712125596	0.033421979200	-0.012321499929	0.000025567105	0.963384354208	N\A	0.038017981046	0.034345233825	0.003827493170	30	3	
6450000	460.498232	1	-1.474695961286	1.021175618984	-0.003644208325	-0.012419798484	0.000038151951	0.962475257507	N\A	0.039691323734	0.036119293656	0.003983417476	34	0	
6500000	477.741289	1	-1.361015340522	0.948860955137	0.052986425398	-0.014765304323	0.000065656717	0.965288292857	N\A	0.036733424246	0.033391992436	0.004048589039	52	3	
6550000	469.336477	1	-1.407776294076	0.953512465658	0.119122495820	-0.030141262919	0.000125107788	0.966593079008	N\A	0.035027585062	0.032623215396	0.004296175129	42	7	
6600000	483.042955	1	-1.323120504086	0.907403130001	0.105067382207	-0.020203025135	0.000114916784	0.962302596725	N\A	0.040917770921	0.036119421274	0.003706290156	31	5	
6650000	481.909685	1	-1.412370001549	0.946427965268	0.075914925374	-0.014756966740	0.000099291130	0.964204719334	N\A	0.036858926664	0.032569592071	0.003434245761	41	3	
6700000	475.524461	1	-1.525602523504	1.048777566814	-0.037427003398	-0.007934226124	0.000111525706	0.973012238604	N\A	0.037012365706	0.032074894047	0.003524486449	27	4	
6750000	483.307290	1	-1.499107131031	0.990967715966	0.057335273285	-0.016248666872	0.000124960776	0.964137297000	N\A	0.035788708209	0.031833739354	0.003919416829	36	4	
6800000	458.873696	1	-1.516895559216	1.011237049619	0.010501094220	-0.010047129728	0.000097063455	0.962912725577	N\A	0.037468449536	0.033506566522	0.003830620716	34	2	
6850000	476.244427	1	-1.339440129890	0.932335313736	0.057004177229	-0.011707795903	0.000116277954	0.961207176942	N\A	0.041089563533	0.035715548538	0.004426039258	25	3	
6900000	480.731087	1	-1.526056521211	1.044067366701	0.003292059085	-0.017288080748	0.000112078055	0.965199720708	N\A	0.039278365999	0.034617602557	0.003881738651	28	5	
6950000	479.865302	1	-1.320806075609	0.880017257696	0.142071867433	-0.019894195610	0.000172040805	0.964506598452	N\A	0.036991563762	0.033380369032	0.003933588205	36	5	
7000000	488.465125	1	-1.553153065700	1.050990709643	-0.009887602334	-0.010163021119	0.000087966579	0.970149322460	N\A	0.032772353783	0.030054558197	0.003844011893	46	9	
7050000	472.974046	1	-1.416386304206	0.958560853819	0.091179624329	-0.023463382379	0.000093224386	0.964894818488	N\A	0.035251761029	0.032490354917	0.003639392198	35	4	
7100000	490.193831	1	-1.429442705368	0.995248553431	0.002454417709	-0.009037052345	0.000090386780	0.968069850301	N\A	0.039942923758	0.033850716723	0.003510905072	37	6	
7150000	500.345769	1	-1.485522240392	1.001267170501	0.012037351695	-0.011591794236	0.000134637805	0.968934592536	N\A	0.033944390010	0.030919278447	0.003771724377	35	8	
7200000	481.540492	1	-1.424111994891	0.974759722525	0.044030349120	-0.013523785545	0.000050282153	0.967478868055	N\A	0.035001111146	0.033056158894	0.003867408900	32	4	
7250000	460.932708	1	-1.421491252411	0.956685036214	0.068922282417	-0.015684244701	0.000115705756	0.958297828507	N\A	0.038783467706	0.034865799333	0.004469091155	30	3	
7300000	502.011964	1	-1.547414765325	1.038484465362	0.030706030110	-0.022241582787	0.000047026254	0.971868687350	N\A	0.031086289765	0.029387287657	0.003720410289	32	8	
7350000	482.502075	1	-1.351543308753	0.920087987681	0.078338405581	-0.013702967194	0.000095208586	0.963348482267	N\A	0.037145598742	0.033668962636	0.004053428753	36	3	
7400000	472.602286	1	-1.459744172491	0.959674394813	0.095942068724	-0.021863478853	0.000141066845	0.959788656757	N\A	0.037247743371	0.032769124882	0.004040815168	45	4	
7450000	473.914667	1	-1.439706588980	0.986540627052	0.052179907217	-0.015514748013	0.000126922296	0.966201719300	N\A	0.034581907458	0.031733206227	0.004041333784	38	2	
7500000	470.839911	1	-1.320709653629	0.905957078749	0.100828373554	-0.014699949513	0.000096121872	0.962476340777	N\A	0.038951710088	0.033639715304	0.004112293168	36	4	
7550000	484.043352	1	-1.519236484083	1.008934106402	0.056570053552	-0.018825245806	0.000011959715	0.962577110024	N\A	0.038462304378	0.034260302950	0.004122641342	40	5	
7600000	469.182686	1	-1.432503105212	0.973042742682	0.052044974725	-0.013556421317	0.000098957471	0.964641882635	N\A	0.038922511536	0.034281458755	0.003869748288	37	3	
7650000	470.876627	1	-1.549753423663	1.009039538565	0.055860612474	-0.023052817108	0.000144193503	0.965508297782	N\A	0.038158311989	0.033766780177	0.003932396767	37	2	
7700000	469.518896	1	-1.418402079847	0.974177734687	0.032833723399	-0.009423330720	0.000096228202	0.960158108965	N\A	0.037038183024	0.031968384105	0.004071226625	34	5	
7750000	489.149097	1	-1.422215979824	0.976651209586	0.033346351483	-0.012589085388	0.000023518977	0.963862243389	N\A	0.034969174422	0.031788484246	0.003771137932	38	4	
7800000	494.621772	1	-1.311768431818	0.907020889501	0.087845565602	-0.013305169348	0.000035954270	0.968464972813	N\A	0.035775950503	0.031725967413	0.003585556408	48	4	
7850000	463.424192	1	-1.538382315244	1.040616575172	0.012503486860	-0.020246307961	0.000145575792	0.964924905111	N\A	0.037690235225	0.034513247980	0.004317347767	46	5	
7900000	476.112944	1	-1.534048069084	1.048997552499	-0.029659092238	-0.006785595514	0.000119843291	0.966490667939	N\A	0.036128908670	0.033437301511	0.004092626586	36	4	
7950000	482.148022	1	-1.420361138319	0.952071708169	0.069986470198	-0.015482593278	0.000090206003	0.968241645532	N\A	0.035761559558	0.032677069564	0.003662823029	37	4	
8000000	493.016131	1	-1.414982980719	0.959731102507	0.070622202429	-0.019563604536	0.000100011354	0.965625070773	N\A	0.038710005337	0.033902993678	0.003770855116	31	6	
8050000	486.225301	1	-1.156335211636	0.887303296703	0.143507268350	-0.024150338322	0.000030785083	0.962366131161	N\A	0.036791430063	0.031546994229	0.003802064001	36	7	
8100000	483.496809	1	-1.424492262094	0.951659855725	0.084934743053	-0.019356165222	0.000156544213	0.964100301837	N\A	0.037578825361	0.032980084179	0.004339821735	41	5	
8150000	501.772370	1	-1.522520769490	1.034538542157	0.009184343190	-0.012490193781	0.000021113363	0.970855783979	N\A	0.035078712794	0.031613082786	0.003675327137	44	7	
8200000	482.018221	1	-1.628114501554	1.112561812921	-0.068717540422	-0.008284550795	0.000006618310	0.971899369325	N\A	0.035803199115	0.031645802626	0.003444313972	30	4	
