Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m3-glob-004.txt
Log File Name:                   NEO_d1_m3-glob-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            49373458
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m3-glob-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	346.595421	1	0.881718300753	0.829121369707	-0.029830475749	0.000772204605	0.939454766964	N\A	0.021658407780	0.005329325065	40	11	-0.001453877546	Global Trend	
1050000	362.465368	1	1.066867697723	0.793152998197	-0.020014669453	0.000590469872	0.940419165306	N\A	0.020962678074	0.004976077484	37	15	0.000981387582	Global Trend	
1100000	358.007191	1	0.988998181845	0.767281827224	-0.014551499790	0.000447892078	0.954547983084	N\A	0.022562284546	0.005445205085	46	12	-0.000796736172	Global Trend	
1150000	356.136460	1	0.920848487403	0.788594988931	-0.018379311847	0.000243053126	0.940178360484	N\A	0.023452673577	0.005650989108	42	11	0.000425290476	Global Trend	
1200000	369.589544	1	0.821669587064	0.832742627842	-0.032516880433	0.000277349965	0.946018271403	N\A	0.021341228231	0.005182470206	43	11	0.000930750681	Global Trend	
1250000	362.282836	1	0.985718297937	0.822400366405	-0.026330609306	0.000299146230	0.950489591752	N\A	0.022493204187	0.005761861312	34	13	-0.002870320293	Global Trend	
1300000	364.353911	1	0.953239234327	0.783946880213	-0.020832065662	0.000234038356	0.943953225526	N\A	0.021566732859	0.004651852075	45	18	-0.000084203708	Global Trend	
1350000	358.212993	1	0.973442184873	0.788910386548	-0.021873279401	0.000527586872	0.943488780661	N\A	0.021986818188	0.004650565280	36	11	-0.002031959684	Global Trend	
1400000	343.001500	1	0.601504183145	0.817961378799	-0.028450517801	0.000733995280	0.933670232136	N\A	0.025529978038	0.006162488020	33	9	-0.007316477829	Global Trend	
1450000	356.164954	1	0.688849495060	0.775148378956	-0.022826404064	0.000372684930	0.938717402177	N\A	0.021815741158	0.005242931784	40	12	0.004493676677	Global Trend	
1500000	377.113452	1	0.835490231418	0.810878480961	-0.027697745005	0.000384660847	0.942915360853	N\A	0.021145992343	0.004853319112	41	15	-0.001353245267	Global Trend	
1550000	366.239486	1	0.891273795921	0.778460562309	-0.021391811008	0.000492122882	0.937461781559	N\A	0.024953017847	0.006147220854	35	18	0.002038030382	Global Trend	
1600000	356.339251	1	1.187244102962	0.745425287815	-0.009220880520	0.000568654067	0.943969675208	N\A	0.022466775565	0.004898228165	47	15	-0.009639799620	Global Trend	
1650000	381.887179	1	0.966122729352	0.773948287240	-0.020465445602	0.000581145584	0.951801745845	N\A	0.020515645359	0.005164807021	36	12	-0.001001289941	Global Trend	
1700000	349.625326	1	0.971823431158	0.768056357589	-0.016302139147	0.000369941500	0.942490836745	N\A	0.022907916101	0.005490023623	38	9	-0.001072658568	Global Trend	
1750000	378.520254	1	0.836970961359	0.772071993570	-0.023266301718	0.000650831466	0.939089087557	N\A	0.022551694267	0.005775102131	42	20	0.002690385674	Global Trend	
1800000	359.838106	1	0.722465975425	0.846114456396	-0.033656670854	0.000613363268	0.938074047588	N\A	0.024362340574	0.006043690799	43	14	0.009092286953	Global Trend	
1850000	322.542848	1	0.860646739713	0.847953587905	-0.033519810600	0.000340230268	0.932063680554	N\A	0.023255933581	0.004879551649	38	12	-0.000449626793	Global Trend	
1900000	359.934471	1	0.840170560479	0.821639771903	-0.031210251392	0.000476680634	0.949596280245	N\A	0.019556800375	0.004101575038	41	11	-0.000229529192	Global Trend	
1950000	376.664638	1	0.899745162513	0.765372508559	-0.013985582300	0.000285988126	0.949678944156	N\A	0.022222133611	0.005619553831	41	16	0.000654371269	Global Trend	
2000000	374.379979	1	0.921989981947	0.787375308883	-0.025163250941	0.000337778534	0.945885741215	N\A	0.023077318176	0.005530707877	38	19	-0.002184538276	Global Trend	
2050000	357.607395	1	0.981298891765	0.783818581396	-0.017658053695	0.000656255992	0.940285694661	N\A	0.021909002234	0.004938510962	27	15	-0.001025079584	Global Trend	
2100000	370.079141	1	0.984891241546	0.797141213257	-0.022473281655	0.000397084821	0.943352038193	N\A	0.024187436735	0.005783871410	40	12	-0.001921371137	Global Trend	
2150000	358.566356	1	1.125247359069	0.781251326339	-0.020399958472	0.000472009658	0.943745898933	N\A	0.022755616662	0.005681618409	37	13	-0.003617001700	Global Trend	
2200000	353.327481	1	1.362802418876	0.786244350108	-0.022874337325	0.000687382316	0.937293755825	N\A	0.023161090736	0.005450547270	26	10	-0.012443228172	Global Trend	
2250000	363.599445	1	1.103825860118	0.787299663055	-0.022493734221	0.000649529358	0.942241000605	N\A	0.021805164093	0.005027146765	41	12	-0.005106273308	Global Trend	
2300000	367.084507	1	1.300238375057	0.785678204496	-0.016348638262	0.000709445886	0.951440196312	N\A	0.019502488330	0.004802237008	40	13	-0.013895344312	Global Trend	
2350000	385.413471	1	0.851141471055	0.770968403331	-0.019341698627	0.000361094422	0.970163580841	N\A	0.016056848307	0.004640308993	35	15	0.002690692178	Global Trend	
2400000	373.711397	1	0.807751971781	0.778040570950	-0.017624746596	0.000725263250	0.942923044435	N\A	0.021837770014	0.005016861961	38	17	0.006658814707	Global Trend	
2450000	372.901238	1	1.006230052693	0.756907748636	-0.018544099264	0.000629274756	0.949144608244	N\A	0.021616381372	0.005570029025	40	11	-0.000931783460	Global Trend	
2500000	344.817976	1	0.964205947490	0.766024756556	-0.011884303495	0.000238014280	0.939317516644	N\A	0.023606997175	0.005365637526	40	12	-0.001247597385	Global Trend	
2550000	334.899968	1	0.793626990553	0.802906190953	-0.021284343957	0.000333830678	0.932588475565	N\A	0.023589565429	0.005665500589	41	11	0.002226955745	Global Trend	
2600000	351.096078	1	0.822775116905	0.834810787314	-0.033604246678	0.000516709281	0.929776440597	N\A	0.023899216722	0.005476690409	39	11	0.001996464363	Global Trend	
2650000	361.956804	1	1.053919438076	0.785313743851	-0.017879633977	0.000294856750	0.954089903627	N\A	0.018590694121	0.004742966484	41	11	-0.003305916041	Global Trend	
2700000	367.211361	1	0.883594916570	0.778817687113	-0.017968564447	0.000236055522	0.947078383866	N\A	0.020894657816	0.004918515299	49	14	-0.001703534206	Global Trend	
2750000	350.333682	1	0.776410747961	0.826833084482	-0.026386803834	0.000339825365	0.938787061585	N\A	0.022927000348	0.005185470292	41	16	0.003064990895	Global Trend	
2800000	372.085110	1	1.090747515916	0.776192180780	-0.016856342205	0.000506241162	0.951591251740	N\A	0.019613077425	0.004631548208	31	13	-0.003481116202	Global Trend	
2850000	365.413937	1	1.016475994101	0.737259218295	-0.012255718430	0.000372782352	0.938598434121	N\A	0.024143014245	0.005688157440	41	16	-0.001563230828	Global Trend	
2900000	341.554166	1	0.996883817349	0.801746222893	-0.026322929037	0.000723981461	0.927180935220	N\A	0.024848880562	0.005310551369	33	8	-0.003606166634	Global Trend	
2950000	358.247032	1	1.253452561578	0.765683951491	-0.014585612907	0.000686909902	0.939972796479	N\A	0.022517810256	0.005289109998	35	16	-0.007665285742	Global Trend	
3000000	374.768401	1	1.107857707133	0.781679103294	-0.013848584795	0.000413898806	0.939377974781	N\A	0.022767821949	0.005238895129	30	16	-0.001454692675	Global Trend	
3050000	373.771639	1	1.165839295233	0.779488022109	-0.017994100255	0.000489045972	0.947396834944	N\A	0.021350508443	0.005447463114	40	15	-0.006350064426	Global Trend	
3100000	359.067520	1	0.904151508560	0.788847656945	-0.021157590354	0.000463227682	0.940475252600	N\A	0.024814260880	0.006127301016	42	14	0.001837731975	Global Trend	
3150000	351.627109	1	0.865059683929	0.798604153325	-0.021663908711	0.000601528114	0.940048106273	N\A	0.024760638387	0.006311927772	42	10	-0.000009331770	Global Trend	
3200000	370.067950	1	0.937323597299	0.706672482166	-0.004703240232	0.000226208957	0.938644256623	N\A	0.023924716265	0.005453423966	32	14	0.001024353964	Global Trend	
3250000	346.603839	1	0.950199378024	0.822167798858	-0.030271995952	0.000474524091	0.934865259161	N\A	0.025217075480	0.005482648784	33	13	-0.000787485845	Global Trend	
