Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m9-glob-001.txt
Log File Name:                   SEP_d1_m9-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            755581128
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m9-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.248843
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.69 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	552.824468	1	-1.726844154640	1.002767731669	-0.015604106029	0.029570491865	-0.006862635727	0.000120240849	0.977029894139	N\A	0.068120072590	0.009732382775	0.032295147123	0.006090612829	41	4	0.003293906953	Global Trend	
1550000	570.235194	1	-1.791897020842	1.058929269548	-0.027851172822	0.034205902762	-0.004001851971	0.000068002013	0.977209293966	N\A	0.067753406274	0.008769081200	0.032961094391	0.005568299873	39	3	0.000833218282	Global Trend	
1600000	566.025379	1	-1.583601835036	0.972958215471	-0.012926094838	0.048884144950	-0.008663499440	0.000062178915	0.999995514298	N\A	0.021944707093	0.002955645085	0.023645186369	0.004041785233	32	3	1.761953675469	Global Trend	
1650000	567.290839	1	-1.717271017197	1.016727060466	-0.021192698612	0.051538699523	-0.005947451793	0.000056118384	0.979705547334	N\A	0.045245644396	0.006188649808	0.028865366019	0.004970932970	36	2	0.004753055306	Global Trend	
1700000	560.239820	1	-1.606366122135	0.962426128564	-0.014074457874	0.060959874734	-0.009555527971	0.000070418621	0.999993811533	N\A	0.022684646679	0.003029301465	0.024589460203	0.004319008131	30	3	-1.320737288747	Global Trend	
1750000	567.426502	1	-1.699465079053	0.978899563075	-0.009119184064	0.042032096977	-0.010946664287	0.000071044718	0.999733887378	N\A	0.021567627808	0.002911156671	0.023321477515	0.003892240200	45	4	0.145024535880	Global Trend	
1800000	544.040844	1	-1.697011796362	1.016880040039	-0.026316738345	0.044972785847	-0.000958528631	0.000062751146	0.984849990220	N\A	0.029727320254	0.004381417563	0.024888296668	0.004703297001	33	2	0.008898493075	Global Trend	
1850000	555.253070	1	-1.780481170120	0.972043218486	-0.015966185794	0.049871336779	-0.005810280262	0.000073610570	0.999942972890	N\A	0.023860895757	0.003147925352	0.025676274732	0.004271193700	38	3	-0.352112346522	Global Trend	
1900000	554.539285	1	-1.655970938184	0.972933553335	-0.017151871143	0.041325631603	-0.002747006702	0.000091637709	0.984814318558	N\A	0.030878934578	0.004059693036	0.027452882451	0.004323706938	30	5	0.021826038092	Global Trend	
1950000	569.898493	1	-1.910531535870	1.155117279244	-0.039169729910	-0.050491238896	0.009731054198	0.000063087744	0.980834506940	N\A	0.060035690547	0.008382576300	0.029647271818	0.005344995771	41	4	-0.002190684298	Global Trend	
2000000	560.116061	1	-1.639400770644	0.973026674745	-0.015710459050	0.051465672996	-0.009955452863	0.000061331764	0.995068712926	N\A	0.024418928768	0.003617442217	0.025563079998	0.004298427069	27	3	-0.035306890829	Global Trend	
2050000	559.986807	1	-1.605125479682	0.945099206261	-0.014433846392	0.088234654246	-0.013709183683	0.000062095846	0.994910969705	N\A	0.023701676442	0.003104068681	0.024400805418	0.004078258754	35	3	0.030034674909	Global Trend	
2100000	567.950746	1	-1.824566522193	0.982380927026	-0.023602515971	0.091159296918	-0.010632276536	0.000087751012	0.985663043281	N\A	0.028755777913	0.004166734449	0.026038879876	0.004392013661	25	8	-0.021626941437	Global Trend	
2150000	569.263161	1	-1.656003387436	0.949861914216	-0.014476647157	0.085801736263	-0.013691486563	0.000076001703	0.980649457899	N\A	0.041743018917	0.006025501343	0.026696303114	0.004811853744	35	3	-0.004206275500	Global Trend	
2200000	565.323117	1	-1.608536484876	0.907681029615	-0.011305253456	0.120218872293	-0.017344770967	0.000046678684	0.996541063037	N\A	0.023522629868	0.003402451719	0.024898421563	0.004160291146	33	3	0.033639660792	Global Trend	
2250000	560.750993	1	-1.707128330703	1.001120294026	-0.017275226852	0.016254813896	-0.000400759860	0.000073643229	0.992346890632	N\A	0.023782600685	0.003588073890	0.023913974707	0.004312409283	40	3	0.022840152079	Global Trend	
2300000	564.013474	1	-1.936144591715	1.138784129656	-0.046760786981	0.023015843249	0.005664788946	0.000073939161	0.976356808494	N\A	0.060895439724	0.007714826282	0.031608657141	0.005185513785	34	2	-0.000013842649	Global Trend	
2350000	560.026438	1	-1.949350983590	1.249109476177	-0.073394796871	0.013699722904	0.014388756047	0.000083079025	0.976065069690	N\A	0.064601312882	0.008064255594	0.033687023296	0.005434225680	34	6	0.001984405381	Global Trend	
2400000	558.701100	1	-2.151638064485	1.401942244332	-0.085400747780	-0.089779911321	0.028333298106	0.000078675741	0.972527955261	N\A	0.070950685250	0.008531109133	0.035914465424	0.005625438584	37	5	0.000985860360	Global Trend	
2450000	553.479621	1	-2.187934734945	1.331229727763	-0.069043031014	-0.055091602008	0.016036435603	0.000084590702	0.973323954478	N\A	0.072048303809	0.008938856856	0.035876138037	0.005823925904	25	3	0.000056723574	Global Trend	
2500000	560.248440	1	-1.975313363458	1.267126144434	-0.074954767785	-0.018067452673	0.019662729298	0.000079849370	0.977771677531	N\A	0.065609036296	0.007390588447	0.033337719720	0.005053699372	35	3	0.001119204125	Global Trend	
2550000	560.515410	1	-1.994141544403	1.233287389979	-0.063216043487	-0.030490317940	0.017751703058	0.000074492747	0.976710567199	N\A	0.068639140714	0.008475059129	0.033923562969	0.005461232909	36	3	0.000297098411	Global Trend	
2600000	565.076744	1	-2.157643178495	1.421736102205	-0.080337688280	-0.123845831933	0.027949790730	0.000080382428	0.972391048247	N\A	0.070179544149	0.008444317163	0.036088523396	0.005765627685	26	4	0.002362717133	Global Trend	
2650000	563.252530	1	-2.249454123350	1.398029639270	-0.080283054124	-0.071914783025	0.021887178112	0.000063300121	0.975810023196	N\A	0.068571343363	0.008991713349	0.034012776948	0.005585174368	38	4	-0.000275790969	Global Trend	
2700000	553.507976	1	-1.792873523129	1.166033378526	-0.055762566302	0.014056316634	0.011816079229	0.000060819234	0.977369309833	N\A	0.053510379135	0.006468341142	0.030585973223	0.004847444515	36	2	0.003240810040	Global Trend	
2750000	558.146508	1	-1.763995769383	1.007190597901	-0.023585266755	0.069128284260	-0.007346058893	0.000062102336	0.978913030328	N\A	0.057985810132	0.008666470899	0.028206604429	0.005441529912	39	4	-0.001346497421	Global Trend	
2800000	567.824541	1	-1.697630951094	0.950194546055	-0.011199039604	0.075921230571	-0.013855261269	0.000063512480	0.998126977675	N\A	0.023054155807	0.003252958458	0.024781455666	0.004191949489	34	4	-0.055383116388	Global Trend	
2850000	555.291930	1	-1.688904759001	0.962061015774	-0.013172680673	0.056290635239	-0.008225512412	0.000075887276	0.991273942620	N\A	0.025859349767	0.003443698755	0.025706362360	0.004304564622	37	3	-0.017784370666	Global Trend	
2900000	569.460288	1	-1.675795363827	0.992837243380	-0.012162843371	0.020858705380	-0.004532080834	0.000038380957	0.999695425390	N\A	0.024170591708	0.002908956787	0.026183048551	0.004273218133	44	3	-0.071322084920	Global Trend	
2950000	556.340298	1	-1.641622123621	1.004740279139	-0.016280600357	0.018832668488	-0.005949987310	0.000071553199	0.999864479514	N\A	0.024531909991	0.003579791140	0.026736125798	0.004810952620	27	4	0.291539641419	Global Trend	
3000000	555.924054	1	-1.687857849588	0.974197815845	-0.016807214287	0.051920348396	-0.005027664619	0.000062598684	0.986255956730	N\A	0.027658309672	0.004318384950	0.025027426864	0.004400759913	44	2	-0.010875131324	Global Trend	
3050000	557.440764	1	-1.580845539813	0.982520351571	-0.022745957841	0.072575700763	-0.004759334050	0.000073031003	0.989669156019	N\A	0.027159323779	0.003759636889	0.026501104928	0.004717543410	31	2	0.023397426960	Global Trend	
3100000	565.466541	1	-1.809794027426	1.081898755318	-0.031842021132	0.007190205013	0.006260501870	0.000086710555	0.978054382152	N\A	0.062397183398	0.008965957902	0.032230037301	0.005831180688	39	3	0.003236503025	Global Trend	
3150000	551.270309	1	-1.654749944909	1.031882105557	-0.022055875870	-0.006380014778	0.004399087191	0.000093491082	0.996374663927	N\A	0.027082357176	0.003628139239	0.028538888425	0.004343115310	35	1	0.057329722737	Global Trend	
3200000	553.366213	1	-1.858879090502	1.062159276245	-0.020417640630	0.063644448198	-0.014224272151	0.000056911999	0.980986920192	N\A	0.060843742077	0.008571764210	0.029904665222	0.005389657737	34	2	0.001395685114	Global Trend	
3250000	545.064131	1	-1.634882174075	0.924241975360	-0.011181893341	0.102034164175	-0.013167472527	0.000071156620	0.990416820049	N\A	0.027416027600	0.003449163314	0.027130453187	0.004470359818	35	4	0.020963106092	Global Trend	
3300000	557.411412	1	-1.527641350866	0.853269192523	0.000108921352	0.129499056921	-0.019222319709	0.000101400216	0.978024080175	N\A	0.039937560359	0.005848329003	0.027246459065	0.004656887300	33	1	-0.011183019778	Global Trend	
3350000	565.230455	1	-1.675695352671	0.959857044905	-0.014018892178	0.074754921421	-0.012627593726	0.000069654640	0.977320982087	N\A	0.047485491192	0.006446959146	0.029249562813	0.005111912543	34	4	0.005394204395	Global Trend	
3400000	555.572439	1	-1.784250157803	1.091043527562	-0.033457512163	0.017010167927	0.001969502231	0.000049875344	0.984773150626	N\A	0.037490230488	0.005659253991	0.025401170338	0.004796094874	32	2	0.003588013879	Global Trend	
3450000	568.192796	1	-1.684325174808	0.954905809136	-0.013681519699	0.064532813064	-0.005966995303	0.000086524475	0.999935929971	N\A	0.021907880478	0.003032748901	0.023334767240	0.004038332972	26	3	0.440952110252	Global Trend	
3500000	544.733249	1	-1.652367204117	1.038174717250	-0.023693599961	-0.013171727183	0.002844174123	0.000071076355	0.996011688445	N\A	0.027301565016	0.003576346632	0.028623887917	0.004746056745	28	3	0.040243389317	Global Trend	
3550000	560.456507	1	-1.572117443917	0.870077759194	0.000117876690	0.109691305766	-0.020517739489	0.000075919858	0.974376825633	N\A	0.083390231926	0.011980678123	0.035879986697	0.006601245854	23	3	0.000074092027	Global Trend	
3600000	555.720461	1	-1.700482364799	0.984905536218	-0.010838623586	0.046516203767	-0.010515285149	0.000048086649	0.989641585950	N\A	0.026726786648	0.003846321320	0.024494300554	0.004526592508	43	3	0.011098165151	Global Trend	
3650000	561.210285	1	-1.678519548722	0.969179704694	-0.012070468178	0.051821433555	-0.008403471153	0.000072571606	0.999822284174	N\A	0.024240962920	0.003303170956	0.026212669893	0.004169767318	37	2	0.209847796171	Global Trend	
3700000	552.703628	1	-1.678352614355	0.935213158378	-0.016267491917	0.099720701206	-0.010785534559	0.000068378780	0.982624407589	N\A	0.032531299125	0.004770506798	0.027968699541	0.004920349388	42	2	-0.010688891047	Global Trend	
3750000	561.178585	1	-1.610711565294	0.973895663773	-0.016127634465	0.043176631620	-0.004698869544	0.000082989972	0.997038139069	N\A	0.023706326620	0.003578632634	0.025661690856	0.004608785887	37	2	-0.055405322558	Global Trend	
3800000	565.861753	1	-1.513795122479	0.913598248093	-0.010269372468	0.095276525955	-0.014167760826	0.000080404236	0.989821133199	N\A	0.026699214433	0.003413124642	0.026354588825	0.004392716060	29	2	-0.032575499281	Global Trend	
3850000	552.654704	1	-1.678112108922	0.979430581908	-0.018296251784	0.067343861926	-0.009635019972	0.000044853046	0.979413366430	N\A	0.046332742054	0.006349274730	0.028210977974	0.004880948279	38	2	0.002819097214	Global Trend	
3900000	555.750774	1	-1.672480022995	0.982071427273	-0.012569029654	0.038192341312	-0.008087905736	0.000065289040	0.999867294447	N\A	0.024506882829	0.003369198483	0.026478493433	0.004392987404	32	4	-0.291881193216	Global Trend	
3950000	555.656832	1	-1.663339687798	0.916756672907	-0.008076370691	0.110464917648	-0.019146510836	0.000068572703	0.999995456259	N\A	0.024444406321	0.003268164475	0.026613931716	0.004340299791	39	5	1.361751118236	Global Trend	
4000000	564.745457	1	-1.732155076502	0.993131756649	-0.018441695870	0.061148397751	-0.008088792058	0.000068991985	0.977244328215	N\A	0.065066506281	0.009023011544	0.031299723434	0.005263387264	33	2	-0.002613327634	Global Trend	
4050000	574.051005	1	-1.653167768157	0.954856847129	-0.014912748614	0.068595194711	-0.008391739659	0.000070446468	0.999930419367	N\A	0.022452153681	0.002969639149	0.024302728841	0.004001209198	37	4	-0.297426698980	Global Trend	
4100000	550.100829	1	-1.741900647768	1.004707478630	-0.017038999156	0.012830863625	-0.000485636649	0.000083423496	0.999993687331	N\A	0.023905291608	0.003133550630	0.025777642180	0.004315589519	33	3	-1.322811671734	Global Trend	
4150000	553.074605	1	-1.749568503166	1.031907870307	-0.012841068943	-0.008472453893	-0.007713275414	0.000083906920	0.998214458665	N\A	0.026786907016	0.003491143206	0.028646676876	0.004835888791	30	4	0.105828418084	Global Trend	
4200000	562.769752	1	-1.686175300498	0.984698928237	-0.013476665477	0.037802135417	-0.006346246264	0.000070830560	0.996610058625	N\A	0.025656268469	0.003248852936	0.026717090213	0.004458816585	29	4	0.049952292167	Global Trend	
4250000	564.990883	1	-1.633952745928	0.955360467279	-0.013782452115	0.074020460641	-0.013913991855	0.000044417410	0.999692413623	N\A	0.021732101763	0.003218879510	0.023582809710	0.004251143268	35	2	0.111774458500	Global Trend	
4300000	563.810106	1	-1.602880479942	0.956177614422	-0.016250636934	0.070786359709	-0.007453214271	0.000072222667	0.992424959562	N\A	0.026215419832	0.003701641870	0.026965015240	0.004576757261	33	3	0.031652615963	Global Trend	
4350000	555.780443	1	-1.693482885609	0.948997279916	-0.008262076999	0.072991803199	-0.013464984132	0.000092208725	0.999871220108	N\A	0.023981698830	0.003069678577	0.025932438144	0.004182013078	37	3	-0.440172720354	Global Trend	
4400000	566.366800	1	-1.837477923048	1.090735877793	-0.032039594295	0.017706979811	-0.000206016791	0.000067326340	0.975692769597	N\A	0.080945061235	0.011579514984	0.035698827542	0.006544177143	30	2	0.000603281472	Global Trend	
4450000	558.932681	1	-1.708368426325	0.986472109119	-0.014910740502	0.030749890069	-0.003276658844	0.000067802884	0.998678397340	N\A	0.023674069736	0.003326174087	0.025434519170	0.004230685866	34	4	-0.075505332006	Global Trend	
4500000	555.257875	1	-1.630834283956	0.942099417958	-0.011645595681	0.077776020123	-0.009813091936	0.000080480775	0.999616174748	N\A	0.023884497594	0.003344394479	0.025948499563	0.004396983258	32	3	-0.207241503845	Global Trend	
4550000	577.045316	1	-1.643942439330	0.991454391752	-0.015058311448	0.027161749223	-0.004755439155	0.000068186827	0.999014492651	N\A	0.022300866981	0.003207618618	0.024134945843	0.004178412866	35	5	-0.087484976244	Global Trend	
4600000	555.563151	1	-1.612087526706	0.960128978196	-0.019701247470	0.057769395083	-0.000612328966	0.000069422891	0.999488925222	N\A	0.024727116770	0.003567593735	0.026950520736	0.004789510839	35	2	-0.132111050926	Global Trend	
4650000	568.391721	1	-1.770896470277	1.065423356647	-0.031914955747	0.029998538782	0.000815438523	0.000068797524	0.976567647167	N\A	0.078983904421	0.011391444845	0.035216327038	0.006583204276	39	3	0.001074005713	Global Trend	
4700000	556.885392	1	-1.694578878688	0.959462561597	-0.011293491242	0.062707042453	-0.013314829145	0.000060718084	0.991016868508	N\A	0.024882262072	0.003525484047	0.024758336630	0.004069376767	35	4	-0.022517953440	Global Trend	
4750000	565.991900	1	-1.696988935579	0.974560097714	-0.009247810789	0.036360246160	-0.010053729163	0.000084685810	0.980244009831	N\A	0.042122599946	0.005466465896	0.027360380021	0.004811583699	32	3	0.010654772066	Global Trend	
4800000	570.442870	1	-1.718066343024	1.011067132675	-0.012849024927	0.005416226138	-0.002698921537	0.000079866895	0.999737853662	N\A	0.021028959794	0.002792944305	0.022597638373	0.003898306738	31	4	0.245448701931	Global Trend	
4850000	555.711910	1	-1.647637953550	0.937976835617	-0.017863389210	0.082867475554	-0.003544771909	0.000074684039	0.999880576818	N\A	0.025618667867	0.003541340917	0.028007190680	0.004815690220	37	3	-0.261812176886	Global Trend	
4900000	567.225161	1	-1.647771191295	0.952711309777	-0.009327257550	0.071751232505	-0.014189457604	0.000076735470	0.999197846632	N\A	0.022832361468	0.003188359564	0.024699093850	0.004383399098	38	5	0.126854983424	Global Trend	
4950000	564.456756	1	-1.636356910278	0.998981261934	-0.012101703791	0.014668814910	-0.005547087239	0.000073254158	0.999141722219	N\A	0.023296281043	0.003219727365	0.025439977248	0.004531940935	39	2	-0.106779672249	Global Trend	
5000000	568.532610	1	-1.623583511191	0.933280078356	-0.005642663129	0.092195518566	-0.018977694098	0.000074003735	0.999920632485	N\A	0.022806267117	0.003305521638	0.024798600860	0.004327493756	37	2	0.393113844988	Global Trend	
5050000	553.931672	1	-1.720184176597	0.976928451044	-0.009571678549	0.046150433078	-0.012197114175	0.000064923692	0.988771499253	N\A	0.028760039184	0.004069591125	0.028475583101	0.004806726046	31	2	-0.015648662214	Global Trend	
5100000	573.980369	1	-1.649419082271	0.983818246413	-0.016456343279	0.038065095740	-0.004833986725	0.000056949759	0.999939811560	N\A	0.022313088482	0.003058726235	0.024229280796	0.004154397351	34	4	0.376087730260	Global Trend	
5150000	563.948960	1	-1.733197705943	0.989628182527	-0.011575589868	0.029940144730	-0.010937739065	0.000045532457	0.997499197950	N\A	0.023216708031	0.003110332753	0.024555124556	0.004047147051	37	5	-0.019116920013	Global Trend	
5200000	562.805996	1	-1.553925596973	0.962270942880	-0.013910765440	0.046591418776	-0.007487407674	0.000077441274	0.994148243303	N\A	0.024135826722	0.003442262800	0.024949611796	0.004379220728	29	3	-0.041138287773	Global Trend	
5250000	569.954538	1	-1.694251641459	1.015489296826	-0.019842969489	0.016205391175	0.000944777919	0.000075470197	0.983296771141	N\A	0.030559028422	0.004167695012	0.026869216084	0.004649809596	26	4	0.018676077865	Global Trend	
5300000	563.804444	1	-1.685927462349	0.952495808826	-0.015936480574	0.068681972702	-0.005353930251	0.000059062260	0.999982530647	N\A	0.023746264031	0.003257762726	0.025774145762	0.004342530993	36	4	0.725144373430	Global Trend	
5350000	562.631425	1	-1.637655992652	0.965965433952	-0.016905809051	0.054297373633	-0.004633686146	0.000052631792	0.999453162212	N\A	0.023676026828	0.003447410881	0.025724334315	0.004450911565	37	4	-0.089970411147	Global Trend	
5400000	553.294763	1	-1.828479926659	1.090537309612	-0.034538892280	0.033766003557	-0.000145458242	0.000062191325	0.980150174944	N\A	0.069109762665	0.010938188416	0.029550294973	0.006333122084	35	4	0.000691518957	Global Trend	
5450000	563.756939	1	-1.651839645328	0.966817377463	-0.008343613549	0.052892369131	-0.012551770444	0.000085964163	0.999883705711	N\A	0.019799432508	0.002990043684	0.021395651682	0.004090477020	36	4	-0.358988785290	Global Trend	
5500000	553.739643	1	-1.673233707266	0.954675829881	-0.005805725095	0.069242522726	-0.018651659341	0.000061374789	0.999928914291	N\A	0.023623814481	0.003407569375	0.025545009463	0.004201452760	40	4	-0.312696038213	Global Trend	
5550000	558.953203	1	-1.978632608448	1.230973975664	-0.051608491020	-0.054175804779	0.016575637253	0.000069891550	0.974024416496	N\A	0.075125499587	0.010794859238	0.035144046625	0.006603997134	29	3	0.001611513149	Global Trend	
5600000	582.599329	1	-1.635935772148	0.974013599053	-0.009243259547	0.046497535522	-0.011774151534	0.000059025035	0.999986571147	N\A	0.022565812012	0.003096426706	0.024391958532	0.004167017071	41	4	-0.856108285333	Global Trend	
5650000	560.429183	1	-1.695033364848	0.998525038072	-0.018648035014	0.021050669758	-0.000829252536	0.000064794886	0.998310741352	N\A	0.023819350509	0.003020009063	0.025358189294	0.004072668208	26	4	-0.065953142297	Global Trend	
5700000	560.813382	1	-1.585435451338	0.951730957189	-0.018880756321	0.093178241129	-0.010533528085	0.000076138247	0.988105071370	N\A	0.026619329294	0.003661106781	0.025677059729	0.004180612383	30	4	0.021462219816	Global Trend	
5750000	555.832239	1	-1.601438563036	0.975414604597	-0.014364353858	0.039295840994	-0.004626010466	0.000068480213	0.999289877200	N\A	0.025486384032	0.003627434509	0.027592222007	0.004778451025	44	2	-0.096195544470	Global Trend	
5800000	555.063375	1	-1.660044657416	1.054666295290	-0.017940008663	-0.040148943068	0.004410281979	0.000084136862	0.999944294776	N\A	0.025392753450	0.003475047139	0.027503516919	0.004574591105	34	1	0.538961548226	Global Trend	
5850000	546.771264	1	-1.665868610669	0.955617311785	-0.014635108231	0.069876409616	-0.010874070244	0.000078513764	0.998042664296	N\A	0.025396626911	0.003353813641	0.027069246139	0.004379249109	30	1	0.064591721227	Global Trend	
5900000	564.255992	1	-1.647156842054	1.030259743710	-0.017722552006	-0.015754045552	0.004342641062	0.000084040598	0.999955797135	N\A	0.024477132426	0.003171919831	0.026441788691	0.004334594395	32	2	0.595160622889	Global Trend	
5950000	560.712861	1	-1.718142767605	1.014593188465	-0.012932252643	0.007042696473	-0.004504171909	0.000070967663	0.990478379747	N\A	0.026667136695	0.003717549607	0.026555209457	0.004701983744	25	2	0.026574097500	Global Trend	
6000000	569.459780	1	-1.681366385348	0.984604740936	-0.012516571487	0.049404280385	-0.010508763555	0.000077965076	0.985361542520	N\A	0.028772368788	0.003844285543	0.025568797395	0.004355801807	33	3	0.016511002423	Global Trend	
6050000	568.343278	1	-1.681843770571	0.996463622699	-0.012114408396	0.024415605705	-0.009028162597	0.000074074818	0.999973082036	N\A	0.024117212359	0.003096434981	0.025969193956	0.004272386984	34	4	-0.661390015653	Global Trend	
6100000	562.233738	1	-1.727177963823	1.006101835493	-0.011680025401	0.012799676179	-0.007122911816	0.000065796915	0.998711711896	N\A	0.023056497741	0.003001908734	0.024469455778	0.004118428076	40	4	0.081117492009	Global Trend	
6150000	567.800132	1	-1.597504813352	0.900611240781	-0.009520482788	0.130938009464	-0.019750793216	0.000062781024	0.985839636394	N\A	0.030498220877	0.004153508010	0.025409137372	0.004325241583	35	3	0.009187402603	Global Trend	
6200000	573.473238	1	-1.841879166534	1.109369149747	-0.034585596359	0.017827136650	-0.001290705865	0.000075648908	0.977574321082	N\A	0.065900520046	0.009573919414	0.031870394225	0.005822048716	29	4	0.002789509720	Global Trend	
6250000	566.598442	1	-1.618663066110	0.912789417605	-0.003599778057	0.066499699461	-0.013737632336	0.000071493584	0.976838323938	N\A	0.064313934178	0.007911189330	0.033363054020	0.005548665789	38	6	-0.001461747442	Global Trend	
6300000	554.411585	1	-1.779362640491	1.087805735474	-0.031945404913	0.002821194812	0.004908132394	0.000067806609	0.980093575595	N\A	0.043599496057	0.006269107100	0.030532812666	0.005339390584	36	2	0.006745227661	Global Trend	
