Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m8-glob-003.txt
Log File Name:                   CEREB_d1_m8-glob-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1865629392
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m8-glob-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.111269
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	575.804580	1	-0.767495362984	0.951865867133	-0.002227970706	0.055957598338	0.000077194497	0.993739296934	N\A	0.027245695792	0.004375034359	0.015433786275	31	6	-0.003480091412	Global Trend	
1050000	575.085302	1	-1.038002858126	1.030721639514	-0.007744957615	0.032771776129	0.000072269737	0.983165660449	N\A	0.033785872110	0.004072951850	0.016454846137	33	6	-0.004378421069	Global Trend	
1100000	566.239113	1	-0.795372154049	0.966525484798	0.001454284538	0.032772008886	0.000100854981	0.999618104028	N\A	0.016798008665	0.001749220758	0.017908822758	26	6	0.243316522421	Global Trend	
1150000	564.931177	1	-0.711829743349	0.942996736377	-0.001050721603	0.057670479487	0.000091187813	0.999985286892	N\A	0.015106393126	0.001491372294	0.016032505317	36	6	-1.297314763118	Global Trend	
1200000	575.208735	1	-0.759971489273	0.990234494507	-0.004594106757	0.041798942308	0.000070607507	0.992410569183	N\A	0.017022850383	0.001738733453	0.015185226631	33	7	0.024637141680	Global Trend	
1250000	569.103883	1	-0.725252319697	0.897466390378	0.005854088040	0.067790333595	0.000048634818	0.984982731118	N\A	0.031367662571	0.003497052432	0.018051277026	36	7	-0.004002110537	Global Trend	
1300000	571.104191	1	-0.904015984920	1.011781834376	0.004912417970	-0.016812640196	0.000061039402	0.999535736206	N\A	0.016297257726	0.001760980033	0.017338074288	33	6	0.145342060299	Global Trend	
1350000	575.921859	1	-0.878194164164	0.973700281639	0.001241088508	0.024350593944	0.000065499924	0.999813202618	N\A	0.015099425035	0.001465659887	0.015901896513	32	7	0.219568153176	Global Trend	
1400000	569.848776	1	-0.746673328083	0.975870984305	-0.005842896088	0.062687678505	0.000083576749	0.985966406372	N\A	0.024163036203	0.002569355926	0.016106720380	36	7	0.010412455372	Global Trend	
1450000	569.313625	1	-1.020404353144	1.086708709475	-0.016132170771	0.035693845903	0.000072945055	0.988167677857	N\A	0.039068535886	0.004498465851	0.015996057630	32	6	0.000200794705	Global Trend	
1500000	571.698088	1	-0.933054792464	1.089679501011	-0.012582782347	0.014865841567	0.000109037247	0.985341292858	N\A	0.030782505703	0.003652065409	0.015888153671	45	7	0.005684600689	Global Trend	
1550000	576.289377	1	-0.749693238001	0.954888997216	-0.000691463636	0.046046960266	0.000063903472	0.999993258898	N\A	0.015399526020	0.001587010969	0.016331451288	26	6	1.211875805260	Global Trend	
1600000	568.092577	1	-0.823659169706	0.957084846445	-0.000240811666	0.043299372481	0.000090558064	0.999973863975	N\A	0.012621634526	0.001434973416	0.013508842044	35	7	0.882559727622	Global Trend	
1650000	581.988917	1	-0.941724125486	1.012288090427	-0.006686098774	0.042515685901	0.000079989774	0.986785418217	N\A	0.033688872572	0.003898296510	0.014509704616	30	7	0.001660677200	Global Trend	
1700000	556.889800	1	-0.913713402414	0.998943549496	-0.008081765205	0.056917328496	0.000083588740	0.981998249278	N\A	0.042532871681	0.004733359617	0.017833157300	36	7	0.001454783942	Global Trend	
1750000	568.095077	1	-1.084726495595	1.073317040544	-0.000282644899	-0.026767826204	0.000073145232	0.982035209026	N\A	0.039795462773	0.005242997705	0.017855919632	42	8	0.001863658385	Global Trend	
1800000	571.972284	1	-1.082174321736	1.096001086432	-0.011863282424	0.003333233787	0.000083170842	0.983219513006	N\A	0.043025040998	0.005324824705	0.017562915974	32	6	0.000302106921	Global Trend	
1850000	574.136696	1	-0.833269454502	0.936522751803	-0.003707352760	0.079027114088	0.000066644190	0.986723517141	N\A	0.032712915275	0.003824088555	0.017131760999	48	6	-0.004081171071	Global Trend	
1900000	570.735959	1	-0.871198531795	1.017270514368	-0.002821853013	0.015202055478	0.000114125861	0.985166999677	N\A	0.031246674274	0.003390358017	0.016255435041	32	6	0.006127797893	Global Trend	
1950000	569.547055	1	-1.032298580583	1.022649325311	-0.001824899668	0.009614056802	0.000129456155	0.980935815713	N\A	0.041502790002	0.005416560646	0.018443772822	32	6	0.002262420506	Global Trend	
2000000	565.241016	1	-1.014598819793	1.090477098132	-0.013365281782	0.025962308842	0.000077100980	0.984093180022	N\A	0.038561620369	0.004433832314	0.017111151832	39	6	0.003320376800	Global Trend	
2050000	555.282674	1	-0.932753288311	1.068838009437	-0.002286384201	-0.006295269150	0.000096372049	0.982685788673	N\A	0.026940320936	0.003189187504	0.017963000900	34	7	0.014132788436	Global Trend	
2100000	562.509383	1	-0.873546996701	0.965844696088	-0.002693859595	0.060379561202	0.000080316036	0.985397614660	N\A	0.037879113014	0.004437028530	0.017957307739	37	7	-0.003674873575	Global Trend	
2150000	578.459058	1	-0.826298961857	0.926469425174	-0.000586380985	0.074218286128	0.000058048689	0.999989290243	N\A	0.013158053713	0.001187684450	0.013906118241	42	6	-0.721296432593	Global Trend	
2200000	576.217427	1	-1.025107689641	1.039409548231	-0.012367960067	0.047761498966	0.000076620081	0.985894705343	N\A	0.037134476625	0.004067401028	0.016024324721	37	8	-0.001971173363	Global Trend	
2250000	565.364049	1	-0.977203842091	1.025316757415	-0.002404208561	0.019947461967	0.000072305099	0.983008048035	N\A	0.041360191026	0.004974916016	0.017953848135	33	6	0.001299444958	Global Trend	
2300000	581.409799	1	-0.954308319901	0.948428471075	-0.003446165497	0.059191728056	0.000074137040	0.999417734760	N\A	0.013752469216	0.001272877624	0.014320642949	35	9	-0.128211304488	Global Trend	
2350000	575.878737	1	-0.710578353108	0.917059766616	-0.001261489738	0.075332882951	0.000077402054	0.992819617847	N\A	0.016863446766	0.001608904682	0.015279402869	37	7	-0.036171685621	Global Trend	
2400000	569.628267	1	-0.800553031598	0.982448468672	0.001154717544	0.016703136005	0.000058951519	0.999939866237	N\A	0.016702100246	0.001661641188	0.017744965395	36	6	0.290633661355	Global Trend	
2450000	572.300018	1	-1.122576184780	1.060186285547	0.003004669286	-0.035046530749	0.000077979387	0.990027072110	N\A	0.020122966264	0.002451987326	0.016352789894	38	7	-0.017179166197	Global Trend	
2500000	575.728459	1	-0.909258455503	0.986774534073	-0.001312286821	0.036084798215	0.000083641875	0.983488327361	N\A	0.036552561920	0.004324128217	0.016230104507	30	9	-0.003819679935	Global Trend	
2550000	574.499220	1	-0.804052977533	0.988581880463	0.004703848987	0.002846635494	0.000065533525	0.995051516076	N\A	0.017055743420	0.002057566160	0.017347265184	40	7	-0.031990537722	Global Trend	
2600000	580.437771	1	-0.948908700162	1.006537669000	-0.003777203632	0.028645737771	0.000079950988	0.985866542961	N\A	0.029807826267	0.003571538184	0.016970147785	35	6	-0.006375063489	Global Trend	
2650000	561.910744	1	-0.807942592504	0.960510742617	0.001968573873	0.037556815399	0.000076814041	0.999998056499	N\A	0.015411322724	0.001567354840	0.016324736108	43	3	1.781508647054	Global Trend	
2700000	570.885418	1	-0.750354805690	0.927565830215	0.000562401173	0.070741021328	0.000080242890	0.998982734554	N\A	0.016285526341	0.001583260974	0.017005353620	37	3	-0.108546786326	Global Trend	
2750000	562.310819	1	-0.877204277713	0.972898055960	-0.001080250681	0.032523523412	0.000100770816	0.997338901393	N\A	0.016067510978	0.001520518961	0.016314151432	36	4	-0.085295430738	Global Trend	
2800000	570.229898	1	-0.839966676599	0.990197868974	0.002930567903	0.008552296124	0.000084296701	0.999212306835	N\A	0.013120527879	0.001292558452	0.013548743176	39	4	0.136373563836	Global Trend	
2850000	570.736049	1	-0.831354448684	0.979549771325	0.004756077574	0.015834297747	0.000074059557	0.999995567093	N\A	0.015032954086	0.001569078531	0.015944415199	37	4	1.394930353039	Global Trend	
2900000	569.227809	1	-0.871112382298	0.961504277269	-0.001194819695	0.040249842930	0.000077428175	0.999984098797	N\A	0.015083589854	0.001599354305	0.016023234391	38	3	-0.782343468366	Global Trend	
2950000	553.621922	1	-0.765837543772	0.948966822156	0.001254418804	0.050257974094	0.000074546658	0.999958438451	N\A	0.014306720409	0.001414895721	0.015107481210	36	3	0.498757407388	Global Trend	
3000000	574.476115	1	-0.952978600468	1.068781730340	-0.008277798907	0.013822242334	0.000085850435	0.985929889432	N\A	0.033316025641	0.003766521518	0.016012230260	36	4	0.007311929175	Global Trend	
3050000	577.078335	1	-0.819872597280	0.983565782906	-0.000834574906	0.036232815609	0.000072454228	0.989539278321	N\A	0.020310930526	0.002075766187	0.014747052967	36	4	0.012459284703	Global Trend	
3100000	573.593025	1	-0.905095638366	1.031993069365	-0.009058935684	0.023701691456	0.000095025324	0.982479590607	N\A	0.043717028380	0.004829178648	0.017917245323	26	5	-0.000266542173	Global Trend	
3150000	572.346517	1	-0.910543884580	0.986660207360	-0.005402660874	0.054822899426	0.000130778240	0.984237487271	N\A	0.035791367925	0.003724301708	0.017592796066	37	5	-0.009483314081	Global Trend	
3200000	573.156303	1	-0.856999984521	0.992470095781	-0.005625950981	0.050725217026	0.000071541987	0.985039553636	N\A	0.039706322685	0.004643206964	0.016704527065	42	3	0.001805583950	Global Trend	
3250000	566.345646	1	-0.871305905144	1.044665795374	-0.010494881699	0.031862636875	0.000087966701	0.982676817368	N\A	0.031869211719	0.003421188644	0.016720569695	33	4	0.007300926769	Global Trend	
3300000	556.202003	1	-0.732339574625	0.979304802568	-0.009925424019	0.072544192023	0.000125267326	0.991102073576	N\A	0.024291123259	0.002595620349	0.014078480379	43	3	0.015089506143	Global Trend	
3350000	566.420374	1	-0.834754799984	0.996890242758	0.000241575066	0.022448595100	0.000081195007	0.986290515330	N\A	0.023657681562	0.002459175751	0.016295136793	27	4	0.017388861550	Global Trend	
3400000	568.136963	1	-0.732921572364	0.968037680515	-0.000913166732	0.033538107459	0.000095863165	0.999964179457	N\A	0.015391052722	0.001464456139	0.016219652670	28	4	0.663674355224	Global Trend	
3450000	573.364955	1	-0.881595064940	0.964895681102	0.002200862284	0.033401197808	0.000071430193	0.999970600095	N\A	0.014464712853	0.001377031621	0.015236074055	40	4	-0.588432146794	Global Trend	
3500000	577.948567	1	-0.699883877399	0.951610412686	-0.001758288938	0.054293989003	0.000089195149	0.998713766467	N\A	0.014889564207	0.001434541106	0.015447697437	29	3	0.121186721280	Global Trend	
3550000	575.362335	1	-0.747874622956	0.948255392835	-0.001743133661	0.053314053200	0.000056462237	0.999984502687	N\A	0.016178473092	0.001624141950	0.017129396314	43	4	-0.724321691564	Global Trend	
3600000	566.382568	1	-0.818697998609	0.976860771901	0.002311234183	0.013671348682	0.000080928877	0.985493961782	N\A	0.028917126644	0.003165611257	0.015681906288	27	4	-0.008727852110	Global Trend	
3650000	574.664183	1	-0.862590093644	0.967171669923	0.003468818747	0.029707246212	0.000081001571	0.999884353649	N\A	0.014791868107	0.001441930501	0.015509218929	35	3	-0.391500508657	Global Trend	
