Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m9-VR-004.txt
Log File Name:                   SCH_d1_m9-VR-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3090950380
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m9-VR-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
3900000	464.508671	1	-2.263365504041	1.591724066137	-0.085322092298	-0.164503259192	0.024708437251	0.000172979640	0.966506972462	N\A	0.121494920198	0.017397921315	0.050138006931	0.008872435146	51	20	
3950000	456.022020	1	-2.215303834262	1.557027175198	-0.082680439391	-0.133455868532	0.018563358796	0.000130904127	0.966342879280	N\A	0.116823459655	0.015976687429	0.050981469436	0.008570991572	48	28	
4000000	461.757953	1	-1.816471757179	1.309319620938	-0.060192530123	-0.052214403081	0.014397911636	0.000119838520	0.963214493339	N\A	0.109027780629	0.015620285194	0.044368394071	0.007829188391	39	29	
4050000	458.953827	1	-2.188498796307	1.547704595908	-0.080835272593	-0.160823239511	0.025144617958	0.000111437562	0.961488436668	N\A	0.132581217029	0.019184633581	0.053491983561	0.009657053075	48	27	
4100000	461.801179	1	-1.980088718383	1.350339507024	-0.047471864780	-0.080208125292	0.004269967246	0.000156923317	0.963139085013	N\A	0.125218167996	0.019644053068	0.047567610170	0.009521120790	37	15	
4150000	459.831224	1	-2.654291486975	1.909594791399	-0.136522621897	-0.268536603778	0.048605360154	0.000146119438	0.965126728784	N\A	0.119318528719	0.016589780573	0.049674503774	0.008647851142	35	20	
4200000	456.637974	1	-2.110244388430	1.441992134533	-0.058437534611	-0.134323788157	0.017558792292	0.000126854462	0.960048215802	N\A	0.106760274664	0.014941195664	0.047580864199	0.008001512477	43	20	
4250000	451.492977	1	-2.430831909312	1.722324122825	-0.114485598214	-0.167956457919	0.034411761730	0.000111456142	0.954347824680	N\A	0.119263098845	0.015756336928	0.052467955760	0.008653099817	49	25	
4300000	460.046960	1	-2.155634588963	1.538208365651	-0.082124402586	-0.174622058095	0.031569680299	0.000103906198	0.964048320988	N\A	0.123476661045	0.018239782370	0.048078101049	0.008974173569	47	22	
4350000	454.555239	1	-1.764606125913	1.216062029700	-0.031539951194	-0.037142182916	-0.004121426196	0.000125150517	0.960343323779	N\A	0.128892816048	0.018688345928	0.050389518166	0.009183719895	40	32	
4400000	444.914306	1	-2.195225443770	1.544455154589	-0.076612526990	-0.175376890515	0.024997036819	0.000097414355	0.963365961090	N\A	0.112584002935	0.015915460193	0.047354853328	0.008004843518	48	26	
4450000	451.797116	1	-2.089738141093	1.481655389946	-0.080524039589	-0.085853543978	0.015781575015	0.000114551627	0.957511314728	N\A	0.101586327973	0.013754354528	0.047922979968	0.007834944605	45	20	
4500000	464.437949	1	-2.313373849667	1.606802386084	-0.087467639591	-0.135282880907	0.017441345093	0.000083932370	0.965734836873	N\A	0.111109038601	0.015651907039	0.046721438314	0.007896337586	44	26	
4550000	444.873502	1	-1.793401862397	1.240830764917	-0.046615052299	-0.011823909944	0.005514123403	0.000101377974	0.964391623958	N\A	0.122135366729	0.017973839748	0.049392143444	0.008786790522	44	28	
4600000	464.728033	1	-2.265443892996	1.632988161896	-0.100286240781	-0.186448319446	0.036785257050	0.000134446111	0.965168809023	N\A	0.129981808822	0.018249665411	0.053176472585	0.009165402525	32	22	
4650000	453.813400	1	-1.878459377517	1.297235316735	-0.037273608772	-0.115952468135	0.012914811570	0.000108721358	0.960899116900	N\A	0.116533960368	0.016918385462	0.047521224143	0.008339497850	42	25	
4700000	456.850225	1	-1.831866762262	1.287223601804	-0.037523081380	-0.120630711694	0.014043092367	0.000121123258	0.959477942008	N\A	0.114943578223	0.016766317230	0.048496992901	0.008429089530	41	20	
4750000	458.560022	1	-2.606228572062	1.801425265947	-0.110066412009	-0.232076725385	0.032652931252	0.000113732669	0.965233673699	N\A	0.124610297488	0.019109797798	0.047625743833	0.009022790092	35	22	
4800000	453.330247	1	-1.916900512895	1.412104631646	-0.082990742778	-0.076947098440	0.028204911800	0.000109588334	0.960352382042	N\A	0.104961848357	0.016393892423	0.041133347295	0.008633983123	47	25	
4850000	461.797355	1	-2.098284747175	1.430421572140	-0.062232457876	-0.081820611981	0.009434173229	0.000105620648	0.964180475971	N\A	0.105820010814	0.015371122789	0.044962433272	0.007723064320	43	19	
4900000	471.306954	1	-2.322138029082	1.624640789847	-0.095367383437	-0.152753689950	0.026635892287	0.000098568609	0.962875316838	N\A	0.117157067810	0.017728629868	0.046626929955	0.008902572854	45	23	
4950000	463.628800	1	-2.383561027598	1.650603538990	-0.089770304250	-0.189195461172	0.027880065378	0.000145646226	0.966571919533	N\A	0.127990918550	0.017963930680	0.051005298482	0.008938870227	43	18	
5000000	452.173238	1	-1.946938551079	1.360983608214	-0.067475326255	-0.020799334219	0.009337803051	0.000170782829	0.961177593329	N\A	0.108276834530	0.015738676665	0.046657331215	0.008470473074	43	22	
5050000	459.578156	1	-2.132477338014	1.459769831088	-0.071535190752	-0.091129282984	0.014594289954	0.000168590147	0.961117595601	N\A	0.124758712179	0.017956753209	0.050582314978	0.009099107303	43	17	
5100000	479.379923	1	-1.872440774051	1.349441880889	-0.071556119488	-0.013724310437	0.011726259217	0.000094680937	0.964108529795	N\A	0.095501009468	0.014346450880	0.040344292081	0.007331788258	52	27	
5150000	453.534057	1	-1.849108970577	1.289536168995	-0.048153356397	-0.068300693795	0.010539787045	0.000125956211	0.964346530319	N\A	0.109344488650	0.014417806093	0.049508787381	0.007815542566	32	24	
5200000	452.535423	1	-2.015913642435	1.425853949776	-0.080816609074	-0.039398526902	0.018220771874	0.000165133246	0.962890117592	N\A	0.116522440207	0.016742571869	0.049875168108	0.008871416604	43	22	
5250000	467.956066	1	-2.332143776181	1.667931000607	-0.098435207341	-0.172820048298	0.026420761342	0.000101395062	0.958035699975	N\A	0.113004087617	0.016644486997	0.047303391048	0.008269138694	45	17	
5300000	468.681027	1	-2.155512329284	1.505257869838	-0.068497814458	-0.154235068065	0.020505055686	0.000158721878	0.963325701694	N\A	0.125995236601	0.018595165403	0.049510715813	0.008895083457	53	21	
5350000	467.246228	1	-1.870507221562	1.300294659541	-0.053143279730	-0.018407787498	0.001860389340	0.000213030791	0.961240417370	N\A	0.110854724734	0.013910070575	0.051805763444	0.008393661290	50	23	
5400000	464.629136	1	-2.143441658015	1.543392400405	-0.086024569836	-0.155949978929	0.029294224597	0.000140714286	0.961868760293	N\A	0.128085967572	0.018864229861	0.050737568438	0.009404156459	58	19	
5450000	449.643372	1	-2.294910287420	1.605345663560	-0.084614655154	-0.190957704184	0.027134714379	0.000248483423	0.955636038633	N\A	0.117436330461	0.015643008499	0.054102195274	0.009049979064	38	24	
5500000	452.934418	1	-2.420173566198	1.726289282348	-0.114473463825	-0.166447023880	0.033061032206	0.000179264453	0.960572413796	N\A	0.120841462191	0.016247065449	0.051220613667	0.008557200639	61	32	
5550000	461.194674	1	-2.081667675067	1.464077843293	-0.065288120237	-0.127222881533	0.014347336259	0.000050938590	0.960066697118	N\A	0.120379679212	0.017217993805	0.052344292241	0.009731486546	49	32	
5600000	461.886811	1	-2.502453130632	1.792361716103	-0.101020702821	-0.290192831078	0.036733544663	0.000047525777	0.962516737098	N\A	0.126064294884	0.018334848551	0.051260510294	0.009227579951	38	19	
5650000	457.767761	1	-2.383160716157	1.706882843410	-0.102625147513	-0.205272605771	0.032277002091	0.000025473046	0.957853379481	N\A	0.116628601369	0.016252835298	0.050601373268	0.008922170181	56	28	
5700000	460.256876	1	-2.004925964155	1.441038938546	-0.073604618753	-0.086178935830	0.016288199098	0.000033962861	0.964398215113	N\A	0.101563089964	0.014726682326	0.045006458511	0.008180223733	46	25	
5750000	466.080332	1	-2.357231949172	1.672373817789	-0.106118395089	-0.157268229809	0.030733864563	0.000168596790	0.965474798881	N\A	0.107826040748	0.015791170987	0.046626174802	0.008363540067	52	30	
5800000	460.541986	1	-2.186097103521	1.551752101948	-0.087428793029	-0.127745496850	0.020367607506	0.000086957368	0.965039868705	N\A	0.102378999588	0.013988244976	0.045758624364	0.007977882572	55	29	
5850000	453.928520	1	-2.095371238583	1.464785544270	-0.082242251996	-0.060151168754	0.018120508499	0.000114920878	0.964670718424	N\A	0.110153270389	0.016125418547	0.045448387454	0.007962378065	52	23	
5900000	462.559709	1	-2.100436048529	1.494034874311	-0.081103177593	-0.104054073866	0.019600251538	0.000103090469	0.958242906141	N\A	0.113765466182	0.016086195339	0.049467761007	0.008742049945	49	26	
5950000	473.177884	1	-1.858399571892	1.333859543169	-0.063770130634	-0.035307714147	0.010698245487	0.000124907437	0.963355970625	N\A	0.121306634937	0.016635630861	0.050995799647	0.008457900966	43	28	
6000000	463.120169	1	-1.967951070926	1.347897429265	-0.046275415198	-0.094058941774	0.007791119848	0.000097802266	0.966387695204	N\A	0.118761233105	0.017081801135	0.048248150747	0.008592919447	65	24	
6050000	469.747613	1	-1.606230171206	1.107361550219	-0.027360473351	0.024365599624	-0.003589296601	0.000108451107	0.965581072104	N\A	0.118480667675	0.018389689753	0.041422126702	0.008745052383	57	26	
6100000	454.787737	1	-2.119681045937	1.483617014297	-0.070995459896	-0.153541004457	0.024959460689	0.000101587186	0.965282592469	N\A	0.116024758618	0.016559064731	0.048448980142	0.008267656631	47	20	
6150000	468.184306	1	-1.779779851484	1.256849142686	-0.055120569589	0.008571119431	0.006305929396	0.000112442787	0.967477351037	N\A	0.095683332002	0.014769831072	0.041887034308	0.007663107832	41	21	
6200000	470.601466	1	-2.130690943987	1.498550760303	-0.080744565571	-0.104771970841	0.021681685491	0.000095418848	0.965445732799	N\A	0.124338072269	0.018171617192	0.049435847108	0.008831124130	37	20	
6250000	450.666542	1	-1.780845403236	1.282638388368	-0.053898020741	-0.059420063102	0.016844516814	0.000133335444	0.957848011486	N\A	0.118238322107	0.016327687679	0.049936161983	0.008507381216	46	20	
6300000	457.571720	1	-2.207172371209	1.544404267753	-0.080192240453	-0.158154717436	0.027012228711	0.000069124026	0.961526409660	N\A	0.121866388872	0.017002216027	0.051288632282	0.009062074633	55	22	
6350000	443.090643	1	-2.137441712103	1.498016717356	-0.081401388980	-0.091588227977	0.018678084697	0.000112044774	0.964919822260	N\A	0.092326610262	0.013131616117	0.043981759095	0.007477458334	54	20	
6400000	459.358536	1	-2.051473158778	1.440658284015	-0.078770887712	-0.049823860322	0.014708718748	0.000168807819	0.963839389625	N\A	0.104038475291	0.015316270287	0.044567867111	0.008194673379	38	25	
6450000	451.761934	1	-2.479482344877	1.745083476806	-0.108722080757	-0.226998011113	0.040648639354	0.000163931512	0.961653223657	N\A	0.124463058691	0.017813336259	0.052101066320	0.009091902531	49	21	
6500000	457.925363	1	-1.984115240523	1.351316656377	-0.044149220942	-0.086065019016	0.003209584962	0.000128356180	0.960841050164	N\A	0.123355689660	0.017968205759	0.049885187361	0.008948867591	42	18	
6550000	457.531545	1	-1.625198446483	1.079640250747	-0.005161888730	0.002142256753	-0.014618941030	0.000151761059	0.964137775184	N\A	0.118069322881	0.017173564047	0.048786336139	0.008733400793	49	25	
6600000	462.038170	1	-2.335640786956	1.609048435916	-0.088648486026	-0.130411925762	0.022271011035	0.000114688166	0.962326773584	N\A	0.122655013623	0.017553899746	0.047041043252	0.008347428076	43	20	
6650000	474.016519	1	-2.133150776018	1.501572815987	-0.071762946685	-0.155332930465	0.021662031871	0.000085619684	0.967674063939	N\A	0.114417147601	0.015973301348	0.046899363653	0.008160610283	53	25	
6700000	461.514142	1	-2.028253354383	1.406646966286	-0.053503563109	-0.119073453077	0.013082640953	0.000080587374	0.964429425460	N\A	0.138227243172	0.021702769529	0.050097811216	0.010056223807	32	27	
6750000	452.390508	1	-2.447526636742	1.715956213187	-0.109508908140	-0.146422428751	0.026235098701	0.000108164285	0.962236323355	N\A	0.127829028447	0.018366379675	0.051149872229	0.009062116057	54	30	
6800000	467.206973	1	-1.996515174209	1.432936708239	-0.072002401847	-0.115190668528	0.024445404433	0.000093459734	0.964308269519	N\A	0.121823766290	0.017802535878	0.048974846575	0.009077422232	47	26	
6850000	467.116910	1	-2.179188429790	1.507602717382	-0.078631690733	-0.111802061195	0.021414285755	0.000143414678	0.962366861204	N\A	0.114647130162	0.016914123033	0.047100032495	0.008623721267	48	22	
6900000	448.175372	1	-1.883317213840	1.351051375367	-0.050999676493	-0.144109338296	0.020372708222	0.000123561767	0.960621822013	N\A	0.122532756584	0.018266592448	0.048978348932	0.009098633272	46	26	
6950000	441.769161	1	-1.973214296850	1.378896547690	-0.063261920115	-0.076194968399	0.015698053007	0.000146409391	0.960471953248	N\A	0.117115918002	0.016976228619	0.050442917570	0.008911777074	43	15	
7000000	440.492391	1	-1.890456989628	1.275390707402	-0.049461209076	0.006161379961	0.000335688776	0.000235858698	0.957376636305	N\A	0.114852936055	0.015793808437	0.050908961144	0.008790439159	47	22	
7050000	465.844466	1	-1.784215409595	1.222334121438	-0.034870099636	-0.036799480016	0.003961944034	0.000138483607	0.967267266665	N\A	0.087991741427	0.011828847939	0.042062350433	0.006767348969	48	25	
