Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m8-fab-003.txt
Log File Name:                   SEP_d1_m8-fab-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1062419871
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m8-fab-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.248843
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.69 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
2650000	563.969127	1	-1.748194592241	1.024282527577	-0.037459276478	0.083671172949	0.000085196450	0.976350216820	N\A	0.041007730622	0.005850684470	0.017627189184	38	2	
2700000	566.053022	1	-1.858027998595	1.112980429827	-0.029169004246	-0.017835671534	0.000078259333	0.977114192287	N\A	0.040091184681	0.004627964913	0.015780494067	29	5	
2750000	553.479524	1	-1.899498395833	1.125491929635	-0.043631595745	0.043530350743	0.000056472397	0.977955041573	N\A	0.045340251426	0.006184855783	0.018475434037	41	3	
2800000	555.089748	1	-1.721043604654	1.018752254913	-0.020606921303	0.013474762546	0.000073450528	0.975443999069	N\A	0.043738649874	0.006061639027	0.018010990475	36	2	
2850000	567.875467	1	-1.786781483893	1.039627554213	-0.020312268116	0.012356462836	0.000073373853	0.976022450927	N\A	0.044339882059	0.005685158175	0.018083121403	37	3	
2900000	563.521614	1	-1.909637136464	1.138885858612	-0.031336286814	-0.018721153718	0.000068865211	0.976377966447	N\A	0.041800013281	0.005309456369	0.017851868002	42	2	
2950000	557.299542	1	-1.768953865505	1.026012262446	-0.021120540163	0.017355542122	0.000151857075	0.977600453621	N\A	0.042186044783	0.005430759796	0.017109450309	46	2	
3000000	545.449461	1	-1.637837477536	1.036896584982	-0.032716130264	0.041928317302	0.000089487499	0.978937303186	N\A	0.046870298561	0.006512873843	0.018115986188	36	3	
3050000	559.459378	1	-1.888748632660	1.123380144169	-0.039967298542	0.027188414975	0.000066717469	0.976697970872	N\A	0.040785116737	0.005228760786	0.016991884902	40	3	
3100000	569.135283	1	-1.841202183430	1.096870406487	-0.039026766698	0.044775657743	0.000067752713	0.981149046226	N\A	0.041788794905	0.005714278030	0.017378019361	41	3	
3150000	563.740517	1	-1.866653237227	1.101423026043	-0.030179932470	-0.002290415767	0.000069521441	0.979505320569	N\A	0.033354907116	0.004562940049	0.015925193979	41	3	
3200000	557.260229	1	-1.851122526456	1.085562563653	-0.025931437040	-0.000635257688	0.000063936990	0.970181203311	N\A	0.045452550716	0.005855481066	0.019528526260	37	2	
3250000	570.096875	1	-1.775788794678	1.051352009704	-0.025030427561	0.018100799333	0.000058954908	0.985597531465	N\A	0.034562830256	0.005225289147	0.013396279378	34	2	
3300000	555.600958	1	-1.800709810589	1.045234646304	-0.024382656196	0.014232434745	0.000133725658	0.975763689824	N\A	0.044134671995	0.005554130600	0.018890045145	47	4	
3350000	552.402321	1	-1.936104000832	1.122241311815	-0.026270145025	-0.023838926686	0.000086074911	0.980093588397	N\A	0.041966568973	0.004854403223	0.017928533666	36	3	
3400000	556.889071	1	-1.826197945229	1.076861379599	-0.022362896083	-0.015524589575	0.000076684685	0.973544932734	N\A	0.040871866361	0.004753017238	0.016959087324	31	2	
3450000	565.192710	1	-1.736865214428	1.019401790790	-0.020844163744	0.019474942117	0.000083147220	0.976817947309	N\A	0.044085220274	0.005766268191	0.018487235740	29	2	
3500000	567.179017	1	-2.035907176525	1.192415541073	-0.046796539462	0.017189393996	0.000070476211	0.976369383609	N\A	0.040679971296	0.005426292744	0.018612821494	37	3	
3550000	566.031025	1	-1.681146977622	0.997772677070	-0.020165740324	0.027767928220	0.000070686240	0.975162574487	N\A	0.040860754179	0.004753496537	0.017011087525	41	4	
3600000	563.385195	1	-1.839662403197	1.084208799270	-0.033129749258	0.031123964784	0.000084393609	0.976269338198	N\A	0.043722656615	0.005871969956	0.017149929353	38	2	
3650000	564.469366	1	-1.897590724634	1.131735357755	-0.033507937701	-0.007112601726	0.000064682560	0.978795254051	N\A	0.046842526253	0.005653594650	0.018765645292	37	2	
3700000	552.569717	1	-1.814003286344	1.064757047033	-0.034066368905	0.044279082168	0.000091714061	0.981477114677	N\A	0.039530637520	0.005702996559	0.016601680164	33	4	
3750000	555.439228	1	-1.752097545698	1.052947894995	-0.042142301093	0.071937412738	0.000026914097	0.973452580949	N\A	0.040686949541	0.005279525229	0.018410807593	36	2	
3800000	562.532684	1	-1.863776218125	1.091346059094	-0.039991176290	0.050459074509	0.000011437059	0.976453998137	N\A	0.040624618037	0.004885194896	0.017128609899	36	1	
3850000	548.195755	1	-1.866055094491	1.070408952864	-0.029177835539	0.026074662524	0.000093519283	0.971270172931	N\A	0.040489975226	0.004931294311	0.017362544882	33	1	
3900000	546.556840	1	-1.813478853706	1.053617427032	-0.023451894683	0.012431389100	0.000050096656	0.975510005819	N\A	0.047473605648	0.005805589318	0.017955231199	37	0	
3950000	559.523536	1	-1.649935528677	0.977337657688	-0.023581228262	0.057901719369	0.000075103348	0.974879912107	N\A	0.043989307495	0.005771900264	0.018128513475	33	5	
4000000	534.465574	1	-1.740156164429	1.023904176851	-0.021131804312	0.005755629138	0.000080242988	0.977055594857	N\A	0.040998007316	0.004858255630	0.016036462575	34	1	
4050000	548.342342	1	-1.780175905274	1.049305839439	-0.018910883669	-0.006612887454	0.000072921271	0.982679761820	N\A	0.039928311536	0.004791905351	0.016488003288	38	2	
4100000	549.704184	1	-1.766908558699	1.011406936248	-0.019826980575	0.026027216717	0.000074821504	0.977881671569	N\A	0.041945433886	0.004917848697	0.016842550971	31	4	
4150000	550.849240	1	-1.930276970705	1.152481597907	-0.043353848423	0.024134954158	0.000081773758	0.978061335910	N\A	0.045183849776	0.006360909250	0.017812913788	37	4	
4200000	553.856373	1	-1.847564751495	1.090360317429	-0.027738787765	-0.009447635909	0.000058473221	0.977207221480	N\A	0.040505874581	0.005391423686	0.017523001612	33	2	
4250000	561.446143	1	-1.739891618217	1.037400316480	-0.032114721068	0.046969976766	0.000091426226	0.975401760865	N\A	0.036886097350	0.005049204936	0.017554463142	42	3	
4300000	558.296254	1	-1.809431181363	1.057772005923	-0.033747769755	0.046605752165	0.000073988001	0.979379562627	N\A	0.046851122830	0.006777344703	0.019608804873	28	3	
4350000	566.194797	1	-1.859871425227	1.095032435511	-0.029021443947	0.008022927400	0.000072618633	0.976996444772	N\A	0.042009946099	0.004913144811	0.016856621602	27	4	
4400000	568.837335	1	-1.816230368569	1.073352857462	-0.028767690889	0.017803257153	0.000091226633	0.978716474714	N\A	0.042284460784	0.004989309364	0.016501195029	30	2	
4450000	560.102997	1	-1.861204576465	1.084306926470	-0.032344896797	0.021541684756	0.000074257360	0.985112188642	N\A	0.033772139142	0.005054006231	0.013986156390	39	2	
4500000	553.405372	1	-1.769871472105	1.038230638429	-0.025027079584	0.014764545958	0.000073260930	0.975189238436	N\A	0.040560957462	0.005250194331	0.017174439790	39	1	
4550000	551.568215	1	-1.869137106719	1.119035743592	-0.035849704633	0.002089497804	0.000099923590	0.975131140386	N\A	0.041395098067	0.005502409478	0.016734097988	30	2	
4600000	558.486118	1	-1.926722145697	1.138920701061	-0.033756266750	-0.004360989047	0.000062376340	0.976280825380	N\A	0.041394590558	0.005518395771	0.017472371660	36	3	
4650000	565.758185	1	-1.801652093936	1.075349768192	-0.031648489258	0.013209873908	0.000081932764	0.978461416842	N\A	0.039881247252	0.004973485075	0.015248947592	37	3	
4700000	565.810047	1	-1.798474247048	1.073645987700	-0.026683569827	-0.003450131612	0.000055332911	0.976346139754	N\A	0.044269217065	0.006123446579	0.017968590057	33	4	
4750000	561.055360	1	-1.954657101953	1.158975337203	-0.042047954369	0.019774609159	0.000060073897	0.979599858112	N\A	0.041826427417	0.005588642141	0.017605063226	36	3	
4800000	562.236617	1	-1.823498062314	1.088975078949	-0.031118620421	0.004287493787	0.000055530400	0.979578232975	N\A	0.035273415398	0.005144847782	0.015775839626	39	3	
4850000	547.351812	1	-1.783519565409	1.040426785704	-0.021069152547	0.004225599453	0.000056252613	0.977493175554	N\A	0.039794642050	0.004868990985	0.016541040033	37	1	
4900000	546.360687	1	-1.786326244504	1.036184423309	-0.018387983191	0.003227647155	0.000078459779	0.975186930746	N\A	0.042813274168	0.004979910362	0.017350801314	35	2	
4950000	554.360740	1	-1.955448912458	1.128469615204	-0.038863142174	0.016626929836	0.000059241662	0.973789254595	N\A	0.048290076723	0.006147494007	0.019882068780	34	3	
5000000	561.229568	1	-1.860474100224	1.075670452669	-0.029295902947	0.030517697062	0.000062392131	0.979480374363	N\A	0.043776688281	0.006214787502	0.017540936035	31	5	
5050000	573.233604	1	-1.825895284352	1.082128224610	-0.043140892741	0.061610833384	0.000097618583	0.977942524389	N\A	0.039581985710	0.005191177115	0.016820698230	37	2	
5100000	576.962768	1	-1.828771096228	1.096995027063	-0.037011475743	0.023541024557	0.000058799322	0.976734367319	N\A	0.042037974801	0.005848788654	0.017890972482	39	6	
5150000	575.592420	1	-1.790689865896	1.052648474104	-0.025749664868	0.015604415667	0.000069950625	0.976535122277	N\A	0.038585394325	0.004505637126	0.016298239205	28	6	
5200000	563.430301	1	-1.902094893519	1.110271860553	-0.037095459767	0.027520999588	0.000015623017	0.980115893188	N\A	0.042237911874	0.005836530870	0.017663163792	38	3	
5250000	543.850371	1	-1.910311058812	1.117837020644	-0.036016022387	0.011334607543	0.000080148563	0.972200782189	N\A	0.041623856522	0.005465747855	0.017818875694	27	2	
5300000	550.260799	1	-1.896850812721	1.126778078751	-0.029591370331	-0.026438203100	0.000102527967	0.974946631673	N\A	0.041622586719	0.004944971783	0.017914514965	31	2	
5350000	556.422579	1	-1.767414458538	1.025774902392	-0.023367905751	0.026698244648	0.000019816203	0.978233599510	N\A	0.042441611944	0.005493606760	0.017401783461	34	4	
5400000	569.980414	1	-1.768565034974	1.056816857870	-0.023238873333	-0.001359771107	0.000067777284	0.979034212542	N\A	0.037743844362	0.004404931987	0.015720089922	21	5	
5450000	551.523601	1	-1.694543206646	1.021684813364	-0.028775818723	0.041934109146	0.000046265240	0.973700251363	N\A	0.045290453074	0.006091992612	0.018636520598	31	3	
5500000	571.414642	1	-1.796592848527	1.068187345993	-0.032478156677	0.040857030322	0.000059790301	0.976607023186	N\A	0.040491897178	0.005489275761	0.017057774095	31	5	
5550000	549.172575	1	-1.693022380637	1.030003137642	-0.028998220308	0.037258311520	0.000051134979	0.978986093606	N\A	0.038741222030	0.005257848855	0.015649934103	36	3	
5600000	564.298109	1	-1.867220514333	1.122191295831	-0.037622508971	0.012029305678	0.000065354306	0.977419775747	N\A	0.038902913453	0.004770397347	0.016563346828	39	4	
5650000	545.877007	1	-1.840342225969	1.106680958524	-0.037159835593	0.019287710473	0.000036620493	0.976322639780	N\A	0.041145611889	0.005411587966	0.017037947113	38	6	
5700000	564.671513	1	-1.859313884465	1.103349957934	-0.033055810700	0.015488291291	0.000075224572	0.974903531725	N\A	0.042020205346	0.005466001167	0.018707472686	26	3	
5750000	548.232826	1	-1.851309048757	1.072442631088	-0.032075654293	0.031840273201	0.000063765671	0.974440217456	N\A	0.044631457160	0.005988934962	0.018678168669	27	1	
5800000	555.538733	1	-1.913934166313	1.108784707894	-0.029064390904	0.001194084714	0.000059758234	0.974903853480	N\A	0.041321689939	0.005521783510	0.018038046838	41	1	
5850000	548.903105	1	-1.974457638271	1.173426512138	-0.035291665505	-0.031474003160	0.000063137090	0.975363995515	N\A	0.043818733398	0.005992232203	0.017942949882	30	3	
5900000	553.763062	1	-1.819305614797	1.079663705119	-0.024521566938	-0.013703239818	0.000068302458	0.977187640720	N\A	0.037090569223	0.004544866091	0.015423865647	38	2	
5950000	558.062303	1	-1.873212198342	1.099399740786	-0.042453713544	0.055535181176	0.000073142185	0.975714807592	N\A	0.039635555784	0.004658902039	0.016229085795	43	3	
6000000	545.607130	1	-2.083370695172	1.202246835540	-0.035901643642	-0.038096553735	0.000099106186	0.973164756464	N\A	0.043058870198	0.005092046447	0.018073756093	35	0	
6050000	557.110803	1	-1.722452121179	1.039013726405	-0.022493809833	0.002317374521	0.000057045752	0.974210536175	N\A	0.046162336352	0.005664821936	0.018778085220	31	2	
6100000	567.418251	1	-1.928911969616	1.142484147203	-0.029684785757	-0.022973084543	0.000075962217	0.976210068722	N\A	0.044318796155	0.006097144043	0.018668935154	32	3	
6150000	571.002304	1	-1.768744225648	1.043432675318	-0.023640938397	0.016721039544	0.000057922865	0.976453453998	N\A	0.042988281863	0.006603829128	0.019354525190	29	5	
6200000	559.361826	1	-1.886210118219	1.102933660470	-0.028455647544	-0.000437259686	0.000065914472	0.974927745315	N\A	0.039571371210	0.005217952810	0.018188303221	36	3	
6250000	572.913460	1	-1.931252133754	1.131532771608	-0.038987310797	0.019885998561	0.000075753641	0.976768324677	N\A	0.042837823255	0.005912850732	0.018607013900	28	4	
6300000	563.819283	1	-1.864930466048	1.120799605572	-0.035617205006	0.004317939219	0.000060571296	0.975779797392	N\A	0.045101978157	0.005862551191	0.018370103795	37	2	
6350000	566.434570	1	-1.741312593162	1.029304075306	-0.034012689641	0.068017610549	0.000070284616	0.979517967010	N\A	0.042218862602	0.006145292636	0.018475801420	37	2	
6400000	566.848167	1	-1.895659251318	1.120931689245	-0.039041867833	0.030532087846	0.000092755279	0.976359202932	N\A	0.045359807923	0.006685763336	0.018539490971	32	4	
6450000	576.690380	1	-1.953285030436	1.144476813004	-0.039203397021	0.019007434395	0.000063702739	0.980575368885	N\A	0.036647983296	0.004917529503	0.016987900268	38	6	
6500000	556.853387	1	-1.740219748886	1.024726408501	-0.024530290776	0.028291836158	0.000061753991	0.975478977970	N\A	0.044354906388	0.006438944006	0.018289688749	36	2	
6550000	551.955179	1	-1.960126118469	1.139203830656	-0.038114093909	0.012037900378	0.000094937647	0.976889748270	N\A	0.037930074816	0.005175149529	0.017970086642	38	2	
6600000	563.381767	1	-1.806692921665	1.081255582281	-0.034259764002	0.032152112322	0.000084999801	0.977061100578	N\A	0.042165128900	0.005446731001	0.017666489294	31	4	
6650000	579.762134	1	-1.816523203877	1.065752972584	-0.024716063744	0.006175945062	0.000068000633	0.979899420931	N\A	0.036091955662	0.004754203295	0.015305263557	31	7	
6700000	550.336438	1	-1.747586795839	1.048401991832	-0.033135179468	0.039480924103	0.000053753515	0.973159763413	N\A	0.049979023950	0.007149854111	0.020466195912	49	3	
6750000	568.997312	1	-1.917312942233	1.113366382261	-0.032174765776	0.006833608817	0.000060780884	0.977960165885	N\A	0.040837085105	0.006022671182	0.017071513931	34	4	
6800000	552.917050	1	-1.833416791628	1.094012675713	-0.039338324834	0.043109590125	0.000054348573	0.978582079268	N\A	0.041352347047	0.005864755240	0.017007915871	32	4	
6850000	557.542113	1	-1.931264999350	1.157054515627	-0.047584959948	0.039143405807	0.000066648295	0.976732285351	N\A	0.041108295420	0.005688848336	0.017547317917	42	3	
6900000	539.600917	1	-1.817079887856	1.061232087157	-0.032420877249	0.043232079999	0.000049759952	0.977503413415	N\A	0.040964922751	0.005852864751	0.017428968440	37	3	
6950000	568.984891	1	-1.872343752485	1.116940105481	-0.034684713806	0.010122654599	0.000043261362	0.977899830467	N\A	0.039443550574	0.005475342132	0.017197250508	33	3	
7000000	558.834552	1	-1.718526739450	1.015629089819	-0.023056944508	0.031806817670	0.000080452479	0.985718168793	N\A	0.034111658964	0.005436321042	0.013806795955	32	4	
7050000	552.435026	1	-1.760602332721	1.045128333117	-0.035119401807	0.060961718689	0.000060878554	0.976276289247	N\A	0.040999190631	0.005294034031	0.018159317618	34	4	
7100000	561.599867	1	-1.780585884656	1.052805628260	-0.033226785627	0.041192566456	0.000033264054	0.977415912513	N\A	0.042386699628	0.005680637702	0.017598212301	39	2	
7150000	553.661364	1	-1.935738506712	1.117715545362	-0.034996466491	0.017761928843	0.000070796052	0.971882286869	N\A	0.043939607681	0.005777193649	0.019017778700	31	3	
7200000	553.632823	1	-1.824577743329	1.076455876150	-0.022967932458	-0.025886027974	0.000073163665	0.973284409015	N\A	0.041174322163	0.004771996275	0.017149974086	29	3	
7250000	561.662521	1	-1.988242953669	1.173244042464	-0.037834338458	-0.005838415459	0.000071750593	0.973948602224	N\A	0.042967653148	0.005871847971	0.017868309300	30	3	
7300000	561.138644	1	-1.857783570734	1.112558972629	-0.041466507302	0.035533799821	0.000052452888	0.979635078627	N\A	0.040097321429	0.005581202799	0.016882471197	38	1	
7350000	547.529028	1	-1.850054548722	1.096511842407	-0.029153579741	0.001997406971	0.000074033955	0.974909957898	N\A	0.040111351308	0.004990272150	0.017562862753	28	2	
7400000	555.832664	1	-1.984633190427	1.161860520171	-0.030446006899	-0.040096819046	0.000070310983	0.974539599002	N\A	0.041873638543	0.005442864251	0.017846013326	36	2	
7450000	567.719496	1	-1.930559836011	1.093319220643	-0.041318364326	0.059236738292	0.000080120535	0.979002618644	N\A	0.038767860571	0.005470646137	0.017851227148	40	5	
7500000	553.577988	1	-1.820986000542	1.066606563733	-0.040033396192	0.067957626185	0.000070577012	0.974868929143	N\A	0.044858085100	0.006008722232	0.017855858717	37	3	
7550000	554.467683	1	-1.892120123615	1.127757337489	-0.034717787199	-0.008923483548	0.000095537304	0.975765741835	N\A	0.048633370475	0.006363262048	0.019454486404	40	2	
7600000	548.364031	1	-1.801519384163	1.061150521374	-0.031468663413	0.031127223638	0.000062081234	0.975451911486	N\A	0.042213892212	0.005484062220	0.018902561459	35	1	
7650000	565.960694	1	-1.875256489187	1.092710691618	-0.038546382427	0.037204369959	0.000082540862	0.976155206925	N\A	0.041663767920	0.004815447890	0.017309020111	41	3	
7700000	569.560737	1	-1.902204008481	1.096021913898	-0.030639947470	0.011143375133	0.000077831282	0.978084132085	N\A	0.041146811530	0.005286972443	0.017366826423	32	2	
7750000	566.100566	1	-1.853142988837	1.118045453767	-0.031274790895	-0.014516089646	0.000065074495	0.974694400190	N\A	0.044344397635	0.005923078059	0.018439101018	35	3	
7800000	574.519000	1	-1.854612124812	1.108542476036	-0.030443975239	-0.000714937906	0.000085729921	0.983196554240	N\A	0.039548229067	0.004716760951	0.014885977946	36	5	
7850000	554.660292	1	-2.020887787168	1.182797697456	-0.043162112602	0.006641761122	0.000078270374	0.976443020361	N\A	0.038688114586	0.005919202545	0.017566237291	34	4	
7900000	574.381755	1	-1.781429930464	1.026665237692	-0.018805391018	0.008333318403	0.000073634466	0.979153195195	N\A	0.040924308977	0.004662989957	0.015825251889	31	4	
7950000	564.368845	1	-1.955856724461	1.156036911179	-0.036072731017	-0.008107638865	0.000070205914	0.975896057775	N\A	0.042425332432	0.005704321329	0.017788630296	28	3	
8000000	570.746085	1	-1.816042788487	1.082646030566	-0.033779421366	0.031820211826	0.000056503384	0.985380908358	N\A	0.035866222161	0.005547367036	0.013625699047	38	4	
8050000	568.015035	1	-1.820661842405	1.087210739255	-0.040300859531	0.054576718576	0.000062423291	0.976229078205	N\A	0.039873851825	0.005461631702	0.017233192794	32	3	
8100000	574.680278	1	-1.828621147368	1.083333787946	-0.029303601386	0.012722150955	0.000075200964	0.977101019975	N\A	0.041459282822	0.005647496540	0.017195235019	36	5	
8150000	569.752762	1	-1.842295697785	1.074772778876	-0.029108133004	0.015314872363	0.000062371978	0.977094093198	N\A	0.041038376925	0.005250579816	0.016585599336	31	1	
8200000	556.110685	1	-1.894271907094	1.124517114972	-0.038656402523	0.012965916205	0.000057950413	0.975379425369	N\A	0.044238922838	0.005887651950	0.018113028769	36	2	
