Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m6-glob-005.txt
Log File Name:                   CEREB_d1_m6-glob-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1503999944
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m6-glob-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.111269
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	579.190156	1	-0.740978545354	0.954047713180	0.058906644776	0.000077757777	0.993521420007	N\A	0.016894214044	0.014065727028	32	0	0.041178158209	Global Trend	
1050000	568.958368	1	-0.882374668466	0.960264067505	0.053416027060	0.000080012166	0.987582416604	N\A	0.019270225305	0.014474731450	32	0	-0.016657430198	Global Trend	
1100000	561.647013	1	-0.773042788750	0.950114906333	0.054573825193	0.000079022621	0.996599651091	N\A	0.012423048463	0.010840464611	35	0	0.053172348958	Global Trend	
1150000	578.142678	1	-0.813896710696	0.969752115108	0.039711692593	0.000071547614	0.987357318682	N\A	0.021128876261	0.015842570847	31	1	0.011498832695	Global Trend	
1200000	557.728684	1	-0.813247593242	0.952355171478	0.047880550205	0.000067158317	0.999924660161	N\A	0.011287426271	0.011250396019	35	1	-0.314457241974	Global Trend	
1250000	564.956036	1	-0.714823718444	0.924114690336	0.062882478841	0.000096164669	0.984497333421	N\A	0.023181247846	0.016649798890	32	0	-0.009654351471	Global Trend	
1300000	562.681151	1	-0.695023949552	0.915516950644	0.081483082473	0.000122305214	0.998505864514	N\A	0.014108642525	0.013461719924	32	1	-0.131419110909	Global Trend	
1350000	579.666358	1	-0.714335886020	0.948387881139	0.050796112108	0.000089265637	0.999929808793	N\A	0.011792312254	0.011762777266	34	0	-0.539718690944	Global Trend	
1400000	578.406759	1	-0.924617672304	1.000263761317	0.014684890669	0.000059483544	0.983796615194	N\A	0.024468865983	0.017137591856	30	2	-0.004472660296	Global Trend	
1450000	580.228034	1	-0.735965477383	0.932701996868	0.065776975588	0.000073563646	0.998994453269	N\A	0.010522463179	0.009876682529	39	4	-0.091828074844	Global Trend	
