Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m7-fab-003.txt
Log File Name:                   PAL_d1_m7-fab-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1134299396
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m7-fab-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.207006
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.72 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1500000	435.232738	1	-1.064182183477	0.715554447018	0.253180100841	-0.026754690917	0.000334426025	0.949900273428	N\A	0.033917846128	0.032169246109	0.004235039690	30	10	
1550000	453.665117	1	-0.782389564583	0.863127700070	0.146217800239	-0.025674334591	0.000295748555	0.957297572386	N\A	0.040474279529	0.036702166678	0.004586053795	35	12	
1600000	453.128497	1	-1.212682398828	0.962672815195	0.047290479399	-0.019976839064	0.000216390574	0.956883252074	N\A	0.036115626862	0.033100206335	0.004349663368	39	12	
1650000	443.145086	1	-1.271228442020	0.857965194281	0.119059769397	-0.017044065744	0.000249769037	0.948096692387	N\A	0.043053462394	0.038079430351	0.004627465826	43	11	
1700000	452.776231	1	-1.105538136541	0.916019236207	0.059020232378	-0.011298734628	0.000160024455	0.959773907560	N\A	0.037911914117	0.034366663699	0.004519380564	46	13	
1750000	453.456792	1	-1.400282249542	1.002681951326	0.036470940938	-0.018618293541	0.000112099977	0.953575734215	N\A	0.036807068748	0.033589192994	0.004518782099	45	15	
1800000	466.268137	1	-1.305502490411	1.012987343481	0.012753863808	-0.016319123681	0.000282820484	0.962545974410	N\A	0.035087953457	0.032165319786	0.004355390730	42	14	
1850000	443.075686	1	-1.170091609873	0.938016161666	0.097465120214	-0.027238192736	0.000207867360	0.960228554539	N\A	0.039096973155	0.030634752218	0.004216234507	39	12	
1900000	449.455105	1	-1.065443034676	0.959867186018	0.074215966069	-0.020127620061	0.000170515360	0.957331205303	N\A	0.037663171864	0.033190524740	0.004105343371	45	12	
1950000	456.478905	1	-0.932559118342	1.066881852470	-0.023708106072	-0.018632605414	0.000223195905	0.957790191585	N\A	0.035186268610	0.031713951785	0.004286908761	42	11	
2000000	458.254390	1	-0.911177313897	0.982121153973	0.065032338992	-0.023209483754	0.000122127025	0.952433149490	N\A	0.042198318512	0.036180311246	0.004513757498	33	13	
2050000	431.823107	1	-0.891140335551	0.896373598391	0.141444727321	-0.030202717371	0.000145882635	0.949398782225	N\A	0.039095875546	0.034562985640	0.004384490623	40	11	
2100000	446.983424	1	-1.232536757052	0.938684397462	0.049942171422	-0.014717507272	0.000059282031	0.962186636563	N\A	0.030654220088	0.027955829292	0.003771568236	36	12	
2150000	459.521986	1	-0.796204263761	0.929262717806	0.070207409657	-0.017441330100	0.000009900501	0.954632285725	N\A	0.035803254962	0.032990582313	0.004410313245	54	15	
2200000	424.202078	1	-0.974684760118	1.052101071785	-0.021338671957	-0.020478473021	0.000103281215	0.953765977388	N\A	0.036682259809	0.033058940921	0.004232143347	31	8	
2250000	430.944087	1	-0.966385071400	0.756964118262	0.204421450773	-0.020259366465	0.000061335591	0.953092626719	N\A	0.041209549786	0.036288609174	0.004457586761	46	8	
2300000	454.912653	1	-0.642673176656	0.837258826672	0.153022296115	-0.026053715718	0.000123449757	0.955103763464	N\A	0.035546352412	0.032649307596	0.004362135396	44	12	
2350000	461.679549	1	-0.798247391970	0.913968963231	0.131847484811	-0.030074368378	0.000202537060	0.959148629297	N\A	0.037691760026	0.033562476471	0.004189370708	38	16	
2400000	451.210036	1	-0.786129839104	0.822049645426	0.147145759065	-0.021502233859	0.000204573636	0.948071849791	N\A	0.044672540604	0.039582388507	0.004479726401	26	14	
2450000	446.046701	1	-0.940372578401	0.784678819254	0.231020411770	-0.031963251807	0.000206362076	0.953301628430	N\A	0.040533110446	0.036345408812	0.004467556529	37	9	
2500000	448.038106	1	-0.794461724982	0.879717254201	0.124823654632	-0.023441056639	0.000172279807	0.956238553659	N\A	0.040711398736	0.036345664115	0.004606632911	48	11	
2550000	448.427276	1	-0.783049760470	0.972918278030	0.056617799032	-0.021711952992	0.000220350026	0.953026453676	N\A	0.040273159537	0.034926168750	0.004031092338	41	14	
2600000	442.759874	1	-0.755673679110	0.904471664236	0.097923120328	-0.020390872648	0.000129394274	0.952023385270	N\A	0.033820024878	0.031611107601	0.004091495196	42	12	
2650000	445.112067	1	-0.923584172365	0.982460811098	0.059617043217	-0.024541845703	0.000248603499	0.952142521154	N\A	0.038032791305	0.032732194468	0.004027890470	40	10	
2700000	457.102033	1	-0.943918949255	1.025003389762	-0.025332636000	-0.006612363734	0.000112292587	0.959545964442	N\A	0.037209395223	0.032348408035	0.003967645173	39	11	
2750000	445.639221	1	-0.918552313732	0.964989366958	0.099508247200	-0.030189756664	0.000233295689	0.952768112215	N\A	0.040107493046	0.036286870176	0.004571046245	35	14	
2800000	430.023429	1	-0.872950272406	1.000580908303	0.013198742174	-0.017409197789	0.000168164507	0.944793647232	N\A	0.037999674627	0.034338744232	0.004213000312	35	10	
2850000	459.684110	1	-0.967237080862	0.921521018185	0.142654618432	-0.030161147131	0.000126838162	0.954584907932	N\A	0.033912030886	0.031305106817	0.003460980585	36	11	
2900000	446.194310	1	-0.764006877988	0.919869636217	0.057979554190	-0.017570412664	0.000138646606	0.954059861964	N\A	0.037679812713	0.033371867871	0.004257235929	39	10	
2950000	440.322207	1	-0.924058222280	0.955714777246	0.064880520419	-0.017521329239	0.000244066726	0.949954517150	N\A	0.038439000898	0.034162944392	0.004407890580	45	11	
3000000	444.023829	1	-0.604159345049	0.804773410593	0.180358785588	-0.025405443199	0.000123581970	0.950336494677	N\A	0.040360719810	0.035953625652	0.004453799101	33	15	
3050000	473.748785	1	-0.785514407729	0.942847724746	0.075636458617	-0.021686221194	0.000165593117	0.972404947044	N\A	0.024549394057	0.024332809293	0.003336774766	41	15	
3100000	460.571299	1	-0.862394627087	0.983783409199	0.049731201361	-0.017184223649	0.000179186928	0.960683544254	N\A	0.039100153142	0.032042789767	0.004118180871	41	14	
3150000	436.469401	1	-0.951150381909	0.935941696574	0.092042576941	-0.022324445810	0.000180459063	0.953408028101	N\A	0.039546420384	0.036004863511	0.004387464280	41	11	
3200000	455.200244	1	-0.968310954964	0.916554190540	0.112006394870	-0.025913930299	0.000331828959	0.953700333237	N\A	0.037594300109	0.032613911051	0.004564393766	40	12	
3250000	453.342774	1	-0.832636128921	0.955144786772	0.066144143663	-0.019224751737	0.000203954417	0.956703793632	N\A	0.038347897948	0.033449910799	0.004196592222	35	13	
3300000	458.161546	1	-0.824231899176	0.951663623412	0.076448697288	-0.021938711574	0.000266435868	0.953808346135	N\A	0.037781885173	0.033895885362	0.004406651418	32	12	
3350000	460.679461	1	-0.808068145625	0.956781532152	0.075120309250	-0.025022481039	0.000189183076	0.955288622527	N\A	0.040262587000	0.035181622745	0.004638319205	27	14	
3400000	446.325873	1	-0.800911240318	0.955664833734	0.062559982746	-0.022421856500	0.000278794302	0.956782625035	N\A	0.038065539462	0.033644992427	0.004120600623	44	17	
3450000	451.395288	1	-0.855644457224	0.926621619050	0.084225887534	-0.025853440918	0.000221062719	0.953263520920	N\A	0.040914027780	0.036312621695	0.004363338441	33	12	
3500000	444.144221	1	-0.876394610921	0.966027796588	0.071611371044	-0.022033898939	0.000193604839	0.950107263415	N\A	0.041415092661	0.036666553390	0.004412414523	45	10	
3550000	455.557408	1	-0.913010331693	0.955406518632	0.099420393745	-0.030683226809	0.000391770809	0.959505531913	N\A	0.034126771559	0.033762337495	0.004290673250	38	13	
3600000	442.195912	1	-0.855339753624	0.935946651806	0.063167497339	-0.018387088176	0.000145727529	0.948475424398	N\A	0.039478662596	0.034253654153	0.003816750944	44	12	
3650000	452.153915	1	-1.024624698570	1.005817042216	0.020617790762	-0.014552400559	0.000097854805	0.953355557768	N\A	0.040748093846	0.036285536382	0.004415983596	30	12	
3700000	464.300383	1	-0.879257550696	0.952182661263	0.073087767975	-0.017518634862	0.000111171386	0.955809948473	N\A	0.037223070515	0.033927349117	0.004116739259	40	16	
3750000	456.983238	1	-1.020802691378	0.991479545804	0.059647065298	-0.026428459725	0.000194395465	0.957157902162	N\A	0.036041754864	0.034169006439	0.004120993692	37	15	
3800000	465.232323	1	-0.908398133652	1.032880780084	-0.000856151314	-0.018068620599	0.000179069116	0.962637411966	N\A	0.031680229490	0.029322958147	0.003867247358	40	12	
3850000	460.594783	1	-0.720459334516	0.899955248023	0.107401452706	-0.023882331846	0.000170836018	0.953609631008	N\A	0.038084402821	0.034028150958	0.004148627807	40	16	
3900000	446.065550	1	-0.741659834610	0.909034505401	0.103756195269	-0.021833440539	0.000222708118	0.952204317360	N\A	0.037333341694	0.034728053979	0.004473630568	36	11	
3950000	464.509290	1	-0.900586740106	0.963533082726	0.047006875885	-0.017456931292	0.000150351059	0.961682545725	N\A	0.031822422178	0.029691200085	0.004010492223	42	15	
4000000	441.376862	1	-0.699240827570	0.862110498817	0.133154865607	-0.025091637328	0.000197268629	0.951937656636	N\A	0.037534406656	0.034915101880	0.004267191600	34	13	
4050000	450.828980	1	-0.795835580562	0.929195352687	0.085540287839	-0.021139953419	0.000344324828	0.950599918422	N\A	0.040122705007	0.032872362356	0.004490981680	35	13	
4100000	437.741783	1	-0.755365324770	0.986789495974	0.051194372660	-0.020832083506	0.000141857507	0.948870497145	N\A	0.038816691514	0.035053430953	0.004202686378	34	14	
4150000	444.519981	1	-0.732305188932	0.953663515304	0.054413222710	-0.018218463145	0.000196584959	0.951619474920	N\A	0.036455992232	0.032139866581	0.003880925099	33	13	
4200000	436.986038	1	-0.724048784251	0.846919622963	0.152854025240	-0.021507651348	0.000184060497	0.950655498805	N\A	0.040747390139	0.036075426140	0.004439205602	34	9	
4250000	422.477694	1	-0.830819354718	0.869853521523	0.120903000705	-0.021304091438	0.000285644552	0.947035051380	N\A	0.041829897414	0.036147244840	0.004485806864	26	8	
4300000	451.467841	1	-0.861032665708	0.954039243309	0.073973354099	-0.028904906136	0.000236262220	0.952513658562	N\A	0.038851979678	0.032988089509	0.004306691748	33	11	
4350000	420.761225	1	-1.080181324091	0.897181436855	0.118152497589	-0.024811265354	0.000247418638	0.948422434152	N\A	0.044572450028	0.039598940059	0.004503361307	44	5	
4400000	464.615495	1	-1.279478388538	1.005134077054	0.028937192727	-0.017535135342	0.000327657778	0.974691215660	N\A	0.024932116044	0.025700207374	0.003993185544	36	15	
4450000	446.147727	1	-0.871182294761	0.938253168553	0.094589343615	-0.023510644884	0.000219554760	0.955843975305	N\A	0.039674110856	0.035878039000	0.004618094141	42	8	
4500000	439.557696	1	-0.824024850901	0.903916851090	0.141072667541	-0.028292800421	0.000261508296	0.945863951956	N\A	0.042229518701	0.037978005791	0.004807841766	37	10	
4550000	435.807702	1	-1.012189318374	1.002100166513	0.053842637661	-0.022044759553	0.000082565615	0.956214600603	N\A	0.035494049365	0.032132701901	0.004209581320	34	10	
4600000	438.010815	1	-0.718481088412	0.889905804242	0.072446926216	-0.013052400907	0.000103941549	0.947786536906	N\A	0.040746702302	0.035843376993	0.004368690123	38	10	
4650000	439.150546	1	-0.943749343445	0.935786133036	0.027932738166	-0.010298927701	0.000080886288	0.953894467753	N\A	0.036279089647	0.034016582429	0.004897106222	50	8	
4700000	458.627016	1	-0.864127226468	0.957614682227	0.062336050605	-0.019446268714	0.000149733360	0.955390000529	N\A	0.036348872603	0.033332471093	0.004301656039	31	17	
4750000	437.983557	1	-0.789293652956	0.921606759749	0.116690844820	-0.026962936615	0.000252966875	0.947239799334	N\A	0.042029342241	0.037020459232	0.004631346788	34	9	
4800000	448.091896	1	-0.781943737747	0.916661056279	0.097433516264	-0.024303940463	0.000158018428	0.964679162201	N\A	0.037745801847	0.033936057375	0.004433455372	55	16	
4850000	427.469284	1	-0.603596165750	0.934315370232	0.086727602181	-0.022496296464	0.000276262977	0.946933142660	N\A	0.041218623956	0.035995426119	0.004552131772	30	11	
4900000	439.474220	1	-0.941310210218	0.953573198016	0.077823388873	-0.023089513250	0.000170052921	0.947684821435	N\A	0.041535288982	0.036898699714	0.004094146426	37	11	
4950000	417.174046	1	-0.777499065897	0.947566688002	0.042028939246	-0.016001505734	0.000210905042	0.945910906536	N\A	0.044851822005	0.040202115199	0.004956020599	28	8	
5000000	447.156622	1	-0.786467063266	0.872934807344	0.124595746693	-0.023030335686	0.000209791524	0.952858604727	N\A	0.040750412690	0.036296326828	0.004460337503	41	12	
5050000	454.422665	1	-0.941662524147	1.035691017445	0.029212904679	-0.021505157146	0.000235717624	0.959538770279	N\A	0.033707995362	0.029137538998	0.003930839068	42	13	
5100000	451.703352	1	-0.901895258525	1.009653545263	0.040255784903	-0.017822539252	0.000220435067	0.954650904530	N\A	0.036180565106	0.031973893067	0.004106225468	46	14	
5150000	436.254727	1	-0.960185089639	1.042315660358	0.014243877824	-0.017765411435	0.000205254938	0.954764491830	N\A	0.033807786354	0.030525791069	0.004157289109	28	13	
5200000	445.693990	1	-0.851290490492	1.002280835411	0.009379894873	-0.014573184757	0.000292517729	0.956967579793	N\A	0.036854589365	0.032729505807	0.004029029555	47	10	
5250000	433.428431	1	-1.041047019701	1.014994792065	0.058626834301	-0.027052392822	0.000137692362	0.945502459606	N\A	0.039322964011	0.035525445937	0.004402847716	38	13	
5300000	462.944813	1	-0.741956548369	0.879467228839	0.116386251855	-0.020661209573	0.000107191163	0.958007142224	N\A	0.036605505974	0.033086232826	0.004287250434	40	12	
5350000	436.361027	1	-0.676109088138	0.846124595557	0.129245154487	-0.022636603314	0.000094176123	0.954415135810	N\A	0.041344870475	0.037661181480	0.003709309713	49	10	
5400000	448.599416	1	-0.713826311602	0.852210700208	0.185513650880	-0.031371885091	0.000204789731	0.949822951613	N\A	0.040007787499	0.036288695336	0.004505910617	45	11	
5450000	443.921602	1	-0.797196416816	0.925168252753	0.091195649037	-0.018854395714	0.000190530921	0.953441025570	N\A	0.041266530829	0.036087478213	0.004258648381	42	11	
5500000	456.678550	1	-0.784038111425	0.924591614791	0.095664961819	-0.021926057769	0.000064088102	0.961918777096	N\A	0.039432447486	0.036395909237	0.004156317760	50	11	
5550000	456.571174	1	-0.859139146200	0.956640877320	0.041164358304	-0.018647136933	0.000081207101	0.956342652701	N\A	0.034121243073	0.031047536123	0.004295245964	40	12	
5600000	442.048055	1	-0.775878412665	0.888039765942	0.109007895369	-0.021486942500	0.000350720219	0.949141534640	N\A	0.041335902686	0.036560330261	0.004208130350	35	11	
5650000	459.101857	1	-0.820061060273	0.934990260814	0.068152113895	-0.020864709610	0.000046502092	0.955373222121	N\A	0.038507549468	0.033566090287	0.004114546287	37	16	
5700000	454.816718	1	-0.866498573878	0.962585493409	0.080573210234	-0.024478889656	0.000262135503	0.954283737779	N\A	0.034329601654	0.031170398696	0.004161896532	39	15	
5750000	454.387489	1	-1.018667314042	1.040045942707	0.021935125418	-0.022096306548	0.000223096452	0.954895076342	N\A	0.037810361637	0.034621390749	0.004225168804	37	15	
5800000	470.486037	1	-0.788885812367	0.898966857423	0.125823112047	-0.025023495473	0.000106444518	0.980547002110	N\A	0.020931518729	0.025932120108	0.003794777704	33	17	
5850000	463.785855	1	-0.796314150765	0.932169132781	0.106928794084	-0.026302650748	0.000257456232	0.953179671222	N\A	0.038826950050	0.034516177703	0.004387219280	27	14	
5900000	452.797205	1	-0.770797132912	0.948943601289	0.053966511458	-0.021840174982	0.000023903511	0.951106389933	N\A	0.038636878656	0.034425077737	0.004160969910	35	14	
5950000	448.788924	1	-0.820919484017	0.894140485722	0.153608210290	-0.034818531432	0.000084733690	0.953635681381	N\A	0.036844859395	0.033056404040	0.004675657092	42	10	
6000000	452.919568	1	-0.710099307490	0.868891494364	0.116765045206	-0.021699994886	0.000095111262	0.957238101070	N\A	0.037357967166	0.032075849712	0.003774696592	33	11	
6050000	455.420169	1	-0.697056985599	0.810505481136	0.176177544248	-0.021382023884	0.000165073544	0.949513766068	N\A	0.042105236473	0.036404930771	0.004245115416	45	13	
6100000	465.561051	1	-0.820696246390	0.912786236667	0.098144302966	-0.022244141427	0.000204535919	0.954806762820	N\A	0.037619533375	0.034302498262	0.004203019015	38	16	
6150000	478.331253	1	-0.725757901502	0.903218652228	0.092501398814	-0.019100782208	0.000130277474	0.961076784271	N\A	0.036069507654	0.032457929780	0.004303196084	41	16	
6200000	457.688179	1	-0.761434879039	0.893788150484	0.133080662272	-0.026391021417	0.000094847563	0.956394940441	N\A	0.038890896321	0.034166233687	0.004367145639	33	16	
6250000	454.708371	1	-0.795131409672	0.908155477447	0.110024905166	-0.024452029291	0.000276574073	0.952568526932	N\A	0.039335211671	0.033592679057	0.004459893669	36	16	
6300000	449.755451	1	-0.556071685481	0.774302276782	0.136460840144	-0.009631568297	0.000136054071	0.954456262027	N\A	0.035099659548	0.031269761184	0.004253977920	51	14	
6350000	444.209116	1	-0.918042780298	0.921769138179	0.149566909069	-0.030052949379	0.000137092428	0.951571676368	N\A	0.035482500402	0.032176896363	0.004279894075	35	12	
6400000	429.041338	1	-0.868090309936	0.925787849102	0.116866398260	-0.026835847370	0.000244235258	0.949885145342	N\A	0.041171251451	0.035849804492	0.004375212611	36	11	
6450000	437.552214	1	-0.974042856239	0.987195939874	0.053533352405	-0.022077561854	0.000083151765	0.950711775525	N\A	0.038578659916	0.034964214606	0.003545723942	51	15	
6500000	456.003844	1	-0.825438905721	0.935753805182	0.083001304632	-0.021710981602	0.000215349775	0.952946454679	N\A	0.041071091971	0.036046453247	0.004303085428	43	13	
6550000	466.683622	1	-0.764291157812	0.896491965507	0.128455169447	-0.025469684298	0.000111022219	0.960072453519	N\A	0.030962782327	0.030006125169	0.004113016742	44	15	
6600000	453.208470	1	-0.678832762550	0.868118365188	0.097201537174	-0.016484780986	0.000209177495	0.955965920933	N\A	0.039128785930	0.034100252988	0.003548408452	44	13	
6650000	442.484639	1	-0.667791067904	0.809365597240	0.174134279840	-0.026263507825	0.000245314164	0.945405998138	N\A	0.042067602693	0.036596174317	0.004405765266	32	10	
6700000	438.902244	1	-0.707525530128	0.811022341937	0.190239214953	-0.027180014463	0.000253699659	0.949736756633	N\A	0.043487014606	0.038522673231	0.004515220096	41	7	
6750000	444.258354	1	-0.758692879959	0.914733001898	0.057787192586	-0.013665397458	0.000231723675	0.949643117481	N\A	0.044401180607	0.036928882964	0.004411267912	37	11	
6800000	451.139779	1	-1.100587339219	0.993691342098	0.044458179701	-0.021189924842	0.000373007516	0.962360987411	N\A	0.032467040232	0.029664453575	0.004024574092	36	13	
6850000	444.703355	1	-0.991629431645	0.862972768356	0.130362483240	-0.021916751882	0.000242491152	0.959558722715	N\A	0.038162044560	0.033089585776	0.004240462193	39	11	
6900000	433.099474	1	-0.892693897063	0.927073208948	0.109004738036	-0.022049103704	0.000252773675	0.946989099851	N\A	0.042075686923	0.037858542824	0.004404708106	31	14	
6950000	453.852716	1	-0.777043427275	0.868564157945	0.155047873079	-0.026890476363	0.000172858887	0.955150718636	N\A	0.038871965863	0.035279367562	0.004061255691	41	13	
7000000	430.476392	1	-1.204571511806	0.943193283005	0.058868837101	-0.021697678128	0.000241063130	0.954793616841	N\A	0.039120329428	0.034051967631	0.004355260205	36	11	
7050000	438.858041	1	-0.925537474870	0.951857506533	0.053073401371	-0.024736005897	0.000101063276	0.947984169913	N\A	0.040737988941	0.036428328509	0.004583879311	49	11	
7100000	451.138066	1	-0.710665772916	0.824248801810	0.205667444601	-0.036286431523	0.000105213350	0.951590330832	N\A	0.039051811979	0.035565809160	0.004435748103	48	11	
7150000	447.582931	1	-0.903039642560	0.908040715736	0.095146676218	-0.021785847665	0.000183523252	0.951578446915	N\A	0.040069579631	0.035735583177	0.004571685648	27	12	
7200000	445.105955	1	-0.949286987209	0.899775242865	0.133693442241	-0.027824942119	0.000205264298	0.950923899596	N\A	0.040934827097	0.035888515782	0.004233839990	36	12	
7250000	453.643922	1	-0.700668081196	0.832543293086	0.130897523382	-0.021097027493	0.000178594689	0.959644960440	N\A	0.032928132388	0.030820999338	0.003907121945	41	12	
7300000	437.988354	1	-0.776595339549	0.811553575781	0.200109403812	-0.030678915877	0.000252894498	0.947665252397	N\A	0.042906427704	0.038097667027	0.004587754654	32	11	
7350000	436.161549	1	-0.918266750637	0.937370741567	0.067937573048	-0.021135954548	0.000244814956	0.948373808009	N\A	0.037760699040	0.033481385927	0.004422794278	42	14	
7400000	451.684544	1	-0.788521763792	0.898788351637	0.105063918388	-0.023954284286	0.000231015195	0.955563713193	N\A	0.035165672925	0.031276600038	0.004115362420	47	12	
7450000	448.778125	1	-0.986009381534	1.006174781539	0.017570225270	-0.017487329981	0.000142138576	0.955027757789	N\A	0.039438911386	0.036012997274	0.004316724090	33	14	
7500000	466.750628	1	-0.889641316001	0.934034923037	0.079228762352	-0.020563457648	0.000218227839	0.953948077941	N\A	0.039517671074	0.035125946389	0.004299415879	30	14	
7550000	440.565252	1	-0.737119201724	0.869933747618	0.129566355190	-0.025327799846	0.000168616436	0.951913126555	N\A	0.035647577482	0.033113350075	0.003993243625	46	11	
7600000	458.810339	1	-0.827724175776	0.905199228788	0.109483750098	-0.026079942279	0.000239692290	0.956284029836	N\A	0.030440371697	0.028426187065	0.003969867480	43	15	
7650000	456.933260	1	-1.061373819459	1.075615125370	-0.038287321103	-0.015255153632	0.000211005142	0.954223198149	N\A	0.036405923791	0.032326951168	0.004346583662	38	16	
7700000	439.876639	1	-0.957734395313	0.960017744608	0.100091002377	-0.022389521042	0.000183432805	0.950125795469	N\A	0.040512322623	0.035779413080	0.004033259043	40	15	
7750000	454.945982	1	-0.694868487030	0.864907301550	0.107928209913	-0.016128472074	0.000124265718	0.960688077349	N\A	0.036480956313	0.032801254414	0.004570579058	41	10	
7800000	441.146981	1	-0.946283688516	0.959858108292	0.067805275496	-0.018676785532	0.000221451713	0.948624472556	N\A	0.043693479844	0.039003300606	0.005140990266	34	9	
7850000	448.687998	1	-0.832408218469	0.928925309283	0.101432252246	-0.027422753577	0.000320158587	0.958331409546	N\A	0.038191940522	0.033079421043	0.004363790482	33	10	
7900000	460.130334	1	-0.794040054172	0.854820583418	0.165332689019	-0.028426712639	0.000243557210	0.956143297334	N\A	0.039462310676	0.034813297264	0.004290580061	33	15	
7950000	467.891424	1	-0.837561261622	0.921543484308	0.109829068964	-0.022239312197	0.000229744035	0.959605011471	N\A	0.037994789802	0.033253257916	0.004181873804	38	13	
8000000	450.506003	1	-0.985835108397	1.036849900808	-0.009748740317	-0.015737995243	0.000278419009	0.951360800063	N\A	0.039558485904	0.034783501414	0.004589687808	31	10	
8050000	447.503581	1	-0.848473607496	0.896616578939	0.155310947310	-0.030821847214	0.000231573874	0.955162015249	N\A	0.041510603098	0.037801881820	0.004661713525	46	11	
8100000	448.538396	1	-1.045336136823	1.031144298589	0.045622879205	-0.028382302455	0.000222266674	0.961028300442	N\A	0.033403066343	0.031341809578	0.004222365719	38	12	
8150000	471.852400	1	-0.925071213599	0.963379192592	0.089127687223	-0.025811650316	0.000099873108	0.967079104117	N\A	0.026780086662	0.026687458623	0.003592883649	42	17	
8200000	435.228677	1	-0.820925781114	0.892352487347	0.119433598927	-0.023310411103	0.000327768535	0.949919795965	N\A	0.042407482131	0.036589351205	0.004396622028	32	8	
