Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  DIE_d1_m9-fab-001.txt
Log File Name:                   DIE_d1_m9-fab-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1430708137
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   DIE_d1_m9-fab-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.175894
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
1500000	726.292946	1	-1.040927825993	0.984507837611	-0.012070124643	0.082247077527	-0.006747981876	0.000026821315	0.992189595654	N\A	0.053754701785	0.008579334413	0.020603649753	0.004452680803	34	3	
1550000	723.330514	1	-0.940292928094	0.893314760966	0.005884824619	0.080158896292	-0.008335462479	0.000020095389	0.993067597223	N\A	0.049586193882	0.007813681924	0.020566488001	0.004394871684	39	3	
1600000	732.269650	1	-0.954528291108	0.919715688691	-0.001876692906	0.079257853406	-0.005079915558	0.000024749150	0.992804821200	N\A	0.050771144825	0.007623656354	0.021518580179	0.004351455034	30	3	
1650000	735.503283	1	-0.878378779239	0.810326198883	0.027055582599	0.111781234927	-0.025752455209	0.000042455939	0.991864806266	N\A	0.053125998864	0.007904468594	0.022939144918	0.004582988986	24	4	
1700000	731.858415	1	-0.878196148162	0.875267536900	0.006070990618	0.100266723076	-0.011849685862	0.000033992852	0.991815005816	N\A	0.048026836169	0.007002645921	0.021263067790	0.004179448985	34	5	
1750000	740.808729	1	-0.901973867954	0.877491242043	0.010860666177	0.078202509321	-0.011787582655	0.000024200377	0.993039795639	N\A	0.053368338901	0.008295481377	0.020415946582	0.004217574726	33	3	
1800000	732.845446	1	-1.163925803938	1.062607207873	-0.020782795936	0.038377127984	0.001043487862	0.000030167232	0.992818790398	N\A	0.056152246856	0.008644156544	0.022150074569	0.004516375015	40	3	
1850000	735.471311	1	-0.959476925229	0.898602677577	0.013090490284	0.049430339994	-0.009780936502	0.000021350748	0.992893486263	N\A	0.056375868344	0.008779797267	0.021779119564	0.004643304969	49	3	
1900000	725.774024	1	-0.815192385883	0.788262258720	0.027228618061	0.094593399500	-0.014990207774	0.000029145293	0.992609070533	N\A	0.055919789247	0.008400898401	0.022860505369	0.004597666143	34	4	
1950000	725.906131	1	-0.908325014770	0.857559593888	0.014214866586	0.099877847933	-0.017602339802	0.000031763964	0.992240144832	N\A	0.052457118126	0.008136315662	0.020900014015	0.004433468304	32	4	
2000000	736.211273	1	-0.929220717615	0.892052006612	0.006528440357	0.078796990215	-0.007457725656	0.000021736744	0.992385052006	N\A	0.051087514212	0.007881577019	0.021463146371	0.004496865570	35	4	
2050000	729.959415	1	-0.908239876054	0.879607696808	0.007173637395	0.093728038411	-0.012209184138	0.000025253436	0.991819691656	N\A	0.053975998199	0.008271305213	0.022003679283	0.004532121894	26	4	
2100000	727.945481	1	-1.108524251585	1.023591491482	-0.011663283255	0.033169307369	-0.001657556172	0.000026370492	0.992948481197	N\A	0.051704604583	0.007804148989	0.020920602828	0.004253904669	38	3	
2150000	723.159433	1	-0.920042657621	0.882178251992	0.006184865465	0.095312978282	-0.012266092369	0.000022010810	0.992589597633	N\A	0.055126487051	0.008668847644	0.021902204379	0.004655040087	40	3	
2200000	728.421517	1	-0.973022156156	0.905356371703	0.012932342519	0.047572460237	-0.010099154985	0.000022948882	0.992604082665	N\A	0.052364921622	0.008683490792	0.020613440608	0.004571307351	31	4	
2250000	726.765644	1	-0.865679194700	0.852397713154	0.014143796360	0.078295233374	-0.012263268598	0.000021015884	0.992446537832	N\A	0.052351985874	0.008483335220	0.020049185008	0.004490475638	35	3	
2300000	729.559423	1	-0.927790911252	0.899932601163	-0.004187388610	0.125283682767	-0.008862182705	0.000025088701	0.992453443389	N\A	0.061721977507	0.008791330942	0.025767407002	0.004913781277	37	3	
2350000	716.915203	1	-0.833248288666	0.809939320279	0.021556200531	0.108096969207	-0.020606760098	0.000024274955	0.991783697785	N\A	0.052833698539	0.008500038133	0.021194597488	0.004603051535	38	4	
2400000	730.959776	1	-0.970471700083	0.924111874023	0.000302138660	0.084427623850	-0.009284296212	0.000025980917	0.991873127263	N\A	0.054929131634	0.008302334185	0.022069378460	0.004389687187	35	4	
2450000	731.148411	1	-0.954651573340	0.922271037574	0.000898386921	0.079508293844	-0.009971152587	0.000027663700	0.992285700502	N\A	0.051079365722	0.007999635656	0.020859639860	0.004352010565	35	3	
2500000	724.596089	1	-0.939782885815	0.883003138305	0.017241609134	0.050349741149	-0.012056749691	0.000018390546	0.993276386162	N\A	0.057402582091	0.008615164346	0.023597425284	0.004801307627	33	3	
2550000	728.940773	1	-1.036058857541	0.985218333656	-0.012369870030	0.066138837258	-0.000968132412	0.000025995727	0.992622701205	N\A	0.055033604060	0.008243079474	0.023053843365	0.004625159451	37	4	
2600000	739.876613	1	-0.885485140533	0.863702673334	0.010337415317	0.090253512608	-0.011249110684	0.000014147198	0.993498044118	N\A	0.053059638380	0.007951413591	0.021482496588	0.004268215456	40	3	
2650000	739.178907	1	-0.855121169032	0.819471959101	0.020200486503	0.105934743508	-0.017332399934	0.000030096789	0.993216496262	N\A	0.057657053549	0.008449915126	0.022544893070	0.004417267950	48	4	
2700000	725.189063	1	-0.875672481053	0.862960044619	0.007215773147	0.112588825391	-0.015582253798	0.000044373269	0.992414174968	N\A	0.046957699331	0.006837643796	0.021024083497	0.004061641450	35	4	
2750000	737.410018	1	-0.883986568531	0.877115282608	0.006674635855	0.103186455971	-0.013126361982	0.000008982195	0.993343759226	N\A	0.049141053814	0.007248461575	0.021557338563	0.004307164685	41	4	
2800000	715.125248	1	-1.043774479924	0.994078071243	-0.014443671248	0.046899404734	0.002981911638	0.000025978661	0.991619538204	N\A	0.050225542976	0.007982226546	0.021714368958	0.004985741043	40	3	
2850000	734.559871	1	-0.840941598346	0.808418103058	0.022095289311	0.101523252628	-0.015638269111	0.000005651352	0.992605146514	N\A	0.056156407479	0.008694081357	0.021810715115	0.004597549890	51	3	
2900000	730.782626	1	-1.035161963331	0.983043656303	-0.008612639220	0.037380470816	0.001163487235	0.000008382343	0.991165390691	N\A	0.050500261808	0.007973555832	0.021335590351	0.004705902960	38	3	
2950000	739.368302	1	-0.913737369046	0.894258436957	0.003193733051	0.090641222596	-0.009589240830	0.000021231996	0.992692512728	N\A	0.055280565528	0.008259893315	0.022615364504	0.004513776669	34	3	
3000000	738.538483	1	-1.092312014122	1.037665895540	-0.016744124277	0.024514070726	0.003982251097	0.000025693125	0.992982359502	N\A	0.050553012604	0.006963134430	0.021706611663	0.004105979009	32	3	
3050000	731.688783	1	-0.750175711292	0.762794086372	0.029273392505	0.111523392622	-0.018988409127	0.000028943713	0.992622103244	N\A	0.050145431111	0.008214378505	0.019922098251	0.004431678694	35	3	
3100000	729.938190	1	-0.906717704487	0.882027873859	0.007576988200	0.080068412866	-0.008965820847	0.000022907950	0.992348080345	N\A	0.054388492391	0.008576400889	0.021888533629	0.004562416309	31	3	
3150000	734.244683	1	-0.761148877925	0.755351172521	0.029443789298	0.123015060830	-0.021537701834	0.000035619871	0.992550415847	N\A	0.051363253439	0.008218919884	0.020001968640	0.004336858560	36	4	
3200000	733.288392	1	-0.921515425529	0.898750093316	0.004563775642	0.088564613680	-0.011808321748	0.000027744130	0.993080163549	N\A	0.051346553895	0.008102429202	0.020497683059	0.004144865009	34	3	
3250000	724.328069	1	-1.209774027709	1.102953851573	-0.029382930780	0.036886586917	0.004569610754	0.000030382239	0.991298015297	N\A	0.056600919579	0.008199369521	0.023932092178	0.004706972796	27	3	
3300000	723.258492	1	-0.799752196487	0.792319356976	0.019522607945	0.118483870833	-0.015711797946	0.000023298307	0.992312460515	N\A	0.051340611469	0.008085935028	0.021137771804	0.004508207980	41	3	
3350000	728.333384	1	-0.924952862834	0.875576185407	0.011736746027	0.078443801900	-0.011380516604	0.000023995029	0.993148999652	N\A	0.050104519788	0.007787628087	0.020615724145	0.004372085182	30	3	
3400000	736.802325	1	-0.857685656908	0.834017665935	0.014636770385	0.097464962092	-0.012603443616	0.000021420307	0.993363989251	N\A	0.050822590342	0.008029159076	0.021065654206	0.004450329082	39	3	
3450000	737.657512	1	-0.919360361523	0.882512668953	0.006589687630	0.096837266952	-0.012004125313	0.000028530563	0.991827745183	N\A	0.053854248147	0.008209406714	0.021950594395	0.004331801210	28	3	
3500000	739.765800	1	-0.774467093611	0.780486294680	0.022070143348	0.116957233344	-0.015705825375	0.000021197447	0.993869039847	N\A	0.049171649571	0.007603345519	0.018799189334	0.003625164512	42	3	
3550000	734.556931	1	-0.879674773237	0.845793055692	0.011038446493	0.122360479433	-0.016198091768	0.000020045595	0.993025457999	N\A	0.053132292615	0.008218469980	0.021841934030	0.004536991406	37	3	
3600000	723.938800	1	-0.881847319081	0.854038999255	0.012490102050	0.089006050177	-0.012408390862	0.000024585407	0.992200800471	N\A	0.059213981852	0.009233470028	0.022657059035	0.004773409769	30	3	
3650000	744.046628	1	-0.720133468789	0.727587509177	0.031994412155	0.132212979796	-0.020942847387	0.000028130928	0.993251748893	N\A	0.051088727280	0.007706187207	0.020924197375	0.004168476388	29	4	
3700000	721.104722	1	-0.918300301100	0.880162274600	0.005973404539	0.100135423904	-0.011101148752	0.000022723761	0.991641355278	N\A	0.054312277798	0.007875896680	0.023606989052	0.004429465756	32	3	
3750000	738.869567	1	-0.868264497203	0.828261858333	0.019497233276	0.087815672523	-0.013726491575	0.000023925890	0.993465512965	N\A	0.056158995685	0.008549052412	0.022005611600	0.004604236532	27	3	
3800000	737.320054	1	-1.033518732489	1.004254384495	-0.013697552899	0.024976584050	0.005663157506	0.000028249336	0.992455748106	N\A	0.046781283739	0.006411040717	0.020667998584	0.003934193475	35	4	
3850000	728.213625	1	-0.971721921150	0.916619061947	0.003890125414	0.074353780400	-0.008148489426	0.000025684887	0.993002073805	N\A	0.051264954951	0.008087637965	0.020439900997	0.004299269835	46	3	
3900000	724.052355	1	-0.854331121890	0.846923643122	0.014535810812	0.082630058295	-0.012573851809	0.000034815505	0.992739231716	N\A	0.055107055355	0.008291853651	0.022935392099	0.004506221199	43	3	
3950000	733.748162	1	-1.019275974276	0.948404910098	-0.001769689991	0.063352996056	-0.005498911779	0.000021607747	0.992296028979	N\A	0.055599616804	0.008527244865	0.023014142057	0.004789224862	38	3	
4000000	733.011693	1	-0.992017423108	0.904484873612	0.007458020467	0.093252469414	-0.015146233493	0.000025033706	0.992623565221	N\A	0.058662665770	0.008826721763	0.023445567020	0.004708087457	32	3	
4050000	729.288334	1	-1.125303466032	1.043147240374	-0.015856404993	0.021783620058	0.004072007180	0.000024393225	0.992332263761	N\A	0.058614101846	0.008705555124	0.024963402880	0.005111990816	33	3	
4100000	722.339507	1	-1.057379966432	0.961231260249	-0.002287614769	0.076323225589	-0.009715359273	0.000025658156	0.992708205745	N\A	0.051899755826	0.007870944562	0.021713131307	0.004393409679	31	3	
4150000	731.948538	1	-0.729978720785	0.740050200091	0.038433674544	0.092525582127	-0.021734123052	0.000023184465	0.992154075901	N\A	0.051060817935	0.007930449868	0.021160352033	0.004397024837	27	5	
4200000	734.567796	1	-0.955544356731	0.913174348156	0.001753758664	0.070659912157	-0.006224751875	0.000027614476	0.992083510883	N\A	0.055768426326	0.008518526418	0.021981366521	0.004433404209	29	3	
4250000	737.636926	1	-0.935827248468	0.889367894484	0.007421227312	0.074269972593	-0.008173832307	0.000023961340	0.991683301084	N\A	0.057742715930	0.008995209494	0.023507693689	0.004966353638	39	4	
4300000	723.967204	1	-0.941744387481	0.917544365591	-0.000526288450	0.073036396687	-0.006515897842	0.000024322307	0.991001913369	N\A	0.051747950208	0.007912979919	0.021746175955	0.004364460479	40	3	
4350000	736.622696	1	-0.909541196592	0.888291310422	0.008663849256	0.075888599821	-0.010879237659	0.000023950335	0.991575400826	N\A	0.059427850091	0.008969893508	0.023226791958	0.004536539311	32	3	
4400000	727.437030	1	-0.855978304994	0.833907664647	0.014109805497	0.102786731792	-0.012613579721	0.000023586227	0.992827874706	N\A	0.056471140509	0.008650806205	0.023077344500	0.004729402253	28	4	
4450000	732.349778	1	-0.837843369800	0.800124338365	0.026322979449	0.076520795893	-0.013602116496	0.000027126733	0.992531189530	N\A	0.054035063628	0.008695935616	0.021663718869	0.004781522398	44	3	
4500000	733.405662	1	-1.034050573540	0.978777881264	-0.008754714957	0.069999051616	-0.005365641018	0.000025471150	0.993236559606	N\A	0.051123692184	0.007114225487	0.021687503055	0.004088228706	34	3	
4550000	723.049438	1	-0.958853798675	0.899899339676	0.005243848010	0.098859559166	-0.012938013722	0.000026033742	0.992299847430	N\A	0.052826120095	0.008215114754	0.021335063914	0.004472464325	35	3	
4600000	735.599128	1	-0.960555380593	0.911888813035	0.003522518798	0.084834585434	-0.010053510689	0.000023225394	0.992534873297	N\A	0.055976718728	0.008507566231	0.022074085036	0.004376521530	37	3	
4650000	729.437816	1	-1.031552598181	0.977440988427	-0.008951694973	0.066201478181	-0.005027159985	0.000024520237	0.992305833654	N\A	0.055713939909	0.008354205684	0.022409016655	0.004350456044	38	3	
4700000	725.924666	1	-1.073625813538	1.006746231188	-0.010014050793	0.028252998815	0.001978361786	0.000028418838	0.991653128014	N\A	0.051918836254	0.007407688386	0.022464207034	0.004239844159	31	4	
4750000	724.731668	1	-1.084954423809	1.016430476817	-0.017763686194	0.062095459941	-0.001043512520	0.000030318338	0.991729145419	N\A	0.056170598886	0.007914244458	0.024618653680	0.004564355418	32	3	
4800000	715.284565	1	-0.992660381165	0.942187948780	-0.004162211387	0.058396548469	0.000073733888	0.000026253077	0.992764281510	N\A	0.053796666272	0.008488434715	0.021468891824	0.004678917331	40	3	
4850000	722.810812	1	-0.909588609753	0.877722017462	0.006785142375	0.092184432441	-0.007557924883	0.000024493390	0.992770180103	N\A	0.056987612541	0.008955597037	0.022743492065	0.004856544702	44	4	
4900000	733.865957	1	-0.911152003551	0.904631919077	-0.000025427959	0.079987116797	-0.004403607182	0.000024117231	0.994227031755	N\A	0.058420490920	0.009289719274	0.022510183451	0.005045081012	41	3	
4950000	752.330650	1	-0.903577140639	0.885359842306	0.006783203310	0.087305017235	-0.011693928486	0.000018191192	0.992744568475	N\A	0.044696125340	0.006320934967	0.020438951660	0.003785163712	41	5	
5000000	745.245836	1	-0.943799486184	0.921405639741	0.005236315774	0.051068926240	-0.006650617540	0.000020045556	0.992764900408	N\A	0.043660226038	0.006303863295	0.020045804343	0.003815271742	38	5	
5050000	729.888773	1	-0.920322925900	0.863852097321	0.014633836988	0.085199418443	-0.014617418883	0.000058717283	0.991934072439	N\A	0.053161781391	0.008486758190	0.021562900790	0.004668308871	33	3	
5100000	727.659049	1	-0.846704178953	0.812330435471	0.023556827977	0.097682756427	-0.017830598511	0.000028548757	0.992494220425	N\A	0.060821369489	0.008934266448	0.024005303967	0.004730974442	37	3	
5150000	732.076473	1	-0.872755410891	0.856119029222	0.012856785919	0.077695346626	-0.009307994031	0.000011438081	0.992729281533	N\A	0.048993086263	0.007581663571	0.019747222449	0.004128733676	37	5	
5200000	727.625116	1	-0.855589131707	0.806272976407	0.022357703104	0.125015038575	-0.022126356224	0.000022910944	0.992073473224	N\A	0.056273409391	0.008537020856	0.022878122522	0.004603034873	27	5	
5250000	744.562955	1	-0.851389194222	0.811366365915	0.024448263377	0.080999384985	-0.015201674525	0.000019031208	0.992168688938	N\A	0.052440420766	0.007953958771	0.021330137321	0.004248217883	33	5	
5300000	729.406506	1	-0.775570609969	0.766444286185	0.026381084846	0.123747933257	-0.019929936128	0.000022470567	0.992432282119	N\A	0.053759743584	0.008656865797	0.021588246209	0.004880722374	36	3	
5350000	736.463886	1	-0.818724003948	0.799915375178	0.024375513760	0.113811924653	-0.022450627414	0.000028450792	0.991665349315	N\A	0.049118453539	0.006947823329	0.021985294929	0.004124736538	29	4	
5400000	729.784501	1	-0.929608578584	0.889155406343	0.006692847464	0.089903490094	-0.012088894612	0.000024840884	0.992148607663	N\A	0.060996644474	0.009316109744	0.023111880262	0.004598693882	38	3	
5450000	732.716834	1	-0.918793063760	0.876727503478	0.009064268576	0.089108218108	-0.010893664755	0.000031597877	0.991427922306	N\A	0.052534468162	0.007478904062	0.022830344896	0.004197687233	29	4	
5500000	731.983607	1	-0.767141854275	0.777518797267	0.020709322133	0.123102315115	-0.016892484636	0.000024722597	0.991920536829	N\A	0.059354674869	0.008670256272	0.023327986580	0.004576603716	43	3	
5550000	737.466718	1	-0.749589820467	0.746760131216	0.033270310020	0.121022659506	-0.024518531018	0.000019315670	0.992270153065	N\A	0.054342467790	0.008748445926	0.020491383230	0.004656913180	35	3	
5600000	729.669705	1	-1.232592693329	1.125205538592	-0.034191836211	0.054866938071	0.000631459560	0.000032464607	0.991770017302	N\A	0.047487653431	0.006343812219	0.021431598212	0.003643740548	38	3	
5650000	728.289251	1	-1.071864319507	1.006775094142	-0.013521273289	0.052256826602	-0.001974269670	0.000023271323	0.992621129791	N\A	0.049650822023	0.007827295330	0.019858480150	0.004216715252	35	3	
5700000	729.726223	1	-0.975036859346	0.926703125059	0.004288025887	0.049938863460	-0.005735852857	0.000018318310	0.992897996348	N\A	0.060885458295	0.009165073426	0.023875010453	0.004836948442	41	3	
5750000	722.938255	1	-0.964791256235	0.896159421007	0.013552798452	0.069221017938	-0.015173669441	0.000020580729	0.991302662524	N\A	0.063348330828	0.009388153107	0.025032229718	0.004899079694	37	3	
5800000	722.522155	1	-0.932758000999	0.905741304679	0.003792541264	0.058507176417	-0.003626322282	0.000023219563	0.992317000143	N\A	0.053754309703	0.007745146407	0.023172854388	0.004729339791	33	4	
5850000	731.943932	1	-0.800730163239	0.768750879544	0.027355771066	0.130572040176	-0.022719541802	0.000023596508	0.992337570100	N\A	0.049530524036	0.007532787780	0.020661599159	0.004279240877	41	4	
5900000	745.268722	1	-0.810299420704	0.810888435883	0.017013153625	0.105487508236	-0.013125292999	0.000020575286	0.993514211353	N\A	0.054294507602	0.008563893805	0.020754426237	0.004476896065	40	4	
5950000	720.461397	1	-0.759562919442	0.748389012583	0.035241832859	0.105910512863	-0.020748385978	0.000022208999	0.992180060707	N\A	0.060035028175	0.009356316707	0.023340727556	0.004936023103	47	4	
6000000	737.379952	1	-0.865177680623	0.830689728411	0.018323486504	0.100034352378	-0.015110505031	0.000021444488	0.992580319982	N\A	0.051835940565	0.008186427723	0.020453689479	0.004251896032	33	4	
6050000	739.674309	1	-0.961208919891	0.912568598246	0.003894315352	0.082883062712	-0.011591141971	0.000024467302	0.991921333285	N\A	0.062843310809	0.009570602938	0.024341693480	0.005001730598	34	3	
6100000	729.282577	1	-0.896361902410	0.855767980809	0.010844735556	0.098392122129	-0.011529829327	0.000024910024	0.992334616007	N\A	0.060832341334	0.009179904711	0.024036959798	0.004831145395	32	3	
6150000	731.967942	1	-0.936346520383	0.887255833303	0.006908406822	0.082310328141	-0.006852438670	0.000015801590	0.992528180526	N\A	0.054703866869	0.007821809551	0.023435920850	0.004537979106	43	5	
6200000	734.422055	1	-0.977540542571	0.936614735569	-0.000453202798	0.067502194504	-0.007476529751	0.000023198142	0.992404511827	N\A	0.061983890644	0.009151605875	0.024568259117	0.004771807872	31	4	
6250000	730.340542	1	-0.933458552480	0.885954742983	0.007207692181	0.081456540706	-0.008665911473	0.000004389970	0.993409852760	N\A	0.062534548620	0.009731430080	0.024429061597	0.005283328402	43	3	
6300000	726.892942	1	-0.803998340198	0.743032719342	0.034070361419	0.141753489963	-0.026853496424	0.000003483137	0.991627577849	N\A	0.043532198917	0.006438382641	0.020659068410	0.003947352028	38	4	
6350000	734.101757	1	-0.891219148803	0.843083418994	0.014418291039	0.102355265700	-0.014833465178	0.000025381304	0.993000164007	N\A	0.054748392148	0.008420176654	0.020851098324	0.004420619338	44	6	
6400000	726.474769	1	-0.896777652648	0.884178951141	0.000162164192	0.125399031044	-0.012953169980	0.000026058326	0.991447810546	N\A	0.056900114496	0.008558021904	0.023422008322	0.004689600986	30	4	
6450000	739.491051	1	-0.999079210808	0.934488182675	0.002692622837	0.070032755979	-0.010389064292	0.000022158101	0.992535096121	N\A	0.051992203692	0.008210598107	0.020665426272	0.004447782046	39	4	
6500000	741.723327	1	-0.930614623593	0.888209746242	0.010360085420	0.066255827342	-0.009711610664	0.000027180365	0.993195538388	N\A	0.054159537832	0.008581952782	0.020731966313	0.004439384971	39	5	
6550000	731.573216	1	-0.849117944807	0.840219923570	0.008725707039	0.110227740750	-0.009125788323	0.000018122288	0.992546677173	N\A	0.066477995999	0.009488543032	0.026692865333	0.005250299498	34	4	
6600000	745.531039	1	-0.834074092879	0.812122408763	0.022481569520	0.088833689652	-0.015400899915	0.000019904184	0.994342840830	N\A	0.046616775133	0.007341562410	0.018646804086	0.003975960894	40	4	
6650000	730.524759	1	-0.934445146513	0.882814184158	0.008598215233	0.079041926273	-0.008941941545	0.000026183916	0.991485201703	N\A	0.055197526473	0.008450451789	0.022374858834	0.004566468244	32	5	
6700000	729.175207	1	-0.812642034650	0.810811488905	0.013609524709	0.125905711403	-0.014897015310	0.000022224736	0.992297205911	N\A	0.053492123616	0.008496280626	0.021469115130	0.004684162483	36	3	
6750000	727.856139	1	-0.720062892954	0.715701161700	0.037613097231	0.126981720293	-0.025773727653	0.000020900158	0.992773562424	N\A	0.057589259051	0.008899362729	0.022537058846	0.004734057205	35	3	
6800000	728.828477	1	-0.781678737576	0.794190686119	0.020736246503	0.106711732193	-0.015067267976	0.000055034574	0.992326053143	N\A	0.054417143585	0.008029180052	0.023175692261	0.004638833449	43	4	
6850000	741.182325	1	-0.835474902372	0.819877632988	0.019258199899	0.097483551670	-0.016656735068	0.000026072482	0.993028716105	N\A	0.050110308717	0.007105755067	0.021139853425	0.004049019507	45	5	
6900000	707.081504	1	-0.793826296604	0.811290010328	0.018092315411	0.086568974541	-0.010486425229	0.000019300269	0.990971851152	N\A	0.054126533717	0.007887420291	0.023728411933	0.004614452662	37	4	
6950000	741.217576	1	-0.905565787238	0.844053051803	0.013939640869	0.111657564536	-0.015717475267	0.000024748805	0.993033437101	N\A	0.053741203846	0.008548467215	0.021704368565	0.004698217427	40	4	
7000000	727.957977	1	-1.005894154011	0.942569397480	0.001510356176	0.057864952081	-0.005757453148	0.000015731998	0.993336253094	N\A	0.050646175744	0.007640612291	0.021069505038	0.004230552875	36	4	
7050000	734.876376	1	-0.770292075655	0.745783400004	0.030581887727	0.130436719928	-0.023975883499	0.000058537701	0.991576880923	N\A	0.047438348059	0.007041217132	0.020677852337	0.004094039708	35	5	
7100000	724.030676	1	-0.775968609448	0.759212463735	0.025113130706	0.124781494938	-0.017622909701	0.000023623028	0.991971447938	N\A	0.051684516067	0.008228265352	0.021467471539	0.004675005504	33	4	
