Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m9-fab-005.txt
Log File Name:                   MED_d1_m9-fab-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            499260305
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m9-fab-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
1600000	625.845457	1	-0.313800182146	0.729888846610	-0.027081455840	0.218376924122	0.003182019706	0.000099063140	0.978370665001	N\A	0.071665953672	0.010358441208	0.031390026131	0.005875775300	37	2	
1650000	620.360412	1	-0.486872461546	0.848699103746	-0.040438463239	0.175686034780	0.006393634208	0.000079994590	0.983758482951	N\A	0.059658248982	0.006739520375	0.029245479397	0.004051909043	50	3	
1700000	622.074865	1	-0.440779471816	0.808455265628	-0.037234725962	0.198499005255	0.008096756431	0.000076521586	0.987489414083	N\A	0.062542610219	0.007736672480	0.029430135284	0.004633437270	37	2	
1750000	620.401772	1	-0.466632926192	0.810173122249	-0.036960237282	0.213868169138	0.003357265543	0.000076011173	0.985175965590	N\A	0.056051964260	0.006472955682	0.028719986108	0.004486722607	49	2	
1800000	609.397902	1	-0.561653360126	0.881904971628	-0.046184717668	0.176340501480	0.011774913114	0.000048813373	0.982143486527	N\A	0.069070010045	0.010027478300	0.030680438762	0.006006142727	41	2	
1850000	633.430550	1	-0.673277185680	0.968640570917	-0.057245796651	0.153555311641	0.014040110162	0.000082429809	0.984925237993	N\A	0.064349869834	0.008006504292	0.030765758308	0.005152383767	44	5	
1900000	624.868660	1	-0.531714055716	0.884888421674	-0.044955872702	0.178052295713	0.005543341404	0.000082978841	0.982475443449	N\A	0.057628514096	0.007326750935	0.028451124557	0.004680969608	46	4	
1950000	626.948953	1	-0.606875289934	0.927321519785	-0.047903544097	0.153912869593	0.006218534943	0.000051497518	0.980497883339	N\A	0.059071497709	0.007091695662	0.029171556519	0.004614487519	36	3	
2000000	636.279878	1	-0.329010631143	0.729525428713	-0.033174324886	0.273892407632	-0.003981629898	0.000033345277	0.985176572613	N\A	0.060929071561	0.007099841095	0.030470056985	0.004685189215	51	4	
2050000	605.344038	1	-0.505949184663	0.839182419706	-0.038564275469	0.208134915366	-0.001673732577	0.000083971535	0.980015993867	N\A	0.069807422399	0.009440819341	0.031992401033	0.005529013550	45	1	
2100000	607.725324	1	-0.401056772541	0.795658804356	-0.038556096622	0.216257625688	0.003006428202	0.000089379910	0.979263797054	N\A	0.063987848066	0.008071690671	0.031069876283	0.004869150268	45	1	
2150000	603.379119	1	-0.400432649703	0.784759880868	-0.034126116990	0.211940812115	0.001856520017	0.000092938036	0.977465029042	N\A	0.066452144907	0.008507424395	0.032187893689	0.005338096605	36	2	
2200000	603.354210	1	-0.395883264103	0.796218722534	-0.042259276886	0.227692504137	0.004882312662	0.000085744766	0.978474887858	N\A	0.061540301424	0.007006986093	0.031770979960	0.004737903807	37	1	
2250000	622.677037	1	-0.306211518691	0.731605386090	-0.026584550953	0.219294788311	0.000686022770	0.000042084938	0.981359549088	N\A	0.058566655609	0.006859464989	0.030004153286	0.004627177567	35	3	
2300000	628.133929	1	-0.466064691982	0.804998637899	-0.031889556644	0.215992762434	-0.004727878572	0.000057687212	0.980827035605	N\A	0.062300487263	0.006922148285	0.030808203942	0.004502580575	42	4	
2350000	616.214109	1	-0.489523522296	0.876508041529	-0.051066269459	0.192005333314	0.007760574046	0.000073830834	0.981584819432	N\A	0.057804650233	0.006501042983	0.028698966304	0.004192565939	41	4	
2400000	633.032327	1	-0.396496514235	0.794272337696	-0.036449039695	0.188156926798	0.006728887622	0.000079529677	0.982671903319	N\A	0.056121018919	0.006534816789	0.027971739434	0.004209899798	40	2	
2450000	622.961657	1	-0.552081503004	0.871716205923	-0.041480439897	0.192401970948	0.000573515097	0.000069963664	0.986884352564	N\A	0.059978566162	0.007139302152	0.028115755532	0.003587728820	31	4	
2500000	643.919431	1	-0.518086362687	0.846610841078	-0.041728934120	0.213513841830	0.000608914729	0.000030444642	0.998924980060	N\A	0.024954377152	0.003801627524	0.020291495031	0.003516373788	35	5	
2550000	627.102403	1	-0.412545045893	0.779364353987	-0.035695213165	0.241972520007	-0.000413771456	0.000049500429	0.984137960657	N\A	0.063934370706	0.008453458968	0.030383104029	0.005292286313	49	5	
2600000	606.654264	1	-0.149718258185	0.609648625545	-0.004007021324	0.237479766569	-0.006446920015	0.000095928812	0.981789333829	N\A	0.079707380065	0.010637974109	0.035361612298	0.006048274002	45	4	
2650000	614.214035	1	-0.552566575843	0.896681028165	-0.042724072013	0.144882193868	0.010206089654	0.000054763344	0.979513972005	N\A	0.059680445894	0.007602174216	0.029435983740	0.005044234372	34	4	
2700000	602.354333	1	-0.456413462056	0.812889052792	-0.036890935886	0.208436199920	0.002014243706	0.000061127055	0.982450282391	N\A	0.070555126440	0.008050294413	0.033358789736	0.004302042302	33	2	
2750000	601.211595	1	-0.645444909883	0.930939206645	-0.043653930291	0.136211942008	0.007891668317	0.000059839709	0.980502971529	N\A	0.062102553598	0.007529609751	0.030112402859	0.004955183916	37	3	
2800000	610.457318	1	-0.543093229234	0.860688813484	-0.040463589973	0.186070927860	0.004466622997	0.000054317111	0.979724983806	N\A	0.061329187807	0.007365992002	0.030379961313	0.004822930040	38	2	
2850000	631.417822	1	-0.544017294279	0.865508957854	-0.038127057300	0.159970073106	0.007711228432	0.000055093800	0.985195688685	N\A	0.044396830777	0.007747645632	0.022906761165	0.005124139134	49	3	
2900000	630.912797	1	-0.618802985016	0.914250816816	-0.053394868984	0.176847261080	0.010218431583	0.000078093115	0.981577454267	N\A	0.063139130686	0.007995401471	0.030404255500	0.004837396458	38	5	
2950000	627.713455	1	-0.470318161512	0.833239265409	-0.038829920687	0.190322325756	0.003898073574	0.000060858061	0.981438054364	N\A	0.062190665692	0.007610285988	0.030510783713	0.004905653815	32	3	
3000000	622.995006	1	-0.388318950046	0.770612277044	-0.031782916121	0.210917106078	0.003547834468	0.000090178786	0.982522080798	N\A	0.063045080590	0.008219205565	0.030256221366	0.005296576953	48	3	
3050000	628.755715	1	-0.419303452621	0.799712861761	-0.042477533603	0.248036836944	-0.000835656797	0.000046861015	0.981761260748	N\A	0.065296247484	0.007752462307	0.032063363433	0.005035394751	33	3	
3100000	639.469617	1	-0.633989899862	0.946405055427	-0.050400965228	0.150155820836	0.008299049129	0.000076323861	0.983602875960	N\A	0.059192272255	0.007643218060	0.027911435245	0.004530774964	41	3	
3150000	634.015097	1	-0.526714229214	0.838462171797	-0.037363187512	0.206776022364	-0.000426391704	0.000066829852	0.980491297816	N\A	0.062593471688	0.007492485566	0.030549834576	0.004690394033	21	7	
3200000	638.130595	1	-0.641604299226	0.937437366479	-0.047724375453	0.141430397030	0.009134175249	0.000049455586	0.981687231663	N\A	0.059422570558	0.007271460009	0.028847873915	0.004777268519	41	5	
3250000	610.370156	1	-0.231877063580	0.666471381189	-0.014161235458	0.248175890967	-0.008325858890	0.000165625558	0.979507377831	N\A	0.070159347003	0.009077867014	0.032804061788	0.005621363117	42	4	
3300000	616.156189	1	-0.299546067357	0.682050909152	-0.015991177598	0.257958395960	-0.010126016866	0.000051720621	0.982965030750	N\A	0.074666077510	0.010834571431	0.030883196403	0.005770221026	37	3	
3350000	616.067865	1	-0.352261002027	0.734800108882	-0.029104261779	0.253307922982	-0.003376656191	0.000058172204	0.979506944613	N\A	0.067183669701	0.007877934001	0.032596615994	0.004867922222	42	5	
3400000	628.489538	1	-0.313654226009	0.739247919072	-0.032817770627	0.224169471896	0.004937174441	0.000039764627	0.984002253935	N\A	0.056406924300	0.006573961024	0.028017682534	0.004107310336	37	4	
3450000	622.520461	1	-0.438544082339	0.794073931941	-0.033949930276	0.225138453617	-0.001929371906	0.000076747751	0.981292918337	N\A	0.066576376403	0.009216106602	0.029938595552	0.005498457628	33	4	
3500000	619.279617	1	-0.561617456166	0.887422388002	-0.043747037465	0.166979038386	0.008094355989	0.000032334993	0.983035170802	N\A	0.063003538997	0.008262006679	0.028841388236	0.004549719274	30	7	
3550000	621.845723	1	-0.567047634159	0.893377795370	-0.039620252111	0.165962528529	0.004563184303	0.000020278728	0.984873097883	N\A	0.050125970657	0.006400881530	0.025793858152	0.004198418612	40	6	
3600000	634.548174	1	-0.560934558281	0.925297302310	-0.051231527035	0.145273501915	0.014926487344	0.000041719755	0.983357025479	N\A	0.058743267527	0.006786334597	0.029548216765	0.004366751593	54	5	
3650000	633.107050	1	-0.561074228076	0.895025860281	-0.044226331871	0.157049100425	0.008765044052	0.000090436034	0.985194233049	N\A	0.063940080946	0.008151278617	0.030408147491	0.005089726970	39	4	
3700000	622.639160	1	-0.341353999140	0.755191702760	-0.032857701016	0.219544976754	0.005519329158	0.000005633374	0.981837906685	N\A	0.064034652298	0.007294281048	0.031261146204	0.004527990931	32	5	
3750000	604.651049	1	-0.180705575465	0.644888689234	-0.023691663980	0.280052030783	-0.003819364393	0.000057898573	0.979980374992	N\A	0.069468209407	0.008988313948	0.032512363949	0.005401582303	43	2	
3800000	599.385153	1	-0.279931358798	0.712311247678	-0.024667860975	0.219898078535	-0.000736935270	0.000052358146	0.979618141040	N\A	0.073362393808	0.010186265699	0.032253585521	0.005518446005	38	5	
3850000	613.104116	1	-0.583161064226	0.898503659480	-0.042899756825	0.151344074381	0.007858895347	0.000053753278	0.983820204411	N\A	0.070437031845	0.008811047022	0.032829857279	0.005128417221	44	5	
3900000	623.562003	1	-0.408888836357	0.788765501409	-0.034450787977	0.204239709179	0.002423440741	0.000059002123	0.979857937711	N\A	0.060725137946	0.007654352857	0.028836821124	0.004538974390	33	6	
3950000	611.055980	1	-0.341761735121	0.727163765728	-0.025695798125	0.231973806609	-0.000400708116	0.000015235392	0.980161798595	N\A	0.062073056734	0.007553624290	0.031105737540	0.004927526913	49	2	
4000000	620.852517	1	-0.405009807076	0.773132113887	-0.035899184310	0.236117324919	0.000303710036	0.000009040780	0.980877044436	N\A	0.059571043235	0.005901669328	0.031299675186	0.004062474250	49	2	
4050000	623.074943	1	-0.482808331999	0.873347786544	-0.044656226038	0.172524306215	0.007156026234	0.000083282165	0.980620457668	N\A	0.057258351181	0.005977897945	0.029780844117	0.004065614245	42	4	
4100000	608.981371	1	-0.516679489781	0.857548548370	-0.038501322778	0.148349090080	0.009961152904	0.000103112962	0.982520666294	N\A	0.062570731452	0.009463507435	0.028459314654	0.005398286519	42	2	
4150000	633.809425	1	-0.554373959956	0.868229689015	-0.041924597913	0.185151430763	0.005424645574	0.000036736351	0.986401886834	N\A	0.067590161029	0.009071575095	0.030459826967	0.005465213301	36	4	
4200000	615.763798	1	-0.566703784748	0.889452798901	-0.044780993228	0.168186069320	0.009389244726	0.000059346212	0.981362220866	N\A	0.066314171003	0.007760171234	0.033012638320	0.005130519483	48	4	
4250000	625.598879	1	-0.389949434262	0.790914444147	-0.033154871252	0.182152915527	0.005872052844	0.000056801096	0.980601119866	N\A	0.059214034283	0.007348147683	0.029728905224	0.004866880513	44	6	
4300000	635.114124	1	-0.355293232048	0.747400920205	-0.027113864416	0.234309333479	-0.003646174938	0.000095984170	0.983720931453	N\A	0.058567777685	0.007256145930	0.029623292678	0.004873921892	44	5	
4350000	622.271606	1	-0.446079418388	0.790810065504	-0.033935166805	0.226463681203	-0.000865449602	0.000051176299	0.983781646501	N\A	0.056938383867	0.006892105584	0.028394355186	0.004495405757	39	2	
4400000	642.615954	1	-0.471100668610	0.846316436092	-0.035970185355	0.162715390809	0.009919569655	0.000027835670	0.987355898549	N\A	0.062292854535	0.008801261627	0.027572759091	0.005143823440	41	5	
4450000	617.241671	1	-0.569631857429	0.874319060417	-0.041739565396	0.198606774901	0.001731530470	0.000074312208	0.983264680835	N\A	0.063330571256	0.007910398387	0.031107284659	0.005122266697	39	1	
4500000	610.441649	1	-0.542845039804	0.854728857509	-0.030242903143	0.160261261930	0.000259616786	0.000074531726	0.978770954519	N\A	0.070784659742	0.010285324477	0.030891549753	0.005910975461	51	4	
4550000	610.805291	1	-0.354356596000	0.740200199330	-0.029947839828	0.249012667374	-0.002627269631	0.000080759065	0.980251583329	N\A	0.063013333954	0.007915688928	0.030309756806	0.004862865249	33	1	
4600000	633.342003	1	-0.658547734968	0.956413285921	-0.052707654418	0.144344868745	0.010627482690	0.000057833132	0.983822832761	N\A	0.055443507677	0.006952641939	0.026397358382	0.004303626599	43	5	
4650000	622.821718	1	-0.454858265599	0.835627838083	-0.041235931832	0.183403603096	0.008365862034	0.000059924818	0.982726058866	N\A	0.059113921388	0.007281987743	0.028447596533	0.004616756699	37	3	
4700000	617.850483	1	-0.330668568136	0.737666461575	-0.025059751932	0.217946755424	-0.000407613271	0.000130935349	0.981978048780	N\A	0.067675380425	0.009082460510	0.029821722125	0.005126511787	49	4	
4750000	633.704245	1	-0.634025485285	0.938410888283	-0.044790204687	0.130542660290	0.007238393195	0.000067151540	0.983839858215	N\A	0.053614486709	0.006494009745	0.026268305060	0.003863089004	47	4	
4800000	619.191619	1	-0.289866739186	0.708027382146	-0.023946190179	0.236082926971	-0.000066193665	0.000082602623	0.982656333344	N\A	0.061386689075	0.007912232382	0.029267965147	0.004735119408	32	3	
4850000	605.388492	1	-0.523787115014	0.862769656888	-0.035064264656	0.145284717586	0.010221388033	0.000064823726	0.980835537605	N\A	0.068663495872	0.008850885972	0.033238572303	0.005522514035	46	4	
4900000	620.637804	1	-0.602028275845	0.918443572839	-0.050481302005	0.155061035740	0.010859156933	0.000060381720	0.981168238033	N\A	0.055398218254	0.005307912136	0.030024821231	0.003982478832	44	5	
4950000	638.054480	1	-0.461685412316	0.846346511005	-0.042546849485	0.190354035583	0.005907112512	0.000046319568	0.982775306708	N\A	0.069521419249	0.009164658269	0.031451490761	0.005384024887	48	4	
5000000	622.546439	1	-0.702195495722	1.001074199035	-0.057866696611	0.105706943926	0.017875034790	0.000060565295	0.981484672063	N\A	0.060842729762	0.007457912342	0.029718351084	0.004829399024	35	6	
5050000	621.840611	1	-0.591340031904	0.917008151046	-0.046259018535	0.137224632054	0.013612126126	0.000046355490	0.982319545583	N\A	0.069461373301	0.009041799729	0.031054088920	0.005297627393	42	4	
5100000	629.256794	1	-0.290912069859	0.704969664116	-0.024735517609	0.247519102410	-0.003379055765	0.000061387221	0.982141890267	N\A	0.057319862272	0.007129000125	0.028351683665	0.004590778670	40	4	
5150000	627.841285	1	-0.612282198493	0.908036467659	-0.040095388204	0.149044865982	0.005901139954	0.000080002016	0.982269525210	N\A	0.065105375107	0.008094031455	0.031108203239	0.004879598855	32	7	
5200000	613.963310	1	-0.485482574209	0.867836147552	-0.045200243343	0.156784355099	0.011848662331	0.000047470365	0.980674504149	N\A	0.062925869763	0.006977230571	0.032291074842	0.004692747257	35	1	
5250000	618.624588	1	-0.433827761738	0.794117201999	-0.034063942901	0.213031886095	0.002574538310	0.000053192913	0.982639804077	N\A	0.064745158486	0.009218677670	0.029621637285	0.005679678877	42	3	
5300000	612.848497	1	-0.557187122599	0.863860907719	-0.036696025103	0.158837518876	0.005849856196	0.000039889074	0.981712099905	N\A	0.049046975812	0.006782540866	0.026200700514	0.004524338886	41	3	
5350000	630.710215	1	-0.393488038202	0.769047935103	-0.028190433910	0.212106555679	0.000617085069	0.000003906851	0.986941266111	N\A	0.059259009055	0.008158378293	0.026227968867	0.004885946373	40	5	
5400000	617.129159	1	-0.343241777934	0.750265336337	-0.028592350682	0.216608002889	0.000585369317	0.000007875142	0.983222440181	N\A	0.070063263037	0.009975193665	0.029769767184	0.005590626439	46	2	
5450000	621.697965	1	-0.237989583002	0.700800048531	-0.032115151424	0.265800819270	-0.002443589467	0.000006423336	0.980639720728	N\A	0.066337550856	0.008100605949	0.031781633631	0.004995837866	39	5	
5500000	614.037415	1	-0.268956033570	0.694785009883	-0.023359724163	0.248331624627	-0.004750135471	0.000016200278	0.977944158037	N\A	0.067115782671	0.007782773503	0.032099143306	0.004867898423	33	2	
5550000	610.105130	1	-0.404800807056	0.758109773702	-0.025198229388	0.217250344095	-0.001664594986	0.000066942046	0.981534746579	N\A	0.064173128626	0.007987983053	0.031354863274	0.005149606325	45	3	
5600000	614.451391	1	-0.506013336928	0.886257219008	-0.037395381565	0.129044129912	0.010131725089	0.000075211202	0.980956020471	N\A	0.064268346292	0.008169416648	0.031439859265	0.005312609730	40	3	
5650000	618.725209	1	-0.585015740623	0.888869990952	-0.036828875710	0.150747884311	0.005565468615	0.000014961510	0.981365627816	N\A	0.071462907524	0.009931633349	0.031397122869	0.005962683352	42	3	
5700000	631.015562	1	-0.473215458385	0.837153220685	-0.043207784424	0.207893890920	0.004996178481	0.000043713069	0.983495893313	N\A	0.058945732392	0.006881665457	0.029097210254	0.004431724264	37	5	
5750000	639.981793	1	-0.353197835634	0.726780600968	-0.018256447141	0.224325866443	-0.007177403093	0.000073488898	0.983407110153	N\A	0.062332829454	0.009011609509	0.028144430500	0.005163976340	33	5	
5800000	644.661517	1	-0.425765542312	0.795010766392	-0.032082506627	0.206432978803	-0.001047956397	0.000087307629	0.984467647008	N\A	0.059117987115	0.007980425991	0.027546955874	0.004688412395	45	8	
5850000	621.627062	1	-0.462948474314	0.819120134162	-0.031961157336	0.189520021683	-0.000335201553	0.000071297151	0.983406652527	N\A	0.068605847965	0.009746665309	0.030530007824	0.005607028746	41	4	
5900000	628.833212	1	-0.619525351607	0.937072641886	-0.050539451098	0.153389451746	0.009000453370	0.000072212641	0.982191368854	N\A	0.062343933856	0.007859505556	0.029869365756	0.004991706738	45	4	
5950000	630.262609	1	-0.651734743741	0.935081715805	-0.045970992376	0.133631600608	0.012602148752	0.000086130614	0.983279354072	N\A	0.071444699976	0.010527775986	0.029973831473	0.005681343149	50	4	
6000000	624.358962	1	-0.625391884178	0.909299281085	-0.041948924451	0.159324338343	0.004821699506	0.000068592124	0.981632735956	N\A	0.065985862942	0.008845012192	0.030423904924	0.005127786782	29	3	
6050000	614.245362	1	-0.583442584909	0.883367335270	-0.041077382622	0.162072432880	0.007889875184	0.000100792872	0.980309495352	N\A	0.064519717530	0.008393796555	0.030482271616	0.005077610588	31	4	
6100000	635.331604	1	-0.603379596112	0.899552632450	-0.045118066113	0.179504153832	0.005051953132	0.000067977889	0.984754529529	N\A	0.058504689307	0.007335082836	0.027155429024	0.004484148873	40	5	
6150000	636.647941	1	-0.379042023651	0.779687650058	-0.035233952578	0.225817404313	0.003280716702	0.000025115792	0.985920690107	N\A	0.054770488223	0.005831877553	0.028384859575	0.003959477311	45	8	
6200000	634.161385	1	-0.424445785079	0.826508359242	-0.033725706192	0.173884801702	0.005201633813	0.000015037746	0.987832107725	N\A	0.065146582762	0.008811626000	0.030101372315	0.005451596637	47	3	
6250000	620.206580	1	-0.353673916905	0.739474034051	-0.022316165107	0.214437686231	-0.002305744154	0.000065288822	0.979827435368	N\A	0.073206789566	0.010632607060	0.032394109573	0.006242378970	46	4	
6300000	618.464397	1	-0.279210500595	0.694523372797	-0.014285759823	0.218669849431	-0.006935345739	0.000120788662	0.982489969869	N\A	0.058535774327	0.008258397021	0.026050161683	0.005054081405	38	3	
6350000	615.450652	1	-0.479502756325	0.836296763009	-0.039165984421	0.215774873262	0.000495710953	0.000068704975	0.985313055284	N\A	0.060335792244	0.007514099045	0.028954902473	0.004579341674	43	4	
6400000	621.951975	1	-0.450498071401	0.816317376270	-0.036245164290	0.219820418678	-0.000909623706	0.000104163446	0.989810865878	N\A	0.063595427227	0.008493743196	0.027517560612	0.004907892010	45	4	
6450000	627.590868	1	-0.556978543818	0.917724375081	-0.049567460002	0.155333900885	0.009168758799	0.000081251751	0.984226951972	N\A	0.062187159554	0.007872891926	0.029570989325	0.004744759058	39	4	
6500000	612.033589	1	-0.499423564350	0.831206292039	-0.034127569163	0.202277488916	0.000737700678	0.000101759359	0.986025752999	N\A	0.064253351297	0.009309441691	0.028681181425	0.005708123608	49	3	
6550000	633.361084	1	-0.303801998750	0.693732021375	-0.022631613776	0.267635644893	-0.007716164782	0.000028154263	0.984768456291	N\A	0.059208496530	0.006465678018	0.029893400000	0.004279534173	44	3	
6600000	605.129629	1	-0.425118712834	0.810479870606	-0.039393412278	0.207134961502	0.003758068192	0.000063594540	0.979217831919	N\A	0.064183169693	0.007686308167	0.030682026051	0.004265099819	37	3	
6650000	613.112079	1	-0.389039758673	0.794881029702	-0.035590024281	0.186035300254	0.008431080377	0.000112859640	0.979563018912	N\A	0.068887012924	0.008727062126	0.033072451235	0.005381124818	39	3	
6700000	620.551263	1	-0.430980745051	0.835577442339	-0.042212376807	0.170661671125	0.011617297926	0.000083632004	0.982282847164	N\A	0.059686199701	0.007954697447	0.028117054253	0.005105065715	37	2	
6750000	614.454838	1	-0.380766271267	0.772688707956	-0.027066600334	0.203314303902	0.001059769254	0.000072424914	0.980499640389	N\A	0.064535072075	0.008316062965	0.030966264317	0.004959943182	42	6	
6800000	630.183045	1	-0.312286865010	0.711249837313	-0.026749371115	0.259906881290	-0.005061553038	0.000048511441	0.982403476472	N\A	0.065565336626	0.007446121003	0.031844713071	0.004546389085	40	4	
6850000	615.621948	1	-0.509909409663	0.835807586153	-0.040787682771	0.207572996716	0.003143090162	0.000061771569	0.979010488310	N\A	0.064181187336	0.007481375159	0.032204466796	0.004898771068	29	4	
6900000	616.608299	1	-0.479064434194	0.838051885064	-0.036607625679	0.178084688422	0.004000803626	0.000025241938	0.981334480928	N\A	0.067821002902	0.009299415488	0.030878109409	0.005333633193	37	3	
6950000	620.211125	1	-0.486648599716	0.864233384362	-0.043691565681	0.190288358008	0.006233464985	0.000079036260	0.982706481161	N\A	0.060844497776	0.007565685609	0.029113133196	0.004579705986	39	4	
7000000	620.962912	1	-0.608751990848	0.907918103035	-0.045293446383	0.165721715424	0.005920906928	0.000094572119	0.985840775552	N\A	0.062533060108	0.007668456913	0.028564578803	0.003966118049	40	5	
7050000	604.884140	1	-0.418256935933	0.768551893895	-0.032528820364	0.243084708584	-0.001689802053	0.000057559850	0.982859466803	N\A	0.067748095880	0.007912811311	0.033461147339	0.004841164221	43	1	
7100000	614.280235	1	-0.425366854588	0.805487632118	-0.032917273193	0.177674627369	0.005233840578	0.000054819912	0.980847603509	N\A	0.063404987745	0.007367815365	0.030975993981	0.004165284309	31	1	
