Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m9-VR-002.txt
Log File Name:                   SCH_d1_m9-VR-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            4156303531
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m9-VR-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1500000	451.724077	1	-2.033142828233	1.421611484123	-0.069684487784	-0.078574488012	0.014958102407	0.000268458148	0.958029238915	N\A	0.111119584176	0.014176671601	0.052040502817	0.008462117993	48	24	
1550000	470.216763	1	-1.991758419351	1.470765721548	-0.105547543057	-0.048279738442	0.038512524610	0.000130147501	0.967293991288	N\A	0.116543792328	0.016819517932	0.050838717475	0.009373657821	51	26	
1600000	468.290127	1	-1.984840993909	1.373871519303	-0.064354245278	-0.043840439506	0.012210590797	0.000118491138	0.960534682579	N\A	0.118758572891	0.017012976890	0.049050067614	0.008584264114	45	28	
1650000	459.657201	1	-2.258948606960	1.630380454358	-0.113240729300	-0.103387143798	0.032161364618	0.000339942084	0.957029388983	N\A	0.121582644297	0.017781631576	0.050378805180	0.008923504312	41	26	
1700000	445.306836	1	-2.665601209031	1.850945152274	-0.118820165194	-0.238844680837	0.036707804588	0.000172566766	0.956707834355	N\A	0.129016378070	0.019146029902	0.052320170309	0.009865547825	45	18	
1750000	460.293259	1	-1.862119126884	1.318849044069	-0.055013027761	-0.056382862564	0.012924670165	0.000158319414	0.960602220559	N\A	0.119175600281	0.016802165145	0.050658856064	0.008765640227	42	16	
1800000	459.141822	1	-2.017582975444	1.412313831856	-0.066887667820	-0.075025546725	0.012309625580	0.000152097675	0.962818285414	N\A	0.111869480040	0.016177297654	0.048378721124	0.008623556569	42	30	
1850000	452.446629	1	-1.827228888766	1.292192348540	-0.048662778328	-0.090798555951	0.016264428566	0.000101354560	0.957818872953	N\A	0.120321227664	0.016420493618	0.051523561634	0.008708659017	38	28	
1900000	466.559293	1	-2.374089393848	1.734128183479	-0.114878111821	-0.221427459148	0.041554023558	0.000091067999	0.962413116414	N\A	0.120014553598	0.016565537407	0.050842783537	0.008002772194	33	28	
1950000	455.940477	1	-1.895590084986	1.341874569792	-0.050170031061	-0.084948852208	0.008357559754	0.000112091430	0.963445061421	N\A	0.119530032826	0.017163264585	0.049638244773	0.008526273778	43	17	
2000000	462.715765	1	-2.233708646036	1.566921009392	-0.073092483211	-0.221635569800	0.029205823653	0.000102449544	0.965081074481	N\A	0.109044418156	0.015179603657	0.046378768390	0.007754499750	44	21	
2050000	450.201347	1	-1.840064015021	1.219416466245	-0.030546869047	-0.026112207801	-0.003798224108	0.000099820084	0.960819603438	N\A	0.105292295642	0.015483045609	0.046805499655	0.008508024052	54	23	
2100000	458.233116	1	-2.320630227018	1.643481436933	-0.095193451014	-0.165536465145	0.026982411351	0.000117153626	0.963275987453	N\A	0.131829483516	0.018722312360	0.053697826983	0.009687318835	48	21	
2150000	458.777515	1	-2.281444282863	1.595295227317	-0.081107573290	-0.169028232976	0.018663382976	0.000077188484	0.962297505582	N\A	0.113332790556	0.015487846232	0.049424779951	0.008325283389	55	23	
2200000	478.340926	1	-2.072753589860	1.469999256914	-0.077693867547	-0.115502983818	0.025613151176	0.000075727523	0.969771526332	N\A	0.108693786893	0.015476648747	0.044873890342	0.007663843216	54	24	
2250000	460.843126	1	-2.123004613836	1.472130956811	-0.067471052898	-0.115839742064	0.014004474212	0.000095843695	0.961529395613	N\A	0.120557774068	0.016734658048	0.050953459580	0.008690910563	45	25	
2300000	469.418820	1	-2.132801406611	1.504336520464	-0.074746247102	-0.132941189843	0.019765192718	0.000105149967	0.964877779582	N\A	0.111031161712	0.015404146525	0.049324048674	0.008621868822	43	31	
2350000	451.446344	1	-2.318810003885	1.627595838949	-0.085960088738	-0.184352810711	0.021791133621	0.000132572338	0.963815148909	N\A	0.114268358678	0.015567846003	0.049933068791	0.008190646673	48	22	
2400000	470.682750	1	-2.197936345639	1.562900576866	-0.084587542867	-0.150871674021	0.020723186032	0.000181852464	0.964547127705	N\A	0.111663695030	0.016217784698	0.047557981570	0.008723815723	40	16	
2450000	466.912737	1	-1.675535579208	1.158465043088	-0.036906806423	0.047935478373	-0.005941359713	0.000098918407	0.959889827986	N\A	0.110042574953	0.016242387724	0.044044001187	0.008034310132	51	27	
2500000	468.479867	1	-2.304138371492	1.640207956163	-0.102663945797	-0.154262597165	0.033163413921	0.000107371298	0.965835932659	N\A	0.118943612618	0.016720285657	0.047903649682	0.008296745665	51	27	
2550000	455.433995	1	-2.073468672000	1.475198204868	-0.076822688645	-0.130478230686	0.022803389821	0.000130226348	0.963928361036	N\A	0.116366484715	0.015615948548	0.050250629024	0.007855936995	43	17	
2600000	469.978907	1	-2.259772538168	1.571715930772	-0.080857182000	-0.133832581790	0.017372492289	0.000101698937	0.961465040879	N\A	0.113702079878	0.015399407685	0.048476060881	0.007993048673	50	23	
2650000	455.431947	1	-2.244132280582	1.616360980816	-0.094583408127	-0.192965462389	0.035995021376	0.000136995817	0.957068741540	N\A	0.110669724207	0.014549910166	0.050279530599	0.008028943535	55	24	
2700000	460.061722	1	-2.209145730282	1.532563726767	-0.073151477676	-0.159615890109	0.020929585168	0.000128118845	0.966737173119	N\A	0.095388670883	0.014794279382	0.042285242695	0.007862886738	42	21	
2750000	464.567971	1	-2.081443183395	1.449723273057	-0.073890868844	-0.069260409449	0.014577719860	0.000097484687	0.961502902217	N\A	0.118789157684	0.017628657057	0.047386355361	0.008547832954	36	26	
2800000	471.924515	1	-2.110559970728	1.472808051150	-0.067464928749	-0.151043001519	0.023069966367	0.000090099877	0.964086698973	N\A	0.115182862577	0.016333238671	0.047559640707	0.008104140444	51	24	
2850000	465.016828	1	-2.060062888717	1.477283599576	-0.081017897037	-0.086930764335	0.018978940346	0.000129547955	0.961602237333	N\A	0.106051364393	0.014954666897	0.046415865005	0.007911787437	41	19	
2900000	470.773968	1	-2.042601729405	1.469649767744	-0.079664858070	-0.108023846427	0.021981551031	0.000101752327	0.964734755365	N\A	0.099743911562	0.014465845000	0.042285232718	0.007307356286	57	28	
2950000	458.849841	1	-2.324366430379	1.641831525352	-0.093793458183	-0.175188787531	0.028824704341	0.000131931155	0.962238279566	N\A	0.125431690650	0.017904669945	0.051504185521	0.008880521670	49	19	
3000000	448.703863	1	-2.137006363821	1.520063945583	-0.088536222452	-0.133338038980	0.031142730939	0.000118215891	0.957441727455	N\A	0.119975564666	0.015753925215	0.052424321803	0.008210519395	51	23	
3050000	462.094144	1	-2.186461362091	1.571819889885	-0.090290440060	-0.174434446434	0.033437791185	0.000115227746	0.961295755035	N\A	0.124108410461	0.016737667591	0.050974089066	0.008259361705	41	17	
3100000	458.804669	1	-2.345747153347	1.717832024981	-0.120465157091	-0.162662605418	0.035652913750	0.000147164557	0.955167468744	N\A	0.130319415767	0.018138956567	0.053815254458	0.009403696596	48	18	
3150000	464.296786	1	-1.783604184666	1.249769620886	-0.051018581828	0.002083501225	0.004386067570	0.000112490321	0.964130907158	N\A	0.105598602603	0.016078194877	0.043307386472	0.007905259097	47	18	
3200000	466.809624	1	-1.975421890473	1.402671219577	-0.058220612606	-0.139749776613	0.020401120842	0.000105134245	0.965784630285	N\A	0.124615583708	0.017415223319	0.051115452294	0.008855379924	51	27	
3250000	457.796115	1	-1.864001712084	1.318616434115	-0.053439205648	-0.047814763435	0.004691719342	0.000181502452	0.959421338649	N\A	0.106261378463	0.014759288623	0.047507843697	0.008291016440	51	32	
3300000	456.018393	1	-2.189086820274	1.508828045917	-0.084406418256	-0.052288274160	0.013048831622	0.000115629030	0.960126397750	N\A	0.112489192399	0.015602739105	0.049146396631	0.008137125196	53	14	
3350000	451.813583	1	-2.065002542839	1.500518138120	-0.100293016684	-0.045921805628	0.024151202225	0.000105183914	0.962391522004	N\A	0.111865501483	0.017600427101	0.044630976513	0.008487263452	51	29	
3400000	459.137486	1	-1.825813014467	1.317259079373	-0.066528049890	-0.036210476512	0.018620176749	0.000141149348	0.962695843619	N\A	0.109360633120	0.016258511975	0.045312095871	0.007512125569	33	21	
3450000	447.760438	1	-2.318932025547	1.646462868701	-0.098239148161	-0.176889588360	0.031697884071	0.000134588372	0.963952616700	N\A	0.111286387681	0.016247402645	0.046870919654	0.008560434984	48	31	
3500000	460.290829	1	-2.235240311912	1.615395331063	-0.096750275524	-0.172952558307	0.032202244879	0.000087139171	0.961206284932	N\A	0.128510791349	0.017560168466	0.055418459493	0.009709426544	45	22	
3550000	467.320204	1	-2.025673151132	1.405920599954	-0.061487063760	-0.098909498928	0.014815785579	0.000086219408	0.966596435917	N\A	0.115846792269	0.016900549246	0.046057277211	0.008178288472	47	30	
3600000	454.598573	1	-2.343824337249	1.617494133394	-0.079070049810	-0.175507270663	0.015107302825	0.000145270106	0.960921564838	N\A	0.130571778709	0.019013433746	0.051606722645	0.009070540117	38	26	
3650000	465.952970	1	-2.000293953176	1.422135345355	-0.068483024903	-0.090401496416	0.012226416937	0.000123547952	0.959083133205	N\A	0.121505640575	0.016818397684	0.052057043290	0.008803602488	36	21	
3700000	461.346884	1	-2.086522906498	1.471398201559	-0.079468249278	-0.083577206661	0.019656191368	0.000150796142	0.962781634080	N\A	0.116354023170	0.017045841816	0.047077546241	0.008546841017	56	20	
3750000	458.780659	1	-2.122908369372	1.521257804226	-0.079087973315	-0.148859850910	0.021305346147	0.000114486147	0.959597863256	N\A	0.114450410090	0.015001795101	0.048980782983	0.007808474195	37	21	
3800000	465.873931	1	-2.197359100803	1.569659964342	-0.081380796822	-0.172292242788	0.025392650722	0.000114547327	0.962183932174	N\A	0.113867962967	0.015963394387	0.048053781833	0.008080780417	52	20	
3850000	467.632136	1	-2.036481301609	1.383578063781	-0.052281811855	-0.077276288658	0.004644214505	0.000096428519	0.961633790050	N\A	0.113205944355	0.016253181922	0.047245985514	0.008062072672	49	21	
3900000	453.581698	1	-2.037324440738	1.430303501171	-0.065419278599	-0.106311338021	0.016320489544	0.000137172773	0.959610506067	N\A	0.104667794430	0.014055829779	0.047429315852	0.007662968772	29	23	
3950000	469.432918	1	-1.760011605920	1.233248896548	-0.044407029138	-0.027067809529	0.008703507433	0.000124322204	0.984816104250	N\A	0.055252584407	0.011592546164	0.029432868851	0.006701306604	41	25	
4000000	444.744668	1	-1.545584738918	1.087489000256	-0.031907862465	0.049955250913	0.000358625634	0.000105873406	0.959508279999	N\A	0.106082844552	0.014994005485	0.046751512008	0.007821308117	56	23	
4050000	453.645028	1	-2.230595218039	1.575784402461	-0.076511258067	-0.214568929666	0.029969557626	0.000102844558	0.960970526661	N\A	0.126104517174	0.019181616231	0.049673659157	0.009310118032	40	20	
4100000	449.056461	1	-1.893818313789	1.315443978640	-0.044520326794	-0.094818791508	0.008607347483	0.000102959947	0.961735525214	N\A	0.117378489697	0.016396879916	0.049780733156	0.008411089627	50	23	
4150000	460.075493	1	-2.230198493795	1.578052171065	-0.088839534496	-0.134223345352	0.024026387954	0.000129345700	0.960039619715	N\A	0.110065496580	0.015585445071	0.046184008061	0.008096200021	42	28	
4200000	461.410168	1	-2.024585466357	1.441711968038	-0.075722734412	-0.102192092565	0.023729589165	0.000127894756	0.965830939618	N\A	0.100173449471	0.014418270675	0.043977171094	0.007886940908	46	27	
4250000	453.616445	1	-2.090897507538	1.431836458592	-0.062865329412	-0.073689252960	0.007941534044	0.000141652928	0.963091828307	N\A	0.096914237613	0.012228999666	0.046372518261	0.007401938663	48	20	
4300000	469.781981	1	-2.122287546081	1.488326515279	-0.073009974942	-0.099871092596	0.010492553169	0.000186159286	0.965578811063	N\A	0.109878910352	0.015936221962	0.047065332183	0.008742799364	49	30	
4350000	459.102298	1	-2.152359434443	1.542210328464	-0.090981871125	-0.133908801793	0.033312717155	0.000144452026	0.963720696864	N\A	0.105291833215	0.014630754188	0.045623378261	0.007435006352	42	32	
4400000	459.931272	1	-2.143362754151	1.506164793694	-0.085488484107	-0.098074925897	0.024502891325	0.000201225541	0.962066574601	N\A	0.114238276476	0.015933756776	0.048209432057	0.007993792277	43	21	
4450000	461.132734	1	-1.765479982543	1.240973799772	-0.048243239629	-0.004464395905	0.003652594340	0.000126749685	0.965106802543	N\A	0.110263369643	0.015637154682	0.046834154432	0.008247485323	46	23	
4500000	463.385121	1	-2.107645062267	1.461581354225	-0.063909431729	-0.122302324385	0.012509169162	0.000113663629	0.961168404333	N\A	0.128037648981	0.018134513741	0.052215062382	0.008980732559	46	19	
4550000	464.335572	1	-2.375349728511	1.665905957163	-0.092493475739	-0.193824425352	0.026882141794	0.000134587171	0.962242974171	N\A	0.115396869701	0.015692455014	0.049515116143	0.008198267314	52	16	
4600000	456.317137	1	-2.321886880670	1.666176710861	-0.102569598843	-0.173475422595	0.029538760259	0.000099124119	0.967298344682	N\A	0.114609230782	0.016011744437	0.046846839652	0.008058416997	65	28	
4650000	466.103446	1	-2.069954862957	1.490281222399	-0.087618238016	-0.086682427366	0.022805622680	0.000117433620	0.966814362223	N\A	0.109519603764	0.014690690606	0.047144829864	0.007695428359	40	27	
4700000	461.243853	1	-1.996353354186	1.395249295927	-0.061740394069	-0.074017876120	0.009748397310	0.000105083127	0.963868751387	N\A	0.103378064551	0.015101709692	0.046131378033	0.008016511700	44	26	
4750000	466.093301	1	-2.224072121717	1.541499842914	-0.072930626753	-0.146944242603	0.018237503981	0.000105619140	0.964147975457	N\A	0.103706992606	0.014660606210	0.045835527125	0.007670347566	55	12	
4800000	465.406313	1	-2.123489674170	1.484342979052	-0.077341931301	-0.095592845041	0.017638268433	0.000121401265	0.971146192666	N\A	0.123846264644	0.017452172075	0.050934245026	0.009056897567	48	27	
4850000	455.733883	1	-1.858844475494	1.241533426746	-0.031500160789	-0.030373055070	-0.003547556705	0.000129445771	0.958545175977	N\A	0.106428487838	0.015572227277	0.046493077138	0.008239773686	44	21	
4900000	464.276010	1	-2.139460254749	1.493515515975	-0.078479592816	-0.094091275396	0.017277274897	0.000105169870	0.968130384209	N\A	0.112914481802	0.016617589302	0.045165641423	0.008091050341	46	29	
4950000	454.268680	1	-2.121282538654	1.506718788710	-0.077203944787	-0.142832455922	0.023091073051	0.000113427285	0.963213387457	N\A	0.123234690283	0.017080918773	0.050737132629	0.008471425275	43	19	
5000000	465.012595	1	-1.981734655515	1.416742437430	-0.067468019887	-0.115709752855	0.022537239132	0.000095838993	0.962602183384	N\A	0.120912206551	0.017564444455	0.049595143724	0.008671796475	52	18	
5050000	471.192926	1	-1.933360602156	1.359775473252	-0.059566466609	-0.073339930574	0.013006215088	0.000124005195	0.963242402029	N\A	0.106280708357	0.015719240015	0.043437988848	0.007986096827	41	21	
5100000	470.740082	1	-2.258029792787	1.593524300797	-0.086047972741	-0.161207797756	0.025425474391	0.000105663899	0.964224138690	N\A	0.119602402871	0.017183837250	0.048730822691	0.008437854008	40	19	
5150000	469.712774	1	-2.140520527474	1.516352063063	-0.079603605965	-0.142981745876	0.025082851752	0.000125333535	0.964288807218	N\A	0.111216060786	0.015172168955	0.046906247740	0.007832389592	50	21	
5200000	463.544178	1	-2.606200979034	1.881182513863	-0.142119773178	-0.209559061137	0.047526411557	0.000190380635	0.959876434744	N\A	0.133279862797	0.019559951781	0.052948814716	0.009998142654	55	26	
5250000	455.086740	1	-2.354432877250	1.653634983849	-0.102121390436	-0.152677987768	0.032448322435	0.000137185177	0.961349458143	N\A	0.109760105927	0.015761180682	0.049637058248	0.008836879583	52	18	
5300000	466.983090	1	-2.161439336483	1.531448775005	-0.072492706622	-0.185782952304	0.025079865929	0.000113741129	0.956260292545	N\A	0.114638826650	0.015912026753	0.049739493321	0.008338085344	53	24	
5350000	464.610165	1	-1.992993080987	1.396247098696	-0.047377506099	-0.142508170163	0.009259465354	0.000105181326	0.965156207853	N\A	0.112827778601	0.015302710324	0.048709587879	0.007838642571	38	31	
5400000	477.323993	1	-1.984993798754	1.426775907833	-0.073340437420	-0.081990458962	0.014879658989	0.000109460563	0.960871637769	N\A	0.126058546965	0.018549864635	0.048446382645	0.008966835679	46	28	
5450000	464.410078	1	-1.933221484222	1.397812938623	-0.072564472771	-0.083303589102	0.021542966199	0.000111481621	0.961763849446	N\A	0.129902838312	0.019643705650	0.051376963744	0.010089046829	43	24	
5500000	455.827983	1	-2.211269864458	1.543502225076	-0.080175893242	-0.138480643677	0.022104438682	0.000098137538	0.961730068322	N\A	0.121875732719	0.017076598211	0.050904954204	0.008645727172	48	28	
5550000	465.323982	1	-2.110381883513	1.510045629413	-0.089259299771	-0.111201614114	0.030147523228	0.000154163383	0.964622920240	N\A	0.110525138556	0.016371124740	0.045917407408	0.008092675224	49	29	
5600000	468.200857	1	-2.306973242534	1.615497234987	-0.098257357769	-0.137725571259	0.029052579479	0.000205707244	0.961153539045	N\A	0.123852126583	0.018600278916	0.050039490409	0.009686263865	48	21	
5650000	460.176017	1	-1.927142922249	1.317162679365	-0.055102501841	-0.007330430738	-0.000162609666	0.000103083019	0.958682481368	N\A	0.117917211999	0.016995563972	0.049399731516	0.008678101126	50	26	
5700000	468.980425	1	-1.992296579348	1.432893630916	-0.074370475909	-0.083170629142	0.017131216334	0.000091552891	0.962307683158	N\A	0.121207346304	0.017038804116	0.050758317854	0.008937958674	42	27	
5750000	459.930263	1	-1.860992458076	1.296747454536	-0.049678974846	-0.051957273823	0.007730370317	0.000120275021	0.962977776157	N\A	0.118813185415	0.017453650058	0.047902875855	0.008344847638	50	27	
5800000	456.265932	1	-1.910525327879	1.335709854041	-0.049533233235	-0.076041070530	0.007955262293	0.000117580971	0.961550799885	N\A	0.124596481518	0.017517404256	0.053088783127	0.009086203028	48	18	
5850000	459.547280	1	-2.088206513876	1.462156501132	-0.078176704557	-0.067884183244	0.016687815738	0.000101979361	0.960339012035	N\A	0.125404702757	0.018920033078	0.050420653228	0.009548179237	55	22	
5900000	455.385972	1	-1.888523520323	1.340301885488	-0.061036373104	-0.047235514865	0.009700298566	0.000098566815	0.961730927035	N\A	0.125991883243	0.016954357132	0.051838880461	0.008383604379	43	26	
5950000	460.881664	1	-2.020295218312	1.378342610741	-0.050111461281	-0.093157562509	0.006918445473	0.000118682078	0.962922240140	N\A	0.115318064503	0.016121990781	0.049000184848	0.008309651851	43	18	
6000000	449.934837	1	-2.227441030278	1.615043835049	-0.102484727640	-0.148512103775	0.034111081955	0.000096501084	0.964391894220	N\A	0.117197774063	0.016229738263	0.050113420922	0.008285554669	39	25	
6050000	458.355528	1	-2.088521511621	1.444333010773	-0.063910649070	-0.121583520970	0.017760004684	0.000159224519	0.961491092938	N\A	0.111134200259	0.015011240339	0.049336652464	0.008212083913	38	16	
6100000	457.350994	1	-2.172648144622	1.521857383642	-0.075980149321	-0.143765882072	0.019608057745	0.000113949637	0.959788431567	N\A	0.119348434342	0.016527452257	0.050313752698	0.008417998625	39	31	
6150000	456.774574	1	-1.955779261184	1.407423227002	-0.071653139816	-0.088027877332	0.017750887867	0.000103913230	0.963782781789	N\A	0.110575641735	0.014935195925	0.048408474397	0.007763231273	50	21	
6200000	454.882847	1	-2.381049074696	1.676789323339	-0.098739387087	-0.185973816792	0.032438315854	0.000105885015	0.963652600780	N\A	0.116982081958	0.016891275953	0.047106418691	0.008164981549	43	20	
6250000	483.039377	1	-1.957231221412	1.385307288794	-0.047759818678	-0.147646251457	0.012140406972	0.000087826435	0.968206486027	N\A	0.109196773960	0.015431396786	0.046324650792	0.007926794577	44	29	
6300000	472.541989	1	-2.164811593974	1.485508086744	-0.068585031702	-0.128581303090	0.019380485008	0.000135263457	0.965946149182	N\A	0.116083752996	0.016154267964	0.048045456875	0.008071650900	44	26	
6350000	443.890380	1	-2.155516332367	1.483611022662	-0.078732941332	-0.090280161824	0.021609108436	0.000127373065	0.958943050510	N\A	0.125250988154	0.017798091540	0.051282791242	0.008882021821	50	24	
6400000	446.547922	1	-2.527542757673	1.762587900497	-0.104850214087	-0.217240462774	0.031436602198	0.000114996655	0.962187234742	N\A	0.136400680869	0.019885609998	0.052454171398	0.009534989628	58	20	
6450000	462.908394	1	-1.849452260623	1.298583133455	-0.056239808352	-0.022461278254	0.007797256449	0.000137961296	0.968967316695	N\A	0.112258786682	0.016454134861	0.046696972852	0.008411676796	44	27	
6500000	450.676589	1	-1.589264986178	1.078356905378	-0.029126398616	0.096553289113	-0.011929934023	0.000114499027	0.959724500763	N\A	0.111020676718	0.015871298925	0.047425457133	0.008195206072	47	27	
6550000	460.810229	1	-2.020480023066	1.409969414069	-0.062843489395	-0.095014574325	0.013612948721	0.000134837059	0.963993815921	N\A	0.116056125201	0.016555828907	0.048433317251	0.008490275855	40	25	
6600000	474.431525	1	-2.213075472436	1.554296575515	-0.081120910528	-0.162021029161	0.026670399611	0.000104289625	0.962195203360	N\A	0.122967769949	0.016270059245	0.053148856279	0.008412382845	53	18	
6650000	466.273849	1	-1.989241047516	1.364203029682	-0.050716314953	-0.079662492276	0.004873772975	0.000125603520	0.965269732529	N\A	0.112813032335	0.016512196676	0.046241669389	0.008527377740	41	25	
6700000	468.542892	1	-2.051244785875	1.423399352359	-0.062131499025	-0.094807987872	0.009632651217	0.000092768665	0.965643292705	N\A	0.115545372905	0.016708628377	0.047102684220	0.008605906185	43	23	
6750000	463.746065	1	-2.439045510338	1.712637450233	-0.094495085474	-0.248901771455	0.034943547319	0.000121548668	0.969550768408	N\A	0.130365319380	0.018439359002	0.048513154564	0.007982800894	42	25	
6800000	456.945194	1	-1.968878968636	1.380311304199	-0.064419328178	-0.052116869937	0.009793781673	0.000095911993	0.963661396650	N\A	0.117537057235	0.016768432296	0.047967257650	0.008231245166	54	29	
6850000	470.570513	1	-2.023608675300	1.436410028080	-0.081724258274	-0.051251829007	0.019101946793	0.000111019237	0.965543622519	N\A	0.103590548288	0.015699470210	0.043389269126	0.008028031665	46	24	
6900000	467.613005	1	-1.969388721266	1.372880927889	-0.049281973515	-0.092913766058	0.004950821203	0.000105711261	0.961060694911	N\A	0.101790794732	0.013618537694	0.046762469539	0.007443967685	46	21	
6950000	456.357960	1	-2.233234302972	1.585974686562	-0.084951467085	-0.181853787449	0.027543398307	0.000096674702	0.962026235805	N\A	0.115269656082	0.015723078714	0.050485059581	0.008303801417	46	23	
7000000	454.852144	1	-1.970416986557	1.375342763340	-0.063419607253	-0.050942561471	0.009605365502	0.000109350465	0.962385468365	N\A	0.123944161410	0.017918391115	0.050628492981	0.008786625105	40	24	
7050000	456.471015	1	-2.010192067933	1.407740496527	-0.063215045057	-0.074630917675	0.007193528225	0.000121951747	0.965772866459	N\A	0.111299697624	0.016280937913	0.046979839373	0.008478708626	48	19	
