Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m9-VR-002.txt
Log File Name:                   NEO_d1_m9-VR-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2854614598
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m9-VR-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1600000	646.943161	1	-1.436466203511	1.423245800781	-0.030936048170	-0.163610208457	0.016253705004	0.000185271919	0.994528197798	N\A	0.048075524687	0.004829401141	0.023777012487	0.003234548301	54	25	
1650000	655.670938	1	-1.595366885622	1.511306338991	-0.041419683000	-0.188048150088	0.020141307561	0.000057549180	0.994929715686	N\A	0.055288271687	0.005734253766	0.027349628682	0.003673050934	52	33	
1700000	641.946708	1	-1.438878996074	1.434832960143	-0.032410849756	-0.136968957919	0.012857334089	0.000030952727	0.992147753775	N\A	0.054815835243	0.005248618668	0.028527344316	0.003617983160	43	30	
1750000	647.492099	1	-1.454570781150	1.448654155703	-0.036233375641	-0.147862253225	0.017561721689	0.000026531386	0.992955458063	N\A	0.053057581877	0.005511161804	0.026913364870	0.003701685730	54	28	
1800000	652.299079	1	-1.646841622164	1.565926674082	-0.045364339320	-0.194949057743	0.020197070081	0.000026631485	0.993792324567	N\A	0.059815430639	0.006345327020	0.030035636303	0.004228397532	43	34	
1850000	638.736338	1	-1.497102267239	1.457948560972	-0.037227551773	-0.137244525430	0.015226826746	0.000107361826	0.993556825989	N\A	0.053069224181	0.005264541697	0.026969724923	0.003532516141	47	37	
1900000	642.268627	1	-1.409262245896	1.418737675398	-0.034474979049	-0.125972595572	0.014441172980	0.000088996163	0.994773480647	N\A	0.046717987299	0.004786138302	0.021631733093	0.003028310749	45	27	
1950000	640.368809	1	-1.477148861144	1.472337077981	-0.035501326534	-0.148805655101	0.015765502137	0.000103594398	0.991455549372	N\A	0.058321855056	0.006074986871	0.030134809761	0.004145199082	51	21	
2000000	629.392683	1	-1.355564443280	1.386187873206	-0.026844737531	-0.134997057089	0.012383948917	0.000070959391	0.991660874968	N\A	0.060792117034	0.006280852199	0.030430056828	0.004148451455	44	18	
2050000	661.227826	1	-1.336153360912	1.456939867340	-0.037332942761	-0.145975442168	0.016627496637	0.000033438816	0.992205326030	N\A	0.057475732897	0.006298520364	0.028565512939	0.004127611977	45	30	
2100000	656.368890	1	-1.671903229957	1.579659803315	-0.044567157681	-0.207863626859	0.022084475037	0.000015700978	0.993434363919	N\A	0.052335038579	0.005533827480	0.026879412660	0.003763393387	38	27	
2150000	651.533505	1	-1.479535320393	1.460497830032	-0.034119325058	-0.149550701961	0.014086816670	0.000018834753	0.992824269460	N\A	0.056358838159	0.005673787952	0.029278048702	0.003837600758	38	32	
2200000	650.300896	1	-1.549270846129	1.532041902853	-0.041364917434	-0.202455582376	0.020671125775	0.000020726056	0.994471004926	N\A	0.052791189412	0.005182285237	0.027546704359	0.003539976700	60	27	
2250000	646.788963	1	-1.576012684705	1.501173007159	-0.040130128880	-0.149778558404	0.014978660603	0.000020119874	0.991825030084	N\A	0.066256892433	0.007782774496	0.031208727703	0.004750770085	47	28	
2300000	654.725161	1	-1.507186036381	1.439318540187	-0.031620410623	-0.131143538306	0.012015360202	0.000022370798	0.994057874913	N\A	0.053939508564	0.005127223559	0.028303666526	0.003528747413	38	31	
2350000	641.047576	1	-1.428221233037	1.425976350659	-0.030098726683	-0.147912773933	0.015103304764	0.000018882719	0.991396151352	N\A	0.059125576046	0.006191663747	0.029874191601	0.004113828758	55	31	
2400000	626.196065	1	-1.447825380662	1.407162193952	-0.029171997175	-0.112544722563	0.010973092052	0.000062569838	0.991063410571	N\A	0.060930149054	0.006559221106	0.030786802247	0.004325815285	57	29	
2450000	646.963550	1	-1.619099740961	1.546937050476	-0.043210533387	-0.207178430895	0.024123568281	0.000020409147	0.990947002217	N\A	0.056612674600	0.005911534781	0.028678161054	0.003967590917	43	31	
2500000	637.791858	1	-1.460387597471	1.457110257877	-0.036685120028	-0.160283995026	0.018386531988	0.000023939041	0.993154304777	N\A	0.060151457442	0.006827992831	0.028769983025	0.004208081303	68	28	
2550000	630.564766	1	-1.585221240838	1.522766675997	-0.042799593423	-0.189661757548	0.021658234035	0.000020937101	0.990998046346	N\A	0.060487874254	0.006361901128	0.030638690182	0.004252842156	41	26	
2600000	647.502284	1	-1.422084273800	1.408110032504	-0.028838046241	-0.153756207298	0.013173951340	0.000041255840	0.992741395279	N\A	0.055454905627	0.005330331415	0.029213588652	0.003659448354	52	33	
2650000	643.464988	1	-1.348335475080	1.343839275998	-0.027111719490	-0.095512789779	0.010143548289	0.000029454617	0.994278292166	N\A	0.055954520420	0.005314210039	0.029422741326	0.003636483842	41	29	
2700000	648.552700	1	-1.488224193322	1.475873219815	-0.035952494594	-0.159257065105	0.015171536502	0.000019158458	0.992321173779	N\A	0.055966427147	0.005705759108	0.028935758131	0.003882839975	50	34	
2750000	638.731037	1	-1.473779368905	1.451772871264	-0.037799945413	-0.133703405175	0.013964045696	0.000021907015	0.993864401746	N\A	0.057633154420	0.006321635898	0.029021837719	0.004410193527	34	28	
2800000	642.907729	1	-1.331734657139	1.375015379608	-0.027959703918	-0.118166420784	0.011897282371	0.000034359706	0.994741213878	N\A	0.049233400287	0.005151233550	0.020589690566	0.002936474199	52	31	
2850000	634.829214	1	-1.370674857823	1.419352498526	-0.032674306221	-0.145138285877	0.015126947024	0.000019934271	0.990851050392	N\A	0.068664578179	0.008475117163	0.033031470591	0.005739475242	62	30	
2900000	638.228173	1	-1.263050148600	1.317806482968	-0.022310775141	-0.076205539918	0.006740382629	0.000003646927	0.994175446098	N\A	0.054042221977	0.005216008778	0.027813879621	0.003511549291	65	32	
2950000	630.307594	1	-1.357753211219	1.397148597469	-0.028664909684	-0.137279207830	0.014891494753	0.000003931391	0.991246024477	N\A	0.062631382828	0.006626459757	0.031907567318	0.004437790117	38	25	
3000000	644.790398	1	-1.604220167988	1.544789652031	-0.046169228520	-0.186299609791	0.021582592982	0.000004540177	0.991412903887	N\A	0.056701936919	0.006173777212	0.028147633559	0.004070803394	46	39	
3050000	647.382585	1	-1.723239562437	1.570601723769	-0.045218487902	-0.211267066220	0.023538940757	0.000005807324	0.991569044672	N\A	0.057650340398	0.006274869576	0.028434864790	0.004035362276	42	30	
3100000	633.064270	1	-1.636966869231	1.582571868352	-0.047302573161	-0.236179348109	0.026725892521	0.000007558415	0.995366961118	N\A	0.050965067559	0.005158387983	0.026140447464	0.003475341384	60	33	
3150000	660.635235	1	-1.450850627573	1.444328379989	-0.035369830261	-0.161537722487	0.018385459992	0.000027134493	0.993972408356	N\A	0.057822915817	0.005892953871	0.029629808354	0.004036107817	50	38	
3200000	644.747428	1	-1.289548059544	1.341154507214	-0.024932183023	-0.103767035164	0.010393201808	0.000080170314	0.993397968421	N\A	0.054254054236	0.005373110220	0.027987535973	0.003650655971	55	26	
3250000	649.004388	1	-1.651297956916	1.572351029463	-0.045288976118	-0.223838909338	0.023231024869	0.000081479640	0.992870392676	N\A	0.053909296439	0.005373609746	0.028272730384	0.003733613938	45	24	
3300000	645.562907	1	-1.560496274018	1.481361780773	-0.042341956731	-0.143777907183	0.016571367042	0.000027435019	0.995266183177	N\A	0.053521184420	0.006098187043	0.020560020684	0.003396096162	49	23	
3350000	661.031720	1	-1.512012678519	1.489574201945	-0.040183014552	-0.166349620937	0.018592014036	0.000020534188	0.994089899254	N\A	0.052550065073	0.005297341198	0.026175479318	0.003472648839	50	33	
3400000	640.202586	1	-1.708836059151	1.617530056620	-0.052212605936	-0.257551563359	0.030729012405	0.000027675109	0.993562246427	N\A	0.056829477107	0.005709924351	0.029165204016	0.003865345879	40	28	
3450000	628.925683	1	-1.591380423115	1.566820690433	-0.048221019854	-0.207944374867	0.026402193364	0.000028533536	0.992694379301	N\A	0.058139546640	0.006604878818	0.028047645270	0.004311593615	41	34	
3500000	649.664017	1	-1.807502245659	1.660585104507	-0.053080340826	-0.247133924670	0.026304278611	0.000019850574	0.991904587542	N\A	0.061131721387	0.006398548382	0.030089372645	0.004189615179	49	29	
3550000	651.403401	1	-1.911807915424	1.809768629221	-0.078931977986	-0.309660238019	0.043102371089	0.000024218233	0.993184920553	N\A	0.064562084610	0.007602687491	0.030806575637	0.004827984314	62	31	
3600000	651.397751	1	-1.530631811350	1.455492363559	-0.033760363150	-0.129645927793	0.011577307214	0.000015991090	0.992821480278	N\A	0.051939112513	0.005492834737	0.027223975973	0.003788945439	46	25	
3650000	639.236451	1	-1.653545359703	1.592729326620	-0.051563152918	-0.215062402705	0.026105270801	0.000020440176	0.993212320575	N\A	0.064412919915	0.007258309546	0.032216384976	0.004755051828	44	25	
3700000	650.331873	1	-1.442336209395	1.418678882578	-0.031996208252	-0.144014399044	0.016315954346	0.000014170518	0.993500098683	N\A	0.051236678302	0.005253944283	0.025200150619	0.003423034484	51	46	
3750000	646.656897	1	-1.242715609378	1.297231084744	-0.019969995487	-0.083049451451	0.006768160868	0.000037642488	0.993646277922	N\A	0.056365916701	0.005610580990	0.028956131254	0.003795086335	38	27	
3800000	646.949885	1	-1.392098530173	1.409032301985	-0.030578937410	-0.133731808336	0.013405230747	0.000028847540	0.990883861823	N\A	0.058432414160	0.006512272445	0.028283542836	0.004156135985	53	32	
3850000	629.024516	1	-1.351569468639	1.364836519779	-0.026038755504	-0.111372978269	0.010073666737	0.000157675990	0.992434962553	N\A	0.055310407838	0.005279121339	0.028958609797	0.003647949278	49	30	
3900000	642.906938	1	-1.446684876374	1.446365614797	-0.036994274468	-0.142474376969	0.018913221884	0.000088803532	0.991364805798	N\A	0.054443303844	0.005832670047	0.027415172793	0.003878460035	49	29	
3950000	656.128935	1	-1.634924802377	1.550225430086	-0.049422993808	-0.174558316310	0.022184532055	0.000057303705	0.993037676974	N\A	0.067371492147	0.007820933382	0.030523143373	0.004704775721	41	30	
4000000	640.828611	1	-1.549611364649	1.501359869430	-0.040261626047	-0.170152822544	0.018872626696	0.000083186790	0.993639149393	N\A	0.052600183251	0.005230918347	0.027841714200	0.003594346762	55	29	
4050000	660.021745	1	-1.516027271323	1.477288428978	-0.037613964447	-0.137352468045	0.012199920675	0.000021760076	0.994744046660	N\A	0.049429249380	0.004808082668	0.025317308693	0.003269286869	45	23	
4100000	647.456656	1	-1.446449228460	1.450386714367	-0.036383178723	-0.141010100644	0.015384151347	0.000025550718	0.993613647094	N\A	0.049819065766	0.004925726816	0.023597590874	0.003077829291	54	29	
4150000	647.407019	1	-1.629534440713	1.560888292895	-0.044206807010	-0.190099121086	0.019343055315	0.000022169780	0.990613700121	N\A	0.057209525709	0.006173367421	0.028928327217	0.004210414364	48	28	
4200000	642.582076	1	-1.647147402617	1.558923748124	-0.045687790951	-0.184005030401	0.018974946753	0.000038590182	0.991666605079	N\A	0.064908144143	0.007845739180	0.030795251982	0.004852796669	52	32	
4250000	643.716378	1	-1.381950674983	1.380656686562	-0.029832603646	-0.109699136193	0.011810507710	0.000016706722	0.992742792534	N\A	0.051968502814	0.005200832531	0.026865785888	0.003590336920	51	22	
4300000	644.485296	1	-1.673506421436	1.601004321012	-0.050317084419	-0.222515488833	0.024457250591	0.000020576949	0.992554826089	N\A	0.057511933135	0.005784978379	0.029483121545	0.003871812208	40	28	
4350000	650.992449	1	-1.731798176142	1.675754581341	-0.058274526306	-0.262811070996	0.030508669862	0.000013614568	0.992814114659	N\A	0.058713716129	0.006282571803	0.029191742625	0.004129005269	37	35	
4400000	651.676678	1	-1.514110450772	1.480836583352	-0.036846120636	-0.183474844241	0.020366604235	0.000012940121	0.991802943871	N\A	0.057269352891	0.006209002752	0.028770356345	0.004112952941	42	33	
4450000	649.961471	1	-1.565154316072	1.499040107083	-0.037204880258	-0.160458361678	0.015001545867	0.000024297314	0.992362936311	N\A	0.057638129616	0.006220368138	0.027724453363	0.003863768498	45	26	
4500000	634.944802	1	-1.639431158005	1.543402285381	-0.042854858138	-0.204973387104	0.022119064286	0.000026612775	0.990516166263	N\A	0.061884871747	0.006641892533	0.031254990233	0.004412506574	43	21	
4550000	649.608813	1	-1.366238826643	1.354857421688	-0.025918609595	-0.107474693032	0.010069370509	0.000049302655	0.994869188694	N\A	0.046709828332	0.004553781878	0.024619113502	0.003213087543	56	25	
4600000	659.695349	1	-1.410943210678	1.397066541507	-0.027490736374	-0.129399534590	0.010510580684	0.000035216646	0.993694333343	N\A	0.051665008329	0.004959819103	0.026864886352	0.003396683016	39	32	
4650000	643.060287	1	-1.304331875359	1.334948947024	-0.022560262763	-0.132281375986	0.013300564451	0.000033340906	0.991680666073	N\A	0.058986931594	0.006109598779	0.029736520561	0.004027670014	43	21	
4700000	649.733938	1	-1.621906929036	1.560255317807	-0.048518802431	-0.182128364730	0.020700251788	0.000026355798	0.993428834104	N\A	0.061772922712	0.006920843243	0.030601499562	0.004579073635	46	25	
4750000	637.384046	1	-1.455902491736	1.516047418449	-0.039184122671	-0.177417203816	0.018295287598	0.000016513561	0.991894595632	N\A	0.057817369100	0.005990540627	0.030503920452	0.004156462448	56	26	
4800000	640.127015	1	-1.594336085703	1.520643468194	-0.040030010951	-0.191743072121	0.018921524050	0.000021146360	0.993164991680	N\A	0.059021446659	0.006314537135	0.029982397300	0.004285208257	57	26	
4850000	645.733565	1	-1.464066936769	1.482274130054	-0.038636779954	-0.173608070989	0.019772250145	0.000015736336	0.994139176727	N\A	0.050586580893	0.004763636023	0.027740562522	0.003582144446	43	29	
4900000	641.117971	1	-1.573162610607	1.498215214855	-0.040925737633	-0.170367966529	0.019190497899	0.000018319135	0.993143920758	N\A	0.054500824062	0.005646060719	0.027609654803	0.003846487515	36	30	
4950000	655.060711	1	-1.578584103437	1.548241970073	-0.043232415981	-0.176042820636	0.017617060530	0.000018926210	0.992285428904	N\A	0.054032392569	0.005793808305	0.026998584015	0.003802234418	49	23	
5000000	648.938592	1	-1.624416064826	1.510521319160	-0.035980739946	-0.172020043675	0.013591665007	0.000014574149	0.991263394097	N\A	0.059793946835	0.006159763869	0.030018173678	0.004075825395	40	26	
5050000	643.552578	1	-1.612533424438	1.532656903341	-0.042076304721	-0.215333707735	0.024773007302	0.000050616544	0.993180645171	N\A	0.052798746551	0.005310935104	0.027306698346	0.003645813919	46	43	
5100000	629.550274	1	-1.287628853328	1.313476806261	-0.020634035929	-0.098278091834	0.009326649460	0.000024973550	0.992425872576	N\A	0.053723018793	0.005282097407	0.028527893783	0.003701491407	33	29	
5150000	640.172133	1	-1.411149466355	1.403435877897	-0.028142855649	-0.138357994151	0.012960546456	0.000044385070	0.992374093478	N\A	0.053086360867	0.005433286071	0.027082695998	0.003660747046	57	21	
5200000	646.055672	1	-1.337649140796	1.354796364111	-0.024982834336	-0.096531685648	0.007474700730	0.000055110740	0.993144280801	N\A	0.053705291027	0.005225308688	0.028631566256	0.003655941773	58	24	
5250000	645.073166	1	-1.575494256458	1.506224267957	-0.045594402823	-0.173978197934	0.023073239949	0.000058443047	0.993738839650	N\A	0.060740270836	0.006730888574	0.029472653109	0.004316816889	39	28	
5300000	633.417588	1	-1.278180008880	1.301679117255	-0.017509036886	-0.092703107109	0.004514549631	0.000082682956	0.993026938353	N\A	0.059231059722	0.006250896603	0.029169144904	0.004009900653	47	33	
5350000	656.388788	1	-1.329201254101	1.347312435717	-0.021986991540	-0.087538956105	0.003519803487	0.000043198807	0.993409155447	N\A	0.050926948428	0.005115529145	0.026131860515	0.003495809928	51	26	
5400000	635.827841	1	-1.166603018839	1.254837831432	-0.014984179776	-0.077304906105	0.006239450011	0.000042372254	0.991534099395	N\A	0.057536715809	0.005864357330	0.029599776974	0.003988051461	50	24	
5450000	619.652957	1	-1.378902192028	1.367929430877	-0.025835540029	-0.121407087569	0.011735064540	0.000048297351	0.990396396669	N\A	0.059189779205	0.005889507884	0.030710334751	0.004004822089	40	34	
5500000	646.130287	1	-1.459510969821	1.438857023833	-0.033769648902	-0.144127512875	0.013681947308	0.000110091538	0.993314036094	N\A	0.055503315553	0.005406553875	0.029266134972	0.003719231145	58	19	
5550000	638.589843	1	-1.509328551394	1.483370327279	-0.035985593253	-0.169162092198	0.019449115458	0.000138493763	0.990527048698	N\A	0.061390939872	0.006842204648	0.030229556981	0.004579192101	34	35	
5600000	633.646671	1	-1.222181034667	1.262862730555	-0.016482207578	-0.046093910104	0.002924897619	0.000105542698	0.992627385701	N\A	0.055605467876	0.005558685365	0.028032705685	0.003734637250	44	25	
5650000	648.470690	1	-1.362633534795	1.372580617767	-0.026132679761	-0.095339114273	0.006680656910	0.000115447620	0.993952549126	N\A	0.052193731983	0.005404442965	0.023434605584	0.003237597243	51	29	
5700000	634.246129	1	-1.350965236433	1.393341976582	-0.030530331687	-0.128165482203	0.011771810302	0.000166563701	0.992955435532	N\A	0.060309121600	0.006093688312	0.030516979719	0.004092543957	60	17	
5750000	621.020848	1	-1.470862460287	1.445263401936	-0.033976507240	-0.160867119911	0.019643259028	0.000075727890	0.990929462628	N\A	0.060112799687	0.006132969944	0.030345419718	0.004066905858	44	29	
5800000	654.644955	1	-1.423936604488	1.426548403687	-0.031724878177	-0.155109621896	0.014880543203	0.000029050656	0.995001108577	N\A	0.049018185073	0.004737899449	0.023027045330	0.002905690981	52	23	
5850000	649.593888	1	-1.688462542120	1.574969434001	-0.043955540888	-0.186496697759	0.015836080123	0.000024775321	0.991188409490	N\A	0.061893210861	0.006439750752	0.030928353543	0.004210167457	42	25	
5900000	629.236984	1	-1.678183836832	1.609083997108	-0.055681307697	-0.229183700158	0.030538782335	0.000038447254	0.991142815121	N\A	0.060843533209	0.006516187873	0.031052633851	0.004312233491	36	30	
5950000	645.648602	1	-1.499782476227	1.440500879044	-0.034078753292	-0.132190883064	0.013123299085	0.000084655761	0.992634068052	N\A	0.059092379390	0.006003303010	0.029935180363	0.004027202320	32	29	
6000000	632.680156	1	-1.306809878592	1.411274862230	-0.030276608932	-0.133132316012	0.013099457142	0.000121429012	0.993503440358	N\A	0.053800459974	0.005214117453	0.028358433255	0.003567023991	44	30	
6050000	643.660061	1	-1.550791930380	1.472849333530	-0.034402732458	-0.166606198635	0.015976973509	0.000077920150	0.992762220563	N\A	0.054478165993	0.005726870693	0.026592025521	0.003665837770	45	27	
6100000	627.081191	1	-1.445400564486	1.533908930002	-0.044805567178	-0.216666953963	0.027549840959	0.000302188038	0.993015369521	N\A	0.060434908893	0.006398712739	0.029104699638	0.004153093488	37	30	
6150000	651.781650	1	-1.234111562260	1.303322326042	-0.018644628782	-0.096233238536	0.009010127807	0.000070049995	0.992808209613	N\A	0.055158437912	0.006599725494	0.023224268526	0.003696288076	46	36	
6200000	639.595874	1	-1.351314244377	1.383062276319	-0.028959437980	-0.129843654566	0.015270713633	0.000032112765	0.991035882841	N\A	0.058460267608	0.005748632777	0.030303795464	0.003876406293	40	39	
6250000	649.927249	1	-1.472646414015	1.456601345828	-0.033041663177	-0.147986982415	0.012521344731	0.000018013347	0.994310593789	N\A	0.055358302699	0.005137683084	0.028761626908	0.003537107259	46	37	
6300000	646.289435	1	-1.623183016207	1.582259430759	-0.051526002247	-0.211439441877	0.024834688581	0.000027896731	0.993433182008	N\A	0.059773858596	0.006344685774	0.029360304272	0.004162606795	45	31	
6350000	653.525213	1	-1.470586964576	1.468418955920	-0.037979166124	-0.154479173077	0.016637106685	0.000064977578	0.993133340701	N\A	0.058203634303	0.005955408546	0.029241930553	0.003977277858	49	31	
6400000	641.726127	1	-1.368895202609	1.467605031317	-0.035404775450	-0.156712192372	0.015505140188	0.000086188210	0.991843995743	N\A	0.059720886050	0.006103985772	0.029191063931	0.003930289273	45	36	
6450000	643.514984	1	-1.627402526468	1.524112708069	-0.040562586264	-0.169259192136	0.017236015764	0.000108577405	0.990510934282	N\A	0.060984213252	0.006401159898	0.031013845928	0.004298430262	48	24	
6500000	656.277621	1	-1.308910684638	1.363516776834	-0.024570684812	-0.095365594591	0.007327496647	0.000010845622	0.994025833248	N\A	0.051778089281	0.005396039072	0.026198328108	0.003587578675	43	27	
6550000	652.701596	1	-1.316622767846	1.340267623920	-0.023956129795	-0.094701872341	0.008464023647	0.000061695751	0.991854541698	N\A	0.054011270458	0.005448486597	0.028048779085	0.003786508330	61	35	
6600000	649.127822	1	-1.620084920726	1.557747333296	-0.041774644711	-0.205935405513	0.019269159628	0.000025299898	0.993271623657	N\A	0.055105282221	0.005261876077	0.028370940433	0.003497461553	50	30	
6650000	648.284974	1	-1.547310169180	1.497020629458	-0.037915815981	-0.187483277213	0.019332071211	0.000170061781	0.992821435789	N\A	0.059059588145	0.005967855844	0.029739274980	0.003930957677	47	24	
6700000	638.306119	1	-1.443112400543	1.438297971761	-0.032461630764	-0.140530821410	0.014508735018	0.000124383994	0.992878703979	N\A	0.055555365149	0.005580204341	0.029009558032	0.003851895638	55	27	
6750000	646.762668	1	-1.605881595120	1.534331988050	-0.046847908144	-0.186022431925	0.021957543177	0.000157138893	0.994434084957	N\A	0.062976812655	0.007237382480	0.029808469514	0.004521598271	47	32	
6800000	635.474082	1	-1.523293000569	1.474583373558	-0.036505926040	-0.150163510590	0.012882733870	0.000195757141	0.992839991188	N\A	0.057875142824	0.005715473242	0.029800189375	0.003878879322	52	28	
6850000	640.825415	1	-1.451555287291	1.440045408057	-0.034550211380	-0.149868399156	0.019289417396	0.000108359254	0.992712338930	N\A	0.063930358592	0.007722833822	0.030371923771	0.004775590327	51	27	
6900000	643.934844	1	-1.157601042157	1.230933147863	-0.013442654335	-0.059762730827	0.004326858552	0.000100332219	0.991898602476	N\A	0.061325993286	0.006827720132	0.030479417535	0.004524218883	56	21	
6950000	633.061129	1	-1.477602264600	1.530119521991	-0.042676998321	-0.192506004927	0.020615031292	0.000099799027	0.994476960064	N\A	0.051176147170	0.005041954235	0.026723907543	0.003469195935	40	28	
7000000	641.495876	1	-1.498459279443	1.433192788615	-0.030754676424	-0.130723914214	0.010563061875	0.000115123219	0.993764744321	N\A	0.052749137196	0.005135615269	0.026644937047	0.003412001447	53	29	
7050000	638.246775	1	-1.384590100300	1.371290931184	-0.029443710795	-0.102093197594	0.011758737908	0.000123942543	0.992910147031	N\A	0.061690142811	0.007402610861	0.028125262413	0.004448257947	55	24	
