Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m9-glob-001.txt
Log File Name:                   MED_d1_m9-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1351228372
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m9-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	619.044324	1	-0.492773894674	0.866768317438	-0.038474259417	0.158818934460	0.007834122861	0.000062714704	0.996259073801	N\A	0.020521334369	0.002795145340	0.021483298789	0.003558406577	47	6	-0.036847211668	Global Trend	
1550000	629.428971	1	-0.527781032380	0.860293574001	-0.038335442027	0.165954251226	0.005268277314	0.000076564182	0.979751477584	N\A	0.060555626334	0.007487874282	0.030297357222	0.004736018538	28	5	0.003245043573	Global Trend	
1600000	617.241320	1	-0.426849552978	0.872650093115	-0.042084453421	0.163444183402	0.005153825866	0.000135162129	0.999939315249	N\A	0.019170379315	0.002382410446	0.020711582898	0.003315808416	41	4	-0.813638652393	Global Trend	
1650000	621.568868	1	-0.489696624641	0.868695273847	-0.044133341066	0.173791286180	0.009601947997	0.000049217090	0.991973815895	N\A	0.023232184121	0.002700375335	0.021692780407	0.003197944324	35	2	0.018889289450	Global Trend	
1700000	620.397064	1	-0.505396770787	0.812538680510	-0.035749138791	0.226106487961	-0.003636120624	0.000049830903	0.999945169596	N\A	0.018254021779	0.001858232905	0.019491099633	0.002864289143	39	3	0.259372325620	Global Trend	
1750000	607.828776	1	-0.341025243525	0.821479483171	-0.037327132433	0.197829632548	0.002165967488	0.000099857627	0.993513984822	N\A	0.022076110944	0.003063655911	0.022011946542	0.003067133923	36	2	-0.046415885896	Global Trend	
1800000	611.922934	1	-0.326726310645	0.770830037995	-0.026646067079	0.197712373345	0.002331421193	0.000073683428	0.998742301946	N\A	0.039940638584	0.005403994400	0.023004008950	0.004414267591	39	4	-0.008121192400	Global Trend	
1850000	623.534437	1	-0.546802165457	0.855899596541	-0.037146203381	0.180698633116	0.003440804682	0.000067987426	0.985412458862	N\A	0.054520278284	0.006878856813	0.027514227888	0.004600042031	37	4	-0.001812463713	Global Trend	
1900000	616.873703	1	-0.636889356879	0.885273158084	-0.045592611158	0.192979950479	0.003481739519	0.000068267585	0.986955905017	N\A	0.028314158078	0.003451748231	0.022826488190	0.003420748155	45	3	-0.012150538239	Global Trend	
1950000	617.223606	1	-0.358473694745	0.770821784137	-0.032153517466	0.213067799179	0.002770207642	0.000081352360	0.983907671839	N\A	0.061348599525	0.009460906712	0.027207415359	0.004844050047	36	4	-0.002325675606	Global Trend	
2000000	617.128649	1	-0.419584512419	0.831967485500	-0.037719857216	0.204161985856	0.001652648407	0.000078021478	0.999988237172	N\A	0.020809468842	0.002555754773	0.022430379944	0.003554154685	43	5	-0.948267030245	Global Trend	
2050000	609.544049	1	-0.549101785753	0.862454080362	-0.038908641148	0.171626593919	0.007026386381	0.000084784002	0.997408274494	N\A	0.022086692768	0.002739230504	0.023284395577	0.003667972992	42	8	0.045419861754	Global Trend	
2100000	608.244665	1	-0.509034155184	0.873243470079	-0.043160237560	0.174199680397	0.006212753246	0.000081805895	0.985063130240	N\A	0.032457412501	0.004077629080	0.023399374138	0.003811642328	39	2	0.009273393664	Global Trend	
2150000	632.254705	1	-0.448723076363	0.796514767389	-0.031243993378	0.194270991783	0.000741171916	0.000067115646	0.980777855036	N\A	0.053105411503	0.007069249591	0.028294005426	0.004915996972	42	6	0.002700207955	Global Trend	
2200000	620.649788	1	-0.477987506806	0.851498004786	-0.038532430263	0.156557798708	0.007001378038	0.000087878542	0.982874838423	N\A	0.054261958631	0.006360920550	0.028376031672	0.004504114909	36	3	0.003166435792	Global Trend	
2250000	643.560880	1	-0.424700870935	0.860486379011	-0.038062751974	0.172908774382	0.003132854141	0.000079920785	0.999913797620	N\A	0.020186029520	0.002628364289	0.022044247204	0.003531983313	38	6	-0.447483609018	Global Trend	
2300000	633.136173	1	-0.527471075533	0.852745637267	-0.037227453122	0.181717712207	0.002044897973	0.000060353097	0.990423222915	N\A	0.023060763908	0.002868984883	0.020419385651	0.003242545492	41	5	0.015820708089	Global Trend	
2350000	617.542888	1	-0.536458272887	0.880467375182	-0.041119056658	0.155819307826	0.007665868245	0.000057556312	0.982879294686	N\A	0.055361650511	0.006947876186	0.027604541472	0.004304885813	43	4	-0.000781535761	Global Trend	
2400000	623.968408	1	-0.500754470547	0.882794344336	-0.042296992628	0.150325262703	0.010031652369	0.000070092410	0.999919235985	N\A	0.019715848062	0.002576980444	0.021405606686	0.003315193171	37	4	0.261859730968	Global Trend	
2450000	622.532410	1	-0.529665675583	0.857498618209	-0.037370453486	0.176935969301	0.002224296357	0.000077514090	0.998615362890	N\A	0.020881507153	0.002647693464	0.022140520923	0.003538120103	33	4	0.095938035025	Global Trend	
2500000	609.122305	1	-0.551342874842	0.887423502246	-0.040731236047	0.141312145118	0.012050261689	0.000067687005	0.999992005652	N\A	0.019884032039	0.002499883812	0.021505071784	0.003339500988	31	2	1.189334339915	Global Trend	
2550000	612.972313	1	-0.479255413068	0.849990643206	-0.043232691802	0.185006157159	0.008642270902	0.000050356397	0.999624393512	N\A	0.020397147935	0.002505626006	0.021828603258	0.003303345965	33	3	0.096033652601	Global Trend	
2600000	595.677102	1	-0.392179190474	0.741900877849	-0.021690413240	0.205372962526	-0.002102198686	0.000067411067	0.979322165586	N\A	0.060018756069	0.007178905484	0.030924799396	0.004804291393	40	1	0.001861413074	Global Trend	
2650000	617.591249	1	-0.541751467124	0.865847709471	-0.036758734299	0.168758973696	0.003488423709	0.000079560467	0.998989687547	N\A	0.021781500410	0.002788644440	0.023264462281	0.003771704717	54	2	-0.091523657153	Global Trend	
2700000	617.100413	1	-0.296954435312	0.802409430359	-0.041781075758	0.238908803725	0.000066252666	0.000066491204	0.999914458845	N\A	0.016798179467	0.002148668641	0.018256440840	0.003427350077	49	3	-0.256589165136	Global Trend	
2750000	619.838872	1	-0.490623391530	0.865678594455	-0.041658514128	0.166232549799	0.010971075181	0.000074939756	0.999715111167	N\A	0.019925792276	0.002470196547	0.021508375865	0.003335151251	31	3	0.182144909850	Global Trend	
2800000	611.280892	1	-0.462234903588	0.817058570168	-0.031083921094	0.219038880664	-0.007710090587	0.000067360417	0.994758532739	N\A	0.022545260633	0.002974391261	0.023102289267	0.003604036311	32	4	-0.035783258849	Global Trend	
2850000	622.047360	1	-0.554970021890	0.902935367598	-0.046764212268	0.159405430357	0.005974022844	0.000050483460	0.982931187778	N\A	0.064115088976	0.007338667871	0.032304453791	0.004726483901	47	5	0.000345975857	Global Trend	
2900000	610.663938	1	-0.562801501387	0.905350049409	-0.046339519102	0.127812814301	0.013336524709	0.000097072636	0.987540351360	N\A	0.027187428324	0.003156771712	0.022798291938	0.003617843328	42	4	-0.026638960549	Global Trend	
2950000	610.395614	1	-0.503890638638	0.810276247533	-0.036953013821	0.225348171404	0.001468876960	0.000079897471	0.999991184015	N\A	0.019941085995	0.002369044467	0.021597128432	0.003038352216	37	2	-0.961672840489	Global Trend	
3000000	616.499122	1	-0.551171692689	0.849536024843	-0.036377600372	0.175903716249	0.006749999603	0.000090481956	0.993856454902	N\A	0.020656990100	0.002703792042	0.020603278314	0.003309820316	39	3	0.039328995008	Global Trend	
3050000	602.075614	1	-0.524881422432	0.859601419572	-0.044212711020	0.193933480071	0.004753904252	0.000041850240	0.980748899418	N\A	0.046627319126	0.005587144102	0.028269704334	0.004658106781	38	4	-0.002622703203	Global Trend	
3100000	605.644827	1	-0.483970430672	0.831849517513	-0.037617133964	0.205632683648	-0.000962528219	0.000088479680	0.984875191908	N\A	0.030824137879	0.003851469135	0.023749175984	0.003824023678	36	1	0.010544758346	Global Trend	
3150000	611.946420	1	-0.505351259520	0.877944122371	-0.041618846957	0.156087221241	0.007893970781	0.000097944324	0.998875552282	N\A	0.022224195918	0.002748115584	0.023802991839	0.003771959678	36	3	0.144257853764	Global Trend	
3200000	622.688789	1	-0.496565650856	0.864373262611	-0.042251809364	0.175464872700	0.006838310993	0.000043470494	0.998660262069	N\A	0.017204571480	0.001888190718	0.017941431469	0.002465887399	42	3	0.029736145933	Global Trend	
3250000	615.418068	1	-0.496314025290	0.837226814342	-0.039429536744	0.200285277946	0.002014567973	0.000061187841	0.999987866938	N\A	0.021314744654	0.002613943906	0.023005355498	0.003751668037	46	2	-0.599013755239	Global Trend	
3300000	613.876713	1	-0.473143394768	0.837649164608	-0.041723710058	0.200135413711	0.004029267167	0.000063416007	0.999898834589	N\A	0.020416873938	0.002311399521	0.021847853585	0.003440357634	37	2	0.321754764166	Global Trend	
3350000	600.549307	1	-0.503321181101	0.850554286298	-0.037992048509	0.182676510472	0.003011812880	0.000090491465	0.984007592050	N\A	0.045452660481	0.005990798597	0.025856336329	0.004291681294	38	1	-0.005074785922	Global Trend	
3400000	598.818578	1	-0.530530184940	0.879619329013	-0.040094712449	0.160833336852	0.007496460216	0.000090925687	0.989121582513	N\A	0.024706244556	0.003083102689	0.022584322614	0.003606708541	40	4	0.022612584760	Global Trend	
3450000	637.408645	1	-0.496353943717	0.848228489562	-0.036417241252	0.188724081876	-0.000208962037	0.000522970003	0.998542556603	N\A	0.018489787327	0.002243585074	0.019682060543	0.003027265347	42	4	-0.591663052478	Global Trend	
3500000	627.935810	1	-0.478385916246	0.843759899892	-0.039079161954	0.192476726694	0.003662461467	0.000058446245	0.999749968168	N\A	0.019815993565	0.002522675183	0.021360434627	0.003519656365	35	5	0.151159123648	Global Trend	
3550000	627.258617	1	-0.454601142867	0.833122124483	-0.041907510281	0.205044997292	0.004307170382	0.000070258127	0.988023805769	N\A	0.026719601141	0.003347776277	0.021746062772	0.003456869878	39	5	-0.012577086502	Global Trend	
3600000	621.327482	1	-0.484099437969	0.854340938987	-0.044162717793	0.182033029477	0.008161870201	0.000070057478	0.999327686466	N\A	0.020631666148	0.002577846016	0.022062891184	0.003398813302	35	5	-0.110022722864	Global Trend	
3650000	630.645960	1	-0.429405968146	0.789818349694	-0.033510443328	0.226683671466	-0.000710629014	0.000073744571	0.987551826451	N\A	0.044206168848	0.006249575179	0.021193726214	0.004331773057	52	3	-0.003782204819	Global Trend	
3700000	625.506579	1	-0.458450347727	0.855214033798	-0.045860661944	0.180012118935	0.009954574512	0.000057683663	0.999708204354	N\A	0.020707038912	0.002980471391	0.022622254521	0.003856040012	28	4	-0.170317060053	Global Trend	
3750000	624.253789	1	-0.370561625445	0.775544132310	-0.029896418781	0.230426670251	-0.002606536303	0.000051194443	0.982436952777	N\A	0.050029061008	0.005959253457	0.026816510772	0.003814763118	34	4	-0.001989005408	Global Trend	
3800000	612.122068	1	-0.452008512072	0.878020495623	-0.044412866600	0.152300003531	0.013870655368	0.000058817555	0.999996352498	N\A	0.020828038016	0.002868508622	0.022735576889	0.004041674815	34	1	-1.581886452380	Global Trend	
3850000	610.883394	1	-0.432382283833	0.853963213407	-0.040782773024	0.171984211652	0.009356185086	0.000135470573	0.997676843793	N\A	0.021843990103	0.002936394961	0.023412377514	0.003854974939	33	5	-0.094187091701	Global Trend	
3900000	634.665245	1	-0.378057348625	0.829713540052	-0.036393471680	0.200467869582	0.001976640104	0.000101206382	0.999349428908	N\A	0.019379550658	0.002420752985	0.021023255557	0.003412662182	43	3	-0.182289716243	Global Trend	
3950000	611.229482	1	-0.455014370388	0.858490327211	-0.041178010226	0.174150617308	0.008365447627	0.000050003604	0.999993338983	N\A	0.020794972813	0.002756968453	0.022638454631	0.003520963660	33	3	-0.894517657605	Global Trend	
4000000	617.091610	1	-0.560487915540	0.938012686303	-0.045103398757	0.132447406983	0.010359906525	0.000096410877	0.985000122743	N\A	0.032363083562	0.004713978086	0.021712716476	0.004017953420	43	2	0.012439473850	Global Trend	
4050000	613.344061	1	-0.498018590445	0.886628872401	-0.035223474278	0.145470966698	0.001749487821	0.000080552396	0.999820803568	N\A	0.019913834510	0.002958223628	0.021792012673	0.003591450101	43	6	-0.256457249019	Global Trend	
4100000	616.495831	1	-0.499862837673	0.831283511055	-0.033592248547	0.205652510264	-0.002668289622	0.000066007779	0.999901510560	N\A	0.016424829821	0.002100856990	0.017930621522	0.002731656824	53	4	-0.232315200824	Global Trend	
4150000	624.584218	1	-0.486916181408	0.838889901065	-0.043014881941	0.200559459479	0.007514107142	0.000060186423	0.987137397660	N\A	0.029431528357	0.003667131912	0.022144977276	0.003355087400	42	5	-0.008466407824	Global Trend	
4200000	619.720601	1	-0.550835604947	0.865896334389	-0.038338127647	0.176312065094	0.001891290458	0.000107920452	0.990335738370	N\A	0.023116993678	0.003107792710	0.020912845445	0.003613436710	33	3	-0.027556956812	Global Trend	
4250000	622.065896	1	-0.524668834530	0.874207569267	-0.038234230664	0.161330530368	0.006296755120	0.000061986168	0.998934982979	N\A	0.020909047756	0.002947215131	0.022538348831	0.003963872622	43	2	0.068901435051	Global Trend	
4300000	612.038312	1	-0.506301245137	0.823764652519	-0.036771255683	0.214483911100	-0.001151923039	0.000081103519	0.999977212965	N\A	0.020416765141	0.002688914768	0.022307488770	0.003983133958	47	2	-0.585775842459	Global Trend	
4350000	606.765977	1	-0.392013090542	0.826411644649	-0.036367486559	0.206610664901	-0.000356893897	0.000134942221	0.999050771604	N\A	0.021217591683	0.002937295891	0.023155857976	0.003731263363	41	3	-0.158569728887	Global Trend	
4400000	609.741584	1	-0.489124219736	0.814347276453	-0.037052092094	0.221890390566	-0.003338037181	0.000092312495	0.995856934043	N\A	0.021606057268	0.002581069049	0.022291247721	0.002787055187	46	1	0.044567065474	Global Trend	
4450000	621.813391	1	-0.560043488331	0.834780505609	-0.042637028677	0.204770393968	0.005601162240	0.000053251148	0.998331777813	N\A	0.021200220239	0.002528370423	0.022434624372	0.003438905874	34	6	-0.044841600936	Global Trend	
4500000	627.787758	1	-0.381600750071	0.795225346321	-0.042258454449	0.249794308281	0.000487246309	0.000047457037	0.998801559040	N\A	0.020255568632	0.002512562048	0.021769667813	0.003529976825	42	4	0.050269221807	Global Trend	
4550000	638.286502	1	-0.480854270058	0.818046059161	-0.036784044758	0.219265006282	-0.000513411570	0.000066301259	0.999983292073	N\A	0.019204064526	0.002403951716	0.020766800974	0.003397003927	39	4	-0.956310136432	Global Trend	
4600000	619.748961	1	-0.732659315825	1.050803960507	-0.063674292301	0.099870045259	0.018835393105	0.000049540240	0.983902721282	N\A	0.049852964781	0.006363187955	0.025626361125	0.004332912321	49	4	0.000216312322	Global Trend	
4650000	619.407578	1	-0.458002149185	0.814683717322	-0.042219934724	0.225246552740	0.003443005678	0.000088588146	0.998581806888	N\A	0.020891871739	0.002611860913	0.022413742195	0.003510136702	43	5	-0.073275628758	Global Trend	
4700000	617.011422	1	-0.517449299826	0.838151192051	-0.033909953845	0.179977243238	0.002316365090	0.000085118128	0.985126278460	N\A	0.036054073008	0.004439096912	0.023630125944	0.003603005058	46	3	0.009475247908	Global Trend	
4750000	608.879074	1	-0.517397983312	0.834029581814	-0.040598915889	0.208708133278	-0.000086458604	0.000064259833	0.999448715022	N\A	0.018749774401	0.001831734625	0.019851287019	0.003070303827	39	3	-0.093303166074	Global Trend	
4800000	629.837211	1	-0.543540823371	0.882558543114	-0.043383355208	0.150710699043	0.010293345596	0.000080468687	0.999984296171	N\A	0.018607847979	0.002526701408	0.020380146086	0.003535779613	51	6	-0.947527937783	Global Trend	
4850000	626.787861	1	-0.499587646242	0.864675998551	-0.041058909576	0.168116955089	0.007619518326	0.000078362299	0.999094630519	N\A	0.019542760901	0.002447788592	0.020979887249	0.003250560168	30	4	0.107161639428	Global Trend	
4900000	630.418041	1	-0.451889809444	0.865160376028	-0.037596984857	0.155866014467	0.008265899581	0.000086279843	0.996996710544	N\A	0.019510916685	0.002613640799	0.020482110643	0.003576935175	52	4	-0.048660107889	Global Trend	
4950000	629.857362	1	-0.431325087584	0.864319507714	-0.043259689832	0.170316684766	0.008029554799	0.000084847809	0.999974425701	N\A	0.018782749387	0.002578215268	0.020554961538	0.003373283917	41	4	-0.577283850172	Global Trend	
5000000	640.592959	1	-0.499937716526	0.853848799783	-0.039077143984	0.177690851899	0.006909893018	0.000077312931	0.999158484422	N\A	0.018667642610	0.002369695050	0.020170253661	0.003184106912	42	5	-0.113211289197	Global Trend	
5050000	614.025502	1	-0.388376882139	0.942795250125	-0.052982062874	0.143144039639	0.012640689759	0.000096403825	0.983524720237	N\A	0.032128493089	0.003876795485	0.024502340573	0.003807064672	36	6	0.014739286590	Global Trend	
5100000	630.582603	1	-0.510845162302	0.841069972451	-0.040598689388	0.187317424817	0.003422389285	0.000058862332	0.993622284370	N\A	0.021632804073	0.002813156392	0.021642803791	0.003768692272	42	8	0.028311950801	Global Trend	
5150000	616.665566	1	-0.497605013915	0.863455689050	-0.041718800431	0.166989012263	0.007292247219	0.000055006918	0.985744668830	N\A	0.033572498256	0.004290455989	0.023289279898	0.003863093983	40	6	0.006449245490	Global Trend	
5200000	615.149048	1	-0.713521992360	0.933039131693	-0.050077552994	0.157282231373	0.010047031224	0.000076240565	0.984992778464	N\A	0.033597360117	0.003411020658	0.022509684931	0.003310509627	39	4	-0.007555133163	Global Trend	
5250000	605.553395	1	-0.473907487143	0.835797340808	-0.038681816867	0.202248855015	0.000455075823	0.000045317816	0.999930382217	N\A	0.020227381564	0.002462633122	0.021706317602	0.003446931765	41	5	-0.197590589366	Global Trend	
5300000	601.370525	1	-0.528234998710	0.854853676166	-0.039923773090	0.183226958995	0.006858748688	0.000050136414	0.980227819568	N\A	0.059373396617	0.007665363367	0.030342123971	0.004961143504	29	1	0.001906787584	Global Trend	
5350000	617.996299	1	-0.499079329007	0.862330618271	-0.039430482563	0.158174556796	0.006539991603	0.000061348593	0.980522030120	N\A	0.061119012104	0.007909158212	0.030941004437	0.004840355482	36	2	0.001927534665	Global Trend	
5400000	606.414239	1	-0.455540071968	0.774407455500	-0.035438175974	0.229090568808	0.001144666059	0.000149608683	0.980734439443	N\A	0.038841739000	0.004721533467	0.025858783010	0.004314391584	43	1	0.019837674195	Global Trend	
5450000	617.963332	1	-0.473376283531	0.866599973408	-0.042175147345	0.170456451494	0.005921679553	0.000068857101	0.999744637527	N\A	0.019922670139	0.002474420399	0.021471576862	0.003284228144	44	3	0.160983058622	Global Trend	
5500000	636.281120	1	-0.611184502136	0.925663813358	-0.046307748498	0.145806906180	0.008664500642	0.000048595967	0.986056378019	N\A	0.048707612351	0.005794658838	0.025691275488	0.004019375268	31	8	-0.003822029971	Global Trend	
5550000	636.829469	1	-0.515192392753	0.878375692257	-0.041747068874	0.146039354775	0.010793714021	0.000055225698	0.994381329750	N\A	0.019805087187	0.002592707748	0.019502099170	0.003262000811	48	4	-0.026241856967	Global Trend	
5600000	617.925164	1	-0.503363073058	0.857961946389	-0.041874631925	0.176941870177	0.006600558882	0.000045071872	0.994810417681	N\A	0.021666683809	0.002518475612	0.021957808271	0.003315263563	33	5	-0.022705584462	Global Trend	
5650000	611.421508	1	-0.537200036993	0.842040030674	-0.036870527647	0.191363130971	0.003620211851	0.000091336519	0.999974699079	N\A	0.021059502752	0.002635212858	0.022895785056	0.003666512505	36	5	-0.881647731625	Global Trend	
5700000	623.513754	1	-0.482798877563	0.783165238091	-0.037714889030	0.251270708073	-0.003260262066	0.000083495382	0.998109313099	N\A	0.018869849705	0.002118428907	0.019553446928	0.002806056789	45	3	0.064675273670	Global Trend	
5750000	634.419129	1	-0.491054992613	0.819449287074	-0.036218683298	0.203760212354	0.002632375693	0.000053457322	0.990656618085	N\A	0.023882370728	0.002955766657	0.021785739023	0.003391529627	40	6	-0.020746187034	Global Trend	
5800000	620.555098	1	-0.504903921812	0.853718633078	-0.042183928692	0.183965895245	0.006436577666	0.000051715941	0.983581551567	N\A	0.037735496361	0.004588521472	0.024522325762	0.003806988828	32	7	-0.005312087522	Global Trend	
5850000	641.821415	1	-0.497989689044	0.832844439811	-0.042678364736	0.202481574089	0.008354572353	0.000035894560	0.999832846521	N\A	0.019126184060	0.002306839242	0.020718795399	0.003342369852	46	6	-0.093591083853	Global Trend	
5900000	635.968280	1	-0.462099565484	0.819589762150	-0.040750505480	0.219387728858	0.002164789336	0.000047592151	0.983001166868	N\A	0.043385361744	0.005530081354	0.026570588038	0.004387648597	39	6	0.005176500829	Global Trend	
5950000	637.651594	1	-0.541863035656	0.857575997159	-0.043481639228	0.186109622763	0.007432901397	0.000050248126	0.992031523960	N\A	0.023299480683	0.002783410753	0.021513445327	0.003322381286	38	9	-0.018478399815	Global Trend	
6000000	599.602264	1	-0.365034069875	0.715842807105	-0.024185821633	0.267192134196	-0.006607888956	0.000100795772	0.979280597070	N\A	0.061513322356	0.007627195190	0.031147661191	0.004787366974	35	2	0.002827648252	Global Trend	
6050000	621.821294	1	-0.504461936767	0.828497000749	-0.040508744684	0.207948846268	0.004249956589	0.000076720300	0.999995085442	N\A	0.021012176567	0.002618462192	0.022833772922	0.003402676717	36	3	-1.183218404217	Global Trend	
6100000	626.475334	1	-0.422972787513	0.850617685750	-0.044571793969	0.183336550478	0.010938971809	0.000085084533	0.999956052392	N\A	0.019770806292	0.002485854314	0.021457912142	0.003409368653	32	4	0.493309275426	Global Trend	
6150000	597.784430	1	-0.538091910776	0.889369000680	-0.043648627711	0.164778253969	0.007718320270	0.000061826870	0.983866225723	N\A	0.030591340595	0.004197765689	0.024719946323	0.004384542580	36	3	0.009147838030	Global Trend	
6200000	617.774510	1	-0.423089725661	0.813766670388	-0.044022504251	0.223761131789	0.006463913943	0.000068364525	0.999996815518	N\A	0.020085836974	0.002636535966	0.021845666571	0.003828681421	52	1	-1.313823902940	Global Trend	
6250000	600.878979	1	-0.565658482692	0.884762238316	-0.037096778406	0.142595264598	0.006720514721	0.000085671668	0.980597430120	N\A	0.045198638960	0.005949849820	0.027347079314	0.004797393676	44	1	0.005678828308	Global Trend	
6300000	609.932633	1	-0.397177366836	0.802795279161	-0.038904220294	0.221305763667	0.001226323113	0.000069216347	0.987436277327	N\A	0.027600007716	0.003159498472	0.022762237467	0.003400160457	38	3	-0.012829593053	Global Trend	
6350000	627.246895	1	-0.507256161570	0.864006805390	-0.041189855797	0.169296441890	0.007902759156	0.000059439968	0.999988659535	N\A	0.019128693318	0.002498342694	0.020868940686	0.003540066360	43	5	-0.808535418044	Global Trend	
