Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m5-glob-005.txt
Log File Name:                   SEP_d1_m5-glob-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2339714609
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m5-glob-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.248843
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.69 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	537.712807	1	-1.718579424456	1.016287251300	-0.017647357018	0.000012433718	0.999753581149	N\A	0.001794504816	0.001455974071	40	2	-0.022845261973	Global Trend	
1050000	557.028304	1	-1.666417786662	1.015202731336	-0.019180785827	0.000066806463	0.997598333398	N\A	0.003707594973	0.001514169689	33	2	-0.051470535949	Global Trend	
1100000	561.441780	1	-1.918482561954	1.159770551832	-0.039606512072	0.000052183788	0.975340196531	N\A	0.037662004873	0.005660613085	44	3	0.000745371662	Global Trend	
1150000	558.508674	1	-1.844329970760	1.119137435097	-0.031981346917	0.000058436455	0.978062765692	N\A	0.030813610520	0.004783423685	37	2	0.001852216194	Global Trend	
1200000	565.132681	1	-1.724503931559	1.016065934926	-0.016766120416	0.000071991557	0.985064122806	N\A	0.012418146434	0.002377645943	33	3	-0.014992137071	Global Trend	
1250000	552.080711	1	-1.943438057637	1.172843622842	-0.041501601958	0.000097506602	0.980134847258	N\A	0.035344837638	0.005239002796	42	0	0.002785338713	Global Trend	
1300000	567.717111	1	-1.790847748632	1.106273071732	-0.030249378048	0.000054662901	0.979303840917	N\A	0.021717786831	0.003369557291	25	2	0.006104311791	Global Trend	
1350000	549.648829	1	-1.679906595154	1.022354233581	-0.022031930563	0.000072401600	0.986547679276	N\A	0.013678189504	0.002598517824	40	1	-0.010378846237	Global Trend	
1400000	554.598278	1	-1.653539534296	1.015898025832	-0.018954266074	0.000080330124	0.998690293371	N\A	0.002974037842	0.001550901681	37	2	-0.097041000288	Global Trend	
1450000	552.034015	1	-1.920339578490	1.102119866292	-0.030794314514	0.000085800800	0.980440924784	N\A	0.022818075038	0.003574948579	37	3	-0.006811237341	Global Trend	
