Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m8-fab-003.txt
Log File Name:                   AMY_d1_m8-fab-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            441521367
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m8-fab-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.287140
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1800000	525.017630	1	-1.592836206584	1.190433385378	-0.062230489632	0.038487815417	0.000091868765	0.964072312184	N\A	0.044145175252	0.005579678524	0.018428708981	37	9	
1850000	506.508646	1	-1.367416252840	1.035245734336	-0.043732998926	0.074095272392	0.000097693948	0.959356550959	N\A	0.048624734320	0.005448276531	0.020557749466	28	5	
1900000	506.891061	1	-1.606585598584	1.181514909335	-0.060581885219	0.050820008964	0.000099422325	0.961222395124	N\A	0.047748818881	0.006174644430	0.021598961385	43	6	
1950000	501.881503	1	-1.428936053203	1.076794769194	-0.044308508361	0.048254337363	0.000088269565	0.963330236234	N\A	0.048260985505	0.006415170183	0.020203060266	44	4	
2000000	510.817672	1	-1.655838631193	1.240442900599	-0.066881384024	0.025114721205	0.000119304350	0.976967419946	N\A	0.035399337631	0.005185551458	0.016211484149	34	5	
2050000	499.480995	1	-1.575625262890	1.184883211887	-0.056949384835	0.016774412506	0.000075744561	0.964820492871	N\A	0.051397980372	0.006206292742	0.020684226598	42	6	
2100000	519.503508	1	-1.566706678244	1.168975194597	-0.052621050479	0.013687326001	0.000103217933	0.962940631737	N\A	0.047216203555	0.005444972347	0.020481529531	34	7	
2150000	503.502054	1	-1.529381008285	1.150225612803	-0.054418168478	0.028032079599	0.000121265545	0.965209416775	N\A	0.044081075897	0.006239793651	0.019121612712	37	3	
2200000	504.898097	1	-1.541231852087	1.146061112749	-0.054704329441	0.048015734554	0.000112500333	0.965354807161	N\A	0.048219576700	0.005782990649	0.019519302166	26	6	
2250000	509.060378	1	-1.646364912783	1.209710622738	-0.059512774031	0.023727067460	0.000113799215	0.967709243340	N\A	0.045386305156	0.005250775266	0.019176723365	44	4	
2300000	514.683494	1	-1.364500447934	1.033906665225	-0.039279898041	0.041358317880	0.000086296743	0.962155064295	N\A	0.047346558454	0.005190201751	0.019713483370	34	7	
2350000	516.269546	1	-1.496340563533	1.132465372521	-0.059954256686	0.073971298211	0.000102282512	0.961107070769	N\A	0.049508421672	0.006554519294	0.021470164388	36	5	
2400000	513.671876	1	-1.715549082965	1.276467701832	-0.074460379016	0.033266901547	0.000122104171	0.960618480775	N\A	0.049159571529	0.006217754449	0.021371904131	39	4	
2450000	504.381184	1	-1.355417395891	1.019600912264	-0.035779689579	0.049356149551	0.000115690608	0.961063394017	N\A	0.051114226417	0.006418008841	0.020966135852	38	6	
2500000	507.448277	1	-1.495271493394	1.125694274753	-0.056840438837	0.062684440421	0.000103089157	0.986356020790	N\A	0.048569438958	0.005610426524	0.015813591925	37	4	
2550000	506.819021	1	-1.581017652463	1.182974834584	-0.059850063938	0.034406990102	0.000090698866	0.959941485814	N\A	0.047529312554	0.006222046143	0.022470476870	28	4	
2600000	508.724976	1	-1.687459515864	1.235579188662	-0.066325828797	0.042171387845	0.000109983672	0.965075116649	N\A	0.043381156572	0.005798436728	0.019213280331	46	3	
2650000	502.119199	1	-1.544909499018	1.133297720523	-0.050379312417	0.045721616016	0.000105066681	0.975456136943	N\A	0.046847334018	0.006072572829	0.021011043247	43	5	
2700000	503.541820	1	-1.564586759257	1.177675866088	-0.053326993876	0.021615546664	0.000107679163	0.966098407020	N\A	0.047193517780	0.006205704388	0.021252220107	28	4	
2750000	510.968106	1	-1.410912349735	1.087219915363	-0.052595002552	0.066026143220	0.000076605472	0.963340228206	N\A	0.046736266030	0.006219856221	0.021502235677	40	4	
2800000	513.201802	1	-1.709769694843	1.279147021923	-0.073959373707	0.028678724408	0.000089858402	0.962817758576	N\A	0.048697764966	0.006073248429	0.021674410308	31	3	
2850000	506.802017	1	-1.734540712312	1.274417678265	-0.072647003940	0.033360008577	0.000104431733	0.962929806929	N\A	0.048542632433	0.006782496466	0.021873296496	39	5	
2900000	515.544068	1	-1.646260150731	1.216032853125	-0.063704334967	0.038263539271	0.000108537351	0.963348731559	N\A	0.047553892491	0.006392096302	0.020984108132	33	6	
2950000	506.556128	1	-1.486047119298	1.133814626542	-0.056805742336	0.051826628260	0.000100633259	0.959213243499	N\A	0.053203240120	0.007485907951	0.023100957854	27	6	
3000000	516.399171	1	-1.343349375606	1.050290733040	-0.051024038084	0.083329023794	0.000102387809	0.969929499721	N\A	0.036543325785	0.005174827673	0.016515197914	30	5	
3050000	501.417042	1	-1.498903812817	1.107785762736	-0.052869442997	0.071788007418	0.000096384690	0.960400250883	N\A	0.050985432052	0.006449188705	0.021703810168	26	5	
3100000	499.633704	1	-1.586485154796	1.172628730244	-0.061461679494	0.059908004498	0.000112468976	0.961205602544	N\A	0.050501265885	0.006654375053	0.021558052408	45	5	
3150000	507.100533	1	-1.557091488692	1.152224101464	-0.048534541509	0.008096379685	0.000089145218	0.963046742632	N\A	0.048983084130	0.005341267237	0.019208072313	40	7	
3200000	514.738196	1	-1.536890417354	1.151356804674	-0.062853157221	0.074591201136	0.000092019476	0.960690546193	N\A	0.050290509674	0.006394609844	0.022255759316	32	6	
3250000	512.673689	1	-1.399666293874	1.059515851074	-0.050744437907	0.089234510295	0.000088047893	0.963665428459	N\A	0.045591225497	0.005493303473	0.019471578180	32	4	
3300000	506.812350	1	-1.535734034211	1.150274581852	-0.060399182033	0.067064386091	0.000101629522	0.956175955466	N\A	0.050241795567	0.005641946970	0.019789672171	36	5	
3350000	501.807172	1	-1.498951996815	1.139380135054	-0.053225195126	0.031975098473	0.000115095598	0.959299686235	N\A	0.046871642645	0.005682792726	0.017371575070	32	5	
3400000	497.317503	1	-1.590943421814	1.188722612702	-0.059702172830	0.031881197680	0.000099999466	0.960910598703	N\A	0.052924766879	0.006603665634	0.022004320233	36	5	
3450000	505.228056	1	-1.670177106231	1.219219345892	-0.059324573114	0.018571107654	0.000110288912	0.968985873045	N\A	0.041383941498	0.005964073325	0.019078961968	46	4	
3500000	503.705182	1	-1.482060942260	1.116062939881	-0.051442420170	0.057304970123	0.000114509919	0.963139505238	N\A	0.046798281331	0.006290900864	0.019953646267	41	3	
3550000	509.871008	1	-1.396860389223	1.086005194697	-0.051624698139	0.057779253363	0.000085023488	0.961838417794	N\A	0.052991989940	0.007087681953	0.022210768670	29	6	
3600000	502.511973	1	-1.414433970577	1.081204486614	-0.054279567892	0.084436208156	0.000103799827	0.961976572195	N\A	0.049649464303	0.006506345072	0.021010061837	43	4	
3650000	500.586533	1	-1.369253244579	1.064576559461	-0.046809896515	0.050545179068	0.000079509926	0.961693736699	N\A	0.049625438088	0.005862393921	0.020805599382	31	7	
3700000	492.283313	1	-1.541395421527	1.152245041932	-0.053893947462	0.032952370436	0.000111215634	0.959285581996	N\A	0.052160928824	0.006890205259	0.022684852197	34	7	
3750000	495.944545	1	-1.703458378260	1.248408421706	-0.069532704476	0.042866148134	0.000086569448	0.963846908557	N\A	0.047691359678	0.006474064850	0.019885863138	32	3	
3800000	502.777800	1	-1.570498099728	1.174479549962	-0.057554914396	0.032513381129	0.000103939609	0.959864393323	N\A	0.048841087881	0.006070343336	0.021643412924	30	5	
3850000	506.938292	1	-1.375383324583	1.077598419585	-0.053841270768	0.068713874403	0.000099561839	0.959496148185	N\A	0.052997649811	0.006524629382	0.022926412859	26	4	
3900000	503.098652	1	-1.642601499450	1.196555598139	-0.061170186818	0.050154408327	0.000108909306	0.958960004311	N\A	0.049829963420	0.006453403297	0.022270645486	36	3	
3950000	508.784038	1	-1.583007724877	1.177640393327	-0.060808530103	0.046846279211	0.000109909465	0.961377859358	N\A	0.047825086638	0.005834968248	0.020299448416	37	4	
4000000	510.690765	1	-1.269734203085	0.997436548561	-0.039543293615	0.068545967261	0.000120801411	0.965077891859	N\A	0.048809152315	0.006362138200	0.020261820142	31	6	
4050000	514.436398	1	-1.534110222645	1.140909234928	-0.061444819126	0.088227088497	0.000155617411	0.965762046201	N\A	0.044295218540	0.005735124194	0.019387169438	44	5	
4100000	500.795736	1	-1.599057994303	1.188348944414	-0.050081522003	0.006638151806	0.000098230851	0.959834865528	N\A	0.049904861041	0.006446757895	0.020698826792	44	5	
4150000	505.888800	1	-1.820731957417	1.276094651914	-0.060707353085	-0.013354085017	0.000077794045	0.987249340012	N\A	0.045175060635	0.004894769998	0.014913689974	35	9	
4200000	502.295910	1	-1.589211370788	1.179897987361	-0.055870254054	0.027075819448	0.000078921119	0.963040047988	N\A	0.048940442916	0.005536690905	0.020073554283	46	5	
4250000	506.708517	1	-1.397619431946	1.061393559403	-0.047403629106	0.071051126577	0.000105852967	0.961827235669	N\A	0.051956143761	0.006618491369	0.022029413406	32	4	
4300000	509.670233	1	-1.580952962015	1.153396051937	-0.049887831558	0.023141251286	0.000107417706	0.962603413976	N\A	0.053467615451	0.006483251940	0.022138024121	46	4	
4350000	509.578998	1	-1.497603733973	1.116813337492	-0.052279344189	0.057529543200	0.000118094532	0.961872627899	N\A	0.048719764122	0.006712926965	0.022432089645	33	3	
4400000	519.608583	1	-1.495247457391	1.129964290324	-0.049328928598	0.028485910819	0.000094747379	0.970227547423	N\A	0.043535502433	0.005109073585	0.017374027097	47	7	
4450000	510.812952	1	-1.465876107583	1.113675807148	-0.056333769787	0.067133683892	0.000105979568	0.961200490702	N\A	0.046962486068	0.006133580030	0.021325624108	33	5	
4500000	500.541932	1	-1.560771423121	1.156462249696	-0.054024731080	0.036630412173	0.000121474144	0.959778173378	N\A	0.050742845802	0.006483567590	0.021797072879	26	4	
4550000	517.553405	1	-1.500388730358	1.125421525553	-0.057967653721	0.076273719831	0.000088044930	0.962500465736	N\A	0.048563618975	0.005391628700	0.019657282074	35	7	
4600000	502.429729	1	-1.516701634859	1.127229850115	-0.049347338619	0.032842246083	0.000121606816	0.962297952743	N\A	0.042802083602	0.005232777756	0.018114278894	29	5	
4650000	509.155768	1	-1.528570686865	1.148504439356	-0.060571333568	0.069193592318	0.000100603904	0.962103876858	N\A	0.048121443081	0.005819015293	0.019720589709	42	5	
4700000	498.063469	1	-1.572642608376	1.177834774859	-0.059511881804	0.035349908915	0.000118138878	0.958837093467	N\A	0.050878460015	0.007122705736	0.020373438410	36	3	
4750000	508.840971	1	-1.570068844486	1.182498267419	-0.059502855455	0.028600638835	0.000122834901	0.960655963416	N\A	0.047008072854	0.005499017770	0.019531370596	35	4	
4800000	495.688787	1	-1.640201587535	1.206773799086	-0.056498707386	0.008907626057	0.000118239651	0.955739280583	N\A	0.048545368286	0.005403799608	0.021912440747	35	3	
4850000	515.323402	1	-1.611137655834	1.182288616716	-0.057620283709	0.033596408122	0.000100384470	0.965467385257	N\A	0.045244816334	0.006184097540	0.019537717916	30	6	
4900000	507.875252	1	-1.570202482792	1.172808086847	-0.062024933777	0.055483192840	0.000122391602	0.960661686132	N\A	0.049288429912	0.006722089387	0.020894574398	33	2	
4950000	513.219638	1	-1.562037083632	1.163738409168	-0.054912457039	0.030711035216	0.000094326676	0.963258040395	N\A	0.045589311956	0.005805210182	0.019654633231	34	4	
5000000	517.156659	1	-1.493934088378	1.114704191334	-0.053570631005	0.063234604552	0.000099471306	0.964940346353	N\A	0.047494652472	0.005729257056	0.020461206900	30	4	
5050000	511.092911	1	-1.524098558372	1.161852248732	-0.054353707499	0.030443604391	0.000110412618	0.965053399304	N\A	0.048012494666	0.005738507109	0.019206264512	33	4	
5100000	504.746555	1	-1.457090454132	1.121011910069	-0.056047486941	0.052246598354	0.000118605563	0.963762977803	N\A	0.047958614376	0.006168237670	0.018798681323	38	4	
5150000	507.947181	1	-1.518893493456	1.146831989512	-0.056690203791	0.046835332507	0.000104292495	0.960008938525	N\A	0.049097208082	0.006101289699	0.020859683382	34	4	
5200000	511.684184	1	-1.447788764930	1.098982016118	-0.046671266964	0.038553176192	0.000091409775	0.966093219229	N\A	0.049190079161	0.006050516597	0.019897037117	36	5	
5250000	511.163203	1	-1.528598707154	1.141136381390	-0.054861558737	0.046810304626	0.000098010380	0.963844309322	N\A	0.046226055570	0.006180103971	0.018603646072	36	4	
5300000	509.386459	1	-1.564280307654	1.171446697245	-0.059513470037	0.047549047412	0.000103579840	0.963348398424	N\A	0.048666478983	0.006518057407	0.020941536488	35	4	
5350000	524.352379	1	-1.562412128240	1.142973983217	-0.047078079356	0.017603993932	0.000087606522	0.962632337400	N\A	0.048900943232	0.006300014349	0.020777631146	24	6	
5400000	492.320299	1	-1.616596933602	1.201581919651	-0.066876103002	0.060538266455	0.000126315229	0.958613337108	N\A	0.050393437141	0.006665066918	0.022857645904	26	2	
5450000	506.020218	1	-1.568549808581	1.172595147256	-0.060387531662	0.049016022967	0.000104683796	0.959190183832	N\A	0.049413061037	0.006271487551	0.022518599885	30	2	
5500000	512.634093	1	-1.648153864000	1.215413478061	-0.058804567511	0.016964087099	0.000100399680	0.962505263528	N\A	0.047210806997	0.006000395446	0.020714434160	31	6	
5550000	513.453584	1	-1.673676588699	1.241833729349	-0.063255062992	0.009461191091	0.000120954465	0.962245991879	N\A	0.048516730845	0.005588142036	0.020528501859	23	5	
5600000	507.480094	1	-1.447194166327	1.109755800531	-0.053158952663	0.052985162496	0.000128866902	0.965212148851	N\A	0.049825883858	0.006228686379	0.019480854364	34	3	
5650000	510.117245	1	-1.657614384968	1.231372599591	-0.064957472862	0.024879719296	0.000096422566	0.961320256519	N\A	0.046967809718	0.005978272644	0.019136708280	38	3	
5700000	510.301019	1	-1.556058429855	1.174217612041	-0.062021550006	0.053910246844	0.000096622369	0.966114517653	N\A	0.044724713098	0.006052265304	0.019449182851	30	5	
5750000	509.990726	1	-1.526032753342	1.142887904649	-0.055026855772	0.045472706228	0.000091372657	0.962634581560	N\A	0.050658333390	0.006344925792	0.021364279866	44	3	
5800000	518.469893	1	-1.592773533751	1.184607013104	-0.061599374357	0.055849888535	0.000083982065	0.963470607792	N\A	0.045880944885	0.006372099139	0.019321667413	38	10	
5850000	509.208414	1	-1.500853151020	1.134190292992	-0.057914479913	0.060929513698	0.000076426968	0.972130710565	N\A	0.045822457039	0.005946177902	0.020409788441	38	3	
5900000	506.772462	1	-1.681264599594	1.225770966820	-0.059781430630	0.015876139835	0.000101258372	0.958002609879	N\A	0.048534042177	0.006441994976	0.021663152271	30	4	
5950000	503.928225	1	-1.626038398821	1.195534364051	-0.056365993371	0.013323584131	0.000114093824	0.963428982964	N\A	0.048156647693	0.005924499745	0.021303687956	31	4	
6000000	521.139422	1	-1.560261124229	1.145017558661	-0.048997957210	0.024644133248	0.000112793097	0.967870778356	N\A	0.045431153012	0.005350362817	0.018877778125	33	5	
6050000	509.713309	1	-1.361472091323	1.044490042896	-0.051838057121	0.099629941398	0.000099724953	0.958592571326	N\A	0.047366285397	0.005882898219	0.021330505065	29	5	
6100000	498.688592	1	-1.448767160246	1.089575809044	-0.044065675371	0.033367626397	0.000117236021	0.961759829451	N\A	0.045827926273	0.006428633477	0.021062390931	28	2	
6150000	519.270207	1	-1.412361091890	1.066239889442	-0.049539151192	0.077995064763	0.000128047483	0.962997911949	N\A	0.049056440386	0.006172866956	0.021112400763	24	6	
6200000	511.649879	1	-1.424942632748	1.061477982087	-0.044459983672	0.071199827542	0.000111452221	0.959405985510	N\A	0.051525501804	0.006988597774	0.021828360713	32	4	
6250000	505.305051	1	-1.549274795902	1.158580903337	-0.057427532435	0.044166792970	0.000111367860	0.962641749622	N\A	0.050930395223	0.006475767811	0.020718885492	31	2	
6300000	503.261917	1	-1.435004108352	1.074920814384	-0.055013113078	0.091663918505	0.000108844645	0.961587594021	N\A	0.051612410174	0.006462223425	0.021472947111	31	3	
6350000	513.645218	1	-1.751936590751	1.281542259699	-0.069553701229	0.012054558002	0.000113569542	0.982099704676	N\A	0.042770919182	0.005059611440	0.014006682603	36	5	
6400000	501.330728	1	-1.452482953643	1.116332893581	-0.055551043239	0.058394081223	0.000102820019	0.961701759731	N\A	0.047573777762	0.006306789358	0.021193870680	29	4	
6450000	504.181220	1	-1.680932204144	1.245718935425	-0.066945030816	0.021198228507	0.000114078547	0.968931074429	N\A	0.040983606621	0.006306369529	0.013618872300	45	2	
6500000	506.584986	1	-1.455547168048	1.102937597843	-0.049887333971	0.055721454624	0.000091058553	0.961794466999	N\A	0.046180770458	0.006172747676	0.022182562587	36	4	
6550000	512.212849	1	-1.522751906418	1.146731255913	-0.055704933546	0.043396665461	0.000100996658	0.961113893519	N\A	0.047979310881	0.006024043511	0.021163509269	37	3	
6600000	505.856388	1	-1.683675580130	1.232146793805	-0.061428717338	0.019243756982	0.000096402565	0.964662583841	N\A	0.041711265322	0.006117426398	0.015633558633	35	3	
6650000	509.652683	1	-1.544700614534	1.146601669178	-0.051646897620	0.044103335545	0.000095387288	0.960806948734	N\A	0.047379589407	0.005922566777	0.020784886937	34	5	
6700000	510.100071	1	-1.824611736375	1.310118589799	-0.060274494319	-0.040687043054	0.000104266448	0.972897607325	N\A	0.040925867677	0.005493556791	0.018034608158	37	5	
6750000	508.769288	1	-1.588046521541	1.197989805459	-0.061707369522	0.026598085446	0.000100699824	0.960913056461	N\A	0.049661740604	0.006603144996	0.022036404357	34	3	
6800000	502.467078	1	-1.646841986012	1.217475888427	-0.061565368199	0.027422459259	0.000129303472	0.964040207534	N\A	0.046113415542	0.006484205519	0.020458338343	35	5	
6850000	525.187363	1	-1.604805110286	1.211283985555	-0.056696774130	0.010948744646	0.000095577700	0.966906142501	N\A	0.047350905758	0.005873062771	0.019687781574	29	7	
6900000	510.614455	1	-1.619599581581	1.204632047584	-0.065599711516	0.051075603551	0.000094176681	0.968138736136	N\A	0.046572923791	0.006207366832	0.017188392482	42	4	
6950000	500.499803	1	-1.741312386574	1.262654239577	-0.060874038332	-0.007751171789	0.000100402662	0.963548963219	N\A	0.050751709693	0.006387522384	0.019191162685	36	2	
7000000	510.033084	1	-1.616663701370	1.200119786197	-0.061000724297	0.041870551074	0.000085556570	0.963160757476	N\A	0.048622357852	0.006082832855	0.019572663172	34	4	
7050000	518.432499	1	-1.494291345909	1.120965836152	-0.049415498351	0.033212085298	0.000111283319	0.960980550657	N\A	0.048180444118	0.005343289943	0.020253758459	27	4	
7100000	509.788335	1	-1.435030577781	1.098301947587	-0.055114913911	0.074776731860	0.000085952675	0.973066064213	N\A	0.043724962010	0.005844731990	0.019588466942	34	4	
7150000	500.574650	1	-1.642366525219	1.211391829902	-0.060433541960	0.020210229501	0.000107560054	0.957383052010	N\A	0.048031762902	0.005305299866	0.019587375645	33	5	
7200000	504.023494	1	-1.359335093586	1.031846571638	-0.041797935020	0.067996232721	0.000100311948	0.962041346260	N\A	0.046438833588	0.006488350302	0.021041678458	38	4	
7250000	501.712224	1	-1.545960442480	1.158394982664	-0.053672623953	0.025891563347	0.000122467474	0.959465309398	N\A	0.052018354613	0.006764968191	0.021898390564	30	3	
7300000	511.952539	1	-1.536978635317	1.169978224866	-0.056305431947	0.034231146476	0.000082435917	0.960381311808	N\A	0.047246136964	0.006047588478	0.021060052748	29	5	
7350000	513.646892	1	-1.528261529195	1.159408355007	-0.055153502713	0.023088826706	0.000101152675	0.966034141986	N\A	0.046336736878	0.005249437481	0.019473436930	31	4	
7400000	510.747038	1	-1.529376586823	1.140175314769	-0.051081761846	0.027611712540	0.000131137252	0.967980992449	N\A	0.045035682481	0.006387971202	0.020635544050	28	5	
7450000	515.650477	1	-1.501535707438	1.147099113469	-0.055201823177	0.028617406758	0.000105835921	0.965014001144	N\A	0.046583457943	0.005347140776	0.018971402206	40	6	
7500000	504.960555	1	-1.692000343904	1.259864260219	-0.061084428567	-0.000602407040	0.000111998255	0.967718505845	N\A	0.044457179613	0.005453022360	0.015977714455	38	7	
7550000	505.604181	1	-1.433389455653	1.082860428482	-0.047215895505	0.053088642541	0.000161006325	0.961632859358	N\A	0.049833773563	0.006174222028	0.020799147928	30	5	
7600000	512.062288	1	-1.530371864220	1.128394504891	-0.050342855394	0.044767199322	0.000115565746	0.961312706782	N\A	0.048402070336	0.005179806940	0.019514956378	30	3	
7650000	505.508138	1	-1.389397400779	1.068998683390	-0.046105600615	0.050422181148	0.000117126291	0.957225197156	N\A	0.054415728465	0.006442099537	0.023225101690	36	4	
7700000	518.329865	1	-1.712131436287	1.278901795326	-0.063653937972	-0.010495268661	0.000090120856	0.966950495583	N\A	0.046952926762	0.006453224620	0.019602844166	41	5	
7750000	505.202072	1	-1.581817008454	1.184335056562	-0.057052822840	0.020119243820	0.000126089601	0.963168106993	N\A	0.049372206463	0.005560226379	0.019980671121	45	5	
7800000	506.051276	1	-1.670802617286	1.223786676800	-0.056670961385	0.000451854027	0.000104248861	0.960841215419	N\A	0.047223822339	0.005429735301	0.020673838546	39	6	
7850000	504.558896	1	-1.698507903335	1.257868900293	-0.073567524748	0.051981296037	0.000097164114	0.960237497170	N\A	0.050720447294	0.007336515167	0.022060943653	32	6	
7900000	515.832310	1	-1.569852856461	1.165850150075	-0.054628795332	0.024844547461	0.000133345415	0.970371093766	N\A	0.044190583970	0.005322115233	0.019103882106	33	4	
7950000	500.571191	1	-1.625958017056	1.199674785351	-0.066945856103	0.068359639377	0.000092983556	0.964105113899	N\A	0.050145713787	0.005894778089	0.020636812664	36	2	
8000000	509.737184	1	-1.706140933800	1.252388197813	-0.072273321494	0.045724917830	0.000091653772	0.962525017076	N\A	0.048959598290	0.005958387760	0.020291859796	36	4	
8050000	508.100445	1	-1.741904249155	1.250057115431	-0.061833906885	0.015058684607	0.000130819632	0.962548956823	N\A	0.046693540597	0.006320994898	0.021620186750	32	5	
8100000	506.007099	1	-1.623022439182	1.225561926538	-0.063206473447	0.010225875312	0.000104445564	0.970969160394	N\A	0.047448935571	0.005930785147	0.018557428062	40	3	
8150000	501.388825	1	-1.697745044461	1.245811150738	-0.069411154560	0.045461176069	0.000129843152	0.965839991420	N\A	0.044469265896	0.006133869535	0.019278116328	38	3	
8200000	504.782682	1	-1.743925106422	1.267669977641	-0.068112104913	0.025946471077	0.000139336809	0.961660449224	N\A	0.052270319079	0.006663271805	0.022213240347	35	3	
