Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m7-VR-004.txt
Log File Name:                   SEP_d1_m7-VR-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            361315465
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m7-VR-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1000000	531.735578	1	-1.606985499208	0.906198886752	0.056693223051	-0.014704802916	0.000096184175	0.971656264120	N\A	0.028298739964	0.025170767476	0.003378861675	47	28	
1050000	542.833441	1	-1.603530077595	0.876010852996	0.099987656254	-0.019604455014	0.000082515916	0.975237272140	N\A	0.027859868873	0.026105687626	0.003662124230	46	21	
1100000	538.687025	1	-1.597236043167	0.898769165241	0.083962249934	-0.017567049911	0.000070829568	0.976006478869	N\A	0.023566656692	0.021981814566	0.003021964070	43	25	
1150000	539.612707	1	-1.542277399475	0.848828619677	0.096296120947	-0.012907879968	0.000070122346	0.974871992689	N\A	0.028186142697	0.026475835747	0.003726710485	41	23	
1200000	526.999834	1	-1.699531639556	0.935024470778	0.049306216586	-0.015213485602	0.000088739636	0.969667109279	N\A	0.028300855196	0.026263736951	0.003637287237	40	31	
1250000	528.545263	1	-1.491860081124	0.834382589427	0.121027493522	-0.016610504484	0.000084598841	0.973105321323	N\A	0.028059674789	0.025813203572	0.003314754580	45	19	
1300000	550.559311	1	-1.588261263977	0.854982311045	0.116746203401	-0.017047329762	0.000073085392	0.979812502271	N\A	0.022538252992	0.022058459543	0.003152946004	48	29	
1350000	546.565954	1	-1.588744296992	0.853275969313	0.136426625904	-0.022705391989	0.000063268319	0.975906899546	N\A	0.027152655318	0.024827958493	0.003176709272	38	26	
1400000	539.187422	1	-1.532549689534	0.838695886856	0.124987176059	-0.019358988598	0.000063861186	0.975489746941	N\A	0.027534229413	0.025609448217	0.003588552927	49	23	
1450000	554.915133	1	-1.559149524498	0.867399626178	0.107125664060	-0.019497696059	0.000075143362	0.981728496784	N\A	0.024208722426	0.023000072784	0.002993261596	52	16	
1500000	549.563485	1	-1.630863301805	0.906529138231	0.069704690636	-0.019280836048	0.000072338728	0.971895703965	N\A	0.026463137625	0.024715377443	0.003230436619	44	17	
1550000	549.544045	1	-1.547835153484	0.851987383086	0.096552853511	-0.015020914163	0.000071746367	0.975922270303	N\A	0.026646656990	0.024708499753	0.003365336954	43	32	
1600000	535.783719	1	-1.636534047465	0.884999923504	0.104024381743	-0.020482675760	0.000084197859	0.973774304577	N\A	0.029112203957	0.026669626346	0.003704065694	48	25	
1650000	542.852530	1	-1.528264932399	0.821743721511	0.136362828627	-0.016946830857	0.000088676908	0.974740469795	N\A	0.026946050451	0.025037127042	0.003563434769	45	28	
1700000	534.008075	1	-1.605418413627	0.886797803282	0.078665638158	-0.016733151593	0.000058413392	0.975375915130	N\A	0.025325263680	0.024166044285	0.003359610127	48	32	
1750000	542.017928	1	-1.662404001870	0.935236104216	0.032627956826	-0.011956488155	0.000092079880	0.972388203446	N\A	0.026942314176	0.024452681746	0.003040231441	52	16	
1800000	540.100207	1	-1.634550752308	0.891796896006	0.083197423882	-0.017816637195	0.000098617194	0.975529924554	N\A	0.024923207721	0.020838796125	0.002885180172	54	22	
1850000	542.076281	1	-1.547761307898	0.844549743294	0.129848465603	-0.018514213838	0.000074422751	0.976243046935	N\A	0.025778672572	0.023096021096	0.002873514209	48	28	
1900000	545.827196	1	-1.530227983736	0.841645800436	0.107604334943	-0.014798231928	0.000088295408	0.975682662914	N\A	0.023967551922	0.022719363500	0.003157187298	44	25	
1950000	552.497624	1	-1.566484842456	0.852171046165	0.116839528756	-0.019529161187	0.000088823913	0.978525987328	N\A	0.026584399066	0.023699342221	0.002950451230	49	33	
2000000	534.848035	1	-1.662887218691	0.939364520001	0.026578078403	-0.011971551088	0.000088316835	0.971088849098	N\A	0.027420655086	0.025394057896	0.003463910794	43	24	
2050000	543.417762	1	-1.632453795093	0.889409962252	0.099490890660	-0.020624816700	0.000090260519	0.977239824467	N\A	0.025765461894	0.023928109464	0.003017263229	43	24	
2100000	535.138680	1	-1.636424315906	0.898514358405	0.071838274668	-0.015438071623	0.000079198015	0.974610509598	N\A	0.029099749263	0.026259658310	0.003322539715	44	22	
2150000	540.516970	1	-1.620670790019	0.899389736539	0.085217719915	-0.018748100301	0.000089318432	0.972074000587	N\A	0.029110086518	0.026794077353	0.003688892846	56	25	
2200000	527.699144	1	-1.514458124504	0.859075676904	0.086912104518	-0.014321667250	0.000081847804	0.976121311441	N\A	0.026259071102	0.024126615839	0.003282320176	50	28	
2250000	549.248853	1	-1.508805703268	0.811756472089	0.158730983344	-0.021774772338	0.000062628896	0.979922835729	N\A	0.025099803230	0.024022224617	0.003037034101	42	30	
2300000	544.737542	1	-1.570213879872	0.838886089854	0.126564640452	-0.017737129055	0.000068184612	0.972948803720	N\A	0.025317705883	0.023301722470	0.003119283377	50	24	
2350000	538.367365	1	-1.677087925384	0.887076936751	0.124394839664	-0.022957915742	0.000095661671	0.974491462343	N\A	0.025926913644	0.023641691908	0.003289644674	36	26	
2400000	542.751327	1	-1.622131596265	0.900954785450	0.088007772653	-0.018945883876	0.000060636455	0.977291610710	N\A	0.028068544043	0.026664168692	0.003509130109	44	21	
2450000	535.238856	1	-1.632918656156	0.932951296104	0.033597513875	-0.012799748953	0.000081166498	0.971568798287	N\A	0.027139809059	0.025234800856	0.003443600002	58	33	
2500000	542.133550	1	-1.571847128148	0.866074531930	0.102579935578	-0.016427072623	0.000070313206	0.975961958905	N\A	0.026059707839	0.023775253533	0.003213825773	41	22	
2550000	536.666400	1	-1.724553001480	0.938236221744	0.072233169718	-0.019299252907	0.000064217779	0.979541373440	N\A	0.025633588394	0.022247318219	0.002772445904	51	25	
2600000	525.043142	1	-1.657212745029	0.899574447774	0.075044028795	-0.015393048144	0.000075792609	0.972789366393	N\A	0.025666938229	0.023502058693	0.003051496728	51	24	
2650000	548.060691	1	-1.427532991523	0.796722160938	0.137309005698	-0.017316830108	0.000061264382	0.972631896905	N\A	0.026977714709	0.024800880641	0.003503265655	47	19	
2700000	532.638029	1	-1.634537418736	0.875128384279	0.126589753695	-0.023038865362	0.000055147344	0.973800982919	N\A	0.027688113092	0.026159824981	0.003669530802	39	18	
2750000	533.218807	1	-1.557888215187	0.883352748904	0.067502782606	-0.013470474124	0.000078084859	0.975197834977	N\A	0.025802918730	0.023346789575	0.003169968303	35	21	
2800000	536.746779	1	-1.540647356814	0.860623739170	0.110382971663	-0.019804684112	0.000048601715	0.977651528786	N\A	0.027057772748	0.024420777254	0.003144089881	40	17	
2850000	544.957155	1	-1.515690530583	0.848870971580	0.096049143312	-0.012960096639	0.000065826978	0.973676817490	N\A	0.027856029252	0.024195467437	0.003126389828	47	24	
2900000	538.950378	1	-1.542579548088	0.857328484078	0.085012225146	-0.013892907053	0.000069361604	0.973625559324	N\A	0.028111551586	0.024544395208	0.003240252273	44	28	
2950000	544.743614	1	-1.697551641096	0.896284395148	0.091165860221	-0.017069563336	0.000077546714	0.974134582157	N\A	0.025941890456	0.024352962746	0.003293880000	46	22	
3000000	545.666915	1	-1.500002642871	0.857216989377	0.068430368064	-0.008491307058	0.000080815959	0.975381769403	N\A	0.025676475228	0.023156056686	0.003092100289	39	20	
3050000	540.946941	1	-1.608579858826	0.869848162768	0.129075818208	-0.024207482816	0.000097329811	0.976342692849	N\A	0.028431717260	0.025544673924	0.003396724900	38	23	
3100000	541.677950	1	-1.546048446607	0.860454163127	0.073929752728	-0.010175521132	0.000077164619	0.974742558385	N\A	0.024834483887	0.022253788903	0.002992103111	40	20	
3150000	537.126131	1	-1.532179561172	0.836085590233	0.107386813152	-0.015949832206	0.000200282397	0.974567538415	N\A	0.028044612554	0.024196403278	0.003089475455	49	25	
3200000	545.856593	1	-1.607182955420	0.908959813597	0.049143522795	-0.011804567622	0.000073779401	0.970450924135	N\A	0.026222137092	0.024260522891	0.003282231561	56	20	
3250000	542.498543	1	-1.522584276929	0.861618246058	0.081212196360	-0.012792699761	0.000065536997	0.972323306142	N\A	0.025243126602	0.023984927634	0.003323931493	44	23	
3300000	539.348606	1	-1.525334636359	0.874294351258	0.050036989843	-0.007922787572	0.000089814652	0.972506189138	N\A	0.026499821341	0.024249672338	0.003150956616	40	23	
3350000	548.000291	1	-1.541611151051	0.870053062940	0.094148239055	-0.015336221944	0.000064017888	0.973381635206	N\A	0.024608473800	0.022123986115	0.002898475287	37	20	
3400000	544.388499	1	-1.547835728899	0.866731873974	0.102431633211	-0.019322213618	0.000047814083	0.975164857443	N\A	0.027942865629	0.025715836940	0.003215090970	53	28	
3450000	546.085359	1	-1.588458695853	0.873437250985	0.119431756596	-0.023884834588	0.000050286973	0.978421367192	N\A	0.023458337278	0.022953138254	0.003118170153	32	27	
3500000	536.131342	1	-1.612446999069	0.885211675735	0.079588082493	-0.016253654282	0.000026781754	0.972205440950	N\A	0.028095624093	0.025655894211	0.003364902960	48	30	
3550000	529.523979	1	-1.587878062804	0.883921411697	0.094044403520	-0.020105685018	0.000057427352	0.976526522815	N\A	0.027779198893	0.024306951765	0.002910421470	42	32	
3600000	534.278937	1	-1.511223644849	0.852612775124	0.102877337826	-0.019260047451	0.000052390173	0.972955073707	N\A	0.028618711935	0.025161375972	0.003185636099	47	22	
3650000	540.808304	1	-1.565445774535	0.864835311076	0.081766691266	-0.012057007778	0.000080933001	0.976968307956	N\A	0.024958015765	0.022579597191	0.003228632850	33	16	
3700000	535.913929	1	-1.677110335640	0.932420549651	0.060131499767	-0.016296091085	0.000069092334	0.976344074698	N\A	0.025046950370	0.023014813056	0.003137189507	49	29	
3750000	536.668595	1	-1.519146496731	0.860001537935	0.074863912694	-0.012176469719	0.000088748202	0.975903549415	N\A	0.023641435527	0.022243078096	0.003081433247	41	24	
3800000	536.345257	1	-1.544167286129	0.858851915273	0.112618908705	-0.020314222634	0.000094067885	0.973655448584	N\A	0.026641787950	0.024611445050	0.003244809261	43	18	
3850000	541.589264	1	-1.606741003156	0.882963317523	0.103888418601	-0.021569199799	0.000053328248	0.975695027389	N\A	0.027204590236	0.025412235267	0.003370815849	47	22	
3900000	523.518262	1	-1.592293641961	0.883499618034	0.077918560721	-0.014172263102	0.000087043954	0.977744892356	N\A	0.027832685412	0.026515091427	0.003429853735	50	20	
3950000	529.091547	1	-1.460336225059	0.838335751474	0.089813328385	-0.013485389334	0.000092543547	0.973929727267	N\A	0.027716738999	0.024688589457	0.003454250351	41	25	
4000000	534.169356	1	-1.682100990663	0.902673837937	0.085109825418	-0.016400552754	0.000075204346	0.977771647533	N\A	0.026590644466	0.024112436287	0.003239372955	49	27	
4050000	529.392186	1	-1.618049695700	0.871733660704	0.117225804505	-0.019587607651	0.000067550110	0.978804199066	N\A	0.028121217162	0.024967811749	0.003359346243	43	26	
4100000	543.429702	1	-1.527561492679	0.830925535581	0.148749401605	-0.023584923764	0.000060522563	0.977253874909	N\A	0.025504184040	0.023904812034	0.003456812381	48	18	
4150000	506.041887	1	-1.628341250818	0.933906049401	0.003920412392	-0.008389870575	0.000090457933	0.969968456861	N\A	0.027155483791	0.024551023422	0.003328020094	51	23	
4200000	535.166574	1	-1.612144034860	0.872038205506	0.106400752636	-0.016721540875	0.000068280188	0.976415673288	N\A	0.027712604901	0.025218333064	0.003351650893	46	22	
4250000	533.994082	1	-1.531763475927	0.871880731617	0.062940320231	-0.011965026541	0.000074309739	0.971798045054	N\A	0.026012544722	0.024052870478	0.003212467743	53	26	
4300000	521.666806	1	-1.600300604181	0.858628504048	0.113283824670	-0.017430871002	0.000081259914	0.977543142683	N\A	0.025788450384	0.022967495083	0.002977192288	50	26	
4350000	554.925094	1	-1.652497266758	0.886930544161	0.090095176414	-0.018959807959	0.000086775579	0.977796437412	N\A	0.027012209739	0.025315212231	0.003295658436	45	26	
4400000	538.856749	1	-1.539182318632	0.853948155174	0.103831595399	-0.014064008373	0.000042509562	0.974836282889	N\A	0.026578571212	0.025283823469	0.003439490414	42	23	
4450000	539.973059	1	-1.523447766440	0.822728315504	0.135245669386	-0.017901470341	0.000100129355	0.979394096703	N\A	0.025785968366	0.022898909552	0.003005512124	49	28	
4500000	542.325403	1	-1.615323467706	0.875418339959	0.098896568437	-0.018769647573	0.000064931445	0.977946760330	N\A	0.023098582907	0.022622488942	0.003128379242	47	24	
4550000	542.700265	1	-1.550304493958	0.866048352840	0.100472974816	-0.016873704578	0.000067287075	0.975344510873	N\A	0.025014692191	0.022672109671	0.002928521450	48	23	
4600000	532.440524	1	-1.528042690146	0.841850661616	0.107217278759	-0.014902918574	0.000062444536	0.973813895571	N\A	0.027621153228	0.026203554794	0.003680854416	41	21	
4650000	527.831210	1	-1.631897293231	0.901739780521	0.097552186647	-0.023101401952	0.000061242774	0.975965512100	N\A	0.026045237147	0.023650807312	0.003388027001	48	34	
4700000	547.103433	1	-1.587459369122	0.859994666645	0.128149056307	-0.022837501319	0.000065548633	0.973520589094	N\A	0.028721372498	0.025889879606	0.003380493418	48	24	
4750000	539.756064	1	-1.457220942529	0.814797353359	0.111924486408	-0.015621277488	0.000063284624	0.974965298427	N\A	0.027830541354	0.025054812967	0.003379659113	57	22	
4800000	530.091603	1	-1.645816586072	0.923913992279	0.057551824912	-0.015985998216	0.000057424020	0.975165915909	N\A	0.029167818380	0.025994692234	0.003251584729	50	25	
4850000	538.224177	1	-1.560659873475	0.843945672007	0.124409337702	-0.018157314025	0.000096883349	0.972373908412	N\A	0.027851562492	0.024997689947	0.003223700152	48	23	
4900000	539.907860	1	-1.536851397654	0.826947910061	0.142819792712	-0.020677152378	0.000084669221	0.978497570433	N\A	0.024313803026	0.022200002518	0.003064863849	49	32	
4950000	540.784356	1	-1.620043544294	0.897247985686	0.052214694951	-0.012174722360	0.000080526882	0.975482458128	N\A	0.025845891212	0.025101877704	0.003419963070	46	22	
5000000	553.399413	1	-1.579011046732	0.873059487153	0.091292166887	-0.016265756528	0.000082390593	0.975043948246	N\A	0.025445964994	0.022798084394	0.002913188622	37	27	
