Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m9-fab-004.txt
Log File Name:                   SEP_d1_m9-fab-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            189350050
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m9-fab-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.248843
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.69 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
1500000	570.372697	1	-1.871017840332	1.121504808201	-0.040999642353	0.018712233321	0.005035812408	0.000060480078	0.978202035670	N\A	0.069824997725	0.010142368788	0.031992935094	0.006134091539	32	4	
1550000	553.542761	1	-1.611143129409	0.926169360320	-0.007449349469	0.051109882765	-0.007271009984	0.000077658837	0.974495036872	N\A	0.072267007209	0.009526749824	0.034970056575	0.005912154634	40	3	
1600000	561.105186	1	-1.696995864150	1.003877979078	-0.021632276714	0.035061552469	-0.003121437309	0.000071565116	0.976731084822	N\A	0.076642110250	0.010924554575	0.033586922191	0.006109229843	33	2	
1650000	551.019776	1	-1.980150410168	1.195073194819	-0.042884265034	-0.031136641426	0.005470503334	0.000061363375	0.977115690237	N\A	0.078505495375	0.011560993008	0.033419965845	0.006296584657	36	3	
1700000	571.417654	1	-1.990890420870	1.219195097970	-0.062371023721	0.006853363675	0.011413152158	0.000059214614	0.977040157481	N\A	0.062755134826	0.007673476392	0.031951332073	0.005192487238	30	4	
1750000	561.327492	1	-2.190317251351	1.350458432467	-0.071108321827	-0.072674820674	0.016930661325	0.000082324282	0.976445318138	N\A	0.074162628548	0.009014203187	0.034411930069	0.005477247910	37	2	
1800000	559.559466	1	-1.982980082191	1.234907782882	-0.065614405123	-0.000259044039	0.013380931562	0.000053502211	0.975531723914	N\A	0.071175636036	0.009438571414	0.033565242165	0.005575446559	32	3	
1850000	568.703913	1	-1.940089923641	1.194569234257	-0.056155110926	0.005187654382	0.011737008086	0.000070183779	0.977261939356	N\A	0.066868766737	0.008216248224	0.033570336019	0.005453945522	37	4	
1900000	564.274052	1	-1.919303700302	1.157735186383	-0.042913530824	0.002431167581	0.005486013992	0.000067485253	0.978785679848	N\A	0.082835136851	0.012246096562	0.034956514504	0.006688236171	33	3	
1950000	566.244606	1	-1.809126936683	1.082387897388	-0.031341656537	0.004548157071	0.004003378813	0.000074050419	0.975658403137	N\A	0.074597473671	0.010896601787	0.033595611465	0.006365652551	36	5	
2000000	575.559943	1	-1.839856830946	1.114992241612	-0.038074855791	-0.004161644222	0.008461763724	0.000081414666	0.977237044189	N\A	0.077405977802	0.011410855017	0.033540654750	0.006488915496	37	4	
2050000	557.135283	1	-1.789006618171	1.038386837977	-0.020225208686	0.030128039881	-0.006230646801	0.000055779114	0.977062656732	N\A	0.071818991136	0.010317218430	0.032139220196	0.005752141720	35	3	
2100000	564.310155	1	-1.549050315721	0.887078786746	-0.005755715088	0.085134737218	-0.011450500737	0.000063315233	0.978372515096	N\A	0.066894300870	0.008106885367	0.033189717515	0.005356450934	35	2	
2150000	562.766919	1	-1.765455687084	1.055556953266	-0.031201796365	0.035844474684	0.000315160483	0.000070025677	0.977134205243	N\A	0.076887387745	0.010863595163	0.035195646481	0.006420319326	38	3	
2200000	547.723785	1	-1.831050725022	1.051253283644	-0.030995901990	0.052946471946	-0.002231695361	0.000098152325	0.972753222666	N\A	0.075111803011	0.010306502719	0.034448299552	0.006068992627	35	3	
2250000	565.499832	1	-1.785671854284	1.028548085291	-0.020173974454	0.043173960531	-0.006526518259	0.000054995712	0.976402255596	N\A	0.067128107187	0.008083192382	0.033417336552	0.005291987401	40	2	
2300000	569.786123	1	-1.840738894545	1.076850264197	-0.033803433110	0.060679170088	-0.005832062479	0.000078679326	0.980254686529	N\A	0.058301076452	0.009015019968	0.027920488916	0.005473784373	44	3	
2350000	553.933590	1	-1.949175057409	1.178908314120	-0.042074367869	0.000892293093	-0.000197106819	0.000058360760	0.973788020179	N\A	0.074539236401	0.010759193796	0.034529430394	0.006515036371	33	4	
2400000	567.932216	1	-1.970531704108	1.199451312141	-0.046046250455	-0.013341098377	0.001563012961	0.000068252268	0.977048800270	N\A	0.073171841346	0.010730304942	0.032093759173	0.005810140854	27	4	
2450000	553.860546	1	-1.642553240952	0.940539732773	-0.013461085106	0.074009105922	-0.007637960569	0.000066919575	0.973692957072	N\A	0.079307173917	0.010957452933	0.036797542990	0.006501610322	34	5	
2500000	557.240175	1	-1.850839889186	1.082593474110	-0.043239820361	0.073361161923	-0.000224087906	0.000100894112	0.974023403049	N\A	0.086287391931	0.012592988756	0.036924640509	0.006891116558	25	2	
2550000	568.111456	1	-1.709641690143	0.966109179342	-0.006424960088	0.037660662277	-0.010220960705	0.000063523919	0.978995373980	N\A	0.062778518496	0.007740801535	0.030831276797	0.004913126025	30	3	
2600000	552.282956	1	-2.187797289826	1.405301383400	-0.090843885860	-0.091817329112	0.033171424512	0.000085994320	0.974844231610	N\A	0.070825490339	0.008725305064	0.035413867949	0.005617022524	37	3	
2650000	565.791567	1	-1.949825466560	1.169380307195	-0.046021083487	-0.012137108210	0.008791616872	0.000066615821	0.992969046877	N\A	0.082016583493	0.011547374934	0.035548106902	0.006533156905	39	5	
2700000	564.842517	1	-1.859695185993	1.073059964341	-0.022768896307	0.022139631960	-0.005883099417	0.000195615296	0.977028240537	N\A	0.081967424978	0.011986635091	0.034926449486	0.006572088382	47	2	
2750000	560.832286	1	-1.643798130948	0.949887516053	-0.010477825921	0.044790455517	-0.006774554228	0.000089945761	0.978499665392	N\A	0.064533255681	0.008495058771	0.031075979016	0.005495822506	36	3	
2800000	561.815697	1	-1.697656247339	0.995582671046	-0.017416866351	0.028323337701	-0.001679995605	0.000044681845	0.979426784177	N\A	0.066524731831	0.009227610838	0.031127972923	0.005595353715	34	3	
2850000	568.065927	1	-1.825627063531	1.075268442260	-0.024913033713	0.003134478151	0.000923523074	0.000068012299	0.981360716519	N\A	0.067192046072	0.009019146441	0.032186192249	0.005729738388	42	3	
2900000	566.489659	1	-2.100323090700	1.348283598709	-0.084227950385	-0.049936141139	0.026733243863	0.000076262060	0.974335943849	N\A	0.070547123556	0.008580581794	0.034357297099	0.005396345666	35	6	
2950000	563.259626	1	-1.982006112097	1.226027199471	-0.061074909702	-0.035408973416	0.016464228150	0.000082053293	0.972525880261	N\A	0.069801837715	0.008599223190	0.035255291300	0.005638484769	35	3	
3000000	565.963584	1	-1.851737953341	1.136973926555	-0.043399627699	-0.017970661863	0.011015235297	0.000067879061	0.977040594310	N\A	0.063992911881	0.007968439307	0.031538600539	0.005154954044	30	4	
3050000	574.736462	1	-1.876735981021	1.139763955048	-0.044592745853	0.007099453445	0.006627951274	0.000071860963	0.976275792792	N\A	0.084678797012	0.012452924504	0.035211744031	0.006907542983	44	3	
3100000	555.987852	1	-1.747955761915	1.046781857952	-0.029378455246	0.031215540878	0.000570568707	0.000063915233	0.975328741856	N\A	0.077768123898	0.010739259630	0.035093766791	0.006430870553	33	2	
3150000	553.274106	1	-1.714931366127	0.965685533658	-0.009298602499	0.069330122875	-0.015878852390	0.000053557592	0.979679631333	N\A	0.072867712632	0.010372841813	0.032428911124	0.005876229066	39	2	
3200000	550.672720	1	-1.963525595370	1.147927300530	-0.045860580807	0.045599364762	-0.001670952559	0.000089128246	0.978554225916	N\A	0.060171401007	0.009686301424	0.028062179846	0.005662309090	41	1	
3250000	548.952450	1	-1.883655421378	1.081824844911	-0.022782954995	0.012112793553	-0.006320690603	0.000073283915	0.974870473519	N\A	0.086052829020	0.011666426445	0.040054486887	0.006982618770	39	5	
3300000	565.422546	1	-1.691989316486	0.983603157664	-0.017892071156	0.054616198260	-0.005844770970	0.000063791512	0.975725813289	N\A	0.081642950875	0.011345167163	0.037081315493	0.006693551872	39	4	
3350000	560.874151	1	-1.501901267543	0.855699669080	-0.004324459456	0.097561942550	-0.008793596041	0.000072000507	0.977126288121	N\A	0.076890643765	0.010634545306	0.034929066813	0.006330743267	35	3	
3400000	553.379995	1	-1.737447795236	1.025756261834	-0.024306335043	0.044673822175	-0.004854100567	0.000062906967	0.975086416415	N\A	0.081003498909	0.011959981512	0.035238766588	0.006828954638	41	1	
3450000	552.104539	1	-1.775465093880	1.068428483360	-0.025588409316	-0.013516622495	0.002039488072	0.000070713182	0.974624014042	N\A	0.080824292696	0.011344649611	0.035970603832	0.006633657954	36	2	
3500000	547.050130	1	-1.961833140115	1.181599689284	-0.046176294515	0.002600864632	0.003843002417	0.000060067714	0.975608401791	N\A	0.076027594245	0.010341508315	0.034117167524	0.005975166662	36	3	
3550000	563.703465	1	-1.830906627589	1.121299361867	-0.044102633691	-0.003672358340	0.011040392885	0.000077284890	0.976977060473	N\A	0.064681727509	0.008219887656	0.032082512934	0.005395359542	27	3	
3600000	558.793520	1	-2.035984551399	1.266712219110	-0.066364829153	-0.032404800683	0.019460793878	0.000067062939	0.974652026735	N\A	0.074036680537	0.010299650339	0.034616257207	0.006310341620	31	5	
3650000	550.504436	1	-1.710775050971	1.030769899616	-0.027109963693	0.016959417723	0.002246076690	0.000090772975	0.976016775460	N\A	0.072655783110	0.009594873508	0.034992969824	0.005988971832	31	2	
3700000	546.577354	1	-1.986968485907	1.199726470351	-0.050268125936	-0.042435970409	0.015754957189	0.000078319494	0.972966722517	N\A	0.081485072620	0.011055628009	0.037747955470	0.006610354822	36	1	
3750000	557.900949	1	-1.697903974123	0.977184691342	-0.005590844857	0.008049052415	-0.005933721901	0.000074286033	0.981908190682	N\A	0.046257662044	0.006703476365	0.025588861403	0.004713122667	44	3	
3800000	573.664606	1	-1.933884964815	1.155266200139	-0.043737132522	0.000196614946	0.005758779122	0.000058104448	0.979195946963	N\A	0.071899124328	0.009994313462	0.032921453810	0.005761086634	52	4	
3850000	543.631788	1	-1.585302410718	0.909778663795	-0.016408138837	0.096327602587	-0.005983204061	0.000056091194	0.978544682424	N\A	0.076642536358	0.010988170040	0.033769866862	0.006185831000	38	2	
3900000	555.737673	1	-1.937523247535	1.137834650064	-0.041929578629	0.016582908721	0.003551446111	0.000073101715	0.975241289428	N\A	0.073622133855	0.010060662906	0.034044005988	0.005958112868	39	3	
3950000	559.356830	1	-1.581226737703	0.890219536558	-0.010558274047	0.133733645113	-0.017074781467	0.000065519957	0.975625148921	N\A	0.069282906927	0.009348728096	0.033344111882	0.005659543288	37	4	
4000000	569.181138	1	-1.612573216690	0.900186735459	-0.002666791622	0.087138630593	-0.015582090452	0.000066905760	0.982118905325	N\A	0.060645208103	0.007755454932	0.031375217625	0.005256534099	37	4	
4050000	561.537905	1	-1.913312008038	1.163469777931	-0.035879906206	-0.059237334186	0.009617608426	0.000054038099	0.978327866318	N\A	0.077663968427	0.009863655936	0.036869092557	0.005912992314	38	3	
4100000	551.135183	1	-1.699556979560	0.955523037280	-0.008586584742	0.058293785665	-0.013023516476	0.000065608397	0.978194673277	N\A	0.066717008976	0.008118554090	0.033552792458	0.005380983852	27	3	
4150000	561.135919	1	-1.943833460650	1.202369154152	-0.052609087724	-0.020644392431	0.010649701271	0.000070838752	0.975578145617	N\A	0.080886688393	0.011842113500	0.035408809023	0.006583314808	26	2	
4200000	571.746445	1	-1.833515848538	1.065195270767	-0.027496028521	0.020343332791	-0.001220721561	0.000071944087	0.975699608405	N\A	0.075247882333	0.010995704692	0.033364728125	0.006505107158	28	3	
4250000	561.934724	1	-1.690417224589	0.978440333871	-0.010120810782	0.036531177182	-0.010110398968	0.000070674648	0.976206972125	N\A	0.071144089291	0.009242409155	0.033271434741	0.005540611248	35	2	
4300000	558.556817	1	-1.764993107832	1.013470206134	-0.024006172700	0.053566527087	-0.006384414546	0.000061852231	0.975251952840	N\A	0.088743324365	0.013050472977	0.036855492017	0.007111111834	36	2	
4350000	562.985577	1	-1.884811020533	1.095770689872	-0.031428700005	0.036114346723	-0.004238059992	0.000012296984	0.977396310057	N\A	0.084889034881	0.012399471880	0.035414389328	0.006649983348	32	3	
4400000	567.437079	1	-1.839617226987	1.103703556400	-0.032772180971	-0.003068622922	0.002681021619	0.000013857555	0.975765773343	N\A	0.073123307432	0.010326025569	0.034183927451	0.006325840128	30	4	
4450000	556.152286	1	-1.841505353278	1.085990418450	-0.035922659081	0.030412349452	0.002146765889	0.000005484147	0.984637220060	N\A	0.068264603676	0.010335196966	0.029437595729	0.005992920143	46	4	
4500000	579.401160	1	-1.889081152744	1.119974106173	-0.037336446623	0.036109120867	-0.000814646101	0.000007520462	0.983292952888	N\A	0.077977690942	0.011173478314	0.033683815684	0.006240572629	37	6	
4550000	559.965470	1	-1.825526426849	1.081677630999	-0.031708266870	0.021765806940	-0.000775226529	0.000064195883	0.977328664490	N\A	0.071960058604	0.010090917485	0.033007403712	0.005886673080	39	2	
4600000	565.880524	1	-1.679705064347	0.957878364507	-0.010460951053	0.044980460030	-0.008532954282	0.000067660978	0.976079844877	N\A	0.073188823473	0.010154479751	0.033095149907	0.005811604360	33	3	
4650000	566.890548	1	-1.744709913841	1.013189229030	-0.026486038879	0.052432803447	-0.001840059461	0.000066012394	0.977050847946	N\A	0.080131840652	0.011488290790	0.035008440745	0.006567332301	35	6	
4700000	550.552362	1	-1.818087547957	1.052525979904	-0.022610790578	0.033736067078	-0.006428837128	0.000056687412	0.981895555364	N\A	0.066986937956	0.009163925346	0.031340132213	0.005695389418	42	3	
4750000	563.968398	1	-1.760854788119	1.093029282476	-0.029739668686	-0.001725312923	0.000104762062	0.000051890242	0.977737919588	N\A	0.071406528919	0.010170523997	0.032195314910	0.005901061108	41	5	
4800000	564.122542	1	-1.734941754402	1.052488740332	-0.034432150023	0.032536242675	0.003360799598	0.000067116595	0.977235243719	N\A	0.068320446314	0.009897724245	0.033217259021	0.006168444255	37	6	
4850000	553.588379	1	-1.853922655231	1.120498134049	-0.032053439106	-0.004892923255	0.000200563371	0.000071632263	0.975011123949	N\A	0.074031873857	0.010539473123	0.034306587125	0.006335190863	30	4	
4900000	562.447282	1	-1.839507318948	1.091555976476	-0.030176794936	0.019806635906	-0.001292340740	0.000068958806	0.982511016851	N\A	0.063500390166	0.009358639286	0.027799597961	0.005269850934	30	3	
4950000	564.713475	1	-1.889342320282	1.039374989216	-0.024213808361	0.044296616371	-0.005467768719	0.000063104127	0.976501552682	N\A	0.073605861708	0.010480311038	0.033135447724	0.006118488425	37	5	
5000000	556.907714	1	-1.900499800701	1.161322909479	-0.040275100707	-0.008530629546	0.000307897638	0.000059259244	0.979881550153	N\A	0.087285957065	0.013055264116	0.034980050522	0.006875436978	40	1	
5050000	569.630605	1	-1.862331493350	1.095750762998	-0.030692757463	0.015729642139	-0.001291045670	0.000052167943	0.978736582797	N\A	0.065066507117	0.008454584405	0.031264155344	0.005300338321	38	4	
5100000	560.955871	1	-1.895557570937	1.135718342354	-0.043453703078	0.010582242344	0.004653858506	0.000073349643	0.973544911497	N\A	0.086160085030	0.012833675937	0.037183207952	0.007288002231	26	2	
5150000	562.688861	1	-1.846417315174	1.081896808693	-0.029509691579	0.021121137984	-0.003828039330	0.000078101798	0.972067105082	N\A	0.075868549157	0.010636906559	0.035456945035	0.006326343344	36	4	
5200000	566.088040	1	-1.801273415892	1.093412730472	-0.036584284773	0.030656209439	0.001360485854	0.000051609309	0.977271559686	N\A	0.090121028039	0.012610532688	0.038859818042	0.007090979187	35	3	
5250000	572.673775	1	-1.931512001436	1.159682250705	-0.043857440062	0.001273144025	0.004950496017	0.000056126008	0.979216557001	N\A	0.075625241554	0.010699087134	0.033955172133	0.006284288807	35	3	
5300000	576.513900	1	-1.861173944808	1.101487656668	-0.032750603830	0.028141937315	-0.005180855352	0.000036095849	0.979482090681	N\A	0.071659524599	0.010781619299	0.031354587617	0.006094202552	39	4	
5350000	566.339469	1	-1.770409130589	1.052242640718	-0.032198587048	0.028840894048	0.004818932119	0.000075816730	0.980088108335	N\A	0.083119915769	0.011598803074	0.035934189316	0.006663389999	32	4	
5400000	563.177356	1	-1.675041373624	0.966424574526	-0.017375914505	0.075393973113	-0.007732728057	0.000069376160	0.976926851263	N\A	0.082901041208	0.012048410998	0.034821878290	0.006648657902	35	3	
5450000	552.899358	1	-1.924366202743	1.157452256672	-0.044431598947	-0.024990292401	0.010340627901	0.000112592358	0.975562375837	N\A	0.083542648796	0.012069716072	0.037386778404	0.006982910111	34	2	
5500000	561.551641	1	-1.837829091423	1.086301318117	-0.030711876523	0.005786789946	-0.000063136257	0.000077116492	0.975423426748	N\A	0.086292322244	0.012579217528	0.036357397429	0.006809108545	41	3	
5550000	556.248920	1	-1.705032584435	1.014930754329	-0.030625705014	0.040141656343	0.002452621104	0.000063203527	0.975140323920	N\A	0.071589053535	0.011892651370	0.031435413778	0.006934132758	33	2	
5600000	570.390491	1	-1.890765312251	1.133953513398	-0.033570395895	-0.036457445395	0.008466638886	0.000069279452	0.975638784742	N\A	0.071922964905	0.010054122344	0.032479417265	0.005723472286	35	5	
5650000	558.897800	1	-2.034564369140	1.237356756018	-0.061189621819	-0.015502269495	0.012927012966	0.000072054682	0.973286002587	N\A	0.083322327281	0.012238784057	0.036105972088	0.006881434490	37	2	
5700000	563.962867	1	-2.024003549616	1.219581294238	-0.057765618402	0.010961344727	0.007169477006	0.000008620089	0.976858842763	N\A	0.082395379971	0.012200648633	0.035182878577	0.006856573693	28	3	
5750000	561.855517	1	-1.815713876661	1.036313482966	-0.019124725151	0.046840028048	-0.012171089337	0.000007254137	0.975888225877	N\A	0.076679563755	0.010684582837	0.035294025433	0.006299487630	31	2	
5800000	565.323076	1	-2.163946920458	1.306010431501	-0.057548664211	-0.055279742312	0.010158325052	0.000002852539	0.976626653514	N\A	0.078241641703	0.010999388797	0.035986554169	0.006567016403	39	2	
5850000	562.516633	1	-1.952716425588	1.163276014839	-0.040499706392	-0.003791618587	0.002970182466	0.000034233936	0.975051056994	N\A	0.082317314462	0.011722895815	0.036287624428	0.006626861041	35	2	
5900000	565.400196	1	-1.838497322090	1.059780563378	-0.022556099438	0.050160725904	-0.013625870605	0.000032465030	0.978416913549	N\A	0.075997707641	0.010961295466	0.031746416648	0.005603954013	46	2	
5950000	564.816011	1	-1.745357733997	1.029959577154	-0.028779713538	0.042412103173	-0.002778861054	0.000065423764	0.977842710731	N\A	0.077650537983	0.010651895349	0.033898658421	0.006061070220	39	2	
6000000	551.508890	1	-1.973814734613	1.167483928042	-0.038264970345	0.008280692004	-0.004121274318	0.000064703621	0.975160766084	N\A	0.082282311532	0.011450371119	0.036486063278	0.006563479878	30	3	
6050000	558.575066	1	-1.738609703341	0.993758088867	-0.017654912869	0.067489774726	-0.009695730580	0.000066759879	0.976489524449	N\A	0.066080104705	0.008036655389	0.033194767758	0.005156335339	27	2	
6100000	557.844944	1	-1.752079763396	0.981015310712	-0.013468705379	0.095420931636	-0.018841339934	0.000063940053	0.973321290142	N\A	0.068351186087	0.008182144564	0.034263278225	0.005268562262	39	2	
6150000	562.988589	1	-1.782508701732	1.070833080314	-0.033812879011	0.001957279691	0.009555311154	0.000072375750	0.976377570161	N\A	0.067414154231	0.008399168733	0.033030456168	0.005341319587	35	4	
6200000	557.771993	1	-1.769046788651	1.026744062437	-0.021495312085	0.029534988975	-0.003874582262	0.000084889278	0.976478799277	N\A	0.055828577752	0.008086735263	0.028954100466	0.005174557373	41	4	
6250000	556.946769	1	-1.814341190582	1.053414190156	-0.027156599448	0.033899023757	-0.002804447507	0.000084371276	0.974779508439	N\A	0.081828469175	0.010980668627	0.038298761125	0.006646089961	37	3	
6300000	587.272378	1	-2.124915651309	1.310115157911	-0.070941081565	-0.033222867382	0.018285755744	0.000064800951	0.980156727613	N\A	0.061239488516	0.008011992454	0.030262365653	0.005253870035	35	8	
6350000	572.165273	1	-2.145643188032	1.316771405023	-0.071704464789	-0.034320877587	0.016880494888	0.000084971063	0.977069331277	N\A	0.075309635828	0.010477180912	0.033910375229	0.006076927938	35	7	
6400000	556.604116	1	-1.792628806335	1.047358610193	-0.028284571649	0.038667773918	-0.004155771682	0.000064047516	0.975954423804	N\A	0.087491835659	0.011538932473	0.038528314243	0.006408520703	34	4	
6450000	563.596412	1	-1.838808893067	1.078136947667	-0.036648421910	0.041239996907	0.001037909465	0.000073658363	0.976100852676	N\A	0.079768149987	0.011696233432	0.034109950657	0.006497550957	33	3	
6500000	545.159850	1	-1.950484853297	1.163039675615	-0.043689131114	-0.012504275040	0.005215793780	0.000058532798	0.973916516422	N\A	0.086368230302	0.011636300254	0.038992796613	0.006515727870	41	1	
6550000	546.458503	1	-1.909882744206	1.110867925892	-0.030144673020	0.002916069320	-0.000866197930	0.000067456380	0.975365632047	N\A	0.088734236769	0.011997841558	0.040223591649	0.006974165895	37	1	
6600000	559.100952	1	-1.956298607783	1.203947550521	-0.056865164251	-0.006225277331	0.011235755051	0.000057636883	0.973887460801	N\A	0.072535106736	0.009795780896	0.034109817802	0.006032395611	44	2	
6650000	563.427386	1	-1.982229991764	1.215708243869	-0.054557649078	-0.038492611939	0.017129678621	0.000047912138	0.979596008221	N\A	0.065890586104	0.008135762030	0.032323941574	0.005190858315	40	7	
6700000	548.971285	1	-1.876899535371	1.153502833460	-0.054281597643	0.001304266549	0.013761612392	0.000079343380	0.973421964814	N\A	0.074433025825	0.009461045923	0.035311845014	0.005776228777	40	1	
6750000	571.399417	1	-2.098856257673	1.290341758364	-0.062786476454	-0.036541515164	0.013055294588	0.000055279541	0.980559730998	N\A	0.063924455963	0.007716411252	0.032522131389	0.005277550773	28	4	
6800000	567.098038	1	-2.124250231179	1.331044728758	-0.079817794326	-0.028357056176	0.022305799660	0.000070542540	0.975678346063	N\A	0.068429740912	0.008685031257	0.033538814948	0.005568403294	21	3	
6850000	561.627001	1	-2.112179784521	1.315772700701	-0.069628552070	-0.028110110588	0.013337821763	0.000084919865	0.977283979011	N\A	0.068430426660	0.008625398000	0.033518799099	0.005614703314	33	6	
6900000	564.280978	1	-1.878802641921	1.144982379510	-0.039829291676	-0.028310481898	0.007598722631	0.000007205491	0.975789192998	N\A	0.081365180481	0.011990563052	0.033540835744	0.006567906858	30	2	
6950000	567.876671	1	-1.868131862583	1.110388676746	-0.042208533112	0.047784575796	0.001060677460	0.000072442699	0.979674775120	N\A	0.078866901290	0.011639549630	0.033848806098	0.006634652556	36	2	
7000000	561.170834	1	-1.731853155503	1.009957760429	-0.020922692859	0.042665245986	-0.004855503599	0.000063554706	0.980452228107	N\A	0.063839899979	0.007906153915	0.031682700539	0.005212804354	42	3	
7050000	564.841830	1	-1.917220219797	1.170741715285	-0.042819153482	-0.021820144597	0.008037838744	0.000072888220	0.974162132473	N\A	0.080590282532	0.011602706770	0.034892046017	0.006630256115	40	5	
