Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m9-VR-001.txt
Log File Name:                   CEREB_d1_m9-VR-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            585449832
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m9-VR-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1500000	566.825284	1	-1.161103717160	1.180356269426	-0.022413235201	-0.046683116117	0.010497333546	0.000088853659	0.986991588990	N\A	0.059289986622	0.007579486042	0.030094992907	0.005300732926	36	25	
1550000	556.310616	1	-1.360783449096	1.332461904347	-0.043954099408	-0.081642350610	0.016897550967	0.000072658592	0.981817193204	N\A	0.072845734298	0.009662470415	0.034647881041	0.005954552464	48	20	
1600000	565.611053	1	-1.155984028860	1.197585877920	-0.025957002989	-0.052837579012	0.012489687812	0.000081948219	0.986178608391	N\A	0.069449098365	0.008493798427	0.034571220644	0.005440535994	45	26	
1650000	570.103801	1	-1.324923020038	1.325639188574	-0.045136248039	-0.089447209838	0.020449904594	0.000073632768	0.982500377977	N\A	0.074129540845	0.009252789176	0.037029789891	0.006009388925	51	17	
1700000	552.614849	1	-1.207115004065	1.232173575890	-0.035069302676	-0.043645199611	0.014922729891	0.000071263051	0.982859221436	N\A	0.067276378472	0.008217562556	0.033758860805	0.005500061400	46	21	
1750000	571.937440	1	-1.186477120890	1.205502193175	-0.025323273066	-0.049323041342	0.010923510136	0.000085217002	0.984800642634	N\A	0.069025728136	0.008450263970	0.033942558798	0.005464773472	48	15	
1800000	571.770328	1	-1.040405107125	1.122560181020	-0.017908449195	-0.025508066329	0.008979402671	0.000078200840	0.984501270019	N\A	0.069564001402	0.008515188018	0.033273877488	0.005427132011	37	28	
1850000	563.058299	1	-0.994297287752	1.075640637711	-0.017746902133	0.024961496974	0.003459947794	0.000028365581	0.980510750354	N\A	0.084225294826	0.011627779590	0.037289651356	0.006896225866	33	17	
1900000	579.475695	1	-1.144958022402	1.195727682280	-0.034702956681	-0.028938687381	0.016934052540	0.000053037280	0.986746917203	N\A	0.066714293996	0.008165154854	0.031785104831	0.005256789340	42	24	
1950000	556.307291	1	-1.229272287913	1.235480968772	-0.033765281088	-0.053192495417	0.018645290181	0.000075816398	0.981351626090	N\A	0.069147865513	0.008417350143	0.034898533545	0.005619079422	34	22	
2000000	559.872170	1	-1.255828845827	1.286489513421	-0.047290744448	-0.070124353205	0.025878936864	0.000078368633	0.987273506396	N\A	0.067797546009	0.008390429291	0.032776159798	0.005414617690	40	17	
2050000	550.432012	1	-1.008729661425	1.104917868589	-0.017857934329	-0.026011363428	0.013129629016	0.000084736229	0.986402172329	N\A	0.068303898286	0.008165015388	0.034008645354	0.005507923916	55	25	
2100000	571.645597	1	-1.180733255694	1.223506242978	-0.029457302956	-0.085056371446	0.020479281131	0.000078037887	0.982609363826	N\A	0.068319039284	0.008406902733	0.034178086481	0.005626501404	44	23	
2150000	567.791824	1	-1.157389453159	1.187891235189	-0.021471151859	-0.071469731487	0.012331115531	0.000080021626	0.983157725650	N\A	0.064475026685	0.008191253378	0.032928915173	0.005505541650	34	19	
2200000	561.949034	1	-1.261036871130	1.281180941403	-0.037097935652	-0.084997952080	0.020248646129	0.000067009184	0.981185851217	N\A	0.064872782079	0.008079883029	0.032961120988	0.005439845164	46	23	
2250000	552.281735	1	-1.155597495130	1.157518263794	-0.021577323887	-0.001418586298	0.006142815384	0.000085166661	0.980747958041	N\A	0.066662176052	0.008153859735	0.034141143484	0.005615372494	44	20	
2300000	554.031319	1	-1.201169419921	1.258393494724	-0.039718512371	-0.094250065613	0.027713853720	0.000084743343	0.984218386377	N\A	0.076938967267	0.009291069935	0.036632691395	0.005803233011	36	21	
2350000	566.895478	1	-1.360257895592	1.330478906983	-0.043041607743	-0.094666768792	0.020127870199	0.000088507486	0.986605759384	N\A	0.070774849627	0.008742809140	0.034911327671	0.005772552333	35	26	
2400000	567.801600	1	-1.176043234168	1.206502610976	-0.023415163537	-0.070441616369	0.011627587570	0.000074541829	0.984284575077	N\A	0.065912700015	0.008133736639	0.032953608596	0.005408404202	50	24	
2450000	562.810071	1	-1.059177976013	1.146021894091	-0.026714755014	-0.027984959050	0.014279656155	0.000089024887	0.984393606578	N\A	0.079007291473	0.009513400638	0.037860862856	0.006092670970	34	23	
2500000	563.723047	1	-1.175413019650	1.209749409067	-0.029223029950	-0.051269600675	0.013585873683	0.000084076699	0.983570341115	N\A	0.072116817979	0.009013400960	0.035702038422	0.005949989608	45	17	
2550000	562.523424	1	-1.158118875040	1.198789425194	-0.024691430384	-0.059503472733	0.014309871353	0.000077497374	0.985304144939	N\A	0.080145016801	0.010617185162	0.037442248707	0.006723291355	33	26	
2600000	556.801368	1	-1.336594337692	1.327248445605	-0.046648467092	-0.073134681470	0.017270600886	0.000068400974	0.979017005473	N\A	0.082124945095	0.011393327283	0.037220904530	0.006785841236	56	22	
2650000	590.337576	1	-0.996520925359	1.099594990784	-0.017068795262	-0.009698101634	0.008410095877	0.000086764389	0.990962859521	N\A	0.048913967554	0.007241573140	0.025963261079	0.005158075906	37	28	
2700000	569.463052	1	-0.905754921804	1.032210681355	-0.005648890584	-0.000905585329	0.003353373988	0.000091605929	0.985886789439	N\A	0.061895348330	0.007890510791	0.031718341812	0.005452026248	51	24	
2750000	572.930897	1	-1.230855921144	1.258316775750	-0.039853940902	-0.062965236297	0.020641829738	0.000087523136	0.978564620187	N\A	0.068525892138	0.008634071434	0.033421383369	0.005613691865	39	32	
2800000	561.246906	1	-1.296055552413	1.306963178953	-0.044859230150	-0.100130709181	0.025812588770	0.000071744781	0.981428886435	N\A	0.069245646880	0.008352234482	0.035081941916	0.005563070870	41	21	
2850000	570.815726	1	-1.375213147837	1.358245893070	-0.048713472903	-0.126245917105	0.029297252569	0.000070127805	0.984683009041	N\A	0.062920698967	0.007886886842	0.032130563196	0.005372720936	36	32	
2900000	571.151953	1	-1.317015727575	1.307600670975	-0.040685367815	-0.092631756849	0.020473781556	0.000060779377	0.985368827025	N\A	0.073540982027	0.010773607939	0.032951629680	0.006321567931	50	23	
2950000	566.465200	1	-1.265274885939	1.279504714492	-0.038562173355	-0.080032795837	0.019142407193	0.000075320714	0.982226129425	N\A	0.070298078927	0.008463696204	0.035372376768	0.005545722161	40	27	
3000000	582.426564	1	-1.089193492724	1.136990113121	-0.021490691056	-0.002785353061	0.007707617637	0.000090007232	0.988244513278	N\A	0.068346850220	0.008495290133	0.032601131958	0.005499177448	39	21	
3050000	564.657246	1	-1.206293241840	1.236844543610	-0.031885872536	-0.056606745344	0.010962009347	0.000094213050	0.983320367840	N\A	0.079602328909	0.009936193939	0.038001057861	0.006507101547	44	24	
3100000	559.936454	1	-1.174665580379	1.181355778735	-0.022457752439	-0.030298797059	0.007443446297	0.000087050212	0.982395132103	N\A	0.075340361915	0.010294261813	0.034554391128	0.006382516768	57	24	
3150000	561.973348	1	-0.999614450988	1.069356755153	-0.010245587066	0.005018990589	0.003164271718	0.000082027508	0.985666271058	N\A	0.072868101649	0.009387934767	0.034525690490	0.005829113675	52	19	
3200000	558.390831	1	-1.271088649819	1.291729746598	-0.039606254187	-0.103234542173	0.023554146195	0.000078546470	0.984230753622	N\A	0.066804050093	0.008136603339	0.032416622458	0.004905809739	36	22	
3250000	566.146245	1	-1.132940694113	1.194074699046	-0.030038934008	-0.055797689077	0.017452702518	0.000089463942	0.989122353708	N\A	0.052915787211	0.007377139023	0.027647314512	0.005160518921	39	28	
3300000	574.515336	1	-1.192321881886	1.222211391307	-0.029373639649	-0.059276501138	0.013992524719	0.000083350972	0.984005547877	N\A	0.083648356475	0.011751176603	0.036287506666	0.006815120025	50	13	
3350000	559.112238	1	-1.219132013699	1.218787348164	-0.031814079789	-0.047520308241	0.017503384154	0.000074817524	0.984660454495	N\A	0.069973406457	0.008535342503	0.033736033120	0.005660622373	39	28	
3400000	565.055548	1	-0.994058810660	1.077181740013	-0.013261737253	-0.009800429808	0.010056285595	0.000070659466	0.981182078812	N\A	0.071578964063	0.008577711675	0.036011770236	0.005727838465	52	21	
3450000	556.420634	1	-1.198577259979	1.180132852632	-0.025687419137	0.009848443433	0.004712634982	0.000086105066	0.984569939919	N\A	0.072046459116	0.008880039966	0.034508010159	0.005706857946	31	16	
3500000	565.450541	1	-1.145996426130	1.189900785243	-0.030994531153	-0.027396791471	0.015609588188	0.000073714034	0.986844699624	N\A	0.064665021787	0.008098773947	0.032876520185	0.005444753662	53	29	
3550000	553.528709	1	-1.308968976701	1.307845042619	-0.041726102831	-0.087552758609	0.019358022329	0.000078374845	0.981552124185	N\A	0.071400448802	0.008790520873	0.036064952732	0.006019494909	48	22	
3600000	559.618131	1	-1.139209373395	1.179929335209	-0.027456429075	-0.033606202727	0.014343019780	0.000082815470	0.983641849578	N\A	0.071404143866	0.008974111698	0.035805940220	0.006164362572	33	25	
3650000	559.006837	1	-1.060487557013	1.139260478563	-0.023288261066	-0.037102836330	0.016971363645	0.000062828411	0.983375944617	N\A	0.067702602348	0.008567084456	0.032673809847	0.005394461216	54	29	
3700000	559.575630	1	-1.138242409828	1.169644171807	-0.024651722612	-0.017493683405	0.009579999330	0.000092503977	0.984381861044	N\A	0.066504833381	0.008263233429	0.033085031742	0.005554392864	43	18	
3750000	565.195798	1	-0.980633626295	1.103452442232	-0.024381636825	-0.002434361671	0.013036215768	0.000080575621	0.986323136452	N\A	0.085034020418	0.011430464598	0.037289559442	0.006770434528	52	27	
3800000	567.154450	1	-1.311045449951	1.291986422655	-0.034498442232	-0.099814752751	0.017370187027	0.000072983312	0.981985158104	N\A	0.078863886051	0.009851745885	0.037757885716	0.006142105913	34	23	
3850000	561.346793	1	-1.100128922498	1.169728563849	-0.030378652168	-0.018296348212	0.014147121773	0.000092208595	0.986570986823	N\A	0.068063035059	0.008662079827	0.029423408614	0.005207454282	43	23	
3900000	566.165187	1	-1.087062605203	1.162797295103	-0.023683834250	-0.049156756486	0.014517009078	0.000069006138	0.985165100421	N\A	0.062903252941	0.008272060215	0.031128084278	0.005521879711	40	38	
3950000	564.886406	1	-1.232591620918	1.271503506214	-0.038389956334	-0.106913488908	0.027581340577	0.000090228205	0.981930463808	N\A	0.070270065225	0.008963905881	0.032817681823	0.005463182515	44	22	
4000000	570.634809	1	-1.162581899668	1.187217116695	-0.024432023526	-0.058051840226	0.015522052605	0.000088960749	0.984741521195	N\A	0.074574721655	0.009906250187	0.035216395571	0.006318078728	46	22	
4050000	565.343288	1	-1.130587525710	1.201934455459	-0.032910769065	-0.039972101517	0.015503964011	0.000065752973	0.986392256912	N\A	0.075842418995	0.009993386939	0.034992846498	0.006138043752	47	26	
4100000	565.296837	1	-1.120404392201	1.179529235497	-0.024017127649	-0.052900480315	0.016320704440	0.000087174694	0.982162502077	N\A	0.061872701854	0.007851672142	0.031669703330	0.005348910267	47	23	
4150000	571.972650	1	-1.140773066143	1.183079063625	-0.021247634155	-0.055981064131	0.011673041775	0.000046239192	0.984484095428	N\A	0.071706747184	0.009430536308	0.033630330256	0.005762437106	47	25	
4200000	570.914483	1	-1.084173398898	1.129764231435	-0.018369940716	-0.005044589156	0.005265521667	0.000065043975	0.985924124260	N\A	0.065624494370	0.007906395940	0.032223258586	0.005144822787	50	13	
4250000	569.768474	1	-1.171719412608	1.214885134944	-0.031291789248	-0.056050387363	0.015773143462	0.000071639106	0.985245878267	N\A	0.077223141949	0.010032222664	0.036036411578	0.006327554831	60	28	
4300000	574.775288	1	-1.065363616948	1.115050487390	-0.019473225163	0.013749219273	0.004079071014	0.000070517582	0.986092167257	N\A	0.064737848248	0.007929737804	0.032649019516	0.005335678121	49	25	
4350000	558.486440	1	-1.022226116126	1.151206249815	-0.029859968197	-0.043143111363	0.020895215357	0.000075137276	0.986376469027	N\A	0.076259671006	0.009665579213	0.037724152428	0.006314874000	40	25	
4400000	561.858073	1	-1.121330220031	1.188510423558	-0.036094011089	-0.021289392696	0.020630539572	0.000082395055	0.987468227303	N\A	0.065341394122	0.008137824139	0.032900404243	0.005373508772	49	20	
4450000	550.574294	1	-1.136350323761	1.188656159131	-0.030876085037	-0.033734021472	0.015822571913	0.000095579366	0.982629061355	N\A	0.071288013757	0.008277729370	0.035562351025	0.005293842910	40	24	
4500000	557.934109	1	-1.078178283093	1.152159265301	-0.021537194543	-0.057002042909	0.016216512775	0.000095672838	0.981650436247	N\A	0.072714941347	0.009003152106	0.035532828079	0.005905149313	47	26	
4550000	568.258483	1	-1.165648890883	1.203904828992	-0.030387327225	-0.051930421372	0.017333397750	0.000072341555	0.984269889627	N\A	0.074083487729	0.008818569988	0.036316401957	0.005732456078	30	23	
4600000	562.700178	1	-0.981975436270	1.107808774318	-0.018793395241	-0.044622124660	0.016717707741	0.000086789816	0.979273786090	N\A	0.074737470795	0.009172320992	0.036397970921	0.006010563565	41	31	
4650000	560.760620	1	-1.036268771340	1.121685834791	-0.023004116311	-0.006463758953	0.011004557040	0.000067684135	0.983577883317	N\A	0.059503743543	0.007527208963	0.031270341813	0.005268554190	43	20	
4700000	562.741412	1	-1.111325532227	1.139842700708	-0.021426640148	-0.005046004126	0.007405787257	0.000081046273	0.982110810359	N\A	0.068482379652	0.008483623307	0.034429837381	0.005790769719	41	22	
4750000	559.903509	1	-1.326412255564	1.315785354299	-0.036277749561	-0.122732529594	0.021522973670	0.000083359704	0.983768162234	N\A	0.068960846742	0.008501259928	0.034415414629	0.005637308754	45	24	
4800000	555.302513	1	-0.983875293703	1.083180260913	-0.016017718711	0.001751663369	0.008099647165	0.000080362579	0.987048210702	N\A	0.073211644721	0.008834785274	0.034801984098	0.005656217667	35	19	
4850000	555.846107	1	-0.958975538855	1.052084566199	-0.008588262226	0.001159786448	0.006109710799	0.000075356519	0.983845459735	N\A	0.072782098310	0.009110576916	0.035010985374	0.005912298137	60	28	
4900000	561.703179	1	-1.157011110290	1.186099652436	-0.026621284549	-0.025936312612	0.009620394859	0.000080704884	0.988772164985	N\A	0.066440579923	0.008257959886	0.032491908640	0.005504429909	45	24	
4950000	558.229151	1	-1.078405503526	1.148239197802	-0.028915219791	-0.013753221573	0.015166852540	0.000077260688	0.984167158131	N\A	0.062916199848	0.007942452316	0.032598034207	0.005403373732	54	22	
5000000	567.775366	1	-1.147102039422	1.175093948867	-0.024109421298	-0.019783499825	0.006203620804	0.000057079931	0.983603320237	N\A	0.070942486123	0.008718610733	0.035159179929	0.005651984340	39	24	
5050000	574.579090	1	-1.217662034974	1.233279562563	-0.033314473750	-0.041408667034	0.012725352227	0.000096217627	0.983629713456	N\A	0.070075194178	0.008828565938	0.033514749479	0.005441931825	36	23	
5100000	573.346955	1	-1.033396697054	1.137179176482	-0.021083748141	-0.053765241266	0.016561833461	0.000086281094	0.992631884365	N\A	0.035979090550	0.005945065509	0.021050147355	0.004463718668	42	27	
5150000	559.204669	1	-1.170108538743	1.190139714819	-0.022551243341	-0.043676626470	0.008834675174	0.000079866990	0.984522033891	N\A	0.069759612050	0.008574885802	0.033748495153	0.005562769803	41	14	
5200000	573.551932	1	-1.000038374296	1.086386527974	-0.013927846266	-0.007242866531	0.007192193257	0.000062850846	0.989750282243	N\A	0.066520841495	0.008090267735	0.031694560033	0.005199433246	66	27	
5250000	564.483913	1	-1.289248976055	1.250316409765	-0.035208647319	-0.036262328136	0.013743028036	0.000083064273	0.984573660103	N\A	0.070471327021	0.008894723437	0.033780016895	0.005649784529	66	18	
5300000	559.571598	1	-1.160131687114	1.190867082220	-0.027637900307	-0.017282875595	0.007267252642	0.000080087514	0.987729949532	N\A	0.068707458914	0.008611765699	0.035100441531	0.005916746912	46	24	
5350000	565.640060	1	-1.242673261954	1.251488661975	-0.035791890829	-0.036939972478	0.009912183521	0.000081119567	0.981677951915	N\A	0.089798291812	0.012376909111	0.040074059724	0.007385811926	39	29	
5400000	560.186052	1	-0.986948694979	1.070064398924	-0.013951975241	0.018130028438	0.004693608393	0.000095755278	0.985855285719	N\A	0.075022204826	0.009235050148	0.036618213568	0.006069528821	51	22	
5450000	571.609018	1	-1.199953406018	1.229228285057	-0.035342358809	-0.041053641290	0.014562250880	0.000081855234	0.986537879694	N\A	0.069870640900	0.008523758599	0.033776627922	0.005476862960	48	37	
5500000	574.695567	1	-1.172439069157	1.234046640370	-0.035503716293	-0.069435528939	0.020851303744	0.000079607776	0.989094751443	N\A	0.069829343351	0.008590940303	0.033153828279	0.005669889817	43	23	
5550000	566.817734	1	-1.280220639947	1.291011405088	-0.033561179215	-0.110374077865	0.018946543757	0.000087170624	0.986162461033	N\A	0.071900011842	0.009319543491	0.033765119850	0.005944928513	38	18	
5600000	573.986619	1	-1.153230380308	1.187229144115	-0.028961875740	-0.021527486454	0.011237778236	0.000083831601	0.987670005820	N\A	0.079297580128	0.011101476555	0.035855744324	0.006779458941	43	30	
5650000	557.761569	1	-1.055270512624	1.090872653554	-0.019128196347	0.046766458066	0.001447198994	0.000077407669	0.988977001003	N\A	0.060783372872	0.007986532875	0.032780821937	0.005608453097	59	22	
5700000	556.440884	1	-0.960706075821	1.075031149694	-0.016056876295	0.017522428913	0.004664414041	0.000078672608	0.981403999804	N\A	0.072192381155	0.008768132361	0.034839514893	0.005567419477	45	24	
5750000	579.198203	1	-1.024552742216	1.088594726238	-0.016771918639	0.021405380261	0.003968366009	0.000106380948	0.987872319048	N\A	0.066919954908	0.008529340936	0.031998762125	0.005506125169	43	29	
5800000	554.833702	1	-0.969864990100	1.087257866417	-0.013472472168	-0.032211468826	0.011056150654	0.000076955056	0.979506828188	N\A	0.070731796200	0.008852861448	0.034655184615	0.005821115228	48	18	
5850000	566.338089	1	-1.239673164007	1.257746797689	-0.033033567146	-0.074402033298	0.016048719984	0.000088721917	0.986801937700	N\A	0.071888603251	0.008910563406	0.033717776665	0.005569409791	31	23	
5900000	572.760872	1	-1.236554389467	1.269254035295	-0.038632812941	-0.083295725987	0.023011948979	0.000071805607	0.984916453071	N\A	0.065576222942	0.007766916455	0.032664177406	0.005040852577	48	20	
5950000	567.244842	1	-1.149293781605	1.144743102210	-0.018887049866	-0.006963962091	0.005718898385	0.000075801483	0.984099244937	N\A	0.067899123089	0.009129334664	0.032047027699	0.005658927649	54	32	
6000000	566.378354	1	-1.080494886037	1.159226184303	-0.025778487709	-0.043034063341	0.016667854691	0.000091100805	0.988145968048	N\A	0.073197162037	0.008878359991	0.033619863911	0.005455595876	43	20	
6050000	561.890702	1	-1.137366058714	1.183143873765	-0.025198924253	-0.045068548426	0.013151391980	0.000074777235	0.980924525063	N\A	0.072288666368	0.008709213404	0.036732625423	0.005813159050	47	22	
6100000	558.948988	1	-1.087874166182	1.137813403423	-0.021195852611	-0.017480645692	0.010641485634	0.000082595744	0.983613183136	N\A	0.066145579294	0.008297577845	0.032260038166	0.005335439459	45	20	
6150000	570.451413	1	-1.091586032722	1.126398632786	-0.020950875741	0.012405890885	0.005850051361	0.000086066875	0.983083745871	N\A	0.070153567843	0.008714692387	0.034829604329	0.005681801680	39	24	
6200000	574.078769	1	-1.209261939785	1.226998492755	-0.032676673020	-0.048886199443	0.015961911047	0.000097556009	0.986309303481	N\A	0.058133841546	0.007892067108	0.027847121081	0.005226178031	34	22	
6250000	565.168364	1	-1.119938959924	1.170415868800	-0.025421919555	-0.034612659134	0.012786556359	0.000073184113	0.986899569978	N\A	0.070269434718	0.009526411165	0.033224860330	0.006017612896	54	31	
6300000	570.404355	1	-1.285390140232	1.255495050832	-0.032834516130	-0.062295042655	0.015823707175	0.000112757899	0.983504639674	N\A	0.068158496865	0.009099887140	0.032820128512	0.006001224813	29	31	
6350000	562.129107	1	-1.167361276793	1.213538943303	-0.028295784161	-0.060445951116	0.014677286603	0.000069276756	0.986779635036	N\A	0.064418419492	0.008425190901	0.031440049973	0.005411536417	57	29	
6400000	564.553024	1	-1.103534195722	1.152101206547	-0.018714312169	-0.038818470575	0.009910232715	0.000075371077	0.985709444901	N\A	0.064942664994	0.008120338745	0.032021746892	0.005378023524	34	24	
6450000	571.674741	1	-1.061135355664	1.150126498786	-0.023315720713	-0.052091104553	0.016305839305	0.000081454976	0.984174438339	N\A	0.071752320781	0.008991511117	0.034884704519	0.005828327445	51	21	
6500000	568.423559	1	-1.382179314012	1.363686329911	-0.044522535338	-0.114783575595	0.018459621683	0.000065233204	0.983746738273	N\A	0.078827348138	0.010266367372	0.036320154411	0.006269858179	47	30	
6550000	556.806429	1	-1.120765727219	1.138713243337	-0.020096351573	0.008755983234	0.003088809168	0.000072826294	0.988211171435	N\A	0.079981408589	0.010264766429	0.036588440340	0.006284543894	40	26	
6600000	555.642336	1	-1.051016097532	1.092452348792	-0.009497317526	-0.005244222288	0.000716428314	0.000074054166	0.982383465359	N\A	0.080135030452	0.010201177222	0.038618864791	0.006650507015	41	21	
6650000	568.210932	1	-0.950484894931	1.085079490676	-0.017123914062	-0.023338178717	0.012951723682	0.000083642474	0.985437761056	N\A	0.070450331167	0.008644412843	0.035179984156	0.005720273813	39	26	
6700000	571.117700	1	-1.338159605218	1.331979058354	-0.047578853143	-0.091472398996	0.025463308881	0.000088432689	0.987504681074	N\A	0.075607570962	0.009982618994	0.034936622957	0.006297334412	53	19	
6750000	571.290784	1	-1.237838350802	1.283862484349	-0.044185649557	-0.082598229815	0.023979123071	0.000081147772	0.982221491136	N\A	0.091454127942	0.012938920618	0.039554255130	0.007520034449	53	21	
6800000	571.959921	1	-0.968481654621	1.059676784881	-0.016292251067	0.023418930292	0.006562117396	0.000090121884	0.988030084365	N\A	0.073484948007	0.009317588572	0.034453281334	0.005970124085	54	22	
6850000	560.577385	1	-1.322501056585	1.308364003396	-0.044202688393	-0.068354542537	0.018271460256	0.000072196556	0.981696568567	N\A	0.092159518376	0.012374886953	0.040264993997	0.007263370165	47	32	
6900000	578.595933	1	-1.203834591334	1.246245726565	-0.037683870823	-0.056909136526	0.016733788392	0.000082021505	0.985206150855	N\A	0.076119255747	0.009741603425	0.034218116131	0.005882710636	45	26	
6950000	561.768403	1	-1.506587738753	1.482132524804	-0.072725652830	-0.147446944879	0.039213783072	0.000077971185	0.984455971334	N\A	0.078283676683	0.011347706507	0.034146554876	0.006629916177	44	27	
7000000	561.010877	1	-1.374925367454	1.353652457624	-0.051708642463	-0.078710791205	0.021957090054	0.000086133980	0.979435525493	N\A	0.075516325453	0.009668853629	0.036696756700	0.005927419757	41	20	
7050000	567.680662	1	-1.092104200571	1.172798147448	-0.027529909993	-0.043620890348	0.016002789940	0.000076968048	0.989849427040	N\A	0.053247190504	0.007084209710	0.028944139932	0.005116447426	52	29	
7100000	568.359860	1	-1.054672411748	1.131907151435	-0.026090706153	0.001866876289	0.011277698645	0.000075179872	0.987180861361	N\A	0.054363374389	0.007496657522	0.029423759532	0.005410483450	36	16	
