Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m7-VR-001.txt
Log File Name:                   SCH_d1_m7-VR-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2240357429
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m7-VR-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1900000	460.809871	1	-1.441366966664	1.012564310214	-0.038904725110	-0.004249536903	0.000084393632	0.964565434959	N\A	0.041609483469	0.036208809210	0.003852674142	40	20	
1950000	463.211072	1	-1.399583339750	0.953882238770	0.059969054750	-0.014367408561	0.000124987049	0.960169558014	N\A	0.039571033272	0.035757220828	0.004334557905	59	19	
2000000	449.490752	1	-1.383449588238	0.943185415809	0.066122388196	-0.015819141246	0.000112480114	0.960167555843	N\A	0.037392900249	0.033925932231	0.003915595162	44	29	
2050000	445.234201	1	-1.505878316384	1.004596619316	0.048633215759	-0.021086081456	0.000109906144	0.965753724586	N\A	0.031771399157	0.031403467511	0.004189260660	57	22	
2100000	456.893755	1	-1.580299154087	1.040599332629	0.006752496198	-0.013052264136	0.000159674107	0.959194732293	N\A	0.040244489000	0.035676013005	0.004316325961	36	23	
2150000	457.475896	1	-1.476503922009	0.980884851660	0.059942331839	-0.017081906429	0.000113787756	0.960145117378	N\A	0.038953449211	0.035009429736	0.004274195186	52	17	
2200000	457.212556	1	-1.507558136661	1.010435785997	0.006634235451	-0.010579521788	0.000102905943	0.964377226925	N\A	0.038132522071	0.034814425244	0.004137337691	41	26	
2250000	458.781563	1	-1.396268387819	0.949734964431	0.049393564487	-0.009502166188	0.000125665317	0.958175107438	N\A	0.038701554131	0.034156412377	0.004040629130	36	24	
2300000	454.078045	1	-1.492857999238	0.971675669116	0.097338690812	-0.023881711786	0.000149395204	0.955444289414	N\A	0.040240285931	0.036819777902	0.004399635668	48	20	
2350000	461.152884	1	-1.496942251169	0.986745195927	0.038499489241	-0.010892045131	0.000138326979	0.957552872705	N\A	0.039595242533	0.034954915850	0.004133044447	41	19	
2400000	450.399601	1	-1.416154593139	0.952675840835	0.066620128220	-0.016937304869	0.000115791305	0.956417499841	N\A	0.040209303969	0.036254322897	0.004110092787	36	15	
2450000	461.024313	1	-1.431860081584	0.958064688765	0.066801202410	-0.013627352579	0.000142468203	0.960727063779	N\A	0.037252372728	0.033350408598	0.003924556825	48	26	
2500000	444.013459	1	-1.492484019120	0.993698973967	0.047958500290	-0.019725097385	0.000151124432	0.964689396524	N\A	0.035487053982	0.035117671699	0.004323191334	39	29	
2550000	462.648976	1	-1.417595699266	0.955732020081	0.069188044024	-0.014010839532	0.000097601314	0.962207087139	N\A	0.037009069215	0.033584703182	0.003864862290	46	25	
2600000	459.878956	1	-1.468198925405	0.985692183128	0.046382924793	-0.014657815244	0.000141982010	0.963348818900	N\A	0.038439059727	0.034132685710	0.004122807032	51	33	
2650000	463.307711	1	-1.514081903770	1.036387820644	-0.024204966734	-0.007856336214	0.000132386208	0.961394274232	N\A	0.041241033095	0.035984939462	0.004015320853	46	25	
2700000	459.120012	1	-1.432150790746	0.966479245048	0.045085581744	-0.012357684337	0.000106103166	0.960570799717	N\A	0.037732453725	0.031991711887	0.003686899928	39	20	
2750000	447.951155	1	-1.568002840283	1.046333303841	0.002624455785	-0.016857355318	0.000132344062	0.956789142133	N\A	0.042617959613	0.037163979852	0.004194964583	49	20	
2800000	454.929913	1	-1.344033772747	0.929800349460	0.062493057371	-0.007635959009	0.000130871691	0.960554973740	N\A	0.037320545513	0.033488724376	0.003847411267	34	22	
2850000	472.725165	1	-1.458017652313	0.963603028693	0.084092777220	-0.019389985135	0.000075572880	0.964954850169	N\A	0.038377180266	0.033434414019	0.004111605807	55	21	
2900000	458.767904	1	-1.541178485456	1.014094897625	0.033835408366	-0.016119942691	0.000109674878	0.961731204601	N\A	0.036455020731	0.034236326959	0.004037065649	48	19	
2950000	447.600525	1	-1.352163983389	0.908415657906	0.127277680484	-0.024984597041	0.000165019698	0.956863023727	N\A	0.040140033407	0.036419850175	0.004397484313	47	24	
3000000	459.993686	1	-1.403042979584	0.933068493509	0.098700026674	-0.018681674157	0.000142665760	0.961328878828	N\A	0.036234050646	0.029094005548	0.003796306961	46	26	
3050000	467.185489	1	-1.515363541228	0.989659958173	0.065190458224	-0.020074565828	0.000110122553	0.962145256070	N\A	0.036065054834	0.032805761004	0.003969815237	54	27	
3100000	460.502737	1	-1.376101519399	0.942585460132	0.055810140849	-0.013170342608	0.000097195068	0.966373520806	N\A	0.039481286515	0.034486795263	0.003941949159	37	19	
3150000	458.841203	1	-1.428156948724	0.969718586610	0.046109886192	-0.014811765416	0.000107013904	0.962481729452	N\A	0.037362651772	0.033502522051	0.004100073366	48	27	
3200000	461.851883	1	-1.383047611607	0.921311858893	0.098423678260	-0.016235531999	0.000189227795	0.960135927204	N\A	0.038793893326	0.034979751470	0.004387782015	45	25	
3250000	449.869310	1	-1.490777044182	0.991924001524	0.030597642904	-0.012947599536	0.000112885472	0.962005599875	N\A	0.037966141545	0.034550678813	0.004161813342	43	28	
3300000	435.655036	1	-1.622088310781	1.028303148158	0.079038217950	-0.025533693500	0.000107991026	0.961331457796	N\A	0.038670846104	0.034708529491	0.004153167030	51	21	
3350000	446.669373	1	-1.597095108709	1.044853961603	0.008432124879	-0.011902427774	0.000123358702	0.957958704159	N\A	0.039756385708	0.036125360152	0.004288865352	36	20	
3400000	450.887117	1	-1.448721215942	0.987690268937	0.023365457070	-0.010775650046	0.000120020531	0.962084071951	N\A	0.038699228804	0.034454012127	0.004146751243	37	26	
3450000	463.428100	1	-1.450771379379	0.979561780790	0.018317811671	-0.007233127740	0.000107146013	0.963620587659	N\A	0.034389983206	0.027851728045	0.003937961768	44	28	
3500000	446.126861	1	-1.572749321089	1.030749373538	0.061107749952	-0.025653350845	0.000114760013	0.959309231728	N\A	0.032772922016	0.032235254569	0.004550351798	55	19	
3550000	446.323938	1	-1.491268646869	1.016231174427	-0.005596853878	-0.010694296362	0.000155750708	0.955464003005	N\A	0.039835660696	0.036216183067	0.004542489903	45	16	
3600000	444.402477	1	-1.384422048107	0.930321882783	0.090124441116	-0.017999647363	0.000134265702	0.956390477826	N\A	0.040300312461	0.036869405009	0.004302673274	38	30	
3650000	449.725394	1	-1.728032597613	1.103487593090	-0.022658232844	-0.015243836416	0.000105108598	0.957753408714	N\A	0.040402947162	0.036127095204	0.004440304282	47	24	
3700000	437.030264	1	-1.644066527542	1.067662986326	0.004144119827	-0.015331463711	0.000103924581	0.959032034130	N\A	0.039053629519	0.035112286685	0.004379907690	44	25	
3750000	454.664937	1	-1.494164385876	1.018590673025	0.007961009279	-0.010382025351	0.000034444783	0.965810919578	N\A	0.035552220667	0.031472961500	0.003398794979	48	20	
3800000	440.053543	1	-1.515677504559	1.000287720356	0.029827219402	-0.011317923651	0.000114116339	0.961046392479	N\A	0.036565416552	0.032912899025	0.004011131273	45	26	
3850000	468.335414	1	-1.322372407684	0.907668880157	0.085267285684	-0.013381502917	0.000100905120	0.961304535518	N\A	0.039812929990	0.035255740960	0.003812026263	37	17	
3900000	445.969195	1	-1.339634341103	0.907095727871	0.124548761982	-0.025641494549	0.000177689799	0.962358086929	N\A	0.035242051322	0.033594968769	0.004367647039	38	25	
3950000	465.238149	1	-1.469728250462	0.972512671790	0.067150737964	-0.019820868847	0.000104485593	0.963994910331	N\A	0.038428508769	0.033895042227	0.003864961026	44	28	
4000000	457.129422	1	-1.525643990474	1.018085606247	0.016396176775	-0.012663311027	0.000111904113	0.964528904315	N\A	0.040895604900	0.035551337896	0.003857519030	48	24	
4050000	454.895715	1	-1.579662304615	1.014721039002	0.061305865396	-0.020299502664	0.000110743725	0.963429965523	N\A	0.037222694451	0.031714356498	0.003854050853	50	19	
4100000	462.282994	1	-1.568502401676	1.040154057914	0.018750078754	-0.015784049976	0.000112760379	0.960064557953	N\A	0.039690028632	0.034981117393	0.003982573130	46	22	
4150000	451.836306	1	-1.511806689490	1.033860577052	-0.009467715661	-0.014856990589	0.000111238431	0.960236850476	N\A	0.042626042525	0.037622256274	0.004154182138	43	19	
4200000	457.408193	1	-1.458058489432	0.980682636713	0.033375403088	-0.012198059116	0.000112240234	0.961511003179	N\A	0.036823958545	0.033385438441	0.004247996559	44	21	
4250000	454.229326	1	-1.446724999660	0.962160447787	0.093708431861	-0.026568612147	0.000162396329	0.960066485276	N\A	0.040422339024	0.035407112249	0.003832612389	53	23	
4300000	448.400717	1	-1.553699461302	1.029210021341	0.036556633646	-0.022004052393	0.000106994700	0.957068914647	N\A	0.042270691641	0.036624418523	0.004451566692	43	27	
4350000	454.067396	1	-1.430766018508	0.979476312469	0.040187152523	-0.017218634831	0.000104696067	0.963774219847	N\A	0.034645702658	0.031431359229	0.003955269579	55	28	
4400000	450.932878	1	-1.481097330689	0.972257068813	0.038111836026	-0.008879858403	0.000155821552	0.964925608599	N\A	0.039854612284	0.035019711666	0.004215292961	50	26	
4450000	460.169605	1	-1.468945527728	0.977004751660	0.048612750709	-0.013833146501	0.000121379430	0.964433950070	N\A	0.038030881952	0.034300218003	0.004092679022	46	20	
4500000	467.827121	1	-1.383405534908	0.947851843895	0.063205023125	-0.011967751301	0.000126979117	0.959594730802	N\A	0.039527045951	0.035551927133	0.004349567582	42	19	
4550000	459.377410	1	-1.476768971691	0.979701739600	0.050293994480	-0.015368074092	0.000106584157	0.963575749093	N\A	0.035751629570	0.032646984896	0.003888976617	47	28	
4600000	445.415663	1	-1.491446257375	0.994170709719	0.032808903917	-0.012582714933	0.000111879235	0.955193900018	N\A	0.042078637354	0.036856960184	0.004290574703	40	15	
4650000	461.693542	1	-1.547701346951	1.036868451854	0.001081283960	-0.014489308406	0.000094477754	0.963215163745	N\A	0.038401648511	0.034677788037	0.004007729092	48	32	
4700000	436.753114	1	-1.397931998517	0.946630467768	0.064697611626	-0.016042609429	0.000152123424	0.959404924275	N\A	0.039431567934	0.035210083140	0.004303758462	45	21	
4750000	446.867560	1	-1.292342573734	0.861036981027	0.167278670102	-0.021862226132	0.000176120697	0.958353480861	N\A	0.039763244988	0.035041124316	0.004283303278	45	26	
4800000	451.976204	1	-1.492540087648	1.004068871818	0.012720118298	-0.011351015671	0.000112741752	0.964184398020	N\A	0.035189196415	0.032647169841	0.004119307709	50	26	
4850000	466.556628	1	-1.618733973805	1.063020602802	-0.025862243100	-0.008229116669	0.000126377019	0.958604229791	N\A	0.041085159365	0.036119217255	0.004108453582	43	20	
4900000	461.829174	1	-1.314878680265	0.924102042455	0.060064257624	-0.011757398053	0.000127055502	0.961071344882	N\A	0.039895543799	0.035322137092	0.004195771856	44	19	
4950000	448.303621	1	-1.664870703978	1.050702256657	0.059433909526	-0.025580375652	0.000101609806	0.961411414384	N\A	0.035877619397	0.032311312987	0.004105798521	46	32	
5000000	447.548769	1	-1.470556586100	0.985475523774	0.046481962411	-0.013711910266	0.000115885363	0.962540747490	N\A	0.039552195325	0.035280095338	0.004006208594	49	26	
5050000	458.089764	1	-1.471419013690	1.014356784591	0.014173879669	-0.015989630583	0.000046058274	0.963327287025	N\A	0.041311538822	0.037136269216	0.004102530476	35	29	
5100000	452.829380	1	-1.423247407396	0.978616773087	0.030453337976	-0.011666925030	0.000107385221	0.956282500159	N\A	0.040778252182	0.035316022858	0.003964773486	53	22	
5150000	451.824674	1	-1.505727604503	0.987661916492	0.069069293192	-0.020686660965	0.000118038261	0.963776186364	N\A	0.039357791296	0.035949141972	0.004161613609	40	25	
5200000	451.621812	1	-1.515585813605	1.041210781390	-0.035249417509	-0.008678062675	0.000090807796	0.961012800432	N\A	0.040720352586	0.036175661277	0.003847879034	39	31	
5250000	451.293180	1	-1.512435159522	0.998138226698	0.034510896994	-0.011545528371	0.000162394907	0.960234342034	N\A	0.041238512765	0.035720825511	0.004175009085	46	23	
5300000	449.269311	1	-1.442148396870	0.950012504012	0.073473858394	-0.014579426642	0.000117225630	0.965139190578	N\A	0.036614083008	0.033144701652	0.003934578139	54	26	
5350000	455.618157	1	-1.519955213704	1.043095648528	-0.021502920378	-0.006871008728	0.000115337111	0.961764554645	N\A	0.036240133557	0.035542794792	0.004221079907	42	26	
5400000	464.399681	1	-1.476214192314	0.999274101215	0.042143198940	-0.017521848507	0.000114564806	0.962098907002	N\A	0.037255206260	0.033601273528	0.003953552357	32	26	
5450000	449.137885	1	-1.447305235685	0.959587076781	0.089572811424	-0.020514808698	0.000140587995	0.957719363498	N\A	0.039527310576	0.033843177709	0.004144904416	48	20	
5500000	448.867289	1	-1.346735891048	0.909587379846	0.099807462770	-0.014513659297	0.000166175328	0.956264859700	N\A	0.038816814327	0.035507137861	0.004661784493	42	16	
5550000	448.918463	1	-1.426922736899	0.977237689557	0.060703348357	-0.017659367730	0.000133662428	0.958310092461	N\A	0.042372651752	0.036624366651	0.003960833080	40	22	
5600000	453.490605	1	-1.492702233516	0.987104086872	0.071112466326	-0.021692975092	0.000165158559	0.963587898296	N\A	0.040158520476	0.030655813586	0.003674500084	47	21	
5650000	460.997056	1	-1.437793053970	0.935296597250	0.120364356205	-0.022472091186	0.000106783166	0.957992163846	N\A	0.040568888648	0.035025884607	0.003881191728	29	30	
5700000	455.875343	1	-1.323970399753	0.883288745806	0.139533869488	-0.019811439707	0.000166170980	0.961681941205	N\A	0.038078836103	0.030736298311	0.003956410876	44	27	
5750000	451.970915	1	-1.430857552836	0.986329709620	0.009147746587	-0.007890144138	0.000098643166	0.968481897642	N\A	0.038886464374	0.034953108609	0.003968989859	46	33	
5800000	453.961138	1	-1.478708331203	0.997651228881	0.051083145045	-0.017200410309	0.000140579571	0.962227965955	N\A	0.041353164678	0.035875487920	0.004118253921	52	27	
5850000	461.834173	1	-1.358266303725	0.932989934888	0.085833152504	-0.019026633583	0.000127923785	0.961968182035	N\A	0.040560193119	0.035155600803	0.003877432854	41	21	
5900000	448.705333	1	-1.432640516708	1.019859009775	-0.046109468982	-0.002966857035	0.000124177634	0.960205625293	N\A	0.043569959894	0.037729069315	0.004187835207	50	23	
5950000	463.524332	1	-1.515323740413	1.021912270754	0.006774438554	-0.010607299364	0.000102923339	0.964195941152	N\A	0.036811902148	0.031833495094	0.003691030393	44	26	
6000000	457.697552	1	-1.396249973657	0.922023193712	0.101974307380	-0.016562195367	0.000118449789	0.961737085968	N\A	0.038307487931	0.034450665200	0.004004745539	40	16	
6050000	456.756634	1	-1.372962510010	0.967597033867	0.029144730500	-0.011869335271	0.000026016422	0.965347129477	N\A	0.035287052590	0.031952340686	0.003860997718	45	25	
6100000	451.450223	1	-1.327340619694	0.932041230296	0.069339158759	-0.012889317860	0.000110247141	0.962137332246	N\A	0.038511857307	0.033199410496	0.003748922523	51	29	
6150000	444.508963	1	-1.578427265432	1.043989451140	-0.006154863255	-0.011715980059	0.000065062482	0.961426432507	N\A	0.043276471532	0.038058719323	0.004455767505	47	26	
6200000	435.643710	1	-1.517662237609	1.019555710184	0.013923352747	-0.015281686955	0.000118394119	0.957533732653	N\A	0.040167529127	0.035867390533	0.004164745357	56	19	
6250000	444.947523	1	-1.305339779910	0.902814100577	0.113601589947	-0.021132281339	0.000117444051	0.959125042679	N\A	0.038652870857	0.033942622516	0.003969385029	42	21	
6300000	450.452181	1	-1.467496377583	0.960169651923	0.094367186654	-0.022306712654	0.000178132247	0.962308387026	N\A	0.041229794327	0.035655404684	0.004228774118	54	21	
6350000	466.049764	1	-1.433925599509	0.977707391816	0.038826504435	-0.015994799510	0.000109095486	0.963362155438	N\A	0.038788211481	0.035137989731	0.004620018511	46	22	
6400000	453.173185	1	-1.539589265940	1.024529618311	-0.010730776403	-0.010082147440	0.000123347283	0.958938012380	N\A	0.038868201944	0.035598891817	0.004145208445	52	15	
6450000	470.891872	1	-1.374036640578	0.940858601600	0.059601329447	-0.015807172331	0.000139746802	0.964038598988	N\A	0.036624627607	0.032751010672	0.003939999503	50	25	
6500000	461.993274	1	-1.406708411104	0.957168662629	0.056949843899	-0.014174330294	0.000134662413	0.962615876304	N\A	0.038679694085	0.034435288432	0.004050802534	52	25	
6550000	449.168597	1	-1.539866622668	1.026432005598	0.023165651662	-0.017674119839	0.000116438810	0.958229884937	N\A	0.042765826142	0.037935377689	0.004532711203	48	22	
6600000	436.634329	1	-1.390315859571	0.918430278974	0.101980725562	-0.019251347667	0.000113551363	0.957375637642	N\A	0.038823507209	0.035711002697	0.004888603163	39	15	
6650000	449.519043	1	-1.386869772720	0.930927312562	0.092618305629	-0.017830771329	0.000129042822	0.958993666304	N\A	0.040124803258	0.034959508476	0.004195415720	52	26	
6700000	450.456242	1	-1.327805189958	0.905095756745	0.094420418034	-0.012102287799	0.000107627819	0.961876437446	N\A	0.041284538160	0.035983132783	0.003910278023	49	26	
6750000	450.581163	1	-1.575612884337	1.038196734786	0.002644963362	-0.014410298371	0.000073283794	0.973197497780	N\A	0.033909235158	0.030832781628	0.004019147848	51	28	
6800000	455.199465	1	-1.508475517756	0.984621238330	0.077818972915	-0.018704982326	0.000115965554	0.955772636865	N\A	0.040912435091	0.037330715812	0.004276080243	47	19	
6850000	456.127724	1	-1.503932145902	1.029572207147	0.003722069878	-0.014500924283	0.000134045123	0.959621536564	N\A	0.042615719148	0.037632801136	0.004258430780	49	28	
6900000	460.799734	1	-1.577876175054	1.066727653973	-0.034972270228	-0.008738616937	0.000173569245	0.959502155750	N\A	0.037594214272	0.034036507254	0.004252866505	47	16	
6950000	462.460085	1	-1.459669645566	0.959246795627	0.098751309933	-0.021759385972	0.000135698839	0.962288133440	N\A	0.036395658096	0.032448850153	0.004101098974	45	27	
7000000	450.930855	1	-1.457933606596	1.008406858723	0.007612761042	-0.013372629990	0.000119304515	0.956421552338	N\A	0.043577293581	0.038715231604	0.004443781974	48	20	
7050000	452.599265	1	-1.519107279767	1.019124025601	-0.004838059831	-0.009494313275	0.000097007373	0.963118557257	N\A	0.037280547501	0.033658284910	0.003850622614	41	18	
7100000	460.825625	1	-1.451289346101	0.990652304151	0.013559409708	-0.009160747161	0.000104935448	0.962151904171	N\A	0.036721640895	0.032517263790	0.003885729150	37	28	
7150000	454.740407	1	-1.459493088761	0.965081793550	0.075929047839	-0.018434547060	0.000106062394	0.959971418416	N\A	0.037869768194	0.034931988957	0.004019688964	38	23	
7200000	453.999878	1	-1.498181243080	1.010746733567	0.019951974893	-0.014305867818	0.000135776222	0.959007672587	N\A	0.037135086806	0.034643238112	0.004204001419	41	25	
7250000	442.639127	1	-1.457989089870	0.960032776665	0.077176769813	-0.015541968786	0.000116021656	0.956744196781	N\A	0.040670504390	0.036372009720	0.004272465460	53	20	
7300000	452.286351	1	-1.428301573856	0.961238563104	0.063467315397	-0.015064205974	0.000038943852	0.964413930194	N\A	0.038995184697	0.034594677254	0.003737803174	43	39	
7350000	457.226971	1	-1.446307404497	0.975931406739	0.029986304250	-0.011976318865	0.000040155064	0.961265734792	N\A	0.039289719328	0.035360506731	0.004520197193	39	20	
7400000	450.720217	1	-1.468604362809	0.990791805453	0.011570042218	-0.005755141944	0.000115947691	0.960752372034	N\A	0.037294117346	0.033806010737	0.004124295940	60	22	
7450000	449.610888	1	-1.484463335128	0.983978668437	0.056434585167	-0.016886914102	0.000185430862	0.960820299509	N\A	0.039797682074	0.035242792305	0.004279786550	31	18	
7500000	461.330702	1	-1.551260969658	1.003940025518	0.060001429447	-0.017569951207	0.000138335060	0.960152917104	N\A	0.040378663530	0.036126910989	0.004204751532	47	17	
7550000	453.708321	1	-1.541870778258	1.054027861027	-0.047724232249	-0.006693158638	0.000152122372	0.963622571858	N\A	0.041062539540	0.037364327174	0.004898882967	39	28	
7600000	458.413752	1	-1.536083119595	1.019626750849	0.019171406288	-0.013303121476	0.000100896088	0.959088365910	N\A	0.038911000862	0.034254439823	0.004221813465	44	23	
7650000	457.236457	1	-1.492416458262	1.004074183333	0.016333271616	-0.012457299573	0.000071709851	0.958710683671	N\A	0.041061390976	0.035884397735	0.004065003167	45	25	
7700000	449.304380	1	-1.338039875345	0.907749643631	0.084590223336	-0.010654915698	0.000169443064	0.958137984984	N\A	0.040483727310	0.035927782956	0.004239665326	54	15	
7750000	456.132316	1	-1.546571259438	1.022523016355	0.048923829008	-0.020349904762	0.000110000060	0.952830466875	N\A	0.041353258006	0.036518378371	0.004502176976	46	27	
7800000	460.599485	1	-1.623841431059	1.070380271339	-0.016185719831	-0.015442728935	0.000099980895	0.961232405114	N\A	0.041568561664	0.036171423584	0.003808132046	53	25	
7850000	457.097589	1	-1.584172449363	1.040317691380	-0.001298143640	-0.011449806226	0.000098543019	0.959777015976	N\A	0.039257985192	0.033970728102	0.003742788850	56	27	
7900000	460.088691	1	-1.464541344253	0.988271465261	0.025486272254	-0.009017006998	0.000118637852	0.962044949100	N\A	0.036839159149	0.033989550148	0.003992171118	45	25	
7950000	457.971859	1	-1.542018601246	1.004455720998	0.079849934213	-0.026068344100	0.000133142597	0.963247225190	N\A	0.033480658308	0.025519733796	0.003606686005	41	24	
8000000	453.101963	1	-1.434808270774	0.970499777611	0.034410657627	-0.008855674267	0.000111142752	0.958181080410	N\A	0.041358080779	0.037372194671	0.004267665422	45	27	
8050000	440.958066	1	-1.469599268539	0.980182376321	0.073382735208	-0.019476930040	0.000128700909	0.969586856001	N\A	0.037007572125	0.029878076266	0.003708762579	51	28	
8100000	458.891099	1	-1.422444758364	0.965803979391	0.053098326491	-0.014374310237	0.000116783361	0.959418188330	N\A	0.036139173127	0.033735766734	0.004074064879	44	26	
8150000	460.971459	1	-1.524141910660	1.001411642433	0.030863538564	-0.010479922703	0.000126272266	0.962974977302	N\A	0.038893736934	0.035034481028	0.004131253277	40	19	
8200000	461.981523	1	-1.477465774164	1.011008931070	-0.003332368319	-0.009798635308	0.000114604703	0.959938198975	N\A	0.038222944488	0.034864143642	0.004293712589	50	26	
