Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m3-glob-005.txt
Log File Name:                   SEP_d1_m3-glob-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1201942892
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m3-glob-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.248843
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.69 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	426.613538	1	0.056932783452	0.651119078682	-0.019763610169	0.000142350002	0.932850193557	N\A	0.020429797664	0.004277184627	34	11	-0.000217317146	Global Trend	
1050000	434.358495	1	-0.020673533623	0.727565033001	-0.035931891907	0.000178194197	0.938543831621	N\A	0.021230921618	0.004723897294	34	14	0.000037449711	Global Trend	
1100000	408.322701	1	-0.120480774121	0.711950444818	-0.029569690723	0.000165170004	0.939576009487	N\A	0.020143401267	0.004194744075	45	10	0.000068244513	Global Trend	
1150000	412.733654	1	0.009209784754	0.679419514104	-0.026843303878	0.000257599743	0.939867105353	N\A	0.021056709113	0.004526607569	32	12	0.000430342071	Global Trend	
1200000	391.678427	1	-0.031305537860	0.744626889285	-0.037969818150	0.000213406363	0.929508924281	N\A	0.021239416199	0.004514853395	30	10	-0.000567111109	Global Trend	
1250000	428.410251	1	-0.159507701456	0.732862246606	-0.033866562770	0.000188194651	0.934605833346	N\A	0.021666768988	0.004583495197	30	11	0.002238386863	Global Trend	
1300000	422.283068	1	0.153413615944	0.687382114958	-0.027136099236	0.000217880960	0.934783674563	N\A	0.020961450391	0.004303132882	40	11	-0.002819450546	Global Trend	
1350000	426.970178	1	0.006337876669	0.719296229703	-0.028761332321	0.000229955680	0.945237880164	N\A	0.019839864755	0.004277067930	31	11	-0.001042375655	Global Trend	
1400000	424.195110	1	0.000588408334	0.681474769864	-0.026917850506	0.000152433567	0.946023638361	N\A	0.018334447406	0.003793303173	46	10	-0.000183946194	Global Trend	
1450000	420.776578	1	-0.214593629392	0.662081323490	-0.021009072320	0.000297272868	0.940751012322	N\A	0.019066248761	0.004251196995	33	9	0.003633435558	Global Trend	
1500000	413.976564	1	0.111516129270	0.690341633595	-0.029394673483	0.000196555623	0.934869507512	N\A	0.021433246299	0.004581579349	33	10	-0.000944233587	Global Trend	
1550000	429.836177	1	0.030980058125	0.699316186489	-0.027207932098	0.000131464631	0.951939402374	N\A	0.020321642755	0.004526601481	39	10	-0.000881024541	Global Trend	
1600000	420.183366	1	-0.008842856941	0.694216578041	-0.028029301412	0.000206168957	0.932327800724	N\A	0.020964897572	0.004406948873	32	7	0.000224715700	Global Trend	
1650000	434.755148	1	0.087760598396	0.739441448496	-0.038433505284	0.000244989415	0.944019201969	N\A	0.019358661104	0.004083981394	35	13	-0.002887254874	Global Trend	
1700000	434.067072	1	0.006166784872	0.675182371877	-0.021420841578	0.000180423285	0.944667250308	N\A	0.019991110963	0.004154694937	36	13	0.000656415720	Global Trend	
1750000	417.648022	1	0.026781129207	0.703892864671	-0.030870380909	0.000181992587	0.931493454577	N\A	0.020323945001	0.004199307128	35	9	0.000321297766	Global Trend	
1800000	433.851010	1	0.063717325071	0.684913625774	-0.025470890300	0.000199510441	0.940562058284	N\A	0.020453237565	0.004294499248	30	15	-0.000910315421	Global Trend	
1850000	415.328415	1	0.180197536078	0.676140465466	-0.025039352903	0.000148313515	0.932207942574	N\A	0.021958322323	0.004436409397	42	12	-0.001601502823	Global Trend	
1900000	430.036060	1	0.207913917349	0.655746968642	-0.020647903396	0.000218201434	0.937237677377	N\A	0.019920128456	0.004622441065	34	14	-0.002014979498	Global Trend	
1950000	414.951281	1	0.188225348726	0.654683809736	-0.021998747798	0.000205344862	0.933954356564	N\A	0.020389177757	0.004334644979	33	7	-0.001237178069	Global Trend	
2000000	392.172931	1	0.004195140094	0.679084860460	-0.022868370666	0.000180929665	0.930954990480	N\A	0.022144389469	0.004805965211	39	10	-0.001203570033	Global Trend	
2050000	420.542103	1	0.052049042597	0.701955623760	-0.030825274539	0.000176674933	0.942024956546	N\A	0.019464982672	0.004425117121	43	12	-0.000937939382	Global Trend	
2100000	419.408081	1	0.001081453959	0.716047381594	-0.029856747894	0.000205376617	0.942297665188	N\A	0.019427583906	0.004138240357	31	8	-0.000462042229	Global Trend	
2150000	411.922616	1	-0.147221583777	0.720862385591	-0.031903193420	0.000275150144	0.940443101342	N\A	0.021926538691	0.004736013697	29	9	0.002356265618	Global Trend	
2200000	412.351592	1	-0.009607006941	0.711803652933	-0.026692219309	0.000212733523	0.935356911466	N\A	0.021120110531	0.004532844378	42	7	-0.000334949156	Global Trend	
2250000	410.306630	1	-0.001834783189	0.696184340271	-0.029097558551	0.000183016668	0.931079809554	N\A	0.022210357568	0.004841048661	40	8	0.000316652063	Global Trend	
2300000	409.791554	1	0.001540261203	0.679976142351	-0.023736132033	0.000172979637	0.932482175814	N\A	0.022880848512	0.005162421815	35	9	0.000163139261	Global Trend	
2350000	411.643327	1	-0.074064202030	0.736860249111	-0.033859244378	0.000159559307	0.933992038518	N\A	0.021846364905	0.004546609181	50	10	0.000502105369	Global Trend	
2400000	433.091351	1	0.192400428577	0.699547033529	-0.028921593630	0.000147926946	0.943993250259	N\A	0.018899947001	0.004084600252	34	12	-0.003245346831	Global Trend	
2450000	437.706949	1	0.170312383368	0.666344303286	-0.021344468944	0.000221761812	0.948927878548	N\A	0.017007006586	0.003282813042	31	12	-0.002477181799	Global Trend	
2500000	416.050018	1	0.025521980489	0.708379486098	-0.028875920303	0.000628270847	0.944849030722	N\A	0.020625455285	0.004532203424	38	12	-0.000797194589	Global Trend	
2550000	412.844414	1	0.143450364932	0.650866473450	-0.016751699404	0.000276001404	0.939763752283	N\A	0.020427439006	0.004315235818	34	10	-0.002214019495	Global Trend	
2600000	404.557373	1	-0.034857774986	0.757235885571	-0.040089565766	0.000283746543	0.944338387228	N\A	0.020786626542	0.004653997106	37	10	-0.001256249873	Global Trend	
2650000	417.273305	1	-0.040522691888	0.666113222347	-0.019256325981	0.000220101881	0.941832926056	N\A	0.019688730561	0.003847144416	32	10	0.001053481847	Global Trend	
2700000	401.800224	1	-0.045521977359	0.728744323822	-0.032787547695	0.000221725576	0.930134655507	N\A	0.021862384106	0.004414594623	30	10	0.000117436876	Global Trend	
2750000	418.888896	1	-0.038373421956	0.731236700183	-0.031802903369	0.000167082437	0.946974000200	N\A	0.018871000880	0.003789063489	33	10	-0.000434718299	Global Trend	
2800000	436.832360	1	-0.001769846089	0.731264727172	-0.031732866947	0.000114915998	0.940241042324	N\A	0.020375338428	0.004426949862	34	11	-0.001129590654	Global Trend	
2850000	410.218254	1	0.042897549332	0.703842776768	-0.029861428839	0.000134861313	0.947581309963	N\A	0.020308771857	0.004353222123	32	12	-0.000425351346	Global Trend	
2900000	408.498397	1	-0.173999552438	0.721973736683	-0.032343425426	0.000229063560	0.934208775492	N\A	0.021450574687	0.004542359979	27	9	0.002604678304	Global Trend	
