Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  HIP_d1_m9-glob-004.txt
Log File Name:                   HIP_d1_m9-glob-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            63078081
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   HIP_d1_m9-glob-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.233350
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.70 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	456.825393	1	-0.977047182353	0.997176719024	-0.011865712624	0.026150041076	-0.011484441770	0.000150094653	0.999813714394	N\A	0.028541787034	0.004324368526	0.030971695087	0.005457028802	41	8	-0.307812086079	Global Trend	
1550000	462.510376	1	-1.134323481657	1.121348111570	-0.026729871980	-0.057994274871	0.002161204485	0.000094153227	0.962216439186	N\A	0.088145803924	0.012587157407	0.044577564765	0.007969997568	31	9	-0.002199009277	Global Trend	
1600000	472.444289	1	-1.264420164403	1.254992579437	-0.053290568792	-0.074669546481	0.011963926872	0.000219462246	0.957703191565	N\A	0.098331521865	0.014386235771	0.041894484127	0.008238764280	41	7	0.000943607312	Global Trend	
1650000	471.428055	1	-0.977925756358	1.079898513241	-0.035431482074	-0.037508297940	0.011082389123	0.000106972619	0.962117589775	N\A	0.101496099960	0.014218570001	0.042150667651	0.007919047500	34	10	0.001096038258	Global Trend	
1700000	479.425143	1	-1.064973605159	1.057713178524	-0.023139353255	-0.046988518259	0.007447745767	0.000121124294	0.984516603761	N\A	0.035752749099	0.004865624978	0.035334755088	0.005864978346	35	14	0.022927902771	Global Trend	
1750000	473.111436	1	-1.150393597648	1.204272715310	-0.044251407497	-0.084218527543	0.014224724283	0.000064696525	0.960091255405	N\A	0.065063200068	0.009065978426	0.038898943359	0.007054814418	53	11	0.001899906407	Global Trend	
1800000	459.141941	1	-0.964729363489	1.028588443105	-0.018290115887	0.005713513333	-0.008266321664	0.000067026684	0.975080530763	N\A	0.040827666963	0.005837588220	0.033167187274	0.005720247038	39	14	-0.004751899562	Global Trend	
1850000	468.313503	1	-0.987704527272	1.060877523273	-0.017556175380	-0.040712018725	-0.002460174259	0.000118522232	0.999978120411	N\A	0.031113625308	0.004624162763	0.033872119036	0.005978053919	40	9	0.595914358419	Global Trend	
1900000	454.058592	1	-1.093468846033	1.036767133418	-0.012055369471	-0.019467345864	-0.005093563618	0.000123098030	0.999995589369	N\A	0.031779090519	0.004533709980	0.034813786412	0.006268981356	35	6	-1.745394930460	Global Trend	
1950000	449.126696	1	-0.989616890383	1.003494124803	-0.008915103656	0.020392582580	-0.015080833812	0.000104588024	0.999996783031	N\A	0.029920526156	0.004478483382	0.032681957859	0.006004598438	31	5	-1.195050329585	Global Trend	
2000000	462.239583	1	-0.938107229404	1.006363114903	-0.019549290950	0.030870438467	-0.007229012730	0.000099190271	0.979152824922	N\A	0.037147958565	0.004960944134	0.034059164743	0.005859949971	53	8	0.013887671352	Global Trend	
2050000	468.045505	1	-1.048538531398	1.006221028820	-0.017544871484	0.066959204266	-0.017166460933	0.000113945985	0.973146972209	N\A	0.039173982872	0.006044042994	0.034534813277	0.006446542919	45	8	-0.008845834246	Global Trend	
2100000	456.121476	1	-0.880976331782	0.992533908103	-0.024216605082	0.028665667246	0.002951183730	0.000050587666	0.999997395320	N\A	0.031929587929	0.004513421509	0.035022874614	0.006126726479	40	7	0.691122286121	Global Trend	
2150000	454.085791	1	-1.242246826824	1.229806682191	-0.048297969653	-0.044640964215	0.004861991013	0.000123940115	0.956908574732	N\A	0.098048203324	0.013735346177	0.046937633877	0.008692033265	38	7	0.001170830675	Global Trend	
2200000	482.931167	1	-0.889926292168	1.040845703290	-0.027779637713	-0.015256148075	0.002110805750	0.000105555300	0.999998585025	N\A	0.027469090346	0.004118726939	0.029844834698	0.005384222304	35	10	-2.323704061459	Global Trend	
2250000	453.038328	1	-1.035834317227	1.062342836269	-0.015056528197	-0.045954258471	-0.001414735074	0.000166845864	0.999996606824	N\A	0.031737464253	0.004587907207	0.034891571441	0.006173056790	36	7	-2.486603262518	Global Trend	
2300000	459.077032	1	-0.953535111203	0.976264890665	-0.012684871937	0.049351568163	-0.012925607767	0.000124642389	0.999993448866	N\A	0.029887886877	0.004137076916	0.032457640713	0.005873332653	34	11	1.220084567845	Global Trend	
2350000	490.890126	1	-1.016860154903	1.075918319980	-0.026764690219	-0.026096142839	0.002314388978	0.000094325844	0.962495335593	N\A	0.076479262158	0.011003210104	0.037680583186	0.007388042037	37	12	0.002053126379	Global Trend	
2400000	470.466593	1	-1.047212124177	1.009339985098	-0.007072573379	0.008723962993	-0.010789568624	0.000067994934	0.999984966460	N\A	0.025784079736	0.004290415701	0.028510266714	0.005640189615	52	10	-0.274438419996	Global Trend	
2450000	477.325522	1	-1.037445176297	1.150715538075	-0.036823030137	-0.074299126801	0.009396171004	0.000088728182	0.967279225474	N\A	0.044379113839	0.006298204437	0.035077330161	0.005813272007	38	11	0.006699952071	Global Trend	
2500000	460.457567	1	-1.111656841548	1.161627054807	-0.029367904084	-0.099176215182	0.009237107542	0.000089580098	0.960067520612	N\A	0.048696958878	0.007130269971	0.036027478536	0.007031603745	38	9	0.005524762083	Global Trend	
2550000	464.602007	1	-1.155672845503	1.189878141683	-0.050501157494	-0.034628946281	0.010276478277	0.000109387892	0.968164228387	N\A	0.084670229882	0.012760972540	0.037316444359	0.007694901200	44	9	0.000373093776	Global Trend	
2600000	448.466849	1	-1.047063307580	1.070822743021	-0.013511680718	-0.050554574629	-0.006081809039	0.000122083731	0.999313797861	N\A	0.030482689849	0.004364636801	0.033116264151	0.006217633748	33	10	0.106004101417	Global Trend	
2650000	464.251988	1	-1.019606978587	1.060870171555	-0.034102826443	0.025648709734	-0.001293124732	0.000081009616	0.955828407914	N\A	0.095403056729	0.014088887660	0.043151111429	0.008221530550	44	8	-0.000980280456	Global Trend	
2700000	452.081624	1	-1.576350046618	1.467139848159	-0.075688194582	-0.160862883257	0.022556149159	0.000157522079	0.947667798905	N\A	0.123252948431	0.016633217305	0.054137711881	0.009399199734	43	8	0.000400865302	Global Trend	
2750000	467.770959	1	-1.069889377448	1.074675237065	-0.028064096692	-0.002475685004	0.001599758904	0.000085205945	0.960297190281	N\A	0.090467970059	0.013425565126	0.036789013387	0.007750262909	34	11	0.000522955380	Global Trend	
2800000	470.304918	1	-0.977689381367	1.030109174698	-0.022319514765	-0.007454765380	-0.000810421035	0.000130883795	0.999944578040	N\A	0.029820319738	0.004218581429	0.032440718768	0.005435256445	41	8	0.497652645153	Global Trend	
2850000	465.791943	1	-1.236897580769	1.215165452848	-0.055895045563	-0.041689594858	0.014935350169	0.000119824407	0.957022641499	N\A	0.102404003283	0.014375302951	0.048905704650	0.008982268090	46	9	-0.001268274144	Global Trend	
2900000	453.973702	1	-1.576458339340	1.523171788340	-0.097260870438	-0.150830299651	0.028607804266	0.000156469122	0.955221532284	N\A	0.129479478267	0.019185869200	0.051089357008	0.010062220206	38	5	-0.000127174070	Global Trend	
2950000	458.700756	1	-1.012335608336	1.088072655573	-0.033639155173	-0.036925982678	0.009592738252	0.000052586611	0.956609776347	N\A	0.086115473087	0.012464388077	0.043631532655	0.008089321840	32	8	0.001171171456	Global Trend	
3000000	473.596805	1	-1.468914462994	1.509431085016	-0.096538581646	-0.170306952347	0.043767988231	0.000090307551	0.953511330347	N\A	0.092797058345	0.013416448078	0.044684079786	0.008322285581	36	14	0.001803672673	Global Trend	
3050000	473.894862	1	-1.762439379493	1.614191955845	-0.123138835419	-0.121250279513	0.034501766757	0.000243518818	0.959466377594	N\A	0.097397474878	0.013004689699	0.045687266810	0.008077153783	42	12	-0.001092955774	Global Trend	
3100000	460.125901	1	-1.408290160249	1.409404091351	-0.067741416623	-0.152804127316	0.017842459264	0.000119103573	0.958040935585	N\A	0.083621874839	0.012165556369	0.041951500324	0.007745451217	32	10	0.002084648272	Global Trend	
3150000	451.596204	1	-1.040740754629	1.046896610411	-0.013106453623	-0.014128405006	-0.009507796076	0.000097627295	0.975528162254	N\A	0.038667504715	0.005436005512	0.034143699987	0.005952056708	32	8	0.010131630618	Global Trend	
3200000	446.028381	1	-0.904207711388	0.990942457723	-0.023441339436	0.032067803156	-0.000181205853	0.000111814228	0.998572744139	N\A	0.030099107764	0.004352323272	0.032955868491	0.005850299979	34	8	-0.055256943449	Global Trend	
3250000	452.502892	1	-0.957239159670	0.973165054231	-0.012748774145	0.055075402548	-0.015257536208	0.000142216891	0.999886736614	N\A	0.030368107116	0.004323254642	0.033420672624	0.005938544235	49	6	-0.323428113931	Global Trend	
3300000	453.399249	1	-0.976710576865	1.013980766409	-0.024925266227	0.015931267398	0.002190593947	0.000113233077	0.988724540527	N\A	0.031974191903	0.005016779085	0.032918050200	0.005774580868	27	7	-0.024568017717	Global Trend	
3350000	441.449548	1	-1.001349482293	1.018698567074	-0.016401880853	0.000073317990	-0.003738427656	0.000160163863	0.992313647605	N\A	0.031356905233	0.004098822297	0.032429335307	0.005713235454	47	5	0.044143045655	Global Trend	
3400000	465.813534	1	-0.998609980809	1.076767106348	-0.030082567006	-0.021346908020	0.002896891884	0.000130519607	0.959384788976	N\A	0.082031180695	0.012239276960	0.039754676814	0.007667429020	37	8	0.002114596867	Global Trend	
3450000	461.734540	1	-1.212482458060	1.233848185082	-0.052543169079	-0.078266504638	0.015291954551	0.000130425734	0.958613468148	N\A	0.089464113041	0.013454103898	0.039121867963	0.007830837148	39	8	0.000852013636	Global Trend	
3500000	468.847432	1	-1.204449914877	1.211415307141	-0.050816187287	-0.046703496415	0.010684027933	0.000081476752	0.960885447714	N\A	0.095412925777	0.013551240800	0.042512313137	0.007937250583	47	7	0.000613327091	Global Trend	
3550000	444.664618	1	-1.094560557285	1.123518414634	-0.022784276852	-0.112594586141	0.011588923828	0.000185623655	0.999985987767	N\A	0.033403555853	0.004197546474	0.036241097799	0.005821989671	42	9	-1.202968473238	Global Trend	
3600000	445.054231	1	-1.290546810689	1.293149786515	-0.051420076837	-0.089205435127	0.008173805006	0.000182977215	0.953080407114	N\A	0.097432864542	0.013051048406	0.047997370546	0.008519067354	41	4	0.002974510231	Global Trend	
3650000	457.846844	1	-1.309415581069	1.279796820061	-0.052660116830	-0.094307785100	0.011051983875	0.000092963509	0.958122058220	N\A	0.099152413222	0.014529791287	0.042745077539	0.007751580612	34	9	0.000328212329	Global Trend	
3700000	464.466207	1	-0.958257327983	1.113872595540	-0.039106281910	-0.035151444804	0.008110482632	0.000134299302	0.971947708260	N\A	0.039996177714	0.006091156052	0.031858177248	0.005903227281	45	9	0.010112570017	Global Trend	
3750000	458.194319	1	-0.954901614396	1.008668907647	-0.018113737747	0.022654051273	-0.008942158556	0.000103344996	0.977745017263	N\A	0.030902776141	0.005335080990	0.027136835082	0.006096989302	41	9	0.012303583278	Global Trend	
3800000	465.768617	1	-0.926505387218	1.012149574556	-0.024687646789	0.006728559690	0.003771711826	0.000094551623	0.997721842139	N\A	0.029635040124	0.004366535594	0.032257983866	0.005867019236	44	11	-0.040719470617	Global Trend	
3850000	460.253208	1	-1.109298979174	1.117019137308	-0.029351791683	-0.021354252900	-0.002942553946	0.000093808446	0.958043546636	N\A	0.069091605512	0.009816034150	0.038760197675	0.007382405724	30	10	0.002383146078	Global Trend	
3900000	470.183700	1	-1.047082926649	1.038015071413	-0.020996805970	0.042401660763	-0.009074420830	0.000149944788	0.962347793274	N\A	0.085282070226	0.014817841914	0.029316133015	0.007811223254	35	12	0.001065908416	Global Trend	
3950000	457.222067	1	-0.921263636067	0.996349939957	-0.018107714657	0.034747018054	-0.006910371389	0.000151921362	0.993779296456	N\A	0.031515220030	0.004517423558	0.033235635800	0.005792775570	41	5	0.048303719231	Global Trend	
4000000	449.156348	1	-0.992602717271	1.047210409998	-0.024190203540	-0.028453287832	0.005511684008	0.000140056716	0.999799291771	N\A	0.031520924860	0.004545174212	0.034513264028	0.005913997524	44	6	-0.228982084903	Global Trend	
4050000	481.900933	1	-0.934727217549	1.048911751945	-0.016407186083	-0.036177459018	0.001836880191	0.000101522983	0.999929270715	N\A	0.030437786028	0.004144594705	0.032887605792	0.005671314956	44	12	-0.362438244126	Global Trend	
4100000	488.752960	1	-1.002616179250	1.064215955339	-0.021434157505	-0.047895429719	0.004054236651	0.000085483833	0.998473330977	N\A	0.028083735592	0.003723443731	0.030259331786	0.005424935427	36	14	-0.069212286626	Global Trend	
4150000	472.908703	1	-1.174121546068	1.058352571837	-0.023433285150	-0.047169971182	0.005194583411	0.000178184749	0.998732036621	N\A	0.030766571586	0.004318071826	0.033445317667	0.005844764685	45	7	0.121348642437	Global Trend	
4200000	457.260607	1	-0.974305716785	1.042412380368	-0.019685906912	-0.022139504015	-0.000382776097	0.000102925652	0.999987487075	N\A	0.029672859536	0.004129127457	0.032037559897	0.005353092733	39	11	-0.985103965105	Global Trend	
4250000	468.073313	1	-1.142484071371	1.150301508830	-0.030287234641	-0.015054091934	-0.006419162817	0.000099086751	0.956335566989	N\A	0.060043275501	0.008784658655	0.035397226979	0.006216792617	34	8	0.004136989021	Global Trend	
4300000	466.911629	1	-1.199867166927	1.257867932976	-0.059198153739	-0.105893024901	0.023741195584	0.000131487467	0.959483080196	N\A	0.101762359546	0.014265993270	0.046206082544	0.008634110022	42	6	0.001322547000	Global Trend	
4350000	439.542985	1	-0.938370615038	0.993062290093	-0.017899332362	0.028828416793	-0.003903817168	0.000152223068	0.999951409789	N\A	0.033222725888	0.004968516476	0.036160380830	0.006341223341	34	8	0.595480079567	Global Trend	
4400000	460.968701	1	-1.032255240322	1.049486388776	-0.019882857436	-0.030806328662	0.000954250420	0.000109213459	0.999971597974	N\A	0.024452416906	0.003937613139	0.026886117778	0.004770142788	46	10	0.506682641949	Global Trend	
4450000	452.763466	1	-1.324915398633	1.293992635818	-0.050351706443	-0.118924772001	0.012468495414	0.000130331031	0.953102568802	N\A	0.123892421374	0.017680752849	0.052425893105	0.009587326958	49	8	0.000003044543	Global Trend	
4500000	448.813107	1	-1.117777807583	1.138563838751	-0.031839752016	-0.078791835785	0.009317428503	0.000152160782	0.951568088406	N\A	0.094680916784	0.013964629779	0.043563365492	0.008170691533	49	11	0.002258693771	Global Trend	
4550000	468.065412	1	-0.921715882509	1.007536426928	-0.025210132242	0.023628649715	-0.000719246329	0.000089575311	0.977316652638	N\A	0.035430763596	0.005087037544	0.032812765052	0.005982571358	42	11	0.011396901641	Global Trend	
4600000	466.872730	1	-1.338106261253	1.330197883422	-0.070689699471	-0.074613848277	0.018159830634	0.000173618737	0.961144716076	N\A	0.100157546631	0.015458132671	0.040794262773	0.008535908221	52	13	0.000676831996	Global Trend	
4650000	464.743291	1	-1.229085098564	1.161613720368	-0.053238021895	0.032849554034	0.002680896113	0.000101208621	0.956686230571	N\A	0.088666937972	0.012968990533	0.042173374570	0.007816865868	42	10	-0.001825550125	Global Trend	
4700000	461.450756	1	-1.261918403407	1.315842988840	-0.055886660931	-0.121622116369	0.016383739751	0.000149967262	0.963613714304	N\A	0.072248256880	0.011011554061	0.038886109603	0.007936172920	42	5	0.004144038117	Global Trend	
4750000	470.128264	1	-1.031231949077	1.054228093846	-0.017817326202	-0.039451240548	0.002430914525	0.000078994117	0.999346325652	N\A	0.031563546747	0.004561610298	0.034583449058	0.006054367253	31	9	0.079684466263	Global Trend	
4800000	470.722857	1	-1.016880191166	0.992183569466	-0.011193627097	0.025201989156	-0.010509474601	0.000147357937	0.997171010760	N\A	0.029820100509	0.004303966156	0.032194449927	0.005761065484	40	10	0.087519614022	Global Trend	
4850000	456.372791	1	-1.204946040912	1.246822758351	-0.058477279731	-0.065600815946	0.019560517474	0.000087647651	0.961760474513	N\A	0.060227676959	0.009067703541	0.033686533203	0.006608382149	41	6	0.002681986795	Global Trend	
4900000	462.994746	1	-1.391015018083	1.254932399407	-0.036263243712	-0.117517813348	0.007325001408	0.000146520590	0.955764993800	N\A	0.102482701438	0.015200731571	0.045445971016	0.008188371017	37	8	-0.002408868062	Global Trend	
4950000	443.220216	1	-1.252942723354	1.205901258459	-0.041016571930	-0.083768419073	0.012257727402	0.000130041846	0.950169193801	N\A	0.105317993704	0.015915047814	0.045279696175	0.008988759542	30	9	0.000684432189	Global Trend	
5000000	446.272752	1	-0.912496278214	0.954685781555	-0.019681810053	0.070704421571	-0.005348763766	0.000118392298	0.999980722287	N\A	0.033232654857	0.004620881135	0.036202212546	0.005953210029	30	8	-0.661524891641	Global Trend	
5050000	446.283359	1	-0.990806584395	0.944967420763	-0.006153363476	0.074031198755	-0.019798529311	0.000126532646	0.982126797467	N\A	0.035908493249	0.005183559496	0.035768414483	0.006610733330	33	5	0.029203134297	Global Trend	
5100000	460.175961	1	-1.358357309875	1.356673788430	-0.068340897180	-0.100141268002	0.015285117795	0.000111776595	0.952088561315	N\A	0.093425560028	0.012860999755	0.046035223538	0.008602774313	42	10	0.001624899859	Global Trend	
5150000	479.456415	1	-1.261373044704	1.143257859937	-0.032143895812	-0.024958778005	-0.000639770913	0.000145302322	0.964608249679	N\A	0.061043170689	0.009011017205	0.032872723697	0.006290434053	42	12	-0.006637676600	Global Trend	
5200000	479.700514	1	-0.965427790762	1.063877245297	-0.022128343996	-0.038041641183	0.002685050392	0.000215695664	0.996905965366	N\A	0.029694132450	0.004044434561	0.032006646695	0.005551963403	42	8	0.112004216295	Global Trend	
5250000	467.797237	1	-1.038529950106	1.016179546822	-0.014234988372	0.004375165082	-0.006310627711	0.000083675447	0.999982412940	N\A	0.025788877327	0.004159915069	0.028592388482	0.005479591273	43	6	0.393811121401	Global Trend	
5300000	487.369146	1	-1.039295863997	1.096908677155	-0.034396010863	-0.021355945899	0.005842478867	0.000155002907	0.962364565131	N\A	0.093295806814	0.013248401407	0.043525741204	0.008004232274	41	12	-0.002822890491	Global Trend	
5350000	482.763851	1	-0.994901626246	0.963954553134	-0.007178874997	0.017752290102	-0.008667713938	0.000130975422	0.973508944622	N\A	0.040288576359	0.005146861819	0.031514656156	0.005464490913	50	8	0.011404886180	Global Trend	
5400000	468.978783	1	-0.961597225892	1.031409443812	-0.022072681276	-0.001638482226	0.000731307108	0.000135321801	0.979566620900	N\A	0.034120938645	0.005154123369	0.032526710712	0.006215135873	37	8	0.018687132052	Global Trend	
5450000	468.125072	1	-1.660121178388	1.460998005721	-0.090669947866	-0.103092759995	0.025276067179	0.000158720110	0.956735004950	N\A	0.109456895210	0.016277787551	0.046960210020	0.009016493755	44	7	-0.001866966770	Global Trend	
5500000	456.077099	1	-0.846237559383	0.982013225945	-0.022891946765	0.042630486115	-0.005028739712	0.000056023714	0.998991478397	N\A	0.031586427558	0.004795117116	0.034495648227	0.006141745535	46	4	-0.041994013766	Global Trend	
5550000	463.984612	1	-1.050218103481	1.067229937570	-0.017437600809	-0.049953480100	0.000006237155	0.000113751924	0.999964879346	N\A	0.030764339959	0.004741082193	0.033811399798	0.006170850931	38	6	-0.510843601143	Global Trend	
5600000	475.810433	1	-1.473415647913	1.359283203513	-0.068787757749	-0.121035704304	0.025350393246	0.000112194443	0.959440500986	N\A	0.101413668129	0.014737536290	0.044515897364	0.008418210216	36	6	-0.000695388454	Global Trend	
5650000	456.633144	1	-1.010032589381	1.019417653568	-0.011630917438	0.020893232792	-0.008807818356	0.000031491034	0.977323216791	N\A	0.035238324731	0.005260023406	0.032190039354	0.006140706510	39	3	0.003225262656	Global Trend	
5700000	465.526143	1	-1.051313157071	1.033953861550	-0.009601351178	-0.022091268872	-0.005185226118	0.000117403989	0.993208382035	N\A	0.030077774471	0.004815708816	0.032312467931	0.005871272343	41	7	-0.034890405599	Global Trend	
5750000	450.368285	1	-0.879149447732	0.995204970384	-0.025201652449	0.030842925328	-0.000515038956	0.000089706270	0.999913411863	N\A	0.034088811383	0.004897906321	0.037108689407	0.006652051793	50	3	0.261477888352	Global Trend	
5800000	453.489875	1	-1.034663690855	1.083547727376	-0.022251233505	-0.059349788344	0.002769588336	0.000131466411	0.959661519078	N\A	0.062623154403	0.008740300991	0.040078934508	0.007153220459	43	6	0.003955057821	Global Trend	
5850000	463.151580	1	-0.876031814711	0.961315734023	-0.025496181636	0.063681642289	-0.001676578957	0.000092166724	0.998978746432	N\A	0.031869076758	0.004359697532	0.034749718121	0.006104804302	36	6	0.078329340740	Global Trend	
5900000	450.544145	1	-0.963578312546	1.056823195179	-0.022880426300	-0.033256733571	0.002243603026	0.000142771053	0.995323644327	N\A	0.033791237626	0.004550209939	0.035971873679	0.005737089574	34	6	0.057523991929	Global Trend	
5950000	452.312619	1	-1.057502872053	1.053176257719	-0.011474502677	-0.034966615271	-0.006716878434	0.000173286836	0.999969651467	N\A	0.030942967045	0.004700879760	0.033830957196	0.005939011918	33	4	-0.982723181749	Global Trend	
6000000	457.763962	1	-1.010047680960	0.997746979878	-0.009470517606	0.019212593734	-0.009488495527	0.000321506627	0.994583029091	N\A	0.034437771896	0.004926150173	0.037479676365	0.006391769760	39	4	-0.094521342610	Global Trend	
6050000	466.171374	1	-1.041894670936	1.059147477269	-0.019123744249	-0.023210457779	-0.003979555248	0.000093957349	0.958634370244	N\A	0.099938667366	0.015219418278	0.043229987444	0.008885014513	31	4	-0.000897541148	Global Trend	
6100000	461.489994	1	-1.034246175404	1.031950717242	-0.018342106495	-0.009998868752	-0.004619873138	0.000141609135	0.999902535187	N\A	0.030831889244	0.004634392715	0.033945311654	0.006124830958	38	4	0.344307710038	Global Trend	
6150000	464.910663	1	-0.933957672841	0.997412352094	-0.014122267427	0.027967716519	-0.011227545528	0.000019550057	0.999995037876	N\A	0.031119447690	0.004295137160	0.033768468341	0.005410087100	46	6	0.220267434556	Global Trend	
6200000	477.199411	1	-1.010230709265	1.009697934628	-0.012427789411	0.006482871585	-0.003981413611	0.000075547450	0.999191045109	N\A	0.030236166392	0.004551176672	0.032936007250	0.006229577378	38	9	0.066988577413	Global Trend	
6250000	466.677599	1	-0.986022620194	1.039718614502	-0.021172257782	-0.000642341242	-0.001029855804	0.000147648724	0.975989382839	N\A	0.036304362128	0.005331005164	0.030077335902	0.005553815502	37	7	0.016357293855	Global Trend	
6300000	457.474276	1	-0.957238348764	1.028689201220	-0.023290006219	-0.003700733896	0.001096786471	0.000096853484	0.990626192325	N\A	0.029971846162	0.004518909329	0.030943782158	0.005513371090	40	5	0.020705103701	Global Trend	
