Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m9-VR-004.txt
Log File Name:                   CEREB_d1_m9-VR-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1047609770
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m9-VR-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1500000	573.837106	1	-1.048272573203	1.128518609254	-0.021612133498	-0.005039336459	0.008122023880	0.000090351467	0.986377054138	N\A	0.073026314694	0.008918191333	0.035270042155	0.005774197890	42	29	
1550000	560.716597	1	-1.147555756235	1.160478218004	-0.023591337958	-0.001701480482	0.007070939543	0.000100064665	0.984815116655	N\A	0.071078337834	0.008837043173	0.034665684559	0.005786675699	45	21	
1600000	573.253905	1	-0.951138164437	1.061157641391	-0.012581266787	-0.013740378770	0.011292548106	0.000075382371	0.983881637210	N\A	0.070727240276	0.008503325285	0.035204909026	0.005579690886	45	23	
1650000	573.979166	1	-1.215258658791	1.248668512323	-0.037063737196	-0.057183469776	0.017428082506	0.000085021389	0.982744784590	N\A	0.073535185482	0.009567121965	0.034432452475	0.005913992069	47	30	
1700000	562.657681	1	-1.199794248359	1.206862304148	-0.027981209648	-0.044902876983	0.012639358199	0.000073804252	0.984734539999	N\A	0.067186435008	0.008245214183	0.032443693801	0.005363965230	42	26	
1750000	577.653224	1	-1.217968196739	1.211529646702	-0.026942842184	-0.027199827717	0.006949832656	0.000081369022	0.987046526878	N\A	0.073011891939	0.008769068214	0.034901130676	0.005637788047	56	21	
1800000	551.842852	1	-1.288124730926	1.321723358752	-0.042898951870	-0.128940289732	0.027577235194	0.000079099832	0.982833420523	N\A	0.065352383453	0.008193457365	0.033048169458	0.005448825770	48	35	
1850000	579.517573	1	-1.249129645000	1.270467872675	-0.035791900638	-0.080753598845	0.017428161129	0.000080100568	0.987660020790	N\A	0.067357370222	0.008964839777	0.031853435080	0.005807796636	33	30	
1900000	553.168461	1	-1.172188778228	1.184837892548	-0.022146513456	-0.043438211960	0.011441526808	0.000090415818	0.984281670027	N\A	0.071253424435	0.008824917085	0.034731325850	0.005684880913	39	27	
1950000	556.406871	1	-1.310555542244	1.334632057006	-0.043269440653	-0.125921630874	0.025597120918	0.000112513103	0.984425313244	N\A	0.070898024915	0.008992253044	0.033722508944	0.005771556703	50	28	
2000000	569.130787	1	-1.142406306921	1.184361665474	-0.031416692575	-0.008310599854	0.012033028443	0.000078615545	0.989749568326	N\A	0.067719495576	0.008265646395	0.032537406765	0.005410075518	39	27	
2050000	566.195033	1	-1.206505330647	1.251626278654	-0.036039463760	-0.066749614603	0.015774897918	0.000078245512	0.982389268428	N\A	0.068279250860	0.008437722099	0.033720781762	0.005611581419	56	20	
2100000	557.215807	1	-1.195429638265	1.218445747151	-0.030480983072	-0.059846601198	0.018270037169	0.000084657174	0.982766568961	N\A	0.070643819472	0.008552183152	0.034436698033	0.005510513833	41	21	
2150000	566.455344	1	-1.085366389326	1.141625736929	-0.019479017327	-0.014356998532	0.005702609121	0.000097407121	0.982818707469	N\A	0.067427849294	0.009162722584	0.033455725722	0.006126128664	48	30	
2200000	562.278295	1	-1.211138542036	1.230887865344	-0.036470220332	-0.027830421172	0.011970613732	0.000046424224	0.984444727686	N\A	0.079434225119	0.010446884105	0.035951569635	0.006276759167	50	28	
2250000	552.443699	1	-1.258527020039	1.265060183976	-0.037505606364	-0.061285253609	0.016964516376	0.000090631563	0.987071653220	N\A	0.072858936897	0.008826364524	0.035585922470	0.005766880843	39	24	
2300000	564.270506	1	-1.340189150948	1.337857779965	-0.040880303898	-0.141868879584	0.024625004498	0.000046762938	0.981990943120	N\A	0.075280490322	0.010189748015	0.034938791062	0.006205650260	40	29	
2350000	553.917647	1	-1.147144752428	1.165889285322	-0.024048786695	-0.004313058969	0.003423176701	0.000091400142	0.981506270598	N\A	0.071821801850	0.009043635933	0.035116472849	0.005982201635	49	20	
2400000	567.937867	1	-1.390948683292	1.342681139318	-0.040851790189	-0.110144970237	0.019465458356	0.000072405906	0.983718207324	N\A	0.067956770563	0.008247977275	0.033789450600	0.005379987760	39	26	
2450000	565.705314	1	-0.870203140014	0.996215200763	-0.009116099743	0.052806626885	0.002899024894	0.000078124517	0.985967394293	N\A	0.071894633157	0.008625964796	0.035879088814	0.005519521941	50	17	
2500000	568.216116	1	-1.012704692111	1.087833066496	-0.016751970550	0.008329269874	0.008003581532	0.000084612124	0.985061893403	N\A	0.070771905726	0.008679574775	0.034692350704	0.005613498068	43	16	
2550000	567.110590	1	-1.055686780151	1.117879247126	-0.023866027629	0.017564544582	0.007435812562	0.000067381913	0.981381194824	N\A	0.072393779799	0.008506081320	0.036253316198	0.005511585502	42	23	
2600000	577.600268	1	-1.264267612186	1.275375248373	-0.033203652567	-0.100704443594	0.017663716147	0.000068344302	0.983454282582	N\A	0.065480503294	0.007972497071	0.032761102880	0.005333442708	48	29	
2650000	566.946192	1	-0.952149695162	1.057012740732	-0.013680722618	0.015832274601	0.005720267550	0.000076669718	0.985648366063	N\A	0.066170134629	0.010823232768	0.030572730841	0.006731149938	38	29	
2700000	572.202289	1	-1.159897362590	1.215390090778	-0.032226906987	-0.053590704856	0.016445141627	0.000089618433	0.983674445149	N\A	0.074202168794	0.009574497243	0.034856214454	0.006016592307	39	21	
2750000	565.516988	1	-1.168301945503	1.212794913250	-0.030799283244	-0.052101536948	0.014715627559	0.000086661336	0.987422483085	N\A	0.069746659761	0.008509993316	0.033757835496	0.005512085543	47	25	
2800000	565.112188	1	-1.103736218552	1.175750330235	-0.032742994103	-0.006715349657	0.011935461309	0.000081843988	0.984014891781	N\A	0.078479446745	0.010967866027	0.035334125299	0.006520675940	31	25	
2850000	560.031106	1	-1.065266689456	1.136815390708	-0.025825003559	-0.004654134552	0.011390464160	0.000088599541	0.982809354248	N\A	0.079083383384	0.009476556351	0.038196129009	0.005930668596	42	28	
2900000	556.824840	1	-0.963766748579	1.059243952438	-0.008029004893	-0.004643920509	0.005876072777	0.000096626498	0.979962654743	N\A	0.074225704963	0.009535317305	0.035917282080	0.006160279885	50	29	
2950000	568.814148	1	-1.219811399749	1.236388028161	-0.026698903106	-0.094089745363	0.016725549557	0.000059789560	0.987389934506	N\A	0.062970314030	0.007612752227	0.032316142740	0.005208421121	47	26	
3000000	556.427783	1	-1.103770906041	1.133462784869	-0.021696295879	0.011178792474	0.005890124827	0.000062648267	0.986235504200	N\A	0.082424916684	0.011931038447	0.034918539454	0.006996545605	46	18	
3050000	566.348032	1	-1.225089314328	1.285583039759	-0.042755293719	-0.093192393341	0.024048730536	0.000083723091	0.984418419521	N\A	0.079795423983	0.010656234834	0.036832617523	0.006733272080	39	19	
3100000	566.099037	1	-1.311887106383	1.313821079828	-0.038284560466	-0.125127591146	0.023707836339	0.000087556652	0.982493105190	N\A	0.073780488355	0.009050501224	0.036395151608	0.005933745619	38	16	
3150000	566.184184	1	-1.045949756407	1.122797397344	-0.018762098235	-0.027695719864	0.011896406199	0.000085855930	0.989236493862	N\A	0.061875606025	0.008033815894	0.021763341477	0.004351816610	46	21	
3200000	570.322581	1	-0.870863417948	1.017856162625	-0.009706814102	0.015488468861	0.007657708264	0.000087705941	0.986353629383	N\A	0.071210453449	0.008793177952	0.033845349882	0.005611821485	46	15	
3250000	571.904795	1	-1.175191789800	1.209034910147	-0.029199804125	-0.061721711202	0.016114274377	0.000045504393	0.987251915140	N\A	0.069617316276	0.009292920057	0.033704444345	0.005980860940	45	28	
3300000	568.061644	1	-1.306995022790	1.282930980631	-0.039166142235	-0.055591974115	0.016398862783	0.000071474452	0.986322570636	N\A	0.066404813406	0.008230189700	0.032751523718	0.005443751248	42	24	
3350000	553.978456	1	-1.243618250463	1.246650979679	-0.026538098179	-0.074432181672	0.010764556478	0.000083202409	0.982665494181	N\A	0.065669237062	0.007446089679	0.034093839495	0.005237828758	35	20	
3400000	574.611066	1	-1.307557293878	1.301288281678	-0.043160640358	-0.064507956568	0.017845199379	0.000101997444	0.990127859909	N\A	0.068139382541	0.008665274532	0.032542530854	0.005590623625	46	31	
3450000	570.444301	1	-1.391202727335	1.352418803799	-0.047485830985	-0.103633385607	0.024537789781	0.000077932407	0.983989768313	N\A	0.065915830371	0.008068488422	0.034585172812	0.005563995080	40	30	
3500000	565.549696	1	-1.042018252188	1.114484306050	-0.015232745878	-0.020550353279	0.005751070458	0.000077564468	0.983054718565	N\A	0.078531370064	0.010597753802	0.036739664767	0.006594571545	42	20	
3550000	570.141516	1	-1.341787813891	1.330416976829	-0.045308503693	-0.087818492891	0.019717297801	0.000081051909	0.982844777024	N\A	0.072331791192	0.008781719189	0.035720014582	0.005665567429	42	21	
3600000	569.458465	1	-1.016181583499	1.095942192515	-0.016613619570	0.005766631267	0.005078666515	0.000059052741	0.984285331360	N\A	0.079238891223	0.010071375054	0.035828415620	0.006179811669	52	37	
3650000	570.364829	1	-1.275040560723	1.272873925516	-0.033621289082	-0.077943017463	0.014321314775	0.000078671305	0.983352083886	N\A	0.074420066206	0.008882196673	0.036365027448	0.005708417116	44	20	
3700000	581.196597	1	-1.156431037801	1.210248561892	-0.031639994403	-0.052179075695	0.015784772464	0.000080925965	0.986464456856	N\A	0.069337050312	0.009974406333	0.025270063368	0.005681965135	38	23	
3750000	567.264127	1	-1.199972232360	1.225971764739	-0.032942894579	-0.039814932068	0.012869926626	0.000096063246	0.985348473942	N\A	0.072446467394	0.008981636884	0.034599008142	0.005788856327	46	19	
3800000	569.578995	1	-1.372030994889	1.342168688102	-0.043301796289	-0.113124116293	0.022645992409	0.000081867212	0.983772433028	N\A	0.067507571389	0.008202501129	0.033670350020	0.005425968463	56	28	
3850000	564.855463	1	-1.441587388475	1.384390567318	-0.048572900790	-0.136494319496	0.027573426019	0.000029369477	0.983792778909	N\A	0.059519858873	0.008217475152	0.029274624686	0.005357461617	48	31	
3900000	563.113874	1	-1.102623685617	1.119017828144	-0.017467015227	0.001317769668	0.006604252857	0.000017272917	0.982120425202	N\A	0.069382495041	0.008964033317	0.034011526400	0.005761898948	42	19	
3950000	571.262369	1	-1.103723083390	1.173845621635	-0.029218643026	-0.046927051046	0.018241833947	0.000016500279	0.982613714082	N\A	0.073898080805	0.009128958287	0.036152198434	0.005916008275	51	25	
4000000	562.231452	1	-1.525326444989	1.477791588361	-0.064477340258	-0.159268790108	0.034078426327	0.000015647249	0.986070049859	N\A	0.057667180800	0.008324797119	0.019635141350	0.004347147113	51	33	
4050000	551.262777	1	-1.126989001133	1.180425457278	-0.021228364463	-0.056882083863	0.008704592424	0.000014718090	0.987670299950	N\A	0.081071295669	0.010376018837	0.036924018759	0.006376386655	56	31	
4100000	563.304312	1	-1.282016558195	1.249072964454	-0.035394736982	-0.039329528803	0.013299331489	0.000012265292	0.982792555161	N\A	0.074252924424	0.009831703552	0.034508210102	0.006117239654	44	22	
4150000	561.237498	1	-1.163097760546	1.210791177885	-0.030969258804	-0.078873014044	0.021688471657	0.000024842634	0.984906979881	N\A	0.081528347300	0.011063100008	0.036213138389	0.006646756788	40	27	
4200000	575.487132	1	-1.282580398814	1.263403190674	-0.037287700017	-0.044571341045	0.011915446852	0.000014975484	0.988486360995	N\A	0.068263373505	0.008903332274	0.032626571408	0.005451646248	39	31	
4250000	571.853336	1	-1.147983918182	1.237499489861	-0.038951655921	-0.082768690558	0.027532807907	0.000072744493	0.982038532725	N\A	0.076574191440	0.008988257756	0.038496333409	0.005940251615	39	27	
4300000	560.900503	1	-1.146946777467	1.239088608356	-0.035285826376	-0.099116416510	0.024069586820	0.000120241929	0.986347864488	N\A	0.079043758200	0.011536752632	0.035602295546	0.006981025018	47	21	
4350000	557.708973	1	-1.155601984231	1.226394183286	-0.039124307185	-0.051865619227	0.020542979106	0.000077629347	0.981323901521	N\A	0.069575090799	0.008452926385	0.035035071944	0.005699821821	45	18	
4400000	561.691140	1	-0.873805365714	1.006485763009	-0.003497541158	0.017454682259	0.001895567115	0.000073292644	0.983306335169	N\A	0.074458023208	0.008832972679	0.037330073815	0.005866322439	50	29	
4450000	575.445406	1	-1.193066920079	1.229749241027	-0.033940190487	-0.062631799352	0.018594388242	0.000073794232	0.984388400678	N\A	0.070868320221	0.008787076608	0.034772773895	0.005603282354	51	22	
4500000	554.974159	1	-1.136625456703	1.205674234464	-0.037821353413	-0.032760390974	0.020232893254	0.000083552058	0.981314924050	N\A	0.073257874085	0.008888031575	0.036526154659	0.005763300916	46	27	
4550000	571.644239	1	-1.146381113540	1.194442935623	-0.025436687944	-0.054539228647	0.013594236881	0.000082797538	0.983943415492	N\A	0.076251761810	0.010309318625	0.034279518554	0.006291402860	48	27	
4600000	555.924628	1	-1.094267638425	1.147723839437	-0.020402618912	-0.013314062131	0.004888596421	0.000076319132	0.982742612379	N\A	0.078248238407	0.009246347887	0.038672978497	0.006050136362	37	24	
4650000	572.576339	1	-1.098694369498	1.170270514878	-0.028586591569	-0.034548174697	0.014495337279	0.000078443580	0.983550838698	N\A	0.067318837270	0.008019580463	0.033065133247	0.004913092581	42	27	
4700000	554.844195	1	-1.261552299639	1.268449275309	-0.036367134549	-0.071603249169	0.017180321887	0.000082812602	0.981632461008	N\A	0.073537381866	0.008932195835	0.036735477488	0.005882520618	43	11	
4750000	572.184833	1	-1.192449391512	1.238415107831	-0.030734942640	-0.092190841865	0.020735876150	0.000069273503	0.982906388982	N\A	0.080258421784	0.010140433699	0.037457122879	0.006249390592	47	33	
4800000	553.957643	1	-1.216591934629	1.206567206038	-0.026999658904	-0.030066999227	0.010083425513	0.000089351218	0.985263438885	N\A	0.070762110452	0.008775486943	0.034233488081	0.005769693427	36	23	
4850000	557.379061	1	-1.200930283111	1.216537475538	-0.032256719485	-0.055676251853	0.017661851184	0.000069481545	0.980651818124	N\A	0.069411865307	0.008605588941	0.035237084509	0.005689252792	42	20	
4900000	566.973417	1	-1.048372680387	1.101743682609	-0.010887768013	-0.014426198285	0.004141598093	0.000089186856	0.983684725582	N\A	0.072020356126	0.009025950024	0.035328249936	0.005955242304	45	28	
4950000	565.224512	1	-1.255627436383	1.273599591886	-0.038615529070	-0.074099793348	0.018037126463	0.000086953580	0.980909079244	N\A	0.074139584583	0.009175515009	0.036487422209	0.005954373745	52	23	
5000000	569.631974	1	-1.190911390160	1.198021831929	-0.026273962703	-0.046866352881	0.013975172851	0.000093659810	0.983674137656	N\A	0.066826111783	0.008595127632	0.032758295186	0.005553340593	37	27	
5050000	556.124453	1	-1.423620278055	1.331582561801	-0.037817376865	-0.108156728679	0.019710967065	0.000067683087	0.985087123292	N\A	0.064087877376	0.007859648569	0.031637094895	0.005167560536	51	21	
5100000	560.369986	1	-1.129846904206	1.178355304843	-0.025247492092	-0.018894880275	0.004949171383	0.000089327499	0.983417059583	N\A	0.076390886223	0.009268729870	0.037806063946	0.005971800700	40	25	
5150000	552.690987	1	-1.283197216613	1.280487936319	-0.035762050356	-0.077138391038	0.015606286502	0.000078980282	0.983803025482	N\A	0.069208617701	0.008418256476	0.033763364042	0.005443376275	48	21	
5200000	569.290871	1	-1.080852841002	1.195121080542	-0.031831726100	-0.078884042987	0.024133069049	0.000066785732	0.982172206055	N\A	0.086956522599	0.011363613054	0.039730240942	0.006825942679	58	23	
5250000	571.001729	1	-1.067129210937	1.143642359248	-0.018721593332	-0.040965417343	0.010000479794	0.000079903154	0.985863176111	N\A	0.064746822614	0.008196491504	0.032942527161	0.005628176601	42	18	
5300000	576.544770	1	-1.047783579421	1.108146991252	-0.012364072722	-0.030144956770	0.007115084812	0.000080922347	0.991077461560	N\A	0.073187971921	0.010191168343	0.031926091553	0.006240547409	49	23	
5350000	576.355247	1	-1.300429147621	1.304640552755	-0.043336251782	-0.090534285853	0.022106699264	0.000080967292	0.985766967805	N\A	0.067280028895	0.008390364163	0.032829598406	0.005445793030	52	22	
5400000	562.138483	1	-1.201263943320	1.213267923952	-0.031899572858	-0.024010202946	0.011723519996	0.000085817703	0.984998669322	N\A	0.071937765841	0.008813366661	0.034442703100	0.005567797663	54	26	
5450000	562.044831	1	-0.894073729417	1.056544908202	-0.017215535572	-0.010801895041	0.014196545603	0.000076991897	0.980143765934	N\A	0.077611651353	0.009853007008	0.036942068175	0.006024437534	48	17	
5500000	557.147677	1	-1.272747578442	1.278255857157	-0.036540536017	-0.096631814416	0.021816734513	0.000078423377	0.981310130687	N\A	0.070084888271	0.008818496695	0.034048590239	0.005113256616	49	28	
5550000	566.138763	1	-0.965708267165	1.082996938428	-0.012377133404	-0.023722022771	0.006530408540	0.000108656563	0.980640988337	N\A	0.078811512054	0.009843893269	0.037350313679	0.006106033547	40	16	
5600000	557.061634	1	-1.169657538521	1.242181790496	-0.039495491864	-0.076251741435	0.025012575731	0.000072414394	0.987922795411	N\A	0.063740229420	0.006662528251	0.033071570417	0.004363559249	58	28	
5650000	563.776953	1	-1.202068253635	1.240616679647	-0.031176178117	-0.080562981496	0.016485239962	0.000060486227	0.984992998401	N\A	0.070295306166	0.009436167927	0.032867499110	0.005990616900	50	24	
5700000	552.793930	1	-1.246550558033	1.246569198549	-0.027153900994	-0.084536828864	0.014096728069	0.000073815966	0.981498850918	N\A	0.066648088036	0.008231657506	0.033927861076	0.005582690437	50	18	
5750000	572.827797	1	-1.146583645927	1.193981643750	-0.027707691420	-0.048427580174	0.012640730168	0.000073145375	0.988516363909	N\A	0.063050842297	0.008099378754	0.029679985572	0.005301406591	49	35	
5800000	561.164415	1	-1.353170506041	1.348670903053	-0.046076673930	-0.110257097378	0.022336095797	0.000087192222	0.983222278286	N\A	0.070459954701	0.008630771783	0.034918799575	0.005699908836	47	19	
5850000	567.054520	1	-1.271441973254	1.285237211287	-0.039842395423	-0.079955613055	0.019832656223	0.000092524755	0.983148837946	N\A	0.073490758841	0.009143176944	0.035634004212	0.005965398005	41	14	
5900000	561.075685	1	-1.103091434842	1.177073807905	-0.029041953243	-0.024930061955	0.011777509817	0.000084285337	0.981102022922	N\A	0.064149440388	0.008053328554	0.033591627582	0.005637101706	42	23	
5950000	558.369665	1	-0.994049689785	1.051811200440	-0.006586375012	0.017948677105	0.002116725418	0.000091635642	0.982658599553	N\A	0.074670426581	0.010115811818	0.034178702196	0.006268076383	36	20	
6000000	550.343358	1	-1.172788217890	1.181399549099	-0.020992249499	-0.041004153281	0.008525110160	0.000061063973	0.986395632598	N\A	0.072753387519	0.009365402568	0.034311286642	0.005871822216	37	25	
6050000	557.033873	1	-1.058210903519	1.134855518238	-0.022999483233	-0.019131989227	0.012781691921	0.000085465890	0.989753193086	N\A	0.040307833856	0.006542431090	0.024930529671	0.005067698612	43	31	
6100000	576.951332	1	-1.071069782164	1.128795797753	-0.022253911983	0.005309958759	0.008311671436	0.000068288190	0.986090195005	N\A	0.071834902280	0.009207371755	0.034374236278	0.005874196190	51	22	
6150000	559.889458	1	-1.232335579793	1.229716238596	-0.028920396660	-0.051807412137	0.012249025833	0.000093533976	0.983159795975	N\A	0.074365368542	0.009803557394	0.035107100786	0.006058419729	45	24	
6200000	565.487292	1	-1.262695222104	1.277619370540	-0.039501798230	-0.082083697745	0.022669378841	0.000085024094	0.984226748432	N\A	0.081028811593	0.011008187424	0.036650843692	0.006578427471	44	20	
6250000	557.412095	1	-1.297978611527	1.270046577089	-0.037313444988	-0.038395857173	0.012875865056	0.000074394244	0.984357668923	N\A	0.068680549210	0.008279867253	0.034689183598	0.005592188639	38	20	
6300000	571.322171	1	-1.052763381582	1.127764716091	-0.020811551220	-0.007848654969	0.009796152987	0.000120486958	0.984038480760	N\A	0.078608873348	0.011025064082	0.035351970010	0.006638296400	55	29	
6350000	565.516141	1	-1.218341749357	1.267924920416	-0.042431439739	-0.072622211531	0.024168751921	0.000085256647	0.984551087904	N\A	0.065665937273	0.008316171589	0.033261281589	0.005643946651	51	24	
6400000	568.069327	1	-1.112504406811	1.144348915957	-0.021599586332	-0.015807981241	0.009493270927	0.000089455247	0.987582733636	N\A	0.066573347106	0.008366404997	0.031863698577	0.005430879439	51	21	
6450000	568.240627	1	-1.183431440270	1.231396448471	-0.035321429212	-0.058173377429	0.018363987913	0.000084741754	0.984158181773	N\A	0.077760890381	0.009270119015	0.036252134750	0.005719787727	42	16	
6500000	564.093288	1	-1.062072067285	1.145536479377	-0.025341504380	-0.019780605634	0.012946453216	0.000127473258	0.989600493130	N\A	0.081358888910	0.010350371508	0.035828681865	0.006155031830	47	29	
6550000	559.169968	1	-1.129135320683	1.197954236216	-0.024157497372	-0.082138789186	0.014140007763	0.000090248079	0.987946027355	N\A	0.072549597953	0.008964353571	0.035629533796	0.005769034027	50	24	
6600000	551.869313	1	-1.152972308181	1.218601938243	-0.030040116389	-0.082843531452	0.018327450947	0.000072023807	0.981797956948	N\A	0.067839541310	0.008308230096	0.033597451772	0.005459775092	52	24	
6650000	563.591787	1	-1.229017696685	1.262775528197	-0.036063577562	-0.084936761108	0.020128282746	0.000079246486	0.982299405616	N\A	0.074888736487	0.009120407081	0.036517798970	0.005975309388	59	14	
6700000	560.050344	1	-1.256255404145	1.255879660043	-0.036917001873	-0.055836301999	0.015787559038	0.000072114793	0.985931184827	N\A	0.064987451069	0.008072428627	0.032142503172	0.005431159548	45	31	
6750000	558.182592	1	-0.998305440753	1.081326301854	-0.010194135804	-0.018388311359	0.007664357216	0.000081954809	0.980452553805	N\A	0.073049185271	0.009229872684	0.036270335940	0.006065401832	48	19	
6800000	572.826985	1	-1.271572174492	1.271846493015	-0.037848455710	-0.079240604964	0.021515538574	0.000072566838	0.982354001560	N\A	0.082174300509	0.011233441212	0.037487704494	0.006865480303	45	18	
6850000	548.219612	1	-1.072543718015	1.155966923481	-0.026058325514	-0.028487315006	0.012413122192	0.000091789819	0.982144643043	N\A	0.070814502959	0.008521472577	0.034818096250	0.005600402701	49	24	
6900000	565.692033	1	-1.196107234288	1.245162179070	-0.041361463991	-0.043229940603	0.019474634751	0.000079767407	0.986548191075	N\A	0.065084887995	0.008283034673	0.032766130687	0.005539486329	38	27	
6950000	563.626420	1	-1.130157235935	1.168716292119	-0.027480323050	-0.011168001562	0.011483875717	0.000081191095	0.984178444532	N\A	0.069433716035	0.008712482378	0.033640340551	0.005524087724	45	22	
7000000	570.929866	1	-1.179014387616	1.214233717596	-0.030126830121	-0.041467264000	0.011659748203	0.000087267035	0.983163802947	N\A	0.070346206637	0.008704590356	0.034276297371	0.005645463751	48	14	
7050000	560.584534	1	-1.250618441529	1.236576341635	-0.030536169565	-0.029574243704	0.006109818866	0.000085050894	0.987708103540	N\A	0.066067625440	0.008624729574	0.033427950652	0.005698278770	48	28	
