Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m9-fab-003.txt
Log File Name:                   SEP_d1_m9-fab-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1835253886
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m9-fab-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.248843
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.69 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
1750000	558.367853	1	-1.734307755670	0.985576291813	-0.009831374684	0.050181392332	-0.012189759589	0.000077591338	0.978526075153	N\A	0.064614546724	0.009334818783	0.029263070991	0.005471620615	42	5	
1800000	562.701916	1	-1.845353694508	1.083752376855	-0.025305751530	0.006570738718	-0.002716961683	0.000043794107	0.975953783090	N\A	0.079602048393	0.011704245133	0.035575399236	0.006915849471	34	7	
1850000	559.809926	1	-2.030468250905	1.280959686774	-0.065824414902	-0.061261920611	0.023087364258	0.000023866000	0.977889455346	N\A	0.080454383137	0.011969502463	0.033376900604	0.006444892733	50	6	
1900000	557.115108	1	-1.822964703290	1.074867917245	-0.021548144074	-0.013201260692	-0.000420485910	0.000019619824	0.979461850594	N\A	0.070156903998	0.009007371916	0.033684725698	0.005580731117	36	7	
1950000	561.954901	1	-1.707762353547	0.996188176125	-0.016083291607	0.040307361215	-0.008042131328	0.000014638396	0.977511407273	N\A	0.079079364192	0.011316026663	0.035636425108	0.006765044597	38	7	
2000000	566.596817	1	-1.621350035150	0.962430453529	-0.017751676222	0.044624465089	0.001151896443	0.000068331044	0.977158831099	N\A	0.066021999121	0.009352580717	0.030876106949	0.005897097645	38	7	
2050000	565.996951	1	-1.771250618403	1.046887305535	-0.021151962448	0.024355522231	-0.006439999434	0.000074253147	0.979139090466	N\A	0.068959726033	0.009055231458	0.031480371490	0.005416455062	36	7	
2100000	556.550121	1	-1.914762274453	1.128124808104	-0.029862536078	-0.002868263275	-0.002593478365	0.000050415027	0.977434975436	N\A	0.078753316249	0.011502225489	0.034871794678	0.006476284312	39	5	
2150000	544.674512	1	-1.885814915170	1.102105205682	-0.023623978897	-0.011680479743	-0.003479633594	0.000055526197	0.974354417201	N\A	0.074587095578	0.009615933486	0.036546141892	0.006114306777	31	6	
2200000	553.217085	1	-1.823543879530	1.052548792824	-0.021950667136	0.014662677383	-0.002842505903	0.000062558580	0.977570025369	N\A	0.066862600568	0.008634153504	0.033148329023	0.005537967013	37	5	
2250000	550.571952	1	-1.763990738677	1.026574962977	-0.018361886505	0.032756205109	-0.008585157038	0.000082654778	0.973607474846	N\A	0.073641099278	0.010083135297	0.034247751626	0.005998752393	24	7	
2300000	571.705196	1	-1.930890893395	1.138478728942	-0.039702046914	0.030390007075	0.000287817624	0.000092711932	0.978723381259	N\A	0.083645399833	0.011464155742	0.036461404600	0.006493503544	26	10	
2350000	560.998964	1	-1.945613626770	1.164849903269	-0.051451942907	0.046445385825	0.000979351714	0.000088662490	0.973001950566	N\A	0.076063358219	0.010261308996	0.035273557060	0.006064737883	37	7	
2400000	560.657130	1	-2.089977062279	1.337579337651	-0.079591191842	-0.044566901660	0.022691141013	0.000044799239	0.977524614052	N\A	0.064019117440	0.007787388689	0.033241493840	0.005299019237	37	7	
2450000	566.648136	1	-1.965176894883	1.222302965924	-0.054923916054	-0.028535100951	0.010678481700	0.000061753893	0.976503189530	N\A	0.065274612025	0.007809445605	0.032049341292	0.005001396935	35	6	
2500000	547.309649	1	-2.146903183825	1.348480206478	-0.081181340597	-0.034138039319	0.020615535316	0.000057608731	0.972435708334	N\A	0.072333542204	0.008386484368	0.037339006882	0.005704207597	45	5	
2550000	561.595940	1	-2.078716196578	1.299558119702	-0.073945741986	-0.015606370637	0.015282630428	0.000055370608	0.978147965742	N\A	0.066437512025	0.009131130421	0.031701425555	0.005527002531	34	8	
2600000	554.866603	1	-1.830175351850	1.093112498455	-0.051582165896	0.082358408168	0.003799349069	0.000056100814	0.977457457546	N\A	0.071668610389	0.010095293345	0.032936870966	0.005960367580	32	5	
2650000	546.871664	1	-2.152497344398	1.370726390311	-0.076211025746	-0.097815537747	0.027188440903	0.000071489922	0.976335737521	N\A	0.067867544066	0.008288829653	0.033644583794	0.005422471148	35	6	
2700000	564.619031	1	-1.856280291831	1.158016781616	-0.058436734388	0.017650058128	0.013860753948	0.000061881763	0.977412457411	N\A	0.068744082210	0.009142142755	0.033220437537	0.005676621086	47	6	
2750000	562.996072	1	-2.090410100932	1.296233439166	-0.076153118909	-0.010933536210	0.017116485746	0.000086186710	0.976232324712	N\A	0.067121591591	0.008062263645	0.033741645237	0.005138376324	39	6	
2800000	555.887062	1	-1.857411953903	1.151812626941	-0.065989989616	0.053496711391	0.012998627407	0.000077209801	0.977213717741	N\A	0.067953693783	0.008360814422	0.034231935173	0.005520411980	31	8	
2850000	573.789906	1	-1.981258719071	1.218673101679	-0.060436583237	0.010450174916	0.009243199673	0.000059205522	0.978139408720	N\A	0.067041616045	0.008861941538	0.033562707216	0.005696404220	32	6	
2900000	561.035232	1	-1.948990446850	1.211744164122	-0.054165554145	-0.029978567078	0.012478453944	0.000064107302	0.983073538951	N\A	0.045110257967	0.006903876828	0.027137108560	0.005083485053	32	7	
2950000	556.905105	1	-2.038243010863	1.262498050140	-0.069266224379	-0.028148043886	0.021017366542	0.000084903060	0.974612397382	N\A	0.070316418716	0.008677818701	0.035526753191	0.005729509975	34	6	
3000000	573.118025	1	-1.997669321351	1.241500954724	-0.067735892559	0.010559760259	0.013531444970	0.000068783722	0.979740431154	N\A	0.061491380402	0.007743064380	0.030743897988	0.005162395836	30	6	
3050000	555.014299	1	-2.027082850027	1.215144764738	-0.053224915607	-0.004716133800	0.006876471057	0.000048821341	0.976983235785	N\A	0.059694316527	0.007989815710	0.029891385995	0.005205040332	31	5	
3100000	561.417116	1	-2.135221707525	1.309833049432	-0.062532732210	-0.066313521104	0.014136999814	0.000082343821	0.977783537613	N\A	0.086669390033	0.012730429825	0.036905633372	0.007132097463	31	6	
3150000	555.588862	1	-1.916025056428	1.149587236023	-0.037935627157	-0.024048567100	0.007278902362	0.000073336237	0.981978369457	N\A	0.069960499237	0.009609953890	0.033328291265	0.005731037977	34	5	
3200000	557.432353	1	-1.670222554032	0.959982220223	-0.012055136179	0.080201910786	-0.015350398741	0.000075189147	0.972697680740	N\A	0.069142996713	0.008497883970	0.034812237481	0.005578779061	29	6	
3250000	573.066500	1	-1.530876974916	0.887254641698	-0.008043763409	0.090394476038	-0.010062154887	0.000053078906	0.979148209628	N\A	0.065564199088	0.008697046488	0.031101276923	0.005210641680	40	9	
3300000	567.612453	1	-1.815644665957	1.094224342725	-0.035952877726	0.014846855670	0.005101631538	0.000079784385	0.979993574630	N\A	0.059890433977	0.009298193659	0.028543987929	0.005517722783	33	5	
3350000	556.066636	1	-1.938902561366	1.152265853068	-0.039771187601	0.016555570032	-0.000054657892	0.000084838859	0.975474540639	N\A	0.079176755079	0.012865329077	0.032324809129	0.006808221723	40	5	
3400000	562.595799	1	-1.781833655870	1.024012472692	-0.023356411101	0.055118378560	-0.006673725048	0.000065128178	0.976645137742	N\A	0.076613912364	0.010089512471	0.035511648206	0.006059344955	31	6	
3450000	561.674181	1	-1.676448677731	0.967332999122	-0.010333588125	0.045033524293	-0.011400889705	0.000066596018	0.977052501275	N\A	0.069064098041	0.008621296696	0.033116309113	0.005316078830	31	5	
3500000	552.690580	1	-1.781102490585	1.048728448705	-0.018859175414	-0.020560771246	-0.000774662244	0.000077372273	0.973802682572	N\A	0.076580198302	0.010469795356	0.035280373494	0.006175418786	39	5	
3550000	566.694564	1	-1.504104502030	0.841757688741	-0.000029318914	0.102412597302	-0.011897266809	0.000066343552	0.978179120838	N\A	0.071100266460	0.009978660565	0.032615856006	0.005972089918	36	6	
3600000	564.965263	1	-1.989209803866	1.222688630745	-0.047991713226	-0.044125306240	0.008823489976	0.000056587248	0.974323412015	N\A	0.079262799206	0.011189490211	0.035419946241	0.006454834409	33	7	
3650000	567.726213	1	-1.863582830526	1.107540112293	-0.038143115068	0.012582952057	0.006285526656	0.000068323180	0.975298900952	N\A	0.084791251107	0.012159061018	0.036998408355	0.006894326058	27	5	
3700000	564.333829	1	-1.977000914586	1.213883502338	-0.053603605124	-0.005914893891	0.005506749758	0.000050816926	0.978167507738	N\A	0.062494180111	0.007429415121	0.032012929054	0.004829994037	37	7	
3750000	560.507848	1	-1.856035040942	1.129711145336	-0.033809142428	-0.038842013460	0.004291513746	0.000074583592	0.975914019632	N\A	0.072321553251	0.009690083247	0.034041457503	0.005835540685	25	6	
3800000	564.752850	1	-1.619087404198	0.931600891495	-0.010948031208	0.082093854392	-0.009818480730	0.000059689679	0.980598553621	N\A	0.075353745711	0.010446618758	0.034711022832	0.006173167655	34	6	
3850000	558.413067	1	-1.755104848084	1.032670066043	-0.020182015015	0.013644608185	-0.001544065934	0.000069102241	0.976832939064	N\A	0.065427396905	0.008089371230	0.033790689165	0.005437371708	34	4	
3900000	553.058115	1	-1.862913695879	1.090602688571	-0.029917959900	0.054521811193	-0.012493705515	0.000056931364	0.979856155466	N\A	0.075242440727	0.011311498917	0.032416621407	0.006296258576	38	6	
3950000	550.808528	1	-1.950917913415	1.218684903243	-0.052129332020	-0.042333135189	0.013147832154	0.000110621287	0.975868958002	N\A	0.078626659049	0.012183650589	0.033169248953	0.006756764416	37	9	
4000000	561.822059	1	-1.872731918898	1.095657664908	-0.029576992283	0.034703316640	-0.006657306999	0.000050975009	0.975834642720	N\A	0.075303293194	0.010994050059	0.033244116967	0.006396511653	30	6	
4050000	561.204290	1	-1.707360644614	1.010856162944	-0.021482461981	0.029016771981	-0.000253841066	0.000092819350	0.978528869420	N\A	0.077085507901	0.010003312861	0.035033624557	0.005696478838	37	5	
4100000	564.206638	1	-1.671559926939	0.966434732084	-0.010233729240	0.041027525455	-0.006664810368	0.000077229539	0.973342281811	N\A	0.069010373493	0.008546504181	0.034238772676	0.005546534036	32	7	
4150000	569.127672	1	-1.677181983496	0.991972210416	-0.017220239364	0.026114132533	-0.002484855743	0.000074860123	0.976128461327	N\A	0.067898431617	0.008423249657	0.033754738711	0.005518184467	32	7	
4200000	570.992713	1	-1.746063077515	1.042471131198	-0.026133185484	0.039239479520	-0.007364723741	0.000063454297	0.979984297656	N\A	0.071800041933	0.010117161497	0.030935093945	0.005735896683	28	6	
4250000	570.514770	1	-1.964437323529	1.215394519291	-0.053215971708	-0.034189050741	0.013861998416	0.000059046606	0.976283152817	N\A	0.076787294881	0.011220074524	0.033916480755	0.006465205195	32	7	
4300000	570.078280	1	-1.530249287952	0.851780188633	-0.000117119460	0.138431830348	-0.021967909841	0.000066139671	0.978039653959	N\A	0.068577342615	0.008281798966	0.033583273074	0.005195855445	24	8	
4350000	562.574811	1	-1.556717895328	0.929090132039	-0.016758316547	0.079051116010	-0.007266338712	0.000053548157	0.978894011931	N\A	0.068577283450	0.009795324340	0.031304062000	0.005857510768	37	7	
4400000	555.852518	1	-1.845208122270	1.086176518429	-0.033106603818	0.032790832526	-0.000813318934	0.000101113002	0.979252294964	N\A	0.075722632490	0.011817102221	0.030923671665	0.006497030829	37	5	
4450000	566.280741	1	-1.548770467149	0.917925776845	-0.014351529950	0.085139495775	-0.007986476229	0.000018093637	0.976447777097	N\A	0.079325131380	0.012180630459	0.032958668905	0.006710512886	33	7	
4500000	563.815270	1	-1.818025329423	1.030807471331	-0.018162806295	0.053521622403	-0.012613420864	0.000012385301	0.975460475074	N\A	0.076533068902	0.010700739101	0.035549798089	0.006348298248	29	7	
4550000	549.728950	1	-1.877363345461	1.154561493305	-0.050207259170	0.018824579931	0.007152357007	0.000009123288	0.977705947951	N\A	0.067404690861	0.010566933459	0.030880535388	0.006457977117	38	5	
4600000	546.390997	1	-1.993909576077	1.184522638120	-0.051930759663	0.032596971616	0.001755243061	0.000083172127	0.973736556998	N\A	0.077277014441	0.011490387969	0.034008485448	0.006398741387	36	5	
4650000	548.011462	1	-1.798366128696	1.082262214209	-0.022544738685	-0.046847548466	0.006935982016	0.000067047564	0.977234593003	N\A	0.083669961472	0.011974407639	0.036677378730	0.006794615275	35	5	
4700000	568.099310	1	-1.578786272000	0.891489863174	0.004306155265	0.074191704523	-0.019029165743	0.000037876460	0.979280469615	N\A	0.066013900680	0.008774932515	0.031858727206	0.005558314350	44	8	
4750000	552.224682	1	-1.895204458096	1.147283553419	-0.039451263851	-0.000318134251	0.000821799409	0.000063075357	0.979328514831	N\A	0.073261153593	0.010501396219	0.032665400960	0.005929372910	38	5	
4800000	553.246349	1	-1.891531837683	1.122383149136	-0.033057215560	0.007843616688	-0.001260178054	0.000067717766	0.974883500544	N\A	0.083393386937	0.012530146664	0.034937527113	0.006765021892	39	4	
4850000	568.144244	1	-1.793639785952	1.067168145925	-0.035971679589	0.027202071811	0.004068262976	0.000069140791	0.975232505289	N\A	0.082472310856	0.011703409742	0.035667246660	0.006550339669	28	7	
4900000	570.275764	1	-1.799643506061	1.054358103591	-0.030835756221	0.054252995424	-0.002188987223	0.000059765582	0.990091022496	N\A	0.060626710903	0.009346765986	0.026419297230	0.005498224422	33	5	
4950000	567.678743	1	-1.707613719806	1.014001850792	-0.030718734484	0.088648864867	-0.006776361415	0.000057245788	0.978739482893	N\A	0.074533908442	0.010606511581	0.033265775116	0.006098455039	35	8	
5000000	566.926770	1	-1.751158167851	1.076508204148	-0.043924865955	0.041759580936	0.008752171304	0.000064585608	0.977176174808	N\A	0.064674121453	0.007884540366	0.032636562457	0.005254473500	30	6	
5050000	578.599846	1	-2.017225897227	1.277899966255	-0.067050687803	-0.034464747185	0.016691309228	0.000067748978	0.980423983333	N\A	0.055289614213	0.007843666349	0.028041992738	0.005288626137	32	7	
5100000	560.956953	1	-1.950581471328	1.262783471816	-0.079414131893	-0.010714475688	0.023929292600	0.000091753188	0.976474491203	N\A	0.067448233947	0.008702961270	0.032125714610	0.005503164565	44	6	
5150000	557.927257	1	-1.962279415143	1.210788709790	-0.059284678994	0.002710709541	0.012670498047	0.000048559776	0.980573355110	N\A	0.063891059614	0.007449870257	0.031747516275	0.004826472948	37	6	
5200000	550.102111	1	-2.169169786662	1.327721034116	-0.075172621205	-0.028805025165	0.018521808438	0.000063691609	0.977132288256	N\A	0.064059296083	0.008152823821	0.032345279605	0.005461706675	53	7	
5250000	557.776339	1	-1.870150527239	1.141406381833	-0.047256711517	0.004422378230	0.010256757283	0.000062200760	0.979269108017	N\A	0.067236953725	0.010009169020	0.032713214150	0.006329250164	37	4	
5300000	541.378242	1	-1.784517952781	1.038038529384	-0.039453175093	0.121172179772	-0.010772822938	0.000048763722	0.972857722798	N\A	0.080226437047	0.011758679547	0.036796947586	0.007020545510	36	1	
5350000	546.594397	1	-1.658530769721	0.963262396868	-0.012681867117	0.023406586652	-0.003511576883	0.000083022160	0.974821291875	N\A	0.077069213458	0.010893023382	0.035306975023	0.006502371553	35	2	
5400000	566.700846	1	-2.096617113329	1.273546218091	-0.067835252375	-0.000251304710	0.013390395664	0.000059542640	0.977999058927	N\A	0.062104805015	0.007633746968	0.031187630036	0.004998738028	38	3	
5450000	534.868061	1	-1.869745798127	1.043862252264	-0.026547769954	0.088622704001	-0.013325983322	0.000076195334	0.975699166383	N\A	0.070823021355	0.008646311385	0.034778095255	0.005638399547	38	3	
5500000	558.542769	1	-1.984611859909	1.199668370487	-0.046978176360	-0.036114488636	0.012755219067	0.000123716302	0.975170214632	N\A	0.077738109389	0.011311083425	0.034345366554	0.006683843079	27	1	
5550000	545.166743	1	-1.929055557195	1.177311174127	-0.053711399249	0.026697853638	0.005704122492	0.000088160470	0.973979718383	N\A	0.091545556969	0.012967821435	0.039397807775	0.007302405769	40	2	
5600000	565.347851	1	-1.759222890949	1.049379693845	-0.018800617307	-0.033876337866	0.003521581461	0.000073462828	0.977603651546	N\A	0.066192965108	0.008289027475	0.033209071835	0.005551391302	26	2	
5650000	558.999209	1	-1.974309943360	1.176314032577	-0.047298551933	0.007134192838	0.004521459908	0.000054417482	0.975598565575	N\A	0.075362355710	0.011157786065	0.033257080320	0.006275200853	27	3	
5700000	560.278290	1	-1.666109988735	0.959972384642	-0.011932274472	0.069369921206	-0.011841760731	0.000060188313	0.977455634001	N\A	0.063648262043	0.007776416136	0.032646953276	0.005237779432	25	4	
5750000	553.456682	1	-1.944950070231	1.131870493904	-0.049321516057	0.063424832359	0.002933906812	0.000072959388	0.974173849701	N\A	0.082136914198	0.011400699646	0.036402083542	0.006487534420	32	4	
5800000	570.042195	1	-1.821146354827	1.092505918251	-0.036414426298	0.008234912294	0.007294620548	0.000070133104	0.978345530138	N\A	0.077634090671	0.011408800653	0.033066831740	0.006410091296	36	5	
5850000	557.576391	1	-2.013726110485	1.236154745330	-0.053462546579	-0.050158027590	0.016626586577	0.000071198785	0.976290869205	N\A	0.079530720933	0.011625315777	0.034711915084	0.006656216766	32	2	
5900000	551.714776	1	-1.949025214572	1.166028319641	-0.044390369417	0.020794274001	-0.000187640805	0.000076643958	0.974667027072	N\A	0.082724569983	0.012095568303	0.035431601104	0.006413106107	38	2	
5950000	545.170232	1	-1.738082091680	1.002286161561	-0.019018192709	0.061536896372	-0.008225341278	0.000050353004	0.984602356455	N\A	0.065851776355	0.008202237885	0.032339183609	0.004955010854	41	2	
6000000	540.615698	1	-1.869651360482	1.107996262017	-0.034989843543	-0.002182107858	0.001587204612	0.000070466139	0.977167416745	N\A	0.084817191729	0.012326684697	0.035930202424	0.006798372430	44	2	
6050000	548.754959	1	-1.820460621601	1.073340926753	-0.021875701956	-0.014334286803	-0.000662189922	0.000083974001	0.972832048165	N\A	0.089520590785	0.012881807126	0.038039018598	0.006949606753	34	2	
6100000	552.332909	1	-1.872917745366	1.143422493682	-0.044000524677	-0.015749379555	0.011597255999	0.000096147843	0.972803338009	N\A	0.081076741541	0.012040682003	0.034941946119	0.006785953530	36	2	
6150000	564.215022	1	-1.736590446402	1.003245653900	-0.025533585187	0.088329307197	-0.010611717779	0.000014766793	0.978355314085	N\A	0.070239330335	0.010821919737	0.031726707066	0.006276232318	39	2	
6200000	548.420643	1	-1.774761558151	1.025194292862	-0.016979607920	0.013804502044	-0.005274726969	0.000033255468	0.979380389601	N\A	0.070407112099	0.009337684806	0.033352255036	0.005781440866	38	2	
6250000	558.196828	1	-1.791156877223	1.037186776917	-0.019262432476	0.039874404980	-0.010109215408	0.000044906730	0.976973268117	N\A	0.078097761396	0.011466198752	0.032036513429	0.006104254756	40	3	
6300000	544.307712	1	-1.626270319438	0.937764582557	-0.013609277054	0.077520147453	-0.010475675862	0.000039569927	0.974728954039	N\A	0.092816349454	0.013882518505	0.037219616765	0.007347679786	31	2	
6350000	559.234016	1	-2.184140594086	1.386255213955	-0.089655223372	-0.035893171191	0.022602232710	0.000076733486	0.973502333908	N\A	0.069331839150	0.008486269645	0.034567653961	0.005431876137	32	4	
6400000	563.990817	1	-2.170785943049	1.329483957539	-0.070377934546	-0.043786874024	0.019236993005	0.000066202960	0.977662124491	N\A	0.083616621536	0.011878512429	0.036121547852	0.006713473720	31	5	
6450000	561.295366	1	-1.865499407752	1.149270002094	-0.045473986152	0.003496776039	0.007017943896	0.000054281267	0.977111481739	N\A	0.081412735077	0.012322205245	0.033490001948	0.006575431955	41	3	
6500000	559.749756	1	-1.759298762804	1.016918575320	-0.027240544873	0.070437576274	-0.006302791714	0.000063159161	0.975885999883	N\A	0.083432619464	0.012189154799	0.035834642229	0.006765308709	34	2	
6550000	556.765711	1	-2.264727139770	1.362792322991	-0.063896678900	-0.074553400699	0.012728753194	0.000075972100	0.974399551118	N\A	0.088904262491	0.012133167299	0.037379238723	0.006612153342	38	2	
6600000	559.947810	1	-2.168063374871	1.348462941424	-0.081295985084	-0.038416803624	0.022343543020	0.000052269835	0.977743641106	N\A	0.076390142707	0.011080853391	0.033893866852	0.006387997325	29	3	
6650000	566.478572	1	-2.265150860021	1.442258136526	-0.087025587908	-0.116034624813	0.029239269019	0.000046193413	0.975915373510	N\A	0.076322863162	0.010666362753	0.034056580485	0.006145361646	42	5	
6700000	564.713021	1	-2.061293171675	1.225321000355	-0.050363509561	0.003202787132	-0.001083330992	0.000049940130	0.974576848859	N\A	0.081344863085	0.011842269492	0.035680742075	0.006678923212	47	4	
6750000	547.117400	1	-1.959472968475	1.131805434249	-0.040697891844	0.049702555375	-0.004920432889	0.000064511445	0.975348802688	N\A	0.074290628171	0.010376333128	0.034118427865	0.006125407534	32	2	
6800000	561.378049	1	-1.553991071103	0.888790168285	-0.003045553527	0.093086286000	-0.013584301371	0.000086467334	0.983689534377	N\A	0.065439088508	0.009667124852	0.029311044637	0.005843488660	38	3	
6850000	562.270006	1	-1.549611630871	0.866777576850	0.000317254937	0.098863758583	-0.016327333092	0.000061560762	0.976219166780	N\A	0.072513090517	0.010092871282	0.032577105097	0.005764567218	40	2	
6900000	561.108421	1	-1.694031899408	0.945604107956	-0.003404158243	0.066052285601	-0.016838937362	0.000067897363	0.977078607332	N\A	0.074852942748	0.010938294128	0.032310115394	0.006012116538	34	6	
6950000	566.968513	1	-1.828920893162	1.081212260511	-0.024182400364	-0.013784793206	0.001672041170	0.000047241555	0.979760912538	N\A	0.075220638755	0.010357478950	0.034576033649	0.006114354182	45	5	
7000000	546.561007	1	-2.082789494533	1.296145209592	-0.054672351992	-0.100017080466	0.015519718082	0.000034262252	0.973295783740	N\A	0.076664292141	0.009390968928	0.038587722152	0.005992292275	28	4	
7050000	557.132843	1	-1.855305923832	1.077403804034	-0.026623007106	0.016405634073	-0.002936455313	0.000057113657	0.976571003969	N\A	0.074813531650	0.010466987672	0.034752111030	0.006395538523	31	2	
