Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m7-fab-001.txt
Log File Name:                   MOB_d1_m7-fab-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            775639332
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m7-fab-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.114840
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
4500000	285.215072	1	-0.997587450578	0.861025637318	0.159833547540	-0.014775176816	0.000535877326	0.918124551484	N\A	0.052589708422	0.050074426625	0.007448837823	38	15	
4550000	317.123456	1	-0.812524878865	0.806170275751	0.230776984979	-0.029129397185	0.000218299605	0.946077730444	N\A	0.038802288791	0.039217688991	0.005655000428	51	24	
4600000	308.774075	1	-0.692730617027	0.712342152445	0.277675420570	-0.025369210159	0.000309632498	0.936084122081	N\A	0.043874783461	0.031894481321	0.006124416279	33	25	
4650000	318.649988	1	-0.911938353077	0.831746722167	0.235363657349	-0.040469815284	0.000280671161	0.928809964903	N\A	0.051855281910	0.041569408342	0.006206134091	42	19	
4700000	295.340643	1	-0.895375706170	0.863007045378	0.204580680446	-0.033597106134	0.000308915581	0.917501689191	N\A	0.055963096364	0.045918561532	0.006785175423	38	24	
4750000	336.671990	1	-0.872754895688	0.844481340340	0.211182766567	-0.031938870220	0.000270668784	0.935132790982	N\A	0.041946819281	0.035569760911	0.005614211260	39	27	
4800000	313.409956	1	-1.011255382928	0.892842407180	0.125801114628	-0.014702522943	0.000276264145	0.933406244522	N\A	0.045337387381	0.042725626911	0.006603802818	36	20	
4850000	316.446939	1	-0.770245752469	0.710516068861	0.344004368587	-0.043519455250	0.000303425859	0.938246430532	N\A	0.053234535245	0.045427584114	0.006251120337	43	25	
4900000	287.947301	1	-0.858562855778	0.724390389368	0.374921748584	-0.050782449016	0.000346902339	0.909827792635	N\A	0.057970164893	0.048709424102	0.007239021673	44	20	
4950000	310.490468	1	-0.655355890537	0.729464023420	0.244838454095	-0.025381422234	0.000365200207	0.917995834097	N\A	0.053405707614	0.048660292700	0.007067549365	55	20	
5000000	315.056006	1	-0.988653246283	0.837318513560	0.228584526115	-0.032581086506	0.000271266652	0.923209476766	N\A	0.054340520283	0.047716555228	0.006615390032	48	21	
5050000	297.200962	1	-1.057912518783	0.857186705005	0.210664462759	-0.028665611674	0.000309745735	0.920976778185	N\A	0.051366905336	0.040490401286	0.006406964376	31	19	
5100000	310.186479	1	-0.857293348197	0.821884909596	0.262851108368	-0.040196709275	0.000275018565	0.933055246573	N\A	0.048508438662	0.038859247239	0.006130017350	35	21	
5150000	305.543791	1	-0.822928376712	0.804824265854	0.269469526943	-0.042804613190	0.000099770928	0.918781917464	N\A	0.046007271878	0.041282544157	0.006202529409	46	21	
5200000	327.810450	1	-0.829950128291	0.815741922347	0.206801918240	-0.019802177605	0.000360186718	0.923076167797	N\A	0.046390693381	0.041849418164	0.006074462389	37	26	
5250000	291.282258	1	-0.921986882656	0.842467683251	0.165837089632	-0.019080414375	0.000203542246	0.907415132553	N\A	0.049893350609	0.041227842128	0.007087981967	37	19	
5300000	312.419785	1	-0.941679869645	0.845537163204	0.219692821269	-0.038096811216	0.000322894418	0.942398511071	N\A	0.052366386897	0.041384959289	0.006070815805	37	23	
5350000	309.320404	1	-0.929394936778	0.877658223232	0.168454488740	-0.017288615710	0.000206542251	0.948114712658	N\A	0.041313484260	0.027905307344	0.006381467850	40	25	
5400000	333.432840	1	-1.145380858896	0.867300450650	0.233296660097	-0.041917421668	0.000281973023	0.952414177001	N\A	0.038246737711	0.027815249264	0.005367941639	41	26	
5450000	292.033064	1	-0.926882610450	0.837777671256	0.260022700842	-0.040686706374	0.000306727860	0.935431909324	N\A	0.046132394468	0.036403884223	0.006426282579	43	17	
5500000	313.956118	1	-0.858462782878	0.822665232782	0.242632822052	-0.035010909489	0.000287794651	0.916339927474	N\A	0.055060256138	0.050204542091	0.006984775534	52	24	
5550000	290.410102	1	-0.713516948072	0.652633160410	0.411370479688	-0.044880256903	0.000437001514	0.917957287094	N\A	0.052583719740	0.049344984395	0.007050203390	46	16	
5600000	289.938387	1	-0.981395657363	0.890599826545	0.173199735744	-0.030078116898	0.000201919610	0.915386929273	N\A	0.058461308062	0.052406343489	0.007015225894	45	19	
5650000	318.564250	1	-0.951855485211	0.850489101041	0.192375588553	-0.030337747271	0.000389851449	0.915224410384	N\A	0.049669133038	0.044726091355	0.006748299234	37	21	
5700000	299.572176	1	-0.799672141316	0.759427003204	0.296891785287	-0.039088295891	0.000416125602	0.914543004132	N\A	0.053602931453	0.049883760362	0.007699028251	42	19	
5750000	308.001444	1	-1.120602629830	0.924731533989	0.170026075927	-0.028713591950	0.000409880648	0.917624965403	N\A	0.052711039140	0.047251910667	0.006850495515	48	23	
5800000	299.434583	1	-1.068891686817	0.939081376039	0.079649373336	-0.012088060360	0.000278683489	0.901728734410	N\A	0.056279715940	0.052303637801	0.007600010367	34	20	
5850000	319.971703	1	-0.962044605736	0.858262093735	0.239948433920	-0.037179481413	0.000247532846	0.946901361353	N\A	0.039799900022	0.028998739572	0.005752873341	41	22	
5900000	284.472714	1	-0.712032150897	0.658019784670	0.375501034566	-0.038881617982	0.000441074104	0.936786552712	N\A	0.044116094125	0.047447687322	0.007050740977	40	17	
5950000	307.431988	1	-0.966092148343	0.820533474806	0.248125832683	-0.035403265286	0.000260922382	0.925948264995	N\A	0.054637004728	0.048781786130	0.006731493736	44	20	
6000000	303.939278	1	-0.954113342804	0.835080918494	0.237434775211	-0.031720117099	0.000245909608	0.922309467928	N\A	0.049340600180	0.040368440091	0.006517000411	32	22	
6050000	294.918408	1	-0.925433867699	0.745794344679	0.324242777154	-0.038276857433	0.000265759053	0.924968603812	N\A	0.047894999614	0.037512809606	0.006468832276	37	15	
6100000	287.367928	1	-0.817845329513	0.708216535014	0.344026925093	-0.040820625657	0.000413706722	0.917740512361	N\A	0.061017536213	0.052165763094	0.007021354671	31	17	
6150000	291.699920	1	-0.809299293368	0.891265502968	0.182617543789	-0.035787954745	0.000384284695	0.907398579234	N\A	0.057778887217	0.048795307637	0.007379790118	40	18	
6200000	316.697720	1	-0.919596752642	0.846784193083	0.161499375226	-0.015222806885	0.000224624858	0.935887938154	N\A	0.038756132593	0.041237544967	0.006249297684	39	24	
6250000	289.390439	1	-0.978693767667	0.795885727404	0.290928844520	-0.040338732561	0.000721917883	0.914945832181	N\A	0.051349182503	0.050359635606	0.007305645394	41	16	
6300000	314.764240	1	-0.943281261418	0.812158637175	0.274974923322	-0.036504730101	0.000283303096	0.918975279641	N\A	0.051269727246	0.046759171384	0.006713686906	36	22	
6350000	298.041050	1	-0.839136839874	0.764745139589	0.317735963892	-0.039014766842	0.000333082217	0.898445322107	N\A	0.058054867967	0.053816855839	0.007488751927	35	22	
6400000	297.876193	1	-0.841881027343	0.812568643860	0.194371622872	-0.021438158117	0.000370620639	0.915454396454	N\A	0.055223249742	0.049437757353	0.006848649210	43	23	
6450000	267.019573	1	-0.721064522583	0.698419881826	0.377536874835	-0.048818004021	0.000290381601	0.907556914796	N\A	0.061227856285	0.055225383076	0.007923386244	43	15	
6500000	297.559941	1	-0.950874387051	0.825407632357	0.238774393931	-0.032485175209	0.000499314523	0.981633079412	N\A	0.041395691719	0.030071348181	0.003834806786	53	17	
6550000	295.806120	1	-0.953281954118	0.807962993959	0.266284984934	-0.032491454144	0.000303883806	0.926086812329	N\A	0.046421288242	0.034634180097	0.006154252651	34	17	
6600000	332.409549	1	-0.913938821919	0.779433823602	0.287662290218	-0.031608923898	0.000301525263	0.942285810730	N\A	0.036956938971	0.031690048091	0.005337276808	30	26	
6650000	297.255862	1	-0.689133042225	0.752741848114	0.199712783723	-0.013690392953	0.000172964634	0.922656098828	N\A	0.047018572752	0.043873854683	0.006487864371	37	16	
6700000	295.941383	1	-0.469057342400	0.554352784798	0.489617142809	-0.055224524210	0.000251165468	0.890818719892	N\A	0.055454074689	0.052881176041	0.007490530045	37	19	
6750000	298.215877	1	-0.845015937781	0.790952133717	0.276556295904	-0.035982845511	0.000261519355	0.906382011829	N\A	0.055646359457	0.047573350825	0.007007258896	43	20	
6800000	274.909095	1	-0.966622834093	0.826821667397	0.219066732269	-0.027404608882	0.000371726492	0.901931359806	N\A	0.057971754485	0.053587242695	0.007559536844	43	19	
6850000	301.164208	1	-1.056339890671	0.850954607854	0.310119517632	-0.056832182803	0.000287068664	0.907970533634	N\A	0.056300030865	0.052003402230	0.007222095897	29	21	
6900000	305.236097	1	-0.929992588946	0.755821278785	0.271890350302	-0.026297523489	0.000339915303	0.925713797919	N\A	0.044638371046	0.036554478151	0.005815381340	38	19	
6950000	292.366724	1	-0.856410159640	0.778745477160	0.207999200804	-0.022066295173	0.000310575822	0.909931310811	N\A	0.049663589399	0.041427955083	0.006219251484	33	19	
7000000	309.557089	1	-0.999789039404	0.880206585793	0.207461555230	-0.036982555247	0.000394170328	0.920562278742	N\A	0.050373205753	0.038948945127	0.006565277518	31	23	
7050000	305.997789	1	-1.147340307169	0.911349108042	0.265327890663	-0.051203432007	0.000350110474	0.913719179920	N\A	0.051300299073	0.042543638285	0.006837013292	30	18	
7100000	300.581905	1	-0.881552711457	0.782056034136	0.309979348520	-0.049275630944	0.000354670048	0.902666796878	N\A	0.058255548512	0.047786109142	0.006641146353	37	19	
7150000	283.213432	1	-0.781631632816	0.707090828489	0.392650441117	-0.056056365668	0.000287782166	0.906524856819	N\A	0.060287572322	0.052844085867	0.007493561646	44	17	
7200000	296.502151	1	-0.838527516749	0.810065475519	0.207388086368	-0.022907696372	0.000231052200	0.933394585907	N\A	0.046272678869	0.033892449124	0.006398099110	36	20	
7250000	273.229848	1	-0.930930282184	0.824381990063	0.274507149190	-0.039158360020	0.000286459848	0.912258725303	N\A	0.052849801302	0.050432745860	0.007790597722	38	14	
7300000	293.156529	1	-0.808549764209	0.778405264752	0.277357837136	-0.034797742085	0.000256661145	0.910132503328	N\A	0.056961581794	0.050297780836	0.007241316305	33	18	
7350000	313.753515	1	-0.895742150146	0.790898061733	0.313655443595	-0.044908753314	0.000287717682	0.926503325973	N\A	0.049894675118	0.048491426707	0.006677831213	43	18	
7400000	287.380576	1	-0.729435377445	0.785721754883	0.225720904325	-0.030776750578	0.000231982276	0.926207599110	N\A	0.052959266836	0.040382722951	0.006581459887	49	20	
7450000	309.819731	1	-0.704217248848	0.702812542739	0.335410595937	-0.035120859230	0.000268448754	0.914484765864	N\A	0.050853185650	0.042626903839	0.006639639828	42	18	
7500000	301.716221	1	-0.879008218079	0.800683694341	0.270227318166	-0.037191515892	0.000211981838	0.954322888226	N\A	0.038616411422	0.024367530980	0.005412310776	39	20	
7550000	299.004336	1	-1.005088815204	0.845875869266	0.295985723425	-0.052521034073	0.000280249552	0.916464457651	N\A	0.051170065796	0.044478782110	0.007086297772	39	22	
7600000	319.045906	1	-0.877019296624	0.835256354569	0.215361386269	-0.027408189524	0.000250445342	0.931516949774	N\A	0.047115758211	0.035680684569	0.006327581223	46	18	
7650000	318.478519	1	-0.671616297017	0.791028142765	0.190291241022	-0.017432817540	0.000318892770	0.923165802828	N\A	0.046069115139	0.040875776161	0.006244568610	39	22	
7700000	312.955111	1	-0.697141796686	0.749596214912	0.263791930737	-0.032973621439	0.000297390654	0.912173938168	N\A	0.052167598316	0.041071741090	0.006752266857	32	21	
7750000	312.018895	1	-0.827122624284	0.832609820197	0.232788838580	-0.030167064821	0.000379066706	0.926976092928	N\A	0.050304908611	0.042878943561	0.006331402946	40	25	
7800000	311.031005	1	-0.670926887683	0.690629284704	0.315819487440	-0.025661579114	0.000658046940	0.933930221110	N\A	0.033024759782	0.035357267074	0.005448956760	40	27	
7850000	279.916670	1	-1.017105920644	0.865615756924	0.259576659885	-0.050100200268	0.000320153494	0.912090719903	N\A	0.057875519996	0.053551741807	0.007507073765	35	14	
7900000	278.459391	1	-0.819373335601	0.722056075694	0.312018925424	-0.029514634875	0.000906804860	0.914254856134	N\A	0.057128991380	0.049764196217	0.007256561921	42	18	
7950000	317.074157	1	-1.201297403450	0.885826314092	0.265376797388	-0.041755652593	0.000268899721	0.924310362848	N\A	0.049098399633	0.044276309233	0.006397016808	32	25	
8000000	293.168437	1	-0.528915538928	0.568458090195	0.436927463457	-0.046512209944	0.000437873919	0.926182301484	N\A	0.059452728268	0.050549370892	0.006249094242	34	20	
8050000	308.507720	1	-0.986307720902	0.833048295703	0.249336619393	-0.040607010198	0.000287609113	0.927905906679	N\A	0.046855203414	0.039992686610	0.006511918455	42	23	
8100000	305.789191	1	-0.842738638317	0.811110614993	0.166691700980	-0.002395358384	0.000201751863	0.923245312458	N\A	0.049110426293	0.045936964489	0.007003619349	45	23	
8150000	302.033284	1	-0.664401031332	0.682717550059	0.317550747044	-0.035011635920	0.000487034000	0.918399087970	N\A	0.052402195250	0.048829842735	0.007170235896	45	26	
8200000	280.510955	1	-0.666435768837	0.712148535649	0.293778466533	-0.036952314927	0.000379966815	0.895515877042	N\A	0.054283370673	0.045868708114	0.006843294186	36	21	
