Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m5-glob-006.txt
Log File Name:                   SEP_d1_m5-glob-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1803859558
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m5-glob-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.248843
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.69 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
2750000	564.675585	1	-1.710356973049	1.018636643273	-0.017524555992	0.000072909607	0.987367974120	N\A	0.009809404871	0.001893905326	36	4	0.018952196255	Global Trend	
2800000	568.118953	1	-1.755484957562	1.016074530575	-0.016063516945	0.000065778300	0.999991735605	N\A	0.001094021035	0.001078998832	44	4	-1.050795634128	Global Trend	
2850000	557.105905	1	-1.623527514501	1.016578664582	-0.020492460331	0.000087131278	0.999302410781	N\A	0.002237018451	0.001416532081	37	2	-0.171968191251	Global Trend	
2900000	568.914072	1	-1.751531559782	1.015287283154	-0.017457870428	0.000078762403	0.998563379041	N\A	0.002713220713	0.001369072081	45	4	0.071382562086	Global Trend	
2950000	563.124607	1	-1.733929708744	1.045073637250	-0.019268505666	0.000135092504	0.982673099015	N\A	0.013867845078	0.002485631460	35	4	0.028059633667	Global Trend	
3000000	561.098614	1	-1.678919301144	1.018525731260	-0.019015824056	0.000073046413	0.999937626590	N\A	0.001498053239	0.001408235821	36	3	-0.338769404264	Global Trend	
3050000	565.552419	1	-1.718187009037	1.012229324874	-0.015264721155	0.000088216738	0.978745545074	N\A	0.030797103054	0.004598691004	28	3	0.001253764676	Global Trend	
3100000	572.086949	1	-1.854242559977	1.119759893248	-0.033870069118	0.000056903506	0.980436402196	N\A	0.032544501046	0.004969159983	29	3	0.001538155507	Global Trend	
3150000	563.355831	1	-1.752322643560	1.016570981722	-0.016325178231	0.000081258322	0.999886642363	N\A	0.001517053505	0.001332853358	26	4	-0.339817567275	Global Trend	
3200000	543.861455	1	-1.742189229734	1.018458098431	-0.018514239131	0.000090451258	0.999960309751	N\A	0.001391689388	0.001331381078	37	1	0.520441300562	Global Trend	
3250000	554.877687	1	-1.896477687005	1.122533973086	-0.032851986525	0.000050224717	0.979329794724	N\A	0.038937076495	0.006123787110	36	2	-0.000730155410	Global Trend	
3300000	563.058869	1	-1.772426858314	1.054929867937	-0.024882966579	0.000063478769	0.976504296014	N\A	0.036424777711	0.005575580097	23	3	0.000020369500	Global Trend	
3350000	562.527624	1	-1.750779430630	1.019637772971	-0.019679226556	0.000074714124	0.999978645251	N\A	0.001428028979	0.001399793344	32	1	0.757186582903	Global Trend	
3400000	566.668462	1	-1.730896325604	1.018597832605	-0.018297762503	0.000065398259	0.999851576980	N\A	0.001733995270	0.001511650204	47	3	-0.201944537790	Global Trend	
3450000	568.213338	1	-1.761998279248	1.004971227248	-0.016222587418	0.000077512032	0.985090349769	N\A	0.012121170956	0.002230893630	37	4	0.017227524422	Global Trend	
3500000	554.910600	1	-1.753800878935	1.011772046291	-0.012623806402	0.000083206966	0.990001966232	N\A	0.008287480655	0.001787544871	29	4	0.021617610480	Global Trend	
3550000	567.796110	1	-1.753706099507	1.074250057810	-0.026834787899	0.000062934351	0.984286408179	N\A	0.019733136635	0.003397061677	37	6	0.006387163398	Global Trend	
3600000	554.402800	1	-1.644577732307	1.019676807178	-0.021259298675	0.000072713562	0.999587618909	N\A	0.001938776646	0.001450860967	26	2	-0.166706373878	Global Trend	
3650000	554.541723	1	-1.657590225915	1.016171868643	-0.016985795376	0.000076848050	0.999954538107	N\A	0.001480213384	0.001401676819	37	1	-0.481614027620	Global Trend	
3700000	553.208638	1	-1.705953678987	1.016236671921	-0.017489342413	0.000073484630	0.998245881643	N\A	0.003169244947	0.001526713883	34	3	-0.064006683702	Global Trend	
3750000	561.327448	1	-1.696732239718	1.021507253837	-0.020015529967	0.000064638710	0.986089304334	N\A	0.010160649568	0.001987892332	36	2	0.018974306817	Global Trend	
3800000	559.221395	1	-1.720008144261	1.016042212765	-0.014510399723	0.000059855589	0.999058283467	N\A	0.002411097369	0.001424100477	29	3	0.072030777898	Global Trend	
3850000	549.380349	1	-1.643788900975	1.019921132387	-0.020142068117	0.000018770016	0.999995255554	N\A	0.001395685726	0.001385360509	47	3	-0.349973601683	Global Trend	
3900000	557.564653	1	-1.671368096000	1.034147577490	-0.019702838076	0.000069531522	0.994711166522	N\A	0.005218255435	0.001586663462	29	2	0.031518111203	Global Trend	
3950000	553.616811	1	-1.665293147519	1.012614084061	-0.017646083886	0.000057671932	0.996094715322	N\A	0.004799369233	0.001617051042	37	2	-0.032854092673	Global Trend	
4000000	548.309923	1	-1.716184585274	1.021259816820	-0.021067525316	0.000070455479	0.999856216958	N\A	0.001681575340	0.001530757939	31	1	0.236977675066	Global Trend	
4050000	566.927623	1	-1.967862855130	1.145205173314	-0.036919389038	0.000081171085	0.977626683169	N\A	0.037402178785	0.005708008963	33	3	-0.001308739314	Global Trend	
4100000	565.129546	1	-2.001229272610	1.188385990721	-0.041929954264	0.000077774097	0.976244102297	N\A	0.036130628639	0.005520758488	31	3	0.000902617688	Global Trend	
4150000	566.539211	1	-1.841454115291	1.091764201849	-0.026089438827	0.000069575793	0.980750154887	N\A	0.029688389601	0.004589110162	43	2	0.002269728638	Global Trend	
4200000	575.715278	1	-1.736548446810	1.025196159705	-0.016532337621	0.000067708285	0.984959987300	N\A	0.013323288618	0.002319789339	27	5	0.012333925611	Global Trend	
4250000	569.741009	1	-2.001468122432	1.179060261045	-0.041645791034	0.000072146754	0.978920149366	N\A	0.033929326402	0.005300023004	26	4	-0.000874229823	Global Trend	
4300000	566.431913	1	-1.730690121334	1.016065676656	-0.015981003372	0.000075466013	0.999937591829	N\A	0.001425486157	0.001348745044	31	2	0.477946111183	Global Trend	
4350000	560.040445	1	-1.779774406904	1.060205406539	-0.023245477148	0.000080066814	0.980958345195	N\A	0.019589645909	0.003157828932	31	3	0.008310945824	Global Trend	
4400000	569.959373	1	-1.830364228346	1.113907540016	-0.033441834921	0.000073894067	0.974321874218	N\A	0.032141063686	0.004929868060	37	3	0.003919918462	Global Trend	
4450000	556.733475	1	-1.781278408076	1.017021861863	-0.016229014585	0.000081755138	0.999946944069	N\A	0.001419913195	0.001328321351	37	4	-0.417384785985	Global Trend	
4500000	556.103174	1	-1.712267276473	1.011901099967	-0.015688852995	0.000061404312	0.982754602597	N\A	0.015746475284	0.002708779718	28	3	-0.010562181899	Global Trend	
4550000	554.217819	1	-1.690510593533	1.015691007406	-0.015878909374	0.000085641259	0.999985991746	N\A	0.001480110923	0.001451823497	30	2	-1.216605521006	Global Trend	
4600000	557.007110	1	-1.778567042446	1.078362489352	-0.027930487494	0.000074700183	0.974244730293	N\A	0.024197528087	0.003868976314	30	3	0.006848072262	Global Trend	
4650000	554.642816	1	-1.720899358113	1.018153361407	-0.017714904072	0.000057089710	0.999512622308	N\A	0.001982960232	0.001347101639	40	4	-0.079743750868	Global Trend	
4700000	564.419135	1	-1.755520391690	1.013130890342	-0.013631392729	0.000067524068	0.999923180421	N\A	0.001434754708	0.001321023680	37	4	-0.332827302765	Global Trend	
4750000	545.777006	1	-1.736358183993	1.016886451647	-0.017020708757	0.000073746072	0.997770529055	N\A	0.003362322860	0.001396042990	39	2	0.059580114658	Global Trend	
4800000	562.411950	1	-1.706661570365	1.075081297061	-0.026317462932	0.000065355691	0.983696423286	N\A	0.012457139232	0.002222888056	41	3	0.011929768737	Global Trend	
4850000	550.268225	1	-1.904025011384	1.106045772339	-0.029025943377	0.000071485378	0.974800392643	N\A	0.031690820651	0.004740929629	48	1	0.000876503992	Global Trend	
4900000	555.326160	1	-1.799663623074	1.089089129032	-0.026443634327	0.000060261365	0.979781065590	N\A	0.020394606420	0.003334045700	31	0	0.006247538891	Global Trend	
4950000	545.848344	1	-1.748976695939	1.047144991700	-0.020497894142	0.000066540961	0.985658941443	N\A	0.011079828544	0.002110784108	43	0	0.013121547632	Global Trend	
5000000	554.893005	1	-1.677964937185	1.014596499862	-0.016030024122	0.000069213482	0.977941091732	N\A	0.027487805072	0.004229588852	38	4	-0.001863847564	Global Trend	
5050000	552.483564	1	-1.841617545814	1.113565535339	-0.032267264845	0.000071826405	0.973901965564	N\A	0.031906730731	0.004902062146	41	1	0.002744814382	Global Trend	
5100000	548.433763	1	-1.718255128489	1.026076924509	-0.020041050957	0.000064798485	0.980500332062	N\A	0.016970002308	0.002923735157	29	2	0.007988132149	Global Trend	
5150000	555.196249	1	-1.725593134569	1.050012625118	-0.021518633527	0.000065832330	0.985814259392	N\A	0.010752586830	0.002088734045	40	2	0.012720615325	Global Trend	
5200000	567.539886	1	-1.726492831080	1.032721896392	-0.019595648123	0.000040785966	0.980413200198	N\A	0.016182021187	0.002661691786	30	2	0.006281257558	Global Trend	
5250000	558.591415	1	-1.593156758938	1.022167100583	-0.020355843316	0.000048100292	0.999953581860	N\A	0.001490755802	0.001448618903	34	0	0.362563598710	Global Trend	
5300000	554.325754	1	-1.918903264616	1.126358781249	-0.030546878022	0.000053364401	0.985577367536	N\A	0.034013444644	0.004964365665	39	3	0.000612234710	Global Trend	
5350000	568.409150	1	-1.932328327250	1.159838327251	-0.036601040043	0.000072539965	0.978489138934	N\A	0.032983347162	0.004958435157	29	4	0.001789719191	Global Trend	
5400000	561.305981	1	-1.814507764294	1.117211040165	-0.031862404507	0.000064419533	0.977664799316	N\A	0.025673172910	0.004056910989	39	2	0.004723118158	Global Trend	
5450000	553.817815	1	-1.900597821657	1.109011188672	-0.031926668508	0.000083056493	0.975192500770	N\A	0.031895149263	0.004767051325	31	1	0.000627366615	Global Trend	
5500000	565.521338	1	-1.700511003807	1.016496286550	-0.016770483852	0.000067474188	0.999964942002	N\A	0.001334870137	0.001274096303	42	5	-0.408243737623	Global Trend	
5550000	564.085530	1	-1.829428080986	1.114276443851	-0.030915365001	0.000072994603	0.977881879539	N\A	0.033073502460	0.005108980773	27	3	0.002895544516	Global Trend	
5600000	555.261182	1	-1.753051404186	1.018513504765	-0.018767514702	0.000071055549	0.999621495275	N\A	0.001873201874	0.001417118726	32	5	0.139164391764	Global Trend	
5650000	558.209764	1	-1.909125520636	1.151446397088	-0.038743669751	0.000059591366	0.979206322531	N\A	0.033921711484	0.005178446250	42	3	0.000622092687	Global Trend	
5700000	560.821092	1	-1.807963113911	1.053439984068	-0.020708224330	0.000065559163	0.975698969192	N\A	0.031531959971	0.004619409632	34	4	-0.000324585660	Global Trend	
5750000	572.084506	1	-1.910594083842	1.146377225479	-0.036362682149	0.000060991152	0.976803807575	N\A	0.029604454779	0.004422801453	34	5	0.001960161168	Global Trend	
5800000	555.784531	1	-1.746593414037	1.017674846185	-0.017409519708	0.000071922969	0.999345165190	N\A	0.002136918211	0.001383917814	34	2	0.112122209970	Global Trend	
5850000	550.165688	1	-1.806114993825	1.069148914296	-0.025598871602	0.000060859778	0.973047183671	N\A	0.033042854225	0.004975993536	35	0	0.001459366283	Global Trend	
5900000	552.644510	1	-1.884193003134	1.138865527601	-0.036152825893	0.000063300265	0.980262806442	N\A	0.027915951714	0.004548063839	31	1	0.001545677395	Global Trend	
5950000	558.489754	1	-1.786937549288	1.102201717288	-0.030095878031	0.000085922399	0.975105496427	N\A	0.029397936562	0.004526742426	34	2	0.004733540517	Global Trend	
6000000	561.553173	1	-1.819979871708	1.083139762695	-0.027784882075	0.000061104923	0.975586566904	N\A	0.036952256189	0.005697842956	32	2	-0.000561419756	Global Trend	
6050000	563.667251	1	-1.852564430654	1.122819466625	-0.031223213908	0.000059962823	0.978841330116	N\A	0.024944387450	0.003780480509	43	2	0.003840380578	Global Trend	
6100000	573.334444	1	-1.717240139290	1.010152067937	-0.014881210382	0.000070133856	0.980739710278	N\A	0.029051812892	0.004595454684	48	7	0.001632478309	Global Trend	
6150000	549.572089	1	-1.715556164554	1.005345256457	-0.014613800980	0.000083964674	0.974203421675	N\A	0.031901145477	0.004888496989	33	3	0.000828866343	Global Trend	
6200000	572.497682	1	-1.660858014311	1.018289883371	-0.016852087784	0.000060012956	0.999881049783	N\A	0.001321911387	0.001168854885	31	3	0.305934586493	Global Trend	
6250000	565.020438	1	-1.790955547544	1.074844483309	-0.025755075042	0.000077022045	0.975751377566	N\A	0.026602791596	0.003985868906	37	3	0.004773393485	Global Trend	
6300000	547.918457	1	-1.757585479999	1.013848497939	-0.014605510859	0.000085356631	0.998712123903	N\A	0.002781968790	0.001358603268	33	4	-0.085005600144	Global Trend	
6350000	572.147457	1	-1.754841894189	1.044784466179	-0.020384865125	0.000054104923	0.980560700079	N\A	0.018199381938	0.002968813531	36	4	0.005381178390	Global Trend	
6400000	562.213344	1	-1.644962407017	1.016250143329	-0.015878094953	0.000066935067	0.999992217820	N\A	0.001281936275	0.001261651359	39	4	1.058303057129	Global Trend	
6450000	551.577117	1	-1.794224348092	1.060703399440	-0.026097369503	0.000073180168	0.979928949114	N\A	0.026867781174	0.004385683453	35	2	-0.002939147863	Global Trend	
6500000	563.373617	1	-1.700603863032	1.015327308616	-0.015972575583	0.000068545938	0.999922712873	N\A	0.001467291881	0.001347134198	31	5	-0.287198920391	Global Trend	
6550000	542.325770	1	-1.983875395134	1.119745793274	-0.033512071012	0.000093671365	0.978025051052	N\A	0.022082191902	0.003465107975	42	3	-0.007553063847	Global Trend	
6600000	552.632644	1	-1.799804603044	1.025309744644	-0.016995203421	0.000091960484	0.993807917781	N\A	0.006121510020	0.001741271163	34	4	-0.037246369217	Global Trend	
6650000	569.026887	1	-1.720075256913	1.015962901418	-0.015797624104	0.000068847714	0.999949543462	N\A	0.001437774966	0.001374185504	35	3	0.440370794944	Global Trend	
6700000	564.093385	1	-1.841377941230	1.079798115629	-0.024971372621	0.000069106245	0.977479088804	N\A	0.030062574222	0.004491787401	35	4	-0.001074245262	Global Trend	
6750000	556.514841	1	-1.780462437042	1.060647026874	-0.022495287767	0.000071601255	0.975628723304	N\A	0.028946673936	0.004361795920	35	2	0.001439647001	Global Trend	
6800000	546.826499	1	-1.663873796173	1.134455744340	-0.037455218247	0.000087151211	0.974277403937	N\A	0.023967967984	0.003886000765	23	3	0.009901673045	Global Trend	
6850000	541.658107	1	-1.792853287571	1.112555369448	-0.033499783842	0.000075075308	0.977747679427	N\A	0.020261452197	0.003360639859	24	1	0.007040229618	Global Trend	
6900000	546.830681	1	-1.728894825297	1.016635729463	-0.017658388622	0.000066031048	0.997252990002	N\A	0.003872866375	0.001557266389	28	3	-0.050937822088	Global Trend	
6950000	576.883428	1	-1.706451569180	1.019960123541	-0.016931244277	0.000070096364	0.996463260759	N\A	0.004164562286	0.001400194698	37	3	0.044414053582	Global Trend	
7000000	562.177483	1	-1.746718307097	1.037942634073	-0.020819376439	0.000074374454	0.980608595888	N\A	0.016149204955	0.002713880929	37	2	0.011746263108	Global Trend	
7050000	559.186108	1	-1.773719581501	1.114706122510	-0.031133866094	0.000067427843	0.975543981771	N\A	0.022372711671	0.003541460105	27	2	0.009147773960	Global Trend	
7100000	563.135647	1	-1.660936890630	1.019015397121	-0.016782589211	0.000054391396	0.999846585046	N\A	0.001231618770	0.000999943656	38	3	0.159007710566	Global Trend	
7150000	545.868766	1	-1.674558794390	1.019050576012	-0.016647152962	0.000015377017	0.999877285301	N\A	0.001557340016	0.001422405746	25	2	0.069518241339	Global Trend	
7200000	545.128972	1	-1.728813830627	1.018429150743	-0.018362667911	0.000065925766	0.999996562574	N\A	0.001386880399	0.001378782343	47	2	-1.070106806950	Global Trend	
7250000	556.718153	1	-1.742634181375	1.017096202019	-0.016153132775	0.000080475687	0.980082021979	N\A	0.023568213133	0.003635993531	34	1	0.006822446178	Global Trend	
7300000	575.463973	1	-1.953188343060	1.174139429443	-0.040616225317	0.000053961786	0.978403339276	N\A	0.035055083000	0.005362474881	26	4	0.001074801718	Global Trend	
7350000	556.535425	1	-1.602556523913	1.017839218458	-0.018311387872	0.000076132271	0.999996144482	N\A	0.001486476754	0.001476120533	28	0	-1.786345234734	Global Trend	
7400000	552.027113	1	-1.775324239577	1.021752285998	-0.015612021055	0.000077968063	0.983809631993	N\A	0.013130978548	0.002298489108	30	3	0.014864321158	Global Trend	
7450000	561.642265	1	-1.715939120413	1.041294528870	-0.022412980520	0.000089549237	0.981119256989	N\A	0.024051776288	0.003603109277	36	1	0.005421248419	Global Trend	
7500000	564.874090	1	-1.701055454831	1.037896041202	-0.019290781493	0.000062725933	0.989011475384	N\A	0.009162050917	0.001864310642	36	2	0.020506037539	Global Trend	
7550000	545.132820	1	-1.720562265162	1.019240327193	-0.020312247106	0.000063231664	0.997966566137	N\A	0.003441041365	0.001554476478	38	2	-0.041159057981	Global Trend	
7600000	542.680790	1	-1.745376613384	1.073792679680	-0.025483693286	0.000090937692	0.977208379795	N\A	0.020576472532	0.003267976326	25	3	0.010292009990	Global Trend	
7650000	549.804563	1	-1.814367970308	1.083586432454	-0.026903499664	0.000067510709	0.978253312467	N\A	0.029199092778	0.004381721107	38	4	0.001042672580	Global Trend	
7700000	563.481520	1	-1.864150430804	1.113276851844	-0.032750100645	0.000079251861	0.977799331954	N\A	0.034168812661	0.005133339834	37	5	-0.001361204631	Global Trend	
7750000	546.767321	1	-1.721344274075	1.012224585484	-0.014483325481	0.000074800555	0.990909683887	N\A	0.007442367016	0.001664841247	33	2	-0.025663653747	Global Trend	
7800000	563.993812	1	-1.658836194777	1.030865970977	-0.020209362145	0.000042264776	0.996187003343	N\A	0.004490947241	0.001449969932	37	3	0.030325961887	Global Trend	
7850000	558.901147	1	-1.806352057674	1.103188241676	-0.028693689109	0.000086440512	0.980628285685	N\A	0.024976101097	0.003964233140	31	5	0.005906491857	Global Trend	
7900000	553.188935	1	-1.859800119151	1.143448293392	-0.037548024712	0.000056718175	0.977916919793	N\A	0.027388172161	0.004334277572	41	2	0.003173646926	Global Trend	
7950000	543.046950	1	-1.730347880710	1.022629851511	-0.019598101900	0.000045618545	0.975174560515	N\A	0.037061843731	0.005677297898	39	1	-0.000314585259	Global Trend	
8000000	558.155016	1	-1.743188929937	1.017548660037	-0.016082734125	0.000095985551	0.995945791889	N\A	0.004699785280	0.001479178435	41	5	0.065127606501	Global Trend	
8050000	557.251902	1	-1.740232385309	1.034491607808	-0.022856862303	0.000046031271	0.974652128057	N\A	0.030986179397	0.004603477121	25	3	-0.001296752018	Global Trend	
8100000	554.358649	1	-1.757637433953	1.016552188652	-0.015383176315	0.000064000440	0.998105665683	N\A	0.003077470238	0.001404405755	31	4	-0.064424905874	Global Trend	
8150000	553.197020	1	-1.705627462104	1.017936148427	-0.018156754097	0.000073002810	0.999763313570	N\A	0.001746326682	0.001375732150	38	6	-0.206566014483	Global Trend	
8200000	563.259867	1	-1.673472759077	1.028665394503	-0.018075810801	0.000077635369	0.996795212368	N\A	0.003997690716	0.001451653938	37	6	0.051704494754	Global Trend	
8250000	562.347094	1	-1.664092435597	1.013046928092	-0.015631909934	0.000096156231	0.998668476272	N\A	0.002797166667	0.001491360273	23	5	-0.131444951142	Global Trend	
