Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  DIE_d1_m9-VR-002.txt
Log File Name:                   DIE_d1_m9-VR-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2244763841
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   DIE_d1_m9-VR-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
2050000	721.153810	1	-0.857343207595	0.839467664434	0.016885784056	0.079277461084	-0.012986344322	0.000027214695	0.991684671562	N\A	0.052862845561	0.007959699578	0.022096924859	0.004577329371	46	18	
2100000	720.364084	1	-0.961171823050	0.906309415133	0.004060045329	0.086527234864	-0.010694857510	0.000023162376	0.992857393263	N\A	0.051133424824	0.007824646526	0.019877488976	0.004023879106	42	25	
2150000	720.307477	1	-0.838413329258	0.815673820409	0.022395476353	0.083859160425	-0.014710722033	0.000022335246	0.992677785421	N\A	0.055450573737	0.008777517353	0.022098646400	0.004697452766	48	19	
2200000	722.887702	1	-0.815494698561	0.805018582218	0.017920741399	0.103167897232	-0.012007208030	0.000024732410	0.991987798526	N\A	0.055793580237	0.008868249742	0.022507100853	0.004898685870	36	23	
2250000	727.533194	1	-0.902727147476	0.859960464770	0.017320942400	0.071301141651	-0.014000858399	0.000023223912	0.991926513954	N\A	0.054696935236	0.008648551166	0.022155310310	0.004723277340	46	26	
2300000	742.692463	1	-0.870114899299	0.831040129859	0.018300461044	0.101501713666	-0.016773394609	0.000019198950	0.992904478323	N\A	0.051229482419	0.008008364951	0.020471763170	0.004241536471	45	25	
2350000	726.471293	1	-1.010393277314	0.953520766624	-0.002234254511	0.060702167909	-0.006644690205	0.000020737364	0.992377434383	N\A	0.051174841047	0.007788569137	0.020916631307	0.004224756119	34	31	
2400000	724.382041	1	-0.888790143549	0.829472104157	0.021826099898	0.092452813995	-0.017701065836	0.000023102088	0.992938963169	N\A	0.049959286422	0.007773302498	0.019993258639	0.004003712637	51	22	
2450000	711.226485	1	-0.862106745986	0.850888771367	0.010148725090	0.095483671269	-0.011637204675	0.000024174745	0.991865441437	N\A	0.057639700797	0.008547330596	0.023719697276	0.004683211099	44	22	
2500000	727.174329	1	-0.885687431621	0.847849176851	0.010678171462	0.102154804907	-0.011545149769	0.000023639464	0.991750202432	N\A	0.056309056703	0.008688422615	0.023301993219	0.004946067674	44	18	
2550000	719.698008	1	-0.934745079042	0.902096385991	0.002680152375	0.073474691298	-0.005807553330	0.000023945297	0.992196786859	N\A	0.054197602702	0.008571922429	0.022170003369	0.004821453734	43	21	
2600000	716.049543	1	-1.014926208789	0.953590134305	-0.008956010874	0.093321855645	-0.008621673760	0.000025140533	0.992015225677	N\A	0.048713509820	0.007163331582	0.020633068365	0.003879835919	54	42	
2650000	728.098994	1	-0.962638966395	0.923964540416	-0.000258507763	0.070121099308	-0.006068391034	0.000023689631	0.992031687878	N\A	0.051773472596	0.008007992661	0.021448114107	0.004390385401	51	21	
2700000	715.953699	1	-1.014768157582	0.952551494497	-0.002941030731	0.070449019478	-0.007635810459	0.000029126403	0.991601185682	N\A	0.052347186258	0.007835054658	0.022848623851	0.004508736422	45	22	
2750000	722.109059	1	-0.950080519895	0.893085227900	0.008373540527	0.075575081431	-0.009840651602	0.000026367348	0.992211780916	N\A	0.053471285198	0.008455955394	0.020932371722	0.004263454211	47	14	
2800000	732.053582	1	-0.904451939318	0.850235508383	0.017984322099	0.081774692134	-0.016151522352	0.000022016022	0.991983557381	N\A	0.057614438586	0.009026340957	0.022381544572	0.004757882681	51	20	
2850000	732.354731	1	-0.965682068550	0.876467218267	0.012673366512	0.097577984129	-0.016020375495	0.000027691855	0.992245062174	N\A	0.054734401195	0.008492248273	0.021597700950	0.004492782163	51	27	
2900000	726.831733	1	-0.809326757527	0.814145714178	0.014102566230	0.108787456540	-0.012943284585	0.000020613251	0.992610305373	N\A	0.053545073867	0.008037279412	0.022554967537	0.004480500724	47	26	
2950000	722.256137	1	-1.038010359391	0.964772623064	-0.003570820950	0.054585430658	-0.004420912361	0.000022143223	0.991799141791	N\A	0.058224500804	0.008673522356	0.024234538783	0.005012195919	42	15	
3000000	706.182651	1	-1.004311398241	0.927692750950	0.006226202564	0.048662435467	-0.005653220908	0.000024645186	0.990705728263	N\A	0.054001358239	0.008442684430	0.022041443173	0.004778528657	35	22	
3050000	728.197493	1	-0.885045523629	0.856069472679	0.010155709967	0.108375158850	-0.014890842007	0.000026744387	0.993085779127	N\A	0.053160602948	0.008143324931	0.021130631602	0.004352390011	54	16	
3100000	721.681591	1	-0.862478040880	0.856124753785	0.010564762373	0.109042349138	-0.016136593048	0.000023022218	0.992721181230	N\A	0.053191580799	0.008336116381	0.021450568622	0.004574888313	67	23	
3150000	720.635378	1	-0.945682965256	0.903743557352	0.003054258343	0.088997356905	-0.010622690674	0.000053333986	0.992120293251	N\A	0.056188494756	0.008195096167	0.023777883563	0.004539027929	43	19	
3200000	732.039399	1	-0.770241666162	0.764033431980	0.031198295123	0.086417877210	-0.016133834368	0.000021220169	0.992751091239	N\A	0.055380950040	0.008764751075	0.021248712919	0.004596513239	42	24	
3250000	721.807326	1	-0.962637054173	0.916815738867	0.000549122469	0.072797620004	-0.006057161209	0.000027257631	0.992191594352	N\A	0.057963570420	0.008942808620	0.023811100815	0.004952902711	50	22	
3300000	728.031780	1	-1.012336043859	0.930793122355	0.004388073790	0.080547058363	-0.014104483707	0.000025239799	0.993787376167	N\A	0.052739828409	0.008264108133	0.020308827784	0.004281770110	41	28	
3350000	718.454908	1	-0.889149013542	0.848825360811	0.017559842704	0.082278209744	-0.015922557366	0.000025538401	0.991824918734	N\A	0.055700681193	0.008826148911	0.022438969126	0.004734122504	33	19	
3400000	717.892494	1	-0.992872784813	0.938604602591	-0.004446281950	0.080032713010	-0.006803196944	0.000044471029	0.991560104914	N\A	0.062232654696	0.009184666516	0.025465374616	0.005127457038	56	18	
3450000	723.610433	1	-0.990731994224	0.940861472989	0.001178395356	0.043893410531	-0.004520233458	0.000017634399	0.992312097503	N\A	0.053105238998	0.007925862602	0.022020991681	0.004466559537	44	24	
3500000	730.938103	1	-0.852722329053	0.826495995680	0.015465107644	0.101149097192	-0.013523202642	0.000022147289	0.992807603520	N\A	0.049592404273	0.007795015759	0.020710474237	0.004253550309	52	22	
3550000	727.606286	1	-0.921170946029	0.863827044500	0.009551856912	0.104639799545	-0.011959011151	0.000030426779	0.992647289475	N\A	0.058280368740	0.008776709964	0.022688979597	0.004508380864	55	26	
3600000	704.299377	1	-0.882280138749	0.846137981141	0.016885713069	0.080659906767	-0.013565623973	0.000021044398	0.992428688859	N\A	0.053076713284	0.008230188682	0.021502545175	0.004479828922	58	28	
3650000	731.043686	1	-0.985245317080	0.931024344488	0.001167422374	0.057786135990	-0.003601898269	0.000027518093	0.992275564482	N\A	0.056739649533	0.008810217539	0.022780809971	0.004870819520	48	24	
3700000	736.505041	1	-0.887680876153	0.867406130546	0.009790126207	0.066951794516	-0.006024815183	0.000024084329	0.992704002798	N\A	0.052133894961	0.008223812572	0.020795597049	0.004435981769	52	24	
3750000	721.577620	1	-1.043040550524	0.969517252063	-0.004105242344	0.049857766784	-0.002671118583	0.000023035718	0.992056179918	N\A	0.064994551883	0.009539117640	0.025526752505	0.005030747526	39	19	
3800000	722.388684	1	-1.064182458733	0.991591558052	-0.009958416169	0.045464144434	-0.000525269384	0.000065074370	0.991628151407	N\A	0.056732208112	0.008916548363	0.022879640153	0.004954990515	53	24	
3850000	708.223310	1	-1.006858642591	0.937102346277	-0.008386858360	0.128312032922	-0.013934283245	0.000053826671	0.990809443705	N\A	0.054844520458	0.008285933345	0.022452000698	0.004424373637	45	25	
3900000	723.968446	1	-0.939757293473	0.910717688791	-0.000512710973	0.091267475183	-0.009257778326	0.000025951274	0.992824044231	N\A	0.049719724573	0.007354754582	0.020713402003	0.004042937063	46	26	
3950000	724.843487	1	-0.925158672758	0.868795670898	0.010556249514	0.094171426347	-0.011571471234	0.000025007706	0.992629751382	N\A	0.053150419176	0.008456631067	0.020977286988	0.004594546239	38	25	
4000000	705.172956	1	-1.067669501075	0.986366759456	-0.009200380941	0.069524990274	-0.006573453853	0.000027083292	0.991941815978	N\A	0.055314174013	0.007919365582	0.023714238978	0.004557663212	36	23	
4050000	735.073562	1	-0.813506177120	0.797980313741	0.020410558820	0.103666909490	-0.013748827307	0.000020127470	0.991994238361	N\A	0.056343902219	0.008904080717	0.022292575645	0.004711704760	49	26	
4100000	720.141110	1	-1.108736456483	1.023628000484	-0.013388014865	0.049039592860	-0.004139727677	0.000029302028	0.991669036026	N\A	0.057912645832	0.008187218237	0.024215499177	0.004377506512	41	16	
4150000	727.034466	1	-0.886257592897	0.858065555106	0.010660350509	0.087060263060	-0.010348813250	0.000026517630	0.991239535876	N\A	0.054733215742	0.008580325397	0.021906171709	0.004495021650	35	22	
4200000	736.452553	1	-1.008903096075	0.958664896101	-0.004710128271	0.062604501023	-0.005475872349	0.000024407892	0.992695677302	N\A	0.052650101736	0.008065699271	0.022276028677	0.004660144901	34	26	
4250000	716.477124	1	-1.086623391723	1.006992840465	-0.012781192098	0.064094320483	-0.005210192711	0.000027134072	0.992150045623	N\A	0.052264857883	0.007935032464	0.021768394088	0.004468582115	39	24	
4300000	720.234067	1	-0.965301420053	0.923921226567	-0.000757721767	0.081448861438	-0.008494882213	0.000026679349	0.992087968563	N\A	0.054952569659	0.008605565427	0.021353572020	0.004426206780	32	20	
4350000	732.067137	1	-0.778661099793	0.769690982913	0.028344184925	0.103496594778	-0.018935767859	0.000037476449	0.992251521790	N\A	0.058827268056	0.009280343396	0.022348294821	0.004679266775	44	24	
4400000	716.665449	1	-0.956057093325	0.911449807796	0.004080329167	0.065440066090	-0.006900758684	0.000025271331	0.992297078853	N\A	0.054036519787	0.008232142268	0.022506036170	0.004581995195	44	26	
4450000	729.504098	1	-0.891584920677	0.899442502965	0.000958702316	0.044916949593	0.002850616141	0.000024079085	0.992715116775	N\A	0.053870813900	0.008701128147	0.021318935183	0.004712007366	45	24	
4500000	729.013516	1	-1.062166233732	1.007096951753	-0.012068884027	0.039920638509	-0.002423589319	0.000022901857	0.992645565771	N\A	0.051236168329	0.008055775130	0.021129905996	0.004579659662	37	28	
4550000	716.753053	1	-1.037797594357	0.976568973680	-0.010285197026	0.070539789080	-0.003734540345	0.000032442744	0.992038600593	N\A	0.052863068468	0.007767107124	0.022568234211	0.004517250743	46	19	
4600000	721.210756	1	-0.918239507385	0.888375330222	0.006515387568	0.079839382953	-0.009677542708	0.000025500751	0.994676668917	N\A	0.051398278730	0.008199011173	0.019677044390	0.004327818891	45	17	
4650000	719.044771	1	-0.981344379515	0.924522903570	-0.000552587951	0.080873671167	-0.007865737198	0.000024228514	0.992139120472	N\A	0.049184212268	0.007660065108	0.020341030934	0.004086894626	58	19	
4700000	738.971432	1	-0.795212749264	0.796542098386	0.021068455975	0.102365705991	-0.013876637123	0.000025042672	0.994026304805	N\A	0.053111741710	0.008959967889	0.020006691863	0.004825186442	47	26	
4750000	720.149882	1	-0.944756493351	0.899388730045	0.011246842892	0.056443428055	-0.010510126336	0.000023227686	0.993202425660	N\A	0.051402559950	0.007588144554	0.020493535697	0.003991457728	59	33	
4800000	730.485723	1	-0.939309538274	0.883054840449	0.009521513408	0.080600296741	-0.011209571709	0.000022719851	0.992016162272	N\A	0.053465252537	0.008556253142	0.021135989232	0.004573392756	41	19	
4850000	718.098052	1	-1.085720929830	0.964677614543	-0.000693295865	0.067653065506	-0.009461625335	0.000026954667	0.991459404050	N\A	0.053965155679	0.008354538778	0.022740541707	0.004701493440	45	24	
4900000	714.711589	1	-0.709219782550	0.701786761658	0.040179227383	0.122660967230	-0.023460154998	0.000025155231	0.992270794251	N\A	0.055405984098	0.008902104148	0.021333774366	0.004695520579	49	31	
4950000	724.607282	1	-0.991523056473	0.924475646247	0.004985236360	0.058237930224	-0.007012947919	0.000020192058	0.992733936937	N\A	0.062553897781	0.009839325186	0.024030300018	0.005195493553	54	26	
5000000	733.766925	1	-0.957505213574	0.927137729195	0.000511983769	0.060640612993	-0.005112561030	0.000023007439	0.992120502340	N\A	0.052723984642	0.008191856712	0.021643488945	0.004622529140	43	24	
5050000	723.022519	1	-0.955683847003	0.922819654661	0.000856389896	0.065948963280	-0.005927389603	0.000041142948	0.991558777464	N\A	0.057602879114	0.008744300757	0.023527640401	0.005004444298	44	25	
5100000	716.671521	1	-0.866273349878	0.809343304555	0.023926129238	0.116996573771	-0.022729873701	0.000022932442	0.991965421519	N\A	0.060752810297	0.009431183884	0.023819220373	0.004943731677	48	22	
5150000	721.039838	1	-0.769073628347	0.767183660253	0.029086110501	0.091016067188	-0.015589914953	0.000023798932	0.991922358942	N\A	0.056885451662	0.009066872654	0.022806710192	0.004922941110	40	17	
5200000	714.622290	1	-1.057581667983	0.991113273938	-0.007414158484	0.033455003808	-0.000855232887	0.000027185251	0.992471249312	N\A	0.061399634870	0.009274864505	0.024237734079	0.004995314349	35	29	
5250000	724.171129	1	-0.928104636816	0.866294310886	0.014364115037	0.082492239496	-0.012855512880	0.000026003837	0.992750194138	N\A	0.055530541045	0.008611998619	0.021695118584	0.004465202162	36	23	
5300000	738.712378	1	-0.944356413253	0.919462893923	0.000153918094	0.066865520460	-0.004079660606	0.000021571147	0.992830775244	N\A	0.050684816314	0.008142061611	0.021166870794	0.004568421176	49	23	
5350000	731.372476	1	-0.871964562439	0.842528929212	0.014339350270	0.093118735335	-0.012879378379	0.000024065085	0.993290694516	N\A	0.053492095477	0.008392889549	0.020700368136	0.004395446338	44	23	
5400000	725.242153	1	-0.919805047812	0.868546525370	0.010510748256	0.079304413517	-0.007403414321	0.000025828138	0.992060786833	N\A	0.060023656826	0.008997264597	0.024224730065	0.005014685563	41	24	
5450000	722.190490	1	-0.878744388208	0.835566833598	0.018349521198	0.096059303591	-0.017426607995	0.000043995230	0.991237547937	N\A	0.057467278474	0.008720831977	0.023616855544	0.004712246469	49	24	
5500000	723.494955	1	-0.979109694062	0.918755239343	0.000554007592	0.079004297750	-0.005275138914	0.000020409483	0.993849277479	N\A	0.052244060582	0.008244745130	0.020288206428	0.004407277032	60	20	
5550000	729.278801	1	-0.942335165358	0.907985759814	0.005704270511	0.057913319089	-0.007921303355	0.000014433361	0.992843100878	N\A	0.059371938985	0.008720911420	0.023899784562	0.004628065353	40	25	
5600000	713.348700	1	-1.014050507627	0.967135212360	-0.007407650708	0.079507455681	-0.009279287719	0.000042420480	0.991190542905	N\A	0.059758374605	0.008439828875	0.025149892348	0.004660554272	49	29	
5650000	739.629978	1	-0.917873420195	0.849820001396	0.021164563903	0.079128854996	-0.016953774545	0.000033842904	0.993074024582	N\A	0.051396614798	0.008181521366	0.019823956647	0.004160400624	44	23	
5700000	721.551379	1	-0.886613778307	0.854727145251	0.012959369665	0.098103127574	-0.016429006307	0.000022807239	0.991803968107	N\A	0.051825095902	0.008323569259	0.021464953588	0.004731503154	47	21	
5750000	718.724562	1	-0.944024685440	0.892573135033	0.005659261978	0.087869562695	-0.011677676166	0.000022002325	0.991898940152	N\A	0.056749797789	0.008900510847	0.022727420484	0.004775099714	47	26	
5800000	728.247621	1	-0.935608396706	0.875371402745	0.013960583072	0.074800271545	-0.013317237588	0.000031387740	0.992035783454	N\A	0.056547765970	0.009000884457	0.021598991335	0.004574161586	55	28	
5850000	716.225883	1	-1.040975487701	0.973741689426	-0.010059836858	0.076125484027	-0.004765767881	0.000022789319	0.992451575116	N\A	0.057973340097	0.008768569343	0.023663578636	0.004781241655	49	18	
5900000	736.627431	1	-0.934544161202	0.907554202904	0.002988502251	0.065955722998	-0.005939021223	0.000021212245	0.991809954613	N\A	0.060308585949	0.009022466270	0.024214095721	0.004726647094	45	26	
5950000	708.778283	1	-1.003543003318	0.950624235160	-0.004395675824	0.070604361973	-0.006133464360	0.000025405560	0.991498375596	N\A	0.062409429135	0.009197565184	0.025256952483	0.004963623182	48	23	
6000000	735.375214	1	-0.781023600328	0.767445275673	0.025040131853	0.119072894436	-0.016893859834	0.000020418722	0.992630512963	N\A	0.054723287418	0.008663529011	0.020936711495	0.004466068144	49	27	
6050000	709.478547	1	-0.794314995632	0.783685287831	0.024731810128	0.104584857258	-0.015279641595	0.000021981832	0.992725928650	N\A	0.056184374528	0.008803910122	0.022231721659	0.004694194037	39	19	
6100000	717.882464	1	-0.921691631293	0.904210123308	-0.000049305614	0.072502222949	-0.003524416909	0.000023957729	0.992352570822	N\A	0.049510073413	0.007488039700	0.020886054264	0.004136643219	35	23	
6150000	717.728725	1	-0.866222274840	0.857807337741	0.010426635016	0.084159421897	-0.008137952410	0.000025465913	0.992019194448	N\A	0.059025137782	0.008969039889	0.024015823814	0.004824398069	41	19	
6200000	733.492562	1	-0.858526132197	0.858878075360	0.008449896330	0.079135552616	-0.008216212045	0.000023773958	0.993951802474	N\A	0.051351949168	0.008151723376	0.020654187721	0.004220334066	58	21	
6250000	729.176917	1	-0.804363038119	0.793980060143	0.024492212484	0.083792401399	-0.013009686938	0.000018251028	0.992621305586	N\A	0.057438344796	0.008967810166	0.022783415170	0.004761955123	35	22	
6300000	719.144389	1	-0.886584229943	0.863929575226	0.008935418254	0.080224124576	-0.008949860181	0.000023995140	0.992701924963	N\A	0.053637843316	0.008762040865	0.020326062276	0.004542853177	43	20	
6350000	715.928057	1	-0.969120995612	0.888194916979	0.014297765447	0.079600282503	-0.016026032078	0.000024171555	0.992107689868	N\A	0.061172444919	0.009072698177	0.023530527753	0.004707309813	47	21	
6400000	717.895647	1	-1.119994932993	1.034867450876	-0.012390499737	0.018099102489	0.001525739361	0.000026758814	0.991768692403	N\A	0.052838233225	0.007976497751	0.022475004514	0.004497856275	37	18	
6450000	718.354402	1	-1.117662113581	1.027862346622	-0.018041070475	0.065391363876	-0.002344074168	0.000022125134	0.992529509027	N\A	0.047999440026	0.007008118430	0.021468295922	0.004154521875	52	19	
6500000	714.660650	1	-1.021240657449	0.966866291992	-0.006806742866	0.035563353649	0.005329584298	0.000025153685	0.991606841857	N\A	0.055593988705	0.009047180947	0.022022046632	0.005019790751	49	23	
6550000	711.999652	1	-0.947508832414	0.907631361224	0.001290764492	0.079872702594	-0.006758507700	0.000028690123	0.991797938085	N\A	0.056440807801	0.008724752006	0.022424908010	0.004673422139	53	21	
6600000	716.411231	1	-0.782051281818	0.743046099840	0.033931961615	0.126785221961	-0.022759057734	0.000023875833	0.992630777454	N\A	0.055533891846	0.008878998170	0.021961880646	0.004789593332	56	15	
6650000	713.684566	1	-0.826519698892	0.802258061127	0.017054984853	0.128823787804	-0.017170310896	0.000023934607	0.991986482380	N\A	0.056769138770	0.008949215716	0.023412183434	0.004972867431	54	19	
6700000	730.130871	1	-1.054516179524	0.989934882501	-0.005277286874	0.031944649768	-0.002745255390	0.000025257227	0.991673228210	N\A	0.061341872400	0.009194821851	0.024048481316	0.004786611429	48	22	
6750000	738.641448	1	-0.914935673401	0.866406264319	0.011969036942	0.098759876556	-0.015524584915	0.000038050621	0.992558344807	N\A	0.060487860016	0.008957291874	0.023707168303	0.004621157716	41	29	
6800000	729.483586	1	-0.995843461976	0.942282196455	-0.000497113810	0.065831214592	-0.005470997601	0.000023357108	0.992665268699	N\A	0.053025684386	0.008308975077	0.021352304145	0.004573292110	58	24	
6850000	728.849051	1	-0.822451779580	0.793001862696	0.024790579506	0.105449848370	-0.017453344704	0.000025131834	0.993051235607	N\A	0.051801454713	0.007923288763	0.021610699561	0.004530775104	48	19	
6900000	721.883370	1	-0.906418743423	0.869429280905	0.008146904852	0.103036022208	-0.012814093890	0.000021785014	0.992781388157	N\A	0.051912120219	0.008036578926	0.020815968804	0.004298769431	43	33	
6950000	720.811010	1	-0.873798701435	0.828304276582	0.021829167591	0.086361551719	-0.016725737073	0.000026541929	0.991436199959	N\A	0.050029131321	0.008243542226	0.020486928326	0.004414120929	50	32	
7000000	719.153318	1	-1.079890580378	1.010813739972	-0.013025224046	0.036906242639	0.000561014502	0.000027042309	0.992033807726	N\A	0.049335143503	0.007253127960	0.021627669450	0.004422216653	52	20	
7050000	732.359367	1	-0.831684033218	0.815715569411	0.017077419961	0.114252553992	-0.017987806496	0.000025786319	0.992014054835	N\A	0.058304477958	0.008744682817	0.022930160212	0.004559322849	44	22	
7100000	720.594242	1	-0.999204999800	0.934309204895	-0.001512304239	0.088749029737	-0.009756989482	0.000027062628	0.991265787200	N\A	0.061518288590	0.009358909600	0.023943835709	0.004732855565	30	27	
