Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m6-glob-004.txt
Log File Name:                   SCH_d1_m6-glob-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2204868767
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m6-glob-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
2000000	463.879802	1	-1.519743967812	1.105007483446	-0.105785602945	0.000133463625	0.999966994860	N\A	0.018067946312	0.018048464651	30	1	-0.713929620037	Global Trend	
2050000	462.999422	1	-1.497001476703	1.050363802501	-0.053020368045	0.000110283309	0.997899319975	N\A	0.007515470699	0.005569934307	34	3	-0.057022785546	Global Trend	
2100000	471.683182	1	-1.423832289571	1.011926825806	-0.037417090950	0.000156452056	0.969985382064	N\A	0.028713814816	0.020743347807	36	5	-0.008701548450	Global Trend	
2150000	454.137113	1	-1.524472463958	1.088181945693	-0.094046264600	0.000174711311	0.995090112764	N\A	0.020897179750	0.019710355728	35	1	-0.059650826864	Global Trend	
2200000	471.073029	1	-1.500021022830	1.053662305037	-0.055123968250	0.000028156813	0.999902149304	N\A	0.017362120358	0.017313917976	39	4	-0.081727039806	Global Trend	
2250000	472.825589	1	-1.528162854196	1.048807865674	-0.049438908048	0.000117442807	0.998820201843	N\A	0.016422905405	0.015875194314	40	4	-0.081373132412	Global Trend	
2300000	476.514355	1	-1.527172055785	1.061447721433	-0.062473021617	0.000109114522	0.999743305460	N\A	0.017587026514	0.017473350499	33	3	-0.202358107557	Global Trend	
2350000	461.642034	1	-1.569193531176	1.118665140375	-0.127822274537	0.000141520714	0.985576918177	N\A	0.022694507649	0.018455989649	40	6	-0.024446939764	Global Trend	
2400000	487.255689	1	-1.615715907754	1.116504551395	-0.102453534447	0.000095076072	0.970497164910	N\A	0.035236957909	0.024171573940	32	8	-0.000136617093	Global Trend	
2450000	484.566560	1	-1.609163218313	1.088756487090	-0.076102826449	0.000100328217	0.977957622333	N\A	0.030045724618	0.020794983795	40	5	0.000929790307	Global Trend	
2500000	466.326256	1	-1.478332640050	1.054708870269	-0.064673867201	0.000132807417	0.979394423152	N\A	0.027786687329	0.022183371243	25	2	-0.020736485379	Global Trend	
2550000	479.433042	1	-1.497598472546	1.009043707651	-0.031105040607	0.000110836460	0.965992016387	N\A	0.034804144661	0.023484645931	32	8	0.000228162314	Global Trend	
2600000	474.982175	1	-1.576093730759	1.068326775312	-0.067051385661	0.000084407484	0.999773904078	N\A	0.016729413306	0.016664264912	35	5	-0.140615700349	Global Trend	
2650000	469.719040	1	-1.617701155235	1.083562205589	-0.083075742777	0.000115184808	0.999928108890	N\A	0.016382287110	0.016351062347	49	3	-0.331980332124	Global Trend	
2700000	477.079974	1	-1.542133330563	1.087273446375	-0.070338471757	0.000089319654	0.981912838526	N\A	0.025545319738	0.019813283603	39	5	0.011068761951	Global Trend	
2750000	474.742602	1	-1.527507948249	1.078116601121	-0.070797565767	0.000096305296	0.996587621477	N\A	0.017612423975	0.016490098993	41	5	0.040740638657	Global Trend	
2800000	480.707202	1	-1.433638213400	1.053310999364	-0.055339445833	0.000096429657	0.999899648797	N\A	0.014845518927	0.014787487680	37	5	-0.282031316874	Global Trend	
2850000	478.344782	1	-1.464026408224	1.056979666902	-0.057931222251	0.000091085598	0.999968387362	N\A	0.013448571504	0.013416508485	40	2	-0.452007072455	Global Trend	
2900000	468.619296	1	-1.374459790955	1.028020689011	-0.026552758962	0.000144596032	0.999961376213	N\A	0.019048210788	0.019053079640	35	4	0.694792662105	Global Trend	
2950000	464.862672	1	-1.535427491953	1.053999462651	-0.052307805990	0.000071921786	0.986231463771	N\A	0.023401074458	0.019095371606	42	2	0.011056867069	Global Trend	
3000000	478.294923	1	-1.534038704879	1.073947257243	-0.073873333093	0.000121082711	0.999886697791	N\A	0.016828317497	0.016803408445	37	6	0.346810787413	Global Trend	
3050000	473.240887	1	-1.565519172703	1.043999748090	-0.059117220778	0.000171572535	0.979576239953	N\A	0.027530122414	0.021577342845	28	8	0.023829089626	Global Trend	
3100000	480.323462	1	-1.512515606957	1.055227366096	-0.048390100996	0.000079716299	0.992667907509	N\A	0.020587628307	0.018107148755	38	9	0.030714600659	Global Trend	
3150000	478.720796	1	-1.448627011897	1.040853647178	-0.041251454998	0.000070095504	0.999993400127	N\A	0.018667512071	0.018661006210	31	6	-0.839119567901	Global Trend	
3200000	464.765755	1	-1.450906444592	1.066186696131	-0.066541905832	0.000102805913	0.999979818394	N\A	0.019331155242	0.019316969991	27	5	-0.734895238686	Global Trend	
3250000	472.489054	1	-1.493773079364	1.056662646893	-0.063255955156	0.000099467454	0.992532965866	N\A	0.020145032508	0.017881273315	38	4	-0.026684906105	Global Trend	
3300000	468.231799	1	-1.442561811783	1.046373698623	-0.046821815265	0.000114780085	0.999993504394	N\A	0.017278156713	0.017263680788	30	2	-1.534485326178	Global Trend	
3350000	453.984003	1	-1.516486470681	1.030940573313	-0.028646525407	0.000110256894	0.995940179136	N\A	0.020114232675	0.018806682217	28	2	0.042505333444	Global Trend	
3400000	469.272697	1	-1.455031807602	1.062440626545	-0.057038722988	0.000093825585	0.998607609342	N\A	0.017722097152	0.017359477050	36	6	0.077642128138	Global Trend	
3450000	463.366609	1	-1.498077093815	1.074092486056	-0.086130842329	0.000056029707	0.986754430552	N\A	0.024569824864	0.020907748879	37	3	-0.012481399082	Global Trend	
3500000	472.950397	1	-1.576985408857	1.092528962486	-0.092537506290	0.000065006917	0.999998933496	N\A	0.016358055226	0.016358969217	36	6	2.132981920221	Global Trend	
3550000	481.201250	1	-1.519478789092	1.058079458722	-0.058251622096	0.000098496915	0.999996143541	N\A	0.016750087472	0.016746740879	41	3	-1.556759687623	Global Trend	
3600000	474.539557	1	-1.547122528519	1.089363002022	-0.088611588990	0.000056618435	0.999911834769	N\A	0.015822926977	0.015809329404	34	6	0.196345834411	Global Trend	
3650000	475.177816	1	-1.489834037866	1.029751664761	-0.029910203319	0.000163014900	0.999937073776	N\A	0.016922405511	0.016915166952	43	7	0.512809674152	Global Trend	
3700000	470.980576	1	-1.472989940693	1.098032835824	-0.100392148387	0.000109612625	0.999712665713	N\A	0.016732688778	0.016691230084	34	4	-0.226247708143	Global Trend	
3750000	479.791777	1	-1.539843849715	1.098425341716	-0.100764567071	0.000153048745	0.998843726162	N\A	0.018862344728	0.018445596074	31	8	-0.139698859013	Global Trend	
3800000	455.858122	1	-1.548800562729	1.064752336399	-0.064594601830	0.000123557179	0.999977129890	N\A	0.018460057297	0.018452664708	36	3	0.813186032343	Global Trend	
3850000	457.485008	1	-1.574299258057	1.083195391539	-0.082881185825	0.000115697969	0.999759208407	N\A	0.017543898978	0.017468345502	26	2	0.203267934168	Global Trend	
3900000	475.825645	1	-1.566590263182	1.086167270500	-0.085804230289	0.000098240733	0.999716389573	N\A	0.016257381565	0.016174649294	30	5	0.114046094001	Global Trend	
3950000	462.687269	1	-1.533346408677	1.079712944316	-0.083835670691	0.000117389262	0.982603958454	N\A	0.025878766063	0.020077894651	46	3	-0.015119090960	Global Trend	
4000000	471.082844	1	-1.572406355056	1.048943399854	-0.054497401918	0.000100236419	0.982412100307	N\A	0.023206038617	0.018012569836	37	6	0.013040112471	Global Trend	
4050000	478.913131	1	-1.592556384571	1.110171704043	-0.092108663147	0.000106082766	0.974877188742	N\A	0.028496608080	0.020374983078	33	6	0.010002821946	Global Trend	
4100000	477.991718	1	-1.425284280179	1.017978949455	-0.012725251835	0.000129120252	0.998229450596	N\A	0.018096833732	0.017732006716	33	3	0.119178371665	Global Trend	
4150000	457.954425	1	-1.554653827184	1.089994554272	-0.089820072413	0.000045713272	0.999994416599	N\A	0.019879121040	0.019884773353	30	3	0.430101674614	Global Trend	
4200000	468.798782	1	-1.474946885204	1.066559878028	-0.066484162752	0.000022384597	0.999999769775	N\A	0.017928494435	0.017929538170	33	3	1.523327962330	Global Trend	
4250000	472.717713	1	-1.519456387095	1.089829797124	-0.091045865115	0.000011238828	0.999875481778	N\A	0.017656646662	0.017615389391	44	3	-0.025310625599	Global Trend	
4300000	462.143165	1	-1.578768002971	1.057734940554	-0.057741137457	0.000024767855	0.999997784089	N\A	0.016628254742	0.016627402669	38	5	-0.472093849455	Global Trend	
4350000	466.889453	1	-1.509439537166	1.073353500820	-0.074055775801	0.000112618401	0.999950810151	N\A	0.018435865075	0.018386769590	34	4	-0.581184958334	Global Trend	
4400000	464.182310	1	-1.451070435197	1.056484550090	-0.059077870951	0.000111523539	0.999440025062	N\A	0.019177101246	0.019051386628	36	4	-0.162171135697	Global Trend	
4450000	471.072509	1	-1.540592400104	1.101693417825	-0.096716615541	0.000095352175	0.998961321416	N\A	0.017296804781	0.017016345013	33	5	0.098821724371	Global Trend	
4500000	471.697068	1	-1.508795459779	1.068159836049	-0.074002749636	0.000118514516	0.996684542161	N\A	0.017927959316	0.016898492052	43	6	-0.053888739956	Global Trend	
4550000	466.441616	1	-1.494127241763	1.089728953451	-0.092697501062	0.000081066096	0.999714248027	N\A	0.016985558444	0.016864831053	37	2	-0.125418791259	Global Trend	
4600000	449.274990	1	-1.374220804258	1.020080691437	-0.046864244556	0.000123220492	0.981529043965	N\A	0.024923953613	0.019999098662	27	4	-0.016783659717	Global Trend	
4650000	467.744109	1	-1.546761801178	1.079969870648	-0.080576444943	0.000088714133	0.997561682835	N\A	0.019399791192	0.018660668473	33	7	-0.058483683435	Global Trend	
4700000	465.772500	1	-1.382016709335	1.052255269888	-0.060103459951	0.000172535551	0.995389537698	N\A	0.021143048799	0.019622823974	26	5	-0.088135778191	Global Trend	
4750000	455.786313	1	-1.582318907384	1.122246410548	-0.118080425901	0.000114343071	0.998053339645	N\A	0.018522154847	0.018118211526	27	2	0.086701486014	Global Trend	
4800000	457.488730	1	-1.535152153780	1.068050496388	-0.076264526938	0.000116553216	0.982435082634	N\A	0.023956689210	0.018623792629	33	3	-0.018174952406	Global Trend	
4850000	467.723759	1	-1.460004100016	1.060184363833	-0.049590207922	0.000100813840	0.996404961009	N\A	0.019078570678	0.018022312454	38	4	0.050861300167	Global Trend	
4900000	461.529369	1	-1.392073274142	1.053309332532	-0.084125976714	0.000131199065	0.970151094509	N\A	0.032330304429	0.023344514978	26	3	-0.012866854092	Global Trend	
4950000	477.788050	1	-1.444338606283	1.017311874708	-0.044164345568	0.000142795835	0.964973045652	N\A	0.037201969451	0.025504158406	42	4	-0.004190048593	Global Trend	
5000000	460.973052	1	-1.526804386665	1.036349643747	-0.045616490121	0.000316298218	0.961118821654	N\A	0.037291147819	0.025814259674	39	3	0.006662134516	Global Trend	
5050000	477.800521	1	-1.557701693324	1.064828155694	-0.066687325932	0.000111952238	0.981647620800	N\A	0.025928419487	0.020227166531	39	4	-0.015170721988	Global Trend	
5100000	462.844936	1	-1.572513958987	1.096903441552	-0.085411891421	0.000156467620	0.976861205754	N\A	0.028792419658	0.021548112977	34	4	0.021665085968	Global Trend	
5150000	473.155714	1	-1.543498863453	1.077885567430	-0.070079832545	0.000111838907	0.995705421089	N\A	0.017840846162	0.016529982993	30	5	0.035416115685	Global Trend	
5200000	439.652265	1	-1.585493142015	1.058744832272	-0.059036671111	0.000113187930	0.999982897289	N\A	0.020007356013	0.020004116331	43	2	0.662855034560	Global Trend	
5250000	458.007798	1	-1.541089030952	1.075561050221	-0.069984448922	0.000128733879	0.995396884718	N\A	0.020933042849	0.019677074668	37	1	0.059373104158	Global Trend	
5300000	466.812740	1	-1.481886715364	1.017053179099	-0.019655833003	0.000133272971	0.991401288581	N\A	0.020014918764	0.018075093848	33	5	-0.043911489566	Global Trend	
5350000	492.001088	1	-1.436353556939	1.051689460539	-0.053791830432	0.000071768720	0.999835916402	N\A	0.016903360975	0.016856820045	34	6	-0.191502761773	Global Trend	
5400000	470.180829	1	-1.456991165842	1.060114049571	-0.056393859050	0.000102121199	0.999560286082	N\A	0.017826678388	0.017681181821	24	3	0.166969792555	Global Trend	
5450000	464.187179	1	-1.535532677329	1.065476209912	-0.069261387835	0.000140892967	0.993793081176	N\A	0.020438660331	0.018883099104	35	3	-0.048109080400	Global Trend	
5500000	476.044409	1	-1.418705786772	1.025747531228	-0.028578975204	0.000118594584	0.999013533235	N\A	0.016896109924	0.016546035275	35	4	-0.132052738368	Global Trend	
5550000	480.673517	1	-1.454274744322	1.075582667993	-0.078819574521	0.000169596824	0.999639004098	N\A	0.018166429786	0.018042301689	30	5	-0.262499021397	Global Trend	
5600000	462.082548	1	-1.550750788418	1.040088864522	-0.037966243618	0.000129726153	0.985327381961	N\A	0.021873179561	0.017845958349	41	4	-0.022645227444	Global Trend	
5650000	478.135136	1	-1.450023477142	1.029934186910	-0.030163824271	0.000077044736	0.999996971689	N\A	0.016819114643	0.016815668052	35	5	-1.390409957753	Global Trend	
5700000	471.465283	1	-1.785242254793	1.113535017463	-0.110811969614	0.000079446370	0.972747435740	N\A	0.031854293899	0.022940478363	34	6	0.005853471708	Global Trend	
5750000	469.044927	1	-1.524076529655	1.037363538615	-0.045899342999	0.000084717147	0.968950164092	N\A	0.033401680870	0.023542679030	40	4	0.005484356685	Global Trend	
5800000	466.438199	1	-1.441500305789	1.056526495040	-0.058482759196	0.000131197483	0.999865892325	N\A	0.018369731472	0.018332338813	32	5	-0.348077839252	Global Trend	
5850000	478.361517	1	-1.542906004092	1.078268388306	-0.068739855231	0.000102774495	0.994463974147	N\A	0.019079696373	0.017460436145	44	7	0.035743001266	Global Trend	
5900000	493.248230	1	-1.590630562130	1.063995196073	-0.065118513169	0.000105233005	0.999750336120	N\A	0.016008269328	0.015913984717	30	10	0.207643114343	Global Trend	
5950000	468.962959	1	-1.556328000246	1.066102465224	-0.066162728877	0.000116277409	0.999990142435	N\A	0.015924858338	0.015924628579	42	4	-1.088612213263	Global Trend	
6000000	497.679167	1	-1.496936772163	1.073678308294	-0.073846181122	0.000080797722	0.999997816980	N\A	0.016737604184	0.016735879729	42	5	-1.542507983456	Global Trend	
6050000	488.770834	1	-1.507845353657	1.067591455433	-0.068460579770	0.000071881977	0.999930930824	N\A	0.015541767123	0.015496681593	38	5	-0.294395738850	Global Trend	
6100000	472.128638	1	-1.525078854642	1.066367858473	-0.066140753418	0.000050393548	0.999976063657	N\A	0.015573798314	0.015573582028	45	8	0.248208904581	Global Trend	
6150000	483.008932	1	-1.444748985524	1.054384556203	-0.061233903392	0.000123352125	0.998001166652	N\A	0.018103566430	0.017468579759	33	5	-0.081436097217	Global Trend	
6200000	484.037614	1	-1.571551945543	1.061073727065	-0.055027009766	0.000077809898	0.993226174472	N\A	0.019394275869	0.017234557162	37	7	-0.023273378521	Global Trend	
6250000	469.019202	1	-1.569924325260	1.101437420064	-0.102618446596	0.000111058115	0.999750062126	N\A	0.016737168431	0.016640184534	41	6	-0.179779798731	Global Trend	
6300000	478.096632	1	-1.483894970887	1.053362491200	-0.047278447794	0.000122553888	0.993504721517	N\A	0.020388538889	0.018543565959	32	6	0.051383278112	Global Trend	
6350000	472.316201	1	-1.609402936842	1.098998278927	-0.099442552802	0.000103178593	0.997432688541	N\A	0.017497826920	0.016633122965	44	4	-0.063668181417	Global Trend	
6400000	468.307801	1	-1.545494333034	1.071439176270	-0.069043855356	0.000126931157	0.998712827902	N\A	0.018191930041	0.017953011035	39	5	0.085423164812	Global Trend	
6450000	466.223574	1	-1.591468125348	1.100101358273	-0.100018606220	0.000104251460	0.999974432912	N\A	0.014613751316	0.014610131580	37	3	-0.550577804780	Global Trend	
6500000	468.014661	1	-1.469955765842	1.070987571713	-0.071764765003	0.000115917307	0.999938570668	N\A	0.017920251968	0.017901763526	21	7	-0.493372247387	Global Trend	
6550000	445.544119	1	-1.476141418771	1.057090353475	-0.057452849898	0.000130728186	0.999984180463	N\A	0.019095633262	0.019089603515	28	3	-1.044103789099	Global Trend	
6600000	460.761477	1	-1.585470088352	1.124285068390	-0.110569120023	0.000047347161	0.988157211408	N\A	0.023713250091	0.020470839459	49	5	0.011468221510	Global Trend	
6650000	463.931618	1	-1.545171568859	1.071498299281	-0.069119424120	0.000124151079	0.997034265409	N\A	0.019293709039	0.018619399101	28	3	0.097888510951	Global Trend	
6700000	461.779853	1	-1.455914611890	1.040888895231	-0.051049772773	0.000167212430	0.991991690755	N\A	0.022333647007	0.019956616921	43	4	-0.041620310568	Global Trend	
6750000	457.535214	1	-1.581867667295	1.073136394544	-0.073139075409	0.000141612178	0.999961771615	N\A	0.017540210686	0.017514319673	39	6	-0.616714037626	Global Trend	
6800000	474.944333	1	-1.549595190749	1.051385338123	-0.042294102202	0.000126255906	0.979517442115	N\A	0.025917590506	0.019452148934	34	3	0.015864622356	Global Trend	
6850000	472.142756	1	-1.496138961997	1.066241299176	-0.067461844243	0.000106688648	0.999852484575	N\A	0.018130274795	0.018054487882	43	4	-0.279965499332	Global Trend	
6900000	481.158637	1	-1.607176168240	1.075494555271	-0.084290166134	0.000108142832	0.989731778096	N\A	0.021248956771	0.017653897957	40	5	0.022849376410	Global Trend	
6950000	468.664535	1	-1.506408351240	1.059315667125	-0.059613401738	0.000044703129	0.999978737482	N\A	0.018984374489	0.018968861125	49	2	-0.217612012953	Global Trend	
7000000	470.843494	1	-1.515347148017	1.090502349309	-0.091285778026	0.000066983891	0.999953634210	N\A	0.017490814103	0.017485427402	37	3	-0.300917100366	Global Trend	
7050000	459.938631	1	-1.506197795590	1.065796536495	-0.065547343963	0.000107610294	0.999939158278	N\A	0.017159664095	0.017144462192	29	3	0.398240883226	Global Trend	
7100000	481.984854	1	-1.507033269074	1.059673443984	-0.056057765122	0.000105379901	0.998853377468	N\A	0.016405720115	0.016101294370	32	8	0.100058820149	Global Trend	
7150000	484.230631	1	-1.440022658889	1.038908402405	-0.045188680434	0.000104122197	0.998108327710	N\A	0.016576060328	0.015957340234	33	6	-0.080634213859	Global Trend	
7200000	487.191774	1	-1.605133961302	1.138787135299	-0.119617894386	0.000080577952	0.987740193291	N\A	0.023063893343	0.018511792163	34	4	0.016460866030	Global Trend	
7250000	478.623871	1	-1.437076577801	1.004045983474	-0.018618884382	0.000142119662	0.979330478311	N\A	0.026333082095	0.019847229908	34	6	-0.013921308946	Global Trend	
7300000	480.837234	1	-1.449640673270	1.050609504730	-0.049738880964	0.000103661766	0.999960099965	N\A	0.017181138161	0.017175581941	36	4	0.500770982140	Global Trend	
7350000	483.546954	1	-1.514183417456	1.067370613787	-0.058985298467	0.000093102228	0.994374537206	N\A	0.019219537944	0.017601844881	35	6	0.034901763677	Global Trend	
7400000	463.902801	1	-1.505675876389	1.046035814261	-0.047427886576	0.000138746277	0.999524883347	N\A	0.017329726222	0.017194875574	37	3	-0.174271632632	Global Trend	
7450000	471.421424	1	-1.521509263661	1.043175239766	-0.042812053738	0.000101790404	0.997966157295	N\A	0.017745929394	0.017174565501	41	3	0.055053764171	Global Trend	
7500000	472.634435	1	-1.523033425808	1.046370867167	-0.052996203835	0.000129725583	0.969451220896	N\A	0.032668368640	0.023335579794	29	4	0.014483748155	Global Trend	
7550000	447.679123	1	-1.609595732339	1.096013297905	-0.101960169939	0.000123728244	0.971865305822	N\A	0.031440132899	0.023095265901	28	2	0.010475174587	Global Trend	
7600000	481.245545	1	-1.469904114200	1.071583506517	-0.067578668980	0.000104591327	0.999417727061	N\A	0.017186629116	0.017105023908	29	3	0.157009168775	Global Trend	
7650000	483.846451	1	-1.519930572122	1.068974820777	-0.069309785848	0.000016530963	0.999627135768	N\A	0.017948015575	0.017780531639	37	5	-0.031602577490	Global Trend	
7700000	460.601323	1	-1.593258319179	1.103299859270	-0.104083318681	0.000030040123	0.999902405145	N\A	0.018273736236	0.018248887322	28	2	-0.103048146017	Global Trend	
7750000	468.194754	1	-1.505027844657	1.074659299191	-0.074466127598	0.000025175192	0.999996093183	N\A	0.017488927842	0.017488049211	41	5	0.312047427014	Global Trend	
7800000	478.760842	1	-1.468675992825	1.059550192554	-0.058245827193	0.000059198383	0.999903363153	N\A	0.015678414329	0.015633851724	40	8	0.179074086390	Global Trend	
7850000	483.604280	1	-1.532514362841	1.073529625969	-0.068352084251	0.000118642220	0.975735088859	N\A	0.029741884189	0.022140038074	22	4	0.016408006888	Global Trend	
7900000	483.117499	1	-1.557277967846	1.054870722788	-0.056152104044	0.000111866237	0.999832611640	N\A	0.017190276544	0.017147991779	30	7	-0.258212533476	Global Trend	
7950000	467.153103	1	-1.454466948427	0.985969688551	-0.018819882292	0.000262134590	0.971441662641	N\A	0.032962550503	0.023270999595	33	4	0.020785852251	Global Trend	
8000000	472.719914	1	-1.493382564466	1.030494353823	-0.030227041995	0.000152632377	0.999940002962	N\A	0.018755409039	0.018746852299	25	4	0.820281161944	Global Trend	
8050000	465.184589	1	-1.522837229010	1.064336922081	-0.064693317013	0.000116112503	0.999980912660	N\A	0.019501736237	0.019489259536	36	4	-0.677473945442	Global Trend	
8100000	473.549806	1	-1.542638306974	1.053965262757	-0.054726137826	0.000091982914	0.994749264939	N\A	0.019559625967	0.017893042230	27	4	0.034785899679	Global Trend	
8150000	465.677604	1	-1.585051573076	1.067101095854	-0.067299905626	0.000134983170	0.999795800568	N\A	0.017777399950	0.017737224018	25	4	0.254600564741	Global Trend	
8200000	469.132359	1	-1.498321397959	1.055375920128	-0.052710807886	0.000090346265	0.999130580815	N\A	0.017480539331	0.017252607945	37	3	0.080905098721	Global Trend	
8250000	469.889633	1	-1.510218592942	1.049401588859	-0.046131027580	0.000156343218	0.996484510190	N\A	0.019614765172	0.018686440695	27	6	0.092024642633	Global Trend	
