Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m3-glob-006.txt
Log File Name:                   MES_d1_m3-glob-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3836060964
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m3-glob-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.297316
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.66 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	461.069606	1	0.680966271113	0.740744029702	-0.040523569608	0.000185407080	0.947964209245	N\A	0.018295322202	0.004378112614	40	10	-0.000157892492	Global Trend	
1050000	459.811531	1	0.773674120146	0.766997101103	-0.043225237887	0.000304817971	0.949645407876	N\A	0.018080285880	0.004419369795	34	7	-0.004468694931	Global Trend	
1100000	453.635930	1	0.722025952915	0.738613773237	-0.039359626929	0.000271494221	0.946008293050	N\A	0.017628220601	0.003994126283	30	7	-0.000464918019	Global Trend	
1150000	459.945636	1	0.644196047736	0.745229731217	-0.040520245055	0.000307015860	0.940550431574	N\A	0.019205658251	0.004528421959	30	9	0.000817637937	Global Trend	
1200000	454.905464	1	0.691319950932	0.694416045043	-0.035101211808	0.000218307718	0.947575833458	N\A	0.018346435505	0.004492576940	32	10	0.001336244786	Global Trend	
1250000	470.807167	1	0.673006612363	0.743179754494	-0.039479726126	0.000176582208	0.952976299750	N\A	0.017006652473	0.004033144688	25	13	-0.000789711086	Global Trend	
1300000	461.183850	1	0.583996129129	0.742992153269	-0.041347570741	0.000278683708	0.944785157709	N\A	0.019457821025	0.004822229572	42	8	0.001818685290	Global Trend	
1350000	469.977657	1	0.553540396620	0.716533016433	-0.036904322654	0.000127971879	0.955701035883	N\A	0.015964608680	0.003816391180	42	14	0.000269134991	Global Trend	
1400000	454.332109	1	0.725134797444	0.755163471783	-0.043090390220	0.000219741971	0.945824898034	N\A	0.018079247833	0.004089117263	30	8	-0.002207571461	Global Trend	
1450000	465.806421	1	0.824017749511	0.706519839822	-0.029242621685	0.000273602761	0.953289633510	N\A	0.018124393452	0.004449689142	39	13	-0.002387835358	Global Trend	
1500000	468.330200	1	0.869355226339	0.710868494285	-0.030454240715	0.000291489784	0.959030569051	N\A	0.014523481469	0.003401168603	45	11	-0.003271209200	Global Trend	
1550000	464.547719	1	0.891303312734	0.724142960114	-0.035625587794	0.000271529421	0.948280974432	N\A	0.017925288652	0.003945688171	27	12	-0.005649910312	Global Trend	
1600000	467.729091	1	0.687657421761	0.725245410581	-0.038384545862	0.000248519021	0.949135341095	N\A	0.017832885634	0.004254394159	34	11	0.000255732029	Global Trend	
1650000	450.805658	1	0.729640970170	0.721958507239	-0.033904525059	0.000221360309	0.946101990322	N\A	0.018528976601	0.004303330866	32	9	-0.001265424186	Global Trend	
1700000	451.736490	1	0.718305783301	0.696792753803	-0.032717010387	0.000265733693	0.946354523793	N\A	0.018007992246	0.004225110323	40	7	0.000382362841	Global Trend	
1750000	452.426757	1	0.712801253950	0.742894070122	-0.035636227232	0.000223343333	0.947171794275	N\A	0.019137952736	0.004486442247	34	7	-0.000458542020	Global Trend	
1800000	464.960194	1	0.432771431869	0.699093271155	-0.031521135521	0.000518672361	0.950573021894	N\A	0.017712510192	0.004266588284	37	9	0.005413983302	Global Trend	
