Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m7-VR-003.txt
Log File Name:                   MED_d1_m7-VR-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2161317829
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m7-VR-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
2900000	593.434012	1	-0.191418936314	0.607447008242	0.230158000697	-0.008609602315	0.000083299723	0.977509235145	N\A	0.028501428603	0.025003851753	0.002998812722	43	28	
2950000	582.043266	1	-0.185149141453	0.601155469701	0.248790724626	-0.011973691471	0.000101448385	0.978223497866	N\A	0.025623541632	0.022645064563	0.002697026408	52	31	
3000000	597.206000	1	0.053048605407	0.464797581064	0.362183166549	-0.018007800668	0.000073366747	0.979161754994	N\A	0.024208633023	0.022258224740	0.002841326017	53	30	
3050000	605.163334	1	-0.124320812004	0.563926410443	0.287778776549	-0.015208071375	0.000113399313	0.979558501086	N\A	0.028253701160	0.024214488969	0.002853430997	41	26	
3100000	605.488543	1	-0.102019298752	0.553859951384	0.280981872652	-0.010565756093	0.000049292457	0.983902044501	N\A	0.025140324989	0.022336746652	0.002741047750	48	35	
3150000	595.063719	1	-0.195053527698	0.604717541014	0.254131349521	-0.010543287466	0.000112823035	0.986538555830	N\A	0.026115499222	0.022264660635	0.003052662351	60	29	
3200000	600.291761	1	-0.158485974933	0.587544772629	0.256321871342	-0.011228970561	0.000065208589	0.981385501282	N\A	0.024930123040	0.021526307451	0.002799385841	47	30	
3250000	600.889735	1	-0.266637262749	0.651111008363	0.197586870958	-0.007194613164	0.000070819827	0.981108450495	N\A	0.026200903043	0.022843996195	0.002893174055	56	28	
3300000	603.710549	1	-0.170146334562	0.577630992353	0.278368744179	-0.014505732837	0.000052198431	0.981385471578	N\A	0.027243414000	0.023485393992	0.002821882896	44	32	
3350000	598.319443	1	-0.324673835112	0.666118774537	0.245292436408	-0.018880336842	0.000066108024	0.993433643660	N\A	0.025369745875	0.020102034614	0.002202267804	58	25	
3400000	607.673487	1	-0.181098339283	0.593663453540	0.250449598471	-0.009941892335	0.000077789700	0.984533175027	N\A	0.023694049542	0.021443272425	0.002305973900	63	30	
3450000	633.483325	1	-0.097277237147	0.526750503572	0.347233989741	-0.020962748275	0.000091095643	0.985219697936	N\A	0.023815931276	0.020508908257	0.002452943409	56	30	
3500000	603.475940	1	-0.189575375029	0.571420594859	0.292130713231	-0.014709174303	0.000080467955	0.981570706978	N\A	0.024666667633	0.022249102098	0.002836502087	46	34	
3550000	619.356289	1	-0.153342113675	0.581007777899	0.269044234188	-0.013071178339	0.000031953858	0.987972080558	N\A	0.022080187457	0.020336422602	0.002570089413	53	43	
3600000	591.619061	1	-0.117013643746	0.540102609821	0.322567881298	-0.018489345155	0.000052507222	0.980008946714	N\A	0.025501639594	0.023115014919	0.002967103757	52	27	
3650000	599.699206	1	-0.209204327198	0.601595083237	0.267533979679	-0.014243581517	0.000065997646	0.980223047547	N\A	0.026359400258	0.022561900086	0.002816789089	40	24	
3700000	594.092567	1	-0.220285358752	0.590407736043	0.284848280866	-0.016285480823	0.000072522613	0.983670818415	N\A	0.024190457126	0.020746530607	0.002782174931	49	29	
3750000	583.607161	1	-0.156220705393	0.586275063741	0.252172008569	-0.011466313510	0.000052306782	0.979284860468	N\A	0.027733920036	0.024880500213	0.003085464566	49	33	
3800000	579.736866	1	-0.086908168776	0.529000131640	0.337444235469	-0.020201146865	0.000054365764	0.982276877656	N\A	0.024692150895	0.021060466144	0.002596908654	41	25	
3850000	593.442721	1	-0.154848889315	0.597452945083	0.266987035337	-0.015187302980	0.000169853537	0.979769573451	N\A	0.028006185116	0.023698506578	0.002919811675	43	29	
3900000	608.285706	1	-0.123793867490	0.569556048110	0.282183394661	-0.014886339190	0.000059539587	0.981620417070	N\A	0.025436359441	0.022187354973	0.002577885500	54	35	
3950000	589.658519	1	0.097639809220	0.434874697961	0.392406338668	-0.022495104625	0.000066376914	0.979623530701	N\A	0.024525141393	0.021285373753	0.002741079853	50	31	
4000000	599.935288	1	-0.091767094526	0.558606499133	0.267153557084	-0.008365462013	0.000062017658	0.982974710186	N\A	0.025194552242	0.021995087600	0.002706035055	38	30	
4050000	598.417223	1	-0.190266205977	0.576702944412	0.294815640082	-0.018981808449	0.000075100778	0.985983967680	N\A	0.029271899366	0.024285342164	0.002563838522	44	31	
4100000	607.196318	1	0.004091026921	0.495809682085	0.316207731306	-0.010155199216	0.000044206237	0.981881415318	N\A	0.025387959496	0.021928100690	0.002407335817	42	26	
4150000	593.811233	1	-0.099512246372	0.562874766954	0.283079630367	-0.015308976384	0.000015975593	0.978822764813	N\A	0.026506597139	0.022949950976	0.002600187392	50	28	
4200000	580.137194	1	-0.118564221343	0.541108618594	0.317190536499	-0.018470782748	0.000014681548	0.973068103270	N\A	0.027465628143	0.025152105496	0.003275913092	52	27	
4250000	597.979898	1	-0.147305687769	0.584224582965	0.261996047959	-0.014233930032	0.000009922294	0.980697958560	N\A	0.025639869069	0.022717387737	0.003018342532	58	26	
4300000	615.057094	1	-0.184292025498	0.586583178878	0.273748050591	-0.014406797453	0.000016056594	0.985787678771	N\A	0.026252630011	0.022446179084	0.002673290611	48	27	
4350000	609.940526	1	-0.017074663116	0.513796883801	0.301389334280	-0.011624006496	0.000008187569	0.985428269355	N\A	0.023898777059	0.021703654740	0.002726505591	37	35	
4400000	609.172744	1	-0.267899028174	0.633558596207	0.235277518581	-0.012140808281	0.000013931452	0.983376891880	N\A	0.025576762180	0.022521144562	0.002897278119	55	26	
4450000	590.256371	1	-0.219085196824	0.639286687136	0.212223918444	-0.011524768619	0.000005310889	0.980283430183	N\A	0.026531626514	0.023261469954	0.002990483216	41	33	
4500000	600.697095	1	-0.100256523055	0.549287616136	0.306285000952	-0.018245396608	0.000009053047	0.980729420136	N\A	0.024327601289	0.021385028790	0.002718606091	34	31	
4550000	597.321413	1	-0.128193691123	0.566262066377	0.279754725670	-0.011516742215	0.000008214599	0.982353322317	N\A	0.024672349090	0.021935654558	0.003014356022	54	26	
4600000	622.067474	1	-0.166110564741	0.598980875178	0.261115360191	-0.013570989691	0.000016475039	0.985981252980	N\A	0.024108260705	0.020812000065	0.002700766567	50	39	
4650000	616.612357	1	-0.165821561200	0.604464875543	0.259911336415	-0.014330440412	0.000013500874	0.986383141777	N\A	0.024038872373	0.020190531553	0.002663240075	48	31	
4700000	607.690320	1	-0.191629056059	0.607881106954	0.256206554997	-0.012608171613	0.000026328572	0.984674322747	N\A	0.024365665397	0.022438167339	0.002802624063	47	31	
4750000	611.313184	1	-0.164960969842	0.575562509007	0.281047072487	-0.014440502636	0.000038999707	0.982963365982	N\A	0.025536569704	0.022301346223	0.002663176083	52	37	
4800000	602.800819	1	-0.219880970272	0.590720164391	0.270717117948	-0.013337572113	0.000017263459	0.982340361958	N\A	0.024052870817	0.022349876434	0.002368520032	52	32	
4850000	602.540154	1	-0.179761381926	0.606711004601	0.246754439698	-0.012444726747	0.000018376727	0.980450897241	N\A	0.027316094066	0.023977291462	0.003027555537	43	31	
4900000	604.245464	1	-0.118622665488	0.575676415721	0.271454028567	-0.015222690881	0.000024052623	0.978744000876	N\A	0.026562000050	0.023642151690	0.002934603423	50	35	
4950000	609.453102	1	-0.115269156895	0.555976355083	0.296196125966	-0.016284476928	0.000012764995	0.982872271709	N\A	0.024738788704	0.021926846685	0.002473442918	44	35	
5000000	601.393250	1	-0.023310699617	0.510374934353	0.311122806033	-0.013869717292	0.000008282288	0.983617395282	N\A	0.022309673179	0.019858649953	0.002791969758	57	40	
5050000	594.026455	1	-0.146391424440	0.568743504465	0.294413983634	-0.018091179461	0.000069747395	0.980167282417	N\A	0.025318114209	0.022485105682	0.002980818077	40	36	
5100000	599.805896	1	-0.226997774333	0.629854361092	0.272334288414	-0.021867433494	0.000350394930	0.982546929275	N\A	0.026796550926	0.023494316771	0.002874717905	49	19	
5150000	597.944757	1	-0.087060096589	0.551250398881	0.308459238277	-0.018666726125	0.000207561883	0.981439481455	N\A	0.028764491287	0.024765517908	0.002889273925	52	28	
5200000	601.120449	1	-0.085438074855	0.538474279408	0.307306396793	-0.015210019682	0.000094746857	0.982412711552	N\A	0.026413606602	0.022969522726	0.002894872784	51	28	
5250000	587.889673	1	-0.200057419946	0.585658211577	0.296798752105	-0.018850842319	0.000137938764	0.981419060998	N\A	0.026822552807	0.022543312575	0.002904229223	40	27	
5300000	588.864803	1	-0.279627702044	0.625255691820	0.253843946641	-0.016279482660	0.000073367854	0.976210396790	N\A	0.019278011863	0.019486592178	0.002812851153	50	23	
5350000	584.649965	1	-0.079283127662	0.539696751234	0.279793790555	-0.009776961641	0.000070286497	0.981392563606	N\A	0.023364070247	0.021273138633	0.002917171944	40	36	
5400000	607.776217	1	-0.168120897380	0.593938545573	0.256778052034	-0.014573264222	0.000056825954	0.980178046983	N\A	0.027025096871	0.023428679083	0.002817150122	44	28	
5450000	594.476888	1	0.025629432051	0.482886875550	0.340132650179	-0.015947348712	0.000063032358	0.981454179149	N\A	0.025284615906	0.022909810712	0.002895046994	56	26	
5500000	604.406539	1	-0.190333414992	0.592993667967	0.275512931802	-0.018498465324	0.000030437725	0.983952720407	N\A	0.024178849716	0.022026740484	0.002986406259	59	28	
5550000	619.961619	1	-0.096303197422	0.536003732964	0.327411063627	-0.019012027728	0.000062010706	0.982285234392	N\A	0.025365801417	0.022538724068	0.002547840388	40	30	
5600000	592.898025	1	-0.243512763943	0.646976220154	0.235308040535	-0.016811063576	0.000073004750	0.979954095402	N\A	0.026187676272	0.022273729630	0.002893440720	47	35	
5650000	594.065640	1	-0.135084689058	0.558564384862	0.306701733575	-0.018635777740	0.000060046604	0.981290541525	N\A	0.026067355221	0.023959168430	0.002878921628	42	31	
5700000	591.985219	1	-0.125833318896	0.560555046064	0.293110390774	-0.016828306822	0.000070423822	0.980217122466	N\A	0.026185519011	0.023663625981	0.003606524612	35	25	
5750000	601.663271	1	-0.174505680491	0.591524613775	0.290670877279	-0.021105160209	0.000069140332	0.987435992110	N\A	0.025990251340	0.021962248946	0.002712198712	54	37	
5800000	613.302325	1	-0.229901035594	0.613344317684	0.277453480883	-0.020440198290	0.000087122666	0.984015655341	N\A	0.025259478629	0.022726070689	0.002723375576	35	25	
5850000	593.032878	1	-0.220690768323	0.605446465675	0.273725894897	-0.015495774735	0.000071749444	0.981827243394	N\A	0.026872352090	0.023520371997	0.002986415721	54	33	
5900000	591.737852	1	-0.173135677451	0.594625283895	0.265963322332	-0.015730112581	0.000089240115	0.979846349963	N\A	0.029087639696	0.025386003204	0.002980663566	40	32	
5950000	590.062846	1	-0.110479325252	0.550211231797	0.298386104470	-0.014566448794	0.000055399728	0.985152403457	N\A	0.024399999704	0.021273116288	0.002991068334	46	32	
6000000	591.058525	1	-0.135808608229	0.554952316158	0.306727242125	-0.016017540771	0.000064472166	0.979697143865	N\A	0.028469997631	0.024254825708	0.003008151785	51	26	
6050000	596.151547	1	-0.186972914571	0.590880258939	0.259842914080	-0.011668796160	0.000062651031	0.979872748741	N\A	0.026568338625	0.023068685406	0.002774070206	52	25	
6100000	611.292084	1	-0.141387279339	0.578390209425	0.260985174271	-0.010461970413	0.000059159047	0.986819736732	N\A	0.022496795090	0.021306580031	0.002706623140	54	36	
6150000	598.830446	1	-0.060167176176	0.523112729808	0.313913429390	-0.015498125814	0.000044335871	0.981867436476	N\A	0.024851093309	0.021648277084	0.002870681754	50	30	
6200000	598.090836	1	-0.132346030703	0.580345040606	0.256354941716	-0.011565616078	0.000114935960	0.983397119851	N\A	0.026114372451	0.022311605088	0.002812696769	61	33	
6250000	605.490483	1	-0.139575025423	0.562076377942	0.318285736610	-0.021732792535	0.000099816139	0.983768613128	N\A	0.025046421088	0.021138995797	0.002548904510	61	28	
6300000	613.683193	1	-0.321773438351	0.671164455028	0.204952657548	-0.010618919399	0.000100906663	0.982954632919	N\A	0.026474462693	0.022376970770	0.002789889332	51	29	
6350000	602.048937	1	-0.153348567548	0.576652898977	0.263854951987	-0.010385733959	0.000126880099	0.982932383861	N\A	0.028528175444	0.024622211909	0.002741643473	47	22	
6400000	596.780740	1	-0.186138412546	0.591003039161	0.271104179197	-0.016561969776	0.000073831441	0.980677428457	N\A	0.023919471159	0.021482101980	0.002783438376	52	24	
6450000	586.496519	1	-0.175233013197	0.591549727013	0.260812522708	-0.012793415533	0.000079157921	0.977817871017	N\A	0.026983341256	0.023540601351	0.003019419005	51	24	
6500000	614.339743	1	-0.185756011346	0.610043280614	0.227344024856	-0.009010824088	0.000073983197	0.983652291172	N\A	0.027643814966	0.023233397630	0.002667832055	35	35	
6550000	598.199147	1	0.012252718085	0.497231897847	0.335121636781	-0.017067624185	0.000063060355	0.978756801534	N\A	0.023055435132	0.021189762637	0.002766870329	44	27	
6600000	595.978200	1	-0.154989535222	0.570209110521	0.293481627837	-0.017003270131	0.000043546145	0.979638441469	N\A	0.025289476875	0.022350319230	0.002743880353	55	21	
6650000	606.379853	1	-0.159651899269	0.587180164173	0.250954826418	-0.010205929032	0.000075953142	0.982837943270	N\A	0.025557136639	0.021428426914	0.002652298278	49	32	
6700000	595.695444	1	-0.079127867463	0.543070600975	0.300899875958	-0.015760851036	0.000103441795	0.979129717175	N\A	0.029371483862	0.025099682331	0.002881926836	36	24	
6750000	609.933256	1	-0.323272481289	0.685729088681	0.182248475132	-0.008127581825	0.000102490899	0.980822765773	N\A	0.025431178214	0.022801378941	0.002967609802	51	27	
6800000	584.344598	1	-0.091789113184	0.547496712301	0.294209481816	-0.014404446196	0.000087417715	0.978351958089	N\A	0.027284703341	0.023848539141	0.002836589062	44	21	
6850000	599.531478	1	-0.177159351045	0.578656720124	0.296605567568	-0.016646128892	0.000049952978	0.982227352556	N\A	0.028551854341	0.024294032096	0.002642705549	50	31	
6900000	602.594736	1	-0.113420224052	0.577585942949	0.264086502842	-0.012024356430	0.000066710777	0.979394832645	N\A	0.026007527374	0.023454151884	0.002893152391	43	28	
6950000	586.051578	1	-0.264892092127	0.641318536793	0.240880828716	-0.016552685960	0.000069653164	0.977938643023	N\A	0.021530643222	0.021195709658	0.003026881072	45	25	
7000000	600.433015	1	-0.275788842323	0.647455438926	0.231246327293	-0.015502429644	0.000055390414	0.983351409553	N\A	0.025398214016	0.022280069860	0.002976215915	58	19	
7050000	600.276401	1	-0.203516272394	0.625370241804	0.243067454015	-0.015389396672	0.000090106505	0.980684906288	N\A	0.026318704434	0.022355029277	0.002720484277	49	33	
7100000	607.893386	1	-0.036667701862	0.530537339693	0.306546251932	-0.015495868930	0.000054435195	0.984580799259	N\A	0.027516984169	0.023809162767	0.002934710800	52	35	
7150000	596.336796	1	-0.099031582637	0.565529215890	0.268518702002	-0.009079081807	0.000024620750	0.984990249365	N\A	0.025751712757	0.022585449290	0.002829986421	52	32	
7200000	618.267210	1	-0.212625857440	0.629458807314	0.203506461680	-0.004051872646	0.000057327445	0.983400705416	N\A	0.026274368356	0.023091312812	0.002825875343	51	29	
7250000	607.454701	1	-0.147782785589	0.605078390750	0.236634326420	-0.008484359309	0.000048513426	0.980913869064	N\A	0.026563527058	0.023972041856	0.002904224468	53	26	
7300000	591.333886	1	-0.200892506935	0.596465058290	0.271814779580	-0.013887254271	0.000056247398	0.985537608984	N\A	0.025850172215	0.021562488572	0.002726857535	51	31	
7350000	587.401865	1	-0.147189109616	0.576580570870	0.272616097378	-0.013528197650	0.000075821125	0.980147714792	N\A	0.026765637964	0.023564072546	0.002824842137	48	29	
7400000	607.388469	1	-0.139347762084	0.578470255046	0.263211860698	-0.011599231413	0.000093222887	0.982335870226	N\A	0.027839417838	0.024195828105	0.002903153765	45	25	
7450000	600.792110	1	-0.120756774416	0.555574290185	0.295140032421	-0.015666260455	0.000058428198	0.980803064231	N\A	0.026333279171	0.023059218637	0.003157892542	48	35	
7500000	609.797214	1	-0.094164958999	0.549939400467	0.313146299099	-0.019723842186	0.000081235416	0.985679706914	N\A	0.021860937978	0.018823764113	0.003026396614	50	24	
7550000	598.561758	1	-0.096565784564	0.547317440041	0.299520075863	-0.015418347279	0.000049775019	0.981339099239	N\A	0.026274230452	0.024068930858	0.003128863018	55	28	
7600000	595.732084	1	-0.044677300173	0.512813002511	0.331636663130	-0.016932539214	0.000083913787	0.980278990608	N\A	0.023525710864	0.022088403236	0.002764671623	42	30	
7650000	595.481953	1	-0.044849863632	0.529779415559	0.299829857749	-0.012941455620	0.000089232244	0.978128157514	N\A	0.028192888937	0.023921040560	0.002966759201	40	30	
7700000	608.319253	1	-0.040757083302	0.503291175131	0.342141527976	-0.017737448775	0.000093417636	0.981415710848	N\A	0.025635879052	0.021946792592	0.002748803748	45	30	
7750000	602.573191	1	-0.104107665447	0.549066745037	0.305726077268	-0.017200493666	0.000045191483	0.984679674338	N\A	0.026889226975	0.022777887310	0.002700617663	38	27	
7800000	607.210071	1	-0.072629831639	0.521561024496	0.342234239692	-0.021968972086	0.000063628119	0.984371988643	N\A	0.022301573347	0.020561282517	0.002726049374	50	34	
7850000	602.317694	1	-0.154004289832	0.572139047772	0.275567834712	-0.013745231483	0.000084237811	0.980045600173	N\A	0.025803377508	0.022538291009	0.002838192758	36	31	
7900000	605.495916	1	-0.177054107573	0.603044926031	0.253118605342	-0.014886492093	0.000073572443	0.983273282898	N\A	0.026926368390	0.022602500754	0.002811588853	50	34	
7950000	604.675780	1	-0.125870936446	0.590785550488	0.237860936782	-0.008603264910	0.000058050986	0.979633420311	N\A	0.025214483041	0.022133489749	0.002915880776	52	25	
8000000	597.418724	1	-0.153382558202	0.587388644336	0.255228890174	-0.011045430248	0.000061112165	0.977048167505	N\A	0.024733963019	0.021882650823	0.002788828939	39	18	
8050000	600.328510	1	-0.179215233713	0.620776539104	0.209877214608	-0.005121873480	0.000063831924	0.978436616046	N\A	0.026669508749	0.023363270417	0.003045650756	47	27	
8100000	609.666092	1	-0.091081893346	0.543029633456	0.288013884199	-0.012763389475	0.000054638753	0.980583917275	N\A	0.025589269817	0.022044386579	0.002688978716	42	30	
8150000	603.054630	1	-0.180861750676	0.582782701297	0.281167015158	-0.015073742298	0.000062891092	0.982416922011	N\A	0.027120096205	0.023094929428	0.002586317163	45	30	
8200000	586.115665	1	-0.230488609400	0.627680873992	0.248296649335	-0.017095370369	0.000116503663	0.978476974419	N\A	0.027179915298	0.022886730288	0.002811229320	49	20	
