Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m9-fab-003.txt
Log File Name:                   NEO_d1_m9-fab-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3570562011
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m9-fab-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
1500000	655.893459	1	-1.598317830637	1.556934111517	-0.043976393976	-0.202224356217	0.021073468354	0.000013994945	0.993484542948	N\A	0.052848791789	0.005511173775	0.026852582738	0.003720156296	44	2	
1550000	657.116493	1	-1.652332053972	1.559348738320	-0.048384017741	-0.198609669061	0.025270783131	0.000022462834	0.992589954521	N\A	0.057076095848	0.006130444870	0.029299950869	0.004047032952	42	3	
1600000	664.020175	1	-1.558841410150	1.438078092841	-0.031829336480	-0.149773949159	0.013722147656	0.000015790145	0.992729658980	N\A	0.054431195311	0.005797870686	0.027589943278	0.003831473196	37	4	
1650000	664.630797	1	-1.574693107468	1.450890674209	-0.034996093785	-0.167893772905	0.020560261503	0.000022630484	0.993268853690	N\A	0.054910638695	0.005811918141	0.027995871036	0.003855301861	40	4	
1700000	672.526163	1	-1.641582069793	1.462382546270	-0.036788931369	-0.121875656298	0.012077730322	0.000026432891	0.993622611296	N\A	0.055744675260	0.006218238664	0.028363680131	0.004038269421	41	4	
1750000	662.522433	1	-1.576522138768	1.437799386641	-0.035585598033	-0.151960257073	0.018833928537	0.000043472247	0.993299068498	N\A	0.045771993862	0.005156317263	0.023510759991	0.003550685182	37	4	
1800000	670.372719	1	-1.401573076012	1.334868651972	-0.023377935208	-0.082786214676	0.006137697783	0.000047681187	0.996037091960	N\A	0.047491162157	0.004481896004	0.025181622405	0.003083940898	39	4	
1850000	665.671551	1	-1.449178654988	1.365371395580	-0.025458363675	-0.098412407328	0.007155642350	0.000083492832	0.993213558920	N\A	0.053132717146	0.005471373651	0.026743492202	0.003615743812	36	3	
1900000	659.108733	1	-1.500171070348	1.442683186790	-0.031868447334	-0.171720071433	0.016523532315	0.000033244966	0.993962400830	N\A	0.058504992443	0.006181593117	0.029226778791	0.004026549397	46	2	
1950000	660.411416	1	-1.638202179393	1.506791225057	-0.038588746620	-0.184285595995	0.017903759216	0.000049412499	0.993774752480	N\A	0.053037154813	0.005324913450	0.027277289185	0.003620283721	36	4	
2000000	650.005946	1	-1.456134138232	1.377952726876	-0.029049668025	-0.084388630337	0.008562704701	0.000015573592	0.993081042373	N\A	0.056172855137	0.005822276400	0.028549846493	0.003843983862	39	2	
2050000	643.185130	1	-1.444964882604	1.420788013800	-0.030141224855	-0.164898201203	0.015773641944	0.000044745299	0.991548497446	N\A	0.068168957328	0.007753803827	0.033096691795	0.005021329847	37	1	
2100000	661.894220	1	-1.313135783447	1.317013522665	-0.020150459826	-0.082995896311	0.006235558996	0.000016438992	0.992681610698	N\A	0.053109188974	0.005661286936	0.027076542117	0.003823535721	45	2	
2150000	646.277162	1	-1.369685253098	1.353034485844	-0.024536996642	-0.132735169457	0.013795398456	0.000010870923	0.992718104965	N\A	0.054291193499	0.005481679125	0.027870535967	0.003702530510	33	3	
2200000	667.255677	1	-1.579063909877	1.515266202248	-0.040307341670	-0.183380682788	0.018756305010	0.000012289879	0.993401579106	N\A	0.056408719768	0.006206981125	0.027981004915	0.004051443896	41	4	
2250000	658.870194	1	-1.611032430138	1.544756650761	-0.043924982459	-0.198812920820	0.020813038491	0.000009116014	0.994395192134	N\A	0.055655247037	0.006073604932	0.027822853350	0.003972258017	41	3	
2300000	669.611001	1	-1.398061213864	1.409452236014	-0.029948982301	-0.143153681368	0.015044274638	0.000019909434	0.992937939907	N\A	0.053056190180	0.005530111623	0.027509376743	0.003815166122	40	2	
2350000	665.260565	1	-1.430179383990	1.383074837583	-0.027218428798	-0.131968931807	0.012613484635	0.000036255025	0.993176148065	N\A	0.058228475575	0.006761655100	0.028437089631	0.004366933109	42	4	
2400000	668.106518	1	-1.345715766472	1.305461956797	-0.021500013407	-0.056104692429	0.003844845608	0.000064736012	0.994317666070	N\A	0.049254453289	0.004823633359	0.025629216807	0.003321190343	46	4	
2450000	651.687110	1	-1.419754863582	1.420800278286	-0.033795047958	-0.126665117471	0.013633819632	0.000033221648	0.993829853699	N\A	0.065698111112	0.007311872208	0.030904165584	0.004440552906	47	3	
2500000	663.387365	1	-1.434904746147	1.376715603481	-0.029060261192	-0.106209925627	0.011554391560	0.000071039712	0.994285007652	N\A	0.053592647712	0.005329829546	0.026785558464	0.003497934745	32	4	
2550000	665.825277	1	-1.526850802558	1.431661444989	-0.032887495813	-0.140319964381	0.013494031897	0.000036363475	0.993107820373	N\A	0.054193838342	0.005460661125	0.028122419617	0.003745506851	42	2	
2600000	650.819959	1	-1.603559960203	1.454266223202	-0.032645069182	-0.120501488804	0.009760945341	0.000024116267	0.992935107615	N\A	0.059849043610	0.006557206045	0.029144411169	0.004213763256	44	3	
2650000	668.885256	1	-1.514154400986	1.486578347643	-0.040793861076	-0.168443572052	0.020570962541	0.000002752381	0.992933330762	N\A	0.053163162389	0.005665359750	0.026686467789	0.003792231005	42	5	
2700000	654.669985	1	-1.640958949252	1.559672507388	-0.047376679110	-0.208931830370	0.024460564483	0.000012550024	0.993047008734	N\A	0.055847032840	0.005682449459	0.029072928660	0.003903252626	39	2	
2750000	665.658409	1	-1.663548039654	1.552475098781	-0.042843726109	-0.202965779183	0.021787216638	0.000011628028	0.993750089946	N\A	0.047735545879	0.004995154083	0.022803287021	0.003211144724	38	6	
2800000	659.040938	1	-1.647871592610	1.560285095186	-0.048860195218	-0.187307561431	0.022992890196	0.000033247824	0.993499940850	N\A	0.058937537698	0.006221025194	0.029857806519	0.004103467926	45	3	
2850000	657.332294	1	-1.400242287674	1.369010446507	-0.027567452317	-0.099810942943	0.008730685852	0.000048985011	0.992792368479	N\A	0.048380361865	0.005172229228	0.024423928153	0.003516056515	43	4	
2900000	657.443392	1	-1.478818851353	1.406013397386	-0.031319893592	-0.140670967063	0.016898975199	0.000072856032	0.992897774965	N\A	0.052517561319	0.005217897048	0.027248768934	0.003589515974	34	4	
2950000	666.409033	1	-1.575660822558	1.470909246780	-0.034611457749	-0.165688472841	0.016129872796	0.000031250536	0.994351738039	N\A	0.051924585117	0.005415282598	0.025873332005	0.003582314522	36	2	
3000000	667.428429	1	-1.802811228449	1.630540289962	-0.055419586385	-0.227624389891	0.026647022933	0.000024618406	0.994975733027	N\A	0.055238006315	0.005922399332	0.027896191851	0.004020365290	46	3	
3050000	656.120610	1	-1.424267493689	1.390215910377	-0.030545343590	-0.127419441338	0.014275742516	0.000039612069	0.993874958280	N\A	0.053465279286	0.005451745528	0.027711253993	0.003695691326	57	3	
3100000	664.104324	1	-1.522067668549	1.414113418249	-0.032534323444	-0.120582051366	0.011390954134	0.000046285496	0.993817774474	N\A	0.055159018160	0.005638150259	0.027822697911	0.003795831165	43	4	
3150000	661.738399	1	-1.579187931803	1.453469112847	-0.033663727929	-0.145658888150	0.014504666894	0.000075524676	0.991954663344	N\A	0.058228961973	0.006982383965	0.027734035870	0.004272831533	47	3	
3200000	650.015288	1	-1.431864094817	1.405721528010	-0.030093043076	-0.147895674341	0.016171931016	0.000029584577	0.993256603167	N\A	0.055040927770	0.006059231900	0.025754035506	0.003679014484	39	2	
3250000	658.613994	1	-1.242612012327	1.325559091837	-0.021683352243	-0.120393261475	0.011881628808	0.000006260025	0.992586786445	N\A	0.057493889786	0.006216154246	0.028367639915	0.004014162782	38	2	
3300000	662.387496	1	-1.473709361415	1.462737826992	-0.036746157469	-0.143432306767	0.014946223843	0.000018901578	0.994258852670	N\A	0.045422162754	0.004797646787	0.023969902273	0.003377215921	52	4	
3350000	659.744292	1	-1.413658972084	1.441030372724	-0.034846142702	-0.153261971436	0.016924686575	0.000013913595	0.995436449865	N\A	0.049234270574	0.004419894133	0.027374515922	0.003360651617	44	2	
3400000	644.837698	1	-1.490158492605	1.442268391673	-0.033153754799	-0.165981265182	0.016540983093	0.000017982958	0.991960428548	N\A	0.054925520119	0.005889880008	0.026979679083	0.003840649575	44	2	
3450000	642.719517	1	-1.698324488441	1.605704163023	-0.049792541609	-0.236176624706	0.025218215998	0.000017216865	0.992453622937	N\A	0.053851518034	0.005697228442	0.028456636415	0.004006969678	48	3	
3500000	660.835350	1	-1.537950805197	1.505005784468	-0.042107472058	-0.166072004623	0.017811785086	0.000020959664	0.994713235116	N\A	0.054723620039	0.005862772787	0.027819136600	0.003968763973	44	2	
3550000	647.863842	1	-1.551593246105	1.511750862131	-0.038825440976	-0.197967796363	0.021299402721	0.000035901104	0.991469218621	N\A	0.057030081942	0.005833337628	0.029757691198	0.003999899396	47	3	
3600000	665.884707	1	-1.526489354035	1.509696907503	-0.041528842079	-0.162362211072	0.017752647343	0.000014789171	0.993826263386	N\A	0.051378108438	0.005471673902	0.026489101906	0.003710848038	40	4	
3650000	677.038574	1	-1.823175893561	1.689626274346	-0.060676591950	-0.235367444398	0.027656837602	0.000086100436	0.994488763415	N\A	0.045709521426	0.005311150382	0.023728885019	0.003578814541	44	6	
3700000	664.478739	1	-1.490309129698	1.475870223245	-0.036751499595	-0.173503834862	0.018772737712	0.000037531616	0.994453852307	N\A	0.059844431338	0.006899550585	0.028092892223	0.004203740557	44	3	
3750000	660.128845	1	-1.556933275114	1.517733291055	-0.040035720097	-0.187243311345	0.020549616879	0.000016686334	0.992740837781	N\A	0.058797733359	0.006559816796	0.029143968371	0.004268871589	42	4	
3800000	661.669069	1	-1.697797711471	1.610192736771	-0.048837262995	-0.233801237634	0.025059091031	0.000029015033	0.993079186965	N\A	0.056325373204	0.005950490974	0.029017837922	0.004031047486	49	3	
3850000	660.543449	1	-1.807192966328	1.649072602964	-0.050710102066	-0.239643081978	0.024681077291	0.000023805376	0.993112389545	N\A	0.056027136830	0.005889524279	0.028322562515	0.003914097974	44	4	
3900000	686.692373	1	-1.556077726720	1.550834883395	-0.050350660978	-0.191347072129	0.024830632751	0.000014540085	0.993397079552	N\A	0.059904305505	0.007184611800	0.028202214370	0.004438753222	37	7	
3950000	656.151058	1	-1.534426956562	1.496836106281	-0.038667449323	-0.159910318041	0.015549712719	0.000072990914	0.993112226555	N\A	0.054616461410	0.005487651601	0.028346756346	0.003737727951	56	3	
4000000	652.054344	1	-1.541395486835	1.499488711218	-0.037540994079	-0.181681324606	0.018356923087	0.000152090160	0.992823665215	N\A	0.058064733478	0.005758692632	0.030384913952	0.003966573684	48	2	
4050000	659.239878	1	-1.600290456586	1.547504596795	-0.042979031036	-0.201634213072	0.022388626054	0.000085950589	0.993048749473	N\A	0.053702347635	0.005787384468	0.026114777505	0.003607321541	46	3	
4100000	652.265086	1	-1.391663361689	1.373538562301	-0.027419168991	-0.129711380610	0.015551124510	0.000092498760	0.992527321198	N\A	0.058196249932	0.006599497406	0.027698303636	0.004144290243	38	1	
4150000	655.808217	1	-1.302861220442	1.316542907142	-0.023076086494	-0.091075364088	0.010987007999	0.000082086366	0.993313716597	N\A	0.052696767733	0.005498843880	0.025146583357	0.003479408080	42	2	
4200000	650.945850	1	-1.447559893867	1.413108147867	-0.029831574260	-0.102220210379	0.007254646586	0.000017842027	0.991542702187	N\A	0.065321934642	0.007269315975	0.031942097028	0.004644208279	40	2	
4250000	674.285587	1	-1.456113197340	1.402426322487	-0.029595405343	-0.136725859333	0.014057060806	0.000148978619	0.992816163135	N\A	0.052979340096	0.005776042652	0.024777020645	0.003542664340	58	5	
4300000	646.383859	1	-1.412545940474	1.378262962482	-0.028735506279	-0.116984162686	0.013464352107	0.000178461463	0.993592783086	N\A	0.050659549357	0.005094188153	0.026831787994	0.003542849296	35	2	
4350000	656.856204	1	-1.344534864309	1.386858967517	-0.028085415188	-0.118232792621	0.010328819542	0.000082246914	0.993343109618	N\A	0.052170290819	0.004963972993	0.027667822472	0.003384849049	36	3	
4400000	654.734374	1	-1.519166231402	1.452614185823	-0.034832852312	-0.155617400333	0.014133737117	0.000064898582	0.991654378632	N\A	0.057819649077	0.006265872784	0.028685514103	0.003945827272	49	3	
4450000	663.759092	1	-1.361752217902	1.325837920758	-0.021834100868	-0.095227905776	0.008227118270	0.000073692219	0.994871789597	N\A	0.051064254481	0.005320623469	0.026138617406	0.003601820841	49	4	
4500000	670.909864	1	-1.465186307579	1.412544756181	-0.032214256875	-0.142623497561	0.016357821945	0.000057740050	0.992880214065	N\A	0.051335273961	0.005209796423	0.026846665422	0.003606982285	43	4	
4550000	656.773825	1	-1.551913148660	1.426833256658	-0.030234842993	-0.138075937191	0.011394592318	0.000025210436	0.994291336297	N\A	0.050813993673	0.004840467796	0.026564377740	0.003312641488	44	3	
4600000	639.854769	1	-1.549437366338	1.474093917493	-0.038168093097	-0.165589062840	0.018791358321	0.000029325453	0.991979544998	N\A	0.055758506123	0.005990403374	0.028828356865	0.004176969924	38	4	
4650000	650.187752	1	-1.390072956792	1.364237642193	-0.024879921110	-0.116452953244	0.010741354238	0.000021896310	0.993969037958	N\A	0.051044587100	0.005187037024	0.026432528245	0.003542439760	48	3	
4700000	669.908175	1	-1.517681081463	1.465092089691	-0.032821318948	-0.173226984878	0.014860813451	0.000029146659	0.993152163419	N\A	0.055357725153	0.005483185625	0.029038328561	0.003762241804	39	5	
4750000	667.106798	1	-1.470921851130	1.411479275229	-0.032587138656	-0.125511934394	0.013960878046	0.000053672800	0.994267604121	N\A	0.053425906684	0.005363139337	0.027067819978	0.003538145889	34	4	
4800000	664.318264	1	-1.584400166837	1.455020066778	-0.031561755381	-0.157852143948	0.014113650959	0.000048444330	0.992602321588	N\A	0.056322506318	0.005784973452	0.027679753047	0.003726775207	38	3	
4850000	662.845199	1	-1.528529087191	1.434081895330	-0.033588240409	-0.146394332229	0.015186499799	0.000071783370	0.994900203901	N\A	0.046651021453	0.004377127285	0.024296458612	0.002987890322	43	3	
4900000	672.774279	1	-1.315827934093	1.303408297501	-0.020270400332	-0.102332820328	0.008472313325	0.000027976814	0.995175502291	N\A	0.049762739160	0.004885683027	0.026195655679	0.003362142811	31	4	
4950000	661.759138	1	-1.467523509387	1.389220164913	-0.029520436327	-0.127106185043	0.013454295611	0.000098116290	0.995794736336	N\A	0.053790617240	0.006463302402	0.023073466852	0.003638401939	40	4	
5000000	653.687837	1	-1.558969879458	1.476747229956	-0.037237353150	-0.178873531240	0.018451462598	0.000012084329	0.992370211624	N\A	0.062435640388	0.007074886190	0.030068713032	0.004322369748	49	2	
5050000	664.226506	1	-1.685664606079	1.519591435232	-0.041986174725	-0.189461427493	0.022217995146	0.000005415452	0.991802558006	N\A	0.056552321124	0.005873101138	0.028939309813	0.003990443990	47	3	
5100000	659.923089	1	-1.552640356824	1.457090065695	-0.037085178896	-0.164574881513	0.019643848620	0.000018748125	0.992346032423	N\A	0.063281472859	0.007594862454	0.028963795109	0.004586760106	35	4	
5150000	657.858534	1	-1.315121577760	1.363637937168	-0.024842597537	-0.098400732027	0.007923542861	0.000014101032	0.994332284192	N\A	0.045468878824	0.004554390129	0.022362903124	0.002943008184	54	6	
5200000	669.169735	1	-1.725277707982	1.589446676438	-0.051272859965	-0.209483725754	0.025323076509	0.000073793355	0.994451030700	N\A	0.056705820589	0.006547520084	0.026693921727	0.004101815125	58	3	
5250000	668.350814	1	-1.684598114410	1.559164696686	-0.046947126235	-0.225204035055	0.027013655875	0.000044208631	0.993196924897	N\A	0.053287052082	0.005504383291	0.027562580056	0.003712224394	44	6	
5300000	655.370068	1	-1.562598720119	1.497642677705	-0.038907359816	-0.172268799254	0.017813881000	0.000044176403	0.993539158695	N\A	0.054350345634	0.005456357745	0.028047868286	0.003717257109	40	1	
5350000	653.854105	1	-1.400192301193	1.358142004452	-0.027405257192	-0.103199362322	0.010167111779	0.000050583944	0.993013497299	N\A	0.054703743647	0.005564022016	0.028749895405	0.003849317105	48	4	
5400000	659.684804	1	-1.575200346982	1.473865115540	-0.035568180308	-0.175055306177	0.017849871297	0.000027299813	0.992190477581	N\A	0.054997007704	0.005451203040	0.028898512570	0.003767269303	39	3	
5450000	655.730228	1	-1.433683791067	1.379178957142	-0.028580838888	-0.114824634581	0.012764190435	0.000058723276	0.992926621568	N\A	0.051066654471	0.005155578319	0.026872845754	0.003567248619	40	3	
5500000	666.591877	1	-1.591701523697	1.491536118239	-0.037925073053	-0.188947335201	0.019770746542	0.000040285968	0.993281289131	N\A	0.058225062818	0.006370905954	0.029484724558	0.004225869841	45	4	
5550000	667.525442	1	-1.592367142934	1.520844971658	-0.042579798181	-0.205354017649	0.023876026194	0.000052167063	0.993500242047	N\A	0.059370959919	0.006719607694	0.028322941983	0.004247360003	53	2	
5600000	680.302392	1	-1.751517031933	1.420363502598	-0.032243098613	-0.146330525609	0.014696913577	0.000040938994	0.995498193332	N\A	0.046182123610	0.004273803044	0.024600241760	0.003013950354	46	7	
5650000	649.602233	1	-1.588671622087	1.491356781160	-0.039255495783	-0.176881375734	0.019658390473	0.000076482734	0.992091590034	N\A	0.056358770719	0.006110680819	0.028707216764	0.004052456098	38	2	
5700000	644.125401	1	-1.537439878384	1.445814594144	-0.035294699768	-0.130747396766	0.014275391633	0.000064112854	0.992461878327	N\A	0.055308243537	0.005315883611	0.029907508231	0.003895365786	42	2	
5750000	654.147241	1	-1.568791032027	1.488215178631	-0.038791691095	-0.177968244299	0.020100146283	0.000046714787	0.993498162448	N\A	0.050349878683	0.004862215896	0.026443676450	0.003304103382	52	3	
5800000	665.077193	1	-1.527406945285	1.472739287166	-0.034891578895	-0.189100984488	0.019125573292	0.000054944578	0.993738625925	N\A	0.053982534349	0.005605550885	0.027360323278	0.003731157497	51	4	
5850000	657.049542	1	-1.510395939931	1.457572530450	-0.036681978532	-0.174022165617	0.019495190872	0.000062681764	0.993284201157	N\A	0.055582494441	0.005573010183	0.028794356972	0.003769081407	31	4	
5900000	665.543485	1	-1.525759905779	1.468143412018	-0.035639887191	-0.175021774351	0.018519089661	0.000014579082	0.992687814862	N\A	0.053148420977	0.005726404109	0.026901988259	0.003862385493	46	3	
5950000	656.646547	1	-1.515333975752	1.470939531560	-0.036329166599	-0.161502349271	0.016494995272	0.000016492652	0.994620663667	N\A	0.053550208938	0.005220142664	0.028282058491	0.003598187426	38	3	
6000000	652.667599	1	-1.539269347642	1.482342768798	-0.036931197616	-0.158281507677	0.016297621775	0.000024497005	0.991397417844	N\A	0.059910627827	0.006370144911	0.030421308759	0.004237275975	35	3	
6050000	664.575304	1	-1.456236347745	1.493818215215	-0.039254573570	-0.202489019757	0.024038335366	0.000019912710	0.994123094526	N\A	0.057851338470	0.006186915400	0.028500358286	0.004042568020	42	5	
6100000	662.569802	1	-1.568588431900	1.528927664807	-0.044857999107	-0.166440862818	0.018301465308	0.000017461961	0.992650985829	N\A	0.053673904978	0.005687257093	0.027625386255	0.003835911878	40	4	
6150000	657.977687	1	-1.547399424359	1.496084263063	-0.041287502886	-0.172836345026	0.021819612351	0.000062878453	0.992830580741	N\A	0.061006394248	0.007010177774	0.029394715839	0.004389806703	29	3	
6200000	650.733367	1	-1.530436897456	1.426464545055	-0.035928767447	-0.105710957521	0.010955954738	0.000039037227	0.991818129296	N\A	0.059330573506	0.006950218906	0.028977363279	0.004409567711	40	3	
6250000	662.397397	1	-1.479838533515	1.423990789989	-0.030598300213	-0.129055709822	0.011232385863	0.000025026163	0.994071677691	N\A	0.050301424008	0.005709730408	0.020319273532	0.003151413964	38	3	
6300000	648.348631	1	-1.507695733079	1.412397621675	-0.030119746112	-0.126171671864	0.011649205467	0.000056929444	0.993376175975	N\A	0.053740214276	0.005294293759	0.027895392214	0.003606960365	40	2	
6350000	655.236188	1	-1.531866685035	1.474238249576	-0.038255083427	-0.154658173212	0.016199365469	0.000033380325	0.993267371064	N\A	0.054651525006	0.005560923257	0.028116224356	0.003758087223	38	1	
6400000	653.347855	1	-1.567516374064	1.521571861063	-0.040869261423	-0.185297786744	0.018643440165	0.000018224056	0.994421361739	N\A	0.053109995364	0.005119313145	0.028053651476	0.003541078193	52	3	
6450000	666.959526	1	-1.470490878188	1.468073139632	-0.036918203830	-0.174029115358	0.019237871018	0.000029353348	0.993802064517	N\A	0.056786011303	0.006368121499	0.027668640382	0.004000349726	36	4	
6500000	677.095743	1	-1.592316033673	1.554663324584	-0.044269168270	-0.213149852270	0.023246850304	0.000042380424	0.993375912282	N\A	0.055832300764	0.006593102161	0.027238524058	0.004206099658	46	6	
6550000	670.012084	1	-1.653903815368	1.578844272764	-0.047173053912	-0.206059378112	0.023772583748	0.000026704266	0.992395305599	N\A	0.053202059731	0.005827804316	0.027681413610	0.003875192775	36	6	
6600000	660.378971	1	-1.376436598450	1.410612602645	-0.030933517843	-0.139507516925	0.015094288589	0.000016266652	0.991264076090	N\A	0.061887463426	0.006779586705	0.030330578979	0.004310914223	48	4	
6650000	655.045502	1	-1.349579634553	1.364505204550	-0.025672125709	-0.092917586973	0.006596375796	0.000063994076	0.994075575486	N\A	0.049831357558	0.005082336324	0.024819177616	0.003356765234	53	3	
6700000	648.278231	1	-1.424934607152	1.424740527113	-0.031176586734	-0.139390116064	0.012083930765	0.000032574926	0.992909263941	N\A	0.061630984207	0.007034612941	0.029272327485	0.004530676897	35	3	
6750000	672.791314	1	-1.365822709579	1.380199810216	-0.029045028225	-0.117000733164	0.011605620384	0.000047826388	0.995749678450	N\A	0.045585228408	0.004818625205	0.020248187942	0.002804106743	53	4	
6800000	657.401434	1	-1.500133469534	1.449836886176	-0.034517903401	-0.131875523616	0.012826005489	0.000054188461	0.993836703285	N\A	0.048434210013	0.004783608899	0.025273770438	0.003276290673	46	3	
6850000	661.137149	1	-1.554008669456	1.488181084844	-0.037848199413	-0.160818200079	0.015802486229	0.000143871619	0.992414401687	N\A	0.058545702451	0.005959379052	0.029932281846	0.004022272971	47	3	
6900000	651.846379	1	-1.396479745670	1.415027225084	-0.034047767228	-0.138917118509	0.015919137867	0.000033669587	0.993408846658	N\A	0.061180986492	0.006981203843	0.028950771690	0.004332182692	38	1	
6950000	654.362133	1	-1.654503486901	1.570747153368	-0.047226374223	-0.220331586442	0.025017644596	0.000007660493	0.993206325221	N\A	0.057272515826	0.006190577561	0.028584129513	0.004035773469	47	2	
7000000	659.324748	1	-1.486742556514	1.420965768898	-0.029103613833	-0.155157558136	0.013633031716	0.000065544229	0.993581076412	N\A	0.053479271551	0.005841905457	0.026734681131	0.003830824754	35	3	
7050000	647.241380	1	-1.502153132553	1.408390609061	-0.031130029925	-0.133586117994	0.012940101312	0.000054742307	0.991302531068	N\A	0.053378402859	0.005461834568	0.028409387834	0.003896144069	30	4	
