Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m8-VR-002.txt
Log File Name:                   NEO_d1_m8-VR-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            388821576
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m8-VR-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1600000	634.702554	1	-1.283767657526	1.302696668446	-0.017780514249	-0.056888514888	0.000053636193	0.992334215952	N\A	0.028299889070	0.002804829324	0.010727870589	39	26	
1650000	648.579498	1	-1.157486252074	1.219243448611	-0.010479855558	-0.046832025428	0.000026747297	0.992484776040	N\A	0.027662256366	0.002570372523	0.010479511818	40	31	
1700000	650.945332	1	-1.189580169722	1.244900145573	-0.014407367105	-0.026156095142	0.000018853127	0.992979208128	N\A	0.028716142399	0.002737242086	0.010421759034	46	30	
1750000	632.129419	1	-1.220810147752	1.272930025344	-0.011722817326	-0.071110346394	0.000021720009	0.990246793410	N\A	0.033281048104	0.003260496822	0.012940089347	36	32	
1800000	653.660438	1	-1.111415489934	1.193703931447	-0.012112293439	-0.018830197458	0.000029565338	0.994910156280	N\A	0.024105042130	0.002117591634	0.008369740430	44	41	
1850000	635.446446	1	-1.236185426776	1.271869621466	-0.016300961090	-0.044310132256	0.000023306140	0.992502247304	N\A	0.026190978519	0.002452941936	0.009288352135	42	27	
1900000	637.050131	1	-1.237441037296	1.268934656422	-0.014489668060	-0.045890138458	0.000028416032	0.992257843929	N\A	0.031461323094	0.003128534588	0.011339670818	39	24	
1950000	634.478102	1	-1.322675660823	1.325486656062	-0.019147348742	-0.058168550316	0.000018580907	0.992771858254	N\A	0.026023518399	0.002447549250	0.010535520770	56	32	
2000000	641.674253	1	-1.219647463074	1.247448577245	-0.014635389931	-0.032886365046	0.000026166627	0.993188140457	N\A	0.028208820530	0.002577430062	0.009677009758	54	29	
2050000	631.947189	1	-1.152226263154	1.205154227948	-0.009481121011	-0.034639899703	0.000102082446	0.992855992451	N\A	0.027740695228	0.002715665024	0.009315309131	52	39	
2100000	612.317283	1	-1.247585644227	1.286598599928	-0.016194317352	-0.063365467356	0.000058546796	0.993007907156	N\A	0.026841121450	0.002554122762	0.009294869938	45	28	
2150000	630.561839	1	-1.168282002801	1.213841332365	-0.011404999941	-0.037700444054	0.000050537811	0.994437830181	N\A	0.025294480897	0.002290474670	0.008099936940	42	24	
2200000	631.174605	1	-1.280851552005	1.281272077324	-0.015518450089	-0.046716725882	0.000083553224	0.992101119952	N\A	0.025821660871	0.002496203857	0.009499149894	57	21	
2250000	642.570682	1	-1.326009264529	1.281076210368	-0.016252252945	-0.050426466293	0.000060543415	0.991388294976	N\A	0.029152110483	0.002789814820	0.011122806162	46	27	
2300000	647.702012	1	-1.179964035356	1.241040003885	-0.012737887747	-0.044110551150	0.000050860275	0.993600384251	N\A	0.025305186934	0.002277681802	0.009167375754	45	31	
2350000	641.702425	1	-1.249557789326	1.287191920497	-0.015008387179	-0.055313031666	0.000098582008	0.991588061909	N\A	0.029810522331	0.003213460574	0.010271058986	49	23	
2400000	649.108791	1	-1.240456717882	1.238929540364	-0.014490971242	-0.030004746760	0.000062036465	0.992598651700	N\A	0.027978312727	0.002655070748	0.010654259937	60	33	
2450000	638.162700	1	-1.351295824831	1.294808092856	-0.018645423730	-0.045624567684	0.000139111174	0.993420516615	N\A	0.025825626696	0.002350902949	0.009523164819	56	26	
2500000	635.545665	1	-1.207542077055	1.256164958647	-0.014813351828	-0.043097599640	0.000119642239	0.993223360611	N\A	0.025915367651	0.002416298492	0.008601953309	46	32	
2550000	634.425452	1	-1.131349861084	1.231767686453	-0.013656282701	-0.037010011388	0.000145025192	0.992054452504	N\A	0.029957575667	0.002822393881	0.011225548082	53	28	
2600000	631.322516	1	-1.188005137947	1.212798247240	-0.009922922580	-0.030979398763	0.000057695933	0.991064296856	N\A	0.029229994941	0.002764195959	0.011160922658	54	24	
2650000	636.985739	1	-1.009223498695	1.158310960198	-0.008441666539	-0.011248109846	0.000049134601	0.993866310699	N\A	0.023710542440	0.002135773160	0.008174908750	51	26	
2700000	634.809324	1	-1.195801412113	1.249903041976	-0.014614240346	-0.040866353472	0.000090856837	0.991870557347	N\A	0.028197561320	0.002679942903	0.010505060491	42	33	
2750000	638.856612	1	-1.217291169838	1.276528226752	-0.016968068968	-0.038258859578	0.000175773431	0.993537955693	N\A	0.024620651087	0.002249403298	0.008833829248	49	27	
2800000	650.619676	1	-1.208278558269	1.249063017950	-0.013199969157	-0.049434742012	0.000086555363	0.993198358554	N\A	0.028455241048	0.002728158472	0.010541716118	57	30	
2850000	645.619495	1	-1.172158115454	1.248227133722	-0.014856623283	-0.039912908003	0.000045231079	0.994905829152	N\A	0.024470552626	0.002240422362	0.007545661990	49	26	
2900000	661.005641	1	-1.183013510416	1.241956133867	-0.012965162273	-0.039558100765	0.000014405619	0.992137737000	N\A	0.027863957038	0.002708605643	0.010167246564	42	31	
2950000	624.702768	1	-0.991937588656	1.134827286180	-0.002952380173	-0.014957107807	0.000029711884	0.990811658177	N\A	0.031598041732	0.003176969655	0.012311530474	50	26	
3000000	639.393388	1	-1.197416288155	1.256599337737	-0.012908834206	-0.055363633937	0.000032126248	0.991135863028	N\A	0.028699569216	0.002704175638	0.010879941176	41	28	
3050000	642.996996	1	-1.178862412190	1.253601894577	-0.011933352292	-0.046111387469	0.000024015426	0.991812022357	N\A	0.025364764256	0.002582965260	0.010085043654	55	30	
3100000	639.953255	1	-1.173418142749	1.260275060737	-0.013777355212	-0.051630886399	0.000015589626	0.992095908764	N\A	0.030093683235	0.003128951208	0.012667813066	44	25	
3150000	631.281875	1	-1.192665278722	1.246655137719	-0.013967993731	-0.038014152554	0.000014486898	0.992317606349	N\A	0.028690918370	0.002950707014	0.010068426346	52	30	
3200000	634.791312	1	-1.163064524774	1.265321049452	-0.014808303752	-0.055955076378	0.000017936581	0.993500008162	N\A	0.027469454251	0.002626810985	0.010194597060	56	30	
3250000	633.976442	1	-1.211821133598	1.254099242124	-0.013250820298	-0.041906670768	0.000017723695	0.991823880275	N\A	0.030696518323	0.002953359003	0.011866283272	47	27	
3300000	635.385473	1	-1.260532958823	1.261941465269	-0.012168589434	-0.051844108673	0.000018352108	0.990350295763	N\A	0.028961970499	0.002937452456	0.010919564512	27	25	
3350000	633.699292	1	-1.207993923093	1.272728884595	-0.017089132067	-0.042523685096	0.000013704160	0.992412325792	N\A	0.026942428511	0.002736388685	0.009513458176	55	25	
3400000	647.930672	1	-1.282612763327	1.292291177448	-0.017895509111	-0.049852378912	0.000027014380	0.992922372320	N\A	0.026570443757	0.002396214152	0.009720134128	50	19	
3450000	646.326187	1	-1.174221744206	1.245613389103	-0.014738463103	-0.032937422296	0.000011423089	0.992520436626	N\A	0.026380640088	0.002494568013	0.009874587016	38	36	
3500000	636.320219	1	-1.139679773265	1.226042928452	-0.010221719557	-0.035733545333	0.000031686647	0.992891378758	N\A	0.030187200355	0.002705768999	0.010924774245	62	31	
3550000	642.107839	1	-1.197854577617	1.249837024962	-0.012424805186	-0.041074941363	0.000034071692	0.991036196515	N\A	0.030762193286	0.003115027903	0.012568497761	35	36	
3600000	628.051862	1	-1.044670702383	1.165208008723	-0.005782872864	-0.029835961389	0.000065396211	0.991578235858	N\A	0.027183178838	0.002753011069	0.011926707794	49	33	
3650000	650.581182	1	-1.228891181399	1.270923794072	-0.012235485032	-0.066729845259	0.000042450416	0.991353307962	N\A	0.029514969564	0.003182314458	0.011455555688	59	33	
3700000	644.438159	1	-1.122983788152	1.187629099391	-0.011899620840	-0.020491186880	0.000089139536	0.992372600640	N\A	0.025635281773	0.002655557632	0.010773185532	51	32	
3750000	632.614213	1	-1.186960014262	1.250814976805	-0.014321206514	-0.037742353654	0.000068164550	0.994245249788	N\A	0.023619798156	0.002138744802	0.007759173065	30	24	
3800000	640.389896	1	-1.198540446265	1.232889285207	-0.013239661214	-0.035068476950	0.000068706422	0.992713263117	N\A	0.026308888571	0.002459461949	0.009169599733	48	30	
3850000	640.406922	1	-1.268319039255	1.276951248137	-0.017242613156	-0.048686479194	0.000055262408	0.991766447765	N\A	0.027779189505	0.002566331647	0.010262220012	44	31	
3900000	650.558186	1	-1.119694923020	1.200526685949	-0.009782218308	-0.033866303997	0.000035546481	0.992569079205	N\A	0.026356325268	0.002463892116	0.010286988071	48	22	
3950000	639.114138	1	-1.155318871469	1.205689402125	-0.009812801666	-0.029710616391	0.000024185878	0.991878536424	N\A	0.024346428334	0.002437594861	0.009985150107	45	30	
4000000	637.130132	1	-1.166462048477	1.253615358288	-0.013410000766	-0.049607246375	0.000014432084	0.992474306147	N\A	0.029446498173	0.002770737288	0.011031523733	45	34	
4050000	650.742636	1	-1.215317118015	1.279606507647	-0.019420777421	-0.036622384308	0.000031877826	0.992120586779	N\A	0.028816554349	0.002664608175	0.010131502226	51	26	
4100000	641.012272	1	-1.117606985084	1.180867026666	-0.008180779640	-0.029907707181	0.000068083489	0.993884657488	N\A	0.022833897697	0.002024981358	0.009927879486	46	27	
4150000	638.251696	1	-1.338003316173	1.297464343146	-0.016637917806	-0.061920102995	0.000215193611	0.993843902514	N\A	0.026311066670	0.002643861943	0.009759566442	55	33	
4200000	635.249755	1	-1.108723675854	1.192067385500	-0.008859591907	-0.036423239147	0.000026192292	0.993174652011	N\A	0.029012243194	0.002652339402	0.009729716201	52	26	
4250000	649.680644	1	-1.170391922244	1.192200393549	-0.009567608783	-0.027683241566	0.000058793992	0.991726146116	N\A	0.028174214787	0.002669136197	0.010097172455	52	20	
4300000	657.593104	1	-1.354728166620	1.327353408324	-0.019044364582	-0.064146802791	0.000070151123	0.992006811058	N\A	0.028137489611	0.002598232820	0.010047714690	33	23	
4350000	658.847765	1	-1.343969570753	1.311700423046	-0.019184179204	-0.050297458250	0.000025961834	0.993300414353	N\A	0.024272198605	0.002270479550	0.008416630612	44	25	
4400000	625.745504	1	-1.200573457047	1.253292356884	-0.013005256631	-0.039167983718	0.000024282352	0.990180758212	N\A	0.031389216650	0.003100686515	0.012621326072	52	29	
4450000	642.323759	1	-1.368880413954	1.321501678851	-0.019774655870	-0.055871096922	0.000074256503	0.992491250462	N\A	0.026684321574	0.002486832301	0.009550392779	41	32	
4500000	629.903183	1	-1.231921823403	1.248268316241	-0.013500289101	-0.042071161176	0.000107717560	0.993072052211	N\A	0.027140559474	0.002712709893	0.009623595968	54	37	
4550000	643.315243	1	-1.258691986485	1.276808230364	-0.018392013135	-0.033710279632	0.000054194839	0.993640789361	N\A	0.026110420376	0.002382546311	0.008970090924	42	23	
4600000	643.315355	1	-1.171873866924	1.217358262545	-0.012138202467	-0.024150238041	0.000261488406	0.994691457177	N\A	0.024254056380	0.002177465939	0.007694960667	42	28	
4650000	632.984844	1	-1.299477923321	1.286362086293	-0.015856660210	-0.050210300067	0.000063395210	0.990962939564	N\A	0.031814868192	0.003439758995	0.013793182933	47	31	
4700000	624.236985	1	-1.142071050095	1.210232254042	-0.010476160973	-0.027197036884	0.000068455910	0.990989727363	N\A	0.030571227173	0.002971180822	0.011574046966	53	32	
4750000	653.782160	1	-1.242919920680	1.257771268343	-0.015303247735	-0.047500021327	0.000071667440	0.994114261772	N\A	0.025734304835	0.002290843915	0.008851792123	37	30	
4800000	643.647607	1	-1.217630687120	1.254285590283	-0.014564513001	-0.041176794927	0.000118317887	0.992889215222	N\A	0.026983816061	0.002445721240	0.009517788567	47	29	
4850000	635.543056	1	-1.362425520672	1.338904248418	-0.021515247257	-0.053224670336	0.000233447958	0.992442092934	N\A	0.027667101415	0.002546793213	0.009388488468	43	31	
4900000	653.028790	1	-1.189210116679	1.237295586827	-0.013033848155	-0.039663560809	0.000141071596	0.992745313501	N\A	0.027024735609	0.002658259344	0.010329366791	43	32	
4950000	631.332694	1	-1.206538154618	1.256590771167	-0.013391730956	-0.047928294848	0.000164966819	0.991348247372	N\A	0.031316620545	0.003171922726	0.011921879298	51	34	
5000000	629.234450	1	-1.216549370359	1.291847086116	-0.016503751548	-0.057062600654	0.000156601209	0.992930328809	N\A	0.029656945961	0.002655314307	0.010723379116	39	23	
5050000	621.332339	1	-1.135190243906	1.219212298533	-0.012179605124	-0.034962815579	0.000162157889	0.994117517557	N\A	0.026874572893	0.002461953311	0.008865807134	45	23	
5100000	652.359073	1	-1.100237934505	1.177545499980	-0.007676296935	-0.026811138709	0.000098727620	0.993116928927	N\A	0.027259833988	0.002511249185	0.010549331333	52	34	
5150000	651.082731	1	-1.176928801636	1.227152655108	-0.012448192613	-0.026737563421	0.000114872919	0.992912616830	N\A	0.028964856174	0.002767708875	0.010014344944	43	25	
5200000	644.516954	1	-1.169101727309	1.225164383159	-0.012205323799	-0.032941416833	0.000034496540	0.993319851588	N\A	0.027022754663	0.002511969140	0.010171117502	50	30	
5250000	635.395647	1	-1.214822707014	1.254330309573	-0.014377849341	-0.045168204330	0.000058988291	0.992318712838	N\A	0.026950260333	0.002465196079	0.009936858101	33	25	
5300000	634.404426	1	-1.215974908330	1.240024593810	-0.010809328905	-0.049929629850	0.000122015383	0.993280469276	N\A	0.026145774699	0.002785421877	0.011298211424	47	28	
5350000	634.155147	1	-1.228545756190	1.257164326922	-0.015852209158	-0.039125754580	0.000077779121	0.994537648182	N\A	0.024139387308	0.002306248684	0.009781095743	38	26	
5400000	640.508136	1	-1.229606462293	1.260718336704	-0.014725435264	-0.041853976127	0.000068356488	0.991666115595	N\A	0.027894428497	0.002795754475	0.011310389883	52	26	
5450000	627.232942	1	-1.339388320292	1.323433326245	-0.019906092102	-0.068527888383	0.000070117099	0.991748162041	N\A	0.028472741547	0.002694891659	0.010506088906	53	26	
5500000	646.335557	1	-1.127362941446	1.207357496915	-0.010185536276	-0.046197660674	0.000037633620	0.991842915453	N\A	0.027080542695	0.002571289034	0.010650417809	42	25	
5550000	623.361434	1	-1.226769068681	1.249942489079	-0.014456189438	-0.049457395608	0.000057576883	0.992323420310	N\A	0.027019206576	0.002535209134	0.009773823429	37	29	
5600000	635.164416	1	-1.292231601312	1.290130321118	-0.018375626247	-0.047416859080	0.000089166795	0.991663722769	N\A	0.030973293298	0.002886342191	0.011272573330	37	25	
5650000	649.992780	1	-1.123392772286	1.244427991228	-0.013949976589	-0.034894079813	0.000071951290	0.992903703012	N\A	0.023552081958	0.002444983539	0.009823548236	38	26	
5700000	666.499260	1	-1.173020708459	1.214359838397	-0.010597821043	-0.037125043806	0.000094027205	0.993625451081	N\A	0.023612761686	0.002184312726	0.008902727198	52	30	
5750000	641.775431	1	-1.117234035932	1.179868502753	-0.010002657733	-0.026535509338	0.000092713433	0.995858371956	N\A	0.023090907205	0.002075693306	0.006756050385	49	26	
5800000	643.731720	1	-1.249618899522	1.282185529629	-0.016362283480	-0.044296703347	0.000024741544	0.993480515711	N\A	0.027230726897	0.002408665772	0.008849338179	45	33	
5850000	645.438730	1	-1.269561812536	1.305925338429	-0.019417654586	-0.049223267697	0.000027234777	0.992328300352	N\A	0.027109896609	0.002528982638	0.009647620407	48	34	
5900000	626.840639	1	-1.167630830187	1.197690220349	-0.010357388048	-0.026048230413	0.000055845021	0.990916988985	N\A	0.023677780034	0.002577485308	0.008094841431	50	26	
5950000	626.047214	1	-1.231403778759	1.252547591010	-0.014084819695	-0.048573242157	0.000054368443	0.992575987687	N\A	0.025821802434	0.002381357465	0.009216861384	42	25	
6000000	647.873270	1	-1.116708568041	1.197452078901	-0.009560734519	-0.029817091403	0.000003297460	0.992883660288	N\A	0.026527095221	0.002448773656	0.009753852808	46	31	
6050000	646.981832	1	-1.212919513220	1.249917441837	-0.013222625581	-0.038791008828	0.000006971952	0.992893832343	N\A	0.028493225871	0.002599849093	0.009912261295	45	34	
6100000	650.969999	1	-1.344927736493	1.300747530326	-0.016869324542	-0.057184526582	0.000020933131	0.993125700388	N\A	0.027288256404	0.002544449987	0.009210427249	36	20	
6150000	637.049892	1	-1.167223011942	1.227121875604	-0.012432762922	-0.039184782803	0.000011266167	0.993261298253	N\A	0.027279911249	0.002503730591	0.009850539174	55	31	
6200000	632.137826	1	-1.201560051626	1.243968015155	-0.015104785716	-0.040942027115	0.000010351293	0.996004086799	N\A	0.023096926446	0.002085335885	0.007618391721	47	38	
6250000	638.647306	1	-1.321841888315	1.284267297352	-0.015607901498	-0.050398250020	0.000024458997	0.992438522114	N\A	0.027211935367	0.002503449091	0.009028587051	54	28	
6300000	639.669778	1	-1.244240974932	1.276077487367	-0.015946321483	-0.045454670231	0.000040287433	0.992289920773	N\A	0.027463045905	0.002645202915	0.009646800750	60	37	
6350000	636.834947	1	-1.272922765543	1.276036486303	-0.017217497833	-0.037326646173	0.000060612290	0.990845841776	N\A	0.027294433265	0.002771745001	0.010286882015	32	27	
6400000	653.516636	1	-1.309471545142	1.293455455435	-0.018206666712	-0.053082021632	0.000071436020	0.992602311467	N\A	0.026339763628	0.002699984051	0.009756951492	57	39	
6450000	638.574608	1	-1.299423883945	1.310171949333	-0.019421883528	-0.051309757430	0.000169862987	0.993120312674	N\A	0.027341809269	0.002714762998	0.010828884764	43	28	
6500000	633.840715	1	-1.115320502620	1.256874933195	-0.013555900333	-0.047240945146	0.000093628832	0.993335821526	N\A	0.027369618233	0.002544891556	0.009504120533	36	24	
6550000	644.667865	1	-1.134595641819	1.233112793881	-0.012339509648	-0.028654016217	0.000133849281	0.992637814368	N\A	0.026554052838	0.002440549852	0.009819259147	35	32	
6600000	641.673478	1	-1.177597972172	1.244019158137	-0.014056601367	-0.035772647676	0.000280260671	0.993257415645	N\A	0.027728970751	0.002503771620	0.009428511040	40	31	
6650000	637.527122	1	-1.225663387400	1.277541292518	-0.014291135134	-0.056637259087	0.000178844676	0.993353484819	N\A	0.025571351110	0.002491051203	0.009688783878	48	27	
6700000	652.705362	1	-1.224375890837	1.257170823112	-0.014172337327	-0.044967000112	0.000149587722	0.992078055412	N\A	0.027562832036	0.002679874519	0.010432302219	53	20	
6750000	647.360380	1	-1.204745305454	1.232663485578	-0.012855148617	-0.030045851757	0.000073601293	0.992514589779	N\A	0.027052295369	0.002582769084	0.009718986724	51	31	
6800000	645.577225	1	-1.198923978495	1.233130103829	-0.013873871522	-0.031659104439	0.000028346061	0.993191022093	N\A	0.027821132808	0.002548992802	0.010140525889	34	31	
6850000	645.141839	1	-1.194153163484	1.242296665239	-0.014203442406	-0.037498385935	0.000007772010	0.991462691820	N\A	0.029477507904	0.002703190660	0.011436804449	48	28	
6900000	658.864876	1	-1.171349128418	1.197359461754	-0.011263885516	-0.023342069566	0.000011397916	0.995213492567	N\A	0.021798476893	0.002037017294	0.006551899622	51	31	
6950000	633.275151	1	-1.216549498451	1.244006723791	-0.013599773434	-0.034615282630	0.000021703259	0.992867462873	N\A	0.026109414271	0.002499536692	0.008832808219	50	38	
7000000	633.779349	1	-1.267659674600	1.284951700967	-0.016692436180	-0.057549178353	0.000067730883	0.992083815081	N\A	0.026529525128	0.002501571964	0.009699542988	51	31	
7050000	644.417761	1	-1.237525977652	1.255897431573	-0.017810700237	-0.031975961683	0.000043710295	0.992615922492	N\A	0.026752888673	0.002427007209	0.009705337229	43	21	
7100000	638.861757	1	-1.128809940304	1.192374194015	-0.008042767067	-0.044823735599	0.000028308176	0.992558538821	N\A	0.026648523355	0.002597012734	0.010699166224	48	22	
7150000	645.565014	1	-1.228026009212	1.229897836231	-0.013998661952	-0.032371251715	0.000062537011	0.995201066561	N\A	0.022858897169	0.002065384010	0.007591901087	51	26	
7200000	649.979235	1	-1.160119524059	1.236548072305	-0.014570611914	-0.034015988126	0.000029810365	0.993766315530	N\A	0.025562679556	0.002300811817	0.008892667193	45	30	
7250000	638.783111	1	-1.262834698283	1.288041629134	-0.014574023581	-0.064856615934	0.000021444262	0.991632183276	N\A	0.028751158467	0.003081402909	0.011733211636	44	33	
7300000	645.349725	1	-1.280081704860	1.256290365738	-0.015097366585	-0.037516815819	0.000024766786	0.991922212014	N\A	0.029682554130	0.002771695632	0.010622690590	28	23	
7350000	629.375780	1	-1.284901992703	1.258871725731	-0.017840061996	-0.028521944574	0.000017023142	0.992282951902	N\A	0.031362218843	0.002993965662	0.011569910681	44	27	
7400000	640.572008	1	-1.155775633591	1.219608923025	-0.008803744808	-0.045177106126	0.000020817461	0.992146060292	N\A	0.025861338067	0.002580954136	0.009895556030	56	28	
7450000	651.443054	1	-1.169080381864	1.212278247135	-0.011819601960	-0.033968615642	0.000014119425	0.993451570119	N\A	0.026005794495	0.002518175490	0.008650740906	39	26	
7500000	625.513383	1	-1.169474747487	1.197090210653	-0.007324770193	-0.038797558009	0.000020136480	0.993163938989	N\A	0.031305609017	0.003048378061	0.011265348142	50	32	
7550000	641.059982	1	-1.125330686191	1.183431548478	-0.008355345625	-0.030291947831	0.000017167391	0.990823909423	N\A	0.029686060816	0.002849978345	0.011606953115	48	29	
7600000	626.481292	1	-1.324906256493	1.294074925141	-0.017596376439	-0.051878900902	0.000022937551	0.990084745110	N\A	0.029874877142	0.002953780984	0.012260421243	48	25	
7650000	650.749508	1	-1.170543624539	1.219837383918	-0.011423612578	-0.034547874787	0.000004190275	0.992579326811	N\A	0.030150168973	0.002805176294	0.010508244105	43	34	
7700000	651.483489	1	-1.082258903567	1.172145133947	-0.006401626872	-0.035997220946	0.000014789918	0.994630283916	N\A	0.024423286653	0.002180757604	0.008441670482	52	29	
7750000	647.158473	1	-1.289241473652	1.275458421530	-0.016187189999	-0.045625687033	0.000014871070	0.992026221270	N\A	0.028841972401	0.002767218448	0.010258586031	50	31	
7800000	643.320246	1	-1.174070328235	1.223448274084	-0.009414892639	-0.048450001689	0.000010347329	0.992055635480	N\A	0.026236028644	0.002766089540	0.010441687721	41	25	
7850000	647.587310	1	-1.191934314632	1.263530285750	-0.016087342630	-0.039829578653	0.000010311069	0.993509221589	N\A	0.025473936774	0.002441258082	0.008921219650	42	27	
7900000	639.089724	1	-1.236914591671	1.253629504107	-0.014803182831	-0.037257098709	0.000017633208	0.991721528971	N\A	0.028533468499	0.002779359000	0.011226099570	36	28	
7950000	640.829144	1	-1.203750405383	1.245679774801	-0.012841159922	-0.034343985787	0.000031756106	0.989997305826	N\A	0.033711095029	0.003419535070	0.012930902611	36	29	
8000000	642.617216	1	-1.239755719320	1.240490299562	-0.012550185113	-0.039510759733	0.000015395373	0.993084456201	N\A	0.022943619728	0.002284891842	0.008873040011	45	28	
8050000	645.529203	1	-1.156357572724	1.241226939143	-0.013472968335	-0.037979456552	0.000013291932	0.991704622562	N\A	0.028628460182	0.002969292345	0.011420080112	44	29	
8100000	639.219315	1	-1.310378531271	1.296336469241	-0.014704779574	-0.072949895944	0.000015481037	0.993037553334	N\A	0.029702927006	0.002839044665	0.010300131363	40	27	
