Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  STR_d1_m9-VR-003.txt
Log File Name:                   STR_d1_m9-VR-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2569623769
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   STR_d1_m9-VR-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1500000	536.922214	1	-1.694145641760	1.241111129291	-0.021179628652	-0.107227124980	0.009208885032	0.000080742815	0.987439084174	N\A	0.086226577678	0.011932148579	0.037312498224	0.007147919354	54	25	
1550000	552.671669	1	-1.500909956281	1.122476323001	-0.006032492832	-0.071545575468	0.003337961526	0.000144654629	0.983724661096	N\A	0.082038287751	0.011882933471	0.035371099431	0.006809968526	44	28	
1600000	533.343035	1	-1.413523096988	1.004772769013	0.023940815708	-0.047266875035	-0.013872576931	0.000117665751	0.986247714359	N\A	0.086091158152	0.011417091410	0.036603926935	0.006600326627	47	18	
1650000	527.970752	1	-1.567868147978	1.158481480517	-0.003012326415	-0.118981895352	0.006449143188	0.000193847370	0.977796658124	N\A	0.096890442122	0.014170633829	0.038905496648	0.006629151576	41	23	
1700000	542.778217	1	-1.491468712993	1.089050405212	0.005535349969	-0.049151638926	-0.008968869532	0.000228894101	0.980416536009	N\A	0.086163163818	0.012610406309	0.038088263444	0.007553973108	58	19	
1750000	514.186463	1	-1.631410343583	1.239245830852	-0.021277775872	-0.138277640579	0.014963654393	0.000172011533	0.975535267728	N\A	0.084194093096	0.011097350434	0.039837633638	0.006866182596	44	31	
1800000	523.013638	1	-1.446540669888	1.079911904468	0.004042844770	-0.074004930705	-0.000895692866	0.000057141373	0.980593795490	N\A	0.089158735979	0.013794591028	0.037275423503	0.007525574698	51	33	
1850000	532.210593	1	-1.547699481902	1.142613471765	-0.003534963672	-0.089867426256	0.000520476291	0.000091697264	0.975008069151	N\A	0.091373255471	0.013115183225	0.039207625996	0.006985445122	41	20	
1900000	531.039294	1	-1.777417310674	1.358943580359	-0.042596962804	-0.167095305987	0.024389139933	0.000145360726	0.979085815213	N\A	0.091284755306	0.013588903514	0.038934157577	0.007989149071	30	20	
1950000	531.747836	1	-1.641375950445	1.192445546361	-0.005110749048	-0.129280369761	0.006216893694	0.000114222990	0.979697854811	N\A	0.090774978092	0.012361647494	0.040281353440	0.007309435784	46	23	
2000000	526.666823	1	-1.798996952354	1.351215688917	-0.030881914681	-0.218044567232	0.029288534559	0.000078266127	0.978839166057	N\A	0.086107207404	0.012421403841	0.038778678803	0.007413309689	32	31	
2050000	507.059942	1	-1.659289227178	1.224507932887	-0.039578301192	0.005266627276	0.001261605419	0.000085058346	0.975447389653	N\A	0.073742530659	0.009119593474	0.037675357991	0.006255863333	49	22	
2100000	537.844470	1	-1.457529928031	1.035435413020	0.027524839904	-0.124224185991	-0.005007564185	0.000178178918	0.987536333301	N\A	0.087584666920	0.013929186178	0.033469836874	0.007600464174	42	25	
2150000	535.630003	1	-1.681764127923	1.281316579021	-0.034573246924	-0.136575845572	0.023365236876	0.000141765014	0.985870385890	N\A	0.082397212303	0.012883263044	0.031906001816	0.007388888890	39	23	
2200000	517.368633	1	-1.598489715085	1.161507924480	-0.008144605005	-0.096393749406	0.007041365436	0.000098356885	0.984493657984	N\A	0.077059803689	0.011184770047	0.033634169076	0.006512447216	44	22	
2250000	537.928980	1	-1.580518780365	1.182201104728	-0.002771522692	-0.145818426469	0.007106178783	0.000104943318	0.986565873341	N\A	0.086572521436	0.014152726583	0.031837935857	0.007150257391	44	26	
2300000	525.001461	1	-1.319279886859	0.983338865725	0.012639651696	-0.023908171298	-0.005592573261	0.000078163917	0.975765192964	N\A	0.093448039703	0.014364970596	0.038531719618	0.007773290309	59	26	
2350000	539.028816	1	-1.522726069604	1.131338564977	-0.004752484520	-0.103309079191	0.008283168859	0.000080983728	0.990621649943	N\A	0.071000459887	0.010725660487	0.030694484776	0.006742522592	38	21	
2400000	531.109054	1	-1.768870277883	1.286833201055	-0.023964180226	-0.127677794314	0.011418602257	0.000154227242	0.984752868573	N\A	0.083940361383	0.012077762139	0.036268960205	0.007083700857	49	34	
2450000	525.366304	1	-1.964540628651	1.480971886668	-0.063557235205	-0.152725711125	0.021124415872	0.000123829568	0.979362669875	N\A	0.085560750402	0.012953173462	0.035676208510	0.006869640174	48	32	
2500000	526.418657	1	-1.755781624866	1.323760841065	-0.023507866634	-0.210195995316	0.018347476247	0.000167229129	0.976098132513	N\A	0.087529143999	0.013070795582	0.037350389287	0.007248881039	42	20	
2550000	535.976391	1	-1.685108019550	1.247240535100	-0.017064130665	-0.146863947050	0.014231046251	0.000204545382	0.974197619088	N\A	0.091817025397	0.013888584660	0.038542786642	0.007805330221	46	20	
2600000	533.482878	1	-1.418214157371	1.034453496890	0.020129230886	-0.085079717067	-0.006304631819	0.000176397494	0.985924055033	N\A	0.087191896707	0.012934611328	0.035615508639	0.007424414225	48	20	
2650000	535.545134	1	-1.446898799752	1.106110214939	-0.001614582763	-0.103400092797	0.007376037574	0.000212056869	0.979271469587	N\A	0.088034906373	0.011968881659	0.041003346063	0.007716339614	60	25	
2700000	536.010344	1	-1.741834290863	1.298587980760	-0.025132614279	-0.167856198117	0.020523449192	0.000158596968	0.980441413621	N\A	0.084117068349	0.012892389430	0.036417872131	0.007697984685	39	32	
2750000	536.707849	1	-1.435882406957	1.063164003155	0.006279991404	-0.062556004797	-0.001389811813	0.000064592678	0.984721584560	N\A	0.081168253091	0.011897902240	0.035242058886	0.007121477900	49	21	
2800000	524.613369	1	-1.908338685114	1.445148162755	-0.057326529209	-0.176031409554	0.027902636622	0.000156726974	0.971594829262	N\A	0.085040890904	0.011085808895	0.040951848876	0.006730192210	42	22	
2850000	539.552697	1	-1.574685816880	1.165619192946	-0.015551093055	-0.063928620952	0.003720130695	0.000151051711	0.987186645362	N\A	0.082490686663	0.011435198938	0.037134113343	0.006787558307	61	23	
2900000	539.222026	1	-1.501199353676	1.102718142847	0.002273434656	-0.081814358117	0.000324499169	0.000217874438	0.980947229456	N\A	0.091586190533	0.012649149842	0.039052751299	0.007051055619	39	25	
2950000	522.139855	1	-1.549906460681	1.149675646726	-0.011353216295	-0.069587009905	0.003883197214	0.000175076127	0.976752753031	N\A	0.100324608594	0.014735408895	0.041907859961	0.008066095709	57	19	
3000000	532.097525	1	-1.499760223570	1.092652839759	0.001501088281	-0.059670405322	-0.001392435782	0.000230266277	0.982799836226	N\A	0.091817178232	0.013049798400	0.039649269987	0.007812873776	42	25	
3050000	544.232570	1	-1.397442297085	1.015324921194	0.019367319372	-0.055717208824	-0.010132307462	0.000111650490	0.989649146395	N\A	0.069534229683	0.010268441828	0.030795741541	0.006134925734	47	27	
3100000	525.376798	1	-1.161331127593	0.849644883497	0.029098461138	0.053228088551	-0.017156582390	0.000180777310	0.978227831137	N\A	0.100603734868	0.013904577031	0.043793238759	0.008080430362	53	25	
3150000	538.056774	1	-1.347994242008	1.012377095107	0.004624652529	-0.038676284006	0.002257720653	0.000206864068	0.980336126070	N\A	0.086523359262	0.012935955103	0.035945542197	0.007331165798	46	20	
3200000	527.865331	1	-1.477269186908	1.091094519370	0.000201053295	-0.063331859964	0.001776626194	0.000174333761	0.979616795953	N\A	0.083431841852	0.012277869877	0.035648722226	0.006443612249	49	26	
3250000	521.366026	1	-1.294366970086	0.940765500703	0.032286428618	-0.045664721706	-0.015575106357	0.000274823113	0.980251545067	N\A	0.082525395348	0.012362682621	0.035959552161	0.007422818604	34	28	
3300000	522.762558	1	-1.494081373887	1.061092858883	0.013298309082	-0.042114594764	-0.013382588259	0.000188440487	0.977624369592	N\A	0.089445704604	0.013289775672	0.037391268607	0.007357376217	37	23	
3350000	525.554470	1	-1.674889671478	1.238549939263	-0.013385441758	-0.145644206711	0.008752130816	0.000127671048	0.983068723513	N\A	0.089277139494	0.012735554309	0.039199845924	0.007552337453	42	27	
3400000	521.672235	1	-2.047664737714	1.560747500606	-0.069152828775	-0.236846834188	0.033552970097	0.000124263095	0.978970375380	N\A	0.071653803937	0.009743083097	0.032138914661	0.005765838147	41	16	
3450000	525.858472	1	-1.753627901539	1.314773478338	-0.036045788585	-0.143922374007	0.019969867340	0.000163466509	0.972476133678	N\A	0.089421149371	0.011498634106	0.040785127178	0.006737339754	46	18	
3500000	519.250657	1	-1.393657108187	1.013696293698	0.015687985820	-0.050684504721	-0.006088436653	0.000158043238	0.976511894520	N\A	0.087162091291	0.012464819308	0.038720014549	0.007373366270	37	20	
3550000	541.071926	1	-1.545027720072	1.115994643107	-0.000565748461	-0.059094229738	-0.001051289396	0.000088702819	0.988520963846	N\A	0.081849188043	0.012010620733	0.032458472825	0.006491350673	44	29	
3600000	528.127467	1	-1.665209661448	1.258891542318	-0.019048099012	-0.163837087948	0.017911273703	0.000084566700	0.978811180484	N\A	0.094627894713	0.014149103357	0.039556478915	0.008092217372	44	25	
3650000	535.699278	1	-1.343727944019	0.973278559667	0.019941536085	-0.039426509103	-0.004971627213	0.000061429246	0.983827882813	N\A	0.076281154116	0.012047587888	0.032772731362	0.007047423557	37	27	
3700000	517.687262	1	-1.804345391853	1.329586170058	-0.039672282968	-0.107984760324	0.015937055174	0.000106734769	0.976923290113	N\A	0.096614795344	0.013259776444	0.042741924167	0.007665716261	64	29	
3750000	524.325559	1	-1.628679731757	1.170541386118	-0.004645285497	-0.090246461280	-0.000132247980	0.000101924647	0.983234374506	N\A	0.089888600991	0.013330898590	0.036375770082	0.007173958868	49	28	
3800000	549.060152	1	-1.534042252524	1.099428417657	0.002133411077	-0.054429064448	-0.004127854878	0.000087055269	0.985627182075	N\A	0.080552736162	0.011072124386	0.036758175290	0.006852958612	37	34	
3850000	536.436418	1	-1.340619712843	0.952721921947	0.029684877784	-0.021431045167	-0.019701235453	0.000132038585	0.980848375457	N\A	0.098460038011	0.014569516000	0.041110926608	0.007860064350	47	24	
3900000	539.897945	1	-1.738424431818	1.291310481211	-0.033385796847	-0.082237979231	0.007104450673	0.000103524107	0.976692493651	N\A	0.092957705422	0.013395530942	0.038178390685	0.006979575927	47	22	
3950000	524.129519	1	-1.833648798803	1.342339195693	-0.026526375871	-0.198099428486	0.017823954930	0.000150637367	0.978456049015	N\A	0.106132440526	0.014492901063	0.044282249405	0.007900154403	39	26	
4000000	534.500514	1	-2.020543456606	1.519231370113	-0.055289507517	-0.243296480142	0.031109043326	0.000142606612	0.980803485902	N\A	0.074642959433	0.010019048359	0.035091639219	0.006120157750	49	22	
4050000	543.239404	1	-1.584136622531	1.171007896016	-0.011084134236	-0.090181013777	0.006385597054	0.000146985780	0.984577400982	N\A	0.089828265632	0.013412621372	0.036750638495	0.007364328541	34	32	
4100000	534.457538	1	-1.494808747277	1.108077376817	-0.000800023277	-0.071666023397	0.000208232941	0.000099389005	0.986384314652	N\A	0.079294416053	0.012423894054	0.032328214556	0.006969215754	49	32	
4150000	523.506797	1	-1.887360274250	1.315760133651	-0.030900024311	-0.116495498490	0.010041598306	0.000080960711	0.981484191080	N\A	0.087857566814	0.012216107763	0.039721146299	0.007479349599	37	35	
4200000	544.273063	1	-1.641290595236	1.190288010413	-0.013729384794	-0.071203294325	-0.000006883184	0.000131147520	0.980994684803	N\A	0.087725879090	0.013063666283	0.035135879359	0.006502777060	43	26	
4250000	523.631785	1	-1.698480328642	1.281708524842	-0.031766559383	-0.149829109075	0.023729678114	0.000161585513	0.975524169684	N\A	0.086345760603	0.011612925998	0.039775358907	0.006965633832	42	27	
4300000	537.911624	1	-1.574607284401	1.169780576049	-0.009779553393	-0.100864218658	0.004978584260	0.000171247482	0.981427604060	N\A	0.091610836105	0.012891380602	0.038938899899	0.007300428431	44	29	
4350000	535.276039	1	-1.635589365262	1.195690596536	-0.020134798482	-0.077205271993	0.006588771077	0.000072251194	0.973942554596	N\A	0.086390690130	0.012534038587	0.037100863038	0.006784008616	37	25	
4400000	521.027152	1	-1.554108509532	1.164889123586	-0.015064268999	-0.090122326267	0.008093679967	0.000091167058	0.977581365234	N\A	0.095339144674	0.013875832660	0.039105009247	0.007490726438	54	27	
4450000	529.522439	1	-1.575226781891	1.182885363373	-0.013514425769	-0.121510945464	0.013113228335	0.000170325380	0.974833082665	N\A	0.102942238711	0.014969500982	0.041273268530	0.007912511425	40	33	
4500000	514.031460	1	-1.732730028431	1.278104107419	-0.033488823026	-0.077642345033	0.009597539339	0.000109949322	0.974067336614	N\A	0.079714347577	0.009943443447	0.039196992135	0.006322619962	49	21	
4550000	537.642378	1	-1.632274190168	1.243874028263	-0.024638083610	-0.119527903557	0.012735929096	0.000120375875	0.983926856884	N\A	0.086615803378	0.012861330489	0.036260250219	0.007307567824	45	32	
4600000	527.904729	1	-1.353571444550	0.964378592627	0.029711631093	-0.054448129369	-0.010569918878	0.000131799390	0.980013907480	N\A	0.079632560334	0.013131287496	0.034088542312	0.007833971553	41	35	
4650000	544.029985	1	-1.741212366008	1.248139238452	-0.015833999088	-0.112371749732	0.005418929901	0.000123715169	0.976589164056	N\A	0.092873783402	0.013536253837	0.038796749564	0.007537509333	36	30	
4700000	529.615698	1	-1.388455038332	1.040577641775	0.004467377019	-0.024771528220	-0.006032426360	0.000085914891	0.975688295065	N\A	0.094258264969	0.013495216491	0.040328583762	0.007305553990	48	21	
4750000	538.580075	1	-1.404882839177	1.059303411127	-0.002985714825	-0.047321796898	0.004666415856	0.000107351475	0.985894663644	N\A	0.085041548037	0.012773313806	0.034574971318	0.007051609374	42	27	
4800000	533.186867	1	-1.655834397570	1.205009879431	-0.014703275346	-0.071568148932	-0.000896963003	0.000128511565	0.973332175076	N\A	0.098102986626	0.013910609420	0.041504833686	0.007504628758	43	14	
4850000	543.034106	1	-1.734753225908	1.288638441157	-0.027540897058	-0.139237621021	0.013244845090	0.000082048924	0.979075985511	N\A	0.082317017955	0.011996243896	0.034413567576	0.006646105250	51	25	
4900000	539.402968	1	-1.571076067716	1.160313808886	-0.001971728720	-0.110797490769	0.000684219182	0.000116408714	0.978992952218	N\A	0.091326595745	0.012941824245	0.039603989014	0.007426755882	53	23	
4950000	528.405650	1	-1.531058493320	1.127926712613	-0.003066749112	-0.104582787518	0.008294070651	0.000153950646	0.982790531273	N\A	0.085864445665	0.013565357703	0.035689624923	0.007741490412	39	22	
5000000	539.521465	1	-1.356468299852	1.004583120913	0.015270749844	-0.029314694969	-0.010863436808	0.000070771499	0.979931230392	N\A	0.088145197849	0.012989361979	0.038711961961	0.007775902635	49	27	
5050000	519.930789	1	-1.308529846110	0.917912277212	0.038695861157	-0.035038134875	-0.018204878200	0.000103714263	0.980944444590	N\A	0.087123287637	0.012570134228	0.037561845972	0.007074960398	42	24	
5100000	524.565737	1	-1.351304911139	0.991123895068	0.017140869031	-0.020615097196	-0.014140634564	0.000146076950	0.975993711815	N\A	0.094742295592	0.012842045711	0.040986873422	0.007023282012	54	27	
5150000	531.017277	1	-1.209927389539	0.895217015218	0.033564819701	-0.023104411709	-0.015144955798	0.000177237354	0.982740134737	N\A	0.097618097993	0.013885291219	0.041369087293	0.007910608536	47	25	
5200000	535.489234	1	-1.538854962339	1.136745322937	-0.004507826820	-0.090803405690	0.004559547923	0.000132182416	0.987479730705	N\A	0.083875995376	0.012431438634	0.034824603423	0.007260989657	43	26	
5250000	543.098147	1	-1.570142199276	1.160655052299	-0.001940393463	-0.137490141102	0.008546566470	0.000116932407	0.988492771468	N\A	0.077847069873	0.011028477116	0.034215707362	0.006653154943	40	22	
5300000	515.165157	1	-1.435390061222	1.099502618690	0.007461256751	-0.145659933167	0.011334317837	0.000073526629	0.977833666890	N\A	0.104384992378	0.014964848819	0.044707920069	0.008589552060	39	31	
5350000	530.819700	1	-1.769172481239	1.273566557687	-0.022858606413	-0.114775646472	0.005761030963	0.000087813283	0.980960669974	N\A	0.084999502469	0.012515379337	0.036078410545	0.006961261774	50	23	
5400000	526.728286	1	-1.478141489241	1.108804661301	-0.005211950181	-0.081130726600	0.008477214587	0.000084478751	0.981735615462	N\A	0.087211196575	0.013058966719	0.036216264469	0.007368922095	47	26	
5450000	531.833639	1	-1.505528548457	1.090004646677	0.009045875145	-0.091531282344	-0.001267922390	0.000148423888	0.984059454715	N\A	0.084374536469	0.012632988213	0.035542957981	0.007274178566	57	26	
5500000	524.468925	1	-1.634908245022	1.202257229296	-0.010855090187	-0.115857097362	0.005378829079	0.000157665636	0.976610577898	N\A	0.092685632395	0.014521755839	0.038085091186	0.007915370405	46	35	
5550000	528.946556	1	-1.719810483272	1.265294318149	-0.022138811892	-0.122475488820	0.009861390869	0.000146662198	0.985654502171	N\A	0.088136871700	0.011883087984	0.038596765740	0.007130839238	47	24	
5600000	550.053415	1	-1.631948972938	1.187922176981	-0.007617858494	-0.127262270351	0.009402886845	0.000144772562	0.982079458540	N\A	0.089418184620	0.013174509929	0.037620223895	0.007493389815	46	30	
5650000	532.889523	1	-1.589563998274	1.185554886323	-0.017668862143	-0.081768288422	0.009268728333	0.000255709933	0.987197284952	N\A	0.076808704307	0.010525306621	0.032012297617	0.006424384151	35	27	
5700000	536.241853	1	-1.502910877929	1.113456956184	0.003941843369	-0.110577808583	0.002803458727	0.000221482712	0.982893922415	N\A	0.093333275679	0.013086588459	0.040348221293	0.007677987406	37	38	
5750000	519.687101	1	-1.841326116966	1.358204705671	-0.038195708623	-0.136972954993	0.014099230807	0.000272724987	0.975917802917	N\A	0.090035108816	0.012783495233	0.040463938996	0.007859314172	46	22	
5800000	509.680759	1	-1.387037873503	1.042356239774	0.003770503930	-0.065749943467	0.004683937805	0.000092609047	0.980562939289	N\A	0.090848698755	0.012797995042	0.040181872484	0.007767760779	43	27	
5850000	536.166796	1	-1.488368727004	1.055613940431	0.011251648899	-0.055627753584	-0.007587640078	0.000104118915	0.982512792618	N\A	0.093332253353	0.013169626386	0.039399625574	0.007332756214	49	25	
5900000	547.773195	1	-1.306122293312	0.940835765054	0.022046186137	0.005538836299	-0.014345466620	0.000165748219	0.985952675565	N\A	0.082857159041	0.012682851447	0.033815008575	0.007198694273	51	20	
5950000	545.852353	1	-1.496753164429	1.132828519188	-0.001588161592	-0.129315916704	0.010309185100	0.000182628734	0.983639794030	N\A	0.080863600505	0.012087114438	0.035354154728	0.007162668517	51	31	
6000000	527.347207	1	-1.485285974765	1.129315791025	-0.014726510142	-0.052380365536	0.003017652816	0.000103504419	0.980047620163	N\A	0.081158902248	0.012192024909	0.033910742918	0.006559039244	47	34	
6050000	541.841373	1	-1.760616818197	1.311897118090	-0.028548852173	-0.164923210174	0.018966842496	0.000080204409	0.984927166413	N\A	0.087956087006	0.012175940170	0.037634275759	0.006958975091	52	37	
6100000	543.812718	1	-1.741848059231	1.286618231314	-0.027909869951	-0.146747917643	0.019158482278	0.000124069444	0.984744622885	N\A	0.087506724676	0.012136412911	0.038013974694	0.007623236221	46	26	
6150000	537.479252	1	-1.549853282716	1.175699516260	-0.018861212237	-0.088744912711	0.011396805242	0.000087262312	0.982996127283	N\A	0.075602808559	0.011045159758	0.033292813071	0.006331265701	44	27	
6200000	521.128763	1	-1.700817732075	1.278601033255	-0.035456575844	-0.113270050115	0.020826555464	0.000196392513	0.983108998849	N\A	0.088986661266	0.013998623648	0.035555100525	0.008048324920	34	24	
6250000	537.872082	1	-1.555561416727	1.134546838549	-0.004827127738	-0.078740476058	-0.000312038299	0.000185003006	0.979591173559	N\A	0.084840878795	0.012275220638	0.037705919835	0.007163632883	50	27	
6300000	532.454404	1	-1.455399589478	1.071124820609	0.004925856183	-0.058013500614	-0.004188434445	0.000110518058	0.979214538175	N\A	0.090286948535	0.013122985619	0.039073113421	0.007415587894	45	23	
6350000	532.892718	1	-1.580384801225	1.165601664134	-0.004776381109	-0.106943667775	0.001937827389	0.000098399078	0.980972922271	N\A	0.087717639822	0.013395947365	0.036727354801	0.007430136150	48	24	
6400000	528.583918	1	-1.467457209323	1.085196403292	-0.003045564503	-0.048423507284	-0.000581439636	0.000070400575	0.980331050313	N\A	0.089348138034	0.013653858529	0.037716096973	0.007951435063	58	24	
6450000	529.609918	1	-1.571793647688	1.191245092348	-0.021214583345	-0.093967838981	0.011985017954	0.000080139064	0.973568680829	N\A	0.077127743185	0.010704780128	0.035895700943	0.006450990761	40	22	
6500000	525.130726	1	-1.443363136376	1.068736905961	0.000145894573	-0.055166893831	0.000813574944	0.000198184041	0.977671452598	N\A	0.095748385516	0.013104256835	0.040209480646	0.007052154496	50	30	
6550000	516.733633	1	-1.249343875769	0.936313213555	0.021076525382	-0.017079353504	-0.009322670026	0.000237333718	0.971704421448	N\A	0.094145735902	0.013330911515	0.040931857797	0.007577321374	40	15	
6600000	520.238977	1	-1.611891783348	1.210023623798	-0.010039404895	-0.157631547295	0.012343798471	0.000170520177	0.980379888830	N\A	0.089117919395	0.013111780295	0.037810207478	0.007448630873	34	17	
6650000	531.338834	1	-1.326273046240	0.966660523509	0.016930991366	-0.016726621707	-0.006746584020	0.000086462749	0.989396675142	N\A	0.075512041589	0.010233157430	0.033344374443	0.006156749549	45	22	
6700000	519.512521	1	-1.364170343871	1.020219822886	0.019085125510	-0.066269061018	-0.011159011676	0.000138082938	0.978361673153	N\A	0.098193184846	0.014204264407	0.041845886774	0.008081028381	36	25	
6750000	526.269932	1	-1.539215606578	1.129417421502	0.001708595827	-0.101012580363	-0.000055958701	0.000112173612	0.980235958599	N\A	0.098971663366	0.014551410656	0.041086934729	0.008161234030	45	26	
6800000	540.893233	1	-1.365715477735	1.027631175474	0.002133203572	-0.013181086844	-0.005722375307	0.000186193817	0.981881515130	N\A	0.080515471712	0.011942426634	0.034122441981	0.006488253904	52	20	
6850000	533.581096	1	-1.785669806223	1.330094057189	-0.027748299718	-0.172436267869	0.016761020559	0.000133045557	0.986320586803	N\A	0.085340491689	0.011659672484	0.037781554585	0.006934456097	33	23	
6900000	549.874403	1	-1.481148371044	1.096409600326	-0.006049437938	-0.034065615340	-0.001338933202	0.000244727697	0.982009521205	N\A	0.083668646904	0.012292445859	0.035909784255	0.007380684932	39	27	
6950000	532.114491	1	-1.608082781934	1.124049737848	0.001262077910	-0.051005471260	-0.006566911278	0.000088835517	0.981349720768	N\A	0.090056284895	0.012265480354	0.039356562944	0.007184696918	53	16	
7000000	531.741272	1	-1.257763796619	0.929921879931	0.026047485015	-0.029858214114	-0.008696829129	0.000096697613	0.978007141451	N\A	0.097813061750	0.013434325286	0.041783992299	0.007642266389	50	23	
7050000	511.690180	1	-1.473722553411	1.093067647779	0.001366140699	-0.073667808803	-0.003407927149	0.000113306070	0.974642709568	N\A	0.093292372446	0.013245836835	0.040772849120	0.007266518575	56	29	
