Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m9-fab-002.txt
Log File Name:                   NEO_d1_m9-fab-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3099653021
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m9-fab-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
12450000	660.724443	1	-1.449176830877	1.422979559817	-0.029540993698	-0.132937625736	0.011125461964	0.000031168767	0.993878175960	N\A	0.055162772228	0.005349298775	0.029230733888	0.003714532176	46	5	
12500000	648.832030	1	-1.530079601075	1.444160982110	-0.034490736144	-0.121640830259	0.012484931877	0.000090011305	0.992474660989	N\A	0.054789856662	0.005469005605	0.028670309612	0.003751561838	35	4	
12550000	657.582300	1	-1.443525942872	1.447285781418	-0.035395233861	-0.151985680874	0.016167417219	0.000092676883	0.993680094155	N\A	0.051449830785	0.005237567391	0.026389521010	0.003532952887	37	5	
12600000	645.676558	1	-1.678261380298	1.621546604134	-0.060544293556	-0.207655500915	0.028240785092	0.000018469822	0.992133482732	N\A	0.068390996585	0.008047537854	0.032283089331	0.005055393321	46	7	
12650000	650.899646	1	-1.566958014036	1.496141523145	-0.039966055203	-0.157891279348	0.016073850560	0.000088818618	0.993383132305	N\A	0.053951647451	0.006005473974	0.026800181767	0.003890932536	47	4	
12700000	659.993532	1	-1.603812980388	1.520824718183	-0.043973339178	-0.175220931187	0.020109673428	0.000070258921	0.994510014859	N\A	0.056940754369	0.005949672825	0.028847010580	0.003914408152	42	7	
12750000	659.725626	1	-1.848169631891	1.703324266043	-0.062288844244	-0.277915621202	0.033463932011	0.000019913737	0.992162646788	N\A	0.063258997560	0.007751614218	0.029035755583	0.004588585599	45	5	
12800000	660.993182	1	-1.777872336547	1.615914608341	-0.055878184276	-0.206323047278	0.025265247108	0.000019127142	0.992685126024	N\A	0.059234731695	0.006772666889	0.029699586794	0.004420723966	45	8	
12850000	657.537712	1	-1.626392723520	1.519213332212	-0.039476301506	-0.195103190826	0.020369990987	0.000013786898	0.992717739141	N\A	0.056159669172	0.005772582735	0.028489436737	0.003791798034	31	5	
12900000	669.332928	1	-1.555375492709	1.460763720571	-0.034913287472	-0.146009123259	0.015433785019	0.000023425126	0.992766373008	N\A	0.054519002028	0.005981392529	0.027364973928	0.003935449468	29	8	
12950000	655.815362	1	-1.464298972912	1.435540411979	-0.032103444153	-0.162202679217	0.015369098315	0.000056149348	0.993549767040	N\A	0.050461476285	0.004886005841	0.027274629939	0.003518568407	31	6	
13000000	670.993241	1	-1.617650762136	1.509156355978	-0.039259654656	-0.179028558027	0.016009535498	0.000026238490	0.992527655729	N\A	0.063021485873	0.007373747570	0.030054090393	0.004655779196	36	6	
13050000	669.852175	1	-1.461153460092	1.393347771452	-0.027319416530	-0.141815520901	0.014408491695	0.000032023028	0.994453987059	N\A	0.048822588903	0.004887760574	0.025561014619	0.003394973328	41	6	
13100000	660.664102	1	-1.420195409160	1.355768300481	-0.026177457691	-0.112902919249	0.012037589422	0.000056508087	0.993482693413	N\A	0.052333334465	0.005317581097	0.027189116316	0.003586047683	38	6	
13150000	661.405261	1	-1.359848802099	1.324109699502	-0.021843331860	-0.102682754420	0.008878873312	0.000068705168	0.992450400260	N\A	0.051731962303	0.005294865377	0.026844885347	0.003634113998	35	5	
13200000	665.324211	1	-1.340411229750	1.306912164810	-0.020805004879	-0.083070522664	0.007031431346	0.000057264145	0.993399876651	N\A	0.050014449414	0.005104199074	0.025502394362	0.003414186811	40	8	
13250000	659.050406	1	-1.561848654979	1.460952662170	-0.034979038733	-0.167380390168	0.017409030880	0.000027252455	0.994501283589	N\A	0.047197556008	0.004682197195	0.025630923685	0.003345018625	35	6	
13300000	656.768883	1	-1.359637568050	1.344723433741	-0.022025052286	-0.092394840282	0.005352186663	0.000014769538	0.994782594689	N\A	0.051319681768	0.005097444721	0.026239778834	0.003450291479	39	6	
13350000	661.080912	1	-1.455819291006	1.398414005142	-0.030088819002	-0.107026049310	0.009370813392	0.000058096186	0.993662550762	N\A	0.055281920648	0.005458874571	0.028812321513	0.003733857172	46	4	
13400000	662.302718	1	-1.424575608613	1.426536951219	-0.031570201201	-0.133792860351	0.011906443018	0.000096889471	0.994056755836	N\A	0.049847185852	0.004935211088	0.023810395211	0.003091139965	46	6	
13450000	661.739403	1	-1.496545794882	1.503178119320	-0.040624998424	-0.178648643253	0.018655208782	0.000082136691	0.994140697105	N\A	0.057727567127	0.006022843961	0.028527550953	0.003900127215	38	6	
13500000	654.433148	1	-1.396574131749	1.407110203346	-0.027567772772	-0.130970862527	0.009546604084	0.000070649805	0.993646619971	N\A	0.050066710267	0.005072887666	0.026275583877	0.003503245241	53	6	
13550000	659.976552	1	-1.475796300226	1.482522155605	-0.037437072721	-0.164097936190	0.017197007883	0.000034869734	0.992075234172	N\A	0.051209127435	0.005503087553	0.026668941978	0.003782212618	38	6	
13600000	660.967473	1	-1.357868851245	1.376298207052	-0.026749430430	-0.096982814375	0.006725404182	0.000043011131	0.993006437324	N\A	0.052210116508	0.005292737181	0.027503786458	0.003698153525	41	6	
13650000	673.301464	1	-1.468479631634	1.445071330426	-0.033204948497	-0.142050921324	0.012221065630	0.000025310506	0.993018352884	N\A	0.057160693596	0.006136673168	0.028695911936	0.004077111584	39	7	
13700000	650.255028	1	-1.494410481667	1.482649042529	-0.037378032905	-0.186675648140	0.020976815056	0.000029638444	0.993457027628	N\A	0.051148624111	0.005233937062	0.026296503127	0.003599689882	48	4	
13750000	642.783176	1	-1.601786144444	1.588964421394	-0.053294657207	-0.224314792754	0.030117442545	0.000019437999	0.991898553051	N\A	0.069908915605	0.008363689192	0.031886008927	0.004944876228	39	4	
13800000	673.912964	1	-1.592758797283	1.529651915192	-0.041512539764	-0.167169223441	0.016133104310	0.000032942203	0.993444877032	N\A	0.052129720887	0.005455865696	0.027098197961	0.003772324747	35	7	
13850000	661.142438	1	-1.343399527230	1.360591738124	-0.025741246450	-0.108999724454	0.008975305085	0.000038381593	0.994264260713	N\A	0.048512843447	0.004798405547	0.025887787713	0.003370688593	39	6	
13900000	649.762052	1	-1.243636834137	1.286126583747	-0.017020648161	-0.077747095158	0.005700703612	0.000032562387	0.992583803250	N\A	0.056535695960	0.005767108015	0.029174264187	0.003929031204	39	7	
13950000	662.074031	1	-1.865188139988	1.676797808573	-0.055692378742	-0.266258484976	0.030840719586	0.000022883628	0.992969551944	N\A	0.054703267610	0.006010621020	0.026251087663	0.003856106202	40	7	
14000000	648.904448	1	-1.489770633528	1.472963765457	-0.039218024327	-0.176471850834	0.020437403328	0.000029693748	0.994739371968	N\A	0.053426707384	0.005477390175	0.027403299105	0.003550396031	37	4	
14050000	666.816263	1	-1.336012746603	1.339383112768	-0.021156009242	-0.108952017718	0.007406171448	0.000045324500	0.992860345361	N\A	0.063934924930	0.007445513342	0.030158793916	0.004666493447	37	5	
14100000	655.792757	1	-1.373460903403	1.369824652940	-0.029228107094	-0.102340872566	0.011578375521	0.000061175091	0.991979309434	N\A	0.058430009854	0.006442878133	0.029060748240	0.004258694226	37	5	
14150000	671.380992	1	-1.529761482347	1.436212908376	-0.032890305681	-0.142392368059	0.013004987671	0.000051022908	0.993656441102	N\A	0.052428481960	0.005311618707	0.027311915597	0.003661127814	35	6	
14200000	672.965861	1	-1.541874224971	1.466060024952	-0.034138731576	-0.169158887037	0.014950337179	0.000041414811	0.992731305065	N\A	0.055553213868	0.005789650878	0.028459852101	0.003856433424	33	9	
14250000	641.765518	1	-1.540276022662	1.472489083372	-0.038657957568	-0.174522666855	0.018940193693	0.000049302982	0.993876505782	N\A	0.058082953455	0.006176609792	0.029725938431	0.004129103867	42	7	
14300000	672.886133	1	-1.508700331969	1.402601347088	-0.027269315912	-0.130148034952	0.010480157110	0.000041325805	0.992599273718	N\A	0.057492111921	0.006451026133	0.026654130761	0.003976558626	43	7	
14350000	665.368831	1	-1.406075779411	1.351615959577	-0.024185549873	-0.102621367298	0.008851587106	0.000071811672	0.993915050041	N\A	0.051809406831	0.005345676756	0.026523241625	0.003603205938	42	6	
14400000	671.061902	1	-1.466108512494	1.380275848912	-0.027409313938	-0.120469517953	0.010298183547	0.000084976930	0.993019513913	N\A	0.049379229104	0.005074494476	0.025343508412	0.003484450669	39	6	
14450000	664.405311	1	-1.470517908492	1.413657079686	-0.033478280536	-0.158550214661	0.018999724841	0.000053999097	0.993815471763	N\A	0.053891242385	0.005616080984	0.027002541366	0.003704662343	51	5	
14500000	659.656627	1	-1.645031100924	1.443028992645	-0.034624685105	-0.133250588822	0.013071802296	0.000031597437	0.995097006099	N\A	0.049321282295	0.004869581680	0.024939191269	0.003294757220	46	7	
14550000	667.746765	1	-1.642330408002	1.482133988238	-0.038473940075	-0.171060856983	0.017963672874	0.000036374173	0.992475412507	N\A	0.065718182526	0.007607227385	0.031287366944	0.004759678445	39	8	
14600000	662.486157	1	-1.699987848879	1.482313340936	-0.039689737280	-0.157876449716	0.016461859829	0.000007373421	0.994290227008	N\A	0.057638376840	0.006443074221	0.028567760800	0.004204505143	41	8	
14650000	659.322852	1	-1.652720975520	1.515969634683	-0.042465695078	-0.187600384010	0.021123093837	0.000016291573	0.993324826069	N\A	0.059741050133	0.006585370123	0.029570887695	0.004313197401	46	5	
14700000	672.551446	1	-1.734393583538	1.558508605223	-0.047884214620	-0.200735788467	0.023293104480	0.000013900628	0.993538253300	N\A	0.052656991098	0.005490944575	0.027170345437	0.003692810632	34	8	
14750000	659.489914	1	-1.422012664549	1.348031484874	-0.023387551581	-0.117596566683	0.010277449499	0.000017079375	0.992710475873	N\A	0.053957353974	0.005658442420	0.027624408423	0.003815012956	41	7	
14800000	651.798610	1	-1.531752802315	1.450395503962	-0.034845871297	-0.145464569055	0.013741338460	0.000114207029	0.993515040487	N\A	0.053738836343	0.005435960311	0.027713105602	0.003706206991	37	6	
14850000	651.578610	1	-1.704054254299	1.563499083664	-0.045220165164	-0.227157586463	0.024928958953	0.000016862085	0.992640549043	N\A	0.055088915263	0.005774086202	0.028906841289	0.003911754163	40	8	
14900000	665.289745	1	-1.589891515206	1.512835686351	-0.041129129618	-0.170601008272	0.016425666470	0.000061215501	0.994327534857	N\A	0.058564642132	0.006787488112	0.027039131406	0.004105304325	47	6	
14950000	662.150926	1	-1.675936916370	1.567661562776	-0.045965807367	-0.228161348232	0.025714217984	0.000009911748	0.992703001014	N\A	0.049569903584	0.005269502160	0.026192993081	0.003719149853	39	7	
15000000	658.789878	1	-1.513082498920	1.451711827340	-0.033604146957	-0.169442119957	0.016281281730	0.000009423777	0.994448522826	N\A	0.051218951930	0.005366083647	0.024604713114	0.003394546852	34	5	
15050000	658.473397	1	-1.423368688296	1.399294333762	-0.030914074784	-0.129292345347	0.013628178005	0.000005581934	0.994816347808	N\A	0.053744047636	0.005159583107	0.027353934649	0.003427690513	40	6	
15100000	641.891235	1	-1.511867305245	1.437131179811	-0.034701106375	-0.140269367078	0.015408774921	0.000009900942	0.993497764389	N\A	0.056141091236	0.005824656141	0.028330874423	0.003892970579	55	4	
15150000	649.888087	1	-1.412888976131	1.457868161759	-0.036290426115	-0.163596363977	0.017087856570	0.000009015187	0.993419104313	N\A	0.055659824640	0.005639528184	0.028494027643	0.003723193170	37	5	
15200000	655.789333	1	-1.552790163292	1.522913381860	-0.040651934928	-0.185285492453	0.017533827209	0.000019512022	0.993612628463	N\A	0.055266117768	0.005725842142	0.028225384758	0.003843427768	38	4	
15250000	672.400898	1	-1.437307639495	1.460447503913	-0.035832267179	-0.154249929094	0.017372429258	0.000013436307	0.994639254447	N\A	0.048149167641	0.004497314843	0.025871608928	0.003287093295	50	7	
15300000	648.806811	1	-1.490625051083	1.452156276572	-0.033451376545	-0.160091261076	0.014155179997	0.000030138382	0.992121321514	N\A	0.055333048095	0.005511311548	0.029411615788	0.003878943553	37	6	
15350000	661.917518	1	-1.498108820310	1.487173836703	-0.036744888844	-0.165022157379	0.016574551198	0.000016316655	0.993779845681	N\A	0.053199903817	0.005649316619	0.027605795695	0.003784481835	47	7	
15400000	654.832350	1	-1.437386651899	1.436132907556	-0.034405176933	-0.135899642031	0.013586709390	0.000027507169	0.993490036591	N\A	0.049885688391	0.005138567727	0.025840848161	0.003553521473	32	6	
15450000	649.423500	1	-1.722761928104	1.631699358606	-0.052035816131	-0.236645986887	0.025953003321	0.000022059862	0.992912845834	N\A	0.049911581742	0.005488940461	0.025942066290	0.003811023570	32	6	
15500000	658.496580	1	-1.497760357985	1.455028467076	-0.031427695955	-0.156848549395	0.013394158816	0.000022622079	0.992921046166	N\A	0.051523997624	0.005222125720	0.026832413894	0.003650659488	40	6	
15550000	658.901442	1	-1.693308259253	1.605038007107	-0.047934358043	-0.203678538079	0.019320190446	0.000010741591	0.994745491276	N\A	0.051556101273	0.005222667276	0.026302119116	0.003473636909	43	6	
15600000	652.913627	1	-1.686989558835	1.604087231210	-0.048565309343	-0.226652031408	0.025630616548	0.000018787450	0.992848593611	N\A	0.055245552672	0.005466962554	0.029175437292	0.003817676310	46	6	
15650000	658.497650	1	-1.525935965897	1.486608330255	-0.037449069408	-0.151564743120	0.014183680065	0.000019064259	0.992313915171	N\A	0.055678814730	0.005982862504	0.027459664446	0.003919413101	44	5	
15700000	662.582195	1	-1.251025505612	1.299236743138	-0.015739788234	-0.091034709972	0.005319570555	0.000031439481	0.992097918093	N\A	0.054167325136	0.006234582700	0.026502922882	0.004170910105	52	7	
15750000	655.915856	1	-1.570024139705	1.515222755654	-0.039591512977	-0.184115054845	0.018892506711	0.000082670435	0.992251848563	N\A	0.057990955953	0.005889223175	0.030246462288	0.004033509730	44	6	
15800000	651.435123	1	-1.340788536023	1.347410738594	-0.023241004488	-0.108398417194	0.009633906488	0.000095343000	0.993099354118	N\A	0.055374067181	0.005575365650	0.027528761794	0.003664017572	34	6	
15850000	662.232317	1	-1.370082650838	1.431357651216	-0.034884303085	-0.142448032300	0.016706010441	0.000050380935	0.993329747403	N\A	0.063441532034	0.007215080945	0.030441523133	0.004541905137	44	8	
15900000	654.883551	1	-1.488693274910	1.455012241892	-0.034291477025	-0.148857109919	0.014315213425	0.000045902569	0.993042867376	N\A	0.054575817599	0.005297432135	0.029024083177	0.003685837410	47	7	
15950000	659.136994	1	-1.498499863122	1.428984487909	-0.032961394144	-0.143512447891	0.014043620493	0.000028310843	0.992783775453	N\A	0.056994420602	0.005615926797	0.029236930730	0.003735380599	38	6	
16000000	655.867841	1	-1.628371475661	1.498873114974	-0.042410218910	-0.145624294112	0.017206690521	0.000045528198	0.992580512691	N\A	0.057411451452	0.006067426284	0.028833530522	0.003975365662	51	5	
16050000	663.384955	1	-1.557203599512	1.483565821573	-0.038027467418	-0.171745722124	0.018482022736	0.000017819719	0.994063991489	N\A	0.052215717645	0.005323206257	0.027358548732	0.003631911397	35	5	
16100000	662.445862	1	-1.483839662558	1.424551489717	-0.031591933525	-0.140749173126	0.014886347141	0.000020682881	0.991904416786	N\A	0.052799077965	0.005820795996	0.026527940849	0.003868652906	43	8	
16150000	666.948323	1	-1.534512798104	1.467018721591	-0.036236083847	-0.155437796036	0.016536142388	0.000014455494	0.993603697385	N\A	0.052804897672	0.005581519331	0.026919406802	0.003784171657	39	8	
16200000	656.386919	1	-1.365615329015	1.307449573681	-0.019960469719	-0.075416754627	0.005740947808	0.000010058228	0.993235060506	N\A	0.060198839288	0.006744236102	0.029172979331	0.004333704415	43	5	
16250000	665.686014	1	-1.394709194382	1.342894038634	-0.024164388025	-0.089926397139	0.006004526908	0.000014859357	0.994613415355	N\A	0.048191755714	0.004845222084	0.024531965565	0.003308696249	38	9	
16300000	648.671474	1	-1.449166462905	1.404816596276	-0.028225133817	-0.145629765761	0.014052456296	0.000034962321	0.993579668327	N\A	0.047006046114	0.004762402692	0.023390818781	0.003162689339	44	6	
16350000	667.627325	1	-1.414586202405	1.352991999746	-0.026759589284	-0.097480830597	0.010047231644	0.000059349797	0.994412811527	N\A	0.049795275381	0.004820597677	0.026209285711	0.003296001537	40	7	
16400000	652.323583	1	-1.598653484479	1.426020931198	-0.032808724497	-0.136142105048	0.014520406601	0.000050300861	0.993509739995	N\A	0.053700576158	0.005313923734	0.027578150102	0.003550288881	41	6	
16450000	672.534831	1	-1.526009493793	1.403806067723	-0.027925707079	-0.156178451675	0.015145366509	0.000025626955	0.993999610547	N\A	0.050251191232	0.005285368047	0.024849278416	0.003514555837	30	9	
16500000	662.706593	1	-1.514687058734	1.382043939341	-0.027367242218	-0.148160485961	0.015434471085	0.000030878940	0.993447005057	N\A	0.052679222890	0.005375298304	0.026666226290	0.003597695268	37	7	
16550000	661.337350	1	-1.494921419687	1.392620636214	-0.030295251239	-0.105795170866	0.011140478355	0.000018079236	0.993077587611	N\A	0.056261928867	0.005971326364	0.029171338762	0.003993600965	38	7	
16600000	659.287503	1	-1.510141168444	1.470519154415	-0.036114001876	-0.174305419408	0.017714220735	0.000051814716	0.993170488904	N\A	0.055722411603	0.005705271232	0.027923363746	0.003828105104	36	7	
16650000	667.137508	1	-1.424824292157	1.355336308842	-0.025447458335	-0.105614226258	0.007963910737	0.000021643688	0.994043243004	N\A	0.052624593708	0.005546618649	0.026702682155	0.003789643106	49	9	
16700000	663.076392	1	-1.647306191553	1.452089273057	-0.037330527059	-0.128154676124	0.014676421408	0.000074212825	0.994077517551	N\A	0.053564173586	0.005749251386	0.026024932152	0.003767922619	45	10	
16750000	671.104317	1	-1.840801101639	1.648256499214	-0.059038511161	-0.242311616978	0.030256226656	0.000025865817	0.993209507524	N\A	0.060097542717	0.006660999546	0.030121974616	0.004342505910	34	10	
16800000	676.237405	1	-1.326580583944	1.263542366145	-0.017511657116	-0.069351734413	0.005768626777	0.000026590880	0.994585035454	N\A	0.055427985339	0.005779121675	0.028207506728	0.003829342326	44	8	
16850000	666.338844	1	-1.603813036470	1.434889412614	-0.032215634900	-0.119771364046	0.009549061723	0.000037835286	0.993479794764	N\A	0.061844985933	0.007194182152	0.028293572102	0.004220966772	39	9	
16900000	659.199056	1	-1.363787898709	1.357394619460	-0.024913111711	-0.123911585710	0.010786428247	0.000111205779	0.991937135021	N\A	0.058341040824	0.006826900062	0.028074246130	0.004295853884	42	8	
16950000	681.103838	1	-1.614580758964	1.459210721363	-0.034773566773	-0.137898415597	0.012500781241	0.000031200789	0.992844549098	N\A	0.059634498864	0.006761331600	0.028295515207	0.004121995549	38	10	
17000000	673.113633	1	-1.626397346375	1.483702740359	-0.037846851810	-0.164272328478	0.016280477731	0.000029144154	0.993117458250	N\A	0.053370251596	0.005426986209	0.027326397415	0.003696869135	39	7	
17050000	675.150715	1	-1.800866853506	1.591809448618	-0.051134662236	-0.194937858164	0.022442905866	0.000020704194	0.993619995182	N\A	0.058872028844	0.006848460544	0.028110336074	0.004332414395	41	7	
17100000	661.663708	1	-1.756480477243	1.507769931652	-0.041208136956	-0.151582917883	0.015189331600	0.000011948695	0.993529370681	N\A	0.053546383330	0.005495034755	0.027546207118	0.003735580089	40	8	
17150000	674.241720	1	-1.544112261183	1.450592554138	-0.035391896509	-0.132900969593	0.012250585547	0.000011644029	0.994056049762	N\A	0.053745032067	0.005513043671	0.027537685457	0.003692257372	42	8	
17200000	674.347892	1	-1.712558075240	1.480694105415	-0.038007972549	-0.153695381486	0.016106897684	0.000019924107	0.994225476553	N\A	0.048090018816	0.004790139245	0.025093080054	0.003320832340	35	8	
17250000	660.525884	1	-1.690891909073	1.566888028044	-0.048418750713	-0.210524869391	0.026946814677	0.000023361852	0.992373426917	N\A	0.053400377956	0.005923750438	0.026126168939	0.003762766207	41	6	
17300000	650.615504	1	-1.637688424769	1.530912779549	-0.041281177950	-0.174917128772	0.015192353542	0.000006288101	0.994263776243	N\A	0.053744285509	0.005183733881	0.028135196085	0.003525014528	39	5	
17350000	659.395558	1	-1.484044976862	1.445799781006	-0.033457431763	-0.140247795709	0.012537676005	0.000015582854	0.994735872424	N\A	0.052735497717	0.005111546621	0.027242587242	0.003452115135	48	4	
17400000	666.236980	1	-1.693433185170	1.540362767891	-0.039926878709	-0.214533272344	0.024076723898	0.000017458933	0.992808251793	N\A	0.061829040385	0.007182576810	0.029297106338	0.004475764811	41	6	
17450000	657.479659	1	-1.656857696023	1.523848021235	-0.042401742358	-0.197995099282	0.020873343267	0.000075097465	0.993008296090	N\A	0.059793985102	0.006672852011	0.029995240674	0.004402936647	50	5	
17500000	678.440722	1	-1.365309996964	1.352666620875	-0.024887577289	-0.122231854098	0.011428113600	0.000034917626	0.994863664680	N\A	0.049162509599	0.004964989489	0.024665901285	0.003272791217	42	7	
17550000	652.428623	1	-1.480294257728	1.378742158755	-0.024097832151	-0.134308574234	0.010707332561	0.000017342930	0.991558504812	N\A	0.055870275954	0.005826220012	0.028422827856	0.003825814065	42	5	
17600000	659.550794	1	-1.455066688729	1.348654054931	-0.024837524626	-0.098517837340	0.008754219984	0.000013523364	0.993862716377	N\A	0.053654156253	0.005350255922	0.027681107076	0.003632305260	49	6	
17650000	668.098576	1	-1.452984039299	1.364203433461	-0.027271853262	-0.105311082022	0.010879152625	0.000010102653	0.994146446387	N\A	0.048088512944	0.004687254801	0.025855800818	0.003341273993	46	6	
17700000	662.251789	1	-1.500696630644	1.398854484083	-0.033263720088	-0.123777286461	0.016152477501	0.000029843749	0.992971229982	N\A	0.052547505832	0.005410163637	0.026820552507	0.003612175070	51	7	
17750000	667.220150	1	-1.868412392816	1.622765719731	-0.051778920522	-0.217412774152	0.022687059006	0.000019273536	0.992765600313	N\A	0.065280207491	0.007850233808	0.030913859975	0.004798563295	51	6	
17800000	672.635413	1	-1.693741434047	1.515314412854	-0.042143197761	-0.176791111205	0.018134705047	0.000021146472	0.992950944462	N\A	0.054208411988	0.005523704553	0.027942699817	0.003721350476	41	9	
17850000	678.687981	1	-1.749624490775	1.557021953343	-0.046732251241	-0.192060574700	0.021176080985	0.000022777943	0.993588210793	N\A	0.051374460547	0.005621640279	0.025353839797	0.003682854974	45	7	
17900000	672.322611	1	-1.671251575666	1.479025109364	-0.035854517502	-0.138422744009	0.013051378329	0.000017878599	0.995121079428	N\A	0.046311676692	0.004620009080	0.024175100900	0.003221336921	38	6	
17950000	668.068007	1	-1.546331535771	1.398633575726	-0.027489331416	-0.114065611106	0.008180138307	0.000019695740	0.992548918864	N\A	0.050877910166	0.005553572362	0.026622631500	0.003847069669	33	7	
18000000	664.838356	1	-1.643860248433	1.483954156197	-0.038410846233	-0.156344118226	0.015541239853	0.000052390040	0.993911985753	N\A	0.058267275994	0.006555064666	0.028194848259	0.004029951976	39	8	
18050000	670.878798	1	-1.593171163974	1.445650819261	-0.034886830952	-0.140310407305	0.013058963999	0.000052709076	0.994906141836	N\A	0.049452013962	0.004893711532	0.024728598861	0.003276139428	47	7	
18100000	672.006861	1	-1.753660497420	1.578080850452	-0.051089700863	-0.192630621072	0.021571951296	0.000027291592	0.993880592773	N\A	0.052761721086	0.006170517224	0.025639847200	0.003987970784	47	8	
18150000	655.168777	1	-1.815650913262	1.627400308170	-0.052245234232	-0.231217535530	0.025080488069	0.000044797589	0.993212692724	N\A	0.063529298685	0.007209866952	0.030420131839	0.004534983055	37	8	
18200000	663.000492	1	-1.452998736280	1.416560914418	-0.031634903129	-0.136408361588	0.013289330505	0.000060538225	0.993381026605	N\A	0.054430144202	0.005926357838	0.027125395920	0.003833898833	46	6	
18250000	669.015310	1	-1.531117658278	1.414873579257	-0.029350437144	-0.139692287526	0.012564757541	0.000044433777	0.992934562325	N\A	0.055736029212	0.006112153846	0.026586105447	0.003832288270	37	7	
18300000	654.819604	1	-1.385841872428	1.371694567695	-0.030377172480	-0.121138392083	0.015072865884	0.000079298186	0.993571757566	N\A	0.050783328458	0.005244996198	0.025872316335	0.003538768252	39	5	
18350000	659.894694	1	-1.616947727856	1.502660317622	-0.041166252181	-0.182681744741	0.020767910115	0.000031018772	0.993284426705	N\A	0.054807287171	0.005470623844	0.028609392765	0.003710618586	43	7	
18400000	672.808306	1	-1.751151681969	1.607142701798	-0.049308436711	-0.215601612039	0.022292218849	0.000020873141	0.994606502537	N\A	0.051086487036	0.005381798145	0.026452058503	0.003628661156	41	8	
18450000	648.783260	1	-1.529096303187	1.484361425174	-0.038949929156	-0.195339994169	0.025606765039	0.000038611501	0.991962727430	N\A	0.059475735890	0.006509847483	0.029372516726	0.004238606819	44	5	
18500000	664.945231	1	-1.684692636871	1.530813701577	-0.044183497263	-0.186719044637	0.020308211340	0.000028237540	0.993394063359	N\A	0.055022945612	0.005527780485	0.028014877749	0.003718284980	36	6	
18550000	657.323642	1	-1.335775007482	1.300548063644	-0.022222981171	-0.071253962623	0.008132221496	0.000057192605	0.992263196785	N\A	0.053603498520	0.005643316187	0.027553605089	0.003807683388	44	6	
18600000	667.584022	1	-1.399840023963	1.380563289286	-0.029479041406	-0.117199958702	0.012324407503	0.000015567743	0.992039314921	N\A	0.055824241978	0.005792141780	0.028817236909	0.003955886699	35	8	
18650000	658.702348	1	-1.427024198028	1.387280822628	-0.024257611346	-0.149836108575	0.013197030385	0.000124180454	0.993333682977	N\A	0.059238155926	0.006528980673	0.028670189314	0.004093214836	39	5	
18700000	664.805798	1	-1.663030301776	1.474742219158	-0.036807589853	-0.138576670565	0.013569319023	0.000034727127	0.993205094593	N\A	0.053659145003	0.005521169550	0.027756875783	0.003798226942	51	7	
18750000	657.286946	1	-1.330074966715	1.330268727101	-0.023583394564	-0.103477753857	0.008797411181	0.000038919412	0.993646985995	N\A	0.054410855376	0.005649770857	0.028008403378	0.003839555735	41	6	
18800000	652.663820	1	-1.371641315642	1.384672841859	-0.025138530315	-0.140142767685	0.013505170712	0.000023380405	0.991200957122	N\A	0.061475030522	0.007523484185	0.029263287522	0.004664902029	35	6	
18850000	662.425094	1	-1.521341722951	1.462941724540	-0.035749710140	-0.146427106157	0.014766116444	0.000042655182	0.993063151043	N\A	0.059312092586	0.006163946672	0.030103017565	0.004082730593	46	7	
18900000	666.465832	1	-1.681112723005	1.553831304221	-0.040442908637	-0.207467026807	0.018457099379	0.000050693095	0.993608617374	N\A	0.052511474682	0.005320821871	0.026343912125	0.003558086410	46	7	
18950000	659.624172	1	-1.503387024119	1.426243825353	-0.032507769353	-0.136722215561	0.013696970593	0.000053669685	0.993317763201	N\A	0.053923954127	0.005340823416	0.028136358753	0.003685464369	36	6	
