Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m9-VR-003.txt
Log File Name:                   PAL_d1_m9-VR-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2215972730
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m9-VR-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
2250000	393.348080	1	-1.151487132318	1.014653227549	-0.017448180789	0.080316649358	-0.019394726073	0.000359687018	0.941383366521	N\A	0.134935335711	0.020037836228	0.053587402398	0.010149130542	41	25	
2300000	391.244487	1	-0.925080203028	0.916185631062	0.000984820584	0.111588942824	-0.026120082551	0.000313888136	0.947657528572	N\A	0.132510876999	0.017190914423	0.057642223926	0.009727444025	64	24	
2350000	392.573363	1	-1.449568308994	1.235720871570	-0.044400082539	-0.026082803739	-0.000043982881	0.000413338445	0.967290033717	N\A	0.132012321275	0.021188711850	0.043189026838	0.010426461614	54	32	
2400000	384.549394	1	-1.430568530409	1.262443196465	-0.073490662786	0.021670745058	0.014267741641	0.000400962008	0.946484720771	N\A	0.129048018150	0.018878932769	0.055571090414	0.010985857332	57	29	
2450000	391.170503	1	-1.301527487755	1.099375836324	-0.024359666865	0.059931124103	-0.019669539091	0.000433107155	0.935434526323	N\A	0.136130899350	0.019285654735	0.060590358868	0.011192635423	54	30	
2500000	399.989711	1	-1.349443443865	1.076965401568	-0.018421173202	0.029391344922	-0.014299871352	0.000264367080	0.938327992422	N\A	0.142226009754	0.021090176252	0.057326644194	0.010943337214	63	30	
2550000	403.395745	1	-1.074100696490	1.044952333783	-0.010501015166	0.018811233042	-0.013162295912	0.000299282915	0.953049850218	N\A	0.124932602472	0.019575333945	0.051203319639	0.010830026930	63	32	
2600000	416.859002	1	-1.323605324283	1.305649070873	-0.071270937127	0.021865882906	0.005071352381	0.000277984489	0.955808301580	N\A	0.111738134742	0.017870382498	0.045294871087	0.009716231771	41	24	
2650000	385.239104	1	-1.573928164873	1.351009250084	-0.066773759107	-0.080471469466	0.019697442608	0.000471468682	0.942297832964	N\A	0.148606190717	0.022875954263	0.060966665776	0.012707346394	41	27	
2700000	401.470339	1	-1.678302596695	1.303398662852	-0.051207755726	0.003129955088	-0.008701564902	0.000241286826	0.939189207128	N\A	0.145310237290	0.020555274249	0.061349229610	0.011090268782	39	33	
2750000	406.119220	1	-1.384865264619	1.343707058549	-0.089343421134	0.015483444675	0.016040916818	0.000303460177	0.950247684294	N\A	0.121431051088	0.017914887314	0.052239571980	0.009705913174	46	34	
2800000	405.546082	1	-1.657261333784	1.338351518679	-0.064375610653	-0.008436364928	0.004207711347	0.000250967602	0.963325059444	N\A	0.111388914596	0.017450647124	0.034782262438	0.008463094754	59	32	
2850000	401.592441	1	-1.445994442360	1.279470935268	-0.049858522954	-0.032163788829	0.002696079037	0.000428560265	0.947960463028	N\A	0.132447452282	0.018394999873	0.058940345845	0.010884332621	52	37	
2900000	403.596467	1	-1.686396646190	1.340239526781	-0.055003697242	-0.070724911019	0.005964641916	0.000311629861	0.948257355784	N\A	0.115948399252	0.017020674135	0.049435626701	0.009194010528	50	30	
2950000	385.997176	1	-1.805773990507	1.458146149068	-0.070680975270	-0.105309838628	0.009272784466	0.000425854291	0.941322535863	N\A	0.112272838840	0.018378181742	0.047354783198	0.010353944880	37	26	
3000000	389.126634	1	-1.192004878751	0.977847472440	-0.015238564681	0.095417531911	-0.017551867699	0.000329918768	0.937016756792	N\A	0.126626197939	0.016632354530	0.058957564591	0.009818990748	51	26	
3050000	397.419950	1	-1.136262659291	1.055929247226	-0.041094519614	0.089885077697	-0.003095919524	0.000341715383	0.936466502817	N\A	0.143926957570	0.020666311584	0.061416497023	0.011291567336	52	22	
3100000	383.802334	1	-1.107912317272	0.997978168661	-0.008622952798	0.035436025601	-0.014218400391	0.000487622218	0.936998967667	N\A	0.121480921910	0.016713969640	0.054461138756	0.009366167069	44	34	
3150000	400.135375	1	-1.154242162234	0.985425302025	-0.004934245133	0.026996085540	-0.012891145747	0.000299214451	0.947447035208	N\A	0.116020887310	0.015075624541	0.054793234587	0.009066497625	52	21	
3200000	391.218477	1	-1.191203149079	1.052871864765	-0.013994985330	0.085446921491	-0.024755191655	0.000248129092	0.961361401247	N\A	0.080647814152	0.012937008007	0.043545902875	0.008449578033	49	24	
3250000	405.520752	1	-1.505868976037	1.171515304445	-0.033667294633	0.033933438630	-0.014243446890	0.000350866786	0.942890437991	N\A	0.131627791001	0.018739388243	0.055206546725	0.010227271025	55	27	
3300000	388.057750	1	-1.032444723036	0.998746480836	-0.002511143877	0.019646529446	-0.016626606942	0.000427816415	0.945121924644	N\A	0.135086383318	0.019249047590	0.055988288691	0.009917624122	61	35	
3350000	398.389448	1	-1.374326118268	1.129012253347	-0.031402735972	0.042084961281	-0.010374179934	0.000302600959	0.946440716119	N\A	0.134132686997	0.020227731646	0.052710625990	0.010638152581	54	29	
3400000	385.165509	1	-1.023532350578	0.915995810228	0.000799530849	0.104498674019	-0.024095994534	0.000287886011	0.936125610305	N\A	0.129334261743	0.016891047633	0.059339445099	0.009775966816	45	27	
3450000	384.979494	1	-1.542714753328	1.324319522779	-0.081900274556	0.014754264863	0.015466209708	0.000175978963	0.937208328094	N\A	0.140157576300	0.021187660130	0.057198184935	0.010817208913	52	27	
3500000	394.382363	1	-1.710998843648	1.524602885621	-0.097483125365	-0.055123153929	0.016497733495	0.000060625356	0.936004683662	N\A	0.139124002998	0.020704081544	0.057849647254	0.010550230294	54	29	
3550000	404.694256	1	-1.703861951912	1.557769338985	-0.093377046330	-0.133061830187	0.024112649392	0.000277747343	0.941748629500	N\A	0.130460406856	0.019522915334	0.056453088659	0.010641196047	50	21	
3600000	414.889840	1	-1.534496590136	1.443132509988	-0.083560627598	-0.020414783107	0.004096367970	0.000245236956	0.953163252635	N\A	0.105237160427	0.016704183211	0.044660345078	0.008936097231	54	31	
3650000	404.029619	1	-1.597852607454	1.473206107332	-0.081470685213	-0.101829692734	0.022690250168	0.000277776481	0.961523270137	N\A	0.108475517689	0.017731092385	0.036919557014	0.008988130904	49	37	
3700000	406.330328	1	-1.482128235927	1.438281884083	-0.097664173017	-0.028579198329	0.028916516897	0.000169151246	0.943750444318	N\A	0.123059184326	0.017288915496	0.055538751527	0.009902206820	66	26	
3750000	406.419133	1	-1.281603515815	1.298818557387	-0.068743814087	-0.013415603440	0.016090103373	0.000070299969	0.952808676172	N\A	0.140405936962	0.019980799113	0.058888228225	0.010613659663	56	29	
3800000	407.150781	1	-1.357443725872	1.283002470740	-0.044708724955	-0.063532665844	0.001774504193	0.000179959083	0.941265606227	N\A	0.118157458130	0.017428614237	0.051558120761	0.009340287242	42	17	
3850000	396.888834	1	-1.620604699962	1.435294629956	-0.079779161686	-0.044191764963	0.012468468938	0.000251819167	0.941959995660	N\A	0.126535107891	0.017264048564	0.056364351491	0.009894749958	43	22	
3900000	417.789462	1	-1.128424005660	1.058158091869	-0.027554253929	0.103691476020	-0.015378039238	0.000254130974	0.941519231462	N\A	0.141832805989	0.020709277143	0.058668036516	0.010756739252	48	24	
3950000	382.742315	1	-1.348046045585	1.268204968749	-0.058835436539	-0.013185579985	0.009922416332	0.000225883994	0.941792273600	N\A	0.125822732523	0.017865423027	0.055150956587	0.009747083043	50	26	
4000000	368.468590	1	-1.158678437104	1.036770516095	-0.016886991187	0.030281770386	-0.014843046794	0.000341135564	0.927067247013	N\A	0.136603318691	0.018354326763	0.062789802110	0.010964955527	36	30	
4050000	395.957593	1	-1.535502548447	1.212306226389	-0.044170662871	0.011005497921	-0.003927613513	0.000476662556	0.937694692154	N\A	0.133577750209	0.018996228196	0.059674099960	0.010641174843	45	29	
4100000	377.862781	1	-1.309523574228	1.054526104707	-0.020276771756	0.082390998672	-0.015869623788	0.000378734314	0.938334401537	N\A	0.139747003251	0.019643732425	0.060088367162	0.010208655157	54	33	
4150000	374.353396	1	-1.227273525695	1.033567730230	-0.006632844060	0.008986408650	-0.012028253031	0.000480857240	0.936344761793	N\A	0.142452692073	0.019045350056	0.064015947589	0.010629462344	48	24	
4200000	405.626386	1	-1.319407231384	1.181879623436	-0.043724075558	0.030121885520	-0.006113734242	0.000238972365	0.947259354730	N\A	0.140284553594	0.019816534309	0.058178624458	0.010564187677	54	29	
4250000	394.727829	1	-1.250778010691	1.158549980052	-0.058626359655	0.065838619001	0.002292359362	0.000327986519	0.949378495532	N\A	0.137825685884	0.020817686872	0.056647316349	0.011461425110	44	22	
4300000	403.460387	1	-1.382952683571	1.168695855114	-0.034637096114	0.037621742841	-0.009174003721	0.000261492802	0.945304131791	N\A	0.123920348201	0.017386369062	0.055845963552	0.009843814946	43	28	
4350000	391.631389	1	-1.422269281150	1.215828955238	-0.047592210475	0.014197807746	-0.001016456583	0.000243305214	0.940457734904	N\A	0.136393644271	0.019419126633	0.056448788513	0.010339396078	48	25	
4400000	396.599803	1	-1.456456007812	1.288777791008	-0.059887046394	-0.050859344442	0.013622105560	0.000329992010	0.946519413462	N\A	0.128510514134	0.019879632893	0.052281622695	0.010437404998	46	28	
4450000	379.762590	1	-1.049794383558	0.942749465231	-0.006434077994	0.052066940386	-0.009758583113	0.000383580244	0.938140451224	N\A	0.115387678386	0.017480196363	0.050665443444	0.010151694533	47	28	
4500000	384.481319	1	-1.238954668324	1.058919613536	-0.018311012798	0.060488796047	-0.010827337636	0.000338991476	0.942963144757	N\A	0.115306797639	0.015126288334	0.055280035716	0.009251974068	43	21	
4550000	405.871411	1	-1.402446692271	1.139384095430	-0.032026437466	0.029730929812	-0.009497815026	0.000298315992	0.956972468238	N\A	0.115249659943	0.018681918314	0.046452684079	0.010415159718	40	28	
4600000	404.052366	1	-1.362753992792	1.164562565034	-0.038713231850	0.013730355709	-0.005931976293	0.000228778222	0.939827722091	N\A	0.124581938876	0.015987349424	0.058602834632	0.009285358830	38	24	
4650000	393.350779	1	-1.836233766240	1.492998892026	-0.097531172294	-0.067231375738	0.025110681681	0.000333634489	0.943784733761	N\A	0.137538789627	0.019165818509	0.057940243990	0.010513790827	40	26	
4700000	391.114300	1	-1.343414816441	1.141018188748	-0.041697940958	0.015634852424	0.000154511923	0.000302243011	0.938929975282	N\A	0.143295877139	0.020842199407	0.060844037881	0.011078034773	52	31	
4750000	394.554720	1	-1.204935526970	0.954748338166	0.003105348690	0.102773071006	-0.030662282403	0.000357904116	0.938459460900	N\A	0.123321457778	0.016093924531	0.058282867009	0.009798193645	47	30	
4800000	398.491089	1	-1.446561227245	1.371688552572	-0.066769260439	-0.068412206736	0.010763753320	0.000325077147	0.949743804690	N\A	0.123029550645	0.017215547504	0.055294197284	0.010163480179	50	39	
4850000	399.327089	1	-1.597629923068	1.318776371066	-0.070018869639	0.017104992044	0.006423034556	0.000255225197	0.937736322266	N\A	0.145057618990	0.021732622924	0.058571841872	0.011157452063	46	16	
4900000	397.628347	1	-1.291962902967	1.112990358932	-0.021635460284	0.017034739808	-0.014426989639	0.000528282973	0.944048769418	N\A	0.114825535018	0.017430792954	0.048112472952	0.009600017642	36	29	
4950000	391.419192	1	-1.486821095996	1.261744119044	-0.037744203169	-0.020402953487	-0.012080796685	0.000485560152	0.941362454563	N\A	0.123185514608	0.016817716125	0.054870758840	0.009377149851	52	29	
5000000	378.467614	1	-1.073458092494	1.014680641814	-0.030763274145	0.078194903766	-0.001014653172	0.000330229323	0.937566395315	N\A	0.147682567555	0.022223754789	0.060160215196	0.012001619111	52	33	
5050000	387.117233	1	-0.843549032860	0.831599558259	0.001802732970	0.134512767542	-0.023632530787	0.000363318698	0.943200280151	N\A	0.126226365817	0.017425734810	0.056342762362	0.010160396604	41	26	
5100000	402.374388	1	-1.011176048304	0.922856510123	-0.007857070465	0.124863966241	-0.020954493699	0.000457439890	0.956832990592	N\A	0.132925718098	0.017548742197	0.057441966841	0.010450137932	39	31	
5150000	387.187935	1	-0.913898281647	0.788610006762	0.018237323842	0.151906158710	-0.033978979009	0.000229791653	0.944572078069	N\A	0.128040116962	0.017522804815	0.057083293056	0.009582516940	40	17	
5200000	391.718063	1	-1.252194651339	1.060031297647	-0.031704927035	0.060578041535	-0.007397861279	0.000258390418	0.938762510210	N\A	0.138637108555	0.020062238092	0.058757737463	0.011077218769	44	25	
5250000	397.772563	1	-1.484661388936	1.249359150050	-0.060825213787	0.003997907734	0.009205112112	0.000285321744	0.943816475029	N\A	0.140310782152	0.020708894960	0.057724004053	0.010834602784	51	33	
5300000	400.789735	1	-1.633085757485	1.373647678743	-0.074462347799	-0.055492517622	0.019220065528	0.000395192708	0.956318660931	N\A	0.096462920707	0.016898050300	0.038379240723	0.009353480669	49	29	
5350000	401.423047	1	-1.294384835604	1.197262712068	-0.061590969354	0.030117171649	0.009689356359	0.000570004074	0.950660676195	N\A	0.133969780852	0.019662626770	0.055131732641	0.010141501636	45	35	
5400000	401.454115	1	-1.091971100474	1.077137128237	-0.025498017127	0.034608432640	-0.008780608855	0.000361193378	0.939143912118	N\A	0.132234083513	0.019646043581	0.055460839701	0.010731929921	42	29	
5450000	394.567140	1	-1.631504938499	1.317490780471	-0.051326598306	-0.073194603391	0.007739248865	0.000533044847	0.938546477362	N\A	0.127411908116	0.019919041551	0.052368481748	0.010509776616	37	22	
5500000	395.210550	1	-1.374444301098	1.381377276502	-0.074357259550	-0.123703728577	0.024777636097	0.000300496345	0.943726579763	N\A	0.115015490013	0.017566634037	0.049630454557	0.009670858185	52	30	
5550000	406.058486	1	-1.176816103070	1.047357551251	-0.024328715661	0.041395302435	-0.009790163770	0.000323585707	0.947197575226	N\A	0.136084956678	0.020121258967	0.056023661879	0.010996819862	39	30	
5600000	381.087460	1	-1.211045388452	1.090830238853	-0.030495434106	0.051087867813	-0.008395025757	0.000426311183	0.937687437929	N\A	0.134580410330	0.018996667553	0.057445340097	0.010322565482	40	23	
5650000	393.668409	1	-1.239556858087	1.059195358410	-0.019034880598	0.073865927495	-0.018295007711	0.000466532155	0.941327993339	N\A	0.124425293925	0.017036588904	0.055410106506	0.009986731386	41	26	
5700000	395.314048	1	-1.190812754851	1.190089641863	-0.052989083198	-0.018112445078	0.013979751645	0.000289413789	0.942047096487	N\A	0.116522365951	0.018258121807	0.049048076408	0.009831141904	47	23	
5750000	386.324352	1	-1.965478716125	1.531871396738	-0.086885400041	-0.128990578465	0.024560666644	0.000334912158	0.939584325751	N\A	0.143346075343	0.020704368387	0.059606041006	0.010458011543	42	25	
5800000	406.360875	1	-1.292455420092	1.205220903229	-0.030495936716	-0.029472425013	-0.007593290605	0.000332422479	0.952768066598	N\A	0.086206608777	0.013950390590	0.038169081729	0.008205225574	58	20	
5850000	385.733091	1	-1.190327452960	1.031795727810	-0.015200942929	0.054190877631	-0.013512314623	0.000309419238	0.934679037035	N\A	0.127735260916	0.017220011926	0.058895326120	0.009961037042	49	19	
5900000	412.572727	1	-1.622608775604	1.339470097529	-0.060030825690	-0.037592319302	0.003288162836	0.000306821270	0.944034967643	N\A	0.127421747237	0.019718963435	0.051549914083	0.010397887856	48	24	
5950000	403.040048	1	-1.615642030542	1.296488261438	-0.073947543670	0.023617443867	0.010511927662	0.000228020438	0.948915746371	N\A	0.115947274216	0.017339006555	0.047922866182	0.008977994053	56	19	
6000000	385.917500	1	-1.599364226449	1.311308131755	-0.058595846811	-0.021061811283	0.006695967507	0.000294909450	0.946142273054	N\A	0.141134282730	0.019951885305	0.060617718530	0.011101035497	50	33	
6050000	379.279458	1	-1.812941811114	1.550970955531	-0.088776793220	-0.185627281271	0.032003833797	0.000357903068	0.939268774143	N\A	0.146160438321	0.021213199567	0.060890542742	0.011331442401	44	21	
6100000	389.142971	1	-1.253286141058	1.070085554943	-0.031819552306	0.027583205243	0.001913251165	0.000336671531	0.955302375029	N\A	0.140801564961	0.021663187476	0.055646347646	0.011288084980	41	35	
6150000	404.971366	1	-1.309595119580	1.088306116665	-0.021069023759	0.017855267284	-0.010555898028	0.000350416609	0.943334657561	N\A	0.120683584212	0.019561745576	0.049578238149	0.010417245267	44	27	
6200000	382.706276	1	-1.370147616255	1.149101470239	-0.034832806046	0.034248663922	-0.007518181928	0.000368600448	0.932745402820	N\A	0.151098389971	0.021902701421	0.062795892330	0.011685999532	35	22	
6250000	385.292150	1	-1.545786578015	1.284385375204	-0.063469663737	-0.019107759104	0.009734545970	0.000311517661	0.941142233127	N\A	0.144437630670	0.020843187661	0.057310431407	0.010403702177	37	27	
6300000	381.654339	1	-1.478610641000	1.216005499549	-0.040940825164	0.046972052542	-0.008986250910	0.000312045694	0.942932115470	N\A	0.121775528055	0.015659168307	0.056726516613	0.009395820601	54	30	
6350000	384.162523	1	-1.008163709231	0.793640835337	0.025529677338	0.114995649378	-0.032564047887	0.000605174477	0.939006248362	N\A	0.135086469996	0.018622413802	0.057976565536	0.009384046057	54	28	
6400000	375.731327	1	-1.056603385557	0.942891148537	0.011123499115	0.040030792237	-0.026759532010	0.000230210274	0.946551011850	N\A	0.131148312313	0.019545776089	0.053427844345	0.010157929510	48	30	
6450000	401.018952	1	-0.731307701697	0.730340888663	0.016261648668	0.173832252214	-0.028357896671	0.000194386649	0.947038905171	N\A	0.148411064520	0.020733687314	0.061567310833	0.011432865910	53	35	
6500000	416.936732	1	-1.507469915528	1.150393882851	-0.042762170389	0.068132317850	-0.010239842480	0.000046669284	0.945055365124	N\A	0.138112031929	0.020703050631	0.056010612938	0.010837859654	49	33	
6550000	400.014586	1	-1.767072878208	1.610289468593	-0.103351906934	-0.157770538214	0.030538137121	0.000071273204	0.956515019186	N\A	0.098577073135	0.016516590850	0.039368095177	0.008120876745	60	35	
6600000	402.020076	1	-1.174850391656	1.085318515644	-0.018436205583	0.068269013281	-0.023665046702	0.000091706681	0.935963850542	N\A	0.131275169636	0.019233089279	0.055820411060	0.010425258301	46	20	
6650000	385.921880	1	-1.678061217069	1.355455055183	-0.071422023750	-0.024427894921	0.007241737657	0.000258597859	0.941907269710	N\A	0.141888695625	0.020037288627	0.058699330816	0.010473596355	53	32	
6700000	408.717261	1	-1.417774572986	1.323585967900	-0.058267087843	-0.047876488966	0.007574396880	0.000307917593	0.947874927179	N\A	0.122028762150	0.019235943623	0.050078462895	0.010356917200	54	27	
6750000	418.300426	1	-1.602702637707	1.409063626110	-0.066527461655	-0.070277268520	0.008362407960	0.000212059081	0.949432151933	N\A	0.130552634561	0.018564835619	0.054448212309	0.009867597877	51	32	
6800000	390.160497	1	-1.396128466146	1.094418102615	-0.014889734142	0.047424946797	-0.020815400017	0.000325026174	0.936778534371	N\A	0.117380908540	0.015308172562	0.056758600842	0.009392870190	60	32	
6850000	389.765526	1	-1.493670061224	1.206947231291	-0.054918749075	0.037110147426	0.000720611834	0.000208470941	0.943921755028	N\A	0.137245883466	0.019757947733	0.057943692485	0.010491452705	50	31	
6900000	399.388817	1	-1.480819058747	1.316421262837	-0.053878309705	-0.036444345406	0.002962957706	0.000045376261	0.944358847080	N\A	0.135309405815	0.021427229385	0.051866980524	0.010778854362	54	39	
6950000	404.954317	1	-1.364878152645	1.223267387409	-0.046904258412	0.015964507438	-0.006123289436	0.000061284037	0.947248814755	N\A	0.137127718525	0.020627454800	0.052857649434	0.010548449284	50	34	
7000000	409.587908	1	-1.643128307989	1.462065270861	-0.081806291390	-0.034717674979	0.007184917309	0.000403150010	0.949289952381	N\A	0.121882488739	0.019544144743	0.049277691285	0.010788443597	42	25	
7050000	397.414229	1	-1.261163493309	1.210071132747	-0.042676870114	0.001964690760	-0.006518207357	0.000316903770	0.948133757083	N\A	0.119867889311	0.018229098794	0.051845477944	0.010263335291	48	26	
7100000	413.748842	1	-1.309513705467	1.269201775555	-0.068302977772	0.021031480357	0.008099902683	0.000315165482	0.953899471083	N\A	0.116816900461	0.018750422096	0.045015056750	0.009938106383	49	26	
