Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m7-glob-006.txt
Log File Name:                   MES_d1_m7-glob-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            4057019910
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m7-glob-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.297316
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.66 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	565.216085	1	-0.560258215738	0.672561556053	0.226862254364	-0.025502201508	0.000119946965	0.974555191652	N\A	0.024067263677	0.021513857064	0.002570127152	37	2	0.003050579116	Global Trend	
1550000	566.098912	1	-0.475245913111	0.646516239853	0.246664723227	-0.022374768826	0.000064322153	0.972858825243	N\A	0.028619509764	0.025711559163	0.002631431749	37	5	-0.000329837263	Global Trend	
1600000	578.851095	1	-0.679708930602	0.766762560965	0.139557453904	-0.015660759376	0.000082625722	0.977636853266	N\A	0.025573526222	0.022874227549	0.002963817137	35	3	0.001010012529	Global Trend	
1650000	587.647543	1	-0.567226469627	0.685084978139	0.217959503130	-0.023064815916	0.000040912732	0.974699142439	N\A	0.024948850385	0.022453925061	0.002861445790	42	6	0.002021348840	Global Trend	
1700000	573.741596	1	-0.558713846382	0.670902254029	0.207867989788	-0.021786609410	0.000063708036	0.973018289942	N\A	0.023931179598	0.021945485783	0.002759647541	29	3	0.002068340075	Global Trend	
1750000	572.922353	1	-0.621444142885	0.693130882335	0.236497755375	-0.028330407234	0.000090907376	0.980801449421	N\A	0.023353606591	0.018655023115	0.002507411392	36	2	0.002797239936	Global Trend	
1800000	573.668887	1	-0.558621696363	0.646326991563	0.273505573705	-0.027234088251	0.000060851751	0.974367689882	N\A	0.018231743095	0.018085601307	0.002449720354	33	3	0.002488083245	Global Trend	
1850000	581.349404	1	-0.510755702546	0.679540344788	0.217453600992	-0.021964694206	0.000042244982	0.979114852478	N\A	0.021556144532	0.020095379253	0.002519268549	40	7	-0.000367554592	Global Trend	
1900000	582.134321	1	-0.589325548393	0.762723012892	0.144549228569	-0.019924119591	0.000119155459	0.974474000388	N\A	0.026099809651	0.022873712936	0.003029986339	29	5	-0.003175938870	Global Trend	
1950000	580.555163	1	-0.563148940414	0.661925263909	0.251066062263	-0.029156158550	0.000143955691	0.975344201199	N\A	0.021438852151	0.019958583157	0.002699856451	36	4	0.002877745008	Global Trend	
2000000	568.191580	1	-0.502335199453	0.662683039765	0.229683988811	-0.025316213392	0.000052186313	0.976909839136	N\A	0.023001721273	0.021741942825	0.002657793243	41	4	-0.000006394516	Global Trend	
2050000	582.260821	1	-0.586423282450	0.731218680664	0.196115899040	-0.025863497467	0.000098147932	0.977132464525	N\A	0.025319093650	0.021820105583	0.002853495117	40	2	-0.002481802671	Global Trend	
2100000	577.322216	1	-0.568376562191	0.716817610652	0.179794893403	-0.021227162204	0.000107331086	0.979339058718	N\A	0.024173191531	0.020954975382	0.002366392272	37	2	-0.000275775125	Global Trend	
2150000	581.466118	1	-0.568520601700	0.735049004584	0.195956306310	-0.027211831713	0.000016704085	0.975262297690	N\A	0.024716942380	0.021588615477	0.002652609662	43	3	0.000097321586	Global Trend	
2200000	593.963324	1	-0.646860646911	0.715593061838	0.180848720328	-0.018437117375	0.000145933539	0.976610946669	N\A	0.023115094337	0.021122030798	0.002801267060	32	3	0.003775483450	Global Trend	
2250000	573.807118	1	-0.431059276223	0.632303986915	0.267360340326	-0.027041819957	0.000091952143	0.975577117011	N\A	0.025757613182	0.023438333992	0.002785046067	41	2	-0.000170181617	Global Trend	
2300000	569.735952	1	-0.579243326708	0.753177827710	0.126985098190	-0.014447074234	0.000132267484	0.970612456781	N\A	0.026549161457	0.024363639522	0.003243307707	28	4	-0.000176180384	Global Trend	
2350000	571.405674	1	-0.529784238638	0.766882505455	0.140288701630	-0.018065550705	0.000093592487	0.976985481814	N\A	0.024556056604	0.022040850554	0.002787074889	37	3	-0.007283287261	Global Trend	
2400000	582.296173	1	-0.712695458759	0.734977437834	0.173233557083	-0.020690876498	0.000083868004	0.973973926468	N\A	0.024770102919	0.022666680567	0.002672907182	39	2	0.004929992531	Global Trend	
2450000	573.450642	1	-0.711637733376	0.727849457403	0.195719843259	-0.023359957324	0.000085271745	0.976025955950	N\A	0.023230704807	0.022686964222	0.002733704058	37	2	0.005528060246	Global Trend	
2500000	570.888074	1	-0.471393505320	0.659240719341	0.248863369032	-0.025498971194	0.000085333729	0.970842389577	N\A	0.025091887946	0.023127085014	0.003154435229	31	4	-0.000661282373	Global Trend	
2550000	580.752682	1	-0.576618406143	0.670127632126	0.232595211045	-0.024712002681	0.000036960933	0.971854872257	N\A	0.025504184542	0.023109891975	0.002860742473	32	2	0.001525410856	Global Trend	
2600000	566.620937	1	-0.520040585475	0.731405581137	0.183530654356	-0.022479150757	0.000103980671	0.982605427335	N\A	0.025372262920	0.019689079959	0.002925449589	35	2	-0.003970595113	Global Trend	
2650000	559.262286	1	-0.748734107733	0.806796514432	0.147848265922	-0.025503449830	0.000075070266	0.976580728783	N\A	0.024241479028	0.022047732019	0.002882051762	46	2	0.001496008060	Global Trend	
2700000	565.128874	1	-0.633374614998	0.695103003658	0.197728595517	-0.022359648687	0.000107767701	0.974121236820	N\A	0.026292182154	0.023705413744	0.003009114538	32	4	0.004462313654	Global Trend	
2750000	578.806934	1	-0.622833175497	0.734651230170	0.176876595839	-0.021450649698	0.000047267684	0.976656241971	N\A	0.024237465962	0.021633992085	0.002870966026	41	4	0.000213755173	Global Trend	
2800000	561.519671	1	-0.540376231691	0.704444554402	0.193210611129	-0.021889873191	0.000114908449	0.972307200736	N\A	0.027557023412	0.024640658119	0.003219514170	31	2	0.000842573547	Global Trend	
2850000	572.755604	1	-0.586899279951	0.715788768306	0.211614491743	-0.022677381468	0.000101667300	0.978951823847	N\A	0.023218690785	0.021848130973	0.003087683014	47	3	-0.001240047869	Global Trend	
2900000	568.146749	1	-0.606842972081	0.739418746954	0.165191376968	-0.018555512990	0.000088170116	0.973212278499	N\A	0.025103041181	0.023624449798	0.003019787232	41	4	0.000074898490	Global Trend	
2950000	570.762307	1	-0.518936218503	0.699850149584	0.182657566927	-0.019736286938	0.000035713106	0.973016778938	N\A	0.027831371465	0.023691460920	0.003008316793	36	2	0.000141784710	Global Trend	
3000000	574.294340	1	-0.598017726508	0.743976857225	0.190174174591	-0.027906341637	0.000100047765	0.976186298075	N\A	0.024818115860	0.022625188247	0.002941850647	48	1	-0.000904022798	Global Trend	
3050000	563.281527	1	-0.561335768045	0.711046038463	0.194140599105	-0.022484966399	0.000065900952	0.973309367182	N\A	0.023885789890	0.021779688383	0.002760148625	41	2	0.000451915415	Global Trend	
3100000	588.292824	1	-0.708608148565	0.752032610437	0.172660229629	-0.022366370083	0.000098368582	0.977652011897	N\A	0.024800605495	0.022452572762	0.002798727105	32	5	0.003054699220	Global Trend	
3150000	564.335244	1	-0.731671686661	0.765799889278	0.159732062987	-0.021869067597	0.000076360290	0.979496594658	N\A	0.025235976498	0.022349434555	0.002661593472	41	2	0.001891192375	Global Trend	
3200000	592.130723	1	-0.627460782252	0.766621077917	0.159669491662	-0.022881712074	0.000053758954	0.982121809346	N\A	0.025170321456	0.022179548118	0.002252933593	49	4	0.000143090355	Global Trend	
3250000	577.080654	1	-0.445868551747	0.658002623049	0.229127160379	-0.023779567238	0.000049776656	0.973985558470	N\A	0.020558639123	0.019109011188	0.002322818478	30	1	0.000232438446	Global Trend	
3300000	555.446215	1	-0.443415714400	0.647283494942	0.232898147582	-0.021763383723	0.000105059612	0.970931654022	N\A	0.029235967844	0.025256053784	0.003265048314	41	1	0.000763801569	Global Trend	
3350000	557.215800	1	-0.469495849838	0.658188128804	0.252950415856	-0.028443296951	0.000055331438	0.971800361772	N\A	0.024213550427	0.021728488404	0.002792987737	49	0	-0.000177625335	Global Trend	
3400000	565.674274	1	-0.500588571080	0.730980306912	0.179028822328	-0.022158539782	0.000093578707	0.973362886320	N\A	0.025866625830	0.023408271150	0.003063180759	31	4	-0.004431777235	Global Trend	
3450000	584.718464	1	-0.769127216498	0.762861459592	0.156305928574	-0.023020769945	0.000157638944	0.973989941544	N\A	0.021933225686	0.020682441172	0.002765847565	29	8	0.005681723658	Global Trend	
3500000	579.477270	1	-0.679288350795	0.718089709762	0.203881196696	-0.025491180841	0.000205930981	0.975050530009	N\A	0.026071130443	0.023032015331	0.003011084025	33	2	0.004510361306	Global Trend	
3550000	564.385435	1	-0.713082615614	0.765435979456	0.177320986848	-0.026944600002	0.000074055952	0.972388836171	N\A	0.025552278017	0.023464930876	0.002997756970	45	4	0.000086196262	Global Trend	
3600000	581.363378	1	-0.605446493669	0.685909452770	0.210673985745	-0.024384278335	0.000101978845	0.973919173995	N\A	0.024868989665	0.023043250607	0.002838495221	42	3	0.004527227146	Global Trend	
3650000	584.647530	1	-0.499386809878	0.676088882567	0.221516046709	-0.023622118456	0.000104832963	0.971826744725	N\A	0.025793978773	0.022422148623	0.002807063261	31	3	0.000608843794	Global Trend	
3700000	563.811263	1	-0.466738200236	0.661051292192	0.228336776143	-0.026025989474	0.000051566142	0.971626146965	N\A	0.023702465850	0.022103719543	0.002920994174	38	1	0.000806573122	Global Trend	
3750000	568.393021	1	-0.502300288350	0.689914648305	0.218670693804	-0.025670939802	0.000111070065	0.973493878518	N\A	0.026941399665	0.024017302477	0.002960597897	29	2	-0.000028342123	Global Trend	
3800000	571.031490	1	-0.635203765603	0.666403891958	0.235253731215	-0.023738998726	0.000153421146	0.975378219836	N\A	0.024496310905	0.022299059488	0.002889930285	45	4	0.005538501065	Global Trend	
3850000	577.832036	1	-0.647477149026	0.734810090696	0.186227786793	-0.022851970328	0.000060780072	0.976143823865	N\A	0.026395717496	0.023438750723	0.002794371060	34	2	0.000468338119	Global Trend	
3900000	567.518761	1	-0.650602572776	0.787849952816	0.118529312220	-0.016786940051	0.000065429615	0.976142653605	N\A	0.024655253818	0.022060593163	0.002836026413	31	6	-0.000396279969	Global Trend	
3950000	561.605822	1	-0.621149090156	0.719817744671	0.186062636333	-0.025170077527	0.000084785133	0.975040871328	N\A	0.024470242969	0.021984963275	0.002506166570	45	1	0.003570559406	Global Trend	
4000000	565.015394	1	-0.526648990798	0.708804385545	0.197684088380	-0.021405838677	0.000125976928	0.976059643356	N\A	0.027001441645	0.023465454080	0.002874595611	31	3	0.001554553842	Global Trend	
4050000	574.075780	1	-0.762210221508	0.784382656186	0.125366816773	-0.017805877770	0.000115433261	0.975700529932	N\A	0.026121730980	0.022884622903	0.002903380444	36	4	0.002982228874	Global Trend	
4100000	579.154809	1	-0.778749227991	0.744131761564	0.188743406085	-0.029102629596	0.000094846675	0.975167349148	N\A	0.025525952837	0.023950986959	0.003151030559	36	2	0.008360166097	Global Trend	
4150000	583.270470	1	-0.651063819631	0.677147284073	0.232377951216	-0.027114140703	0.000105040139	0.975027910351	N\A	0.022692751091	0.021262461937	0.002658933199	35	3	0.006807548068	Global Trend	
4200000	578.785288	1	-0.585091060199	0.697684713046	0.206215885162	-0.021252039702	0.000047667616	0.976108389724	N\A	0.025374493473	0.023324967439	0.003013725003	37	3	0.000745115782	Global Trend	
4250000	583.992810	1	-0.622561135057	0.705602246104	0.221871084245	-0.027782515421	0.000124349572	0.975113166475	N\A	0.022409146058	0.021933148505	0.003089317461	42	6	0.002965999079	Global Trend	
4300000	565.224517	1	-0.501677803323	0.635930005813	0.286448033055	-0.029717428132	0.000051619644	0.975648680095	N\A	0.023455673917	0.022180020785	0.002621449164	41	4	0.000162374256	Global Trend	
4350000	574.698836	1	-0.578832549107	0.688521842912	0.208967309565	-0.022080983699	0.000112159397	0.977092256548	N\A	0.024377227515	0.023047021928	0.003116253124	42	3	0.001315452042	Global Trend	
4400000	582.501980	1	-0.572860655145	0.684657326212	0.202492200364	-0.019911585023	0.000113695232	0.973805570626	N\A	0.024886044586	0.022134397453	0.002631318764	44	2	0.002192455433	Global Trend	
4450000	578.742171	1	-0.518311528785	0.660663606766	0.242434829811	-0.025654298775	0.000157212300	0.975770005304	N\A	0.025188030800	0.022284989031	0.002804877000	38	2	0.001695192202	Global Trend	
4500000	568.816286	1	-0.543365399765	0.693453523473	0.212752926316	-0.023940726591	0.000111209676	0.972479223242	N\A	0.026934761656	0.023622830155	0.002929028107	41	1	0.000617918730	Global Trend	
4550000	561.004946	1	-0.574398737066	0.710673309911	0.187682583648	-0.020117412083	0.000078907942	0.973120425148	N\A	0.025119819007	0.022821770168	0.002752755024	34	2	0.001159289664	Global Trend	
4600000	562.869369	1	-0.477025249136	0.695331535506	0.195042146731	-0.020686717322	0.000095957520	0.973038347077	N\A	0.026028428306	0.024153275987	0.003120993812	24	1	-0.001601963761	Global Trend	
4650000	557.702369	1	-0.568280157954	0.697547711808	0.212918171444	-0.021051233882	0.000087504510	0.970676698112	N\A	0.026407969746	0.023876301660	0.003030825996	36	2	0.001307153242	Global Trend	
4700000	562.770910	1	-0.278611582686	0.686220771349	0.219658085671	-0.025725966748	0.000284720311	0.972259976309	N\A	0.024802546674	0.022763370521	0.002639648018	37	1	-0.005448077341	Global Trend	
4750000	553.598098	1	-0.562288040438	0.692823076979	0.215285313942	-0.026555204831	0.000065269017	0.981438551568	N\A	0.025877171499	0.021820923355	0.002834755278	43	2	0.001811854381	Global Trend	
4800000	583.426266	1	-0.492842344610	0.638854320702	0.259577949710	-0.026658304504	0.000044146673	0.979015033276	N\A	0.022059650075	0.019284137871	0.002628068488	37	6	0.001296395536	Global Trend	
4850000	570.329922	1	-0.587503540137	0.694409764019	0.219269697544	-0.028074667315	0.000064572784	0.968722838241	N\A	0.024909297264	0.023214842248	0.003104740993	34	3	0.003089403282	Global Trend	
4900000	571.786261	1	-0.442632407322	0.668795682646	0.202687933718	-0.019759225055	0.000037189111	0.974629760104	N\A	0.025874905623	0.023601327625	0.002982342240	45	3	-0.000104919637	Global Trend	
4950000	561.922969	1	-0.420026312942	0.687953760049	0.213221850732	-0.023149051020	0.000087876663	0.976425476580	N\A	0.026552292580	0.023668013176	0.002753858925	43	1	-0.004728474214	Global Trend	
5000000	566.786509	1	-0.425334878563	0.644829998719	0.241100604798	-0.022430055032	0.000064708886	0.971521295436	N\A	0.025494666384	0.023016964583	0.002786528378	37	0	-0.000458671258	Global Trend	
5050000	557.812869	1	-0.547900425621	0.719932656664	0.147073126427	-0.017930504365	0.000068441230	0.971648753105	N\A	0.023826206692	0.022313260471	0.003001293656	37	1	0.001400600284	Global Trend	
5100000	578.205521	1	-0.608896444953	0.737461603950	0.130618546044	-0.012235083800	0.000613516504	0.975404827801	N\A	0.027070021613	0.025195702005	0.003274513894	33	6	0.003759045178	Global Trend	
5150000	564.853669	1	-0.433706394122	0.604053081215	0.258623111132	-0.023772211320	0.000540914716	0.968973238742	N\A	0.025695197669	0.023677845344	0.003087970613	37	2	0.017968726674	Global Trend	
5200000	564.291583	1	-0.594488364194	0.728703291711	0.197997423828	-0.026815950010	0.000578858833	0.970268920497	N\A	0.026320513646	0.024585966412	0.003380315272	36	1	0.016181017558	Global Trend	
5250000	548.387175	1	-0.387040631624	0.639447868576	0.252938291227	-0.025880850037	0.002091365689	0.969217896455	N\A	0.029379590870	0.026466092086	0.003084512906	31	0	-0.049660563588	Global Trend	
5300000	576.007714	1	-0.538771370263	0.734840279183	0.167248986069	-0.019267161418	0.000685770997	0.974390389009	N\A	0.024646013322	0.022823625770	0.002938267939	29	4	-0.018764424253	Global Trend	
5350000	559.482300	1	-0.320856280116	0.639443995785	0.232088620474	-0.022836303461	0.000084198811	0.972733799542	N\A	0.028593532768	0.025692156506	0.003048452913	33	2	-0.002217521520	Global Trend	
5400000	566.984302	1	-0.426679942546	0.655776997248	0.244031665993	-0.025561805095	0.000075291691	0.976941567052	N\A	0.018007055110	0.017293963594	0.002670634048	41	4	-0.001145366257	Global Trend	
5450000	571.084390	1	-0.467507973322	0.665369626602	0.217109204462	-0.019118269070	0.000053555832	0.973555281763	N\A	0.028626530552	0.024825996312	0.002703161638	36	2	0.000196245052	Global Trend	
5500000	579.407446	1	-0.506222406218	0.660258374385	0.244216397005	-0.026687528685	0.000062197011	0.977297507083	N\A	0.019679062360	0.019049332579	0.002343732674	36	2	0.000698860242	Global Trend	
5550000	577.382988	1	-0.444623997433	0.666979219099	0.211330795566	-0.022385550773	0.000061695826	0.974502453068	N\A	0.021650480141	0.019967136915	0.002534818359	35	3	0.000228753283	Global Trend	
5600000	571.435440	1	-0.563315772347	0.702841934509	0.193567193699	-0.021767771480	0.000103169714	0.974815230913	N\A	0.025840790645	0.023428864992	0.002602843851	34	1	0.002100510053	Global Trend	
5650000	578.014177	1	-0.590847305547	0.722257886100	0.188445261075	-0.023887055161	0.000066130033	0.974593904552	N\A	0.024299114661	0.023157482918	0.002821754083	44	2	0.000922347268	Global Trend	
5700000	564.519235	1	-0.568081064572	0.666929279692	0.243275255545	-0.029569879027	0.000160145025	0.974499106456	N\A	0.023014958350	0.021550982870	0.002627214156	41	1	0.006093834365	Global Trend	
5750000	564.624999	1	-0.470537745673	0.679791036594	0.220184282529	-0.024516119640	0.000064491358	0.970972724694	N\A	0.024949376453	0.023341143324	0.002800922656	40	2	-0.001274214311	Global Trend	
5800000	560.410724	1	-0.576175950930	0.711507557985	0.190501005746	-0.023292041096	0.000082747747	0.973744235597	N\A	0.025057330032	0.023145992642	0.002767223279	44	3	0.001337853805	Global Trend	
5850000	564.205478	1	-0.503199251340	0.623911490910	0.274509327018	-0.029106051365	0.000078760349	0.972330125871	N\A	0.025592826633	0.023793570666	0.002971984577	39	0	0.004320872840	Global Trend	
5900000	566.695840	1	-0.462577579518	0.664887390516	0.231258215479	-0.024252789368	0.000056384901	0.973021363616	N\A	0.025879326885	0.022832991844	0.002773995223	41	0	-0.000375563268	Global Trend	
5950000	564.706305	1	-0.464922372173	0.690540893793	0.209493283541	-0.022716015858	0.000065739370	0.973672915544	N\A	0.028373961859	0.025342086701	0.002883059966	53	1	-0.001685472511	Global Trend	
6000000	570.411068	1	-0.456224739930	0.659317092953	0.223558357642	-0.018470014653	0.000089574594	0.978817804289	N\A	0.027115839931	0.022733932574	0.003057753652	39	4	-0.000390722604	Global Trend	
6050000	576.210383	1	-0.465101326594	0.638469539288	0.218216909232	-0.019738343980	0.000059294196	0.974163513514	N\A	0.024658701853	0.021305301994	0.002767899716	42	4	0.001027544710	Global Trend	
6100000	566.001513	1	-0.451588293883	0.632308947359	0.241848905288	-0.020237143498	0.000073319355	0.975759542319	N\A	0.019750836110	0.018383040815	0.002294359900	33	1	0.001380381925	Global Trend	
6150000	574.036401	1	-0.542224211636	0.677714410584	0.232739293070	-0.025578304481	0.000062998675	0.975614036039	N\A	0.026074204650	0.022832656546	0.002760188299	30	3	0.001672877846	Global Trend	
6200000	573.555036	1	-0.676445437662	0.707523672629	0.171889922656	-0.018354804583	0.000106073084	0.972506070257	N\A	0.025097975610	0.022915354260	0.002706093137	41	2	0.003381481327	Global Trend	
6250000	574.089958	1	-0.501324160555	0.663618834771	0.222517797440	-0.023932106462	0.000054121281	0.973616633588	N\A	0.023428004043	0.021044120258	0.002733328127	36	2	0.000463003969	Global Trend	
6300000	558.116477	1	-0.467169362056	0.649356312641	0.249127737030	-0.024879625464	0.000070052514	0.992703279445	N\A	0.011129150257	0.008584245253	0.001469124022	40	2	-0.000694970826	Global Trend	
6350000	578.522985	1	-0.504492741626	0.718326243138	0.173724212020	-0.021697123128	0.000086137934	0.973805424655	N\A	0.024737935041	0.022250099015	0.002898170012	33	2	-0.000131119460	Global Trend	
6400000	576.842098	1	-0.418168206768	0.645989998734	0.250008735236	-0.026850297840	0.000053992586	0.974759397700	N\A	0.023768469805	0.021075775584	0.002458572736	33	2	-0.000177761919	Global Trend	
6450000	561.814568	1	-0.577714363701	0.683243128507	0.216919560896	-0.023272251497	0.000119766366	0.968412109129	N\A	0.028095003232	0.025085814891	0.003070491918	36	2	0.003663932780	Global Trend	
6500000	566.597346	1	-0.485481948881	0.670303623997	0.224911496497	-0.024014427393	0.000100555103	0.970091439408	N\A	0.026907959835	0.024470530990	0.003079809291	34	0	0.000653262173	Global Trend	
6550000	574.015079	1	-0.648301511176	0.767108286133	0.144350537391	-0.019471477578	0.000095651487	0.977300471231	N\A	0.021304608196	0.021857598715	0.002813137298	27	3	-0.000257705718	Global Trend	
6600000	570.519869	1	-0.673266682971	0.723746507103	0.178983572494	-0.021820010220	0.000130667198	0.973267133243	N\A	0.025196269330	0.022946065473	0.003114336616	35	2	0.005306035710	Global Trend	
6650000	562.532539	1	-0.497131016760	0.688171778980	0.221322781163	-0.027257232824	0.000073351797	0.972606137193	N\A	0.025896319973	0.023052079254	0.002770747832	27	1	-0.000493325548	Global Trend	
6700000	573.890155	1	-0.608128517127	0.716852034923	0.185287472765	-0.021355269063	0.000072226997	0.978469196071	N\A	0.022118121413	0.020701502143	0.002429848496	35	4	0.000704427709	Global Trend	
6750000	576.975225	1	-0.622389296853	0.710991852731	0.211213927149	-0.028107870146	0.000084702216	0.975718029542	N\A	0.022134914414	0.020846898963	0.002541091450	41	5	0.001470748877	Global Trend	
6800000	591.216755	1	-0.471361427185	0.644476929470	0.261730129435	-0.027834603100	0.000051466884	0.983809799687	N\A	0.021687347995	0.021369823772	0.002344311284	36	6	0.000149157453	Global Trend	
6850000	589.311629	1	-0.622986489505	0.698795273288	0.189032687276	-0.018500117259	0.000070564645	0.978750263465	N\A	0.023354390919	0.020482726420	0.002520782510	40	5	0.003051712675	Global Trend	
6900000	566.851785	1	-0.713659109969	0.771069268886	0.172096424403	-0.022581114941	0.000081811108	0.979345468469	N\A	0.026237145289	0.022736038728	0.002501690918	49	2	-0.000912504455	Global Trend	
6950000	566.786885	1	-0.528371583980	0.699097446397	0.172723445020	-0.016796022148	0.000056294784	0.973470818393	N\A	0.024820556297	0.021900801506	0.002729024908	41	3	-0.000439523184	Global Trend	
7000000	571.771185	1	-0.449136839467	0.699703652119	0.239284829878	-0.030174338805	0.000045894380	0.980240347739	N\A	0.025472919285	0.020135096689	0.002497965401	46	5	0.000175501062	Global Trend	
7050000	572.084413	1	-0.592891660335	0.709485108740	0.190390388949	-0.020889042324	0.000088767669	0.977240616745	N\A	0.025978023763	0.024099732182	0.002973466877	30	2	0.000026132416	Global Trend	
7100000	559.362377	1	-0.403557434131	0.669448996827	0.210256539185	-0.022020005667	0.000150445115	0.969931298577	N\A	0.025797303140	0.023540400387	0.002980233195	31	1	-0.002318280862	Global Trend	
7150000	562.095863	1	-0.524329780973	0.670554959521	0.231427609907	-0.024380220697	0.000082378875	0.971576326918	N\A	0.025872102457	0.023937483655	0.003025521803	33	2	0.002121195230	Global Trend	
7200000	587.542128	1	-0.763285333153	0.746564897991	0.176928952959	-0.022293069192	0.000112073328	0.980951560031	N\A	0.023552815062	0.021867505725	0.002641831717	44	4	0.006792276804	Global Trend	
