Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m3-glob-001.txt
Log File Name:                   CEREB_d1_m3-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            791753606
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m3-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.111269
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	393.952705	1	0.855451525184	0.735777982205	-0.021191548595	0.000362078509	0.953842868737	N\A	0.020871290131	0.004492645438	52	8	0.001045687541	Global Trend	
1050000	404.718071	1	0.834197073120	0.777321314071	-0.026634232278	0.000392382758	0.948155633607	N\A	0.022179634002	0.004922018956	41	8	-0.000243447667	Global Trend	
1100000	405.124026	1	0.845479699138	0.770490274735	-0.024037539459	0.000452109932	0.944170243548	N\A	0.021479022149	0.004955116241	34	9	0.001548081120	Global Trend	
1150000	404.536974	1	1.016073331012	0.786295186521	-0.026435898031	0.000431441607	0.950756823609	N\A	0.022158979877	0.005419017464	36	8	-0.006625210351	Global Trend	
1200000	412.556276	1	1.038425724378	0.759896630228	-0.025255472847	0.000297134008	0.952016967868	N\A	0.021105751644	0.004923234874	40	11	-0.003120314377	Global Trend	
1250000	387.601088	1	0.765648295797	0.785088733843	-0.028762787931	0.000397160352	0.970789657259	N\A	0.019525118220	0.005181698447	38	12	0.001734063454	Global Trend	
1300000	387.394090	1	0.884431167380	0.803825075744	-0.025589822744	0.000320989486	0.958153813729	N\A	0.020181875671	0.004731246168	46	8	-0.002602657829	Global Trend	
1350000	403.662937	1	0.872512495010	0.743576447184	-0.016761063462	0.000458412930	0.953369435032	N\A	0.022053217196	0.005541108472	31	12	-0.000545956930	Global Trend	
1400000	394.279572	1	1.149688183447	0.783955080514	-0.030659306730	0.000343970311	0.947134047724	N\A	0.020916179297	0.005002450027	38	11	-0.008672820333	Global Trend	
1450000	383.521170	1	0.873016010198	0.779957234760	-0.026540151781	0.000717557916	0.945846609090	N\A	0.021056149309	0.004837657601	35	9	-0.001896684174	Global Trend	
1500000	379.765801	1	0.846416029260	0.820075732326	-0.036795439346	0.000370600193	0.944689704192	N\A	0.024184072950	0.005601120061	37	4	-0.000047867099	Global Trend	
1550000	383.837390	1	0.836275133599	0.780199501353	-0.027403485279	0.000105583083	0.950516038965	N\A	0.021317405867	0.005095303422	37	8	0.000535945361	Global Trend	
1600000	397.886237	1	0.856369295710	0.793209026734	-0.031009912504	0.000147126394	0.949994059775	N\A	0.022391422415	0.005441928281	47	6	0.000867708897	Global Trend	
1650000	392.544188	1	0.867399397618	0.762512480453	-0.021069244367	0.000253156420	0.946390551812	N\A	0.022456511999	0.005065892284	43	8	0.000493518847	Global Trend	
1700000	400.321556	1	1.091718213980	0.793764288487	-0.030245203019	0.000336923657	0.953052260172	N\A	0.018646048531	0.003908011301	25	10	-0.005331352236	Global Trend	
1750000	383.002337	1	0.909571078029	0.809776761474	-0.028617819360	0.000314075998	0.948937729566	N\A	0.020835448110	0.004709079713	41	7	-0.003742966536	Global Trend	
1800000	394.711968	1	1.019118393861	0.797085923658	-0.029258103131	0.000663311751	0.950594523104	N\A	0.020617601815	0.005023211943	42	7	-0.005174080285	Global Trend	
1850000	391.417342	1	0.846340654656	0.796937156756	-0.028835196942	0.000329238339	0.958090648853	N\A	0.020110056768	0.004799204013	43	7	-0.000101298798	Global Trend	
1900000	394.757308	1	0.971001039042	0.806678500430	-0.026810859754	0.000395098493	0.947841996166	N\A	0.021215945862	0.005183706773	45	7	-0.004345500390	Global Trend	
1950000	385.544008	1	0.766519391938	0.826798118017	-0.037789585922	0.000690506281	0.952432476207	N\A	0.021513639659	0.005046670034	41	5	0.002862316514	Global Trend	
2000000	385.481298	1	0.950412458785	0.790283127543	-0.028197626524	0.000330660694	0.960824645487	N\A	0.020349479800	0.004912146844	35	6	-0.002058728922	Global Trend	
2050000	396.442841	1	0.902100257905	0.805302497612	-0.029736289194	0.000298893792	0.942830455077	N\A	0.022766023445	0.005273717673	41	11	0.000058752071	Global Trend	
2100000	390.073970	1	0.716112991367	0.834012119788	-0.032617035898	0.000394306108	0.952660533585	N\A	0.021505661314	0.005257694971	46	5	0.001439800197	Global Trend	
2150000	390.046039	1	0.933995546277	0.745049963663	-0.020678353244	0.000273294718	0.954129759494	N\A	0.019487330376	0.004564913980	38	11	-0.001446945236	Global Trend	
2200000	385.405058	1	0.889531239966	0.791274367955	-0.025727543199	0.000307195407	0.958254418176	N\A	0.020012626756	0.004726468458	46	8	-0.001980325067	Global Trend	
2250000	395.507014	1	0.965470432683	0.759860933714	-0.022536357183	0.000282554697	0.940863292069	N\A	0.021112113987	0.004763960090	44	12	-0.001928820338	Global Trend	
2300000	397.176810	1	0.968305448705	0.763570309492	-0.022313778882	0.000457273691	0.949062840236	N\A	0.020770772202	0.004647660698	41	8	-0.003418295617	Global Trend	
2350000	395.990215	1	0.879250392383	0.742437594741	-0.015228258794	0.000512310109	0.949768390910	N\A	0.021530991830	0.005231609735	40	6	0.000798819787	Global Trend	
2400000	375.886496	1	0.780164687903	0.843867912412	-0.037890496811	0.000189408443	0.957720651094	N\A	0.019114845674	0.004331434016	52	4	-0.001258001504	Global Trend	
2450000	384.760023	1	0.881862301860	0.751301533842	-0.018604593789	0.000327594495	0.945056299702	N\A	0.022735842688	0.005495450063	46	6	-0.000229541530	Global Trend	
2500000	393.575827	1	0.785826691567	0.773704771535	-0.026688340307	0.000251172313	0.948543490869	N\A	0.021888854677	0.004884188243	36	9	0.000053468768	Global Trend	
2550000	391.755961	1	0.724693168674	0.828715299386	-0.037661575629	0.000879732255	0.953859964716	N\A	0.022255443452	0.005326719520	47	8	0.006363788105	Global Trend	
2600000	400.757717	1	0.767412496143	0.805964358306	-0.031423759463	0.000523468770	0.950974825750	N\A	0.022178227913	0.005262941828	39	8	0.002641833313	Global Trend	
2650000	388.742166	1	0.829032643627	0.790302463525	-0.028226906639	0.000725564071	0.949650550929	N\A	0.022175415484	0.005257686493	39	5	-0.000884603834	Global Trend	
2700000	386.485536	1	0.635167457786	0.776645877064	-0.024308779850	0.000386892218	0.946672438941	N\A	0.021881054758	0.005083305321	30	6	0.002041301747	Global Trend	
2750000	392.111621	1	0.913338044643	0.777171269565	-0.024646239795	0.000332673671	0.945604943779	N\A	0.021359235060	0.004841233064	34	8	-0.002239758284	Global Trend	
2800000	409.197671	1	0.912336538382	0.778658952921	-0.025665818268	0.001086746221	0.990992473490	N\A	0.017448278369	0.005047008754	33	10	-0.002227741437	Global Trend	
2850000	405.625833	1	1.031416577944	0.746537846734	-0.021025681420	0.000352017326	0.943718260817	N\A	0.022525775344	0.005063950543	35	9	-0.003994083797	Global Trend	
2900000	378.369190	1	0.802741541155	0.775497566772	-0.023517864399	0.000268314969	0.953566836020	N\A	0.021568163166	0.005037287398	43	10	0.000574129810	Global Trend	
2950000	393.235419	1	0.794447296460	0.805160628592	-0.033497066028	0.000225611193	0.947227837360	N\A	0.020756554433	0.004506446825	31	9	0.000567132081	Global Trend	
3000000	396.860607	1	0.935770051777	0.715098397420	-0.012527171222	0.000319215828	0.948708193518	N\A	0.020473999562	0.004854352165	34	10	-0.001058090909	Global Trend	
3050000	367.525886	1	1.110318870553	0.841142967063	-0.037727706076	0.000517655362	0.945276590012	N\A	0.021131136015	0.005319330255	35	3	-0.009658833557	Global Trend	
3100000	404.791809	1	0.769179278317	0.818350934699	-0.029691360891	0.000385732404	0.951806350593	N\A	0.021043294472	0.005157543558	39	10	0.001586886941	Global Trend	
3150000	383.904029	1	0.995819381023	0.762168236795	-0.022197674929	0.000522617845	0.953384782864	N\A	0.020341349167	0.004894385886	35	7	-0.002472855609	Global Trend	
3200000	388.188134	1	0.888485171423	0.812907183020	-0.034527220606	0.000491895818	0.945984429811	N\A	0.021982529315	0.004777575725	42	8	0.000819558253	Global Trend	
3250000	399.475807	1	0.849014113273	0.817229682584	-0.036115898651	0.000229507763	0.949706896030	N\A	0.020057978697	0.004159301304	39	10	-0.002446951978	Global Trend	
3300000	397.986609	1	0.830658173107	0.784205159057	-0.028043428217	0.000330241881	0.946707410217	N\A	0.021603497474	0.004876941330	41	11	-0.000099195309	Global Trend	
3350000	374.104422	1	0.826484545481	0.750334992823	-0.020697860022	0.000443454683	0.936564680538	N\A	0.023928325035	0.005341050621	42	9	0.000617407989	Global Trend	
3400000	396.989894	1	0.743977880605	0.787501867039	-0.029794790773	0.000276874940	0.948688218046	N\A	0.022286355454	0.005230168759	38	9	0.002128041763	Global Trend	
3450000	380.314907	1	0.844526562983	0.779158245267	-0.027436538923	0.000442465334	0.942618281306	N\A	0.022668071222	0.005590354535	42	5	0.001642191586	Global Trend	
3500000	397.193576	1	0.904190745247	0.817195875412	-0.037036462220	0.000420441980	0.963829424043	N\A	0.020553006545	0.005273869627	40	10	-0.002024819815	Global Trend	
3550000	397.479031	1	0.905287535624	0.776628740962	-0.024476846130	0.000228859827	0.944870518991	N\A	0.021412072111	0.005006841250	35	9	-0.002029436224	Global Trend	
3600000	397.698251	1	0.830176268564	0.766712838370	-0.023171767584	0.000551030314	0.955648950054	N\A	0.022251523636	0.005471947231	35	12	-0.002152743023	Global Trend	
3650000	420.609420	1	0.830756089363	0.788779939678	-0.028295668656	0.000208347420	0.954433267822	N\A	0.019572565991	0.004289610281	37	10	-0.000381577204	Global Trend	
