Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m6-glob-006.txt
Log File Name:                   MED_d1_m6-glob-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2870154510
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m6-glob-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
5250000	604.154335	1	-0.182400310497	0.597348296893	0.205285650464	0.000104037944	0.981611232850	N\A	0.024374861481	0.016105164544	30	5	0.001727312443	Global Trend	
5300000	629.303456	1	-0.125893549736	0.685695954978	0.151722325985	0.000076695509	0.985391677753	N\A	0.024229998315	0.017393800788	43	5	-0.007507117801	Global Trend	
5350000	632.975447	1	-0.259626656854	0.694483688866	0.149244764623	0.000092085329	0.984108170675	N\A	0.023233817440	0.016226007612	44	4	-0.000693640331	Global Trend	
5400000	607.576812	1	-0.075477888132	0.650627098687	0.174579607619	0.000170245320	0.980766145167	N\A	0.025299756116	0.017467668328	30	4	-0.008421761708	Global Trend	
5450000	612.624292	1	-0.219717542538	0.679181555263	0.160619607647	0.000087357225	0.981159584392	N\A	0.024607392777	0.017108115088	41	4	-0.003007355815	Global Trend	
5500000	618.683330	1	-0.113271719205	0.668441453758	0.155343052242	0.000090412684	0.983329752565	N\A	0.022264115233	0.015084595385	46	6	-0.004786081702	Global Trend	
5550000	602.599464	1	-0.348332532332	0.719747079432	0.131301583094	0.000101011048	0.981640862066	N\A	0.025644285805	0.017820294072	41	6	-0.001715834974	Global Trend	
5600000	617.450876	1	-0.210462144028	0.677126870705	0.146561868960	0.000058399925	0.981906228692	N\A	0.024589352630	0.016816184087	41	6	-0.001079720012	Global Trend	
5650000	609.069675	1	-0.125721298640	0.614015976030	0.201188196889	0.000076292669	0.982248731929	N\A	0.025088821774	0.017833939587	40	3	-0.001733863408	Global Trend	
5700000	631.102290	1	-0.215419774978	0.684103745686	0.156715858985	0.000083893460	0.984524611260	N\A	0.024496447612	0.017072367219	34	5	-0.002699499233	Global Trend	
5750000	623.691427	1	-0.163608934790	0.671805281616	0.167967694101	0.000105696093	0.986763335067	N\A	0.024701076707	0.017675788459	41	5	-0.005151490076	Global Trend	
5800000	645.541011	1	-0.028120891009	0.615122782371	0.205916948711	0.000098232105	0.990906806684	N\A	0.023379312733	0.016815067869	38	7	-0.006415565465	Global Trend	
5850000	639.563840	1	-0.207007817537	0.672581997508	0.163560383289	0.000061579486	0.983860403164	N\A	0.023169122718	0.016266915565	41	9	-0.002662679632	Global Trend	
5900000	637.221834	1	-0.147667101072	0.656511659095	0.175860595297	0.000078601092	0.986951679755	N\A	0.022572627968	0.015816539521	38	7	-0.004483200114	Global Trend	
5950000	630.951493	1	-0.138656738621	0.659294166046	0.157097526311	0.000082830092	0.981446297190	N\A	0.025287658969	0.017505098828	34	8	-0.002035863076	Global Trend	
6000000	615.508707	1	-0.245538570473	0.694061823488	0.140994773670	0.000081293072	0.981375197715	N\A	0.024767216627	0.016833651828	45	6	-0.001970730347	Global Trend	
6050000	618.441148	1	-0.198682973015	0.672559788349	0.168235936484	0.000094215138	0.984780001024	N\A	0.024486024342	0.017156474290	37	4	-0.001201127823	Global Trend	
6100000	611.072684	1	-0.177268850850	0.722911236185	0.127018912445	0.000115704749	0.983468780150	N\A	0.024136978417	0.017034864744	35	4	-0.007725408385	Global Trend	
6150000	621.371464	1	-0.296263449329	0.645051756792	0.184460132108	0.000098998484	0.985053991300	N\A	0.023830003341	0.017107210729	35	5	-0.000530733068	Global Trend	
6200000	621.490291	1	-0.181393356734	0.652719197895	0.178766510266	0.000060931861	0.984090994004	N\A	0.024370458892	0.017213658060	43	3	-0.001623229888	Global Trend	
6250000	623.994118	1	-0.195110916653	0.676549819385	0.155118489916	0.000030155774	0.984411474420	N\A	0.025004717726	0.017130580370	41	7	-0.000889195214	Global Trend	
6300000	616.658456	1	-0.215511979820	0.668600383980	0.165870981554	0.000064887520	0.979759194684	N\A	0.025501347775	0.017395168941	35	3	-0.002092116260	Global Trend	
6350000	618.815748	1	-0.109874822142	0.608413910312	0.200657847209	0.000088034837	0.981085684687	N\A	0.024808868526	0.017293032431	35	3	-0.001546731629	Global Trend	
6400000	617.517979	1	-0.186638932648	0.626580321705	0.187752930531	0.000039756581	0.981010575178	N\A	0.023950372004	0.016233835199	40	4	0.000036221531	Global Trend	
6450000	619.095280	1	-0.069840293970	0.644800940332	0.167032482735	0.000128941493	0.982197503989	N\A	0.024778431217	0.016864237802	37	5	-0.005509473459	Global Trend	
6500000	614.501284	1	-0.181708967809	0.684654943879	0.149874461143	0.000120713463	0.982039939919	N\A	0.018553804364	0.012412046427	38	4	-0.002749973382	Global Trend	
6550000	613.816856	1	-0.353944891382	0.710853034550	0.133106028291	0.000122200353	0.982823439378	N\A	0.021039712272	0.013159890358	35	7	0.001618194684	Global Trend	
6600000	620.547872	1	-0.311516571198	0.684151396656	0.157117126430	0.000036221807	0.980860457467	N\A	0.022761471361	0.015412708345	37	8	-0.000058736305	Global Trend	
6650000	628.408233	1	-0.279600511443	0.675970473634	0.164626411726	0.000010974722	0.983813340457	N\A	0.024753162680	0.016915964457	44	9	0.000126926034	Global Trend	
6700000	619.330444	1	-0.099564526384	0.609841732155	0.195598666174	0.000081135925	0.981963248851	N\A	0.025515294283	0.017726172545	43	6	-0.002074687588	Global Trend	
6750000	618.323302	1	-0.186466863076	0.644195134972	0.183545355889	0.000071335817	0.981687506870	N\A	0.025394692464	0.017806227233	42	6	-0.002288465888	Global Trend	
6800000	593.529750	1	-0.065823144954	0.557672742481	0.234429015372	0.000076837498	0.977164788504	N\A	0.026342931092	0.017954173043	42	2	-0.000004101442	Global Trend	
6850000	607.700765	1	-0.218183599482	0.693607496311	0.137925382350	0.000064896738	0.981163958468	N\A	0.024677801856	0.017473836183	39	3	-0.002219214257	Global Trend	
6900000	616.059340	1	-0.155015551744	0.645254860373	0.180561575283	0.000056741733	0.987563318966	N\A	0.019553351745	0.014927247591	53	3	-0.001160375277	Global Trend	
6950000	610.886952	1	-0.135224331805	0.601573140221	0.203509338080	0.000048652401	0.980687167100	N\A	0.025156327343	0.017315903737	43	2	-0.000729023677	Global Trend	
7000000	588.076714	1	-0.165825877252	0.620633966355	0.190813923396	0.000090153098	0.978215896914	N\A	0.025656528930	0.017229753289	41	2	-0.000348078957	Global Trend	
7050000	607.372024	1	-0.279831911980	0.675703938821	0.149166276226	0.000075128761	0.981310241951	N\A	0.025331174726	0.017340801097	45	5	-0.001483010537	Global Trend	
7100000	608.686749	1	-0.165752248585	0.631798278090	0.190251596208	0.000049402747	0.979597118103	N\A	0.024329658574	0.016484454436	38	4	-0.000714811752	Global Trend	
7150000	606.044686	1	-0.178908581144	0.640457526193	0.179999955511	0.000074942099	0.980181129412	N\A	0.024763672277	0.017450549824	47	2	-0.001468879963	Global Trend	
7200000	635.427023	1	-0.202274145089	0.651819537800	0.181016692948	0.000011109138	0.986791215590	N\A	0.024996868779	0.017422186080	50	3	-0.000654135623	Global Trend	
7250000	615.129731	1	-0.165650522987	0.641485362637	0.179471391267	0.000022943565	0.981468922541	N\A	0.026198232120	0.018009052939	48	3	-0.000696346352	Global Trend	
7300000	613.762815	1	-0.127654683697	0.603597929906	0.210991178704	0.000034325523	0.981716147096	N\A	0.025992799758	0.017800543429	44	5	-0.000564277854	Global Trend	
7350000	611.748319	1	-0.203420141779	0.669439226711	0.170290857246	0.000040087141	0.984823032505	N\A	0.022845338838	0.015774287240	43	5	-0.002397718494	Global Trend	
7400000	620.652514	1	-0.213510490790	0.655955303740	0.174242267016	0.000061701004	0.981379523707	N\A	0.025250526639	0.017337581459	40	4	-0.000715817204	Global Trend	
7450000	618.633015	1	-0.177221531517	0.610062512601	0.205799626652	0.000069208298	0.981723716322	N\A	0.026356311731	0.018162533300	40	5	0.000054783180	Global Trend	
7500000	603.532911	1	-0.242483887931	0.712055626808	0.132602563232	0.000097059303	0.980137181711	N\A	0.026108832025	0.018138435476	36	4	-0.003283423710	Global Trend	
7550000	606.149199	1	-0.211238732088	0.621408669861	0.195274101053	0.000047935918	0.980548406916	N\A	0.025792711406	0.017756301290	38	3	0.000298418281	Global Trend	
7600000	598.526307	1	-0.173285762905	0.629148982805	0.198100033213	0.000068948474	0.979253486620	N\A	0.026175152793	0.017977043209	46	5	-0.000322564111	Global Trend	
7650000	611.736703	1	-0.154819573053	0.639485335884	0.174652801009	0.000065137991	0.980472970641	N\A	0.026535974333	0.018439320676	49	3	-0.002446046862	Global Trend	
7700000	611.463218	1	-0.174027069626	0.637008281053	0.185193766959	0.000053814639	0.982927268946	N\A	0.024868128719	0.017233847462	35	3	-0.000501643673	Global Trend	
7750000	609.933144	1	-0.116991762282	0.653016967425	0.172961688294	0.000066923704	0.982988728555	N\A	0.024874334342	0.017233689430	38	4	-0.002618364557	Global Trend	
7800000	621.616469	1	-0.286184871153	0.720157208136	0.129075062857	0.000051119973	0.984304665661	N\A	0.022757311796	0.016192702155	55	2	-0.002565387789	Global Trend	
7850000	628.858157	1	0.002822097712	0.664901871664	0.167876831412	0.000085744013	0.984042244200	N\A	0.024252229787	0.017041146439	36	6	-0.006364485026	Global Trend	
7900000	623.428673	1	-0.250083502804	0.679930078220	0.153348525625	0.000053529387	0.982079605828	N\A	0.025447307756	0.017492742866	38	6	-0.001688777617	Global Trend	
7950000	624.059496	1	-0.052792917474	0.580483575698	0.227414950802	0.000046586876	0.985296323008	N\A	0.022497159801	0.015710613325	44	7	-0.001556283802	Global Trend	
8000000	620.201262	1	-0.216375745169	0.676012273675	0.152500037958	0.000073096651	0.985216054441	N\A	0.022284016754	0.014614174865	47	7	-0.001023584319	Global Trend	
8050000	606.682687	1	-0.159184910424	0.606785833568	0.207701831993	0.000064257376	0.981119547264	N\A	0.023864677510	0.016329568202	41	2	-0.000496197991	Global Trend	
8100000	612.818463	1	-0.131764437505	0.656316413652	0.166813878355	0.000158495870	0.985543367342	N\A	0.024512887695	0.016993466046	53	3	-0.003968470825	Global Trend	
8150000	609.711272	1	-0.035085329292	0.599536885882	0.206759446882	0.000099272825	0.982795431032	N\A	0.025171203405	0.017757101362	44	3	-0.002921058359	Global Trend	
8200000	615.212472	1	-0.100907731261	0.626006020856	0.191943122632	0.000079479180	0.984522176147	N\A	0.025494750114	0.017729083232	36	4	-0.003276774343	Global Trend	
8250000	625.560745	1	-0.139544342322	0.646774714638	0.183358426031	0.000113947127	0.986491265050	N\A	0.023991027401	0.016832565574	55	1	-0.005147241708	Global Trend	
8300000	617.453621	1	-0.255849418521	0.702010964654	0.137456182222	0.000071107784	0.985022748876	N\A	0.024442761354	0.017143566341	40	3	-0.003092518884	Global Trend	
