Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m5-glob-006.txt
Log File Name:                   NEO_d1_m5-glob-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1591077437
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m5-glob-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	650.355512	1	-0.975670590486	1.144713497284	-0.007050170229	0.000048965821	0.992514260749	N\A	0.018511033741	0.002385410917	38	4	0.001682324499	Global Trend	
1050000	652.246067	1	-1.019046839186	1.195902353958	-0.014134178174	0.000057055685	0.993221573612	N\A	0.017098924626	0.002069720106	37	1	0.002737747161	Global Trend	
1100000	643.266304	1	-0.881719666328	1.136221521606	-0.007999546342	0.000094907993	0.993322355897	N\A	0.015068112725	0.002187763237	51	4	0.006132882188	Global Trend	
1150000	655.910700	1	-0.885862688958	1.169627031054	-0.011070102360	0.000059074351	0.992971448202	N\A	0.017677589072	0.002444665884	44	1	0.005212398602	Global Trend	
1200000	660.421763	1	-0.884386307741	1.139224175383	-0.006811576758	0.000078454916	0.993900556251	N\A	0.014799083978	0.002010778839	42	1	0.006193648301	Global Trend	
1250000	642.075713	1	-0.959162892983	1.134657072917	-0.006752651873	0.000086258563	0.993902677954	N\A	0.018626835570	0.002222859768	45	2	0.001374911968	Global Trend	
1300000	648.147311	1	-1.100387933972	1.136770797620	-0.006925722497	0.000059814511	0.991927439624	N\A	0.018260882089	0.002532937194	38	3	-0.001280129000	Global Trend	
1350000	656.120894	1	-0.959157169129	1.165531948165	-0.009656249221	0.000102522776	0.992762379916	N\A	0.018102406946	0.002279981714	36	3	0.003564227322	Global Trend	
1400000	656.541118	1	-1.045637332234	1.199541273873	-0.012873175170	0.000015246636	0.992894117443	N\A	0.019092459249	0.002495138325	38	1	0.000761531857	Global Trend	
1450000	662.202015	1	-0.943744113459	1.158425316614	-0.008902712686	0.000015841991	0.993834491168	N\A	0.016139833260	0.002211501945	39	1	0.001291719137	Global Trend	
1500000	634.437910	1	-0.868981361443	1.166496056756	-0.011222594547	0.000242431047	0.991359484771	N\A	0.020639521643	0.002763018945	49	2	0.006624560343	Global Trend	
